Сведения о количестве заявленных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
8,1412,"АО ""Д2 Страхование""",Новосибирск,330,135,0,0,0,0,330,299,164,0,0,135,31,27,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,2002,0,0,0,0,0,2002,1985,44,0,0,1941,17,17,13,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,18912,0,0,0,0,0,18912,17330,5,0,0,17325,1582,33,0,0,0,0,0,0,0,0,33,145,0,0,0,0,0,0,0,0,4,141,0,1404,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,62084,0,0,0,0,0,43895,40043,270,0,0,39773,3852,3832,3733,30,0,0,3,0,0,42,24,5,4,4,0,0,0,0,0,1,0,0,0,15,70,70,0,18119,18095,0,24,0,0
12,2346,"АО ""ОСК""",Самара,8631,45,0,0,0,0,3413,1808,197,0,0,1611,1605,1584,1498,0,0,15,1,0,0,22,48,19,2,2,0,0,0,0,0,0,17,0,0,2,0,0,0,5218,5218,0,0,0,0
13,3748,"АО ""Русский Стандарт Страхование""",Москва,3042,0,2119,2119,0,0,923,923,687,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859
14,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,195,0,0,0,0,0,195,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0
15,2619,"АО ""СК ""Астро-Волга""",Самара,14179,0,0,0,0,0,5401,4764,536,0,0,4228,637,637,602,0,0,0,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8778,8778,0,0,0,0
16,0507,"АО ""СК ""Колымская""",Хабаровск,2824,0,2496,2471,0,25,328,328,316,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0915,"АО ""СК ""ПАРИ""",Москва,9988,0,0,0,0,0,9323,7588,96,0,0,7492,1735,1553,633,0,1,0,770,0,0,93,56,171,0,0,0,0,0,0,0,0,171,0,0,11,0,0,0,665,662,0,3,0,0
18,2733,"АО ""СК ""Резерв""",Хабаровск,49,0,0,0,0,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4014,"АО ""СК ""Югория-Жизнь""",Москва,442,0,431,431,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329
20,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,16544,0,0,0,0,0,6804,5356,403,0,0,4953,1448,1439,1414,0,0,0,1,0,0,8,16,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,9740,9732,0,8,0,0
21,2873,"АО ""СМК ""Сахамедстрах""",Якутск,1250,717,0,0,0,0,1250,1250,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1587,"АО ""СО ""Талисман""",Казань,3600,0,0,0,0,0,215,37,37,0,0,0,178,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3385,3385,0,0,0,0
23,1208,"АО ""СОГАЗ""",Москва,6214490,2,0,0,0,0,6163342,6125090,90393,0,2,6034697,38252,30365,14813,715,95,70,274,6,2,2970,11422,3159,23,23,0,0,55,27,20,22,3010,2,24,4704,13000,13000,0,38148,36165,544,1439,0,0
24,3229,"АО ""Страховая бизнес группа""",Воронеж,1770,67,0,0,0,0,640,633,66,0,0,567,7,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1130,1121,0,9,0,0
25,0983,"АО ""Страховая группа ""УралСиб""",Москва,60,0,0,0,0,0,53,53,46,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0
26,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,22,0,0,0,0,0,22,0,0,0,0,0,22,22,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,1108,0,0,0,0,0,782,411,4,0,0,407,371,371,367,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,326,0,0,0,0
28,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,52841,0,0,0,0,0,52841,52841,0,0,0,52841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,1387,0,0,0,0,0,1387,1380,46,0,0,1334,7,7,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2144,"АО ""Страховая компания АСКО-Центр""",Курск,158,13,0,0,0,0,158,84,9,0,0,75,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0191,"АО ""Тинькофф Страхование""",Москва,11756,0,0,0,0,0,7242,1316,1316,0,0,0,5926,5060,4796,0,0,0,0,0,0,0,264,15,2,2,0,0,0,0,0,0,13,0,0,851,0,0,0,4514,4514,0,0,0,0
32,3987,"АО ""УРАЛСИБ Жизнь""",Москва,3429,0,3427,3120,37,307,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004
33,0212,"АО ""Цюрих надежное страхование""",Москва,164,3,0,0,0,0,164,1,1,0,0,0,163,82,0,0,0,0,45,0,0,37,0,66,0,0,0,0,0,0,0,20,46,0,15,0,0,0,0,0,0,0,0,0,0
34,0177,"АО ""Юнити страхование""",Москва,7093,207,0,0,0,0,2480,177,30,0,0,147,2303,2296,2277,0,0,0,2,0,0,11,6,7,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,4613,4613,0,0,0,0
35,3300,"АО СГ ""Спасские ворота""",Москва,1886,61,0,0,0,0,1816,1704,4,0,0,1700,112,110,11,0,0,0,98,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,70,70,0,0,0,0
36,1858,"АО СК "" Армеец""",Москва,4805,68,0,0,0,0,211,189,71,0,0,118,22,19,10,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4594,4594,0,0,0,0
37,0290,"АО СК ""Альянс""",Москва,1573,12,0,0,0,0,1572,1014,864,8,0,150,558,491,13,61,0,9,296,0,0,96,16,45,0,0,0,0,1,0,0,4,40,0,0,22,0,0,0,1,0,0,1,0,0
38,0518,"АО СК ""БАСК""",Белово,25750,0,0,0,0,0,24838,24823,146,0,0,24677,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,912,0,0,0,0
39,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,2747,161,0,0,0,0,300,92,92,0,0,0,208,86,74,0,0,0,5,0,0,2,5,122,122,0,122,0,0,0,0,0,0,0,0,0,0,0,0,2447,2447,0,0,0,0
40,0425,"АО СК ""Ингвар""",Москва,2389,0,0,0,0,0,2389,0,0,0,0,0,2389,2388,0,0,0,0,2384,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,3991,"АО СК ""Ренессанс здоровье""",Москва,1224,14,51,51,0,0,1173,1173,940,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
42,2947,"АО СК ""РСХБ-Страхование""",Москва,1789,0,0,0,0,0,1789,1428,1373,0,0,55,361,329,108,0,0,0,0,71,44,38,112,18,0,0,0,0,0,0,0,0,18,0,0,14,0,0,0,0,0,0,0,0,0
43,3256,"АО СК ""Совкомбанк Жизнь""",Москва,93204,0,2319,2314,1285,5,90885,90885,1553,0,0,89332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1216,"АО СК ""Чулпан""",Альметьевск,5437,0,0,0,0,0,1964,1803,346,0,0,1457,161,159,131,0,0,0,0,5,0,1,22,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3473,3460,0,13,0,0
45,4376,"НКО ""ВОВС""",Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4349,"НКО ""МОВС""",Санкт-Петербург,2,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4379,"НКО ""ПОВСТО""",Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4301,НКО НОВС,Камышин,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4169,"НКО ПОВС ""СмартСтрах""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,76,0,0,0,0,0,76,0,0,0,0,0,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,28,0,0,0,0,0,28,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,3,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,16757,0,0,0,0,0,16649,16641,14,0,0,16627,8,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,2,102,66,36,6,0,4,2,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,13407,484,0,0,0,0,11814,10295,588,2,0,9707,1519,1404,1188,0,0,16,37,1,1,70,92,85,1,1,0,0,0,2,0,4,78,0,3,27,0,0,0,1593,1593,0,0,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,1580,0,0,0,0,0,1580,1249,1236,0,0,13,331,318,18,0,0,0,0,52,0,19,229,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,52128,135,51525,51501,1053,24,603,603,76,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49316
60,0436,"ООО ""АМТ Страхование""",Москва,18,4,0,0,0,0,18,1,1,0,0,0,17,4,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,34,0,0,0,0,0,34,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
62,3799,"ООО ""БСД""",Москва,3034,0,0,0,0,0,3034,3009,0,0,0,3009,25,23,19,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
63,3826,"ООО ""Вита-страхование""",Сургут,40578,0,266,254,0,12,40312,40312,21,0,0,40291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3866,"ООО ""ВСК-Линия жизни""",Москва,10962,27,9577,9490,0,87,221,221,32,0,31,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,0,0,0,0,0,9426
65,3978,"ООО ""ВСК-Милосердие""",Москва,666,0,0,0,0,0,666,666,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1083,"ООО ""Зетта Страхование""",Москва,13504,71,0,0,0,0,6892,2105,1662,0,0,443,4787,4367,4052,0,0,0,17,19,0,72,207,84,54,7,47,0,0,0,0,1,29,0,0,336,0,0,0,6612,6601,0,11,0,0
67,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,35123,30,22874,22851,139,23,12249,12249,3831,0,0,8418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15434
68,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,33,0,0,0,0,0,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
69,4326,"ООО ""КПСК""",Симферополь,1717,0,0,0,0,0,1717,1700,10,0,0,1690,17,16,6,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
71,4013,"ООО ""МАКС-Жизнь""",Москва,2604,10,2604,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486
72,3594,"ООО ""МСГ""",Москва,477,274,0,0,0,0,477,477,176,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,3128,"ООО ""МСК ""АйАйСи""",Москва,66,14,0,0,0,0,66,14,0,0,0,14,52,52,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,3118,2,3099,3099,0,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3068
76,3609,"ООО ""ППФ Страхование жизни""",Москва,5803,0,4741,3919,0,822,1062,1062,594,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
77,3438,"ООО ""ПРОМИНСТРАХ""",Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
78,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,11308,487,0,0,0,0,11308,11308,0,0,0,11308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2042,"ООО ""СК ""Гранта""",Казань,798,8,0,0,0,0,798,243,79,0,0,164,555,548,530,0,0,0,0,0,0,6,12,7,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
80,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,6203,61,4862,4654,123,208,1341,1341,1335,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406
81,3837,"ООО ""СК ""Ингосстрах-М""",Москва,11967,0,0,0,0,0,11967,11967,0,0,0,11967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,7989,0,0,0,0,0,7989,7311,1,0,0,7310,678,567,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0
84,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,47127,0,0,0,0,0,47127,46854,8,0,0,46846,273,270,176,0,0,0,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
85,2877,"ООО ""СК ""Мегарусс-Д""",Москва,483,0,0,0,0,0,479,220,95,0,0,125,259,259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
86,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,13,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
87,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,14048,20,13633,13633,1015,0,415,415,383,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8600
88,1307,"ООО ""СК ""Согласие""",Москва,418183,5427,0,0,0,0,388782,367379,2977,0,0,364402,21403,19912,19179,146,0,3,23,15,2,263,283,1346,156,39,117,18,0,1,0,0,55,1116,2,143,0,0,0,29401,29385,3,13,0,0
