"Сведения о страховых премиях по договорам, переданным в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
93,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4296,  КООП-РЕСУРС,Вологда,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,4209,  КОФАС РУС СТРАХОВАЯ КОМПАНИЯ,Москва,343438,0,0,0,0,343438,0,0,0,0,0,343438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343438,0,0,0,0,0,0,0,0,0
96,4189,  КРЕДЕНДО-ИНГОССТРАХ КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,763211,0,0,0,0,763211,0,0,0,0,0,763211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763211,0,0,0,0,0,0,0,0,0
97,4117,  КРЕДИТ ЕВРОПА ЛАЙФ,Москва,7179,40,40,0,0,7139,7139,7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4246,  КРИСТАЛЛ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3781,  КРК-СТРАХОВАНИЕ,Москва,138085,0,0,0,0,138085,211,211,0,0,0,137874,137829,130311,0,0,0,673,0,0,5436,1409,45,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
100,4325,  КРЫММЕДСТРАХ,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,4326,  КРЫМСКАЯ ПЕРВАЯ СТРАХОВАЯ КОМПАНИЯ,Симферополь,724496,0,0,0,0,724496,0,0,0,0,0,724496,705029,3465,0,0,15255,2699,0,0,683610,0,18661,0,0,0,0,0,14428,0,0,4233,0,806,0,0,0,0,0,0,0,0,0
102,4337,  КРЫМСКИЙ СТРАХОВОЙ АЛЬЯНС,Красноперекопск,56439,0,0,0,0,56439,173,173,0,0,0,56266,55205,53958,0,0,0,39,0,0,1099,109,1061,0,0,0,0,0,0,0,0,1049,12,0,0,0,0,0,0,0,0,0,0
103,4310,  КС СТРАХОВАНИЕ,Саранск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,348,  ЛЕКСГАРАНТ,Москва,142410,0,0,0,0,142410,1598,1598,0,0,0,140812,72174,5693,0,59551,0,771,0,0,4765,1394,65849,0,0,0,0,65129,0,0,0,720,0,0,2789,0,0,0,0,0,0,0,0
105,1675,  ЛИБЕРТИ СТРАХОВАНИЕ,Санкт-Петербург,109564,0,0,0,0,98577,3226,3167,0,0,59,95351,72236,4495,0,0,3729,27564,0,0,24690,11758,16175,0,0,0,0,0,2305,0,1753,12117,0,6940,0,0,0,0,10987,0,1318,9669,0
106,1427,  МАКС,Москва,223868,0,0,0,0,81745,3269,3269,0,0,0,78476,56722,1677,0,0,46,260,0,0,54739,0,15038,0,0,0,0,0,0,14880,158,0,0,6716,0,0,0,0,142123,0,2783,139340,0
107,4013,  МАКС-ЖИЗНЬ,Москва,448,448,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2226,  МАКС-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,195,  МАСКИ,Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2877,  МЕГАРУСС-Д,Москва,300626,0,0,0,0,300626,911,911,0,0,0,299715,299613,1050,0,1420,0,3375,0,0,293392,376,102,0,0,0,0,52,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
111,660,  МЕДИКА-ВОСТОК,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1958,  МЕДИЦИНСКАЯ СТРАХОВАЯ КОМПАНИЯ СТРАЖ,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,484,  МЕДСТРАХ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,141,  МЕДЭКСПРЕСС,Санкт-Петербург,26045,0,0,0,0,26045,4379,3205,0,0,1174,21666,21354,14274,0,0,0,1491,0,0,3136,2453,312,176,176,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0
115,3594,  МЕЖДУНАРОДНАЯ СТРАХОВАЯ ГРУППА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,3256,  МЕТЛАЙФ,Москва,392208,65732,65707,0,25,326476,326476,115868,0,0,210608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,4349,  МОВС,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3128,  МСК АЙАЙСИ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2326,  МСК УРАЛСИБ,Климовск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1447,  НАДЕЖДА,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2182,  НАДЕЖДА,Красноярск,121169,0,0,0,0,121169,28,28,0,0,0,121141,120683,75123,0,0,108,607,0,0,10898,33947,298,0,0,0,0,0,189,0,0,109,0,0,160,0,0,0,0,0,0,0,0
122,4192,  НАРОДНЫЕ КАССЫ,Москва,33,0,0,0,0,33,0,0,0,0,0,33,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3116,  НАСКО ТАТАРСТАН,Казань,396394,0,0,0,0,366738,139698,4503,0,0,135195,227040,226835,185752,0,909,0,1720,1638,0,30367,6449,198,0,0,0,0,0,0,0,0,198,0,0,7,0,0,0,29656,0,33,29623,0
124,3493,  НАЦИОНАЛЬНЫЕ СТРАХОВЫЕ ТРАДИЦИИ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3847,  НЕЗАВИСИМАЯ СТРАХОВАЯ ГРУППА,Москва,492975,0,0,0,0,491958,0,0,0,0,0,491958,484300,1574,0,204858,0,267473,0,0,7751,2644,7658,0,0,0,0,6425,0,0,0,1233,0,0,0,0,0,0,1017,0,1017,0,0
126,2917,  НИК,Ульяновск,457397,0,0,0,0,457397,2299,2299,0,0,0,455098,380061,2379,0,372140,0,4088,0,0,900,554,75037,368,368,0,0,73010,0,0,0,1659,0,0,0,0,0,0,0,0,0,0,0
127,401,  НИК-ЛАЙФ,Ульяновск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4301,  НКО НОВС,Камышин,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,4323,  НКО ОВСС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,4354,  НКО ПОВС ВЗАИМОПОМОЩЬ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1961,  НОВЫЙ УРЕНГОЙ,Новый Уренгой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3295,  НСГ-РОСЭНЕРГО,Горно-Алтайск,533,0,0,0,0,533,0,0,0,0,0,533,533,0,0,0,0,19,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,3010,  ОБЛАСТНАЯ МЕД.СТРАХ. КОМПАНИЯ,Калининград обл.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2346,  ОБЪЕДИНЕННАЯ СТРАХОВАЯ КОМПАНИЯ,Самара,38478,0,0,0,0,31609,14,14,0,0,0,31595,31164,358,0,96,19737,79,0,0,7779,3115,431,80,0,0,0,60,36,0,137,118,0,0,0,0,0,0,6869,0,2209,4660,0
135,4314,  ОВС ЗАСТРОЙЩИКОВ,Москва,14464,0,0,0,0,14464,0,0,0,0,0,14464,0,0,0,0,0,0,0,0,0,0,14464,0,0,0,0,0,0,0,0,0,14464,0,0,0,0,0,0,0,0,0,0
136,4348,  ОВС МЕД,Тюмень,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,4293,  ОЙЛЕР ГЕРМЕС РУ,Москва,751200,0,0,0,0,751200,0,0,0,0,0,751200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751200,0,0,0,0,0,0,0,0,0
138,3099,  ОПОРА,Рязань,192090,0,0,0,0,136771,1003,1003,0,0,0,135768,122731,32559,83,0,0,660,1900,1900,83237,4292,5388,27,0,0,0,0,0,0,73,5236,52,7303,346,0,0,0,55319,0,3240,52079,0
139,326,  ОРБИТА,Москва,4228,0,0,0,0,4228,0,0,0,0,0,4228,320,32,0,0,0,0,0,0,280,8,3908,0,0,0,0,0,0,0,3764,0,144,0,0,0,0,0,0,0,0,0,0
140,4008,  ОСЖ РЕСО-ГАРАНТИЯ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,173,  ПАНАЦЕЯ,Ростов-на-Дону,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,915,  ПАРИ,Москва,430464,0,0,0,0,426554,43230,43230,0,0,0,383324,372092,7636,0,1057,1725,237115,0,0,97509,27050,10244,36,0,0,0,16,1690,0,1302,7200,0,0,988,0,0,0,3910,0,632,3278,0
143,3268,  ПАРИТЕТ-СК,Москва,48912,0,0,0,0,47909,0,0,0,0,0,47909,44400,1655,0,0,0,38236,0,0,4509,0,3509,0,0,0,0,0,0,0,0,3509,0,0,0,0,0,0,1003,0,704,299,0
144,2284,  ПЛАТО,Москва,4481,0,0,0,0,4481,118,118,0,0,0,4363,3986,146,0,0,0,194,0,0,3491,155,377,7,7,0,0,0,0,0,0,326,44,0,0,0,0,0,0,0,0,0,0
145,3568,  ПОВОЛЖСКИЙ СТРАХОВОЙ АЛЬЯНС,Сызрань,143,0,0,0,0,143,0,0,0,0,0,143,143,65,0,0,66,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,3390,  ПОЛИС-ГАРАНТ,Москва,12449,0,0,0,0,12449,0,0,0,0,0,12449,11158,5311,0,0,0,70,0,0,2844,2933,1291,0,0,0,0,0,0,0,210,1081,0,0,0,0,0,0,0,0,0,0,0
147,3609,  ППФ СТРАХОВАНИЕ ЖИЗНИ,Москва,68234,32247,32247,0,0,35987,35987,35987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,3889,  ПРЕСТИЖ-ПОЛИС,Москва,-100,0,0,0,0,-100,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,-81,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,3438,  ПРОМИНСТРАХ,Москва,1308173,0,0,0,0,1278603,0,0,0,0,0,1278603,58852,2066,0,370,186,466,0,0,55485,279,1219751,0,0,0,0,115,26,1912,0,698,1217000,0,0,0,0,0,29570,0,525,29045,0
150,2682,  ПРОФСОДРУЖЕСТВО,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,4179,  РАЙФФАЙЗЕН ЛАЙФ,Москва,274102,79800,79800,47358,0,194302,194302,20068,0,0,174234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3621,  РЕГИОНАЛЬНЫЙ СТРАХОВОЙ ЦЕНТР,Москва,-4851,0,0,0,0,-4851,0,0,0,0,0,-4851,-3460,-350,0,-2880,0,0,0,0,-230,0,-1391,0,0,0,0,-1216,0,0,0,-175,0,0,0,0,0,0,0,0,0,0,0
153,2733,  РЕЗЕРВ,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3972,  РЕНЕССАНС ЖИЗНЬ,Москва,449255,258958,258958,144919,0,190297,190297,101043,0,0,89254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1209,  РЕСО-ГАРАНТИЯ,Москва,3169614,0,0,0,0,3092648,1246505,287111,0,0,959394,1846143,1426724,134238,0,0,996,187356,626,0,1102772,736,254234,61205,37704,23501,0,0,141,36416,87390,68576,506,154385,10800,0,0,0,76966,0,8401,68565,0
156,879,  РЕСО-МЕД,Павловский Посад,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,13,  РЕСО-ШАНС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,3492,  РЕСПЕКТ,Рязань,3260917,0,0,0,0,3260917,170429,170429,0,0,0,3090488,480685,0,0,0,0,281209,0,0,199476,0,2609803,0,0,0,0,0,0,0,0,0,2609803,0,0,0,0,0,0,0,0,0,0
159,473,  РИКС,Москва,1030,0,0,0,0,1030,0,0,0,0,0,1030,1030,0,0,0,0,0,0,0,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,4351,  РНПК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1,  РОСГОССТРАХ,Люберцы,1750023,0,0,0,0,1532735,19776,16213,0,0,3563,1512959,1119233,84191,22010,233280,164748,42218,19083,8724,538126,15577,238814,12794,0,12794,0,31904,94760,33602,22587,44896,-1729,154912,0,0,0,0,217288,0,98705,118583,0
162,3984,  РОСГОССТРАХ-ЖИЗНЬ,Москва,53501,29520,29520,0,0,23981,23981,23981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,3676,  РОСГОССТРАХ-МЕДИЦИНА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,3535,  РОСИНКОР РЕЗЕРВ,Дмитров,100844,0,0,0,0,100844,21595,21595,0,0,0,79249,64013,6641,0,0,375,1373,0,0,55399,225,723,0,0,0,0,0,0,0,71,594,58,0,14513,0,0,0,0,0,0,0,0
165,2191,  РОСМЕДСТРАХ - К,Курск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2947,  РСХБ-СТРАХОВАНИЕ,Москва,1719729,0,0,0,0,1718586,758677,758677,0,0,0,959909,941862,113582,0,0,1911,11171,569862,272090,220839,24497,13600,0,0,0,0,0,0,0,294,13306,0,2637,1810,0,0,0,1143,0,1143,0,0
167,1999,  РУССКАЯ КОРОНА,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,3748,  РУССКИЙ СТАНДАРТ СТРАХОВАНИЕ,Москва,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,235,  РУССКОЕ ПЕРЕСТРАХОВОЧНОЕ ОБ-ВО,Москва,198091,0,0,0,0,198091,2072,2072,0,0,0,196019,195924,4320,15,0,0,8028,247,0,178996,4318,95,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0
170,4202,  САКЛАУ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2873,  САХАМЕДСТРАХ,Якутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,4331,  СБЕРБАНК СТРАХОВАНИЕ,Москва,319353,0,0,0,0,319353,113223,0,0,0,113223,206130,124901,0,0,0,0,264,970,43,108589,15078,2246,0,0,0,0,0,0,0,0,2246,0,1549,77434,0,0,0,0,0,0,0,0
173,3692,  СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ,Москва,179151,135136,135136,4911,0,44015,44015,992,0,0,43023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,924,  СЕЛЕКТА,Москва,20731,0,0,0,0,20731,9439,831,0,0,8608,11292,9853,6571,0,68,491,1050,0,0,1371,302,5574,0,0,0,0,0,2950,0,591,1784,249,0,-4135,0,0,0,0,0,0,0,0
175,632,  СЕРВИСРЕЗЕРВ,Ковров,3387,0,0,0,0,3387,46,46,0,0,0,3341,3341,1595,0,0,0,11,0,0,1095,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2353,  СИБИРСКИЙ ДОМ СТРАХОВАНИЯ,Кемерово,32091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32091,0,21672,10419,0
177,3467,  СИБИРСКИЙ СПАС,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3270,  СИБИРСКИЙ СПАС-МЕД,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,4105,  СИВ ЛАЙФ,Москва,281758,220921,220921,80224,0,60837,60837,55617,0,0,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2444,  СИМАЗ-МЕД,Новосибирск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,3803,  СК ДОМИНАНТА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3225,  СК ЕВРОПЛАН,Москва,16331,0,0,0,0,16331,0,0,0,0,0,16331,16331,16331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,3825,  СК СОГАЗ-ЖИЗНЬ,Москва,6192,4361,4361,0,0,1831,1831,1709,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,4174,  СКОР П.О.,Москва,830660,0,0,0,0,831584,12584,7764,0,0,4820,819000,785515,85236,4621,18142,5782,18236,13168,0,640330,0,32149,10292,-1779,0,0,7759,0,0,0,14811,-713,0,1336,0,0,0,-924,0,-924,0,0
185,3941,  СМП-СТРАХОВАНИЕ,Москва,37360,0,0,0,0,37360,1671,1671,0,0,0,35689,28819,3170,0,0,1092,2849,0,0,20798,910,6821,0,0,0,0,0,5875,0,0,946,0,0,49,0,0,0,0,0,0,0,0
186,3834,  СО ПОМОЩЬ,Санкт-Петербург,251414,0,0,0,0,251414,0,0,0,0,0,251414,200774,-2639,0,0,91,4809,0,0,198167,346,50640,0,0,0,0,0,0,0,16,50606,18,0,0,0,0,0,0,0,0,0,0
187,1208,  СОГАЗ,Москва,31114352,0,0,0,0,30136545,5661,2067,0,0,3594,30130884,26398576,4755,71137,1841423,137218,397880,8840,0,23937243,80,2338420,20280,20280,0,0,537044,61588,385277,227807,1106424,0,1479884,-85996,0,0,0,977807,0,264642,713165,0
188,3230,  СОГАЗ-МЕД,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1307,  СОГЛАСИЕ,Москва,8277235,0,0,0,0,8056468,12053,11834,0,0,219,8044415,7700732,6460279,8197,14572,84771,236161,171305,142272,661646,63801,106603,22476,109,22354,0,11037,45091,-155,6692,21427,35,225347,11733,0,0,0,220767,0,35429,185338,0
190,3511,  СОГЛАСИЕ-ВИТА,Москва,582,574,574,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1580,  СОСЬЕТЕ ЖЕНЕРАЛЬ СТРАХОВАНИЕ,Москва,26106,0,0,0,0,26106,15449,276,0,0,15173,10657,5602,-588,0,0,0,0,0,0,0,6190,0,0,0,0,0,0,0,0,0,0,0,0,5055,0,0,0,0,0,0,0,0
192,4079,  СОСЬЕТЕ ЖЕНЕРАЛЬ СТРАХОВАНИЕ ЖИЗНИ,Москва,37797,24575,24575,14899,0,13222,13222,13222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,3528,  СПАСЕНИЕ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,3300,  СПАССКИЕ ВОРОТА,Салехард,54182,0,0,0,0,53231,10563,10563,0,0,0,42668,31797,4372,0,935,3952,15210,0,0,7205,123,10871,0,0,0,0,850,7079,0,58,2884,0,0,0,0,0,0,951,0,890,61,0
195,2354,  СПАССКИЕ ВОРОТА-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,3983,  СТЕРХ,Якутск,196936,0,0,0,0,170430,221,221,0,0,0,170209,106285,7543,0,49920,6451,128,740,0,34172,7331,63924,0,0,0,0,56949,6975,0,0,0,0,0,0,0,0,0,26506,0,4035,22471,0
197,3229,  СТРАХОВАЯ БИЗНЕС ГРУППА,Воронеж,104007,0,0,0,0,41186,9,9,0,0,0,41177,40135,1018,0,1594,115,6672,0,0,29895,841,1042,0,0,0,0,43,89,0,0,707,203,0,0,0,0,0,62821,0,1852,60969,0
198,574,  СТРАХОВАЯ КОМПАНИЯ ЕКАТЕРИНБУРГ,Екатеринбург,8194,0,0,0,0,8194,577,577,0,0,0,7617,7552,4564,0,0,0,131,0,0,1662,1195,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
199,4104,  СТРАХОВАЯ КОМПАНИЯ КАРДИФ,Москва,25451,0,0,0,0,25451,23491,23491,0,0,0,1960,1960,0,0,0,0,0,0,0,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,3857,  СТРАХОВАЯ КОМПАНИЯ ТРУДОВОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2359,  СТРАХОВАЯ КОМПАНИЯ УСПЕХ,Москва,401,0,0,0,0,401,0,0,0,0,0,401,401,265,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,3969,  СТРАХОВАЯ КОМПАНИЯ ЧАББ,Москва,2548512,0,0,0,0,2548512,75540,75540,11536,0,0,2472972,1663847,0,0,0,0,160607,0,0,1502400,840,329329,0,0,0,0,0,0,0,47946,281383,0,421301,58495,0,0,0,0,0,0,0,0
