Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ИТОГО:,,,,150839701,5244393,3712652,3709159,2810710,3493,118351955,54228428,40252592,313,1,13975836,64123527,40901775,3413369,6093,1808,3177,2484971,39539,1440,313282,34639536,9407662,1584307,563469,1018834,7,2999,6423,2057,20626,7776520,14723,22279,13791811,8,8,0,28775086,28539062,187681,48343,0,255022
1,2284," ГСАО ""Плато""",Москва,182,0,0,0,0,0,182,124,124,0,0,0,58,49,0,0,0,0,35,0,0,12,2,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,80108,94,50978,50978,43872,0,29130,29130,27857,0,0,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0191,"АО  ""Тинькофф  Страхование""",Москва,3372429,0,0,0,0,0,2973954,2681321,2681321,0,0,0,292633,207622,95861,0,0,0,0,0,0,2,111759,27610,7448,7448,0,0,0,0,0,0,20162,0,0,57401,0,0,0,398475,398475,0,0,0,0
4,0212,"АО  ""Цюрих надежное страхование""",Москва,1835,93,0,0,0,0,1835,21,21,0,0,0,1814,508,3,0,0,0,179,0,0,322,4,883,4,4,0,0,0,0,0,322,557,0,161,262,0,0,0,0,0,0,0,0,0
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,743966,75071,243,114,0,129,743723,743723,742644,0,0,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3947,"АО ""АИГ""",Москва,1658,0,0,0,0,0,1404,1,1,0,0,0,1403,355,0,0,0,0,148,0,0,207,0,565,20,20,0,0,0,0,0,0,545,0,0,483,0,0,0,254,0,254,0,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,33557346,22144,0,0,0,0,29493816,8680611,8359945,20,0,320666,20813205,10963640,267737,518,126,373,7789,274,77,19082,10667741,708096,330095,23991,306104,0,146,536,89,696,375651,883,696,9140773,0,0,0,4063530,4046317,14878,2335,0,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,82718,25240,0,0,0,0,51499,49376,23799,0,0,25577,2123,991,244,0,0,0,10,0,0,224,513,1132,337,337,0,0,0,0,0,79,212,504,0,0,0,0,0,31219,31219,0,0,0,0
9,0433,"АО ""ВостСибЖАСО""",Иркутск,34477,0,0,0,0,0,34477,29487,11668,0,0,17819,4990,4423,10,0,0,0,94,0,0,76,4243,567,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0
10,1284,"АО ""Группа Ренессанс Страхование""",Москва,3013279,182793,0,0,0,0,2367878,1504829,904223,0,0,600606,863049,550375,120854,1,0,52,2172,0,0,3376,423920,145529,12437,12437,0,0,0,9,1,103,132978,1,0,167145,0,0,0,645401,642000,3103,298,0,0
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,4025,0,3977,3977,0,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3822
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,1618927,2128,0,0,0,0,749482,340961,238090,0,0,102871,408521,358940,137344,0,0,6,10362,504,0,2279,208445,41973,1055,1055,0,0,0,58,1,26,40833,0,11,7597,0,0,0,869445,867713,1301,431,0,0
13,2071,"АО ""ГСМК""",Санкт-Петербург,36,34,0,0,0,0,36,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1820,"АО ""ГУТА-Страхование""",Москва,413,0,0,0,0,0,413,30,0,0,0,30,383,376,9,0,0,1,302,0,0,60,4,7,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
15,1412,"АО ""Д2  Страхование""",Новосибирск,298707,11948,0,0,0,0,298707,150404,122438,0,0,27966,148303,38798,262,0,0,0,193,0,0,125,38218,18760,0,0,0,0,0,0,0,0,18760,0,0,90745,0,0,0,0,0,0,0,0,0
16,0055,"АО ""ДальЖАСО""",Хабаровск,64260,0,0,0,0,0,64260,52650,12959,0,0,39691,11610,11131,68,0,0,2,10094,0,0,290,677,478,4,4,0,0,0,7,0,0,247,220,0,1,0,0,0,0,0,0,0,0,0
17,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,572486,0,0,0,0,0,572486,482615,24061,0,0,458554,89871,23722,0,0,0,0,0,0,0,0,23722,24540,0,0,0,0,0,0,0,0,24455,85,0,41609,0,0,0,0,0,0,0,0,0
18,1427,"АО ""МАКС""",Москва,834637,0,0,0,0,0,308814,195348,169798,0,0,25550,113466,76151,43475,5,0,24,373,35,17,1692,30547,24256,5262,5262,0,0,16,88,115,153,18536,86,47,13012,0,0,0,525823,523144,1299,1380,0,0
19,3256,"АО ""МетЛайф""",Москва,329692,0,32485,31727,29527,758,297207,297207,183430,0,0,113777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2346,"АО ""ОСК""",Самара,239742,0,0,0,0,0,67858,25826,19669,0,0,6157,42032,36081,15914,4,4,134,7224,1,0,2467,10333,5552,905,905,0,0,62,151,4,270,4062,98,0,399,0,0,0,171884,171161,567,156,0,0
21,3748,"АО ""Русский Стандарт Страхование""",Москва,447327,0,150507,150507,0,0,296820,296820,221838,0,0,74982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9800
22,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,171,0,0,0,0,0,171,2,2,0,0,0,169,57,53,0,0,0,0,0,0,0,4,112,104,104,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
23,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,122699,0,0,0,0,0,122699,21970,21877,0,0,93,100729,52279,0,0,0,0,0,0,0,0,52279,1235,0,0,0,0,0,0,0,0,1235,0,0,47215,0,0,0,0,0,0,0,0,0
24,2619,"АО ""СК ""Астро-Волга""",Самара,806183,0,0,0,0,0,113009,57810,53038,0,0,4772,55199,53836,46864,0,0,12,344,5,0,161,6450,1363,0,0,0,0,0,0,0,6,1357,0,0,0,0,0,0,693174,693174,0,0,0,0
25,0507,"АО ""СК ""Колымская""",Хабаровск,66362,1785,17280,17255,0,25,49082,49082,17131,0,0,31951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0915,"АО ""СК ""ПАРИ""",Москва,1742176,0,0,0,0,0,1720181,90125,69751,0,0,20374,1630056,1608165,3561,19,11,42,1507516,0,0,8214,88802,10878,3487,3487,0,0,14,192,14,406,6736,29,38,10975,0,0,0,21995,20884,1021,90,0,0
27,2733,"АО ""СК ""Резерв""",Хабаровск,39192,0,0,0,0,0,39192,39168,39168,0,0,0,24,12,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
28,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,1304,0,0,0,0,0,1304,1304,0,0,0,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,481639,0,0,0,0,0,200260,159695,81436,0,0,78259,40565,32577,12791,10,0,12,3784,0,0,3004,12976,2745,1135,1135,0,0,0,0,0,3,799,808,0,5243,0,0,0,281379,279470,645,1264,0,0
30,2359,"АО ""СК УСПЕХ""",Москва,4564,0,0,0,0,0,4564,4558,1566,0,0,2992,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,2150,1493,0,0,0,0,2150,2150,0,0,0,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1587,"АО ""СО ""Талисман""",Казань,104346,0,0,0,0,0,5940,4108,4108,0,0,0,1832,1452,984,0,2,0,1,14,14,66,385,276,0,0,0,0,3,0,0,3,270,0,0,104,0,0,0,98406,98406,0,0,0,0
33,1208,"АО ""СОГАЗ""",Москва,6079233,0,0,0,0,0,4292259,3356269,2952801,0,0,403468,935990,574290,81866,722,339,376,23943,219,8,24006,442819,142091,13456,13456,0,4,584,458,694,3956,122810,129,1575,218034,2,2,0,1786972,1735245,45159,6568,0,0
34,3229,"АО ""Страховая бизнес группа""",Воронеж,44006,4377,0,0,0,0,25423,23941,17720,0,0,6221,1482,868,21,0,3,5,231,0,0,371,237,580,0,0,0,0,25,9,0,164,318,64,0,34,0,0,0,18583,17316,728,539,0,0
35,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,279,0,0,0,0,0,279,3,3,0,0,0,276,274,206,0,0,0,0,17,16,51,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,2096,0,0,0,0,0,2096,2096,0,0,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,47760,1,0,0,0,0,47760,44234,22968,0,0,21266,3526,3333,0,0,0,0,22,0,0,47,3264,18,0,0,0,0,0,0,0,0,10,8,0,175,0,0,0,0,0,0,0,0,0
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,27474,0,0,0,0,0,15715,5034,736,0,0,4298,10681,2373,1752,0,0,0,53,0,0,107,461,1891,1425,1425,0,0,0,0,0,273,169,24,0,6417,0,0,0,11759,11759,0,0,0,0
39,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,28985,0,0,0,0,0,28985,24824,4455,0,0,20369,4161,3729,35,0,1,0,1104,0,0,216,2373,432,0,0,0,0,1,0,7,7,417,0,0,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,128267,2,0,0,0,0,128267,46510,45774,0,0,736,81757,81464,80284,0,0,0,150,19,0,306,705,288,0,0,0,0,0,0,0,0,288,0,0,5,0,0,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,6409,67,6325,6324,2258,1,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3702
43,3995,АО ВТБ Страхование жизни,Москва,35603,71,35592,35592,0,0,11,11,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5128
44,3300,"АО СГ ""Спасские ворота""",Салехард,285637,1148,0,0,0,0,281724,7183,2553,0,0,4630,274541,270236,94,0,0,8,267883,0,0,409,1842,4305,3456,1,3455,0,0,19,1,12,817,0,0,0,0,0,0,3913,3836,72,5,0,0
45,1858,"АО СК "" Армеец""",Москва,209925,16248,0,0,0,0,66737,61139,33712,0,0,27427,5598,4375,372,0,0,3,18,0,0,189,3793,1210,10,10,0,0,13,0,1,1,1095,90,0,13,0,0,0,143188,143188,0,0,0,0
46,0290,"АО СК ""Альянс""",Москва,355290,521,0,0,0,0,354374,207178,131398,16,0,75780,147196,14746,11,103,38,86,2301,0,0,1496,10711,1771,1,1,0,0,47,0,15,66,1619,23,102,130577,0,0,0,916,0,565,351,0,0
47,0278,"АО СК ""АСКОМЕД""",Самара,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,65539,0,0,0,0,0,23252,12982,7133,0,0,5849,10270,10113,8403,0,0,0,1106,0,0,79,525,137,4,4,0,0,0,0,0,0,133,0,0,20,0,0,0,42287,41959,328,0,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,273643,43562,0,0,0,0,148611,89730,83348,0,0,6382,58881,2319,284,0,0,1,361,0,0,293,1380,56551,56315,157,56158,0,0,3,1,27,205,0,0,11,0,0,0,125032,125032,0,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,103731,0,0,0,0,0,103731,82795,82342,0,0,453,20936,20908,17,2958,0,0,17581,0,0,171,181,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,1295,0,0,0,0,0,1295,1,1,0,0,0,1294,1276,0,0,0,0,846,0,0,417,13,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
52,1867,"АО СК ""Коместра - Томь""",Томск,42531,0,0,0,0,0,42531,34551,9603,0,0,24948,7980,7059,4753,0,0,0,32,0,0,215,2059,921,123,123,0,0,0,0,0,13,784,1,0,0,0,0,0,0,0,0,0,0,0
53,2947,"АО СК ""РСХБ-Страхование""",Москва,538480,0,0,0,0,0,538414,133058,133047,0,0,11,405356,191795,1417,9,8,5,70,1974,518,16106,172206,165731,95,95,0,0,0,3,0,18,165615,0,9710,38120,0,0,0,66,0,66,0,0,0
54,1216,"АО СК ""Чулпан""",Альметьевск,175226,0,0,0,0,0,54734,36841,36240,0,0,601,17893,11895,1118,0,0,4,136,298,0,330,10009,5930,103,103,0,0,0,2,16,3,5802,4,1,67,0,0,0,120492,118655,1786,51,0,0
55,1675,Либерти Страхование (АО),Санкт-Петербург,659084,316,0,0,0,0,542389,381972,91797,0,0,290175,160417,119611,21820,3,0,59,3486,0,0,1841,92402,17667,2938,2938,0,0,0,26,6,43,14582,72,161,22978,0,0,0,116695,116367,221,107,0,0
56,4349,"НКО ""МОВС""",Санкт-Петербург,122,0,0,0,0,0,122,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,110,12,0,0,0,0,0,0,0,0,0,0
57,4314,"НКО ""ПОВС застройщиков""",Москва,1081,0,0,0,0,0,1081,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,0,0
58,4301,НКО НОВС,Камышин,2344,0,0,0,0,0,2344,0,0,0,0,0,2344,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27,0,2317,0,0,0,0,0,0,0,0,0
59,4202,"НКО ОВС ""Саклау""",Казань,9,0,0,0,0,0,9,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
60,4360,"НКО ПОВС ""P2P страхование""",Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,55,0,0,0,0,0,55,0,0,0,0,0,55,55,6,0,0,0,0,0,0,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,1048,0,0,0,0,0,1048,0,0,0,0,0,1048,1037,1023,0,0,0,12,0,0,2,0,4,0,0,0,0,0,0,0,1,1,2,0,7,0,0,0,0,0,0,0,0,0
63,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,124,0,0,0,0,0,124,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,121,0,3,0,0,0,0,0,0,0,0,0
64,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,127,0,0,0,0,0,127,0,0,0,0,0,127,127,30,0,0,0,0,0,0,79,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4192,НКО ПОВС «Народные кассы»,Москва,12587,0,0,0,0,0,12587,0,0,0,0,0,12587,17,0,0,0,0,0,0,0,7,10,16,0,0,0,0,0,0,0,0,0,16,0,12554,0,0,0,0,0,0,0,0,0
66,4362,НКО ПОВС «Содружество»,Москва,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,2708,"ОАО ""ЧСК""",Москва,7322,0,0,0,0,0,4647,2168,2162,0,0,6,2479,167,8,0,3,2,19,0,0,130,5,702,7,7,0,0,156,43,36,0,460,0,0,1610,2,2,0,2673,0,2395,278,0,0
68,1083,"ООО  ""Зетта Страхование""",Москва,1464281,211460,0,0,0,0,1151261,733311,399884,0,0,333427,417950,235642,47112,5,0,0,5596,1746,0,5368,175815,98118,19846,1980,17866,0,0,0,30,48,77854,340,10,84180,0,0,0,313020,309216,2470,1334,0,0
69,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,22653,0,0,0,0,0,22307,7442,7440,0,0,2,14865,14819,13204,0,0,0,153,0,0,229,1233,46,6,5,0,0,12,0,0,6,22,0,0,0,0,0,0,346,346,0,0,0,0
70,3828,"ООО  СК ""Альянс Жизнь""",Москва,30530,283,15459,15449,2,10,15071,15071,12099,0,0,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329
71,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,2084183,0,1130923,1130923,956688,0,953260,953260,942345,0,0,10915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55156
72,2496,"ООО ""Абсолют Страхование""     ",Москва,1362848,50787,0,0,0,0,1347302,1187384,1115333,8,0,72051,159918,81292,4232,8,0,212,4179,0,0,5580,67081,40632,1109,1109,0,0,0,587,0,4667,34070,199,140,37854,0,0,0,15546,14754,527,265,0,0
73,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,52361,302,0,0,0,0,52361,49389,9393,0,0,39996,2972,1643,384,0,0,2,906,0,0,128,223,1222,893,893,0,0,0,1,0,1,204,123,0,107,0,0,0,0,0,0,0,0,0
74,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,171912,0,0,0,0,0,171912,67129,64005,0,0,3124,104783,84437,156,0,8,1,5,4325,0,1235,78707,18922,3,3,0,0,12,0,0,35,18872,0,0,1424,0,0,0,0,0,0,0,0,0
75,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,961271,107,954981,954981,907924,0,6290,6290,6115,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40907
76,0436,"ООО ""АМТ Страхование""",Москва,558,126,0,0,0,0,558,136,136,0,0,0,422,135,0,0,0,91,22,0,0,22,0,287,0,0,0,0,0,285,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
77,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,159,0,0,0,0,0,159,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0
78,3487,"ООО ""БИН Страхование""",Москва,93,0,0,0,0,0,93,39,38,0,0,1,54,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
79,3799,"ООО ""БСД""",Москва,30383,0,0,0,0,0,30383,11256,3474,0,0,7782,19127,4309,257,0,0,0,3150,0,0,655,247,13924,158,158,0,0,0,0,0,2,13403,361,894,0,0,0,0,0,0,0,0,0,0
80,3826,"ООО ""Вита-страхование""",Сургут,1884,0,1214,1214,1,0,670,670,657,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3866,"ООО ""ВСК-Линия жизни""",Москва,19801,89,19793,19793,0,0,7,7,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12164
82,3978,"ООО ""ВСК-Милосердие""",Москва,7,0,0,0,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3535,"ООО ""ИНКОР Страхование""",Дмитров,1795699,0,0,0,0,0,1795699,1789181,1763624,0,0,25557,6518,4336,2748,5,2,1,157,0,0,748,675,2047,44,44,0,0,0,0,0,1163,802,38,0,135,0,0,0,0,0,0,0,0,0
84,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,443914,51,140124,140124,65070,0,303790,303790,180599,0,0,123191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11973
85,3993,"ООО ""Компания Банковского Страхования""",Москва,19079,0,0,0,0,0,19079,0,0,0,0,0,19079,5404,0,0,0,0,0,0,0,0,5404,5402,0,0,0,0,0,0,0,0,5402,0,0,8273,0,0,0,0,0,0,0,0,0
