"Сведения о доле перестраховщиков в выплатах по договорам, ",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
80,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
81,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,4274.9501,-,-,-,-,4274.9501,-,-,-,-,-,4274.9501,4274.9501,-,-,-,-,4274.9501,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,33065.7759,-,-,-,-,33065.7759,-,-,-,-,-,33065.7759,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33065.7759,-,-,-,-,-,-,-,-,-
83,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,47596.88839,18450.29581,18450.29581,10747.90234,-,29146.59258,29146.59258,5250.90608,-,-,23895.6865,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
84,3492,"ООО ""СК ""РЕСПЕКТ""",Рязань,346744.30866,-,-,-,-,346744.30866,-,-,-,-,-,346744.30866,-,-,-,-,-,-,-,-,-,-,346744.30866,-,-,-,-,-,-,-,-,-,346744.30866,-,-,-,-,-,-,-,-,-,-
85,0632,"ООО ""СК ""СЕРВИСРЕЗЕРВ""",Ковров,12748.10137,-,-,-,-,12748.10137,-,-,-,-,-,12748.10137,12748.10137,10341.53349,1751.5258,-,-,-,-,-,-,655.04208,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
86,1307,"ООО ""СК ""Согласие""",Москва,1032844.89442,-,-,-,-,1023013.94654,-,-,-,-,-,1023013.94654,950795.35729,859548.75879,-,-,-,-,10268.76,10268.76,80977.8385,-,72041.25913,-,-,-,15406.20632,-,56635.05281,-,-,-,-,177.33012,-,-,-,-,9830.94788,-,982.30964,8848.63824,-
87,1182,"ООО ""СК ""ТИТ""",Москва,1734.9956,-,-,-,-,1734.9956,-,-,-,-,-,1734.9956,1734.9956,-,-,-,-,-,-,-,1634.65694,100.33866,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
88,0574,"ООО ""СК Екатеринбург""",Екатеринбург,3.093,-,-,-,-,3.093,-,-,-,-,-,3.093,3.093,-,-,-,-,-,-,-,-,3.093,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
89,3225,"ООО ""СК ИНТЕРИ""",Москва,875.60454,-,-,-,-,875.60454,-,-,-,-,-,875.60454,875.60454,875.60454,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
90,4104,"ООО ""СК КАРДИФ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
91,2917,"ООО ""СК НИК""",Ульяновск,6909.43769,-,-,-,-,6909.43769,-,-,-,-,-,6909.43769,1122.37082,103.87463,-,1018.49619,-,-,-,-,-,-,5787.06687,-,-,-,-,5429.70073,-,-,-,357.36614,-,-,-,-,-,-,-,-,-,-,-
92,3825,"ООО ""СК СОГАЗ-ЖИЗНЬ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
93,3998,"ООО ""СК Чабб Жизнь""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
94,3969,"ООО ""СК Чабб""",Москва,28220.29518,-,-,-,-,28220.29518,3829.25881,3829.25881,3562.5,-,-,24391.03637,17933.42167,-,-,-,-,5714.26129,-,-,12219.16038,-,4902.2913,-,-,-,-,-,-,-,1172.21898,3730.07232,-,1555.3234,-,-,-,-,-,-,-,-,-
95,4174,"ООО ""СКОР П.О.""",Москва,100167.5226,-,-,-,-,100167.5226,-,-,-,-,-,100167.5226,97781.39508,18544.58016,-,8142.15143,-,642.52557,-,-,70452.13792,-,2386.12752,2376.33104,-,-,-,-,-,-,-,9.79648,-,-,-,-,-,-,-,-,-,-,-
96,3941,"ООО ""СМП-Страхование""",Москва,0.00982,-,-,-,-,0.00982,-,-,-,-,-,0.00982,0.00982,0.00982,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
97,4079,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование Жизни""",Москва,2246.90909,2246.90909,2246.90909,2005.27162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98,1580,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",Москва,1769.51225,-,-,-,-,1769.51225,1181.8806,-,-,-,1181.8806,587.63165,555.43965,550.20381,-,-,-,-,-,-,-,5.23584,-,-,-,-,-,-,-,-,-,-,-,-,32.192,-,-,-,-,-,-,-,-
99,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
100,3561,"ООО ""Страховая компания ""ВИТАЛ-Полис""",Москва,46.1785,-,-,-,-,46.1785,-,-,-,-,-,46.1785,46.1785,46.1785,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
101,4117,"ООО ""Страховая компания ""Кредит Европа Лайф""",Москва,445.81188,-,-,-,-,445.81188,445.81188,445.81188,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
102,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,68689.4993,14910.01826,14910.01826,14910.01826,-,53779.48104,53779.48104,43498.29328,-,-,10281.18776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
103,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
104,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,196649.37967,-,-,-,-,196294.38703,185.47999,105.0185,-,-,80.46149,196108.90704,161959.32603,-,-,161959.32603,-,-,-,-,-,-,34149.58101,-,-,-,-,34149.58101,-,-,-,-,-,-,-,-,-,-,354.99264,-,-,354.99264,-
105,0585,"ООО ""СФ ""Адонис""",Пермь,881.92299,-,-,-,-,881.92299,-,-,-,-,-,881.92299,881.92299,326.25618,-,-,-,-,-,-,67.66681,488,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
106,1688,"ООО ""ТСК""",Королев,361.8827,-,-,-,-,361.8827,91.548,91.548,-,-,-,270.3347,270.3347,270.3347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
107,4358,ООО «РСХБ-Страхование жизни»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
108,3954,"ООО РСО  ""ЕВРОИНС""",Смоленск,2766.55194,-,-,-,-,2766.55194,2506.43694,2506.43694,-,-,-,260.115,260.115,-,-,-,-,-,-,-,260.115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
109,3767,"ООО СК ""АСКОР""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
110,3398,"ООО СК ""ВТБ Страхование""",Москва,2901394.57256,-,-,-,-,2898916.01343,5856.62778,5856.62778,-,-,-,2893059.38565,2849420.97458,22.14098,-,425.3614,-,-,-,-,2848973.4722,-,43418.36899,-,-,-,-,-,-,-,41187.23901,2231.12998,-,-,220.04208,-,-,-,2478.55913,-,985.26492,1493.29421,-
111,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,89.62184,89.62184,89.62184,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
112,1867,"ООО СК ""Коместра-Томь""",Томск,750.42653,-,-,-,-,750.42653,-,-,-,-,-,750.42653,750.42653,544.91453,-,-,-,-,-,-,205.512,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
113,3847,"ООО СК ""Независимая страховая группа""",Москва,5288649.86679,-,-,-,-,5288649.86679,-,-,-,-,-,5288649.86679,5288649.86679,-,-,-,-,5288649.86679,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,0326,"ООО СК ""Орбита""",Москва,195.34491,-,-,-,-,195.34491,-,-,-,-,-,195.34491,-,-,-,-,-,-,-,-,-,-,195.34491,-,-,-,-,-,-,-,-,-,195.34491,-,-,-,-,-,-,-,-,-,-
115,3268,"ООО СК ""Паритет-СК""",Москва,81.3135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81.3135,-,-,81.3135,-
116,3879,"ООО СК ""Росгосстрах Жизнь""",Москва,40187.60564,112.91292,112.91292,-,-,40074.69272,40074.69272,40074.69272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
117,4331,"ООО СК ""Сбербанк страхование""",Москва,73978.17781,-,-,-,-,73978.17781,46837.65296,-,-,-,46837.65296,27140.52485,26255.12276,-,-,-,-,-,-,-,26255.12276,-,-,-,-,-,-,-,-,-,-,-,-,-,885.40209,-,-,-,-,-,-,-,-
118,3511,"ООО СК ""Согласие-Вита""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
119,1623,"ООО СК ""Тюмень-Полис""",Тюмень,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
120,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,4365,ООО СК «БКС Страхование жизни»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
122,4133,ООО СК ЭчДиАй Глобал,Москва,28360.58683,-,-,-,-,28360.58683,-,-,-,-,-,28360.58683,27981.10846,-,-,-,-,26297.24054,-,-,1683.86792,-,379.47837,-,-,-,-,-,-,-,379.47837,-,-,-,-,-,-,-,-,-,-,-,-
123,3245,"ООО СО ""ВЕРНА""",Краснодар,102.40671,-,-,-,-,102.40671,-,-,-,-,-,102.40671,102.40671,102.40671,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
124,2397,"ООО СО ""Геополис""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
125,1643,"ООО СПК ""Юнити Ре""",Москва,49850.1969,-,-,-,-,49850.1969,49850.1969,-,-,-,49850.1969,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
126,0397,"ООО Страховая Компания  ""Гелиос""",Москва,-52581.67226,-,-,-,-,-52581.67226,130.54219,130.54219,-,-,-,-52712.21445,-52712.21445,-,-,-,-,-,-,-,-52712.21445,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
127,2243,"ПАО ""АСКО-СТРАХОВАНИЕ""",Челябинск,98359.20726,-,-,-,-,98359.20726,-,-,-,-,-,98359.20726,98359.20726,87406.34515,-,-,-,-,-,-,-,10952.86211,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
128,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,13698.63139,-,-,-,-,11375.00031,17.51935,17.51935,-,-,-,11357.48096,11357.48096,10781.55453,-,-,-,-,-,-,-,575.92643,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2323.63108,-,-,2323.63108,-
129,0001,"ПАО СК ""Росгосстрах""",Люберцы,112418.34085,-,-,-,-,102751.26099,-,-,-,-,-,102751.26099,101667.95281,17836.6992,-,-,7537.63933,-,-,-,72238.80421,4054.81007,1083.30818,-,-,-,-,-,565.64643,-,-,517.66175,-,-,-,-,-,-,9667.07986,-,3507.11068,6159.96918,-
130,0621,"САО ""ВСК""",Москва,793192.5529,0,0,0,0,786735.88589,0,0,0,0,0,786735.88589,666344.358,666344.358,0,0,0,0,0,0,0,0,120391.52789,0,0,0,0,0,0,0,0,0,120391.52789,0,0,0,0,0,6456.66701,0,0,6456.66701,0
131,0348,"САО ""ЛЕКСГАРАНТ""",Москва,593.58953,-,-,-,-,593.58953,-,-,-,-,-,593.58953,517.08953,517.08953,-,-,-,-,-,-,-,-,76.5,-,-,-,-,-,-,-,68.85,7.65,-,-,-,-,-,-,-,-,-,-,-
132,0141,"САО ""Медэкспресс""",Санкт-Петербург,3116.71239,-,-,-,-,3116.71239,112.71777,68.33336,-,-,44.38441,3003.99462,3003.99462,3003.99462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
133,2182,"САО ""Надежда""",Красноярск,19502.81214,-,-,-,-,19502.81214,-,-,-,-,-,19502.81214,19502.81214,11732.56838,-,-,-,-,-,-,171.62045,7598.62331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
134,0177,САО ЭРГО,Москва,15580.46663,-,-,-,-,15580.46663,960.5681,960.5681,-,-,-,14619.89853,14521.05383,3556.06027,-,-,-,1382.30042,-,-,9569.2051,13.48804,18.38942,-,-,-,-,-,-,-,-,18.38942,-,-,80.45528,-,-,-,-,-,-,-,-
135,0928,"СПАО ""Ингосстрах""",Москва,2772964.96177,-,-,-,-,2721822.03528,92514.23526,-,-,-,92514.23526,2629307.80002,2600819.87971,23390.81245,-,895941.00857,0.00206,65760.53476,-,-,1615727.52187,-,28487.92031,17.6,17.6,-,-,-13726.60938,-,-,-,42196.92969,-,-,-,-,-,-,51142.92649,-,18041.474,33101.45249,-
136,1209,"СПАО ""РЕСО-Гарантия""",Москва,580837.04878,-,-,-,-,578280.57224,243223.38948,19483.08253,-,-,223740.30695,335057.18276,257198.19859,6937.49084,-,-,-,25612.73936,-,-,224647.96839,-,12799.58483,12114.04507,12114.04507,-,-,-,-,-,-,685.53976,-,65058.70634,0.693,-,-,-,2556.47654,-,367.25222,2189.22432,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,9588338.14485,10858.75232,10858.75232,1723.14471,0,9395743.00955,126833.76358,31071.53255,0,0,95762.23103,9268909.24597,8940296.12652,316262.58884,2900.1729,1587019.81674,38171.77305,4882898.45264,70596.30434,505.91087,2032002.78983,10444.22818,281447.10661,2394.34248,2365.20652,29.13596,15406.20632,38668.93829,0,0,152619.06329,1088.42675,71270.12948,41245.81763,5920.19521,0,0,0,181736.38298,0,33519.80401,148216.57897,0
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
за пределы территории Российской Федерации,,,,11033007.36457,74418.90317,74418.90317,30272.27675,0,10958588.4614,879376.7655,346949.38193,3562.5,0,532427.38357,10079211.6959,7939251.34919,1703329.27044,414.21394,1097565.05769,7537.63933,665730.39902,13622.43435,13622.43435,4419948.20904,31104.12538,640733.19013,12101.42695,9725.09591,0,0,64757.0557,57200.69924,0,1962.80841,59568.73451,445142.46532,1373585.86599,125641.29059,0,0,0,0,0,0,0,0
