Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
21,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,238116.5444,-,-,-,-,-,228911.11213,88048.67504,8342.71444,-,-,79705.9606,140862.43709,43240.95684,11946.80046,-,-,-,1.99842,-,-,431.364,30860.79396,91091.5375,-,-,-,-,-,-,-,-,1425.81774,89665.71976,-,6529.94275,9205.43227,9205.43227,-,-,-,-,-,-,-
22,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,158658.16873,-,-,-,-,-,103359.66591,38053.79125,347.5,-,-,37706.29125,65305.87466,63919.79539,59209.64297,-,-,-,-,-,-,267.21655,4442.93587,1068.8224,1068.8224,1068.8224,-,-,-,-,-,-,-,-,-,317.25687,-,-,-,55298.50282,55298.50282,-,-,-,-
23,1587,"АО ""СО ""Талисман""",Казань,539888.4446,-,-,-,-,-,84954.51301,406.74,406.74,-,-,-,84547.77301,84505.82727,19887.28676,-,-,-,-,64181.797,64181.797,-,436.74351,-,-,-,-,-,-,-,-,-,-,-,-,41.94574,-,-,-,454933.93159,454933.93159,-,-,-,-
24,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,257080.642,-,-,-,-,-,257080.642,-,-,-,-,-,257080.642,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,257080.642,-,-,-,-,-,-,-,-,-,-
25,0348,"САО ""ЛЕКСГАРАНТ""",Москва,5134.09259,-,-,-,-,-,5134.09259,1637.13707,-,-,-,1637.13707,3496.95552,569.9313,559.11543,-,-,-,10.81587,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2927.02422,-,-,-,-,-,-,-,-,-
26,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,1105.65786,-,-,-,-,-,1105.65786,-,-,-,-,-,1105.65786,1105.65786,421.445,-,-,-,-,-,-,625.21286,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,3954,"ООО РСО ""ЕВРОИНС""",Смоленск,567935.40717,12862.40928,-,-,-,-,265903.61022,241324.22192,9282.07671,-,-,232042.14521,24579.3883,15141.47708,10661.97472,-,-,-,776.79583,460.55599,-,1897.50104,1344.6495,8427.29413,-,-,-,-,-,-,-,2621.79091,5805.50322,-,-,1010.61709,-,-,-,302031.79695,302031.79695,-,-,-,-
28,3847,"ООО СК ""НСГ""",Москва,1572032.21832,860.68198,-,-,-,-,1571832.21832,334839.69815,6.08334,-,-,334833.61481,1236992.52017,1236992.52017,9799.51264,-,1079333.25584,-,139770.88023,-,-,7883.40797,205.46349,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,200,-,200,-,-,-
29,1820,"АО ""ГУТА-Страхование""",Москва,22348.81711,-,-,-,-,-,21595.34374,8682.85412,10.833,-,-,8672.02112,12912.48962,1164.53415,949.65375,-,-,-,-,-,-,50.8804,164,11747.95547,-,-,-,-,-,-,-,-,11747.95547,-,-,-,-,-,-,753.47337,753.47337,-,-,-,-
30,4133,ООО СК ЭчДиАй Глобал,Москва,178525.6519,-,-,-,-,-,178525.6519,210.66936,210.66936,-,-,-,178314.98254,103910.22649,-,-,-,-,103030.85928,-,-,879.36721,-,27693.68881,-,-,-,-,-,-,-,27693.68881,-,-,46686.87369,24.19355,-,-,-,-,-,-,-,-,-
31,3528,"ООО ""СМО ""Спасение""",Казань,160118.6652,-,-,-,-,-,160118.6652,160118.6652,-,-,-,160118.6652,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,2397,"ООО СО ""Геополис""",Москва,57355.22875,-,-,-,-,-,39439.20051,3709.245,-,-,-,3709.245,35729.95551,34890.89701,34449.63621,-,-,-,-,-,-,-,441.2608,839.0585,819.6005,819.6005,-,-,-,-,-,-,19.458,-,-,-,-,-,-,17916.02824,17916.02824,-,-,-,-
33,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,488621.28648,-,487832.76248,486899.5999,-,933.16258,788.524,788.524,788.524,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,0055,"АО ""ДальЖАСО""",Хабаровск,49412.01168,-,-,-,-,-,49412.01168,42415.01039,2885.29838,-,-,39529.71201,6997.00129,6668.10829,5841.35184,-,-,-,30.94855,-,-,231.2436,564.5643,328.893,-,-,-,-,-,-,-,-,328.893,-,-,-,-,-,-,-,-,-,-,-,-
35,2144,"АО ""Страховая компания АСКО-Центр""",Курск,36947.13097,5630.37053,-,-,-,-,36947.13097,17602.47055,113.003,-,-,17489.46755,19344.66042,19344.66042,18961.11142,-,-,-,-,40,-,323.549,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,3947,"АО ""АИГ""",Москва,81018.35839,-,-,-,-,-,81018.35839,124.58623,124.58623,-,-,-,80893.77216,59758.49174,-,-,-,-,35414.11043,-,-,24344.38131,-,3997.70237,-,-,-,-,-,-,-,-,3997.70237,-,-,17137.57805,-,-,-,-,-,-,-,-,-
37,3594,"ООО ""МСГ""",Москва,11363.45166,2629.367,-,-,-,-,11363.45166,11363.45166,5766.7115,-,-,5596.74016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,4014,"АО ""СК ""Югория-Жизнь""",Москва,79507.30369,-,77327.95515,77327.95515,-,-,2179.34854,2179.34854,2179.34854,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64893.4502
39,3487,"ООО ""БИН Страхование""",Москва,20833.23089,-,-,-,-,-,20432.23089,3700.91168,3699.73868,-,-,1.173,16731.31921,14120,-,-,-,-,-,-,-,-,14120,2611.31921,-,-,-,-,-,-,-,-,2516.76102,94.55819,-,-,-,-,-,401,-,-,401,-,-
40,4179,"ООО ""СК"" Райффайзен Лайф""",Москва,2496546.03361,84016.90932,2476681.34975,2476681.34975,222040.42072,0,19864.68386,19864.68386,13211.906,0,0,6652.77786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4362,НКО ПОВС «Содружество»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,4376,"НКО ""ВОВС""",Сызрань,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,3884034.494,-,-,-,-,-,107607.78101,27647.91395,7732.5694,-,-,19915.34455,79959.86706,79220.14886,78483.08841,-,-,-,-,-,-,-,737.06045,739.7182,-,-,-,-,-,-,-,-,739.7182,-,-,-,-,-,-,3776426.71299,3776426.71299,-,-,-,-
45,4360,"НКО ПОВС ""Эталон""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,3837,"ООО ""СК ""Ингосстрах-М""",Москва,12124.02595,-,-,-,-,-,12124.02595,12124.02595,-,-,-,12124.02595,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,3692,"ООО СК ""Сбербанк страхование жизни""",Москва,31966079.31529,-,31705450.48011,31705450.48011,6729461.47969,-,260628.83518,260628.83518,158250.18824,-,-,102378.64694,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22310502.32292
48,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,85565.10217,-,-,-,-,-,85565.10217,72907.60353,53745.76355,-,-,19161.83998,12657.49864,11267.47724,-,-,-,-,596.4062,-,-,6788.96187,3882.10917,391.57134,-,-,-,-,-,-,-,-,391.57134,-,-,998.45006,-,-,-,-,-,-,-,-,-
49,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,653.50288,-,-,-,-,-,653.50288,-,-,-,-,-,653.50288,653.50288,-,-,-,-,-,-,-,653.50288,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,114774.40438,4832.95914,-,-,-,-,114774.40438,114774.40438,-,-,-,114774.40438,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,472976.32521,-,-,-,-,-,472976.32521,405971.79264,243.2,-,-,405728.59264,67004.53257,66115.79945,44130.54212,-,-,-,21748.87477,-,-,226.18256,10.2,-,-,-,-,-,-,-,-,-,-,-,-,888.73312,-,-,-,-,-,-,-,-,-
52,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,186526.36517,-,185261.17017,185261.17017,-,-,1265.195,1265.195,1265.195,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,3511,"ООО СК ""Согласие-Вита""",Москва,118959.05836,156.48536,118115.50486,118115.50486,38858.88723,-,843.5535,843.5535,843.5535,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56380.21379
54,2182,"САО ""Надежда""",Красноярск,1183427.4051,-,-,-,-,-,153463.11799,27302.94279,7435.72724,-,-,19867.21555,126160.1752,121937.0176,110137.43932,-,-,-,-,-,-,679.40176,11120.17652,1839.42591,31.562,31.562,-,-,-,-,-,-,1807.86391,-,-,2383.73169,-,-,-,1029964.28711,1029964.28711,-,-,-,-
55,0001,"ПАО СК ""Росгосстрах""",Люберцы,24583194.73465,248595.232,-,-,0,-,12196984.22329,4375982.91785,420202.44152,0,-,3955780.47633,7821001.30544,7490082.12292,4827625.98911,248836.85975,40210.5592,220634.19394,10557.63182,237535.53933,205153.6542,321880.26309,1582801.08668,329659.9987,210250.41902,171400.86421,38849.55481,-,-,9701.565,-,2897.8149,106058.19978,752,355.36857,903.81525,521678.09517,521678.09517,-,11864532.41619,11827985.12231,23175.62067,13371.67321,-,-
56,2877,"ООО ""СК ""Мегарусс-Д""",Москва,603233.1888,-,-,-,-,-,597293.3811,24020.98974,10170.16822,-,-,13850.82152,573272.39136,573272.39136,71276.1712,-,-,-,-,-,-,501397,599.22016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5939.8077,5939.8077,-,-,-,-
57,2917,"ООО ""СК НИК""",Ульяновск,52073.45222,-,-,-,-,-,52073.45222,13790.60489,1204.5,-,-,12586.10489,38282.84733,21042.83861,630.33918,-,20412.49943,-,-,-,-,-,-,14185.00421,795.272,795.272,-,-,6854.10056,-,-,-,6535.63165,-,-,3055.00451,-,-,-,-,-,-,-,-,-
58,2353,"ООО ""Страховая компания ""СДС""",Кемерово,302390.85876,-,-,-,-,-,105052.73217,99360.30138,4120.45662,-,-,95239.84476,5692.43079,5241.28279,4358.69319,-,-,-,-,-,-,-,882.5896,451.148,183.8,183.8,-,-,-,-,-,-,23.048,244.3,-,-,-,-,-,197338.12659,197338.12659,-,-,-,-
59,3398,"ООО СК ""ВТБ Страхование""",Москва,9640032.8629,81.79,-,-,-,-,7663420.35115,3429816.11175,2822512.49265,-,-,607303.6191,4233604.2394,2665607.54777,81895.5975,11329.10268,21601.51546,-,997.50362,-,-,2369601.75578,180182.07273,50895.16909,1259.59492,1259.59492,-,-,6930.32256,-,-,521.59421,42183.6574,-,-,1517101.52254,1977256.38039,1977256.38039,-,3949.1789,-,-,3949.1789,-,-
60,3300,"АО СГ ""Спасские ворота""",Салехард,253515.61305,5673.59431,-,-,-,-,241714.24974,154464.10062,1007.2648,-,-,153456.83582,87250.14912,69558.05995,1286.68528,-,-,-,67545.37467,-,-,726,-,17692.08917,17692.08917,-,17692.08917,-,-,-,-,-,-,-,-,-,-,-,-,11801.36331,11321.36331,-,480,-,-
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,396687.9597,-,-,-,-,-,396687.9597,-,-,-,-,-,396687.9597,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,396687.9597,-,-,-,-,-,-,-,-,-,-
62,3969,"ООО ""СК Чабб""",Москва,41598.68515,5.894,-,-,-,-,41598.68515,13790.16045,13790.16045,5600,-,-,27808.5247,19022.81917,-,-,-,-,17801.93165,-,-,894.26212,326.6254,8785.70553,-,-,-,-,-,-,-,1470.19005,7315.51548,-,-,-,-,-,-,-,-,-,-,-,-
63,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,30761716.86833,70826.19492,30445325.77735,30420134.10137,182168.73457,25191.67598,316391.09098,316391.09098,211362.60467,-,-,105028.48631,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26731062.41023
64,3245,"ООО СО ""ВЕРНА""",Краснодар,764882.06786,-,-,-,-,-,109205.99887,42605.3931,9949.95978,-,-,32655.43332,66600.60577,50355.43196,40116.05185,-,-,-,-,-,-,1634.91747,8604.46264,15539.20756,-,-,-,-,-,-,-,3.6,520.183,15015.42456,-,705.96625,-,-,-,655676.06899,655676.06899,-,-,-,-
65,2346,"АО ""ОСК""",Самара,1179689.23279,931.04332,-,-,-,-,492864.51596,62350.32109,17599.30531,-,-,44751.01578,430514.19487,425578.88941,359178.8984,-,-,51998.78046,2046.00185,185.60862,-,9622.69962,2546.90046,4639.49776,3913.4687,3913.4687,-,-,-,-,-,415.6,310.42906,-,-,295.8077,-,-,-,686824.71683,686719.59683,-,105.12,-,-
66,0290,"АО СК ""Альянс""",Москва,971413.18797,578942.79242,-,-,-,-,970630.18797,156076.56229,136967.72197,2019.9209,-,19108.84032,814553.62568,718741.07006,1932.54925,914.42721,144825.21706,4876.76111,161929.84318,-,-,372867.91527,31394.35698,48594.92872,16459.8706,-,15242.72419,-,20716.50832,-,-,470.644,10947.9058,-,-,47217.6269,-,-,-,783,-,-,783,-,-
