"Сведения о количестве договоров страхования, действовавших на конец отчетного периода, в разрезе страховщиков, единиц",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
0191,"Акционерное общество ""Тинькофф Страхование""",2531147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,725792,725792,127718,0,0,0,0,598074,0,0,0,0,614004,373630,165317,165317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208313,110172,0,98141,37781,13788,13788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23993,0,0,0,0,23993,0,0,0,0,0,0,0,0,0,0,0,202593,104754,1,97838,,,,,,,,,1191351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0206,"Акционерное общество ""Страховая Компания ""СОЛИДАРНОСТЬ""",107454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,94742,9764,0,0,0,551,0,9213,84978,2903,301,81774,12712,11536,228,166,62,0,4,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,560,0,0,560,10687,1972,496,8219,1176,51,51,0,0,0,6,0,0,0,5,0,0,5,16,0,16,1010,202,0,4,1,803,88,0,0,0,0,0,0,0,88,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0212,"Акционерное общество Страховая компания ""Турикум""",587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,168,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,82,0,17,65,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,186,2,0,0,0,184,0,0,0,0,0,0,0,0,0,0,37,74,0,0,74,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0290,"Акционерное общество ""Зетта Страхование""",135295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,14093,4739,0,0,91,0,0,4648,9354,9354,0,0,120612,4959,1,1,0,1,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1212,0,72,1140,3702,0,0,3702,503,1,1,0,0,0,0,0,0,0,0,0,0,0,93,0,93,409,1,0,0,0,408,0,0,0,0,0,0,0,0,0,0,8,115142,0,0,115142,,,,,,,,,0,526,526,0,0,0,64,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
0348,"Страховое акционерное общество ""ЛЕКСГАРАНТ""",25456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,25415,0,0,0,0,0,0,0,25415,0,0,25415,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,18,18,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0397,"Общество с ограниченной ответственностью Страховая Компания ""Гелиос""",914723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,280931,237595,54,0,0,0,0,237541,43336,0,1190,42146,194546,179141,151200,151200,0,2,2,16,0,16,239,30,29,23,0,6,0,1,0,0,1,0,4508,11,244,4253,23144,3956,5447,13741,12692,813,813,0,0,0,103,477,0,477,8,0,0,8,36,0,36,11152,344,0,106,0,10702,103,0,0,0,0,0,0,0,103,0,0,2713,28,0,2685,,,,,,,,,439246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0436,"Общество с ограниченной ответственностью ""АМТ Страхование""",38360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,21965,21965,0,0,0,0,0,21965,0,0,0,0,16395,15394,0,0,0,0,0,50,50,0,15,0,0,0,0,0,0,0,0,0,0,0,388,0,0,388,14941,0,0,14941,413,0,0,0,0,0,0,245,0,245,0,0,0,0,29,0,29,139,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,588,0,588,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0448,"Страховое Акционерное Общество ""Геополис""",554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,509,509,,0,0,0,509,0,0,0,0,0,0,45,0,0,0,0,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0518,"Акционерное общество Страховая компания ""БАСК""",104496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,11753,6643,0,0,0,0,0,6643,5110,0,0,5110,22274,22067,20792,20792,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,171,0,0,171,1086,879,205,2,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,3,0,194,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,,,,,,,,,70139,330,302,14,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0585,"Общество с ограниченной ответственностью ""Страховая фирма ""Адонис""",153850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,39993,29433,11,0,0,0,0,29422,10560,0,4877,5683,54730,53414,24690,24690,0,0,0,2,0,2,4,216,0,0,0,0,0,216,0,0,216,0,744,0,0,744,27758,10217,9769,7772,670,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0,646,0,0,646,,,,,,,,,59127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0621,"Страховое акционерное общество ""ВСК""",12902254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3166244,1723531,68191,56,37,6482,0,1648765,1442713,0,128721,1313992,5742490,5078648,614080,614080,0,927,210,359,359,0,231241,1118,386,201,0,185,0,732,18,0,714,0,51389,1512,12268,37609,4179324,889281,3288496,1547,189364,62748,52662,10086,0,0,1174,584,584,0,287,90,1,196,736,736,0,122883,6490,510,3015,226,112642,952,0,0,0,0,0,931,0,16,5,156,474322,0,74,474248,,,,,,,,,3949092,35738,24900,1225,858,8755,8690,4,1,3,14,5,9,190,128,118,10,8333,2619,837,1834,3043,15,6,0
0630,"Акционерное общество ""Страховая компания ГАЙДЕ""",612840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,204539,141511,0,0,0,0,0,141511,63028,8278,0,54750,132641,121591,104304,104304,0,35,0,12,0,12,1376,0,0,0,0,0,0,0,0,0,0,0,1453,0,0,1453,14411,4618,0,9793,5436,1032,1032,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3604,0,0,0,0,3604,791,0,0,0,0,0,0,0,791,0,0,5614,0,0,5614,,,,,,,,,272741,1886,1886,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,1033,0,0,1033,0,0,0,0
0667,"Общество с ограниченной ответственностью ""Инлайф страхование""",173807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,133021,128409,0,0,0,37,0,128372,4612,175,2089,2348,40786,26337,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,3083,9,0,3074,22646,241,1632,20773,4915,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,4536,0,0,0,0,4536,330,0,0,0,0,0,330,0,0,0,0,9534,0,0,9534,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0796,"Акционерное общество ""Страховая группа АВАНГАРД - ГАРАНТ""",373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,367,367,255,255,0,0,0,0,0,0,0,40,40,38,0,2,0,0,0,0,0,0,72,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0915,"Акционерное общество ""Страховая компания ""ПАРИ""",577221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,187182,153130,0,0,0,0,0,153130,34052,0,9636,24416,364281,309051,8948,8948,0,31,9,68,0,68,131830,0,0,0,0,0,0,0,0,0,0,0,12620,3876,349,8395,155545,6270,27469,121806,22903,5279,5279,0,0,0,45,207,0,207,31,31,0,0,558,51,507,16428,258,0,45,10,16115,355,0,0,0,0,0,234,0,121,0,45,32282,18798,63,13421,,,,,,,,,24125,1477,540,12,26,899,156,0,0,0,5,0,5,9,35,27,8,107,36,47,12,12,0,0,0
0928,"Страховое публичное акционерное общество ""Ингосстрах""",11540952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2527126,2013031,6168,345,1068,25,0,2005425,514095,60474,4187,449434,3747988,3193675,1533824,1533824,0,826,403,1009,778,231,96769,261,164,106,0,58,0,97,0,0,97,0,103394,0,10493,92901,1457189,458763,408174,590252,442978,140901,140901,0,0,2,2347,1453,1096,357,374,188,5,181,2368,25,2343,294734,10040,4051,3032,181,277430,799,0,11,0,0,0,0,0,586,202,521,110814,1194,0,109620,,,,,,,,,5207696,44360,27908,1462,1405,13585,13782,7,2,5,35,7,28,159,235,176,59,13287,5976,4085,1125,2101,32,25,2
1083,"Общество с ограниченной ответственностью ""Зетта Страхование""",1360419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,303913,238054,109,0,0,1098,0,236847,65859,7087,792,57980,517126,439302,163077,163077,0,11,0,0,0,0,215,1694,0,0,0,0,0,1694,0,0,1694,0,10735,0,1500,9235,263570,219672,39963,3935,42030,8994,3400,5594,0,0,0,0,0,0,39,39,0,0,97,86,11,32615,8984,0,189,27,23415,285,0,0,0,91,0,0,0,9,185,23,35771,5360,0,30411,,,,,,,,,534668,3446,1449,68,157,1772,1266,0,0,0,0,0,0,45,62,62,0,1159,546,291,90,232,0,0,0
1182,"Общество с ограниченной ответственностью ""Страховая компания ""ТИТ""",244836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,198942,20145,6,0,0,0,0,20139,178797,0,0,178797,45894,26733,3702,3702,0,0,38,1,0,1,412,0,0,0,0,0,0,0,0,0,0,0,789,0,6,783,21791,90,0,21701,14179,528,528,0,0,0,232,0,0,0,0,0,0,0,13080,0,13080,0,0,0,0,0,0,339,0,0,0,0,0,0,0,266,73,123,4859,10,54,4795,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,"Акционерное общество ""Страховое общество газовой промышленности""",12751798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,6337404,5288006,1236901,8098,3,11692,2,4031310,1049398,0,24557,1024841,4246877,1704015,243114,212977,30137,2159,453,247,157,90,2477,80,24,0,0,24,0,56,0,0,56,0,27617,0,9364,18253,1427868,35234,3,1392631,612433,41407,41407,0,0,9,743,262,173,89,655,40,183,432,4698,489,4209,564251,5470,508,256,59,557958,408,0,3,50,0,3,95,0,21,236,1001,1929428,1242086,12,687330,,,,,,,,,2109109,52213,37163,1219,6023,7808,6195,11,1,10,25,2,23,23,61,52,9,6053,2214,572,485,2782,8,14,0
1209,"Страховое акционерное общество ""РЕСО-Гарантия""",10876415,1154,1061,751,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,748,0,0,0,0,748,0,0,0,0,0,0,310,0,,,0,,,0,0,0,0,0,0,233,0,0,0,0,233,77,0,0,0,0,77,0,0,0,0,0,0,93,4,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,4,0,0,0,0,0,0,0,,0,,0,0,89,0,0,0,0,0,0,0,,,,0,,89,0,0,0,0,89,0,0,,0,0,0,0,,0,0,0,0,846,846,,0,0,0,846,0,0,0,0,0,0,1662905,1010572,606,54,41,25235,0,984636,652333,17036,19684,615613,3493426,2478911,575277,575277,0,98,0,2,2,0,7703,407,2,0,0,2,0,405,0,0,405,0,75280,0,25924,49356,1820144,491774,651614,676756,616023,201475,193568,7907,0,1,87,38,2,36,158,70,0,88,827,827,0,413075,4310,110,1891,209,406555,362,0,0,0,0,0,0,0,21,341,4497,393995,2416,112,391467,,,,,,,,,5686232,28146,12657,647,586,14256,3706,1,0,1,0,0,0,20,34,30,4,3650,1444,1260,497,449,0,1,0
1216,"Акционерное общество Страховая компания ""Чулпан""",186725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,53024,52720,0,0,0,100,0,52620,304,0,191,113,26192,15496,1209,1209,0,0,0,2,0,2,1,282,0,0,0,0,0,282,0,0,282,0,177,0,0,177,13825,7359,6397,69,10684,135,135,0,0,0,4,17,0,17,13,4,0,9,2,0,2,10509,35,0,3,0,10471,4,0,0,0,0,0,0,0,4,0,0,12,0,0,12,,,,,,,,,105763,1659,964,9,617,69,87,0,0,0,0,0,0,0,1,1,0,86,57,16,11,2,0,0,0
