"Сведения о выплатах по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
20,3175,"ЗАО ""Капитал Ре""",Москва,29879.42416,-,-,-,-,29879.42416,153.5514,153.5514,-,-,-,29725.87276,5975.87276,3201.06347,-,-,-,712.85585,-,-,965.15994,1096.7935,-,-,-,-,-,-,-,-,-,-,-,23750,-,-,-,-,-,-,-,-,-
21,1427,"ЗАО ""МАКС""",Москва,7667.42641,-,-,-,-,2579.77587,-,-,-,-,-,2579.77587,2579.77587,-,-,-,-,50.89406,-,-,2528.88181,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5087.65054,-,5063.86644,23.7841,-
22,2284,"ЗАО ГСАО ""Плато""",Москва,145.54916,-,-,-,-,145.54916,-,-,-,-,-,145.54916,145.54916,1.87275,-,-,-,-,-,-,143.67641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,1675,Либерти Страхование (АО),Санкт-Петербург,3473.16335,-,-,-,-,2465.40606,1638.48699,-,-,-,1638.48699,826.91907,180.09517,-,-,-,-,-,-,-,180.09517,-,646.8239,646.8239,-,646.8239,-,-,-,-,-,-,-,-,-,-,-,-,1007.75729,-,1007.75729,-,-
24,1298,"ОАО ""Капитал Страхование""",Когалым,23539.88704,-,-,-,-,5662.02996,-,-,-,-,-,5662.02996,5662.02996,-,-,-,-,-,-,-,5662.02996,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17877.85708,-,17826.02562,51.83146,-
25,2708,"ОАО ""ЧСК""",Москва,1952.31921,-,-,-,-,547.49027,-,-,-,-,-,547.49027,547.49027,-,-,-,-,-,-,-,547.49027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1404.82894,-,1400.32034,4.5086,-
26,2496,"ООО ""Абсолют Страхование""",Москва,7832.86157,-,-,-,-,6101.78591,68.34094,68.34094,-,-,-,6033.44497,4859.4727,189.01571,-,1078.74969,1995.03213,5.0894,-,-,1591.58577,-,598.45127,-,-,-,-,598.45127,-,-,-,-,-,-,575.521,-,-,-,1731.07566,-,1727.30241,3.77325,-
27,3487,"ООО ""БИН Страхование""",Москва,2019.381,-,-,-,-,759.07752,-,-,-,-,-,759.07752,18.82886,-,-,18.82886,-,-,-,-,-,-,740.24866,-,-,-,-,740.24866,-,-,-,-,-,-,-,-,-,-,1260.30348,-,1260.30348,-,-
28,1284,"ООО ""Группа Ренессанс Страхование""",Москва,3547.57329,-,-,-,-,2728.07512,1320.46673,1320.46673,-,-,-,1407.60839,88.9113,-,-,-,-,-,-,-,88.9113,-,1306.90996,-,-,-,-,-,-,-,-,1306.90996,-,-,11.78713,-,-,-,819.49817,-,814.87765,4.62052,-
29,1083,"ООО ""Зетта Страхование""",Москва,2813.91516,-,-,-,-,243.52248,-,-,-,-,-,243.52248,243.52248,-,-,-,-,-,-,-,243.52248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2570.39268,-,2558.70376,11.68892,-
30,4189,"ООО ""Кредендо - Ингосстрах Кредитное Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,3438,"ООО ""ПРОМИНСТРАХ""",Москва,12301.84107,-,-,-,-,11445.90841,57.6002,57.6002,-,-,-,11388.30821,11363.30821,4269.37059,-,1247.4,-,-,-,-,5802.24576,44.29186,-,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,855.93266,-,853.41716,2.5155,-
32,2877,"ООО ""СК ""Мегарусс-Д""",Москва,837.15426,-,-,-,-,837.15426,-,-,-,-,-,837.15426,837.15426,134.51247,-,-,-,2.63829,-,-,-,700.0035,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,1307,"ООО ""СК ""Согласие""",Москва,23606.81833,-,-,-,-,11840.17957,-,-,-,-,-,11840.17957,11840.17957,3503.21748,-,-,-,20.85761,-,-,8239.28048,76.824,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11766.63876,-,11729.2875,37.35126,-
34,1182,"ООО ""СК ""ТИТ""",Москва,22284.58061,-,-,-,-,22284.58061,321.30176,321.30176,-,-,-,21963.27885,21961.22565,8656.61758,-,-,12.15797,4671.60812,-,-,7461.41491,1159.42707,2.0532,-,-,-,-,-,-,-,2.0532,-,-,-,-,-,-,-,-,-,-,-,-
35,3969,"ООО ""СК Чабб""",Москва,73677.0294,-,-,-,-,73677.0294,-,-,-,-,-,73677.0294,6538.03204,-,-,-,-,953.26936,-,-,5584.76268,-,9726.66191,-,-,-,-,-,-,-,-,9726.66191,-,57412.33545,-,-,-,-,-,-,-,-,-
36,4174,"ООО ""СКОР П.О.""",Москва,111536.80516,-,-,-,-,111536.80516,23670.06543,23670.06543,-,-,-,87866.73973,86962.71374,40094.41854,172.24257,10897.99919,-,2371.6328,-,-,33426.42064,-,904.02599,714.49558,26.90066,-,-,-,-,-,-,189.53041,-,-,-,-,-,-,-,-,-,-,-
37,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,107.295,-,-,-,-,107.295,28.8001,-,-,-,28.8001,78.4949,78.4949,-,10.19945,-,-,5.0894,-,-,63.20605,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,2353,"ООО ""Страховая компания ""СДС""",Кемерово,432.50386,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,432.50386,-,432.50386,-,-
39,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,6027.63835,-,-,-,-,5903.72243,-,-,-,-,-,5903.72243,5903.72243,-,-,-,2899.94195,-,-,-,3003.78048,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123.91592,-,123.91592,-,-
40,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,10895.09654,-,-,-,-,7785.84142,86.4003,86.4003,-,-,-,7699.44112,7699.44112,285.3287,-,-,-,-,-,-,7357.21993,56.89249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3109.25512,-,3109.25512,-,-
41,3517,"ООО ""ЦСО""",Мытищи,883.73149,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,883.73149,-,878.27319,5.4583,-
42,3398,"ООО СК ""ВТБ Страхование""",Москва,25746.98755,-,-,-,-,8292.3674,746.98942,746.98942,-,-,-,7545.37798,4836.78719,52.07325,-,-,761.67556,1369.84379,-,-,2653.19459,-,2363.66091,-,-,-,-,-,-,-,-,1669.59869,694.06222,-,344.92988,-,-,-,17454.62015,-,17410.5974,44.02275,-
43,3847,"ООО СК ""Независимая страховая группа""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,3268,"ООО СК ""Паритет-СК""",Москва,2145.538,-,-,-,-,470.014,-,-,-,-,-,470.014,-,-,-,-,-,-,-,-,-,-,470.014,-,-,-,-,-,-,-,-,470.014,-,-,-,-,-,-,1675.524,-,1670.554,4.97,-
45,4331,"ООО СК ""Сбербанк страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,1643,"ООО СПК ""Юнити Ре""",Москва,94209.16535,-,-,-,-,94209.16535,580.37332,580.37332,-,-,-,93628.79203,91158.47753,3391.58366,58.56248,594,910.99125,661.15388,-,-,83058.90045,2483.28581,2470.3145,27.32522,-,-,-,780.15935,-,-,-,1662.82993,-,-,-,-,-,-,-,-,-,-,-
47,0397,"ООО Страховая Компания ""Гелиос""",Москва,16.97165,-,-,-,-,16.97165,16.97165,16.97165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,39868.87252,-,-,-,-,34494.76079,270.79707,270.79707,-,-,-,34223.96372,33685.72967,29455.15664,-,-,44.13307,2178.15763,-,-,1518.22604,490.05629,538.23405,18.12744,18.12744,-,-,-,-,-,-,520.10661,-,-,-,-,-,-,5374.11173,-,-,5374.11173,-
49,0001,"ПАО СК ""Росгосстрах""",Люберцы,44668.99953,-,-,-,-,15194.67243,-,-,-,-,-,15194.67243,15194.67243,-,10612.70287,114.33414,-,30.53644,-,-,4424.39943,12.69955,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29474.3271,-,29474.3271,-,-
50,0621,"САО ""ВСК""",Москва,19489.11381,-,-,-,-,6677.54976,-,-,-,-,-,6677.54976,6677.54976,48.4185,-,-,-,24.32317,-,-,6592.10854,12.69955,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12811.56405,-,12706.91371,104.65034,-
51,0348,"САО ""ЛЕКСГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,0177,САО ЭРГО,Москва,587.85861,-,-,-,-,582.17197,-,-,-,-,-,582.17197,460.48759,-,-,-,-,-,-,-,460.48759,-,121.68438,121.68438,-,121.68438,-,-,-,-,-,-,-,-,-,-,-,-,5.68664,-,-,5.68664,-
53,0928,"СПАО ""Ингосстрах""",Москва,832847.30054,-,-,-,-,807258.45033,75567.10905,7493.65197,-,-,68073.45708,731691.34128,696451.22529,5341.51671,-,49233.00595,5880.6212,422.07333,-,-,635574.0081,-,35240.11599,14704.25377,14704.25377,-,-,8531.74873,594.62702,-,1661.37343,9748.11304,-,-,-,-,-,-,25588.85021,-,25451.50583,137.34438,-
54,1209,"СПАО ""РЕСО-Гарантия""",Москва,110082.14861,-,-,-,-,87438.38082,52208.32267,-,-,-,52208.32267,35230.05815,30507.60735,1125.94639,72.80738,-,-,49.4247,-,-,29088.75138,170.6775,365.50355,-,-,-,-,-,-,-,-,365.50355,-,4356.94725,-,-,-,-,22643.76779,-,22571.34864,72.41915,-
в том числе,,,,1122805.15018,-,-,-,-,885883.60107,153935.23074,36346.74067,-,-,117588.49007,731948.37033,597557.01209,181153.48905,11254.51096,45575.55107,33456.60095,9566.04647,-,-,308649.35951,7901.45408,51736.91283,899.03704,58.58144,646.8239,-,32750.34315,25.01622,-,17.97663,18044.53979,-,75379.81056,7274.63485,-,-,-,236921.54911,-,230809.29184,6112.25727,-
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,1549449.96075,-,-,-,-,1549449.96075,112685.46426,106534.23069,-,-,6151.23357,1436764.49649,1232714.26334,17006.4762,-,49841.57623,37362.97877,17648.26667,-,-,1110854.74718,0.21829,135117.65809,109887.51575,109244.54293,121.68438,-,8690.39365,594.62702,-,1661.37343,13589.68602,694.06222,57553.03277,11379.54229,-,-,-,-,-,-,-,-
