Сведения о количестве урегулированных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
7,2239,"АО ""АльфаСтрахование""",Москва,5975098,414,-,-,-,-,5591668,5337572,9613,-,-,5327959,254096,167158,105282,72,50,76,811,33,3,1611,59223,5085,3361,2566,795,-,658,34,-,43,979,10,107,81746,-,-,-,383430,383106,53,271,-,-
8,3064,"АО ""Боровицкое страховое общество""",Москва,3472,-,-,-,-,-,1091,934,31,-,-,903,157,153,147,-,-,-,1,-,-,4,1,4,2,2,-,-,-,-,-,1,-,1,-,-,-,-,-,2381,2381,-,-,-,-
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,530280,11832,-,-,-,-,458207,331565,6899,-,-,324666,126642,114670,74951,-,-,7,35985,-,-,324,3403,1153,547,547,-,-,-,-,-,23,583,-,-,10819,-,-,-,72073,72011,-,62,-,-
10,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,103991,1279,-,-,-,-,50752,29857,6987,-,-,22870,20895,20790,20108,-,-,2,3,36,-,136,505,100,2,-,-,-,-,-,-,2,76,20,-,5,-,-,-,53239,53226,1,12,-,-
11,2071,"АО ""ГСМК""",Санкт-Петербург,4285,77,-,-,-,-,4285,4285,-,-,-,4285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,1820,"АО ""ГУТА-Страхование""",Москва,644,-,-,-,-,-,359,250,4,-,-,246,109,93,84,-,-,-,-,-,-,6,3,15,2,2,-,-,-,-,-,2,11,-,-,1,-,-,-,285,283,1,1,-,-
13,1412,"АО ""Д2  Страхование""",Новосибирск,1670,71,-,-,-,-,1668,1329,455,-,-,874,339,307,2,-,-,-,1,-,-,19,285,4,-,-,-,-,-,-,-,-,4,-,-,28,-,-,-,2,2,-,-,-,-
14,0055,"АО ""ДальЖАСО""",Хабаровск,5264,-,-,-,-,-,5264,5161,369,-,-,4792,103,101,67,-,-,-,5,-,-,15,14,2,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-
15,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,74312,-,-,-,-,-,74312,71813,4,-,-,71809,2499,34,-,-,-,-,-,-,-,-,34,270,-,-,-,-,-,-,-,-,2,268,-,2195,-,-,-,-,-,-,-,-,-
16,1427,"АО ""МАКС""",Москва,336458,-,-,-,-,-,244242,224969,4493,-,-,220476,19273,19192,18971,-,-,1,3,3,3,86,128,60,10,10,-,-,-,-,-,8,39,3,-,21,1143,1143,-,91073,90539,6,528,-,-
17,3256,"АО ""МетЛайф""",Москва,617693,-,8657,8653,5296,4,609036,609036,6934,-,-,602102,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,2346,"АО ""ОСК""",Самара,28768,3,-,-,0,-,11970,5425,942,-,-,4483,6545,6504,6164,-,-,12,7,-,-,68,253,36,12,12,-,-,-,-,-,9,15,-,0,5,-,-,-,16798,16786,-,12,-,-
19,3748,"АО ""Русский Стандарт Страхование""",Москва,4509,-,2288,2288,-,-,2221,2221,1181,-,-,1040,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1948
20,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,3,-,-,-,-,-,3,-,-,-,-,-,3,3,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,2619,"АО ""СК ""Астро-Волга""",Самара,27077,-,-,-,-,-,7035,6468,925,-,-,5543,567,557,490,-,-,-,-,-,-,7,60,10,1,1,-,-,-,-,-,-,9,-,-,-,-,-,-,20042,20042,-,-,-,-
22,0507,"АО ""СК ""Колымская""",Хабаровск,8850,13,5455,5347,-,108,3395,3395,1795,-,-,1600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,0915,"АО ""СК ""ПАРИ""",Москва,38159,-,-,-,-,-,35698,29126,385,-,-,28741,6572,5478,2677,1,1,-,2352,-,-,266,181,727,8,8,-,-,-,5,-,4,709,1,-,367,-,-,-,2461,2442,-,19,-,-
24,2733,"АО ""СК ""Резерв""",Хабаровск,544,-,-,-,-,-,544,541,541,-,-,-,3,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-
25,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,4119,-,-,-,-,-,4119,4119,-,-,-,4119,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,4014,"АО ""СК ""Югория-Жизнь""",Москва,311,-,295,295,-,-,16,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
27,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,57138,-,-,-,-,-,31072,25712,552,-,-,25160,5360,5312,5187,-,-,-,10,-,-,35,80,30,23,23,-,-,-,-,-,-,6,1,-,18,-,-,-,26066,26000,-,66,-,-
28,2359,"АО ""СК УСПЕХ""",Москва,535,-,-,-,-,-,535,534,3,-,-,531,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,2873,"АО ""СМК ""Сахамедстрах""",Якутск,7917,4609,-,-,-,-,7917,7917,-,-,-,7917,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,1587,"АО ""СО ""Талисман""",Казань,10233,-,-,-,-,-,644,229,229,-,-,-,415,413,402,-,-,-,-,5,4,2,4,2,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,9589,9589,-,-,-,-
31,1208,"АО ""СОГАЗ""",Москва,17467490,-,-,-,-,-,17242156,17169477,98052,-,-,17071425,72679,62958,42470,914,170,72,247,27,1,4519,14539,4426,570,570,-,23,368,50,49,108,3248,10,25,5270,27916,27916,-,197418,192356,1708,3354,-,-
32,3229,"АО ""Страховая бизнес группа""",Воронеж,5198,67,-,-,-,-,2857,2790,440,-,-,2350,67,14,4,-,-,-,-,-,-,7,3,53,-,-,-,-,-,-,-,1,51,1,-,-,-,-,-,2341,2285,-,56,-,-
33,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,72,-,-,-,-,-,72,-,-,-,-,-,72,72,71,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,11708,-,-,-,-,-,11708,11708,-,-,-,11708,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,0983,"АО ""Страховая группа ""УралСиб""",Москва,1759,-,-,-,-,-,1750,1030,121,-,-,909,720,228,10,-,-,-,6,-,-,124,88,492,-,-,-,-,-,-,-,3,478,11,-,-,9,9,-,-,-,-,-,-,-
36,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,7537,-,-,-,-,-,5982,4568,17,-,-,4551,1414,1376,1355,-,-,-,-,-,-,-,21,15,15,15,-,-,-,-,-,-,-,-,-,23,-,-,-,1555,1555,-,-,-,-
37,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,6570,-,-,-,-,-,6570,6570,-,-,-,6570,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,3551,-,-,-,-,-,3551,3480,321,-,-,3159,71,67,20,-,-,-,-,-,-,12,35,4,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-
39,2144,"АО ""Страховая компания АСКО-Центр""",Курск,664,118,-,-,-,-,664,538,49,-,-,489,126,125,114,-,-,-,-,-,-,8,3,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
40,3987,"АО ""УРАЛСИБ Жизнь""",Москва,6322,12,6241,5231,108,1010,81,81,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4830
41,3995,АО ВТБ Страхование жизни,Москва,7972,31,7874,7839,-,35,98,98,98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5970
42,3300,"АО СГ ""Спасские ворота""",Салехард,8903,433,-,-,-,-,8194,8002,22,-,-,7980,192,182,41,-,-,-,134,-,-,6,1,10,10,-,10,-,-,-,-,-,-,-,-,-,-,-,-,709,704,-,5,-,-
43,1858,"АО СК "" Армеец""",Москва,13309,188,-,-,-,-,2028,1722,432,-,-,1290,306,261,230,-,-,-,-,-,-,4,27,45,-,-,-,-,-,-,-,-,8,37,-,-,-,-,-,11281,11281,-,-,-,-
44,0290,"АО СК ""Альянс""",Москва,11626,68,-,-,-,-,11619,3832,3062,19,-,770,7787,2496,64,55,6,17,2026,-,-,294,34,404,167,151,16,-,47,3,-,2,185,-,1,4886,-,-,-,7,-,-,7,-,-
45,0278,"АО СК ""АСКОМЕД""",Самара,3263,-,-,-,-,-,3263,3263,-,-,-,3263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,0518,"АО СК ""БАСК""",Белово,66114,-,-,-,-,-,61906,61819,325,-,-,61494,87,85,77,-,-,-,-,-,-,2,6,2,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,4208,4206,2,-,-,-
47,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,7627,752,-,-,-,-,1029,564,559,-,-,5,465,279,258,-,-,-,3,-,-,1,17,186,185,-,185,-,-,-,-,-,1,-,-,-,-,-,-,6598,6598,-,-,-,-
48,2447,"АО СК ""ЖСФ""",Нижний Новгород,89,-,-,-,-,-,89,76,64,-,-,12,13,13,1,3,-,-,7,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,0425,"АО СК ""Ингвар""",Москва,1745,-,-,-,-,-,1745,-,-,-,-,-,1745,1744,-,-,-,-,1738,-,-,5,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
50,2947,"АО СК ""РСХБ-Страхование""",Москва,11776,-,-,-,-,-,11776,9462,9286,-,-,176,2314,2198,660,-,1,1,-,214,125,230,1092,79,1,1,-,-,-,-,-,1,76,1,14,23,-,-,-,-,-,-,-,-,-
51,1216,"АО СК ""Чулпан""",Альметьевск,23678,-,-,-,-,-,11218,10320,1985,-,-,8335,898,876,771,-,-,-,-,22,-,8,75,22,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,12460,12459,1,-,-,-
52,1675,Либерти Страхование (АО),Санкт-Петербург,103058,2267,-,-,-,-,95595,85743,570,-,-,85173,9852,9713,9292,-,-,8,219,-,-,82,112,56,22,22,-,-,-,1,-,2,17,14,2,81,-,-,-,7463,7457,-,6,-,-
53,4349,"НКО ""МОВС""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,4314,"НКО ""ПОВС застройщиков""",Москва,9,-,-,-,-,-,9,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-
55,4301,НКО НОВС,Камышин,29,-,-,-,-,-,29,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-
56,4202,"НКО ОВС ""Саклау""",Казань,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,4360,"НКО ПОВС ""P2P страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,4169,"НКО ПОВС ""ГарантИнвест""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,10,-,-,-,-,-,10,-,-,-,-,-,10,10,1,-,-,-,-,-,-,7,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,173,-,-,-,-,-,173,-,-,-,-,-,173,173,173,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,20,-,-,-,-,-,20,-,-,-,-,-,20,20,9,-,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,4192,НКО ПОВС «Народные кассы»,Москва,107,-,-,-,-,-,107,-,-,-,-,-,107,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,107,-,-,-,-,-,-,-,-,-
64,4362,НКО ПОВС «Содружество»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,2708,"ОАО ""ЧСК""",Москва,144774,-,-,-,-,-,143734,143727,204,-,-,143523,7,3,2,-,-,-,1,-,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,1,1007,1007,-,33,-,2,31,-,-
66,1083,"ООО  ""Зетта Страхование""",Москва,43364,2262,-,-,-,-,25693,9250,2482,-,-,6768,16443,15606,13716,-,-,-,39,71,-,598,1182,132,23,13,10,-,-,-,-,-,109,-,-,705,-,-,-,17671,17593,7,71,-,-
67,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,2862,-,-,-,-,-,2495,295,94,-,-,201,2200,2199,2198,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,367,367,-,-,-,-
68,3828,"ООО  СК ""Альянс Жизнь""",Москва,335769,26439,3025,3020,79,5,332744,332744,1007,-,-,331737,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1698
69,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,157714,-,129166,129166,92534,-,28548,28548,27761,-,-,787,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31345
70,2496,"ООО ""Абсолют Страхование""     ",Москва,30492,2415,-,-,-,-,28213,25659,4334,-,-,21325,2554,2378,1912,-,-,48,81,-,-,138,199,153,36,36,-,1,-,7,-,13,95,1,6,17,-,-,-,2279,2273,-,6,-,-
71,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,7805,-,-,-,-,-,7805,5899,5838,-,-,61,1906,1831,119,-,1,-,8,358,-,50,1295,74,-,-,-,-,1,-,-,10,63,-,-,1,-,-,-,-,-,-,-,-,-
72,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,67511,399,66764,66668,2713,96,747,747,116,-,-,631,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60883
73,0436,"ООО ""АМТ Страхование""",Москва,27,11,-,-,-,-,27,7,7,-,-,-,20,10,-,-,-,9,-,-,-,1,-,10,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,32,-,-,-,-,-,32,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-
75,3487,"ООО ""БИН Страхование""",Москва,491,-,-,-,-,-,489,174,102,-,-,72,315,123,96,-,-,1,4,-,-,9,13,135,6,6,-,-,2,-,-,2,121,4,-,57,-,-,-,2,-,-,2,-,-
76,3799,"ООО ""БСД""",Москва,15837,-,-,-,-,-,15837,15658,2,-,-,15656,179,164,145,-,-,-,2,-,-,13,4,15,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-
77,3826,"ООО ""Вита-страхование""",Сургут,4888,-,1514,1478,-,36,3374,3374,91,-,-,3283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78,3866,"ООО ""ВСК-Линия жизни""",Москва,9634,1,4246,3609,-,637,227,227,199,-,195,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5161,5161,-,-,-,-,-,-,3318
79,3978,"ООО ""ВСК-Милосердие""",Москва,2347,-,-,-,-,-,2347,2347,-,-,-,2347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80,3535,"ООО ""ИНКОР Страхование""",Дмитров,969,-,-,-,-,-,969,495,67,-,-,428,474,465,415,-,1,-,4,-,-,35,10,9,-,-,-,-,-,-,-,2,7,-,-,-,-,-,-,-,-,-,-,-,-
81,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,105443,81,76693,76686,960,7,28750,28750,18488,-,-,10262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56305
82,3993,"ООО ""Компания Банковского Страхования""",Москва,335,-,-,-,-,-,335,3,-,-,-,3,332,34,-,-,-,-,-,-,-,-,34,1,-,-,-,-,-,-,-,-,1,-,-,297,-,-,-,-,-,-,-,-,-
83,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,49,-,-,-,-,-,49,-,-,-,-,-,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,-,-,-,-,-,-,-,-,-,-
84,4326,"ООО ""КПСК"" ",Симферополь,1860,-,-,-,-,-,1860,1770,67,-,-,1703,90,89,29,-,-,-,-,-,-,5,55,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
85,3059,"ООО ""КПТС""",Новокузнецк,6,-,-,-,-,-,6,6,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
86,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,77,-,-,-,-,-,77,-,-,-,-,-,77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,-,-,-,-,-,-,-,-,-,-
87,4013,"ООО ""МАКС-Жизнь""",Москва,730,1,730,730,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,586
88,3594,"ООО ""МСГ""",Москва,1962,446,-,-,-,-,1962,1962,1280,-,-,682,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
