Сведения о количестве урегулированных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,,страхования)-всего,,,,,болезней,лекарственного,органов,медицинское страхование,,Всего,транспорта ,средств ,средств воздушного ,средств водного ,грузов,сельскохозяйственное,осуществляемое с ,прочего имущества ,прочего имущества ,Всего,наземного транспорта ,средств (кроме ,автотранспортных ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,предпринимательских ,рисков,,в обязательном ,федеральными законами,, транспортных средств,вреда в результате ,"здоровью, имуществу ",предусмотренные ,жизни
,,,,,,,,,,,,,препарата для ,,,,,(кроме средств ,железнодорожного ,транспорта,транспорта,,страхование - всего,государственной ,юридических лиц,граждан,,(кроме средств ,"страхования, ","средств (страхование, ",транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,по договору,рисков,,,государственном ,,,,аварии на опасном ,пассажиров,федеральными законами,
,,,,,,,,,,,,,медицинского ,,,,,железнодорожного ,транспорта,,,,,поддержкой,,,,железнодорожного ,осуществляемого в,осуществляемое в ,,,,,,,,,,,страховании лиц,,,,объекте,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,,,,,,транспорта),рамках международной ,рамках международной ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,системы страхования ,системы страхования ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,«Зеленая карта»),«Зеленая карта»),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
,,ИТОГО:,,41693768,235418,983768,609393,244992,374375,38959692,37497210,317314,106,74,37179896,1462482,1033385,724746,4135,253,445,91034,1526,294,14420,196826,35235,5681,3059,2622,411,323,935,520,2060,22499,2806,2664,391198,42638,42578,60,1707670,1701159,1457,5054,0,324529
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,96713,739,-,-,-,-,86013,79012,1928,-,-,77084,7001,6916,6430,-,-,18,317,-,-,71,80,25,7,7,-,-,-,-,-,3,15,-,-,60,-,-,-,10700,10698,-,2,-,-
2,3947,"АО ""АИГ""",Москва,104,-,-,-,-,-,104,-,-,-,-,-,104,67,-,-,-,-,56,-,-,11,-,35,-,-,-,-,-,-,-,3,32,-,-,2,-,-,-,-,-,-,-,-,-
3,2239,"АО ""АльфаСтрахование""",Москва,6996196,2645,-,-,-,-,6767212,6535273,23339,-,-,6511934,231939,133096,87181,117,37,35,1979,28,13,2126,41593,3887,1714,1075,639,-,153,24,1,42,1951,2,2338,92618,-,-,-,228984,228832,43,109,-,-
4,3064,"АО ""Боровицкое страховое общество""",Москва,4253,111,-,-,-,-,494,390,21,-,-,369,104,82,73,-,-,-,1,-,-,5,3,22,8,8,-,-,-,-,-,2,5,7,-,-,-,-,-,3759,3759,-,-,-,-
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,656170,6620,-,-,-,-,601463,248068,11117,-,-,236951,353395,118419,67608,-,-,6,44064,-,-,202,6539,473,123,123,-,-,-,1,-,7,342,-,-,234503,-,-,-,54707,54627,-,80,-,-
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,133355,273,-,-,-,-,74087,56020,6652,-,-,49368,18067,17903,16910,-,12,3,29,30,-,334,585,105,5,5,-,-,-,1,-,11,75,13,-,59,-,-,-,59268,59220,2,46,-,-
7,1820,"АО ""ГУТА-Страхование""",Москва,241,-,-,-,-,-,238,228,6,-,-,222,10,3,1,-,-,-,-,-,-,2,-,7,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,3,3,-,-,-,-
8,1412,"АО ""Д2 Страхование""",Новосибирск,1580,237,-,-,-,-,1580,1473,496,-,-,977,107,77,10,-,-,-,-,-,-,-,67,1,-,-,-,-,-,-,-,-,1,-,-,29,-,-,-,-,-,-,-,-,-
9,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,11226,-,-,-,-,-,11226,9712,4,-,-,9708,1514,4,-,-,-,-,-,-,-,-,4,24,-,-,-,-,-,-,-,-,-,24,-,1486,-,-,-,-,-,-,-,-,-
10,1427,"АО ""МАКС""",Москва,340105,-,-,-,-,-,294190,282573,1099,-,-,281474,11617,11515,10815,269,-,1,3,4,3,331,92,50,13,13,-,-,-,-,-,1,36,-,-,52,263,263,-,45652,45532,-,120,-,-
11,2346,"АО ""ОСК""",Самара,22308,101,-,-,-,-,10266,5775,560,-,-,5215,4491,4429,4221,-,-,16,5,-,-,47,140,53,3,3,-,-,-,1,-,1,48,-,-,9,-,-,-,12042,12039,-,3,-,-
12,3748,"АО ""Русский Стандарт Страхование""",Москва,9648,-,7716,7716,-,-,1932,1932,1332,-,-,600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7254
13,2619,"АО ""СК ""Астро-Волга""",Самара,56279,-,-,-,-,-,33612,32247,1560,-,-,30687,1365,1357,1228,-,-,-,-,-,-,10,119,8,-,-,-,-,-,-,-,3,5,-,-,-,-,-,-,22667,22667,-,-,-,-
14,0507,"АО ""СК ""Колымская""",Хабаровск,8177,1,6482,6423,-,59,1695,1695,918,-,-,777,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,0915,"АО ""СК ""ПАРИ""",Москва,33013,-,-,-,-,-,31342,25851,393,-,-,25458,5491,4904,1847,-,1,-,2530,-,-,228,298,500,7,7,-,-,-,2,-,3,487,1,30,57,-,-,-,1671,1663,1,7,-,-
16,2733,"АО ""СК ""Резерв""",Хабаровск,96,-,-,-,-,-,96,96,96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,4014,"АО ""СК ""Югория-Жизнь""",Москва,1120,-,1092,1092,-,-,28,28,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,800
18,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,46135,-,-,-,-,-,20771,16251,1016,-,-,15235,4520,4478,4348,1,-,1,5,-,-,19,104,15,7,7,-,-,-,-,-,-,5,3,-,27,-,-,-,25364,25335,1,28,-,-
19,2873,"АО ""СМК ""Сахамедстрах""",Якутск,4717,2854,-,-,-,-,4717,4717,-,-,-,4717,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,1587,"АО ""СО ""Талисман""",Казань,9247,-,-,-,-,-,368,126,126,-,-,-,242,242,229,-,-,-,-,7,7,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8879,8879,-,-,-,-
21,1208,"АО ""СОГАЗ""",Москва,13707775,3,-,-,-,-,13575093,13455398,56339,-,8,13399059,119695,75394,38519,379,141,73,340,13,1,2986,32943,9380,71,71,-,3,92,26,24,45,9111,8,41,34880,36175,36175,-,96507,91773,1163,3571,-,-
22,3229,"АО ""Страховая бизнес группа""",Воронеж,6480,192,-,-,-,-,2603,2580,207,-,-,2373,23,10,1,-,-,-,-,-,-,8,1,13,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,3877,3857,1,19,-,-
23,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,28,-,-,-,-,-,28,-,-,-,-,-,28,28,22,-,-,-,-,6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,4126,-,-,-,-,-,3211,2194,10,-,-,2184,1017,1016,1001,-,-,1,-,-,-,-,14,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,915,915,-,-,-,-
25,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,119327,-,-,-,-,-,119327,119327,-,-,-,119327,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Иваново,3847,-,-,-,-,-,3847,3813,212,-,-,3601,34,31,11,-,-,-,-,-,-,6,14,3,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-
27,2144,"АО ""Страховая компания АСКО-Центр""",Курск,478,63,-,-,-,-,478,270,26,-,-,244,208,208,205,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,0191,"АО ""Тинькофф Страхование""",Москва,31813,-,-,-,-,-,18888,3864,3864,-,-,-,15024,12527,12042,-,-,-,-,-,-,-,485,55,11,11,-,-,-,-,-,-,44,-,-,2442,-,-,-,12925,12925,-,-,-,-
29,3987,"АО ""УРАЛСИБ Жизнь""",Москва,10020,35,10003,9092,216,911,17,17,11,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8628
30,2708,"АО ""ЧСК""",Москва,46214,-,-,-,-,-,46041,46033,32,-,-,46001,8,2,-,-,-,-,1,-,-,1,-,4,-,-,-,-,-,-,-,-,4,-,-,2,160,100,60,13,-,6,7,-,-
31,0177,"АО ""Юнити страхование""",Москва,16440,373,-,-,-,-,7349,655,246,-,-,409,6694,6640,6504,-,-,-,37,-,-,60,39,52,30,12,18,-,-,-,-,2,20,-,-,2,-,-,-,9091,9091,-,-,-,-
32,3300,"АО СГ ""Спасские ворота""",Москва,6397,157,-,-,-,-,6070,5679,10,-,-,5669,391,389,49,-,-,-,334,-,-,6,-,2,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,327,327,-,-,-,-
33,1858,"АО СК "" Армеец""",Москва,12306,184,-,-,-,-,619,563,215,-,-,348,56,53,29,-,-,-,-,-,-,2,22,3,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,11687,11687,-,-,-,-
34,0290,"АО СК ""Альянс""",Москва,6879,5,-,-,-,-,6877,3812,2309,6,-,1503,3065,1375,30,190,5,21,851,-,-,242,36,178,69,62,7,-,14,-,-,5,90,-,3,1509,-,-,-,2,-,-,2,-,-
35,0518,"АО СК ""БАСК""",Белово,86237,-,-,-,-,-,83856,83806,459,-,-,83347,50,49,47,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2381,2381,-,-,-,-
36,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,7917,329,-,-,-,-,736,276,244,-,-,32,460,273,255,-,-,-,7,-,-,3,8,187,185,-,185,-,-,-,-,-,2,-,-,-,-,-,-,7181,7181,-,-,-,-
37,2947,"АО СК ""РСХБ-Страхование""",Москва,11595,-,-,-,-,-,11595,10298,10086,-,-,212,1297,1175,324,-,-,-,-,265,184,210,376,46,2,2,-,-,-,-,-,1,43,-,7,69,-,-,-,-,-,-,-,-,-
38,3256,"АО СК ""Совкомбанк Жизнь""",Москва,280939,-,6494,6486,3048,8,274445,274445,4594,-,-,269851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,0212,"АО СК ""Цюрих""",Москва,462,-,-,-,-,-,462,8,8,-,-,-,454,188,-,-,-,-,83,-,-,105,-,222,-,-,-,-,-,-,-,42,180,-,44,-,-,-,-,-,-,-,-,-,-
40,1216,"АО СК ""Чулпан""",Альметьевск,14357,-,-,-,-,-,6221,5709,1132,-,-,4577,512,499,399,-,-,-,-,20,-,6,74,13,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,8136,8093,-,43,-,-
41,4376,"НКО ""ВОВС""",Сызрань,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,4349,"НКО ""МОВС""",Санкт-Петербург,12,-,-,-,-,-,12,-,-,-,-,-,12,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,4379,"НКО ""ПОВСТО""",Екатеринбург,1060,-,-,-,-,-,1060,-,-,-,-,-,1060,1056,-,-,-,-,1056,-,-,-,-,4,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-
44,4381,НКО «ПОВС «РП»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,4301,НКО НОВС,Камышин,1,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
46,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,4,-,-,-,-,-,4,-,-,-,-,-,4,4,-,-,-,-,-,-,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,4382,"НКО ПОВС ""РТ - ВС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,4169,"НКО ПОВС ""СмартСтрах""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,130,-,-,-,-,-,130,-,-,-,-,-,130,130,130,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,4360,"НКО ПОВС ""Эталон""",Москва,70,-,-,-,-,-,70,-,-,-,-,-,70,70,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,1,-,-,-,-,-,1,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,8,-,-,-,-,-,8,-,-,-,-,-,8,8,4,-,-,-,-,-,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,4362,НКО ПОВС «Содружество»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,2496,"ООО ""Абсолют Страхование""",Москва,43576,1551,-,-,-,-,39453,35243,1657,1,-,33586,4210,3952,3412,-,-,37,85,10,10,121,287,164,8,8,-,-,-,13,-,16,127,-,5,89,-,-,-,4123,4120,-,3,-,-
55,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,5295,-,-,-,-,-,5295,3793,3758,-,-,35,1502,1451,56,-,1,-,-,173,-,51,1170,45,-,-,-,-,-,-,-,-,45,-,-,6,-,-,-,-,-,-,-,-,-
56,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,83960,9,82328,82263,82263,65,1632,1632,237,-,-,1395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76391
57,0436,"ООО ""АМТ Страхование""",Москва,29,7,-,-,-,-,29,1,1,-,-,-,28,9,-,-,-,9,-,-,-,-,-,19,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,83,-,-,-,-,-,83,-,-,-,-,-,83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,83,-,-,-,-,-,-,-,-,-,-
59,3799,"ООО ""БСД""",Москва,8996,-,-,-,-,-,8996,8891,-,-,-,8891,105,95,73,-,-,-,7,-,-,12,3,10,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-
60,3826,"ООО ""Вита-страхование""",Сургут,102601,-,978,942,-,36,101623,101623,60,-,-,101563,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,3866,"ООО ""ВСК-Линия жизни""",Москва,37821,75,33788,33531,-,257,308,308,70,-,66,238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3725,3725,-,-,-,-,-,-,33335
62,3978,"ООО ""ВСК-Милосердие""",Москва,1645,-,-,-,-,-,1645,1645,-,-,-,1645,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,1083,"ООО ""Зетта Страхование""",Москва,38605,328,-,-,-,-,21624,7496,3970,-,-,3526,14128,12625,11459,-,-,-,65,66,-,189,846,243,151,18,133,-,-,-,1,1,89,1,-,1260,-,-,-,16981,16947,2,32,-,-
64,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,103875,1415,52470,52460,327,10,51405,51405,12027,-,-,39378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30615
65,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,36,-,-,-,-,-,36,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-
66,4326,"ООО ""КПСК""",Симферополь,5004,-,-,-,-,-,5004,4947,37,-,-,4910,57,55,23,-,-,-,-,-,-,9,23,2,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-
67,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,19,-,-,-,-,-,19,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-
68,4013,"ООО ""МАКС-Жизнь""",Москва,21302,115,21302,21302,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21125
69,3594,"ООО ""МСГ""",Москва,1304,881,-,-,-,-,1304,1304,324,-,-,980,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,3128,"ООО ""МСК ""АйАйСи""",Москва,168,29,-,-,-,-,168,29,-,-,-,29,139,138,-,-,-,-,-,-,-,-,138,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
71,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,9179,2,9132,9132,-,-,47,47,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9062
72,3609,"ООО ""ППФ Страхование жизни""",Москва,19009,-,16189,13653,-,2536,2820,2820,1804,-,-,1016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23
73,3438,"ООО ""ПРОМИНСТРАХ""",Москва,3,-,-,-,-,-,3,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-
74,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,27455,1507,-,-,-,-,27455,27455,-,-,-,27455,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,2042,"ООО ""СК ""Гранта""",Казань,2800,30,-,-,-,-,2800,1144,309,-,-,835,1656,1623,1570,-,-,2,-,-,-,10,41,33,2,2,-,-,-,-,-,8,23,-,-,-,-,-,-,-,-,-,-,-,-
76,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,13003,137,9133,8535,299,598,3870,3870,3831,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7398
77,3837,"ООО ""СК ""Ингосстрах-М""",Москва,18146,-,-,-,-,-,18146,18146,-,-,-,18146,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,1,-,-,-,-,-,1,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
79,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,21122,-,-,-,-,-,21122,19778,2,-,-,19776,1344,976,976,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,368,-,-,-,-,-,-,-,-,-
80,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,159320,-,-,-,-,-,159320,158566,28,-,0,158538,754,750,493,-,-,-,255,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-
81,2877,"ООО ""СК ""Мегарусс-Д""",Москва,1304,-,-,-,-,-,1292,581,175,-,-,406,711,711,708,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,12,-,-,-,-
82,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,27,-,-,-,-,-,27,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-
83,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,55401,31,52165,52158,7466,7,3236,3236,3074,-,-,162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35333
84,1307,"ООО ""СК ""Согласие""",Москва,1964278,19584,-,-,-,-,1888134,1833587,7330,-,-,1826257,54547,50972,48980,513,-,17,51,67,29,385,959,3084,554,90,464,63,-,5,-,1,120,2341,9,482,-,-,-,76144,76083,9,52,-,-
85,1182,"ООО ""СК ""ТИТ""",Москва,7760,-,-,-,-,-,7760,6753,75,-,-,6678,1007,907,895,-,1,-,3,-,-,2,6,10,1,1,-,-,-,-,-,4,-,5,-,90,-,-,-,-,-,-,-,-,-
86,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,3,-,-,-,-,-,3,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-
87,3803,"ООО ""СК Доминанта""",Москва,1,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
