"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
76,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,317291504910,67005903,0,0,0,0,1072796710,385892827,101770163,0,0,284122664,686903883,569752993,60430538,278752,0,0,79500935,335378,0,180603342,248604048,103721030,0,0,0,0,0,1935821,1935821,0,0,0,637394,3447276,96946789,753750,45725,13384135,0,0,0,316218708200,42785000,316175923200,0
78,3616,  ИНВЕСТ-ПОЛИС,Королев,2474045,0,0,0,0,0,2474045,0,0,0,0,0,2474045,1795421,0,0,0,0,0,0,0,1795421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678624,0,0,0,0,0,0,0,0
79,2401,  ИНВЕСТСТРАХ,Москва,37160224,0,0,0,0,0,37160224,23711968,12987966,0,0,10724002,13448256,2636216,12926,0,0,0,0,137490,123150,1401933,1083867,10812040,0,0,0,0,0,0,0,0,0,0,0,196057,8473160,2142823,0,0,0,0,0,0,0,0,0
80,425,  ИНГВАР,Москва,33329328,0,0,0,0,0,33329328,4110,4110,0,0,0,33325218,33267768,0,0,0,0,14917546,0,0,18157109,193113,48450,0,0,0,0,0,0,0,0,0,0,0,0,48450,0,0,9000,0,0,0,0,0,0,0
81,928,  ИНГОССТРАХ,Москва,4283343648220,3135251762,0,0,0,0,31976399770,2802352337,352909669,0,0,2449442668,29174047433,13767013727,678962871,159226494,440688906,394901070,2321305576,7982098,0,9160316783,603629929,15141447368,8352192,6735100,1617092,0,0,13750669311,506448251,0,10009017081,3235203979,20619720,148894925,1210735160,2176060,11047232,254539106,0,0,0,4251367248450,315330000,4251051918450,0
82,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,116496335,2098611,0,0,0,0,116496335,0,0,0,0,0,116496335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116496335,0,0,0,0,0,0,0,0
83,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,407449273,0,36979755,36203069,0,776686,370469518,370469518,333534518,0,0,36935000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3837,  ИНГОССТРАХ-М,Москва,3000,0,0,0,0,0,3000,3000,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2169,  ИНЕРТЕК,Санкт-Петербург,228292,0,0,0,0,0,228292,14393,14393,0,0,0,213899,213399,10765,0,0,0,135550,0,0,57469,9615,500,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0
86,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,870,  ИНТАЧ СТРАХОВАНИЕ,Москва,83442671,2253340,0,0,0,0,83442671,39383847,33372527,0,0,6011320,44058824,28588442,23207832,0,0,0,0,0,0,0,5380610,13978744,0,0,0,0,0,12387900,12387900,0,0,0,0,0,1590844,0,0,1491638,0,0,0,0,0,0,0
88,902,  КАЙРОС,Петропавловск-Камчатский,1608690,0,0,0,0,0,1608690,160200,160200,0,0,0,1448490,517454,0,0,0,517454,0,0,0,0,0,653200,0,0,0,0,0,653200,0,0,0,653200,0,0,0,0,0,277836,0,0,0,0,0,0,0
89,3175,  КАПИТАЛ ПЕРЕСТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1298,  КАПИТАЛ СТРАХОВАНИЕ,Когалым,28682127954,0,0,0,0,0,4719137146,112891403,56748345,0,0,56143058,4606245743,3903632037,7905428,2952571,1084876,27004611,46049276,0,0,3810177894,8457381,269234496,295349,4250,0,291099,0,29319799,2020879,0,458181,26840739,68451361,6020828,165147159,0,432173102,1206108,0,0,0,23962990808,50965000,23912025808,0
91,3645,  КАПИТАЛ-ЛАЙФ,Москва,23533819,0,23533819,23485454,14303725,48365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1336,  КАПИТАЛ-ПОЛИС,Санкт-Петербург,184206720,0,0,0,0,0,184206720,152907452,1574541,0,0,151332911,31299268,18898743,3439124,0,0,0,11908599,0,0,2564075,986945,1378150,0,0,0,0,0,427550,427550,0,0,0,2000,555400,393200,0,0,11022375,0,0,0,0,0,0,0
93,2875,  КАПИТАЛ-ПОЛИС МЕДИЦИНА,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3629,  КЛУВЕР,Саратов,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,507,  КОЛЫМСКАЯ,Хабаровск,22841540,266700,6919272,6910923,0,8349,15922268,15922268,1969038,0,0,13953230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1867,  КОМЕСТРА-ТОМЬ,Томск,121884679,0,0,0,0,0,121884679,107847575,1498138,0,0,106349437,14037104,13607587,8300760,0,0,0,10876,0,0,3116915,2179036,429517,0,0,0,0,0,41500,41500,0,0,0,0,66800,246217,75000,0,0,0,0,0,0,0,0,0
97,3993,  КОМПАНИЯ БАНКОВСКОГО СТРАХОВАН,Москва,1341711007,0,0,0,0,0,1341711007,111500,0,0,0,111500,1341599507,20944540,0,0,0,0,0,0,0,0,20944540,708925,0,0,0,0,0,0,0,0,0,0,0,0,708925,0,0,1319946042,0,0,0,0,0,0,0
98,3059,  КОМПАНИЯ ПРОМЫШЛЕННО-ТОРГОВОГО,Новокузнецк,49044,0,0,0,0,0,49044,49044,0,0,0,49044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,1129411,0,0,0,0,0,1129411,0,0,0,0,0,1129411,1129411,56444,0,0,0,0,0,0,1043195,29772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4296,  КООП-РЕСУРС,Вологда,699647,0,0,0,0,0,699647,0,0,0,0,0,699647,699647,13784,0,0,0,0,0,0,679768,6095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,4209,  КОФАС РУС СТРАХОВАЯ КОМПАНИЯ,Москва,529264345,0,0,0,0,0,529264345,0,0,0,0,0,529264345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529264345,0,0,0,0,0,0,0,0
102,4117,  КРЕДИТ ЕВРОПА ЛАЙФ,Москва,25037138,0,48307,48307,0,0,24988831,24988831,24988831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4246,  КРИСТАЛЛ,Краснодар,2714300,0,0,0,0,0,2714300,0,0,0,0,0,2714300,0,0,0,0,0,0,0,0,0,0,2714300,0,0,0,0,0,0,0,0,0,0,0,2714300,0,0,0,0,0,0,0,0,0,0,0
104,3781,  КРК-СТРАХОВАНИЕ,Москва,36186245,0,0,0,0,0,36186245,18518239,459808,0,0,18058431,17668006,15944793,8401866,0,0,8934,48152,0,0,4897279,2588562,1723213,4554,0,0,4554,0,525309,525041,0,268,0,3137,830085,360128,0,0,0,0,0,0,0,0,0,0
105,4325,  КРЫММЕДСТРАХ,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,4326,  КРЫМСКАЯ ПЕРВАЯ СТРАХОВАЯ КОМПАНИЯ,Симферополь,489333504,0,0,0,0,0,489333504,3451090,520694,0,0,2930396,485882414,476919967,569280,0,600,1948027,5190521,4549,0,469026520,180470,7840647,0,0,0,0,0,3597283,0,0,4800,3592483,5000,0,4238364,0,1121800,0,0,0,0,0,0,0,0
107,4337,  КРЫМСКИЙ СТРАХОВОЙ АЛЬЯНС,Красноперекопск,9435936,0,0,0,0,0,9435936,853653,810119,0,0,43534,8582283,4952920,3043662,0,0,2750,1500,0,0,1391441,513567,3613013,0,0,0,0,0,51800,51800,0,0,0,0,0,2277967,1283246,16350,0,0,0,0,0,0,0,0
108,4310,  КС СТРАХОВАНИЕ,Саранск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,348,  ЛЕКСГАРАНТ,Москва,226609539,0,0,0,0,0,226609539,200742,168782,0,0,31960,226408797,2223035,108306,0,1553730,0,20326,0,0,7644,533029,177155452,175581813,0,0,175581813,0,38100,38100,0,0,0,0,0,1171039,364500,0,47030310,0,0,0,0,0,0,0
110,1675,  ЛИБЕРТИ СТРАХОВАНИЕ,Санкт-Петербург,11032690367,526570,0,0,0,0,707052167,487942497,53809310,0,0,434133187,219109670,199039040,29761497,35016,0,3136327,1074080,0,0,69590119,95442001,16674826,0,0,0,0,0,5786531,4583372,0,0,1203159,1600,1148427,9416937,321331,3234166,161638,0,0,0,10325638200,4435000,10321203200,0
111,1427,  МАКС,Москва,1405296837697,0,0,0,0,0,3358000150,1371680917,598321415,0,0,773359502,1986319233,1931867498,45222019,371779,0,288625,300416,2508895,1732887,368945433,1514230331,31015459,12658861,11845004,0,20311,793546,0,0,0,0,0,4852976,2957112,8673958,1872552,8024116,15412160,2448907435,2448907435,0,1399489930112,24880000,1399465050112,0
112,4013,  МАКС-ЖИЗНЬ,Москва,727586,0,726086,726086,0,0,1500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2226,  МАКС-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,195,  МАСКИ,Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2877,  МЕГАРУСС-Д,Москва,64373329,0,0,0,0,0,64373329,7533003,7247948,0,0,285055,56840326,56538121,8216125,0,175816,350,164476,0,0,43257745,4723609,247652,0,0,0,0,0,58520,27660,0,30360,500,0,12940,176192,0,0,54553,0,0,0,0,0,0,0
116,660,  МЕДИКА-ВОСТОК,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1958,  МЕДИЦИНСКАЯ СТРАХОВАЯ КОМПАНИЯ СТРАЖ,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,484,  МЕДСТРАХ,Москва,37235,0,0,0,0,0,37235,37235,0,0,0,37235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,141,  МЕДЭКСПРЕСС,Санкт-Петербург,150781145,0,0,0,0,0,150781145,146559193,8535314,0,0,138023879,4221952,3994102,861197,0,0,0,54624,0,0,2237965,840316,227850,0,0,0,0,0,157000,157000,0,0,0,0,0,70850,0,0,0,0,0,0,0,0,0,0
120,3594,  МЕЖДУНАРОДНАЯ СТРАХОВАЯ ГРУППА,Москва,18487615,44100,0,0,0,0,18487615,17888756,17847376,0,0,41380,598859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598859,0,0,0,0,0,0,0
121,3256,  МЕТЛАЙФ,Москва,1826822941,0,388332513,386625517,186298314,1706996,1438490428,1438490428,1073602882,0,0,364887546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,4349,  МОВС,Санкт-Петербург,1669288,0,0,0,0,0,1669288,0,0,0,0,0,1669288,0,0,0,0,0,0,0,0,0,0,1669288,0,0,0,0,0,0,0,0,0,0,0,0,0,1669288,0,0,0,0,0,0,0,0,0
123,3128,  МСК АЙАЙСИ,Москва,35425,26900,0,0,0,0,35425,26900,0,0,0,26900,8525,0,0,0,0,0,0,0,0,0,0,8525,0,0,0,0,0,0,0,0,0,0,0,0,8525,0,0,0,0,0,0,0,0,0,0
124,413,  МСК СТРАЖ,Рязань,71008747,337092,0,0,0,0,71008747,32487026,18559579,0,0,13927447,38521721,33968249,1501761,0,0,19193,491847,390622,388893,7350048,24214778,4553472,0,0,0,0,0,19800,19800,0,0,0,0,0,4533672,0,0,0,0,0,0,0,0,0,0
125,2326,  МСК УРАЛСИБ,Климовск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,3624,  МСК-МЕДИЦИНА,Краснодар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1447,  НАДЕЖДА,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2182,  НАДЕЖДА,Красноярск,296570995,0,0,0,0,0,296570995,253500990,53643263,0,0,199857727,43070005,33508110,20407060,0,0,38691,17215,0,0,6062279,6982865,3091129,373773,4555,0,0,369218,1595980,1595980,0,0,0,9400,8880,1077506,25590,0,6470766,0,0,0,0,0,0,0
129,4192,  НАРОДНЫЕ КАССЫ,Москва,5494337,0,0,0,0,0,5494337,0,0,0,0,0,5494337,86555,0,0,0,0,0,0,0,68971,17584,3783291,0,0,0,0,0,0,0,0,0,0,0,0,0,3783291,0,1624491,0,0,0,0,0,0,0
130,3116,  НАСКО ТАТАРСТАН,Казань,397287908279,0,0,0,0,0,479868351,136727063,116308800,0,0,20418263,343141288,308054593,9931633,265280,72728,211520,295723,1686099,0,149872273,145719337,30204477,791288,0,0,34490,756798,43360,35800,0,560,7000,162700,5223793,19437481,4545855,0,4882218,0,0,0,396808039928,24555000,396783484928,0
131,3493,  НАЦИОНАЛЬНЫЕ СТРАХОВЫЕ ТРАДИЦИИ,Москва,4650,0,0,0,0,0,4650,3000,3000,0,0,0,1650,1650,0,0,0,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3847,  НЕЗАВИСИМАЯ СТРАХОВАЯ ГРУППА,Москва,350177311,106419,0,0,0,0,344062311,153969658,5640732,0,0,148328926,190092653,137049867,707560,0,18854360,212,93505620,0,0,22245318,1736797,53042786,0,0,0,0,0,51327667,52100,0,51275567,0,0,0,1715119,0,0,0,0,0,0,6115000,6115000,0,0
133,2917,  НИК,Ульяновск,114207094,0,0,0,0,0,114207094,2288910,2105790,0,0,183120,111918184,8640238,355691,0,6948455,0,2521,0,0,1068703,264868,100560000,100460540,5600,0,100454940,0,78200,77000,0,1200,0,0,0,21260,0,0,2717946,0,0,0,0,0,0,0
134,401,  НИК-ЛАЙФ,Ульяновск,115833,0,115833,61278,0,54555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,4323,  НКО ОВСС,Москва,457021,0,0,0,0,0,457021,0,0,0,0,0,457021,0,0,0,0,0,0,0,0,0,0,457021,0,0,0,0,0,0,0,0,0,0,0,0,0,457021,0,0,0,0,0,0,0,0,0
136,1961,  НОВЫЙ УРЕНГОЙ,Новый Уренгой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,3295,  НСГ-РОСЭНЕРГО,Горно-Алтайск,107664510,0,0,0,0,0,107664510,77715454,54620879,0,0,23094575,29949056,28755486,22514815,0,0,0,3061,113027,0,2893853,3230730,1193570,0,0,0,0,0,0,0,0,0,0,0,6200,1187370,0,0,0,0,0,0,0,0,0,0
138,3010,  ОБЛАСТНАЯ МЕД.СТРАХ. КОМПАНИЯ,Калининград обл.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2346,  ОБЪЕДИНЕННАЯ СТРАХОВАЯ КОМПАНИЯ,Самара,18627800523,0,0,0,0,0,64185523,12070997,7876455,0,0,4194542,52114526,48187686,17884310,0,15737,662851,914138,0,0,24759962,3950688,3875740,26000,26000,0,0,0,1055419,868500,0,81611,105308,4000,1816757,973564,0,0,51100,0,0,0,18563615000,8735000,18554880000,0
140,4314,  ОВС ЗАСТРОЙЩИКОВ,Москва,301079464,0,0,0,0,0,301079464,0,0,0,0,0,301079464,0,0,0,0,0,0,0,0,0,0,301079464,0,0,0,0,0,0,0,0,0,0,0,0,0,301079464,0,0,0,0,0,0,0,0,0
141,4348,  ОВС МЕД,Тюмень,6000,0,0,0,0,0,6000,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0
142,4301,  ОВС НОВС,Камышин,1397272,0,0,0,0,0,1397272,0,0,0,0,0,1397272,0,0,0,0,0,0,0,0,0,0,862132,0,0,0,0,0,0,0,0,0,0,0,0,0,862132,0,535140,0,0,0,0,0,0,0
143,4293,  ОЙЛЕР ГЕРМЕС РУ,Москва,375531867,0,0,0,0,0,375531867,0,0,0,0,0,375531867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375531867,0,0,0,0,0,0,0,0
144,3099,  ОПОРА,Москва,268025121348,0,0,0,0,0,463592480,302205261,297082565,0,0,5122696,161387219,65457236,6249889,0,0,0,18000,1458680,1458680,28562306,29168361,82481462,0,0,0,0,0,460730,460730,0,0,0,70045,7549359,74391429,9899,3854236,9594285,0,0,0,267561528868,5775000,267555753868,0
145,326,  ОРБИТА,Москва,17523811,0,0,0,0,0,17523811,15527,10520,0,0,5007,17508284,425337,9270,0,0,0,0,0,0,381824,34243,17054703,0,0,0,0,0,0,0,0,0,0,0,17042740,11963,0,0,28244,0,0,0,0,0,0,0
146,4008,  ОСЖ РЕСО-ГАРАНТИЯ,Москва,18113992,7037,1204923,1204923,0,0,16909069,16909069,16909069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,173,  ПАНАЦЕЯ,Ростов-на-Дону,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,915,  ПАРИ,Москва,50059703884,0,0,0,0,0,748337896,87681899,82745853,0,0,4936046,660655997,585949680,8709597,62019,15000,501206,98049811,0,0,355773922,122838125,38822031,0,0,0,0,0,7279451,4410038,0,11380,2858033,106300,8469988,22001843,964449,374408,35509878,0,0,0,49311365988,15935000,49295430988,0
149,3268,  ПАРИТЕТ-СК,Москва,1595358351,278396,0,0,0,0,39024031,6552530,5946459,0,0,606071,32471501,20327618,998019,0,63057,2000,15168,0,0,19024861,224513,11468701,14300,14300,0,0,0,354220,320100,0,32120,2000,1100,193930,10905151,0,652382,22800,0,0,0,1556334320,2230000,1554104320,0
150,2284,  ПЛАТО,Москва,35340899,0,0,0,0,0,35340899,31160387,31153337,0,0,7050,4180512,3833004,1800,0,0,0,19535,0,0,3811669,0,347508,0,0,0,0,0,3000,3000,0,0,0,0,0,324500,20008,0,0,0,0,0,0,0,0,0
151,3568,  ПОВОЛЖСКИЙ СТРАХОВОЙ АЛЬЯНС,Сызрань,33664422,0,0,0,0,0,33664422,24673004,24662720,0,0,10284,8991418,7563071,2376877,0,0,35395,12529,0,0,1766600,3371670,1401523,173000,173000,0,0,0,76203,76203,0,0,0,0,317600,834720,0,0,26824,0,0,0,0,0,0,0
152,3390,  ПОЛИС-ГАРАНТ,Москва,37836586,0,0,0,0,0,37836586,8189907,670332,0,0,7519575,29646679,20619831,5320914,0,0,0,169044,0,0,10906519,4223354,6121675,0,0,0,0,0,3534250,3534250,0,0,0,0,345700,2241725,0,0,2905173,0,0,0,0,0,0,0
153,3609,  ППФ СТРАХОВАНИЕ ЖИЗНИ,Москва,118444868,0,80859171,73999401,0,6859770,37585697,37585697,37585697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3889,  ПРЕСТИЖ-ПОЛИС,Москва,285517,0,0,0,0,0,285517,20585,0,0,0,20585,264932,263932,700,0,0,0,0,0,0,263232,0,1000,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,3438,  ПРОМИНСТРАХ,Москва,253150523942,1777151,0,0,0,0,1108043467,96246597,88393920,170000,0,7852677,1011796870,46078866,820871,0,126450,13935,388298,0,0,42313066,2416246,963529054,167409,0,0,44857,122552,127525,109750,0,17775,0,32418020,1999057,7270296,921546747,1876057,312893,0,0,0,252042480475,3490000,252038990475,0
156,2682,  ПРОФСОДРУЖЕСТВО,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,4179,  РАЙФФАЙЗЕН ЛАЙФ,Москва,1398655131,1389670,159249554,159249554,125308182,0,1239405577,1239405577,48620929,0,0,1190784648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,72,  РЕГИОНАЛЬНАЯ СТРАХОВАЯ КОМПАНИЯ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3621,  РЕГИОНАЛЬНЫЙ СТРАХОВОЙ ЦЕНТР,Москва,36910163,0,0,0,0,0,36910163,149715,149715,0,0,0,36760448,871553,37575,0,0,0,0,0,0,717637,116341,35888895,14545,0,0,14545,0,0,0,0,0,0,0,0,35297360,576990,0,0,0,0,0,0,0,0,0
160,1908,  РЕГИОНГАРАНТ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2733,  РЕЗЕРВ,Хабаровск,56190243,0,0,0,0,0,56190243,52055362,52055362,0,0,0,4134881,979561,0,0,0,0,0,0,0,0,979561,473679,0,0,0,0,0,0,0,0,0,0,0,0,473679,0,0,2681641,0,0,0,0,0,0,0
162,3972,  РЕНЕССАНС ЖИЗНЬ,Москва,1271209211,2213579,266294381,266294381,200192706,0,1004914830,1004914830,465821671,0,0,539093159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1209,  РЕСО-ГАРАНТИЯ,Москва,293483476450,302044185,1150232,1132617,0,17615,8568605618,2094019971,621948864,2616000,0,1472071107,6474585647,4391541623,520873947,28302492,0,78528,260323405,96345,0,1988308678,1593558228,706298847,4711845,4711845,0,0,0,363907109,359853168,0,0,4053941,9822304,72334915,254451980,1070694,1342169258,34575919,0,0,0,284913720600,275865000,284637855600,0
164,879,  РЕСО-МЕД,Павловский Посад,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,13,  РЕСО-ШАНС,Москва,2100,0,0,0,0,0,2100,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,2100,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,3492,  РЕСПЕКТ,Рязань,737184155,0,0,0,0,0,737184155,1828124,1817625,0,0,10499,735356031,28314812,0,0,0,0,4438145,0,0,23876667,0,707041219,0,0,0,0,0,0,0,0,0,0,0,0,8397,707032822,0,0,0,0,0,0,0,0,0
167,473,  РИКС,Ярославль,29270514,0,0,0,0,0,29270514,222218,146798,0,0,75420,29048296,9112364,0,0,0,0,95844,0,0,0,9016520,403773,0,0,0,0,0,0,0,0,0,0,0,0,403773,0,0,19532159,0,0,0,0,0,0,0
168,4351,  РНПК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,  РОСГОССТРАХ,Люберцы,1479787774322,408769249,0,0,0,0,17349075225,4018671169,1271439000,0,0,2747232169,13330404056,12682927267,520661443,306487247,26160336,117428369,5838549397,32790912,20470535,3534029084,2306820479,610280547,312164841,5448015,0,52385030,254331796,62713100,62713100,0,0,0,4847666,7194578,221707306,1653056,27317421,9878821,0,0,0,1462438699097,582970000,1461855729097,0
