Сведения о количестве заявленных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ИТОГО:,,,,42488979,321809,618128,284504,87663,333624,40019371,38909449,340429,101,152,38569020,1109922,994029,756773,4993,580,510,50022,1798,210,20121,159232,26279,7799,5031,2768,363,1066,693,98,1582,11246,3432,422,89192,46223,46223,0,1805257,1797132,2786,5339,0,127838
1,2284," ГСАО ""Плато""",Москва,8,0,0,0,0,0,8,7,5,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,3222,23,2928,2928,1150,0,294,294,282,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0191,"АО  ""Тинькофф  Страхование""",Москва,28518,0,0,0,0,0,14861,4738,4738,0,0,0,10123,9711,9499,0,0,0,0,0,0,0,212,54,35,35,0,0,0,0,0,0,19,0,0,358,0,0,0,13657,13657,0,0,0,0
4,0212,"АО  ""Цюрих надежное страхование""",Москва,508,24,0,0,0,0,508,3,3,0,0,0,505,277,0,0,0,0,159,0,0,118,0,166,0,0,0,0,0,0,0,61,105,0,61,1,0,0,0,0,0,0,0,0,0
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,11153,103,934,803,0,131,10219,10219,4926,0,0,5293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
6,3947,"АО ""АИГ""",Москва,312,0,0,0,0,0,312,22,22,0,0,0,290,179,0,0,0,0,162,0,0,17,0,107,0,0,0,0,0,0,0,0,107,0,0,4,0,0,0,0,0,0,0,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,3986320,297,0,0,0,0,3695939,3528655,6573,0,0,3522082,167284,112796,82967,190,65,52,777,39,2,1173,27533,3740,2531,2082,449,0,349,28,0,35,791,6,26,50722,0,0,0,290381,290157,26,198,0,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,2566,641,0,0,0,0,853,717,17,0,0,700,136,133,130,0,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1713,1713,0,0,0,0
9,0433,"АО ""ВостСибЖАСО""",Иркутск,1982,0,0,0,0,0,1982,1656,830,0,0,826,326,322,9,0,0,0,1,0,0,9,303,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
10,1284,"АО ""Группа Ренессанс Страхование""",Москва,381449,8681,0,0,0,0,330940,238676,3731,0,0,234945,92264,85681,58101,0,0,5,25486,0,0,177,1912,754,386,386,0,0,0,0,0,18,350,0,0,5829,0,0,0,50509,50477,0,32,0,0
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,245,0,232,232,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,74829,10,0,0,0,0,34775,18283,5078,0,0,13205,16492,16405,15817,0,0,0,2,26,0,141,419,84,5,5,0,0,0,0,0,1,71,7,0,3,0,0,0,40054,40046,1,7,0,0
13,2071,"АО ""ГСМК""",Санкт-Петербург,3550,60,0,0,0,0,3550,3550,0,0,0,3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1820,"АО ""ГУТА-Страхование""",Москва,120,0,0,0,0,0,119,105,1,0,0,104,14,9,4,0,0,0,0,0,0,4,1,4,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0
15,1412,"АО ""Д2  Страхование""",Новосибирск,1384,159,0,0,0,0,1382,1117,344,0,0,773,265,243,1,0,0,0,1,0,0,18,223,2,0,0,0,0,0,0,0,0,2,0,0,20,0,0,0,2,2,0,0,0,0
16,0055,"АО ""ДальЖАСО""",Хабаровск,4169,0,0,0,0,0,4169,4073,294,0,0,3779,96,95,67,0,0,0,5,0,0,12,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,64048,0,0,0,0,0,64048,62209,5,0,0,62204,1839,33,0,0,0,0,0,0,0,0,33,52,0,0,0,0,0,0,0,0,0,52,0,1754,0,0,0,0,0,0,0,0,0
18,1427,"АО ""МАКС""",Москва,226342,0,0,0,0,0,160544,145407,2062,0,0,143345,15137,15077,14924,0,1,0,3,1,0,48,100,46,25,25,0,0,0,0,0,5,14,2,0,14,1083,1083,0,64715,64324,5,386,0,0
19,3256,"АО ""МетЛайф""",Москва,433733,0,7006,7002,4830,4,426727,426727,5847,0,0,420880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2346,"АО ""ОСК""",Самара,21389,0,0,0,0,0,8629,3542,706,0,0,2836,5087,5055,4777,0,0,8,4,0,0,44,222,25,4,4,0,0,0,0,0,8,13,0,0,7,0,0,0,12760,12750,0,10,0,0
21,3748,"АО ""Русский Стандарт Страхование""",Москва,2517,0,836,836,0,0,1681,1681,917,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
22,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,6732,7,0,0,0,0,6731,595,430,0,0,165,6136,5788,2,0,0,0,0,0,0,0,5786,9,0,0,0,0,0,0,0,0,9,0,0,339,0,0,0,1,1,0,0,0,0
24,2619,"АО ""СК ""Астро-Волга""",Самара,20985,0,0,0,0,0,4524,4091,360,0,0,3731,433,418,391,0,0,0,0,0,0,4,23,15,1,1,0,0,0,0,0,0,14,0,0,0,0,0,0,16461,16461,0,0,0,0
25,0507,"АО ""СК ""Колымская""",Хабаровск,6582,7,3839,3764,0,75,2743,2743,1239,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0915,"АО ""СК ""ПАРИ""",Москва,29833,0,0,0,0,0,27885,22987,294,0,0,22693,4898,4116,2042,0,1,0,1717,0,0,204,152,556,5,5,0,0,0,5,0,5,541,0,0,226,0,0,0,1948,1934,2,12,0,0
27,2733,"АО ""СК ""Резерв""",Хабаровск,514,0,0,0,0,0,514,514,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,4094,0,0,0,0,0,4094,4094,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,39958,0,0,0,0,0,21942,18302,378,0,0,17924,3640,3587,3508,0,0,0,5,0,0,23,51,40,33,33,0,0,0,0,0,0,6,1,0,13,0,0,0,18016,17968,0,48,0,0
30,2359,"АО ""СК УСПЕХ""",Москва,437,0,0,0,0,0,437,437,2,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,6259,3778,0,0,0,0,6259,6259,0,0,0,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1587,"АО ""СО ""Талисман""",Казань,7710,0,0,0,0,0,577,169,169,0,0,0,408,407,394,0,0,0,0,7,6,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7133,7133,0,0,0,0
33,1208,"АО ""СОГАЗ""",Москва,19480323,0,0,0,0,0,19158026,19090661,68250,0,0,19022411,67365,59102,33528,3043,407,161,400,35,4,9635,11893,3536,418,418,0,25,499,129,83,152,2208,22,45,4682,22388,22388,0,299909,294124,2328,3457,0,0
34,3229,"АО ""Страховая бизнес группа""",Воронеж,3770,2,0,0,0,0,2105,2053,333,0,0,1720,52,12,3,0,0,0,1,0,0,7,1,40,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,1665,1628,0,37,0,0
35,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,67,0,0,0,0,0,67,0,0,0,0,0,67,67,66,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,9068,0,0,0,0,0,9068,9068,0,0,0,9068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,1047,0,0,0,0,0,1046,951,87,0,0,864,95,71,38,0,0,0,0,0,0,11,22,23,0,0,0,0,0,0,0,0,12,11,0,1,0,0,0,1,0,0,1,0,0
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,5431,0,0,0,0,0,4184,3103,14,0,0,3089,1081,1060,1044,0,0,0,0,0,0,2,14,3,3,3,0,0,0,0,0,0,0,0,0,18,0,0,0,1247,1247,0,0,0,0
39,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,3901,0,0,0,0,0,3901,3901,0,0,0,3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,2587,0,0,0,0,0,2587,2531,234,0,0,2297,56,52,12,0,0,0,0,0,0,7,33,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,450,86,0,0,0,0,450,349,39,0,0,310,101,100,90,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,3219,0,3122,2354,167,768,97,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952
43,3995,АО ВТБ Страхование жизни,Москва,7364,41,7269,7237,0,32,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5988
44,3300,"АО СГ ""Спасские ворота""",Салехард,7337,316,0,0,0,0,6744,6567,21,0,0,6546,177,168,31,0,0,0,129,0,0,7,1,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,593,588,0,5,0,0
45,1858,"АО СК "" Армеец""",Москва,9346,189,0,0,0,0,1501,1258,308,0,0,950,243,218,191,0,0,0,0,0,0,5,22,25,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,7845,7845,0,0,0,0
46,0290,"АО СК ""Альянс""",Москва,4570,42,0,0,0,0,4568,2525,2525,17,0,0,2043,1355,26,69,10,32,988,0,0,222,8,433,80,74,6,0,113,13,0,10,217,0,3,252,0,0,0,2,0,0,2,0,0
47,0278,"АО СК ""АСКОМЕД""",Самара,3160,0,0,0,0,0,3160,3160,0,0,0,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,40664,0,0,0,0,0,37607,37543,231,0,0,37312,64,62,55,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3057,3055,2,0,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,5431,594,0,0,0,0,758,372,366,0,0,6,386,227,206,0,0,0,4,0,0,3,14,159,158,0,158,0,0,0,0,0,1,0,0,0,0,0,0,4673,4673,0,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,69,0,0,0,0,0,69,59,47,0,0,12,10,10,1,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,2387,0,0,0,0,0,2387,0,0,0,0,0,2387,2387,0,0,0,0,2380,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1867,"АО СК ""Коместра - Томь""",Томск,8564,0,0,0,0,0,8564,7917,628,0,0,7289,647,627,571,0,0,0,0,0,0,15,41,20,1,1,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0
53,2947,"АО СК ""РСХБ-Страхование""",Москва,9423,0,0,0,0,0,9423,7574,7457,0,0,117,1849,1741,484,0,1,0,0,243,160,157,856,80,1,1,0,0,0,0,0,1,77,1,11,17,0,0,0,0,0,0,0,0,0
54,1216,"АО СК ""Чулпан""",Альметьевск,19772,0,0,0,0,0,8610,7820,1482,0,0,6338,790,770,677,0,0,0,0,18,0,14,61,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,11162,11161,1,0,0,0
55,1675,Либерти Страхование (АО),Санкт-Петербург,75662,784,0,0,0,0,70210,62609,449,0,0,62160,7601,7517,7216,0,0,5,150,0,0,63,83,21,11,11,0,0,0,0,0,1,9,0,0,63,0,0,0,5452,5449,0,3,0,0
56,4349,"НКО ""МОВС""",Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,4314,"НКО ""ПОВС застройщиков""",Москва,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
58,4301,НКО НОВС,Камышин,23,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
59,4202,"НКО ОВС ""Саклау""",Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,4360,"НКО ПОВС ""P2P страхование""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,146,0,0,0,0,0,146,0,0,0,0,0,146,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,18,0,0,0,0,0,18,0,0,0,0,0,18,18,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4192,НКО ПОВС «Народные кассы»,Москва,83,0,0,0,0,0,83,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0
66,4362,НКО ПОВС «Содружество»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2708,"ОАО ""ЧСК""",Москва,107037,0,0,0,0,0,106223,106218,139,0,0,106079,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,801,801,0,13,0,1,12,0,0
68,1083,"ООО  ""Зетта Страхование""",Москва,32171,1826,0,0,0,0,19554,7096,1855,0,0,5241,12458,11836,10631,0,0,0,27,42,0,301,835,100,15,2,13,0,0,0,0,0,85,0,0,522,0,0,0,12617,12562,4,51,0,0
69,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,2108,0,0,0,0,0,1868,228,79,0,0,149,1640,1639,1639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,240,240,0,0,0,0
70,3828,"ООО  СК ""Альянс Жизнь""",Москва,253633,128,4404,4400,39,4,249229,249229,1481,0,0,247748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360
71,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,132264,0,105353,105353,74012,0,26911,26911,26176,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23464
72,2496,"ООО ""Абсолют Страхование""     ",Москва,23293,1645,0,0,0,0,21572,19327,3786,0,0,15541,2245,2080,1593,1,0,31,114,0,0,167,174,148,35,35,0,1,0,4,0,17,90,1,2,15,0,0,0,1721,1716,0,5,0,0
73,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,7401,44,0,0,0,0,7401,7232,88,0,0,7144,169,163,145,0,0,0,0,0,0,17,1,6,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
74,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,5844,0,0,0,0,0,5844,4304,4275,0,0,29,1540,1485,95,0,0,0,7,266,0,39,1078,54,0,0,0,0,0,0,0,0,54,0,0,1,0,0,0,0,0,0,0,0,0
75,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,49426,232,48893,48821,2187,72,533,533,88,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43888
76,0436,"ООО ""АМТ Страхование""",Москва,22,7,0,0,0,0,22,6,6,0,0,0,16,7,0,0,0,6,0,0,0,1,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,28,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
78,3487,"ООО ""БИН Страхование""",Москва,257,0,0,0,0,0,257,46,46,0,0,0,211,27,19,0,0,2,0,0,0,5,1,136,5,5,0,0,0,0,0,1,129,1,0,48,0,0,0,0,0,0,0,0,0
79,3799,"ООО ""БСД""",Москва,10756,0,0,0,0,0,10756,10633,2,0,0,10631,123,115,102,0,0,0,1,0,0,8,4,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
80,3826,"ООО ""Вита-страхование""",Сургут,3770,0,1056,1029,0,27,2714,2714,65,0,0,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3866,"ООО ""ВСК-Линия жизни""",Москва,5697,1,1789,1290,0,499,157,157,157,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,3751,0,0,0,0,0,0,1113
82,3978,"ООО ""ВСК-Милосердие""",Москва,1672,0,0,0,0,0,1672,1672,0,0,0,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3535,"ООО ""ИНКОР Страхование""",Дмитров,655,0,0,0,0,0,655,261,52,0,0,209,394,384,337,0,0,0,6,0,0,33,8,6,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0
84,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,72633,49,53577,53553,835,24,19056,19056,14197,0,0,4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36708
85,3993,"ООО ""Компания Банковского Страхования""",Москва,374,0,0,0,0,0,374,3,0,0,0,3,371,39,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,1,0,0,331,0,0,0,0,0,0,0,0,0
86,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,61,0,0,0,0,0,61,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
87,4326,"ООО ""КПСК"" ",Симферополь,503,0,0,0,0,0,503,427,45,0,0,382,76,74,18,0,0,0,0,0,0,4,52,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
88,3059,"ООО ""КПТС""",Новокузнецк,4,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
