Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
№ п/п,Рег №,Наименование,Город,Всего,из них страхование,,страхование жизни,,,Всего,,,участвующих в,,,,,,,,,,,,,,,владельцев средств,,,,,,,,,,страхование,страхование,,военнослужащих и," страхования,",,владельцев,владельца опасного,перевозчика за,имущественного
,,,,,нерезидентов,Всего,(кроме,страхование жизни,пенсионное страхование,,Всего,от несчастных,клинических,,,,,,,,,,,,,,Всего,наземного транспорта,владельцев,владельцев,,,,,,,за неисполнение или,предпринимательских,финансовых рисков,,приравненных к ним в, предусмотренные,,транспортных средств,объекта за причинение,причинение вреда,"страхования,"
,,,,,,,пенсионного), заемщика,,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ИТОГО:,,,,150577443,3835903,4427162,4422997,1817242,4165,116836596,53093897,43151617,338,1,9942280,63742699,39556046,3427706,8016,1862,3247,2779102,50533,528,355832,32929748,9466859,1649801,651221,998528,15,3398,6561,2000,20969,7421041,363074,15227,14704567,10,10,0,29313675,29077231,190767,45677,0
1,4192," ОВС ""Народные кассы""",Москва,20075,0,0,0,0,0,20075,0,0,0,0,0,20075,59,0,0,0,0,0,0,0,10,49,20,0,0,0,0,0,0,0,0,0,20,0,19996,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,76535,100,47437,47437,39867,0,29098,29098,19245,0,0,9853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,1037353,98,0,0,0,0,1037353,301721,243366,0,0,58355,735632,343557,173,0,0,0,0,0,0,0,343384,225455,0,0,0,0,0,0,0,0,225455,0,0,166620,0,0,0,0,0,0,0,0
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,1537693,121307,801,724,0,77,1536892,1536892,1534494,0,0,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,28628,0,0,0,0,0,28628,25307,4337,0,0,20970,3321,2961,40,0,0,0,94,0,0,329,2498,360,0,0,0,0,0,0,5,12,343,0,0,0,0,0,0,0,0,0,0,0
6,0191,"АО  ""Тинькофф  Страхование""",Москва,2834665,0,0,0,0,0,2758901,2553315,2553315,0,0,0,205586,160519,69295,0,0,0,0,0,0,1,91223,21344,5970,5970,0,0,0,0,0,0,15374,0,0,23723,0,0,0,75764,75764,0,0,0
7,0212,"АО  ""Цюрих надежное страхование""",Москва,1751,105,0,0,0,0,1751,20,20,0,0,0,1731,507,1,0,0,0,194,0,0,306,6,852,2,2,0,0,0,0,0,309,541,0,152,220,0,0,0,0,0,0,0,0
8,3947,"АО ""АИГ""",Москва,1866,0,0,0,0,0,1649,0,0,0,0,0,1649,436,1,0,0,0,201,0,0,234,0,666,30,30,0,0,0,0,0,0,636,0,0,547,0,0,0,217,0,217,0,0
9,2239,"АО ""АльфаСтрахование""",Москва,38635696,16591,0,0,0,0,34368204,11137526,10901953,18,0,235573,23230678,11359303,223534,590,128,344,5956,262,32,15484,11113005,939130,310601,25240,285361,0,127,528,100,595,626555,624,813,10931432,0,0,0,4267492,4250883,14866,1743,0
10,3064,"АО ""Боровицкое страховое общество""",Москва,57459,22411,0,0,0,0,39392,36997,14420,0,0,22577,2395,1456,482,0,0,0,19,0,0,356,599,939,3,3,0,0,0,0,0,60,333,543,0,0,0,0,0,18067,18067,0,0,0
11,0433,"АО ""ВостСибЖАСО""",Иркутск,44503,0,0,0,0,0,44503,35921,16322,0,0,19599,8582,7809,59,0,0,0,233,0,0,258,7259,769,0,0,0,0,0,0,0,0,769,0,0,4,0,0,0,0,0,0,0,0
12,1284,"АО ""Группа Ренессанс Страхование""",Москва,3394868,212436,0,0,0,0,2688016,2308844,1701957,0,0,606887,379172,221423,143779,7,0,42,2187,0,0,3504,71904,90480,54651,54651,0,0,0,8,2,114,35705,0,0,67269,0,0,0,706852,705289,1360,203,0
13,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,856,0,783,783,0,0,73,73,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,1350018,0,0,0,0,0,665357,312061,199195,0,0,112866,353296,321492,132915,0,0,3,2378,101,0,2591,183504,31090,283,283,0,0,0,106,1,18,30517,165,7,707,0,0,0,684661,683800,777,84,0
15,2071,"АО ""ГСМК""",Санкт-Петербург,292,266,0,0,0,0,292,292,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1820,"АО ""ГУТА-Страхование""",Москва,401,0,0,0,0,0,401,24,0,0,0,24,377,370,44,0,0,0,257,0,0,68,1,7,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
17,1412,"АО ""Д2  Страхование""",Новосибирск,155243,4137,0,0,0,0,155243,67474,41857,0,0,25617,87769,42589,74,0,0,0,1397,0,0,483,40635,23633,0,0,0,0,0,0,0,0,23633,0,0,21547,0,0,0,0,0,0,0,0
18,0055,"АО ""ДальЖАСО""",Хабаровск,76931,0,0,0,0,0,76931,62021,19897,0,0,42124,14910,14361,94,0,0,3,13202,0,0,351,711,549,4,4,0,0,0,8,0,0,327,210,0,0,0,0,0,0,0,0,0,0
19,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,351996,0,0,0,0,0,351996,345632,345632,0,0,0,6364,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,53,0,6311,0,0,0,0,0,0,0,0
20,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,12323,0,0,0,0,0,12323,6229,5987,0,0,242,6094,4578,2186,0,0,0,2,0,0,904,1486,998,1,1,0,0,0,0,0,0,573,424,0,518,0,0,0,0,0,0,0,0
21,1427,"АО ""МАКС""",Москва,1466456,0,0,0,0,0,406894,276756,245128,0,0,31628,130138,116010,42498,2,3,18,286,26,0,2373,70804,9716,1894,1894,0,0,16,97,81,134,7391,103,36,4376,0,0,0,1059562,1056232,1382,1948,0
22,3256,"АО ""МетЛайф""",Москва,644042,0,52377,51845,46574,532,591665,591665,378509,0,0,213156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3116,"АО ""НАСКО""",Казань,1374032,0,0,0,0,0,597190,398205,368019,0,0,30186,198985,110328,8259,5,0,20,808,4629,0,2072,94535,15178,115,115,0,0,50,119,13,213,13339,1329,10,73469,0,0,0,776842,771866,2318,2658,0
24,2346,"АО ""ОСК""",Самара,278917,11,0,0,0,0,86796,40232,26115,0,0,14117,46564,37539,13702,1,5,116,2771,6,0,3362,17576,6442,925,925,0,0,69,133,5,257,4962,91,0,2583,0,0,0,192121,191484,521,116,0
25,3748,"АО ""Русский Стандарт Страхование""",Москва,543451,0,206001,206001,0,0,337450,337450,286359,0,0,51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,2619,"АО ""СК ""Астро-Волга""",Самара,408782,0,0,0,0,0,88877,62542,58757,0,0,3785,26335,23050,16894,0,0,10,403,3,0,122,5618,3285,1,1,0,0,0,0,0,5,3278,1,0,0,0,0,0,319905,319905,0,0,0
28,3780,"АО ""СК ""Выручим!""",Екатеринбург,4,0,0,0,0,0,4,1,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
29,0507,"АО ""СК ""Колымская""",Хабаровск,73882,4245,18753,18725,0,28,55129,55129,18761,0,0,36368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0915,"АО ""СК ""ПАРИ""",Москва,1718690,0,0,0,0,0,1689949,64309,38143,0,0,26166,1625640,1602870,3877,17,4,37,1551974,0,0,7542,39419,10441,3473,3473,0,0,15,191,16,508,6194,44,23,12306,0,0,0,28741,27455,1204,82,0
31,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,2096,0,0,0,0,0,2096,2096,0,0,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,381676,0,0,0,0,0,164371,127937,86270,0,0,41667,36434,29022,10934,0,0,16,4321,0,0,3161,10590,3263,1433,1433,0,0,0,0,0,3,1044,783,0,4149,0,0,0,217305,215853,401,1051,0
33,2359,"АО ""СК УСПЕХ""",Москва,89,0,0,0,0,0,89,79,18,0,0,61,10,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
34,2873,"АО ""СМК ""Сахамедстрах""",Якутск,3034,1620,0,0,0,0,3034,3034,0,0,0,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1587,"АО ""СО ""Талисман""",Казань,108118,0,0,0,0,0,6203,4395,4395,0,0,0,1808,1443,922,0,1,0,0,27,17,72,421,293,0,0,0,0,3,0,0,4,286,0,0,72,0,0,0,101915,101915,0,0,0
36,1208,"АО ""СОГАЗ""",Москва,4022337,0,0,0,0,0,1693843,880858,495821,0,0,385037,812985,571458,102520,594,289,416,18570,251,8,25836,422982,140496,10790,10790,0,3,629,540,362,3975,123852,345,1148,99883,4,4,0,2328490,2276668,45754,6068,0
37,3229,"АО ""Страховая бизнес группа""",Воронеж,47133,17,0,0,0,0,27999,26740,25299,0,0,1441,1259,741,23,0,2,3,302,0,0,237,174,472,0,0,0,0,24,6,0,138,256,48,0,46,0,0,0,19134,18121,571,442,0
38,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,289,0,0,0,0,0,289,3,3,0,0,0,286,282,228,0,0,0,0,13,13,41,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,6674,0,0,0,0,0,6674,6674,0,0,0,6674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0983,"АО ""Страховая группа ""УралСиб""",Москва,84847,25,0,0,0,0,84847,65990,5804,0,0,60186,18857,12651,2,0,0,0,236,0,0,67,12346,6146,0,0,0,0,0,0,0,0,6145,1,0,60,0,0,0,0,0,0,0,0
41,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,34271,0,0,0,0,0,14822,4659,1771,0,0,2888,10163,3480,2023,0,0,0,94,0,0,87,1276,1691,1591,1591,0,0,0,0,0,6,94,0,0,4992,0,0,0,19449,19449,0,0,0
42,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2144,"АО ""Страховая компания АСКО-Центр""",Курск,99375,2,0,0,0,0,99375,67950,63468,0,0,4482,31425,31315,30290,0,0,0,133,23,0,392,477,109,0,0,0,0,0,0,0,0,109,0,0,1,0,0,0,0,0,0,0,0
44,3987,"АО ""УРАЛСИБ Жизнь""",Москва,18308,0,17707,17706,7689,1,601,601,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3995,АО ВТБ Страхование жизни,Москва,58149,83,58148,58148,584,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3300,"АО СГ ""Спасские ворота""",Салехард,222198,2122,0,0,0,0,215914,7223,1933,0,0,5290,208691,204083,142,0,0,0,202073,0,0,401,1467,4608,3673,1,3672,0,0,10,1,22,902,0,0,0,0,0,0,6284,6155,101,28,0
47,1858,"АО СК "" Армеец""",Москва,165023,14518,0,0,0,0,59170,53289,30391,0,0,22898,5881,4522,976,0,0,3,15,0,0,197,3331,1335,9,9,0,0,9,0,1,359,883,74,0,24,0,0,0,105853,105853,0,0,0
48,0290,"АО СК ""Альянс""",Москва,324178,1888,0,0,0,0,323138,186010,129442,17,0,56568,137128,11915,566,118,41,62,2321,0,0,1532,7275,1503,2,2,0,0,63,3,11,57,1344,23,15,123695,0,0,0,1040,0,725,315,0
49,0278,"АО СК ""АСКОМЕД""",Самара,105,0,0,0,0,0,105,105,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0518,"АО СК ""БАСК""",Белово,87032,0,0,0,0,0,21934,15330,9653,0,0,5677,6604,6447,5537,0,0,0,327,0,0,71,512,136,5,5,0,0,0,0,0,1,130,0,0,21,0,0,0,65098,64763,335,0,0
51,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,307990,46546,0,0,0,0,157172,101938,90672,0,0,11266,55234,2482,285,0,0,1,495,0,0,197,1504,52743,52490,159,52331,0,0,1,1,25,226,0,0,9,0,0,0,150818,150818,0,0,0
52,2447,"АО СК ""ЖСФ""",Нижний Новгород,138084,0,0,0,0,0,138084,114418,113364,0,0,1054,23666,23625,21,3971,0,0,19253,0,0,176,204,41,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
53,0425,"АО СК ""Ингвар""",Москва,2095,0,0,0,0,0,2095,2,2,0,0,0,2093,2075,1,0,0,0,1540,0,0,520,14,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
54,2947,"АО СК ""РСХБ-Страхование""",Москва,597233,0,0,0,0,0,597139,129815,129813,0,0,2,467324,232777,1871,12,0,6,38,1941,183,17088,211821,194096,93,93,0,0,0,0,0,8,193995,0,2228,38223,0,0,0,94,0,94,0,0
55,3467,"АО СК ""Сибирский Спас""",Новокузнецк,221908,0,0,0,0,0,108601,66128,24294,0,0,41834,42473,41514,40256,0,0,0,0,0,0,54,1204,959,0,0,0,0,0,0,0,6,953,0,0,0,0,0,0,113307,113307,0,0,0
56,3983,"АО СК ""Стерх""",Якутск,362529,0,0,0,0,0,75302,67015,66991,0,0,24,8287,5999,764,0,60,80,81,16,6,1195,3803,1889,16,16,0,0,52,112,0,126,1581,2,24,375,0,0,0,287227,287227,0,0,0
57,1216,"АО СК ""Чулпан""",Альметьевск,190892,0,0,0,0,0,60282,41677,41061,0,0,616,18605,12542,1412,0,0,6,10,349,0,345,10420,6008,102,102,0,0,0,2,20,7,5876,1,0,55,0,0,0,130610,128873,1695,42,0
58,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,121124,0,0,0,0,0,103516,99544,28121,0,0,71423,3972,2679,126,0,0,8,1089,0,0,1131,325,1265,66,66,0,0,0,15,0,8,773,403,0,28,0,0,0,17608,17608,0,0,0
59,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,135,0,0,0,0,0,135,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0
60,2733,"ЗАО ""СК ""Резерв""",Хабаровск,48009,0,0,0,0,0,48009,45944,45944,0,0,0,2065,999,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,999,0,0,67,0,0,0,0,0,0,0,0
61,2284,"ЗАО ГСАО ""Плато""",Москва,491,0,0,0,0,0,491,344,343,0,0,1,147,130,3,0,0,0,97,0,0,23,7,17,2,2,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0
62,1675,Либерти Страхование (АО),Санкт-Петербург,628663,259,0,0,0,0,507857,376489,83218,0,0,293271,131368,108904,24724,0,0,28,1836,0,0,1688,80628,15195,3191,3191,0,0,0,19,12,52,11868,53,94,7175,0,0,0,120806,120472,211,123,0
63,4349,"НКО ""МОВС""",Санкт-Петербург,186,0,0,0,0,0,186,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0
64,4314,"НКО ""ПОВС застройщиков""",Москва,23250,0,0,0,0,0,23250,0,0,0,0,0,23250,0,0,0,0,0,0,0,0,0,0,23250,0,0,0,0,0,0,0,0,0,23250,0,0,0,0,0,0,0,0,0,0
65,4301,НКО НОВС,Камышин,4494,0,0,0,0,0,4494,0,0,0,0,0,4494,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,4470,0,0,0,0,0,0,0,0
66,4202,"НКО ОВС ""Саклау""",Казань,9,0,0,0,0,0,9,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
67,4169,"НКО ПОВС ""ГарантИнвест""",Москва,8,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,62,0,0,0,0,0,62,0,0,0,0,0,62,62,8,0,0,0,0,0,0,41,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,15,0,0,0,0,0,15,0,0,0,0,0,15,8,5,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0
70,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,998,0,0,0,0,0,998,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0
71,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,141,0,0,0,0,0,141,0,0,0,0,0,141,141,33,0,0,0,0,0,0,87,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1298,"ОАО ""Капитал Страхование""",Когалым,43749,3,0,0,0,0,10480,2886,266,0,0,2620,7594,5082,2830,0,6,39,81,0,0,990,1136,2377,1399,1399,0,0,13,103,64,1,797,0,14,121,0,0,0,33269,27930,5303,36,0
73,2708,"ОАО ""ЧСК""",Москва,9507,0,0,0,0,0,6497,3649,3643,0,0,6,2848,207,11,0,4,2,19,0,0,160,11,961,12,12,0,0,296,31,45,0,577,0,0,1680,3,3,0,3007,0,2657,350,0
74,0436,"ООО  ""АМТ Страхование""",Москва,581,127,0,0,0,0,581,120,120,0,0,0,461,135,0,0,0,96,27,0,0,12,0,326,0,0,0,0,0,322,0,3,1,0,0,0,0,0,0,0,0,0,0,0
75,1083,"ООО  ""Зетта Страхование""",Москва,1783500,185050,0,0,0,0,1532740,977734,676847,0,0,300887,555006,312303,51398,4,0,0,6642,1671,0,22696,229892,135443,1527,1527,0,0,0,0,26,50,133504,336,3,107257,0,0,0,250760,246778,2676,1306,0
76,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,31475,0,0,0,0,0,28740,10542,10537,0,0,5,18198,18153,16216,0,0,0,188,0,0,332,1417,41,6,6,0,0,4,0,0,10,21,0,0,4,0,0,0,2735,2735,0,0,0
77,3828,"ООО  СК ""Альянс Жизнь""",Москва,19488,442,7007,7003,0,4,12481,12481,9031,0,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,2040502,0,910795,910795,757532,0,1129707,1129707,1118856,0,0,10851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2496,"ООО ""Абсолют Страхование""     ",Москва,563616,42639,0,0,0,0,545224,424104,359661,3,0,64443,121120,60381,4188,0,0,283,5590,0,0,4940,45380,30353,1176,1176,0,0,0,256,0,3354,16611,8956,169,30217,0,0,0,18392,17773,407,212,0
80,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,46991,1184,0,0,0,0,46991,43531,9584,0,0,33947,3460,1808,578,0,0,2,877,0,0,132,219,1454,1093,1093,0,0,0,2,0,1,242,116,0,198,0,0,0,0,0,0,0,0
81,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,251942,0,0,0,0,0,251942,102394,87476,0,0,14918,149548,107321,184,0,8,2,7,5297,0,3474,98349,40143,5,5,0,0,12,2,0,50,40074,0,0,2084,0,0,0,0,0,0,0,0
82,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,861992,223,853764,853764,0,0,8228,8228,2501,0,0,5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,112,0,0,0,0,0,112,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0
84,3487,"ООО ""БИН Страхование""",Москва,147,0,0,0,0,0,147,57,56,0,0,1,90,61,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
85,3799,"ООО ""БСД""",Москва,24215,0,0,0,0,0,24215,7155,2092,0,0,5063,17060,3945,282,0,0,0,2596,0,0,824,243,12371,170,170,0,0,0,0,0,1,11615,585,744,0,0,0,0,0,0,0,0,0
86,3826,"ООО ""Вита-страхование""",Сургут,1728,0,1069,1069,7,0,659,659,655,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
