Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,ИТОГО:,,159475744.63181,1390535.2759,43010190.39645,42728678.48253,2694958.64055,281511.91392,75150122.20214,35212480.89916,4767431.77936,7727.2496,4426.76626,30445049.1198,39937641.30298,36735668.07697,24778844.13183,226662.49847,4137848.45738,369193.84313,739240.05762,253987.25231,188788.39424,4315166.01517,1914725.82106,2150399.85965,513040.3867,346899.16838,165104.19854,49843.05938,677149.62623,227092.90512,38006.47001,73597.00987,456141.00585,115529.39649,309064.91511,742508.45125,3425376.2033,3425376.2033,-,37709271.66899,37386621.52515,91617.71689,231032.42695,0,34864217.9137
1,4013,"ООО ""МАКС-Жизнь""",Москва,38864.004,381.801,38864.004,38864.004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35864.987
2,4372,ООО «Страховая компания «Манго»,Москва,2401.00176,-,-,-,-,-,2401.00176,-,-,-,-,-,2401.00176,2274.29845,-,-,-,-,-,-,-,-,2274.29845,126.70331,-,-,-,-,-,-,-,-,126.70331,-,-,-,-,-,-,-,-,-,-,-,-
3,1372,"СМК ""АСТРАМЕД-МС"" (АО)",Екатеринбург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1643,"ООО СПК ""Юнити Ре""",Москва,52641.53249,-,-,-,-,-,52641.53249,52641.53249,-,-,-,52641.53249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,1169109.90658,-,1161014.24853,1161014.24853,16148.82107,-,8095.65805,8095.65805,2735.175,-,-,5360.48305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,229449.10551
6,3438,"ООО ""ПРОМИНСТРАХ""",Москва,89342.83227,-,-,-,-,-,48157.958,-,-,-,-,-,48157.958,-,-,-,-,-,-,-,-,-,-,48157.958,-,-,-,-,-,-,-,-,-,48157.958,-,-,-,-,-,3439.9995,3439.9995,-,-,-,-
7,3879,"ООО СК ""Росгосстрах Жизнь""",Москва,150922.51804,1826.25516,66283.12316,66283.12316,153.64394,-,84639.39488,84639.39488,71656.35941,-,-,12983.03547,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15535.49475
8,1412,"АО ""Д2  Страхование""",Новосибирск,2074.91817,391.712,-,-,-,-,2070.41817,1407.7071,1014.4951,-,-,393.212,662.71107,602.25059,-,-,-,-,-,-,-,96.797,505.45359,34.46048,-,-,-,-,-,-,-,-,34.46048,-,-,26,-,-,-,-,-,-,-,-,-
9,1623,"ООО СК ""Тюмень-Полис""",Тюмень,5001.61508,-,-,-,-,-,5001.61508,1431.36328,1431.36328,-,-,-,3570.2518,3570.2518,3022.45,-,-,-,-,-,-,324.933,222.8688,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,1307,"ООО ""СК ""Согласие""",Москва,4590927.48782,114802.0716,-,-,-,-,3411127.49223,897540.21205,150002.38494,-,-,747537.82711,2513587.28018,2379288.56347,2058263.34583,1144.42739,-,6380.83583,6825.53517,28282.45294,6731.93219,257378.14344,21013.82287,122800.26074,77171.7906,24075.80713,53095.98347,15129.15789,249.84155,10695.57323,-,-,19553.89747,-,1325.48753,10172.96844,-,-,-,1164201.38552,1148941.32069,264.05483,14996.01,-,-
12,4301,НКО НОВС,Камышин,34.30132,-,-,-,-,-,34.30132,-,-,-,-,-,34.30132,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34.30132,-,-,-,-,-,-,-,-,-
13,3313,"ООО СМК ""УГМК-Медицина""",Екатеринбург,72001.62891,12443.753,-,-,-,-,72001.62891,72001.62891,-,-,-,72001.62891,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,0983,"АО ""Страховая группа ""УралСиб""",Москва,12479.09169,-,-,-,-,-,12479.09169,4216.52627,2905.42863,-,-,1311.09764,8262.56542,2951.71333,-,-,-,-,-,-,-,1416.81772,1534.89561,5310.85209,-,-,-,-,-,-,-,-,4276.50427,1034.34782,-,-,-,-,-,-,-,-,-,-,-
15,3803,"ООО ""СК Доминанта""",Москва,409.038,-,-,-,-,-,409.038,-,-,-,-,-,409.038,409.038,-,-,-,-,-,-,-,409.038,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,0928,"СПАО ""Ингосстрах""",Москва,13877348.28223,-,-,-,-,-,9441110.5515,2323705.32554,99330.43692,127.2496,-,2224374.88862,7117405.22596,6307253.25351,4624818.35771,24107.80157,738281.74872,212590.33368,92299.31731,775.702,-,443811.47839,170568.51413,740193.73902,78091.08622,78091.08622,-,33941.16018,203868.36539,207347.08033,-,19375.74346,197570.30344,-,-,69958.23343,-,-,-,4399023.62054,4351883.69317,7808.50485,39331.42252,-,-
17,0425,"АО СК ""Ингвар""",Москва,14495.18885,-,-,-,-,-,14495.18885,-,-,-,-,-,14495.18885,14495.18885,-,-,-,-,12710.80437,-,-,1784.38448,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,66209.20175,-,-,-,-,-,62644.73921,28787.67007,712.76359,-,-,28074.90648,33857.06914,2704.54714,2628.43933,-,-,-,-,-,-,-,76.10781,28868.93748,-,-,-,-,-,-,-,-,473.92883,28395.00865,-,2283.58452,3564.46254,3564.46254,-,-,-,-,-,-,-
19,2444,"ООО ""СМО ""СИМАЗ-МЕД""",Новосибирск,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,1587,"АО ""СО ""Талисман""",Казань,179365.39851,-,-,-,-,-,30995.44698,236.29,236.29,-,-,-,30759.15698,30759.15698,7442.12298,-,-,-,-,23302.86,23302.86,-,14.174,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148369.95153,148369.95153,-,-,-,-
21,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,72748.31,-,-,-,-,-,72748.31,-,-,-,-,-,72748.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72748.31,-,-,-,-,-,-,-,-,-,-
22,0348,"САО ""ЛЕКСГАРАНТ""",Москва,3212.09746,-,-,-,-,-,3212.09746,546.44807,-,-,-,546.44807,2665.64939,234.17358,223.35771,-,-,-,10.81587,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2431.47581,-,-,-,-,-,-,-,-,-
23,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,141.346,-,-,-,-,-,141.346,-,-,-,-,-,141.346,141.346,2.915,-,-,-,-,-,-,138.431,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,1820,"АО ""ГУТА-Страхование""",Москва,7155.58007,-,-,-,-,-,6405.4713,3375.85046,-,-,-,3375.85046,3029.62084,1164.53415,949.65375,-,-,-,-,-,-,50.8804,164,1865.08669,-,-,-,-,-,-,-,-,1865.08669,-,-,-,-,-,-,750.10877,750.10877,-,-,-,-
25,4133,ООО СК ЭчДиАй Глобал,Москва,58271.70555,-,-,-,-,-,58271.70555,15,15,-,-,-,58256.70555,31930.41579,-,-,-,-,31727.20414,-,-,203.21165,-,26316.12847,-,-,-,-,-,-,-,26316.12847,-,-,-,10.16129,-,-,-,-,-,-,-,-,-
26,3528,"ООО ""СМО ""Спасение""",Казань,48928.8915,-,-,-,-,-,48928.8915,48928.8915,-,-,-,48928.8915,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,2397,"ООО СО ""Геополис""",Москва,22252.01116,-,-,-,-,-,14722.79538,3709.245,-,-,-,3709.245,11013.55038,10695.59238,10651.69238,-,-,-,-,-,-,-,43.9,317.958,298.5,298.5,-,-,-,-,-,-,19.458,-,-,-,-,-,-,7529.21578,7529.21578,-,-,-,-
28,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,146051.77921,-,145802.51721,145482.23029,-,320.28692,249.262,249.262,249.262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,11226090.25189,-,11157037.3718,11157037.3718,2147854.66498,-,69052.88009,69052.88009,50051.01482,-,-,19001.86527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8562419.49131
30,4360,"НКО ПОВС ""P2P страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,0055,"АО ""ДальЖАСО""",Хабаровск,19158.70975,-,-,-,-,-,19158.70975,14755.40481,552.64693,-,-,14202.75788,4403.30494,4403.30494,4392.91694,-,-,-,-,-,-,-,10.388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,2144,"АО ""Страховая компания АСКО-Центр""",Курск,12154.46278,1938.33287,-,-,-,-,12154.46278,6061.71502,65.874,-,-,5995.84102,6092.74776,6092.74776,5769.19876,-,-,-,-,-,-,323.549,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,3947,"АО ""АИГ""",Москва,32536.83703,-,-,-,-,-,32536.83703,-,-,-,-,-,32536.83703,13010.74459,-,-,-,-,9555.80106,-,-,3454.94353,-,2388.51439,-,-,-,-,-,-,-,-,2388.51439,-,-,17137.57805,-,-,-,-,-,-,-,-,-
34,3594,"ООО ""МСГ""",Москва,3180.39804,492.1776,-,-,-,-,3180.39804,3180.39804,1910.24168,-,-,1270.15636,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,4014,"АО ""СК ""Югория-Жизнь""",Москва,7618.20629,-,7461.45629,7461.45629,-,-,156.75,156.75,156.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4543.22191
36,3487,"ООО ""БИН Страхование""",Москва,5649.72008,-,-,-,-,-,5649.72008,2925.79056,2924.61756,-,-,1.173,2723.92952,-,-,-,-,-,-,-,-,-,-,2723.92952,-,-,-,-,-,-,-,-,2629.37133,94.55819,-,-,-,-,-,-,-,-,-,-,-
37,4362,НКО ПОВС «Содружество»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,1419466.83164,-,-,-,-,-,25867.0967,9215.16743,3476.235,-,-,5738.93243,16651.92927,16651.92927,16432.63001,-,-,-,-,-,-,-,219.29926,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1393599.73494,1393599.73494,-,-,-,-
40,0212,"АО  ""Цюрих надежное страхование""",Москва,19105.7101,464.5604,-,-,-,-,19105.7101,268.488,268.488,-,-,-,18837.2221,16865.22147,-,-,-,-,8583.94972,-,-,8281.27175,-,1882.66163,-,-,-,-,-,-,-,1359.26395,523.39768,-,29.339,60,-,-,-,-,-,-,-,-,-
41,3837,"ООО ""СК ""Ингосстрах-М""",Москва,1182.55183,-,-,-,-,-,1182.55183,1182.55183,-,-,-,1182.55183,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,24295.00097,-,-,-,-,-,24295.00097,20102.84182,13730.25646,-,-,6372.58536,4192.15915,3645.04614,-,-,-,-,107.178,-,-,2436.6,1101.26814,169.693,-,-,-,-,-,-,-,-,169.693,-,-,377.42001,-,-,-,-,-,-,-,-,-
43,4179," ООО ""СК"" Райффайзен Лайф""",Москва,615186.1905,19406.97746,610287.97953,610287.97953,100610.39012,-,4898.21097,4898.21097,2648.85,-,-,2249.36097,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,309.4265,-,-,-,-,-,309.4265,-,-,-,-,-,309.4265,309.4265,-,-,-,-,-,-,-,309.4265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,41899.40358,1632.00098,-,-,-,-,41899.40358,41899.40358,-,-,-,41899.40358,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,190906.58587,-,-,-,-,-,190906.58587,168021.10084,93.75,-,-,167927.35084,22885.48503,22662.47976,17504.20078,-,-,-,4921.89642,-,-,226.18256,10.2,-,-,-,-,-,-,-,-,-,-,-,-,223.00527,-,-,-,-,-,-,-,-,-
47,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,56070.88432,-,55576.10932,55576.10932,-,-,494.775,494.775,494.775,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,3511,"ООО СК ""Согласие-Вита""",Москва,42347.03775,6.381,42292.03775,42292.03775,13308.01464,-,55,55,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15775.34649
49,2182,"САО ""Надежда""",Красноярск,506207.17172,-,-,-,-,-,64496.39664,3470.91513,2852.3615,-,-,618.55363,61025.48151,59540.94145,53548.3688,-,-,-,-,-,-,232.4988,5760.07385,633.80193,31.562,31.562,-,-,-,-,-,-,602.23993,-,-,850.73813,-,-,-,441710.77508,441710.77508,-,-,-,-
50,0001,"ПАО СК ""Росгосстрах""",Люберцы,8185596.51088,61249.078,-,-,0,-,4128810.77608,1667980.42442,144123.0365,0,-,1523857.38792,2460830.35166,2362146.44325,1650823.87627,84693.66413,-,43296.08704,8480.49666,17421.83943,8271.8532,67595.69249,489834.78723,98032.09436,71905.80809,61041.95039,10863.8577,-,-,3364.13832,-,1931.15228,20830.99567,-,216.71638,435.09767,218036.03567,218036.03567,-,3838749.69913,3824299.51167,6806.38387,7643.80359,-,-
51,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,2917,"ООО ""СК НИК""",Ульяновск,22218.91743,-,-,-,-,-,22218.91743,12196.42388,849.5,-,-,11346.92388,10022.49355,467.50818,467.50818,-,-,-,-,-,-,-,-,6910.18373,795.272,795.272,-,-,1138.04376,-,-,-,4976.86797,-,-,2644.80164,-,-,-,-,-,-,-,-,-
53,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,129732.48443,-,-,-,-,-,30751.28085,29153.25586,967.14,-,-,28186.11586,1598.02499,1413.72499,1370.23969,-,-,-,-,-,-,-,43.4853,184.3,-,-,-,-,-,-,-,-,-,184.3,-,-,-,-,-,98981.20358,98981.20358,-,-,-,-
54,3398,"ООО СК ""ВТБ Страхование""",Москва,3517344.38541,37.7,-,-,-,-,2339009.37983,1327428.68983,941430.08071,-,-,385998.60912,1011580.69,787794.54148,50029.57121,5606.64923,21601.51546,-,997.50362,-,-,645574.48096,63984.821,11014.55306,745.29492,745.29492,-,-,6683.67386,-,-,65.1,3520.48428,-,-,212771.59546,1126418.15775,1126418.15775,-,1415.1789,-,-,1415.1789,-,-
55,3300,"АО СГ ""Спасские ворота""",Салехард,92726.22215,25416.11312,-,-,-,-,87274.92712,50352.64711,-,-,-,50352.64711,36922.28001,36900.93374,190.973,-,-,-,36709.96074,-,-,-,-,21.34627,21.34627,-,21.34627,-,-,-,-,-,-,-,-,-,-,-,-,5451.29503,5251.29503,-,200,-,-
56,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,79287.08055,-,-,-,-,-,79287.08055,-,-,-,-,-,79287.08055,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79287.08055,-,-,-,-,-,-,-,-,-,-
57,3969,"ООО ""СК Чабб""",Москва,15061.36246,-,-,-,-,-,15061.36246,11273.06503,11273.06503,5600,-,-,3788.29743,2560.62267,-,-,-,-,2346.71673,-,-,-,213.90594,1227.67476,-,-,-,-,-,-,-,559.7126,667.96216,-,-,-,-,-,-,-,-,-,-,-,-
58,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,10082590.39125,22878.0237,9974766.90794,9964957.88498,64750.3233,9809.02296,107823.48331,107823.48331,73853.42652,-,-,33970.05679,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8889681.69253
59,3245,"ООО СО ""ВЕРНА""",Краснодар,298073.8855,-,-,-,-,-,44808.78028,20748.05866,7067.18351,-,-,13680.87515,24060.72162,23220.41273,19753.52315,-,-,-,-,-,-,137.68258,3329.207,396.523,-,-,-,-,-,-,-,3.6,392.923,-,-,443.78589,-,-,-,253265.10522,253265.10522,-,-,-,-
60,2346,"АО ""ОСК""",Самара,375752.93223,439.45,-,-,0,-,151666.16946,17308.8236,1434.46431,0,-,15874.35929,134357.34586,133931.77962,124295.43406,-,-,-,1192.09358,-,-,7569.49508,874.7569,129.75854,36.0867,36.0867,-,-,-,-,-,-,93.67184,-,-,295.8077,-,-,-,224086.76277,223981.64277,-,105.12,-,-
61,3828,"ООО  СК ""Альянс Жизнь""",Москва,1752447.50858,123344.28952,299734.98704,299721.14392,1331.75676,13.84312,1452712.52154,1452712.52154,11577.31118,-,-,1441135.21036,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,141436.97559
62,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,32731.58194,-,-,-,-,-,29370.55119,4955.32738,1806.96313,-,-,3148.36425,24415.22381,24415.22381,23816.00365,-,-,-,-,-,-,-,599.22016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3361.03075,3361.03075,-,-,-,-
63,0397,"ООО Страховая Компания  ""Гелиос""",Москва,412792.20259,-,-,-,-,-,85689.46441,22505.261,6819.22487,-,-,15686.03613,63184.20341,61230.16801,29448.13195,-,-,27.48558,-,-,-,30207.84685,1546.70363,1762.671,299.10776,299.10776,-,-,-,-,-,-,1444.16166,19.40158,-,191.3644,-,-,-,327102.73818,327024.59714,78.14104,-,-,-
64,0290,"АО СК ""Альянс""",Москва,573342.6698,411231.72858,-,-,-,-,572760.6698,40380.32171,32814.59578,2000,-,7565.72593,532380.34809,503352.00178,1809.34266,116.76017,-,3824.76964,129574.90633,-,-,358272.39737,9753.82561,4654.60893,1255.27228,10,208.2525,-,2250.57256,-,-,-,1148.76409,-,-,24373.73738,-,-,-,582,-,-,582,-,-
65,0621,"САО ""ВСК""",Москва,8990556.97342,143110.55408,-,-,-,-,5012149.87976,1254593.02037,257014.33684,-,-,997578.68353,3757556.85939,3624210.49795,2995335.37569,3938.52476,178071.05,-,31583.07219,11460.31531,8265.08331,195395.38182,208426.77818,117411.27399,66638.69447,30009.76343,36628.93104,-,-,328.54427,29720.21991,36.627,16547.50975,4139.67859,-,15935.08745,-,-,-,3924499.00661,3866152.29645,22140.49016,36206.22,-,-
66,0758,"ООО СМК ""АСТРА-МЕТАЛЛ""",Магнитогорск,28606.72999,-,-,-,-,-,28606.72999,28606.72999,-,-,-,28606.72999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,62959.54055,-,-,-,-,-,62959.54055,-,-,-,-,-,62959.54055,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62959.54055,-,-,-,-,-,-,-,-,-,-
68,2873,"АО ""СМК ""Сахамедстрах""",Якутск,4926.71217,1727.52692,-,-,-,-,4926.71217,4926.71217,-,-,-,4926.71217,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
