"Сведения о страховых премиях по договорам, принятым в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,350708.90958,-,-,-,-,2472.47145,-13.76236,-13.76236,-,-,-,2486.23381,1712.87335,-,-,-,66.25633,1020.29631,-,-,626.4193,-0.09859,159.8953,-,-,-,-,-,-,-,-,159.8953,-,-,613.46516,-,-,-,348236.43813,-,171751.70734,176484.73079,-
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,60520.85327,-,-,-,-,942.47894,642.46906,642.46906,-,-,-,300.00988,11.81498,-10.15266,-,-,-,-,-,-,21.96764,-,288.1949,-,-,-,-,-,-,-,-,288.1949,-,-,-,-,-,-,59578.37433,-,28771.02248,30807.35185,-
7,1820,"АО ""ГУТА-Страхование""",Москва,14248.08828,-,-,-,-,14248.07201,-,-,-,-,-,14248.07201,14248.07201,-,-,-,-,-,-,-,14248.07201,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01627,-,-,0.01627,-
8,1427,"АО ""МАКС""",Москва,223535.03963,-,-,-,-,113001.77643,15231.58813,15231.58813,-,-,-,97770.1883,93991.58793,209.47977,107.058,4307.75337,634.96824,18180.91233,-,-,70487.88903,63.52719,3778.60037,31.245,-,31.245,-,233.40088,33.2027,2682.02937,-,798.72242,-,-,-,-,-,-,110533.2632,-,54465.97342,56067.28978,-
9,2346,"АО ""ОСК""",Самара,90807.47728,-,-,-,-,72549.24741,9359.19046,9359.19046,-,-,-,63190.05695,59320.4032,23909.68486,47.97031,8541.00761,6713.88668,1961.2164,504.04403,-,15022.73579,2619.85752,3355.65072,86.8485,-,-,-,56.75373,420.07748,-,115.28885,2676.68216,-,-,514.00303,-,-,-,18258.22987,-,8712.16779,9546.06208,-
10,0235,"АО ""Русское перестраховочное общество""",Москва,1521196.69811,-,-,-,-,1521196.69811,11217.43455,11217.43455,-,-,-,1509979.26356,1505615.95439,67075.26686,2724.27878,-,0.10457,17922.83075,6507.86772,-,1392619.07092,18766.53479,4363.30917,1000.56319,1000.56319,-,-,-,-,451.46948,78.65612,2663.60038,169.02,-,-,-,-,-,-,-,-,-,-
11,0915,"АО ""СК ""ПАРИ""",Москва,138468.39862,-,-,-,-,94953.0773,33799.27871,33799.27871,-,-,-,61153.79859,58063.68793,11300.93757,8,1402.56518,-,14068.22726,-,-,16468.95959,14814.99833,2974.29695,336.02634,-,-,-,-,-,-,987.7642,1550.50641,100,-,115.81371,-,-,-,43515.32132,-,21154.27394,22361.04738,-
12,1208,"АО ""СОГАЗ""",Москва,12800903.67181,-,-,-,-,12214215.77678,135613.02773,135613.02773,-,-,-,12078602.74905,11320357.09926,16541.2843,-,659174.72579,296917.66078,233568.31316,690622.34503,476.16545,9420583.02156,2949.74864,371371.58321,681.60214,-,-,0.79082,176750.32963,916.21122,24136.91504,6499.6613,144949.02669,17437.04637,355789.1458,31084.92078,-,-,-,586687.89503,-,280332.67303,306355.222,-
13,3229,"АО ""Страховая бизнес группа""",Воронеж,25765.95988,-,-,-,-,10187.92307,61.56698,61.56698,-,-,-,10126.35609,5729.88338,601.51415,-,241.75022,520.64812,3813.20557,-,-,490.6938,62.07152,3547.89746,-,-,-,-,-,5.085,-,140.9083,241.98681,3159.91735,829.5394,19.03585,-,-,-,15578.03681,-,7455.52612,8122.51069,-
14,4351,АО РНПК,Москва,13974156.02877,-,-,-,-,13929989.90858,556815.61882,366283.30854,-,-,190532.31028,13373174.28976,11178623.64566,1217400.87343,14826.53534,1500787.40687,252915.91464,1627287.6343,380196.65515,7515.68564,6153901.36015,31307.26578,1407832.54396,2617.39645,-,-,0.32962,518800.67178,102528.67535,-,377683.30263,427219.71958,-21017.55145,35349.11234,751368.9878,-,-,-,44166.12019,-,44166.12019,-,-
15,3300,"АО СГ ""Спасские ворота""",Салехард,26522.02595,-,-,-,-,3229.82734,5.64873,-,-,-,5.64873,3224.17861,296.27606,-,-,-,-,164.26952,-,-,125.53481,6.47173,2927.90255,-,-,-,-,-,-,-,48.19341,2879.70914,-,-,-,-,-,-,23292.19861,-,11434.0091,11858.18951,-
16,0290,"АО СК ""Альянс""",Москва,839410.79072,-,-,-,-,760953.13347,221.46586,221.46586,-,-,-,760731.66761,361870.00417,-,375.42044,144708.13032,379.00516,36013.86733,-,-,179470.82454,922.75638,214435.57645,-,-,-,-,90814.96906,-,9256.30265,-,114364.30474,-,28017.61815,156408.46884,-,-,-,78457.65725,-,38351.31615,40106.3411,-
17,2947,"АО СК ""РСХБ-Страхование""",Москва,64871.00086,-,-,-,-,21434.16971,5315.75965,-,-,-,5315.75965,16118.41006,15855.44382,-,-,-,14.32632,6510.81108,1886.45324,1339.64623,7441.93478,1.9184,261.89244,-,-,-,-,-,-,-,-,261.89244,-,1.0738,-,-,-,-,43436.83115,-,21243.25416,22193.57699,-
18,1216,"АО СК ""Чулпан""",Альметьевск,85438.92746,-,-,-,-,1489.27863,4.8,4.8,-,-,-,1484.47863,1312.08813,177.87826,-,190,155.7409,100.8,-,-,687.66897,-,172.3905,1.93509,1.93509,-,-,-,120.97055,-,15.31781,34.16705,-,-,-,-,-,-,83949.64883,-,41139.37754,42810.27129,-
19,1675,Либерти Страхование (АО),Санкт-Петербург,188267.25421,-,-,-,-,164903.24535,144872.39316,233.73856,-,-,144638.6546,20030.85219,4540.10453,-,436.97437,-,8.4,-,-,-,3708.66262,386.06754,15048.29561,14740.77097,4.1394,14736.63157,-,-,-,-,6.48751,301.03713,-,424.45205,18,-,-,-,23364.00886,-,11070.80234,12293.20652,-
20,2708,"ОАО ""ЧСК""",Москва,25125.43778,-,-,-,-,1199.83069,-,-,-,-,-,1199.83069,730.95765,-,-,-,-,-,-,-,725.20245,5.7552,468.83612,-,-,-,-,-,-,467.65318,-,1.18294,-,-,0.03692,-,-,-,23925.60709,-,11730.87142,12194.73567,-
21,1083,"ООО  ""Зетта Страхование""",Москва,59253.76125,-,-,-,-,20291.24406,63.9117,63.9117,-,-,-,20227.33236,18541.44039,334.9035,-,-,113.8165,394.48415,190.47273,-,16959.64293,548.12058,1256.14352,-,-,-,-,-,-,397.65512,43.2,637.62833,177.66007,197.52095,232.2275,-,-,-,38962.51719,-,18717.52139,20244.9958,-
22,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,101403.24229,-,-,-,-,101403.24229,-,-,-,-,-,101403.24229,101023.24229,-,-,-,-,123.20053,-,-,100899.79782,0.24394,380,-,-,-,-,-,-,-,-,380,-,-,-,-,-,-,-,-,-,-,-
23,2496,"ООО ""Абсолют Страхование""     ",Москва,156643.74285,-,-,-,-,136686.32489,1493.60198,1493.60198,-,-,-,135192.72291,109502.45184,71949.60872,26.06251,8471.12925,7481.77101,2116.33068,-,-,18017.28301,1440.26666,24563.69869,-13.08626,-13.08626,-,-,767.31498,11930.8905,-,66.4363,11805.35513,6.78804,854.78979,271.78259,-,-,-,19957.41796,-,13480.69456,6476.7234,-
24,3487,"ООО ""БИН Страхование""",Москва,14088.89609,-,-,-,-,-9184.70657,-,-,-,-,-,-9184.70657,19.56426,-,-,-,-,-,-,-,19.56426,-,-9204.27083,-,-,-,-,-,-,-,-,-9204.27083,-,-,-,-,-,-,23273.60266,-,10450.24324,12823.35942,-
25,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,978.94102,-,-,-,-,978.94102,978.94102,-,-,-,978.94102,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,188929.46616,-,-,-,-,188929.46616,-,-,-,-,-,188929.46616,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,188929.46616,-,-,-,-,-,-,-,-,-
27,3438,"ООО ""ПРОМИНСТРАХ""",Москва,11769.13514,-,-,-,-,-1769.01032,0.29842,0.29842,-,-,-,-1769.30874,-1949.59663,-1,-,99.75104,-405,-,-,-,-1645.25287,1.9052,180.28789,-,-,-,-,-,-,193.85983,-1.33,-12.24194,-,-,-,-,-,-,13538.14546,-,6547.04727,6991.09819,-
28,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,220333.76897,2052.49914,2052.49914,-,-,218281.26983,218281.26983,198534.69605,-,-,19746.57378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,1307,"ООО ""СК ""Согласие""",Москва,583114.03706,-,-,-,-,473038.80297,1148.26288,1148.26288,-,-,-,471890.54009,432260.99246,16477.74807,328.91595,25148.98211,22699.58141,38958.08403,24968.29667,24199.55731,302027.29684,1652.08738,8053.60216,-,-,-,-,577.51051,290.28539,704.10959,4011.84652,1857.69395,612.1562,15519.22987,16056.7156,-,-,-,110075.23409,-,54374.93719,55700.2969,-
30,1182,"ООО ""СК ""ТИТ""",Москва,406887.00742,-,-,-,-,406887.00742,7497.58994,7497.58994,-,-,-,399389.41748,242695.0247,13180.82714,-,133679.6992,176.41381,46446.84707,-,-,43955.07589,5256.16159,153547.65994,333.15768,-,-,-,137643.25552,-,1.6632,1756.77516,13812.80838,-,-,3146.73284,-,-,-,-,-,-,-,-
31,4174,"ООО ""СКОР П.О.""",Москва,1630495.02603,-,-,-,-,1631995.2611,-44625.66605,-53771.22178,-,-,9145.55573,1676620.92715,1612376.33796,203951.07152,3385.26,44762.53299,13850.95174,73615.84128,84757.28379,-,1188053.39664,-,62027.74265,18081.17927,3738.66686,-,-,12155.9416,-,-,-,30929.28346,861.33832,-,2216.84654,-,-,-,-1500.23507,-,-1500.23507,-,-
32,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,57880.41424,-,-,-,-,57880.41424,196.23873,196.23873,-,-,-,57684.17551,34998.99752,1271.78967,-,2241.33124,30,1747.31168,-,-,29564.20157,144.36336,22446.26347,-,-,-,-,-,-,-,-,22318.40297,127.8605,-,238.91452,-,-,-,-,-,-,-,-
33,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,4557.76245,-,-,-,-,4557.76245,24.52577,24.52577,-,-,-,4533.23668,4415.1754,-,-,-,53.85929,2977.66386,-,-,1374.33525,9.317,118.06128,-,-,-,-,-,-,-,-,102.69439,15.36689,-,-,-,-,-,-,-,-,-,-
34,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,79716.94275,-,-,-,-,9923.11592,64.11581,64.11581,-,-,-,9859.00011,7582.15915,1.14237,-,1.42864,-,3868.9337,-,-,3267.17312,443.48132,2182.88504,-,-,-,-,41.92783,-,2114.56928,-,26.38793,-,-,93.95592,-,-,-,69793.82683,-,33972.94334,35820.88349,-
35,0585,"ООО ""СФ ""Адонис""",Пермь,20135.25356,-,-,-,-,5305.65231,21.32563,21.32563,-,-,-,5284.32668,5239.65788,23.86266,-,-,129.59423,-,-,-,5082.45099,3.75,44.6688,-,-,-,-,-,-,17.9775,-,13.1553,13.536,-,-,-,-,-,14829.60125,-,7228.31454,7601.28671,-
36,3398,"ООО СК ""ВТБ Страхование""",Москва,595758.48285,-,-,-,-,235964.13601,585.96615,585.96615,-,-,-,235378.16986,187091.8916,-,-88.3249,13769.12195,-,12739.79179,-,-,159784.80438,886.49838,48136.46849,-,-,-,-,35727.33178,-,-,-132.3212,12498.05235,43.40556,-0.95723,150.767,-,-,-,359794.34684,-,155447.16554,204347.1813,-
37,3847,"ООО СК ""Независимая страховая группа""",Москва,42914.88707,-,-,-,-,5990.47354,-,-,-,-,-,5990.47354,5989.87102,-,-,-,-,4534.13607,-,-,1455.73495,-,0.60252,-,-,-,-,-,-,-,-,0.60252,-,-,-,-,-,-,36924.41353,-,36924.41353,-,-
38,3268,"ООО СК ""Паритет-СК""",Москва,38336.39168,-,-,-,-,19607.05496,853.31193,853.31193,-,-,-,18753.74303,17877.13422,47.20182,-,2027.99931,83.33802,2410.33635,-,-,13300.1937,8.06502,854.55018,2.40709,-,-,-,-,50.37147,-,-,801.77162,-,-,22.05863,-,-,-,18729.33672,-,9145.09122,9584.2455,-
39,4331,"ООО СК ""Сбербанк страхование""",Москва,210562.91108,-,-,-,-,210562.91108,301.44477,301.44477,-,-,-,210261.46631,95826.07882,470.93246,104.6705,-,-,5635.70276,12.25031,-,87654.03684,1948.48595,66771.62785,-,-,-,-,-,-,-,15217.93468,51313.51407,240.1791,33436.23678,14227.52286,-,-,-,-,-,-,-,-
40,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,1668.14805,-,-,-,-,1668.14805,-,-,-,-,-,1668.14805,1172.88318,-,-,-,-,9.7095,-,-,1163.17368,-,495.26487,-,-,-,-,-,-,495.26487,-,-,-,-,-,-,-,-,-,-,-,-,-
41,1643,"ООО СПК ""Юнити Ре""",Москва,3575.02958,-,-,-,-,3575.02958,-0.24347,-0.24347,-,-,-,3575.27305,3043.92224,-16.67934,-,-,1669.72415,-24.49177,-,-,1382.33088,33.03832,531.47652,-,-,-,-,693.92488,-,-,-42.4384,-120.00996,-,-,-0.12571,-,-,-,-,-,-,-,-
42,0397,"ООО Страховая Компания  ""Гелиос""",Москва,9976.63491,-,-,-,-,5087.46069,5087.45057,5087.45057,-,-,-,0.01012,0.01012,-,-,-,-,-,-,-,0.01012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4889.17422,-,4889.17422,-,-
43,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,313191.89189,-,-,-,-,226140.86456,10424.3453,10424.3453,-,-,-,215716.51926,181590.27425,29614.6275,21.60421,5829.2636,1145.73884,19674.48513,3110.72669,-,117348.22991,4845.59837,6617.84975,93.02926,93.02926,-,1.3172,-,104.52772,1730.33257,31.80411,4656.83889,-,27182.62417,325.77109,-,-,-,87051.02733,-,42972.12285,44078.90448,-
44,0001,"ПАО СК ""Росгосстрах""",Люберцы,2019644.69422,0,0,0,0,1294016.72761,179.07772,179.07772,0,0,0,1293837.64989,1164602.25113,116.55446,0,23807.63268,1475.61786,18258.69313,753.33,0,1120128.31072,62.11228,64489.27961,5553.65761,155.42511,5398.2325,0,3350.77193,244.8,3327.92431,20126.1921,31885.93366,0,61128.25344,3617.86571,0,0,0,725627.96661,0,347738.90103,377889.06558,0
45,0621,"САО ""ВСК""",Москва,1844356.72641,-,-,-,-,1545061.94191,97680.04278,91342.2186,-,-,6337.82418,1447381.89913,1283978.92594,25196.43178,-14.74534,166232.17867,49295.99893,40771.09402,17442.04814,447.17211,983835.57701,1220.34273,89092.28391,235.56808,235.56808,-,0.856,30891.64159,16489.38891,13362.9919,3468.09738,33206.33673,-8562.59668,24691.36197,49619.32731,-,-,-,299294.7845,-,143408.2495,155886.535,-
46,0348,"САО ""ЛЕКСГАРАНТ""",Москва,606813.9887,-,-,-,-,606813.9887,4650.67466,4650.67466,-,-,-,602163.31404,395128.80272,-,-,395128.80272,-,-,-,-,-,-,207034.51132,-,-,-,-,204187.88406,-,-,-,2846.62726,-,-,-,-,-,-,-,-,-,-,-
47,0177,САО ЭРГО,Москва,506.66564,-,-,-,-,506.66564,-,-,-,-,-,506.66564,464.78308,-,-,-,-,-,-,-,464.78308,-,-,-,-,-,-,-,-,-,-,-,-,41.88256,-,-,-,-,-,-,-,-,-
48,0928,"СПАО ""Ингосстрах""",Москва,6894729.61062,-,-,-,-,6169727.26155,78041.5411,5910.7971,-,-,72130.744,6091685.72045,4783979.14675,68295.09372,334.95561,844950.4134,220230.87012,128501.37041,29101.50646,-,3492564.93703,-,972127.10043,59460.554,59460.554,-,-,784933.27313,1804.70764,27210.97311,48983.29197,49734.30058,-,1442.83644,334136.63683,-,-,-,725002.34907,-,364988.65948,360013.68959,-
49,1209,"СПАО ""РЕСО-Гарантия""",Москва,1358791.21279,-,-,-,-,566995.98447,121727.08066,3699.16334,-,-,118027.91732,445268.90381,384928.54954,35417.43948,966.73797,4482.30675,2872.10133,30904.57904,876.85683,-,284724.62591,24683.90223,16223.43594,703.25599,703.25599,-,-,-,-,9798.68381,61.14715,5660.34899,-,40541.63349,3575.28484,-,-,-,791795.22832,-,352468.12886,439327.09946,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,31587059.04626,1368.33276,1368.33276,0,0,26099286.51278,750466.29392,443266.84085,0,0,307199.45307,25348820.21886,21693950.53624,1507861.21037,19113.23672,2743331.89989,503214.88609,2151489.06486,300703.3915,33978.22674,14355564.22439,112672.62242,2143581.86047,43762.44779,14732.95107,14767.87657,3.29364,667005.10209,128919.00839,49675.73632,423049.96763,861632.43236,-30466.12775,447859.29812,1063428.52403,0,0,0,5486404.20072,306914.80384,2522270.70488,2657218.692,0
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,19909555.58128,684.16638,684.16638,0,0,19908871.4149,675743.33638,416082.86016,0,0,259660.47622,19233128.07852,15744800.35381,295674.40529,4754.33333,1704526.28357,384987.06809,345539.31854,940226.74529,0,12066673.54722,2418.65248,2356500.55467,61087.49118,51108.08233,5841.07839,0,1519326.25681,6313.78083,57153.08895,57787.50265,629721.25102,25111.18323,521485.14269,610342.02735,0,0,0,0,0,0,0,0
