"Сведения о выплатах по договорам, принятым в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
,,,,,,страхования)-всего,,,,,болезней,лекарственного,органов,медицинское страхование,,Всего,транспорта ,средств ,средств воздушного ,средств водного ,грузов,сельскохозяйственное,осуществляемое с ,прочего имущества ,прочего имущества ,Всего,наземного транспорта ,средств (кроме ,автотранспортных ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,предпринимательских ,рисков,,в обязательном ,федеральными законами,, транспортных средств,вреда в результате ,"здоровью, имуществу ",предусмотренные 
,,,,,,,,,,,,препарата для ,,,,,(кроме средств ,железнодорожного ,транспорта,транспорта,,страхование - всего,государственной ,юридических лиц,граждан,,(кроме средств ,"страхования, ","средств (страхование, ",транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,по договору,рисков,,,государственном ,,,,аварии на опасном ,пассажиров,федеральными законами
,,,,,,,,,,,,медицинского ,,,,,железнодорожного ,транспорта,,,,,поддержкой,,,,железнодорожного ,осуществляемого в,осуществляемое в ,,,,,,,,,,,страховании лиц,,,,объекте,,
,,,,,,,,,,,,применения,,,,,транспорта),,,,,,,,,,транспорта),рамках международной ,рамках международной ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,системы страхования ,системы страхования ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,«Зеленая карта»),«Зеленая карта»),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
,,ИТОГО:,,19363976.54656,1097.5,1097.5,0,0,18586660.72897,600522.4517,272035.33606,0,0,328487.11564,17986138.27727,17239433.23422,907432.57387,875.85538,2259558.40937,378826.53663,3629761.46964,1329372.42524,1211.8323,8715406.82044,18199.14365,284381.67461,24976.76652,11283.78755,2549.7854,0,149435.80653,13483.77947,2622.31518,34304.32027,57595.36039,1963.32625,54404.55076,407918.81768,0,0,0,776218.31759,219309.48939,124731.78585,432177.04235,0
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,13955.44586,-,-,-,-,11416.28869,-,-,-,-,-,11416.28869,11058.179,-,-,-,-,-,-,-,10724.84567,333.33333,358.10969,358.10969,-,358.10969,-,-,-,-,-,-,-,-,-,-,-,-,2539.15717,-,649.58059,1889.57658,-
2,3947,"АО ""АИГ""",Москва,120039.08844,-,-,-,-,119425.95443,-,-,-,-,-,119425.95443,92887.11901,-,-,-,-,84094.11937,-,-,8792.99964,-,46.0637,-,-,-,-,-,-,-,-,46.0637,-,-,26492.77172,-,-,-,613.13401,-,613.13401,-,-
3,2239,"АО ""АльфаСтрахование""",Москва,1043587.68592,-,-,-,-,804133.85935,41.2153,41.2153,-,-,-,804092.64405,773116.81149,832.67325,-,366717.16949,3898.11424,52961.3038,-,-,348707.55071,-,24008.68899,-,-,-,-,22448.88673,-,-,-,1559.80226,-,6939.78676,27.35681,-,-,-,239453.82657,197720.80502,10733.82128,30999.20027,-
4,1284,"АО ""Группа Ренессанс Страхование""",Москва,36466.12906,-,-,-,-,2.34868,-,-,-,-,-,2.34868,2.34868,-,-,-,-,-,-,-,2.34868,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36463.78038,-,8270.73775,28193.04263,-
5,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,55576.31145,-,-,-,-,45163.64235,2077.64707,2077.64707,-,-,-,43085.99528,43080.72935,-,-,10778.45285,-,32297.16232,-,-,5.11418,-,5.26593,-,-,-,-,5.26593,-,-,-,-,-,-,-,-,-,-,10412.6691,-,2338.27319,8074.39591,-
6,1820,"АО ""ГУТА-Страхование""",Москва,4584.81336,-,-,-,-,4550.27912,-,-,-,-,-,4550.27912,4550.27912,-,-,4550.27912,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34.53424,-,-,34.53424,-
7,1427,"АО ""МАКС""",Москва,72417.65115,-,-,-,-,62580.83086,-,-,-,-,-,62580.83086,62580.83086,671.72722,-,32.2571,-,52744.91077,-,-,9131.93577,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9836.82029,-,2146.44636,7690.37393,-
8,2346,"АО ""ОСК""",Самара,38861.99705,-,-,-,-,37144.21926,1794.64751,1794.64751,-,-,-,35349.57175,31137.76486,8644.49579,-,2609.03746,1512.40357,2164.72127,120.90606,-,16086.20071,-,4211.80689,-,-,-,-,-,-,-,-,4211.80689,-,-,-,-,-,-,1717.77779,-,350.39914,1367.37865,-
9,0235,"АО ""Русское перестраховочное общество""",Москва,312358.09652,-,-,-,-,312358.09652,1825.70724,1825.70724,-,-,-,310532.38928,310532.38115,8386.41441,-,-,2.27703,21461.48377,-,-,277959.54225,2722.66369,0.00813,-,-,-,-,-,-,-,-,0.00813,-,-,-,-,-,-,-,-,-,-,-
10,0915,"АО ""СК ""ПАРИ""",Москва,34313.92343,-,-,-,-,28833.66156,7791.29291,7791.29291,-,-,-,21042.36865,20680.01764,4532.05769,-,11.52013,-,8032.26013,-,-,14.75794,8089.42175,362.35101,-,-,-,-,-,-,-,154.12566,208.22535,-,-,-,-,-,-,5480.26187,-,942.41545,4537.84642,-
11,1208,"АО ""СОГАЗ""",Москва,4911860.29482,-,-,-,-,4850341.88625,46910.00092,46910.00092,-,-,-,4803431.88533,4767074.39612,1375.58079,-,521741.74403,98247.13121,274549.56263,744345.70985,-,3126814.66761,-,13266.72252,5317.2579,-,-,-,1786.67478,-,-,-,6162.78984,-,12711.89184,10378.87485,-,-,-,61518.40857,-,6157.14521,55361.26336,-
12,3229,"АО ""Страховая бизнес группа""",Воронеж,5434.33005,-,-,-,-,3703.00831,-,-,-,-,-,3703.00831,3184.029,-,-,-,-,3184.029,-,-,-,-,518.97931,-,-,-,-,-,-,-,-,-,518.97931,-,-,-,-,-,1731.32174,-,350.08313,1381.23861,-
13,2708,"АО ""ЧСК""",Москва,1994.14996,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1994.14996,-,428.94503,1565.20493,-
14,0177,"АО ""Юнити страхование""",Москва,2191.67571,-,-,-,-,2191.67571,-,-,-,-,-,2191.67571,-,-,-,-,-,-,-,-,-,-,2191.67571,2191.67571,-,2191.67571,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,4351,АО РНПК,Москва,5869567.72461,-,-,-,-,5847579.13408,337617.56668,189798.06617,-,-,147819.50051,5509961.5674,5083202.2426,562113.44335,294.79506,272605.15401,72621.83574,2583790.72942,284159.30618,1211.8323,1302128.15125,5488.82759,73737.97275,2118.96327,-,-,-,20191.4942,11665.85714,-,14154.62403,24276.65632,1330.37779,1898.18477,351123.16728,-,-,-,21988.59053,21588.68437,399.90616,-,-
16,3300,"АО СГ ""Спасские ворота""",Москва,2914.96808,-,-,-,-,706.38286,-,-,-,-,-,706.38286,706.38286,-,-,-,-,704.97559,-,-,1.40727,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2208.58522,-,529.68416,1678.90106,-
17,0290,"АО СК ""Альянс""",Москва,172540.41369,-,-,-,-,163693.88917,-,-,-,-,-,163693.88917,143838.00413,-,-,141568.62186,-,-,-,-,2269.38227,-,14.49518,-,-,-,-,-,-,-,-,14.49518,-,19841.38986,-,-,-,-,8846.52452,-,1831.52331,7015.00121,-
18,2947,"АО СК ""РСХБ-Страхование""",Москва,36364.00039,-,-,-,-,32415.61756,10405.10709,-,-,-,10405.10709,22010.51047,22010.51047,-,-,-,-,21586.48407,-,-,424.0264,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3948.38283,-,778.8378,3169.54503,-
19,3256,"АО СК ""Совкомбанк Жизнь""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,0212,"АО СК ""Цюрих""",Москва,226.234,-,-,-,-,226.234,-,-,-,-,-,226.234,226.234,-,-,-,-,-,-,-,226.234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,1216,"АО СК ""Чулпан""",Альметьевск,8731.56048,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8731.56048,-,2251.39438,6480.1661,-
22,2496,"ООО ""Абсолют Страхование""",Москва,165238.36429,-,-,-,-,163207.36482,-,-,-,-,-,163207.36482,160425.78156,131463.10744,-,4803.85878,-2.81696,6270.9174,-,-,17886.104,4.6109,1759.2496,-,-,-,-,-,1759.2496,-,-,-,-,15.79023,1006.54343,-,-,-,2030.99947,-,469.07701,1561.92246,-
23,4375,"ООО ""ДжиАйСи Перестрахование""",Москва,9127.54063,-,-,-,-,9127.54063,-,-,-,-,-,9127.54063,9127.54063,-,-,9127.54063,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,1083,"ООО ""Зетта Страхование""",Москва,7661.27781,-,-,-,-,3364.74048,-,-,-,-,-,3364.74048,3364.74048,1105.73374,-,-,-,2114.23223,-,-,140.22871,4.5458,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4296.53733,-,1071.563,3224.97433,-
25,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,1307,"ООО ""СК ""Согласие""",Москва,214874.13702,-,-,-,-,204170.9097,7084.87896,7084.87896,-,-,-,197086.03074,195925.25911,1584.52218,-,21235.25862,45155.11085,61831.08524,-,-,66112.28757,6.99465,751.21407,-,-,-,-,39.03605,-,366.43311,-,345.74491,-,409.55756,-,-,-,-,10703.22732,-,2300.8582,8402.36912,-
27,1182,"ООО ""СК ""ТИТ""",Москва,76161.91816,-,-,-,-,76161.91816,1406.56364,1406.56364,-,-,-,74755.35452,64950.62237,914.20388,-,4082.73179,-,9336.17622,-,-,50328.7839,288.72658,9804.73215,-,-,-,-,9284.22941,-,-,205.46229,315.04045,-,-,-,-,-,-,-,-,-,-,-
28,3969,"ООО ""СК Чабб""",Москва,732765.66852,-,-,-,-,732765.66852,1506.31623,1506.31623,-,-,-,731259.35229,721452.25833,-,-,-,-,574.13362,-,-,720878.12471,-,6206.42733,-,-,-,-,-,-,-,-,6206.42733,-,3600.66663,-,-,-,-,-,-,-,-,-
29,4174,"ООО ""СКОР П.О.""",Москва,1088734.01946,-,-,-,-,1088734.01946,4481.29654,3621.50917,-,-,859.78737,1084252.72292,1071643.07671,163772.5293,-637.7245,42970.45011,3662.44228,5612.20225,249180.68678,-,607082.49049,-,10859.64621,3934.82043,227.84803,-,-,4455.6928,-,-,-,2355.16383,113.96915,-,1750,-,-,-,-,-,-,-,-
30,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,5846.58255,-,-,-,-,5846.58255,-,-,-,-,-,5846.58255,5846.58255,564.48947,-,-,-,5270.82619,-,-,11.26689,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,1236.89149,-,-,-,-,1236.89149,-,-,-,-,-,1236.89149,-,-,-,-,-,-,-,-,-,-,1236.89149,-,-,-,-,-,-,-,-,1236.89149,-,-,-,-,-,-,-,-,-,-,-
32,0585,"ООО ""СФ ""Адонис""",Пермь,3029.23273,-,-,-,-,2501.88329,1541.5713,1541.5713,-,-,-,960.31199,960.31199,178.86976,-,-,-,-,-,-,215.57792,565.86431,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,527.34944,-,112.79387,414.55557,-
33,4358,ООО «РСХБ-Страхование жизни»,Москва,1097.5,1097.5,1097.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,3398,"ООО СК ""ВТБ Страхование""",Москва,219136.2207,0,0,0,0,169217.11586,798.30387,798.30387,0,0,0,168418.81199,164770.50079,51.81926,0,38.65684,0,104993.98,0,0,59686.04469,0,3648.3112,0,0,0,0,3608.77416,0,0,39.53704,0,0,0,0,0,0,0,49919.10484,0,10592.30449,39326.80035,0
35,3847,"ООО СК ""НСГ""",Москва,2103.00863,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2103.00863,-,2103.00863,-,-
36,3268,"ООО СК ""Паритет-СК""",Москва,5892.63089,-,-,-,-,4197.5889,-,-,-,-,-,4197.5889,4047.56964,-,-,23.041,-,-,-,-,4024.52864,-,150.01926,-,-,-,-,-,-,-,-,150.01926,-,-,-,-,-,-,1695.04199,-,303.25348,1391.78851,-
37,4331,"ООО СК ""Сбербанк страхование""",Москва,27074.0671,-,-,-,-,24850.95573,-,-,-,-,-,24850.95573,21811.9501,-,-,-,-,5.27721,-,-,21806.67289,-,-,-,-,-,-,-,-,-,-,-,-,3039.00563,-,-,-,-,2223.11137,-,366.14015,1856.97122,-
38,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,1798.38,-,-,-,-,1798.38,1798.38,1798.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,1643,"ООО СПК ""Юнити Ре""",Москва,14335.60385,-,-,-,-,14335.60385,-,-,-,-,-,14335.60385,11933.00863,-,-,509.88049,-,292.93538,-,-,11130.19276,-,2402.59522,321.07576,321.07576,-,-,-,-,-,162.00403,1919.51543,-,-,-,-,-,-,-,-,-,-,-
40,0397,"ООО Страховая Компания ""Гелиос""",Москва,118.76568,-,-,-,-,1.92691,1.92691,1.92691,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,116.83877,-,116.83877,-,-
41,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,48450.2466,-,-,-,-,39089.04454,404.91509,404.91509,-,-,-,38684.12945,34839.38824,4175.01918,-,59.90615,-,18695.53286,338.27329,-,11428.24039,142.41637,1285.58339,273.68789,273.68789,-,-,-,-,48.83672,-,963.05878,-,2219.16207,339.99575,-,-,-,9361.20206,-,2485.86566,6875.3364,-
42,0001,"ПАО СК ""Росгосстрах""",Люберцы,236089.32976,-,-,-,-,162143.46408,-,-,-,-,-,162143.46408,134978.90088,-,624.16071,7768.20504,-,37540.11145,-,-,89046.42368,-,23447.06653,1194.72778,1194.72778,-,-,2377.34259,-,104.32334,19434.14725,336.52557,-,3717.49667,-,-,-,-,73945.86568,-,18450.57931,55495.28637,-
43,0621,"САО ""ВСК""",Москва,283935.34089,-,-,-,-,251658.73005,-,-,-,-,-,251658.73005,249496.1075,1138.47711,-,52442.98628,68302.42492,30845.63049,-,-,96662.31361,104.27509,2151.00381,-,-,-,-,2092.33108,58.67273,-,-,-,-,11.61874,-,-,-,-,32276.61084,-,7770.95643,24505.65441,-
44,0348,"САО ""ЛЕКСГАРАНТ""",Москва,59557.20357,-,-,-,-,59557.20357,-,-,-,-,-,59557.20357,59557.20357,-,-,59557.20357,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,1209,"САО ""РЕСО-Гарантия""",Москва,361100.92345,-,-,-,-,266003.0998,168922.93202,207.25518,-,-,168715.67684,97080.16778,96924.91111,2357.21283,-,46.08125,-,73044.9804,-,-,21029.17304,447.46359,155.25667,-,-,-,-,-,-,104.32334,-,50.93333,-,-,-,-,-,-,95097.82365,-,21020.19122,74077.63243,-
46,0928,"СПАО ""Ингосстрах""",Москва,3054625.19875,-,-,-,-,2980223.08782,4112.18242,3425.13859,-,-,687.04383,2976110.9054,2857509.25969,13570.19722,594.62411,736278.37277,85427.61375,135761.70656,51227.54308,-,1834649.2022,-,101801.53787,9266.44809,9266.44809,-,-,83146.0788,-,1998.39867,154.41997,7236.19234,-,-,16800.10784,-,-,-,74402.11093,-,18796.02868,55606.08225,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,11122604.02483,1097.5,1097.5,0,0,10345288.20724,543887.42749,217481.22978,0,0,326406.19771,9801400.77975,9241323.81888,738736.00659,875.85538,954258.79319,127753.44434,3502389.88379,376080.9865,1211.8323,3523029.70544,18199.14365,157938.06505,6059.391,3070.20993,358.10969,0,80445.23386,13425.10674,2621.84251,15310.14742,38820.74084,1255.60268,44616.83637,357522.05945,0,0,0,776218.31759,219309.48939,124731.78585,432177.04235,0
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,8241372.52173,0,0,0,0,8241372.52173,56635.02421,54554.10628,0,0,2080.91793,8184737.49752,7998109.41534,168696.56728,0,1305299.61618,251073.09229,127371.58585,953291.43874,0,5192377.115,0,126443.60956,18917.37552,8213.57762,2191.67571,0,68990.57267,58.67273,0.47267,18994.17285,18774.61955,707.72357,9787.71439,50396.75823,0,0,0,0,0,0,0,0
