Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
28,3767,  АСКОР,Москва,1908,0,0,0,0,0,1908,1908,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2144,  АСКО-ЦЕНТР,Курск,10049,0,0,0,0,0,10049,4634,136,0,0,4498,5415,5414,5209,0,0,0,0,0,0,190,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,1372,  АСТРАМЕД-МС,Екатеринбург,36,0,0,0,0,0,36,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,758,  АСТРА-МЕТАЛЛ,Магнитогорск,19322,0,0,0,0,0,19322,19322,0,0,0,19322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2619,  АСТРО-ВОЛГА,Самара,60222,0,0,0,0,0,15550,2023,364,0,0,1659,13527,12128,11902,0,0,0,0,0,0,6,220,1399,0,0,0,0,0,0,0,0,0,0,0,183,1216,0,0,0,0,0,0,44672,44672,0,0,0
33,2684,  АСТРО-ВОЛГА-МЕД,Самара,3616,2,0,0,0,0,3616,3616,0,0,0,3616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,518,  БАСК,Белово,74451,0,0,0,0,0,44318,39172,594,0,0,38578,5146,4205,4145,0,0,0,0,0,0,35,25,941,0,0,0,0,0,941,941,0,0,0,0,0,0,0,0,0,0,0,0,30133,27973,2160,0,0
36,4312,  БАШКОРТОСТАН МЕДИЦИНА,Уфа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3673,  БЕЛОКАМЕННАЯ,Москва,1589,0,0,0,0,0,1589,176,0,0,0,176,1413,1413,0,0,0,0,1300,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3487,  БИН СТРАХОВАНИЕ,Москва,236221,1510,0,0,0,0,152478,41825,16372,0,0,25453,110653,101922,58712,0,0,0,228,0,0,4089,38893,5562,0,0,0,0,0,4092,4092,0,0,0,0,0,767,703,2,3167,0,0,0,83743,81253,176,2314,0
39,3991,  БЛАГОСОСТОЯНИЕ,Москва,249786,0,100750,17278,0,83472,149036,149036,148476,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,19042,0,0,0,0,0,19042,12437,9555,0,0,2882,6605,2941,0,0,0,0,0,0,0,0,2941,271,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,3393,0,0,0,0,0,0,0,0
41,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,1277,0,0,0,0,0,1079,750,0,0,0,750,329,329,156,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,0,0,0
42,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,58487,0,0,0,0,0,58487,32396,156,0,0,32240,26091,25795,15203,0,0,0,0,0,0,10592,0,282,0,0,0,0,0,33,33,0,0,0,0,0,249,0,0,14,0,0,0,0,0,0,0,0
43,2664,  ВЕКТОР,Симферополь,53478,0,0,0,0,0,16507,15027,77,0,0,14950,1480,1480,1355,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36971,36971,0,0,0
44,3245,  ВЕРНА,Краснодар,3877,0,0,0,0,0,3877,1675,720,0,0,955,2202,1534,1518,0,0,0,0,0,0,0,16,544,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,124,0,0,0,0,0,0,0,0
45,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3561,  ВИТАЛ-ПОЛИС,Москва,11626,0,0,0,0,0,11626,10611,5,0,0,10606,1015,1015,1014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,60163,0,26091,26028,0,63,34072,34072,133,0,0,33939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3279,  ВНЕШЭКОНОМСТРАХ,Москва,42137,0,0,0,0,0,42137,36220,0,0,0,36220,5917,4956,4956,0,0,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,918,43,0,0,0,0,0,0,0,0,0,0
49,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,4050,0,0,0,0,0,4050,707,66,0,0,641,3343,3336,1604,0,0,0,0,0,0,1572,160,7,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
50,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,640,0,0,0,0,0,640,640,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,433,  ВОСТСИБЖАСО,Иркутск,18333,0,0,0,0,0,18333,11423,3779,0,0,7644,6910,6907,4086,0,0,0,0,0,0,1949,872,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
52,621,  ВСК,Москва,5776833,119859,0,0,0,0,2972724,704451,287675,0,0,416776,2268273,2119326,1729468,16,5420,89598,23565,2693,0,147703,120863,146016,0,0,0,0,0,82290,77750,0,164,4376,0,637,60365,2724,0,2931,1610,1610,0,2802499,2784173,4122,14204,0
53,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,293247,0,17707,16591,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275540,275540,0,0,0,0,0,0
54,3978,  ВСК-МИЛОСЕРДИЕ,Москва,9463,0,0,0,0,0,9463,9463,0,0,0,9463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,11345,0,0,0,0,0,11345,11345,0,0,0,11345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3398,  ВТБ СТРАХОВАНИЕ,Москва,3088494,0,0,0,0,0,1326593,788358,301700,0,0,486658,538235,500532,242294,483,58,13079,9706,0,0,119263,115649,27015,0,0,0,0,0,11957,11957,0,0,0,0,196,14711,151,0,10688,1699060,1699060,0,62841,61293,57,1491,0
57,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,31147,0,31147,30810,1519,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3780,  ВЫРУЧИМ!,Екатеринбург,49343,0,0,0,0,0,49343,2803,1303,0,0,1500,46540,46070,42287,0,0,0,0,0,0,3686,97,470,0,0,0,0,0,450,450,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
59,630,  ГАЙДЕ,Санкт-Петербург,208957,0,0,0,0,0,145659,32129,976,0,0,31153,113530,113017,110608,0,0,0,0,0,0,2145,264,431,0,0,0,0,0,431,431,0,0,0,0,0,0,0,0,82,0,0,0,63298,62556,0,742,0
60,3933,  ГАЛА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3908,  ГАЛАКТИКА,Москва,663,0,0,0,0,0,663,659,5,0,0,654,4,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
62,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,473,  ГЕВОРСТРАХ,Ярославль,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0
64,397,  ГЕЛИОС,Москва,206297,0,0,0,0,0,122353,28790,8767,0,0,20023,93563,87621,80804,0,0,0,0,0,0,1854,4963,3395,0,0,0,0,0,2455,2455,0,0,0,0,31,909,0,0,2547,0,0,0,83944,83944,0,0,0
65,2397,  ГЕОПОЛИС,Москва,85586,0,0,0,0,0,81012,0,0,0,0,0,81012,79884,77432,0,0,0,0,0,0,510,1942,1128,0,0,0,0,0,1128,1128,0,0,0,0,0,0,0,0,0,0,0,0,4574,4574,0,0,0
66,448,  ГЕОПОЛИС,Москва,80892,0,78814,0,0,78814,2078,2078,0,0,0,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,11626,0,0,0,0,0,11626,11626,0,0,0,11626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,3579,0,0,0,0,0,3579,0,0,0,0,0,3579,3577,3577,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2042,  ГРАНТА,Казань,6943,0,0,0,0,0,6943,612,17,0,0,595,6331,6329,6066,0,0,0,0,0,0,263,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,2901124,526,0,0,0,0,2366298,763769,20401,0,0,743368,1602529,1548256,1442822,230,0,5562,70801,0,0,15367,13474,45278,8012,8012,0,0,0,35801,35723,0,0,78,0,0,1465,0,0,8995,0,0,0,534826,534584,22,220,0
71,1820,  ГУТА-СТРАХОВАНИЕ,Москва,83464,0,0,0,0,0,43710,5918,1198,0,0,4720,37792,36230,35630,0,0,0,0,0,0,0,600,1554,0,0,0,0,0,1554,1554,0,0,0,0,0,0,0,0,8,0,0,0,39754,39754,0,0,0
72,2214,  ДАЛЬАКФЕС,Владивосток,69089,0,0,0,0,0,23985,1126,652,0,0,474,22859,22815,6405,0,0,0,35,0,0,9188,7187,44,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,45104,45104,0,0,0
73,55,  ДАЛЬЖАСО,Хабаровск,27823,0,0,0,0,0,27823,26850,8669,0,0,18181,973,973,822,0,0,0,53,0,0,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,525,  ДАЛЬ-РОСМЕД,Хабаровск,8424,0,0,0,0,0,8424,8424,0,0,0,8424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,48784,2636,0,0,0,0,16448,5931,5931,0,0,0,10517,6433,5096,0,0,0,780,0,0,464,93,4084,0,0,0,0,0,4084,4084,0,0,0,0,0,0,0,0,0,0,0,0,32336,32336,0,0,0
76,2842,  ДЕЛЬТА,Челябинск,487,0,0,0,0,0,487,487,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1363,  ДИАМАНТ,Москва,5586,0,0,0,0,0,5586,3,3,0,0,0,5583,5464,5464,0,0,0,0,0,0,0,0,119,0,0,0,0,0,3,3,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0
78,206,  ДИАНА,Ангарск,8048,0,0,0,0,0,8048,6581,396,0,0,6185,1467,1467,115,0,0,0,0,0,0,0,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,13445,0,0,0,0,0,12325,11321,2516,0,0,8805,1004,871,0,0,0,0,0,0,0,545,326,63,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,70,0,0,0,1120,1120,0,0,0
80,3954,  ЕВРОИНС,Смоленск,75586,25,0,0,0,0,31029,25305,67,0,0,25238,5724,3960,3021,0,0,0,0,113,0,2,824,917,0,0,0,0,0,0,0,0,0,0,0,416,501,0,0,847,0,0,0,44557,44557,0,0,0
81,990,  ЕВРОПА,Лобня,1253,0,0,0,0,0,1253,88,0,0,0,88,1165,1060,899,0,0,0,0,0,0,0,161,105,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,82922,0,0,0,0,0,82922,82285,82285,0,0,0,637,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,36,0,0,0,0,0,0,0,0
83,4307,  ЕСЕЯ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1595,  ЖАСКО,Вологда,2235,0,0,0,0,0,81,0,0,0,0,0,81,12,12,0,0,0,0,0,0,0,0,69,0,0,0,0,0,55,55,0,0,0,0,14,0,0,0,0,0,0,0,2154,2154,0,0,0
