Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
5,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,4809195.14294,-,4687643.51773,4687643.51773,97268.79195,-,121551.62521,121551.62521,84636.7201,-,-,36914.90511,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,434621.09637
6,3438,"ООО ""ПРОМИНСТРАХ""",Москва,813330.36269,-,-,-,-,-,764998.58848,1210.05392,1195.65492,-,-,14.399,763788.53456,1390.66707,1125.9323,-,-,-,134.03418,-,-,82.56159,48.139,762382.41213,-,-,-,-,-,-,-,-,1882.07215,760500.33998,15.45536,-,-,-,-,53995.83346,51185.85346,-,2809.98,-,-
7,2071,"АО ""ГСМК""",Санкт-Петербург,8667.69392,123.0296,-,-,-,-,8667.69392,8667.69392,-,-,-,8667.69392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3879,"ООО СК ""Росгосстрах Жизнь""",Москва,636980.11669,26941.7184,299815.51551,299815.51551,0.017,-,337164.60118,337164.60118,305655.6994,-,-,31508.90178,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40991.26421
9,1412,"АО ""Д2  Страхование""",Новосибирск,12742.8997,370.35481,-,-,-,-,12640.19957,10275.28276,7294.59957,-,-,2980.68319,2364.91681,2010.3848,-,-,-,-,-,-,-,430.23704,1580.14776,156.696,-,-,-,-,-,-,-,-,156.696,-,-,197.83601,-,-,-,90.07015,90.07015,-,-,-,-
10,1623,"ООО СК ""Тюмень-Полис""",Тюмень,24753.38405,-,-,-,-,-,24753.38405,14522.67343,14522.67343,-,-,-,10230.71062,10230.71062,6372.02974,-,-,-,-,-,-,1728.69494,2129.98594,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,1307,"ООО ""СК ""Согласие""",Москва,20752398.83556,444485.40212,-,-,-,-,17101223.11493,2778659.58225,498159.70021,-,-,2280499.88204,14322563.53268,13644635.40993,8207753.62585,32759.5363,35179.1692,142723.75952,33713.20573,112729.23346,6655.3999,4953355.75576,126421.12411,581928.93734,401583.09401,169469.7164,232113.37761,108182.56967,1637.48916,27537.52795,-,-,42327.7098,660.54675,58886.31606,37112.86935,-,-,-,3725744.23447,3678016.6292,8756.87982,38970.72545,-,-
13,4301,НКО НОВС,Камышин,699.40589,-,-,-,-,-,699.40589,-,-,-,-,-,699.40589,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,699.40589,-,-,-,-,-,-,-,-,-
14,3313,"ООО СМК ""УГМК-Медицина""",Екатеринбург,366059.45793,56711.65172,-,-,-,-,366059.45793,366059.45793,-,-,-,366059.45793,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,0983,"АО ""Страховая группа ""УралСиб""",Москва,79951.43354,-,-,-,-,-,77416.74779,31684.84132,17482.55296,-,-,14202.28836,45731.90647,37851.99263,560,-,-,-,4545.74865,-,-,32059.6981,686.54588,7879.91384,-,-,-,-,-,-,-,-,3843.47209,4036.44175,-,-,2534.68575,2534.68575,-,-,-,-,-,-,-
16,0278,"АО СК ""АСКОМЕД""",Самара,19998.89593,-,-,-,-,-,19998.89593,19998.89593,-,-,-,19998.89593,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,3803,"ООО ""СК Доминанта""",Москва,389.15949,-,-,-,-,-,389.15949,-,-,-,-,-,389.15949,389.15949,-,-,-,-,389.15949,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,0928,"СПАО ""Ингосстрах""",Москва,50203438.3775,1860753.17084,-,-,-,-,35255696.33475,8796812.86258,420843.90841,16397.5408,-,8375968.95417,26458883.47217,23388760.65972,16105718.18233,64204.20978,885344.76703,1581447.89789,508555.70479,6713.22178,-,3496068.45676,740708.21936,2531460.56605,403287.53722,403287.53722,-,125383.67782,155574.99852,969887.40328,241.425,230578.89094,645369.96615,1136.66712,1201.5852,537460.6612,-,-,-,15001568.24978,14762409.36387,61986.06697,177172.81894,-,-
19,0425,"АО СК ""Ингвар""",Москва,43458.97205,-,-,-,-,-,43458.97205,-,-,-,-,-,43458.97205,43220.08034,-,-,-,-,40302.0948,-,-,2880.23864,37.7469,238.89171,-,-,-,-,-,-,-,-,238.89171,-,-,-,-,-,-,-,-,-,-,-,-
20,4169,"НКО ПОВС ""ГарантИнвест""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,342059.2606,-,-,-,-,-,274970.84847,124119.55474,3069.08467,-,-,121050.47007,150851.29373,38912.2658,2156.38935,-,-,-,6603.5924,-,-,15967.13354,14185.15051,100422.94125,-,-,-,-,-,-,-,-,9843.16304,90579.77821,-,11516.08668,67088.41213,67088.41213,-,-,-,-,-,-,-
22,2444,"ООО ""СМО ""СИМАЗ-МЕД""",Новосибирск,12988.22482,-,-,-,-,-,12988.22482,12988.22482,-,-,-,12988.22482,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,1587,"АО ""СО ""Талисман""",Казань,769990.94104,-,-,-,-,-,113909.89149,1040.075,1040.075,-,-,-,112869.81649,112748.44149,20823.15396,-,-,-,-,91612.57343,86735.302,45.657,267.0571,121.375,-,-,-,-,-,-,-,-,121.375,-,-,-,-,-,-,656081.04955,656081.04955,-,-,-,-
24,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,191922.083,-,-,-,-,-,191922.083,-,-,-,-,-,191922.083,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,191922.083,-,-,-,-,-,-,-,-,-,-
25,0348,"САО ""ЛЕКСГАРАНТ""",Москва,23443.97762,-,-,-,-,-,23443.97762,793.85977,55,-,-,738.85977,22650.11785,6442.80697,6304.52571,-,-,-,13.73126,-,-,124.55,-,429.03423,-,-,-,-,-,-,-,-,429.03423,-,-,15778.27665,-,-,-,-,-,-,-,-,-
26,1457,"ООО СМК ""Урал-Рецепт М""",Екатеринбург,4778.69,21.19,-,-,-,-,4778.69,4778.69,-,-,-,4778.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,4702.9235,-,-,-,-,-,4702.9235,-,-,-,-,-,4702.9235,4702.9235,589.0725,-,-,-,-,-,-,4113.851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,1820,"АО ""ГУТА-Страхование""",Москва,58578.92556,-,-,-,-,-,41725.6515,20399.29706,4513.74815,-,-,15885.54891,21326.35444,10879.13418,7981.25808,-,-,-,-,-,-,2474.54867,423.32743,9629.74616,1524.13081,1524.13081,-,-,-,-,-,2940.14418,5165.47117,-,-,817.4741,-,-,-,16853.27406,16433.41638,19.85768,400,-,-
29,0632,"ООО ""СК ""СЕРВИСРЕЗЕРВ""",Ковров,1408824.28891,-,-,-,-,-,99935.83917,4220.81752,3216.61372,-,-,1004.2038,95715.02165,95715.02165,85830.92562,-,-,-,-,-,-,643.692,9240.40403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1158917.0354,1158917.0354,-,-,-,-
30,4133,ООО СК ЭчДиАй Глобал,Москва,202578.72761,-,-,-,-,-,202578.72761,1432.10478,1432.10478,-,-,-,201146.62283,194814.43448,-,-,-,-,128218.88766,-,-,66595.54682,-,6029.79318,-,-,-,-,-,-,-,5922.90635,106.88683,-,-,302.39517,-,-,-,-,-,-,-,-,-
31,3528,"ООО ""СМО ""Спасение""",Казань,192902.6411,-,-,-,-,-,192902.6411,192902.6411,-,-,-,192902.6411,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,2397,"ООО СО ""Геополис""",Москва,190929.87766,-,-,-,-,-,115784.01653,12189.5275,-,-,-,12189.5275,103594.48903,102347.5757,98861.56865,-,-,-,-,-,-,91.337,3394.67005,1246.91333,1246.91333,1246.91333,-,-,-,-,-,-,-,-,-,-,-,-,-,75145.86113,75145.86113,-,-,-,-
33,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,608864.68421,-,607360.32121,606233.53071,-,1126.7905,1504.363,1504.363,1504.363,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,37608817.44631,-,37302680.63837,37302680.63837,7443447.2899,-,306136.80794,306136.80794,248299.27549,-,-,57837.53245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26717930.79637
35,4360,"НКО ПОВС ""P2P страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,0055,"АО ""ДальЖАСО""",Хабаровск,78358.09007,-,-,-,-,-,78358.09007,73650.07451,6724.09148,-,-,66925.98303,4708.01556,4703.01556,1455.79614,-,-,-,118.17809,-,-,479.90678,2649.13455,5,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-
37,2144,"АО ""Страховая компания АСКО-Центр""",Курск,52608.87776,7446.59167,-,-,-,-,52608.87776,26231.7755,571.5672,-,-,25660.2083,26377.10226,26358.13446,16225.74588,-,-,-,-,-,-,9791.9416,340.44698,18.9678,-,-,-,-,-,-,-,-,18.9678,-,-,-,-,-,-,-,-,-,-,-,-
38,3947,"АО ""АИГ""",Москва,127784.33576,-,-,-,-,-,127784.33576,873.57218,873.57218,-,-,-,126910.76358,55722.31263,145.9762,-,-,-,33795.35168,-,-,21780.98475,-,6376.69295,1305.19196,1305.19196,-,-,-,-,-,-,5071.50099,-,-,64811.758,-,-,-,-,-,-,-,-,-
39,3594,"ООО ""МСГ""",Москва,20763.55949,1086.797,-,-,-,-,20763.55949,20763.55949,13864.01964,-,-,6899.53985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,4014,"АО ""СК ""Югория-Жизнь""",Москва,30182.16747,-,29890.41747,29890.41747,-,-,291.75,291.75,291.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11386.91525
41,3487,"ООО ""БИН Страхование""",Москва,52368.36233,-,-,-,-,-,50929.35513,11369.37277,11367.93277,-,-,1.44,39559.98236,3212.56255,1445.83107,-,-,-,-,-,-,167.66356,1599.06792,36222.10184,508.05539,508.05539,-,-,-,-,-,-,35714.04645,-,-,125.31797,-,-,-,1439.0072,-,-,1439.0072,-,-
42,4362,НКО ПОВС «Содружество»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,91.92219,-,-,-,-,-,91.92219,-,-,-,-,-,91.92219,-,-,-,-,-,-,-,-,-,-,91.92219,-,-,-,-,-,-,-,-,91.92219,-,-,-,-,-,-,-,-,-,-,-,-
44,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,5197861.00314,-,-,-,-,-,121721.13803,62982.28586,17487.216,-,-,45495.06986,58738.85217,57728.98889,55367.89455,-,-,-,371.62567,-,-,59.554,1929.91467,1009.86328,-,-,-,-,-,-,-,-,1009.86328,-,-,-,-,-,-,5076139.86511,5076139.86511,-,-,-,-
45,0212,"АО  ""Цюрих надежное страхование""",Москва,265470.19859,17967.5796,-,-,-,-,265470.19859,8095.34714,8095.34714,-,-,-,257374.85145,230608.041,336.534,-,-,-,46079.44803,-,-,184192.05897,-,6802.96985,-,-,-,-,-,-,-,1590.6212,5212.34865,-,19963.8406,-,-,-,-,-,-,-,-,-,-
46,4314,"НКО ""ПОВС застройщиков""",Москва,168680.21081,-,-,-,-,-,168680.21081,-,-,-,-,-,168680.21081,-,-,-,-,-,-,-,-,-,-,168680.21081,-,-,-,-,-,-,-,-,-,168680.21081,-,-,-,-,-,-,-,-,-,-,-
47,3837,"ООО ""СК ""Ингосстрах-М""",Москва,338.33985,-,-,-,-,-,338.33985,338.33985,-,-,-,338.33985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,110453.9533,-,-,-,-,-,110453.9533,95834.89171,60282.51369,-,-,35552.37802,14619.06159,12474.8303,3.72923,-,-,-,4461.03011,-,-,1187.89906,6822.1719,1503.37129,-,-,-,-,-,-,-,-,1503.37129,-,-,640.86,-,-,-,-,-,-,-,-,-
49,4179," ООО ""СК"" Райффайзен Лайф""",Москва,2567344.94682,61051.71807,2530009.93183,2530009.93183,263732.005,0,37335.01499,37335.01499,13784.471,0,0,23550.54399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,1106.74168,-,-,-,-,-,1106.74168,-,-,-,-,-,1106.74168,1106.74168,523.687,-,-,-,-,-,-,563.05468,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,175616.19388,4655.6912,-,-,-,-,175616.19388,175616.19388,-,-,-,175616.19388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,792011.67618,-,-,-,-,-,792011.67618,682097.72965,612.15,-,-,681485.57965,109913.94653,107313.16699,65197.06882,-,-,-,40663.43038,-,-,1420.78279,31.885,660.3,660.3,660.3,-,-,-,-,-,-,-,-,-,1940.47954,-,-,-,-,-,-,-,-,-
53,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,229842.06839,-,226184.25739,226184.25739,-,-,3657.811,3657.811,3657.811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,3511,"ООО СК ""Согласие-Вита""",Москва,81424.95707,-,80685.59607,80685.59607,37472.31158,-,739.361,739.361,739.361,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22856.98154
55,2182,"САО ""Надежда""",Красноярск,2241104.96537,-,-,-,-,-,285548.49172,49793.52206,13711.22705,-,-,36082.29501,235754.96966,227223.57415,203231.99181,-,-,-,30.15247,-,-,730.30054,23231.12933,4877.02941,1808.91174,1808.91174,-,-,-,-,-,-,3068.11767,-,-,3654.3661,-,-,-,1955556.47365,1955556.47365,-,-,-,-
56,0001,"ПАО СК ""Росгосстрах""",Люберцы,34576964.25445,226142.986,-,-,0,-,19283274.85986,6537099.76226,452769.76621,0,-,6084329.99605,12746175.0976,12198752.06468,8146667.87624,159928.00703,8854.14624,261974.25096,8216.93724,205884.51712,114932.12196,822043.22877,2585183.10108,545148.63488,412412.84096,363151.09122,49261.74974,1094.91627,61.60902,8226.22066,-,4111.76868,116985.35151,2255.92778,1834.41804,439.98,503706.39358,503706.39358,-,14789983.00101,14716389.26463,38689.82084,34903.91554,-,-
57,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,19.124,-,-,-,-,-,19.124,19.124,-,-,-,19.124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,2917,"ООО ""СК НИК""",Ульяновск,174391.60257,2300.561,-,-,-,-,174391.60257,44410.47717,5916,-,-,38494.47717,129981.1254,57838.24247,6911.01002,-,50924.23245,-,-,-,-,-,3,68312.78792,-,-,-,-,29708.70984,-,-,-,38604.07808,-,-,3830.09501,-,-,-,-,-,-,-,-,-
59,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,716543.60323,-,-,-,-,-,200041.23192,187869.0961,5776.772,-,-,182092.3241,12172.13582,10105.74661,8629.48724,-,-,-,-,-,-,311.188,1165.07137,2066.38921,1848.86172,1848.86172,-,-,-,-,-,-,217.52749,-,-,-,-,-,-,516502.37131,516502.37131,-,-,-,-
60,3398,"ООО СК ""ВТБ Страхование""",Москва,19582893.80739,150497.54079,-,-,-,-,13363115.34562,6675037.07642,3106182.05935,-,-,3568855.01707,6688078.2692,5457201.67833,181701.1106,6319.77168,207935.53876,-,16082.69279,-,-,4625762.17314,419400.39136,93560.62742,11144.49411,9989.76196,1154.73215,-,-,-,-,595.61774,80638.72557,1181.79,-,1137315.96345,6137942.96774,6137942.96774,-,17575.54914,-,3151.47754,14424.0716,-,-
61,3300,"АО СГ ""Спасские ворота""",Салехард,349091.21583,8474.33462,-,-,-,-,305611.5724,272355.40252,19184.58605,-,-,253170.81647,33256.16988,31996.74628,2043.14083,-,-,-,29473.4018,-,-,469.28365,10.92,1259.4236,1259.4236,-,1259.4236,-,-,-,-,-,-,-,-,-,-,-,-,43479.64343,43098.64343,-,381,-,-
62,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,233280.81794,-,-,-,-,-,233280.81794,-,-,-,-,-,233280.81794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,233280.81794,-,-,-,-,-,-,-,-,-,-
63,3969,"ООО ""СК Чабб""",Москва,159197.16618,46187.45862,-,-,-,-,159197.16618,16259.86111,16259.86111,5750,-,-,142937.30507,103668.41444,-,-,-,-,28712.66716,-,-,73931.23988,1024.5074,10434.35166,-,-,-,-,-,-,-,4810.28855,5624.06311,-,-,28834.53897,-,-,-,-,-,-,-,-,-
64,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,27905196.19508,24853.82026,27474625.88302,27433854.11082,331140.62864,40771.7722,430570.31206,430570.31206,375301.89186,-,-,55268.4202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22211712.65328
65,3245,"ООО СО ""ВЕРНА""",Краснодар,941094.08958,-,-,-,-,-,167311.36977,62322.39432,16115.52197,-,-,46206.87235,104988.97545,63085.92209,45148.93001,-,-,-,-,389.56332,389.56332,15108.737,2438.69176,38823.73391,-,-,-,-,-,-,-,12909.51216,62.14975,25852.072,-,3079.31945,-,-,-,773782.71981,773782.71981,-,-,-,-
66,2346,"АО ""ОСК""",Самара,1622050.02101,403.1575,-,-,0,-,647728.41472,67067.55051,8634.35135,0,-,58433.19916,580660.86421,578979.29875,510401.34766,-,-,35751.23704,3753.10525,-,-,2242.48016,26831.12864,1290.66401,378.69837,378.69837,-,-,-,-,-,285.55813,626.40751,-,-,390.90145,-,-,-,974321.60629,973792.60629,-,529,-,-
