"Сведения о количестве договоров страхования, действовавших на конец отчетного периода, в разрезе страховщиков, единиц",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
0141,"Страховое Акционерное Общество ""Медэкспресс""",8991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590,761,,,,371,,390,1829,153,773,903,999,815,494,494,,,,,,,,,,,,,,,,,,,67,,,67,254,,,254,184,65,65,,,,,,,,,,,,,,,119,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,5402,,,,,,,,,,,,,,,,,,,,,,,,
0191,"Акционерное общество ""Тинькофф Страхование""",1643043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617847,617847,142915,,,,,474932,,,,,504749,331364,125955,125955,,,,,,,,,,,,,,,,,,,2,,,2,205407,205404,,3,22082,7167,7167,,,,,,,,,,,,,,,14915,,,,,14915,,,,,,,,,,,,151303,88925,,62378,,,,,,,,,520447,,,,,,,,,,,,,,,,,,,,,,,,
0206,"Акционерное общество ""Страховая Компания ""СОЛИДАРНОСТЬ""",47322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42966,9535,,,,307,,9228,33431,53,262,33116,4356,3458,60,50,10,,1,,,,2,,,,,,,,,,,,382,,4,378,3013,2046,319,648,898,,,,,,1,,,,5,,,5,17,,17,874,198,,,,676,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0212,"Акционерное общество Страховая компания ""Цюрих""",1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,,,,,,16,,,,,1051,315,,,,,,,,,104,,,,,,,,,,,,211,,45,166,,,,,443,1,,,1,,,,,,,,,,148,148,,294,14,,,,280,,,,,,,,,,,102,191,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0290,"Акционерное общество Страховая компания ""Альянс""",206244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91301,9729,,,131,,,9598,81572,81572,,,113660,19251,1,1,,101,,75,74,1,191,,,,,,,,,,,,2408,3,255,2150,16475,774,,15701,2992,1,1,,,,2,,,,22,,,22,119,,119,2841,43,,,,2798,7,,,,,,,,,7,124,91293,,,91293,,,,,,,,,,926,926,,,,357,,,,,,,357,,,,,,,,,,,
0348,"Страховое акционерное общество ""ЛЕКСГАРАНТ""",33084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29005,102,37,,,,,65,28903,,,28903,4079,217,8,8,,,7,,,,10,,,,,,,,,,,,43,,,43,149,,,149,106,1,1,,,,14,,,,,,,,,,,38,,,,,38,53,,,,,,,,17,36,,3756,3730,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0397,"Общество с ограниченной ответственностью Страховая Компания ""Гелиос""",1419645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648323,612450,50,,,,,612400,35873,,1662,34211,170144,99227,29542,29542,,,,5,,5,9,29,29,29,,,,,,,,,2914,,49,2865,66728,6439,97,60192,61296,28086,28086,,,180,19,12,,12,13,,,13,8,,8,32889,33,,143,2,32711,89,,,,,,,,89,,,9621,,,9621,,,,,,,,,601178,,,,,,,,,,,,,,,,,,,,,,,,
0436,"Общество с ограниченной ответственностью ""АМТ Страхование""",1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,328,,,,,,328,,,,,701,349,,,,,,90,90,,23,,,,,,,,,,,,25,,,25,211,,,211,258,,,,,,,258,258,,,,,,,,,,,,,,,,,,,,,,,,,,94,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0448,"Страховое Акционерное Общество ""Геополис""",566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,513,,,,,513,,,,,,,53,11,,,,,,11,42,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0518,"Акционерное общество Страховая компания ""БАСК""",84202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11662,7031,,,,,,7031,4631,,,4631,13841,13646,12533,12533,,,,,,,134,,,,,,,,,,,,103,,,103,876,665,209,2,177,1,1,,,,,,,,,,,,,,,176,,,3,,173,,,,,,,,,,,,18,,18,,,,,,,,,,58346,353,323,14,2,14,,,,,,,,,,,,,,,,,,,
0574,"Общество с ограниченной ответственностью ""Страховая компания Екатеринбург""",63067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47523,8009,,,,,,8009,39514,52,,39462,15544,11469,4416,4416,,,,,,,110,,,,,,,,,,,,2882,,,2882,4061,,,4061,3845,3036,3036,,,,,,,,,,,,16,,16,748,,,,,748,45,,,,,,,,45,,,230,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0585,"Общество с ограниченной ответственностью ""Страховая фирма ""Адонис""",181063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35995,30293,11,,,,,30282,5702,,,5702,45078,44659,18792,18792,,1,,2,,2,8,314,,,,,,314,,,314,,756,,,756,24786,10248,8563,5975,418,34,34,,,,,,,,,,,,,,,384,,,,,384,,,,,,,,,,,,1,,,1,,,,,,,,,99990,,,,,,,,,,,,,,,,,,,,,,,,
0621,"Страховое акционерное общество ""ВСК""",13250010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416173,1882780,31811,59,23,4867,,1846020,1533393,,75805,1457588,6872235,6210289,533756,533756,,534,192,296,296,,1855738,1100,213,31,,180,2,887,15,,868,4,42240,1240,10260,30740,3776433,765250,3011183,,198070,71899,55239,16660,,,626,253,253,,212,46,1,165,558,558,,122440,8057,1053,3164,315,109851,2082,,,,,,1543,518,17,4,110,463766,,92,463674,,,,,,,,,2922414,31217,21474,1129,900,7714,7971,4,1,3,11,4,7,79,108,98,10,7756,2176,888,1478,3214,11,2,
0630,"Акционерное общество ""Страховая компания ГАЙДЕ""",538139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152376,123013,,,,,,123013,29363,8024,,21339,111833,97563,76703,76703,,36,,20,,20,958,,,,,,,,,,,,2058,,,2058,17788,5918,,11870,5246,1375,1375,,,,,,,,,,,,5,,5,2799,,,,,2799,1067,,,,,,,,1067,,,9024,,,9024,,,,,,,,,270462,1732,1732,,,,1736,,,,,,,,,,,1736,,1736,,,,,
0667,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВАЯ КОМПАНИЯ ""УРАЛСИБ СТРАХОВАНИЕ""",234432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162465,145620,5,,,120,,145495,16845,318,3705,12822,71967,45319,1,1,,,,,,,315,,,,,,,,,,,,6772,,,6772,38231,203,2614,35414,6807,,,,,,,,,,28,28,,,,,,6300,,,,,6300,479,,,,,,422,,,57,,19841,87,,19754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0758,"Общество с ограниченной ответственностью Страховая медицинская компания ""АСТРА-МЕТАЛЛ""",124624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124624,,,,,,,,124624,,162,124462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0796,"Акционерное общество ""Страховая группа АВАНГАРД - ГАРАНТ""",338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,3,,,,,,,335,335,269,269,,,,,,,,8,8,6,,2,,,,,,,58,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0915,"Акционерное общество ""Страховая компания ""ПАРИ""",709057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177091,155901,,,,,,155901,21190,,1557,19633,507163,462546,5475,5475,,36,13,52,,52,253281,,,,,,,,,,,,11646,3461,380,7805,192043,5957,2249,183837,15714,4556,4556,,,,30,135,,135,34,33,1,,624,52,572,9912,264,,45,7,9596,423,,,,,,350,,73,,8546,20357,6115,107,14135,,,,,,,,,22960,1592,495,13,38,1046,251,,,,4,,4,8,14,13,1,223,70,102,27,24,1,1,
0928,"Страховое публичное акционерное общество ""Ингосстрах""",8649669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439302,858807,4255,344,1313,43,,852852,580495,47090,3701,529704,2717432,2177550,686702,686702,,716,389,916,672,244,83878,157,7,3,,4,,150,,,150,,70369,,6744,63625,1334423,573725,293458,467240,404538,155201,155201,,,1,1636,857,711,146,318,142,3,173,3023,42,2981,242791,6235,2828,2946,237,230545,711,,10,,,,,,499,202,344,135000,3290,,131710,,,,,,,,,4444097,38170,23526,1450,1340,11854,10668,4,2,2,31,8,23,89,103,85,18,10397,4389,3358,887,1763,27,16,1
1083,"Общество с ограниченной ответственностью ""Зетта Страхование""",1162636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228500,174667,89,,,861,,173717,53833,5286,413,48134,401365,335566,91836,91836,,16,,,,,170,2130,,,,,,2130,,,2130,,9375,,789,8586,232039,190737,37394,3908,37473,10091,3098,6993,,,,,,,40,40,,,103,97,6,27046,7684,,222,37,19103,193,,,,97,,,,8,88,25,28301,1395,,26906,,,,,,,,,528430,2976,1395,38,121,1422,1365,,,,,,,9,30,30,,1326,486,390,134,316,,,
1182,"Общество с ограниченной ответственностью ""Страховая компания ""ТИТ""",90930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50033,15221,53,,,,,15168,34812,,,34812,40897,23572,4710,4710,,,52,1,,1,726,,,,,,,,,,,,864,,10,854,17219,147,1,17071,10353,626,626,,,,180,,,,,,,,9243,,9243,,,,,,,304,,,,,,,,289,15,,6972,2,140,6830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,"Акционерное общество ""Страховое общество газовой промышленности""",17265343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4651317,3872967,1071,207860,2,11150,1,3652883,778350,,9510,768840,2480511,1465281,209894,189545,20349,2042,418,284,208,76,2107,168,12,,,12,,156,,,156,,27297,,7937,19360,1223071,38099,4,1184968,499595,35856,35856,,,7,574,284,214,70,592,30,184,378,5301,522,4779,456623,4040,557,305,82,451639,358,,3,62,,4,147,,23,119,1755,513880,11596,16,502268,,,,,,,,,10077455,49211,35285,849,5830,7247,6849,16,1,15,20,2,18,19,56,51,5,6707,2074,692,529,3412,13,18,
1209,"Страховое акционерное общество ""РЕСО-Гарантия""",11042345,1364,1269,807,,,,,,,,,,,,,5,,,,,5,802,,,,,802,,,,,,,462,,,,,,,18,,,,,18,364,,,,,364,80,,,,,80,,,,,,,95,5,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,,90,,,,,,,,,,,,,90,,,,,90,,,,,,,,,,,,,1001,1001,,,,,1001,,,,,,,1629208,997097,569,65,32,20523,,975908,632111,17510,19145,595456,3654329,2589968,691607,691607,,134,1,4,4,,6216,491,,,,,,491,,,491,,73887,,21569,52318,1817628,488468,638141,691019,613880,225682,201107,24575,,1,67,7,4,3,101,13,,88,706,706,,386932,2833,1070,1773,263,380993,384,,,,,,,,20,364,4357,446124,2318,93,443713,,,,,,,,,5723988,28698,13499,625,664,13910,3757,1,,1,,,,13,11,4,7,3725,1336,1344,531,514,3,4,
1216,"Акционерное общество Страховая компания ""Чулпан""",206314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36614,36317,,,,104,,36213,297,6,177,114,20255,11884,1108,1108,,,,,,,8,335,,,,,,335,,,335,,232,,8,224,10201,2450,7519,232,8336,116,116,,,,2,,,,31,5,,26,3,,3,8181,48,,3,1,8129,3,,,,,,,,3,,,35,,,35,,,,,,,,,147476,1891,1367,6,431,87,78,,,,,,,,1,1,,77,44,19,10,4,,,
1284,"Публичное акционерное общество ""Группа Ренессанс Страхование""",3477544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767711,387589,22562,183,,,,364844,380122,261909,7401,110812,1451476,1149128,297266,297266,,16,,50,50,,112,,,,,,,,,,,,4091,767,45,3279,847593,19029,129983,698581,136800,72851,72851,,,,,2,2,,,,,,134,134,,63813,53,,82,16,63662,,,,,,,,,,,,165548,9306,,156242,,,,,,,,,1256132,1870,1036,6,49,779,355,,,,,,,,,,,353,153,106,43,51,1,1,
1307,"Общество с ограниченной ответственностью ""Страховая Компания ""Согласие""",2585674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421646,267761,8867,5083,2,111,,253698,153885,,,153885,678258,529582,271047,271047,,352,56,290,233,57,696,855,159,116,,43,,696,1,,695,,29495,1196,2180,26119,226791,38755,63473,124563,100491,44227,31537,12690,,,127,391,379,12,95,3,,92,62,59,3,54719,3788,,146,,50785,870,,,37,,25,195,,128,485,4161,44024,271,,43753,,,,,,,,,1477890,5355,3019,,110,2226,2525,1,,1,6,1,5,52,66,66,,2398,604,186,748,860,1,1,
1336,"общество с ограниченной ответственностью ""Страховая компания ""Капитал-полис""",15865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8817,5493,,,,174,,5319,3324,,577,2747,7048,6058,5046,5046,,,,,,,681,,,,,,,,,,,,102,19,,83,229,202,27,,307,125,125,,,,,,,,,,,,3,,3,179,,,2,,177,,,,,,,,,,,,683,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,"СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ ""АСТРАМЕД-МС"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,"Акционерное общество ""Д2 Страхование""",362441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239013,201628,2,,,,,201626,37385,2,,37383,123428,40215,1732,1732,,,,,,,,,,,,,,,,,,,14,,,14,38469,,21217,17252,7867,,,,,,,,,,,,,,,,,7867,,,,,7867,,,,,,,,,,,,75346,575,,74771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,"Акционерное общество ""Московская акционерная страховая компания""",1325567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271450,199626,512,29682,,2,,169430,71824,,362,71462,319687,197979,106415,106322,93,205,,21,,21,37,,,,,,,,,,,,2159,9,125,2025,89142,1275,7207,80660,47356,32761,32761,,,,9,57,57,,85,,,85,79,79,,13524,45,7,107,9,13356,841,,1,,,,48,,,792,44,74308,1733,,72575,,,,,,,,,731377,1596,870,20,36,670,1457,,,,,,,,7,7,,1440,292,529,19,600,10,,
1580,"Общество с ограниченной ответственностью ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",275380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70421,70420,,,,,,70420,1,1,,,204959,105691,,,,,,,,,,,,,,,,,,,,,,,,,105691,,,105691,24650,,,,,,,,,,,,,,,,,24650,,,,,24650,,,,,,,,,,,,74618,,,74618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,"Акционерное общество ""Страховое общество ""Талисман""",181135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2984,2984,1,,,,,2983,,,,,1493,1320,783,783,,,1,,,,,31,13,11,,2,,18,,,18,,91,,,91,414,276,62,76,173,,,,,,2,,,,,,,,,,,171,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,176658,,,,,,,,,,,,,,,,,,,,,,,,
1623,"Общество с ограниченной ответственностью Страховая компания ""Тюмень-Полис""",22331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10081,10064,,,,,,10064,17,,1,16,12250,7273,28,28,,,,1,,1,,,,,,,,,,,,,32,,,32,7212,7151,,61,43,,,,,,,,,,,,,,,,,43,,,,,43,,,,,,,,,,,,4934,,,4934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
