"Сведения о выплатах по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
18,2947,"АО СК ""РСХБ-Страхование""",Москва,9106.04687,-,-,-,-,9106.04687,3775.70364,-,-,-,3775.70364,5330.34323,5330.34323,-,-,-,-,442.86757,-,-,4887.47566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,3983,"АО СК ""Стерх""",Якутск,558.56522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,558.56522,-,558.56522,-,-
20,1216,"АО СК ""Чулпан""",Альметьевск,20209.89869,-,-,-,-,5938.90281,5524.33386,-,-,-,5524.33386,414.56895,414.56895,53.04195,-,-,361.527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14270.99588,-,14002.47125,268.52463,-
21,3175,"ЗАО ""Капитал  Ре""",Москва,55818.87434,-,-,-,-,55818.87434,3458.53108,3458.53108,-,-,-,52360.34326,52297.21137,38389.30875,-,513.42423,-,36.23638,-,-,12237.27472,1120.96729,63.13189,-,-,-,-,-,-,-,-,63.13189,-,-,-,-,-,-,-,-,-,-,-
22,2284,"ЗАО ГСАО ""Плато""",Москва,145.54916,-,-,-,-,145.54916,-,-,-,-,-,145.54916,145.54916,1.87275,-,-,-,-,-,-,143.67641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,1675,Либерти Страхование (АО),Санкт-Петербург,9784.13057,-,-,-,-,6948.21718,4515.11447,-,-,-,4515.11447,2433.10271,1100.98252,1.08,-,-,-,-,-,-,1099.90252,-,1332.12019,1323.90355,-,1323.90355,-,-,-,-,-,8.21664,-,-,-,-,-,-,2835.91339,-,2776.34604,59.56735,-
24,1298,"ОАО ""Капитал Страхование""",Когалым,64316.35807,-,-,-,-,17023.94175,-,-,-,-,-,17023.94175,17023.94175,-,-,-,-,-,-,-,17023.94175,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47292.41632,-,45433.67835,1858.73797,-
25,2708,"ОАО ""ЧСК""",Москва,4541.17605,-,-,-,-,1158.83975,-,-,-,-,-,1158.83975,1158.83975,-,-,-,-,-,-,-,1158.83975,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3382.3363,-,3260.11458,122.22172,-
26,1083,"ООО  ""Зетта Страхование""",Москва,11014.94747,-,-,-,-,3486.33269,-,-,-,-,-,3486.33269,3486.33269,-,-,-,-,-,-,-,3486.33269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7528.61478,-,7223.39681,305.21797,-
27,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,2480.99148,-,-,-,-,2480.99148,-,-,-,-,-,2480.99148,2480.99148,951.47198,-,-,-,2.63829,-,-,11.3615,1515.51971,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,2496,"ООО ""Абсолют Страхование""     ",Москва,52453.80982,-,-,-,-,48572.78483,68.34094,68.34094,-,-,-,48504.44389,46439.04332,430.70323,-,9338.47857,7034.55985,12.75384,-,-,29622.54783,-,706.21437,-,-,-,-,598.45127,-,-,-,107.7631,-,-,1359.1862,-,-,-,3881.02499,-,3754.17701,126.84798,-
29,3487,"ООО ""БИН Страхование""",Москва,5118.15106,-,-,-,-,759.07752,-,-,-,-,-,759.07752,18.82886,-,-,18.82886,-,-,-,-,-,-,740.24866,-,-,-,-,740.24866,-,-,-,-,-,-,-,-,-,-,4359.07354,-,4356.82344,2.2501,-
30,4189,"ООО ""Кредендо - Ингосстрах  Кредитное Страхование""",Москва,322987.7096,-,-,-,-,322987.7096,-,-,-,-,-,322987.7096,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,322987.7096,-,-,-,-,-,-,-,-,-
31,3438,"ООО ""ПРОМИНСТРАХ""",Москва,23128.15347,-,-,-,-,20819.39374,57.6002,57.6002,-,-,-,20761.79354,20720.03944,5074.76725,-,1894.64947,-,-,-,-,11885.60166,1865.02106,16.7541,-,-,-,-,-,-,-,-,16.7541,-,-,25,-,-,-,2308.75973,-,2236.67483,72.0849,-
32,1307,"ООО ""СК ""Согласие""",Москва,90574.52025,-,-,-,-,63399.46547,-,-,-,-,-,63399.46547,63390.58308,9164.15886,-,1503.06081,-,523.23149,-,-,52123.30792,76.824,8.88239,-,-,-,-,-,-,-,-,8.88239,-,-,-,-,-,-,27175.05478,-,679.88935,26495.16543,-
33,1182,"ООО ""СК ""ТИТ""",Москва,65803.56152,-,-,-,-,65803.56152,640.55331,640.55331,-,-,-,65163.00821,60690.52831,19681.8713,-,12.15797,-,23395.60502,-,-,11957.78168,5643.11234,2169.20737,-,-,-,-,1998.4728,-,-,170.73457,-,-,-,2303.27253,-,-,-,-,-,-,-,-
34,3969,"ООО ""СК Чабб""",Москва,153637.2695,-,-,-,-,153637.2695,4807.23328,4807.23328,-,-,-,148830.03622,64259.00683,-,-,-,-,-,-,-,64259.00683,-,23821.33679,-,-,-,-,-,-,-,-,23821.33679,-,60749.6926,-,-,-,-,-,-,-,-,-
35,4174,"ООО ""СКОР П.О.""",Москва,2325423.39186,-,-,-,-,2325423.39186,94244.17589,92251.50178,-,-,1992.67411,2231179.21597,2227691.95026,111422.97406,178.99257,20987.4464,13738.8765,8773.63692,19711.64403,-,2052878.37978,-,3487.26571,3083.75219,26.90066,-,-,-,-,-,-,403.51352,-,-,-,-,-,-,-,-,-,-,-
36,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,901.98577,-,-,-,-,901.98577,28.8001,28.8001,-,-,-,873.18567,873.18567,-,91.69261,447.67476,-,11.91525,-,-,321.90305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,432.50386,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,432.50386,-,432.50386,-,-
38,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,26556.74087,-,-,-,-,26336.67787,-,-,-,-,-,26336.67787,9867.31173,-,-,-,6948.53789,-,-,-,2918.77384,-,16469.36614,-,-,-,-,-,-,-,-,16469.36614,-,-,-,-,-,-,220.063,-,218.57522,1.48778,-
39,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,62593.50657,-,-,-,-,53330.09012,380.4003,380.4003,-,-,-,52949.68982,52403.35385,1213.09622,-,653.15773,-,-,-,-,50360.3844,176.7155,347.57215,-,-,-,-,338.95551,-,-,-,8.61664,-,-,198.76382,-,-,-,9263.41645,-,9054.07796,209.33849,-
40,0585,"ООО ""СФ ""Адонис""",Пермь,2672.64749,-,-,-,-,578.21289,-,-,-,-,-,578.21289,578.21289,530.00929,-,-,48.2036,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2094.4346,-,2022.13087,72.30373,-
41,3398,"ООО СК ""ВТБ Страхование""",Москва,154845.44153,-,-,-,-,109691.15313,4633.24994,4633.24994,-,-,-,105057.90319,95533.18348,56.38924,-,16699.5295,761.67556,1518.19333,-,-,76497.39585,-,5049.26152,-,-,-,-,19.19284,-,-,-,2780.44123,2249.62745,-,4475.45819,-,-,-,45154.2884,-,43274.22028,1880.06812,-
42,3847,"ООО СК ""Независимая страховая группа""",Москва,353.14152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,353.14152,-,-,353.14152,-
43,3268,"ООО СК ""Паритет-СК""",Москва,9749.66582,-,-,-,-,6031.00684,-,-,-,-,-,6031.00684,5560.99239,-,-,431.49965,-,-,-,-,5129.49274,-,470.01445,-,-,-,-,-,-,-,-,470.01445,-,-,-,-,-,-,3718.65898,-,3607.78975,110.86923,-
44,4331,"ООО СК ""Сбербанк страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,1643,"ООО СПК ""Юнити Ре""",Москва,554264.00704,-,-,-,-,554264.00704,2534.31209,2534.31209,-,-,-,551729.69495,538025.29975,10161.05747,128.74933,594,3824.31687,1009.10689,-,-,515032.48517,7275.58402,13510.10494,228.95942,228.95942,-,-,780.15935,-,-,-,12500.98617,-,-,194.29026,-,-,-,-,-,-,-,-
47,0397,"ООО Страховая Компания  ""Гелиос""",Москва,250064.38724,-,-,-,-,250024.16731,17.17165,17.17165,-,-,-,250006.99566,250006.99566,46.59289,-,-,-,-,-,-,249960.40277,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.21993,-,-,40.21993,-
48,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,83600.86077,-,-,-,-,69084.13235,566.40802,566.40802,-,-,-,68517.72433,65453.58742,37508.8205,-,1125.88046,44.13307,6827.53955,-,-,19457.15755,490.05629,3064.13691,152.5687,152.5687,-,-,-,-,-,2391.4616,520.10661,-,-,-,-,-,-,14516.72842,-,265.94108,14250.78734,-
49,0001,"ПАО СК ""Росгосстрах""",Люберцы,280277.72422,-,-,-,-,188878.74737,-,-,-,-,-,188878.74737,119733.85212,-,47157.94478,864.49611,-,71.56943,-,-,71627.14225,12.69955,18751.58855,485.94756,485.94756,-,-,-,-,-,18224.45876,41.18223,-,50393.3067,-,-,-,-,91398.97685,-,89255.63351,2143.34334,-
50,0621,"САО ""ВСК""",Москва,62441.87941,0,0,0,0,32568.76111,795.89834,795.89834,0,0,0,31772.86277,31328.71467,1352.79213,0,4296.58061,0,12206.02506,0,0,13460.61732,12.69955,444.1481,0,0,0,0,444.1481,0,0,0,0,0,0,0,0,0,0,29873.1183,0,28377.89418,1495.22412,0
51,0348,"САО ""ЛЕКСГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,0177,САО ЭРГО,Москва,1426.39298,-,-,-,-,1420.70634,-,-,-,-,-,1420.70634,721.04411,-,-,-,-,-,-,-,721.04411,-,699.66223,699.66223,-,699.66223,-,-,-,-,-,-,-,-,-,-,-,-,5.68664,-,-,5.68664,-
53,0928,"СПАО ""Ингосстрах""",Москва,1898491.92809,-,-,-,-,1825638.56291,124941.86998,19001.80787,-,-,105940.06211,1700696.69293,1639892.42212,16323.12066,-,155059.99883,127150.66248,7070.51469,-,-,1334288.12546,-,60384.53711,34010.55466,34010.55466,-,-,13492.59594,594.62702,4.5677,1793.2812,10488.91059,-,-,419.7337,-,-,-,72853.36518,-,69502.29166,3351.07352,-
54,1209,"СПАО ""РЕСО-Гарантия""",Москва,503881.4663,-,-,-,-,444363.17999,140208.3338,508.47495,-,-,139699.85885,304154.84619,224001.68733,11482.72087,72.80738,855.51667,-,169.84906,-,-,209410.64047,2010.15288,374.70264,-,-,-,-,9.19909,-,-,-,365.50355,-,79778.45622,-,-,-,-,59518.28631,-,56672.09163,2846.19468,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,8564747.20546,0,0,0,0,7932962.53737,406788.57083,140339.72412,0,0,266448.84671,7526173.96654,7068729.13652,510968.48321,48481.59036,200491.37173,132873.10662,60903.61788,57745.12051,0,6027947.98884,29317.85737,142125.41948,1672.72787,58.58144,1323.90355,0,59395.8028,25.01622,0,2739.75797,72657.90631,5634.20831,207181.4692,108137.94134,0,0,0,631784.66809,0,571654.09073,60130.57736,0
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,5337051.46545,0,0,0,0,5337051.46545,235196.93014,214983.38712,0,0,20213.54302,5101854.53531,4401788.01252,96207.73927,0,637619.60373,155397.41627,42250.7425,6614.88067,0,3463616.10513,81.52495,288960.02051,190208.43922,34846.34956,699.66223,0,25952.73272,594.62702,4.5677,19885.83219,50063.45491,2250.36675,384372.99734,26733.50494,0,0,0,0,0,0,0,0
