Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ИТОГО:,,,,126751669,2284094,10436543,10400318,6197232,36225,78446816,30383210,22354274,1843,0,8028936,48063606,37270258,5086637,4939,1425,3637,422701,44786,1702,412285,31293848,5475560,765060,668367,96579,13,2765,3977,1967,30346,4635670,35762,31141,5286647,2,2,0,37868308,37586272,226717,55319,0,1365481
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,1369325,13047,0,0,0,0,1077894,486373,304027,0,0,182346,591521,203231,35645,4,0,36,332,0,0,2289,164925,113846,4215,4215,0,0,0,14,4,60,109247,306,58,274386,0,0,0,291431,291068,296,67,0,0
2,3947,"АО ""АИГ""",Москва,1132,0,0,0,0,0,893,2,2,0,0,0,891,174,0,0,0,0,74,0,0,100,0,409,14,14,0,0,0,0,0,0,395,0,0,308,0,0,0,239,0,239,0,0,0
3,2239,"АО ""АльфаСтрахование""",Москва,16949637,7592,0,0,0,0,11826868,1588416,1249242,24,0,339174,10238452,9452346,511498,306,148,478,773,208,45,24333,8914602,447727,54734,33219,21515,0,137,355,114,800,388614,2973,1247,337132,0,0,0,5122769,5099653,20356,2760,0,0
4,3064,"АО ""Боровицкое страховое общество""",Москва,104729,0,0,0,0,0,59459,57027,35236,0,0,21791,2432,817,304,0,0,0,0,0,0,0,513,1615,484,484,0,0,0,0,0,185,356,590,0,0,0,0,0,45270,45270,0,0,0,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,2887447,114814,0,0,0,0,1897192,701606,324369,0,0,377237,1195586,947218,258327,10,0,48,102,0,0,4198,684533,117134,64693,64693,0,0,0,4,0,101,52335,1,0,131234,0,0,0,990255,987048,2877,330,0,0
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,2699381,8299,0,0,0,0,1021805,500743,393313,2,0,107430,521062,459733,221991,0,19,55,2638,935,0,6514,227581,44654,1187,1187,0,0,19,53,36,47,43072,240,33,16642,0,0,0,1677576,1672377,3969,1230,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,220,0,0,0,0,0,220,41,9,0,0,32,179,111,9,0,0,1,5,0,0,86,10,63,0,0,0,0,0,1,0,0,13,49,0,5,0,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,408368,27515,0,0,0,0,408368,248982,217100,0,0,31882,159386,54408,1647,0,0,0,0,0,0,79,52682,28781,0,0,0,0,0,0,0,0,28781,0,0,76197,0,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,20295,0,0,0,0,0,20295,16785,8294,0,0,8491,3510,2915,77,14,0,0,1674,0,0,319,831,593,0,0,0,0,0,2,0,0,331,260,0,2,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,13066,0,0,0,0,0,13066,6030,1912,0,0,4118,7036,1867,0,0,0,0,0,0,0,0,1867,1976,0,0,0,0,0,0,0,0,1869,107,0,3193,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,1160909,0,0,0,0,0,365668,166686,150431,0,0,16255,198982,97910,58333,150,0,19,67,5,5,1349,37987,22635,7551,7551,0,0,6,53,76,24,14667,258,94,78343,0,0,0,795241,792271,1543,1427,0,0
12,3256,"АО ""МетЛайф""",Москва,310030,0,93604,89899,45306,3705,216426,216426,160448,0,0,55978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2346,"АО ""ОСК""",Самара,302007,4678,0,0,0,0,75721,26614,19385,0,0,7229,49107,42378,23800,4,6,124,142,7,0,4781,13514,6679,1157,1157,0,0,42,72,4,400,4905,99,2,48,0,0,0,226286,225361,698,227,0,0
14,3748,"АО ""Русский Стандарт Страхование""",Москва,694621,0,279000,279000,0,0,415621,415621,338945,0,0,76676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42058
15,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
16,2619,"АО ""СК ""Астро-Волга""",Самара,2250896,0,0,0,0,0,1300994,697531,633523,0,0,64008,603463,598715,583116,0,0,9,97,8,0,898,14587,4748,2017,2017,0,0,0,0,0,20,2703,8,0,0,0,0,0,949902,949902,0,0,0,0
17,0507,"АО ""СК ""Колымская""",Хабаровск,139036,871,91279,90923,0,356,47757,47757,31842,0,0,15915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0915,"АО ""СК ""ПАРИ""",Москва,643660,0,0,0,0,0,616760,106546,95914,0,0,10632,510214,463429,5340,35,7,36,290795,0,0,10450,156766,15013,4530,4530,0,0,23,121,29,630,9103,577,7128,24644,0,0,0,26900,25522,1263,115,0,0
19,2733,"АО ""СК ""Резерв""",Хабаровск,9605,0,0,0,0,0,9605,9605,9605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4014,"АО ""СК ""Югория-Жизнь""",Москва,15380,0,13958,13958,0,0,1422,1422,1394,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7604
21,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,643821,0,0,0,0,0,224804,166329,128743,0,0,37586,58475,47556,27744,35,0,16,855,0,0,1302,17604,3952,1437,1437,0,0,0,0,0,4,1740,771,0,6967,0,0,0,419017,417318,524,1175,0,0
22,2873,"АО ""СМК ""Сахамедстрах""",Якутск,379,327,0,0,0,0,379,379,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1587,"АО ""СО ""Талисман""",Казань,166853,0,0,0,0,0,4716,2956,2956,0,0,0,1760,1549,955,0,1,0,0,39,13,113,441,211,0,0,0,0,2,0,0,3,206,0,0,0,0,0,0,162137,162137,0,0,0,0
24,1208,"АО ""СОГАЗ""",Москва,6917435,0,0,0,0,0,4895314,3007533,2520930,0,0,486603,1887781,1246815,177643,1756,365,351,1779,243,25,32087,1032591,378914,27285,27285,0,8,501,336,549,5263,344831,141,1796,260256,2,2,0,2022119,1964260,50045,7814,0,0
25,3229,"АО ""Страховая бизнес группа""",Воронеж,66210,13894,0,0,0,0,29541,28058,12182,0,0,15876,1483,680,43,0,4,0,25,0,0,380,228,745,0,0,0,0,15,2,0,170,457,101,0,58,0,0,0,36669,35072,983,614,0,0
26,0983,"АО ""Страховая группа ""УралСиб""",Москва,25872,0,0,0,0,0,25872,25714,13798,0,0,11916,158,15,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0
27,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,355,0,0,0,0,0,355,5,5,0,0,0,350,350,276,0,0,0,0,14,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,60707,0,0,0,0,0,41394,17753,1092,0,0,16661,23641,3421,2487,0,0,5,1,0,0,143,785,4031,1760,1760,0,0,0,0,0,1250,992,29,0,16189,0,0,0,19313,19313,0,0,0,0
29,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,23788,0,0,0,0,0,23788,19871,5077,0,0,14794,3917,3346,56,0,1,0,4,0,0,265,3020,571,0,0,0,0,1,0,6,15,549,0,0,0,0,0,0,0,0,0,0,0,0
31,2144,"АО ""Страховая компания АСКО-Центр""",Курск,128827,2,0,0,0,0,128827,33730,33431,0,0,299,95097,94767,93244,0,0,0,1,14,0,445,1063,317,0,0,0,0,0,0,0,0,317,0,0,13,0,0,0,0,0,0,0,0,0
32,0191,"АО ""Тинькофф Страхование""",Москва,1008862,0,0,0,0,0,763707,452110,452110,0,0,0,311597,215972,99331,0,0,0,0,0,0,2,116639,16049,7073,7073,0,0,0,0,0,0,8976,0,0,79576,0,0,0,245155,245155,0,0,0,0
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,76505,51,66902,66581,39461,321,9603,9603,381,0,0,9222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23691
34,0212,"АО ""Цюрих надежное страхование""",Москва,1892,108,0,0,0,0,1892,21,21,0,0,0,1871,503,0,0,0,0,139,0,0,364,0,863,5,5,0,0,0,0,0,319,539,0,192,313,0,0,0,0,0,0,0,0,0
35,0177,"АО ""Юнити страхование""",Москва,384924,10025,0,0,0,0,90810,31725,21427,0,0,10298,59085,49922,41326,1,0,0,1,0,0,1711,6883,6859,1416,1239,177,0,0,0,0,23,5420,0,7,2297,0,0,0,294114,294114,0,0,0,0
36,3300,"АО СГ ""Спасские ворота""",Москва,22025,1359,0,0,0,0,18833,5454,2462,0,0,2992,13379,12669,179,0,2,0,10201,0,0,206,2081,688,19,19,0,0,2,8,1,13,645,0,0,22,0,0,0,3192,3140,48,4,0,0
37,1858,"АО СК "" Армеец""",Москва,350303,12746,0,0,0,0,52633,46099,32887,0,0,13212,6534,5044,381,0,0,0,4,0,0,221,4438,1473,10,10,0,0,13,0,2,0,1403,45,0,17,0,0,0,297670,297670,0,0,0,0
38,0290,"АО СК ""Альянс""",Москва,177529,632,0,0,0,0,176198,63923,10670,144,0,53253,112275,24115,1,93,14,80,204,0,0,1759,21964,2085,1,1,0,0,25,0,23,68,1948,20,82,85993,0,0,0,1331,0,935,396,0,0
39,0518,"АО СК ""БАСК""",Белово,76248,0,0,0,0,0,25261,12772,8345,0,0,4427,12489,12292,11298,0,0,0,111,0,0,107,776,174,6,6,0,0,0,0,0,0,168,0,0,23,0,0,0,50987,50628,359,0,0,0
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,173270,13774,0,0,0,0,96168,58706,57528,0,0,1178,37462,31761,29484,0,0,1,32,0,0,395,1849,5691,5414,219,5195,0,0,1,0,15,261,0,0,10,0,0,0,77102,77102,0,0,0,0
41,0425,"АО СК ""Ингвар""",Москва,410,0,0,0,0,0,410,4,4,0,0,0,406,375,0,0,0,0,161,0,0,181,33,28,0,0,0,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0
42,3991,"АО СК ""Ренессанс здоровье""",Москва,51046,95,5074,1809,0,3265,45972,45972,44816,0,0,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814
43,2947,"АО СК ""РСХБ-Страхование""",Москва,616059,0,0,0,0,0,616016,266857,266847,0,0,10,349159,151971,1641,20,0,6,19,2130,543,16880,131275,119837,262,262,0,0,0,3,0,25,119547,0,9166,68185,0,0,0,43,0,43,0,0,0
44,1216,"АО СК ""Чулпан""",Альметьевск,209366,0,0,0,0,0,57977,37833,37542,0,0,291,20144,12222,1377,0,0,0,12,390,0,300,10143,7788,113,113,0,0,4,0,29,3,7636,3,1,133,0,0,0,151389,149430,1892,67,0,0
45,4376,"НКО ""ВОВС""",Сызрань,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
46,4349,"НКО ""МОВС""",Санкт-Петербург,98,0,0,0,0,0,98,0,0,0,0,0,98,11,1,0,0,0,0,1,1,6,3,43,0,0,0,0,0,0,0,0,0,43,35,9,0,0,0,0,0,0,0,0,0
47,4301,НКО НОВС,Камышин,624,0,0,0,0,0,624,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,604,0,0,0,0,0,0,0,0,0
48,4202,"НКО ОВС ""Саклау""",Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,66,0,0,0,0,0,66,0,0,0,0,0,66,66,3,0,0,0,0,0,0,47,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4169,"НКО ПОВС ""СмартСтрах""",Москва,8,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,1349,0,0,0,0,0,1349,0,0,0,0,0,1349,1337,1326,0,0,0,0,0,0,10,1,8,0,0,0,0,0,0,0,1,6,1,0,4,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,432,0,0,0,0,0,432,0,0,0,0,0,432,432,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,40,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,26,0,14,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,156,0,0,0,0,0,156,0,0,0,0,0,156,156,39,0,0,0,0,0,0,90,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,2833,0,0,0,0,0,1456,487,486,0,0,1,969,67,0,0,0,0,11,0,0,56,0,248,0,0,0,0,30,6,27,0,185,0,0,654,0,0,0,1377,0,1310,67,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,572393,30769,0,0,0,0,523182,367655,332822,36,0,34833,155527,100613,11253,13,0,228,641,54,54,7295,81129,22706,1626,1626,0,0,0,302,0,7887,12879,12,191,32017,0,0,0,49211,48137,840,234,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,229443,0,0,0,0,0,229443,91545,91356,0,0,189,137898,108611,709,0,9,2,1,4925,0,1602,101363,29133,4,4,0,0,14,0,0,29,29086,0,0,154,0,0,0,0,0,0,0,0,0
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,2511916,669,2432497,2432489,2193859,8,79419,79419,40323,0,0,39096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205789
60,0436,"ООО ""АМТ Страхование""",Москва,443,121,0,0,0,0,443,101,101,0,0,0,342,84,0,0,0,76,8,0,0,0,0,258,0,0,0,0,0,255,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,127,0,0,0,0,0,127,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0
62,3487,"ООО ""БИН Страхование""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3799,"ООО ""БСД""",Москва,30882,0,0,0,0,0,30882,10173,3183,0,0,6990,20709,1155,326,0,0,0,200,0,0,302,327,19063,209,209,0,0,0,0,0,4,18782,68,491,0,0,0,0,0,0,0,0,0,0
64,3826,"ООО ""Вита-страхование""",Сургут,5213,0,3215,3211,6,4,1998,1998,1989,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3866,"ООО ""ВСК-Линия жизни""",Москва,110348,66,109982,109930,0,52,366,366,1,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86535
66,3978,"ООО ""ВСК-Милосердие""",Москва,7,0,0,0,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1083,"ООО ""Зетта Страхование""",Москва,1237140,8584,0,0,0,0,790108,424087,188577,0,0,235510,366021,273269,73321,9,0,0,3308,2313,0,9869,184449,45006,9403,3551,5852,0,0,0,35,79,35361,128,13,47733,0,0,0,447032,442763,2894,1375,0,0
68,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,1617801,30847,905775,902029,179580,3746,712026,712026,573636,0,0,138390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102458
69,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,380,0,0,0,0,0,380,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0
70,4326,"ООО ""КПСК""",Симферополь,10878,0,0,0,0,0,10878,2208,1893,0,0,315,8670,5676,190,1,1,20,0,1,0,425,5038,2865,0,0,0,0,23,35,5,2,2799,1,129,0,0,0,0,0,0,0,0,0,0
71,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,222,4,0,0,0,0,222,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0
72,4013,"ООО ""МАКС-Жизнь""",Москва,75400,72,75400,75400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35465
73,3594,"ООО ""МСГ""",Москва,40443,10405,0,0,0,0,40443,40410,30136,0,0,10274,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
74,3128,"ООО ""МСК ""АйАйСи""",Москва,22561,22504,0,0,0,0,22561,22504,0,0,0,22504,57,49,47,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
75,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,41524,43,21199,21199,0,0,20325,20325,20325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17407
77,3609,"ООО ""ППФ Страхование жизни""",Москва,215363,0,195821,173092,0,22729,19542,19542,15175,0,0,4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824
78,3438,"ООО ""ПРОМИНСТРАХ""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,21809,8062,0,0,0,0,21809,21809,0,0,0,21809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2042,"ООО ""СК ""Гранта""",Казань,63984,2699,0,0,0,0,63984,32934,29622,0,0,3312,31050,25491,7794,0,0,7,8,0,0,370,17312,2638,105,105,0,0,0,6,0,1015,1471,41,0,2921,0,0,0,0,0,0,0,0,0
81,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,110489,547,52094,51299,22615,795,58395,58395,56761,0,0,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22698
82,3837,"ООО ""СК ""Ингосстрах-М""",Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,49,0,0,0,0,0,49,3,3,0,0,0,46,45,3,0,0,0,22,0,0,13,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,11250,0,0,0,0,0,11250,1457,980,0,0,477,9793,2893,2893,0,0,0,0,0,0,0,0,567,567,567,0,0,0,0,0,0,0,0,0,6333,0,0,0,0,0,0,0,0,0
85,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,16583,0,0,0,0,0,16583,8601,5607,0,0,2994,7982,6038,5149,0,0,0,548,0,0,103,238,307,131,131,0,0,0,0,0,2,174,0,0,1637,0,0,0,0,0,0,0,0,0
