Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
3,0212,"АО  ""Цюрих надежное страхование""",Москва,1349,75,0,0,0,0,1349,10,10,0,0,0,1339,352,1,0,0,0,126,0,0,222,3,680,4,4,0,0,0,0,0,256,420,0,114,193,0,0,0,0,0,0,0,0,0
4,3991,"АО  СК  ""Ренессанс здоровье""",Москва,497064,49137,201,99,0,102,496863,496863,496040,0,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3947,"АО ""АИГ""",Москва,1188,0,0,0,0,0,980,1,1,0,0,0,979,234,0,0,0,0,97,0,0,137,0,411,17,17,0,0,0,0,0,0,394,0,0,334,0,0,0,208,0,208,0,0,0
6,2239,"АО ""АльфаСтрахование""",Москва,20967853,12450,0,0,0,0,18351891,5585037,5363705,10,0,221332,12766854,6925323,164663,331,78,202,5075,145,30,12011,6742818,433840,191515,15102,176413,0,94,372,55,475,240737,592,500,5407191,0,0,0,2615962,2602572,11735,1655,0,0
7,3064,"АО ""Боровицкое страховое общество""",Москва,55885,20780,0,0,0,0,36566,35138,14116,0,0,21022,1428,543,144,0,0,0,6,0,0,195,198,885,336,336,0,0,0,0,0,63,162,324,0,0,0,0,0,19319,19319,0,0,0,0
8,0433,"АО ""ВостСибЖАСО""",Иркутск,33283,0,0,0,0,0,33283,28492,11046,0,0,17446,4791,4253,10,0,0,0,73,0,0,73,4097,538,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,1988941,28020,0,0,0,0,1572392,984922,588688,0,0,396234,587470,346982,77443,1,0,20,1378,0,0,2024,266116,114656,8714,8714,0,0,0,7,1,64,105869,1,0,125832,0,0,0,416549,413735,2620,194,0,0
10,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,2101,0,2069,2069,0,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955
11,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,1027325,0,0,0,0,0,496275,245409,153897,0,0,91512,250866,220693,87182,0,0,0,6272,165,0,1379,125695,25549,673,673,0,0,0,49,1,21,24805,0,6,4618,0,0,0,531050,529835,967,248,0,0
12,2071,"АО ""ГСМК""",Санкт-Петербург,36,34,0,0,0,0,36,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1820,"АО ""ГУТА-Страхование""",Москва,260,0,0,0,0,0,260,30,0,0,0,30,230,224,5,0,0,0,181,0,0,36,2,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
14,1412,"АО ""Д2  Страхование""",Новосибирск,195747,4058,0,0,0,0,195747,101110,78570,0,0,22540,94637,24937,214,0,0,0,115,0,0,99,24509,13054,0,0,0,0,0,0,0,0,13054,0,0,56646,0,0,0,0,0,0,0,0,0
15,0055,"АО ""ДальЖАСО""",Хабаровск,43069,0,0,0,0,0,43069,35661,10332,0,0,25329,7408,7063,46,0,0,2,6438,0,0,194,383,345,3,3,0,0,0,7,0,0,158,177,0,0,0,0,0,0,0,0,0,0,0
16,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,256831,0,0,0,0,0,256831,247664,247664,0,0,0,9167,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,0,9132,0,0,0,0,0,0,0,0,0
17,1427,"АО ""МАКС""",Москва,546139,0,0,0,0,0,213042,138655,118899,0,0,19756,74387,50084,28027,4,0,16,224,29,12,982,20802,16390,3510,3510,0,0,13,29,57,87,12637,57,14,7899,0,0,0,333097,331112,995,990,0,0
18,3256,"АО ""МетЛайф""",Москва,208197,0,22359,21839,18464,520,185838,185838,111702,0,0,74136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2346,"АО ""ОСК""",Самара,159917,0,0,0,0,0,47399,19543,14350,0,0,5193,27856,23813,10346,4,2,103,4847,1,0,1534,6976,3768,607,607,0,0,49,129,4,216,2686,77,0,275,0,0,0,112518,111958,443,117,0,0
20,3748,"АО ""Русский Стандарт Страхование""",Москва,309986,0,108523,108523,0,0,201463,201463,153512,0,0,47951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6688
21,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,158,0,0,0,0,0,158,0,0,0,0,0,158,53,53,0,0,0,0,0,0,0,0,105,104,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,99712,0,0,0,0,0,99712,20470,20377,0,0,93,79242,51383,0,0,0,0,0,0,0,0,51383,1229,0,0,0,0,0,0,0,0,1229,0,0,26630,0,0,0,0,0,0,0,0,0
23,2619,"АО ""СК ""Астро-Волга""",Самара,483803,0,0,0,0,0,66201,37614,34280,0,0,3334,28587,27603,24356,0,0,9,199,5,0,84,2950,984,0,0,0,0,0,0,0,4,980,0,0,0,0,0,0,417602,417602,0,0,0,0
24,0507,"АО ""СК ""Колымская""",Хабаровск,54451,1356,11853,11836,0,17,42598,42598,12465,0,0,30133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0915,"АО ""СК ""ПАРИ""",Москва,1110249,0,0,0,0,0,1095421,50379,35125,0,0,15254,1045042,1030909,2342,16,6,26,954720,0,0,5539,68260,7042,2263,2263,0,0,6,167,10,286,4289,21,27,7064,0,0,0,14828,13996,769,63,0,0
26,2733,"АО ""СК ""Резерв""",Хабаровск,23802,0,0,0,0,0,23802,23788,23788,0,0,0,14,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
27,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,1304,0,0,0,0,0,1304,1304,0,0,0,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,298426,0,0,0,0,0,127568,102562,50284,0,0,52278,25006,19825,7582,0,0,5,2366,0,0,1805,8067,1963,741,741,0,0,0,0,0,3,499,720,0,3218,0,0,0,170858,169721,378,759,0,0
29,2359,"АО ""СК УСПЕХ""",Москва,719,0,0,0,0,0,719,713,319,0,0,394,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
30,2873,"АО ""СМК ""Сахамедстрах""",Якутск,1505,1043,0,0,0,0,1505,1505,0,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1587,"АО ""СО ""Талисман""",Казань,66588,0,0,0,0,0,3839,2650,2650,0,0,0,1189,948,641,0,2,0,0,26,26,45,234,191,0,0,0,0,2,0,0,3,186,0,0,50,0,0,0,62749,62749,0,0,0,0
32,1208,"АО ""СОГАЗ""",Москва,3894781,0,0,0,0,0,2635358,2053141,1732588,0,0,320553,582217,379435,51508,470,192,247,14843,168,7,18261,293746,92103,8499,8499,0,3,378,340,282,2647,79870,84,1100,109579,2,2,0,1259421,1216902,37962,4557,0,0
33,3229,"АО ""Страховая бизнес группа""",Воронеж,26584,13,0,0,0,0,15138,14122,12291,0,0,1831,1016,580,14,0,3,4,171,0,0,232,156,410,0,0,0,0,24,8,0,124,219,35,0,26,0,0,0,11446,10487,561,398,0,0
34,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,169,0,0,0,0,0,169,3,3,0,0,0,166,165,112,0,0,0,0,16,15,37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,1521,0,0,0,0,0,1521,1521,0,0,0,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0983,"АО ""Страховая группа ""УралСиб""",Москва,26442,1,0,0,0,0,26442,24397,12483,0,0,11914,2045,1912,0,0,0,0,12,0,0,18,1882,10,0,0,0,0,0,0,0,0,10,0,0,123,0,0,0,0,0,0,0,0,0
37,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,14130,0,0,0,0,0,5103,664,318,0,0,346,4439,1519,1114,0,0,0,42,0,0,77,286,1215,934,934,0,0,0,0,0,179,83,19,0,1705,0,0,0,9027,9027,0,0,0,0
38,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,24513,0,0,0,0,0,24513,21762,3200,0,0,18562,2751,2449,24,0,1,0,714,0,0,160,1550,302,0,0,0,0,1,0,4,3,294,0,0,0,0,0,0,0,0,0,0,0,0
40,2144,"АО ""Страховая компания АСКО-Центр""",Курск,86223,0,0,0,0,0,86223,34028,33444,0,0,584,52195,52021,51260,0,0,0,99,11,0,206,445,169,0,0,0,0,0,0,0,0,169,0,0,5,0,0,0,0,0,0,0,0,0
41,3987,"АО ""УРАЛСИБ Жизнь""",Москва,4079,14,3995,3994,1676,1,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162
42,3995,АО ВТБ Страхование жизни,Москва,28777,51,28769,28769,0,0,8,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792
43,3300,"АО СГ ""Спасские ворота""",Салехард,185824,785,0,0,0,0,182517,5398,1562,0,0,3836,177119,173105,53,0,0,8,171756,0,0,256,1032,4014,3455,0,3455,0,0,17,1,9,532,0,0,0,0,0,0,3307,3237,65,5,0,0
44,1858,"АО СК "" Армеец""",Москва,128749,9908,0,0,0,0,44963,41431,20111,0,0,21320,3532,2736,265,0,0,3,6,0,0,145,2317,785,9,9,0,0,10,0,0,1,693,72,0,11,0,0,0,83786,83786,0,0,0,0
45,0290,"АО СК ""Альянс""",Москва,268483,345,0,0,0,0,267823,152625,105498,7,0,47127,115198,9593,11,61,17,79,1457,0,0,988,6980,1210,1,1,0,0,29,0,11,47,1105,17,75,104320,0,0,0,660,0,465,195,0,0
46,0278,"АО СК ""АСКОМЕД""",Самара,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0518,"АО СК ""БАСК""",Белово,45244,0,0,0,0,0,16775,10300,4817,0,0,5483,6475,6369,5383,0,0,0,580,0,0,48,358,99,3,3,0,0,0,0,0,0,96,0,0,7,0,0,0,28469,28164,305,0,0,0
48,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,175322,27038,0,0,0,0,94474,61835,56905,0,0,4930,32639,1586,196,0,0,1,254,0,0,192,943,31046,30879,100,30779,0,0,1,1,19,146,0,0,7,0,0,0,80848,80848,0,0,0,0
49,2447,"АО СК ""ЖСФ""",Нижний Новгород,73961,0,0,0,0,0,73961,59312,58861,0,0,451,14649,14628,12,1940,0,0,12445,0,0,119,112,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
50,0425,"АО СК ""Ингвар""",Москва,796,0,0,0,0,0,796,0,0,0,0,0,796,788,0,0,0,0,521,0,0,262,5,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
51,2947,"АО СК ""РСХБ-Страхование""",Москва,368751,0,0,0,0,0,368693,89539,89530,0,0,9,279154,131832,962,9,8,3,49,1422,361,11246,118133,113741,63,63,0,0,0,3,0,10,113665,0,6366,27215,0,0,0,58,0,58,0,0,0
52,3983,"АО СК ""Стерх""",Якутск,296283,0,0,0,0,0,51775,44551,43344,0,0,1207,7224,5448,671,0,46,166,75,30,14,1651,2809,1299,3,3,0,0,34,277,0,91,893,1,11,466,0,0,0,244508,244508,0,0,0,0
53,1216,"АО СК ""Чулпан""",Альметьевск,111616,0,0,0,0,0,34394,21511,21096,0,0,415,12883,8767,761,0,0,3,76,231,0,238,7458,4065,60,60,0,0,0,2,14,2,3984,3,1,50,0,0,0,77222,75541,1657,24,0,0
54,2284,"ЗАО ГСАО ""Плато""",Москва,158,0,0,0,0,0,158,117,117,0,0,0,41,37,0,0,0,0,29,0,0,6,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
55,1675,Либерти Страхование (АО),Санкт-Петербург,421396,187,0,0,0,0,351330,247099,62650,0,0,184449,104231,80137,13390,3,0,42,2895,0,0,1229,62578,11164,1732,1732,0,0,0,21,6,29,9331,45,134,12796,0,0,0,70066,69833,159,74,0,0
56,4349,"НКО ""МОВС""",Санкт-Петербург,74,0,0,0,0,0,74,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,68,6,0,0,0,0,0,0,0,0,0,0
57,4314,"НКО ""ПОВС застройщиков""",Москва,1081,0,0,0,0,0,1081,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,0,0
58,4301,НКО НОВС,Камышин,2099,0,0,0,0,0,2099,0,0,0,0,0,2099,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,2081,0,0,0,0,0,0,0,0,0
59,4202,"НКО ОВС ""Саклау""",Казань,8,0,0,0,0,0,8,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
60,4360,"НКО ПОВС ""P2P страхование""",Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4169,"НКО ПОВС ""ГарантИнвест""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,38,0,0,0,0,0,38,0,0,0,0,0,38,38,4,0,0,0,0,0,0,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,515,0,0,0,0,0,515,0,0,0,0,0,515,510,505,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0
64,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,117,0,0,0,0,0,117,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,116,0,1,0,0,0,0,0,0,0,0,0
65,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,85,0,0,0,0,0,85,0,0,0,0,0,85,85,23,0,0,0,0,0,0,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4192,НКО ПОВС «Народные кассы»,Москва,9765,0,0,0,0,0,9765,0,0,0,0,0,9765,16,0,0,0,0,0,0,0,6,10,15,0,0,0,0,0,0,0,0,0,15,0,9734,0,0,0,0,0,0,0,0,0
67,4362,НКО ПОВС «Содружество»,Москва,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,2708,"ОАО ""ЧСК""",Москва,5410,0,0,0,0,0,3326,1600,1594,0,0,6,1726,131,4,0,2,2,15,0,0,105,3,479,3,3,0,0,121,40,18,0,297,0,0,1116,2,2,0,2082,0,1870,212,0,0
69,1083,"ООО  ""Зетта Страхование""",Москва,1010738,108839,0,0,0,0,827922,561305,356862,0,0,204443,266617,155498,29051,5,0,0,3729,1239,0,3340,118134,60314,6173,1186,4987,0,0,0,15,38,53854,234,6,50799,0,0,0,182816,179912,1985,919,0,0
70,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,14725,0,0,0,0,0,14462,4761,4759,0,0,2,9701,9667,8597,0,0,0,86,0,0,154,830,34,6,5,0,0,12,0,0,1,15,0,0,0,0,0,0,263,263,0,0,0,0
71,3828,"ООО  СК ""Альянс Жизнь""",Москва,20714,192,11243,11235,2,8,9471,9471,7421,0,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
72,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,1354505,0,708697,708697,594292,0,645808,645808,645256,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39468
73,2496,"ООО ""Абсолют Страхование""     ",Москва,874169,35691,0,0,0,0,863314,761166,706613,7,0,54553,102148,49220,2727,7,0,161,2410,0,0,3579,40336,24628,771,771,0,0,0,547,0,3249,19863,198,84,28216,0,0,0,10855,10242,418,195,0,0
74,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,34134,212,0,0,0,0,34134,32199,6766,0,0,25433,1935,1019,250,0,0,0,550,0,0,78,141,822,591,591,0,0,0,1,0,1,155,74,0,94,0,0,0,0,0,0,0,0,0
75,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,113960,0,0,0,0,0,113960,42769,40765,0,0,2004,71191,57134,105,0,7,0,5,3206,0,788,53023,13192,0,0,0,0,10,0,0,32,13150,0,0,865,0,0,0,0,0,0,0,0,0
76,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,618410,53,614420,614420,585325,0,3990,3990,3861,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25201
77,0436,"ООО ""АМТ Страхование""",Москва,431,96,0,0,0,0,431,113,113,0,0,0,318,95,0,0,0,68,13,0,0,14,0,223,0,0,0,0,0,222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,131,0,0,0,0,0,131,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0
79,3487,"ООО ""БИН Страхование""",Москва,85,0,0,0,0,0,85,39,38,0,0,1,46,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
80,3799,"ООО ""БСД""",Москва,15576,0,0,0,0,0,15576,3636,1028,0,0,2608,11940,2254,172,0,0,0,1488,0,0,436,158,9206,101,101,0,0,0,0,0,1,8910,194,480,0,0,0,0,0,0,0,0,0,0
81,3826,"ООО ""Вита-страхование""",Сургут,1368,0,843,843,1,0,525,525,514,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,3866,"ООО ""ВСК-Линия жизни""",Москва,14541,61,14536,14536,0,0,4,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
83,3978,"ООО ""ВСК-Милосердие""",Москва,5,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3535,"ООО ""ИНКОР Страхование""",Дмитров,1780272,0,0,0,0,0,1780272,1775784,1756760,0,0,19024,4488,3062,1947,3,2,1,123,0,0,497,489,1345,24,24,0,0,0,0,0,777,517,27,0,81,0,0,0,0,0,0,0,0,0
85,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,289657,12,85653,85653,36647,0,204004,204004,124466,0,0,79538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6820
