Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
84,3616,  ИНВЕСТ-ПОЛИС,Королев,99,0,0,0,0,0,99,0,0,0,0,0,99,46,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
85,2401,  ИНВЕСТСТРАХ,Москва,25275,0,0,0,0,0,25275,22364,3839,0,0,18525,2911,1765,5,0,0,0,2,2,0,417,1339,1120,0,0,0,0,0,0,0,0,0,0,0,172,911,37,0,26,0,0,0,0,0,0,0,0
86,425,  ИНГВАР,Москва,281,0,0,0,0,0,281,6,6,0,0,0,275,239,0,0,0,0,159,0,0,52,28,35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0
87,928,  ИНГОССТРАХ,Москва,6252608,87495,0,0,0,0,2628042,790674,630212,0,0,160462,1837368,1101983,455650,824,311,928,63367,279,0,46606,534018,686129,452,452,0,0,0,259291,257932,0,413,946,255,1330,424230,571,428,48828,0,0,0,3624566,3599423,20174,4969,0
88,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,83,4,0,0,0,0,83,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0
89,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,81154,0,9314,8352,0,962,71840,71840,71816,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2169,  ИНЕРТЕК,Санкт-Петербург,274,0,0,0,0,0,274,127,127,0,0,0,147,145,13,0,0,0,23,0,0,95,14,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
92,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,870,  ИНТАЧ СТРАХОВАНИЕ,Москва,226689,918,0,0,0,0,181764,75934,74186,0,0,1748,105830,49188,27806,0,0,0,0,0,0,0,21382,25045,0,0,0,0,0,15538,15538,0,0,0,0,0,9507,0,0,31597,0,0,0,44925,44925,0,0,0
94,902,  КАЙРОС,Петропавловск-Камчатский,90,0,0,0,0,0,90,26,26,0,0,0,64,19,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,26,0,0,0,0,0,0,0,0
95,3175,  КАПИТАЛ ПЕРЕСТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1298,  КАПИТАЛ СТРАХОВАНИЕ,Когалым,54485,0,0,0,0,0,12651,923,207,0,0,716,11728,8027,4763,12,7,29,15,0,0,898,2303,3036,0,0,0,0,0,1955,1868,0,19,68,111,1,958,11,41,624,0,0,0,41834,37390,4400,44,0
97,1336,  КАПИТАЛ-ПОЛИС,Санкт-Петербург,34046,0,0,0,0,0,34046,11881,8438,0,0,3443,22165,6293,5728,0,0,0,216,0,0,78,271,1565,0,0,0,0,0,368,368,0,0,0,1,970,226,0,0,14307,0,0,0,0,0,0,0,0
98,2875,  КАПИТАЛ-ПОЛИС МЕДИЦИНА,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3629,  КЛУВЕР,Саратов,1491,0,0,0,0,0,1491,79,67,0,0,12,1412,1307,1249,0,0,0,0,0,0,47,11,105,0,0,0,0,0,41,41,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
100,507,  КОЛЫМСКАЯ,Хабаровск,144094,1438,91691,91464,0,227,52403,52403,20766,0,0,31637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1867,  КОМЕСТРА-ТОМЬ,Томск,66167,0,0,0,0,0,66167,33120,7982,0,0,25138,33047,32210,28636,0,0,0,22,0,0,256,3296,837,0,0,0,0,0,189,189,0,0,0,0,28,618,2,0,0,0,0,0,0,0,0,0,0
102,3993,  КОМПАНИЯ БАНКОВСКОГО СТРАХОВАН,Москва,133031,0,0,0,0,0,133031,28,2,0,0,26,133003,20358,0,0,0,0,0,0,0,0,20358,16848,0,0,0,0,0,0,0,0,0,0,0,0,16848,0,0,95797,0,0,0,0,0,0,0,0
103,3059,  КОМПАНИЯ ПРОМЫШЛЕННО-ТОРГОВОГО,Новокузнецк,6849,0,0,0,0,0,6849,6849,0,0,0,6849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,208,0,0,0,0,0,208,0,0,0,0,0,208,208,45,0,0,0,0,0,0,127,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,4296,  КООП-РЕСУРС,Вологда,86,0,0,0,0,0,86,0,0,0,0,0,86,86,12,0,0,0,0,0,0,60,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,4209,  КОФАС РУС СТРАХОВАЯ КОМПАНИЯ,Москва,217,0,0,0,0,0,217,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0
107,4117,  КРЕДИТ ЕВРОПА ЛАЙФ,Москва,45855,5,72,72,0,0,45783,45783,45783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,4246,  КРИСТАЛЛ,Краснодар,650,0,0,0,0,0,650,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0
109,3781,  КРК-СТРАХОВАНИЕ,Москва,9842,0,0,0,0,0,9842,2192,527,0,0,1665,7650,6426,5416,0,1,5,30,0,0,293,681,1224,2,0,0,2,0,389,386,0,3,0,1,438,394,0,0,0,0,0,0,0,0,0,0,0
110,4325,  КРЫММЕДСТРАХ,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,4326,  КРЫМСКАЯ ПЕРВАЯ СТРАХОВАЯ КОМПАНИЯ,Симферополь,2527,0,0,0,0,0,2527,1764,1155,0,0,609,763,537,92,0,2,11,5,0,0,252,175,157,0,0,0,0,0,72,0,0,0,72,3,0,82,0,69,0,0,0,0,0,0,0,0,0
112,4337,  КРЫМСКИЙ СТРАХОВОЙ АЛЬЯНС,Красноперекопск,12835,0,0,0,0,0,12835,8515,8198,0,0,317,4320,3469,592,17,0,71,8,0,0,299,2482,761,0,0,0,0,0,0,0,0,0,0,0,0,704,57,12,78,0,0,0,0,0,0,0,0
113,4310,  КС СТРАХОВАНИЕ,Саранск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,348,  ЛЕКСГАРАНТ,Москва,20161,0,0,0,0,0,20161,263,177,0,0,86,19898,493,183,0,25,0,4,0,0,144,137,167,23,0,0,23,0,31,31,0,0,0,1,2,58,52,0,19238,0,0,0,0,0,0,0,0
115,1675,  ЛИБЕРТИ СТРАХОВАНИЕ,Санкт-Петербург,415927,63,0,0,0,0,306862,250674,40160,0,0,210514,56188,47246,24649,1,0,35,63,0,0,1266,21232,8534,0,0,0,0,0,6705,6669,0,0,36,24,43,1296,466,35,373,0,0,0,109065,108699,231,135,0
116,1427,  МАКС,Москва,1412701,0,0,0,0,0,537407,256942,234513,0,1,22429,280465,245883,50355,17,2,16,31,114,38,6486,188862,10298,6226,6073,0,20,133,0,0,0,0,0,87,155,3520,310,71,24213,0,0,0,875294,868765,1809,4720,0
117,4013,  МАКС-ЖИЗНЬ,Москва,7,0,6,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2226,  МАКС-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,195,  МАСКИ,Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2877,  МЕГАРУСС-Д,Москва,92662,0,0,0,0,0,43702,17908,16996,0,0,912,25794,22689,17646,0,6,3,8,0,0,239,4787,93,0,0,0,0,0,25,14,0,9,2,0,23,42,3,0,3012,0,0,0,48960,48960,0,0,0
121,797,  МЕД-ГАРАНТ,Балашиха,7012,0,0,0,0,0,1342,1066,980,0,0,86,276,257,109,0,0,0,0,5,5,82,61,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,5670,5670,0,0,0
122,660,  МЕДИКА-ВОСТОК,Красноярск,20,0,0,0,0,0,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1958,  МЕДИЦИНСКАЯ СТРАХОВАЯ КОМПАНИЯ СТРАЖ,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,484,  МЕДСТРАХ,Москва,325,0,0,0,0,0,325,325,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,141,  МЕДЭКСПРЕСС,Санкт-Петербург,12619,0,0,0,0,0,6247,4890,1045,0,0,3845,1357,1120,680,0,0,0,4,0,0,42,394,237,0,0,0,0,0,113,113,0,0,0,0,0,124,0,0,0,0,0,0,6372,6372,0,0,0
126,3594,  МЕЖДУНАРОДНАЯ СТРАХОВАЯ ГРУППА,Москва,84028,440,0,0,0,0,84028,83860,83776,0,0,84,168,158,0,0,0,0,0,0,0,0,158,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0
127,1461,  МЕСКО,Москва,58913,0,0,0,0,0,58913,357,266,0,0,91,58556,15575,0,0,0,0,1,0,0,174,15400,38980,0,0,0,0,0,0,0,0,0,0,0,0,673,38307,0,4001,0,0,0,0,0,0,0,0
128,3256,  МЕТЛАЙФ,Москва,1022383,0,261026,259115,204804,1911,761357,761357,456065,0,0,305292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,166,  МИЛОСЕРДИЕ И БЛАГОПОЛУЧИЕ,Красногорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,4349,  МОВС,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2950,  МОСКВА-ВОЛГА,Красногорск,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132,2290,  МОСКОВИЯ,Москва,398117,1719,0,0,0,0,110788,101716,101067,0,0,649,9072,8752,318,0,0,0,8042,0,0,77,315,228,1,1,0,0,0,98,98,0,0,0,0,0,129,0,0,92,0,0,0,287329,287329,0,0,0
133,3128,  МСК АЙАЙСИ,Москва,10,0,0,0,0,0,10,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
134,413,  МСК СТРАЖ,Рязань,748695,8067,0,0,0,0,273843,227331,180231,0,0,47100,46512,43671,2837,0,0,4,132,66,1,1364,39268,2841,0,0,0,0,0,240,240,0,0,0,0,0,2601,0,0,0,0,0,0,474852,474852,0,0,0
135,2326,  МСК УРАЛСИБ,Климовск,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3624,  МСК-МЕДИЦИНА,Краснодар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2182,  НАДЕЖДА,Красноярск,1008530,0,0,0,0,0,699410,518200,338722,0,0,179478,181210,121431,108203,0,0,6,26,0,0,847,12349,12420,25,8,0,0,17,7051,7051,0,0,0,4,16,5277,47,0,47359,0,0,0,309120,309120,0,0,0
138,1447,  НАДЕЖДА,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,4192,  НАРОДНЫЕ КАССЫ,Москва,40838,0,0,0,0,0,40838,0,0,0,0,0,40838,21,0,0,0,0,0,0,0,11,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,40793,0,0,0,0,0,0,0,0
140,1535,  НАСКО ЖИЗНЬ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3116,  НАСКО ТАТАРСТАН,Казань,880089,0,0,0,0,0,528062,274021,242474,0,0,31547,254041,211954,4834,6,2,36,201,6233,0,3460,197182,39347,172,0,0,28,144,48,41,1,1,5,44,284,37747,1052,0,2740,0,0,0,352027,350108,1210,709,0
142,1826,  НАЦИОНАЛЬНАЯ СТРАХОВАЯ ГРУППА,Долгопрудный,140,0,15,15,0,0,125,70,67,0,0,3,55,55,0,0,0,0,0,0,0,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,3493,  НАЦИОНАЛЬНЫЕ СТРАХОВЫЕ ТРАДИЦИИ,Москва,4,0,0,0,0,0,4,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,3919,  НАША ГАРАНТИЯ,Москва,8042,0,0,0,0,0,8042,5050,925,0,0,4125,2992,2789,2690,0,0,0,0,0,0,53,46,203,0,0,0,0,0,6,6,0,0,0,0,0,152,45,0,0,0,0,0,0,0,0,0,0
145,3847,  НЕЗАВИСИМАЯ СТРАХОВАЯ ГРУППА,Москва,3561,0,0,0,0,0,3123,2081,902,0,0,1179,1042,818,332,0,46,2,243,0,0,112,83,224,0,0,0,0,0,143,103,0,40,0,0,0,81,0,0,0,0,0,0,438,0,438,0,0
146,2917,  НИК,Ульяновск,1719,0,0,0,0,0,1719,109,90,0,0,19,1610,284,148,0,5,0,3,0,0,22,106,149,15,1,0,14,0,54,53,0,1,0,0,0,80,0,0,1177,0,0,0,0,0,0,0,0
147,401,  НИК-ЛАЙФ,Ульяновск,34,0,33,29,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,4323,  НКО ОВСС,Москва,9,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
149,1961,  НОВЫЙ УРЕНГОЙ,Новый Уренгой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3870,  НСГ СТРАХОВАНИЕ ЖИЗНИ,Москва,23625,0,11332,11332,0,0,12293,12293,12293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3295,  НСГ-РОСЭНЕРГО,Горно-Алтайск,979762,0,0,0,0,0,446274,283517,260362,0,0,23155,162757,162223,158035,0,0,0,0,2,0,157,4029,534,0,0,0,0,0,0,0,0,0,0,0,3,531,0,0,0,0,0,0,533488,533488,0,0,0
152,3010,  ОБЛАСТНАЯ МЕД.СТРАХ. КОМПАНИЯ,Калининград обл.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2346,  ОБЪЕДИНЕННАЯ СТРАХОВАЯ КОМПАНИЯ,Самара,283477,0,0,0,0,0,81008,41308,28833,0,0,12475,39700,36272,21502,0,0,85,79,1,0,2451,12154,3428,6,4,0,0,2,1681,1672,0,5,4,9,274,1458,0,0,0,0,0,0,202469,201529,831,109,0
154,4314,  ОВС ЗАСТРОЙЩИКОВ,Москва,46045,0,0,0,0,0,46045,0,0,0,0,0,46045,0,0,0,0,0,0,0,0,0,0,46045,0,0,0,0,0,0,0,0,0,0,0,0,0,46045,0,0,0,0,0,0,0,0,0,0
155,4348,  ОВС МЕД,Тюмень,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,4301,  ОВС НОВС,Камышин,10968,0,0,0,0,0,10968,0,0,0,0,0,10968,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10958,0,0,0,0,0,0,0,0
157,4293,  ОЙЛЕР ГЕРМЕС РУ,Москва,191,0,0,0,0,0,191,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0
158,3099,  ОПОРА,Москва,188620,0,0,0,0,0,183596,121516,121148,0,0,368,62080,21874,1730,0,0,0,27,11,11,582,19524,8533,0,0,0,0,0,23,23,0,0,0,45,53,8410,2,23,31650,0,0,0,5024,3573,174,1277,0
159,326,  ОРБИТА,Москва,7587,0,0,0,0,0,7587,576,21,0,0,555,7011,132,50,0,0,0,0,0,0,51,31,6875,0,0,0,0,0,0,0,0,0,0,0,6859,16,0,0,4,0,0,0,0,0,0,0,0
160,4008,  ОСЖ РЕСО-ГАРАНТИЯ,Москва,6086,55,3360,3360,0,0,2726,2726,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3645,  ОТКРЫТИЕ СТРАХОВАНИЕ ЖИЗНИ,Москва,44994,0,44992,44914,38075,78,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,173,  ПАНАЦЕЯ,Ростов-на-Дону,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,915,  ПАРИ,Москва,169877,0,0,0,0,0,141779,40104,22668,0,0,17436,101675,78855,4926,0,0,30,40422,0,0,5091,28386,12733,0,0,0,0,0,4891,4799,0,4,88,17,1429,5465,931,31,10056,0,0,0,28098,26882,1089,127,0
164,3268,  ПАРИТЕТ-СК,Москва,23089,22,0,0,0,0,6485,4039,1682,0,0,2357,2446,1624,1165,0,0,2,4,0,0,125,328,775,0,0,0,0,0,446,439,0,5,2,2,40,281,6,1,46,0,0,0,16604,16421,177,6,0
165,2284,  ПЛАТО,Москва,110,0,0,0,0,0,110,26,24,0,0,2,84,52,2,0,0,0,10,0,0,22,18,32,0,0,0,0,0,2,2,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
166,3568,  ПОВОЛЖСКИЙ СТРАХОВОЙ АЛЬЯНС,Сызрань,404400,0,0,0,0,0,159010,139055,138894,0,0,161,19955,16128,3634,0,0,2,6,0,0,163,12323,3817,2,2,0,0,0,168,168,0,0,0,0,34,3613,0,0,10,0,0,0,245390,245390,0,0,0
167,1111,  ПОДМОСКОВЬЕ,Подольск,167201,0,0,0,0,0,53319,30257,28920,0,0,1337,23062,19299,1826,0,2,3,7,0,0,179,17282,3762,2,0,0,2,0,133,133,0,0,0,1,4,3622,0,1,0,0,0,0,113882,113882,0,0,0
168,3390,  ПОЛИС-ГАРАНТ,Москва,32891,0,0,0,0,0,22201,3634,1661,0,0,1973,18567,6087,4386,0,0,0,2,0,0,106,1593,3898,0,0,0,0,0,3726,3726,0,0,0,0,17,155,0,0,8582,0,0,0,10690,10690,0,0,0
169,3609,  ППФ СТРАХОВАНИЕ ЖИЗНИ,Москва,369347,0,119528,102711,0,16817,249819,249819,249819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,3889,  ПРЕСТИЖ-ПОЛИС,Москва,345,0,0,0,0,0,345,14,6,0,0,8,331,259,118,0,0,0,4,0,0,107,30,72,0,0,0,0,0,67,67,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
171,3438,  ПРОМИНСТРАХ,Москва,125487,0,0,0,0,0,73183,66649,32594,2,0,34055,6534,4885,450,0,4,8,62,0,0,2632,1729,1179,51,0,0,30,21,148,138,0,7,3,24,229,698,29,248,222,0,0,0,52304,51567,361,376,0
172,3914,  ПРОМЫШЛЕННАЯ ПЕРЕСТРАХОВОЧНАЯ КОМПАНИЯ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2682,  ПРОФСОДРУЖЕСТВО,Москва,23,0,0,0,0,0,23,0,0,0,0,0,23,23,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,4179,  РАЙФФАЙЗЕН ЛАЙФ,Москва,152943,0,107363,107363,0,0,45580,45580,41125,0,0,4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,72,  РЕГИОНАЛЬНАЯ СТРАХОВАЯ КОМПАНИЯ,Москва,242210,0,0,0,0,0,242210,0,0,0,0,0,242210,112370,0,0,0,0,0,0,0,0,112370,129840,0,0,0,0,0,0,0,0,0,0,0,0,0,129840,0,0,0,0,0,0,0,0,0,0
176,3621,  РЕГИОНАЛЬНЫЙ СТРАХОВОЙ ЦЕНТР,Москва,3899,0,0,0,0,0,3899,554,540,0,0,14,3345,381,91,0,1,0,0,0,0,163,126,2962,17,0,0,17,0,5,5,0,0,0,1,0,1821,1118,0,2,0,0,0,0,0,0,0,0
177,1908,  РЕГИОНГАРАНТ,Москва,26219,0,32,0,0,32,12018,3041,2805,0,0,236,8977,7664,2402,113,17,11,781,4,0,819,3517,1313,208,178,0,17,13,698,695,0,3,0,1,2,371,33,0,0,0,0,0,14169,13768,313,88,0
178,2733,  РЕЗЕРВ,Хабаровск,856534,0,0,0,0,0,856534,767689,767689,0,0,0,88845,16603,0,0,0,0,0,0,0,0,16603,16603,0,0,0,0,0,0,0,0,0,0,0,0,16603,0,0,55639,0,0,0,0,0,0,0,0
179,3972,  РЕНЕССАНС ЖИЗНЬ,Москва,4338849,1115,2122364,2122364,1982787,0,2216485,2216485,2180424,0,0,36061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1209,  РЕСО-ГАРАНТИЯ,Москва,7948029,141731,6523,2789,0,3734,3234979,1067174,683917,32,0,383257,2167805,1600598,421171,253,0,4,1665,31,0,30297,1147177,443318,419,416,0,3,0,426271,426267,0,0,4,129,398,16033,68,2721,121168,0,0,0,4706527,4683502,20639,2386,0
181,879,  РЕСО-МЕД,Павловский Посад,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3492,  РЕСПЕКТ,Рязань,103888,0,0,0,0,0,103888,30,5,0,0,25,103858,356,0,0,0,0,2,0,0,354,0,103502,0,0,0,0,0,0,0,0,0,0,0,0,7,103495,0,0,0,0,0,0,0,0,0,0
183,473,  РИКС,Ярославль,109,0,0,0,0,0,109,40,3,0,0,37,69,57,2,0,0,0,55,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0
184,3348,  РОМЕД,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1,  РОСГОССТРАХ,Люберцы,21865517,937681,0,0,0,0,11228139,5113829,4054569,0,0,1059260,6114310,4453720,537497,2385,98,558,5956,64025,259,44910,3798291,1659061,2967,1453,0,92,1422,40911,40911,0,0,0,181,334,1613977,691,914,615,0,0,0,10637378,10590396,41324,5658,0
