Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
87,902,  КАЙРОС,Петропавловск-Камчатский,35763,0,0,0,0,0,35763,601,601,0,0,0,35162,19041,0,0,0,19041,0,0,0,0,0,12340,0,0,0,0,0,12340,0,0,0,0,0,3781,0,0,0,0,0,0,0,0
88,3175,  КАПИТАЛ ПЕРЕСТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1298,  КАПИТАЛ СТРАХОВАНИЕ,Когалым,3803850,-18537,0,0,0,0,3620915,1642522,87472,0,0,1555050,1978393,1612121,262361,1050,14772,12232,264246,0,0,1039274,18186,364569,3268,3268,0,0,3281,31055,248782,2438,75745,0,-977,2680,0,0,0,182935,124923,50713,7299,0
90,3645,  КАПИТАЛ-ЛАЙФ,Москва,1399942,0,1399541,1398427,11625,1114,401,401,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1336,  КАПИТАЛ-ПОЛИС,Санкт-Петербург,980097,0,0,0,0,0,980097,757019,15626,0,0,741393,223078,217016,104307,0,0,0,107328,0,0,4081,1300,2047,602,602,0,0,0,0,29,865,551,0,0,4015,0,0,0,0,0,0,0,0
92,2875,  КАПИТАЛ-ПОЛИС МЕДИЦИНА,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,507,  КОЛЫМСКАЯ,Хабаровск,399136,2802,361164,358173,0,2991,37972,37972,22607,0,0,15365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1867,  КОМЕСТРА-ТОМЬ,Томск,137501,0,0,0,0,0,137501,54230,9201,0,0,45029,83271,80016,62680,0,0,0,452,0,0,6592,10292,3255,102,102,0,0,0,0,0,364,1664,1125,0,0,0,0,0,0,0,0,0,0
95,3993,  КОМПАНИЯ БАНКОВСКОГО СТРАХОВАН,Москва,231872,0,0,0,0,0,231872,1827,0,0,0,1827,230045,31959,0,0,0,0,0,0,0,0,31959,4324,0,0,0,0,0,0,0,0,4324,0,0,193762,0,0,0,0,0,0,0,0
96,3059,  КОМПАНИЯ ПРОМЫШЛЕННО-ТОРГОВОГО,Новокузнецк,9132,0,0,0,0,0,9132,9132,0,0,0,9132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,6715,0,0,0,0,0,6715,0,0,0,0,0,6715,6715,1858,0,0,0,0,0,0,4675,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4296,  КООП-РЕСУРС,Вологда,2897,0,0,0,0,0,2897,0,0,0,0,0,2897,2897,394,0,0,0,0,0,0,2481,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,4209,  КОФАС РУС СТРАХОВАЯ КОМПАНИЯ,Москва,605680,0,0,0,0,0,605680,0,0,0,0,0,605680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605680,0,0,0,0,0,0,0,0,0
100,4189,  КРЕДЕНДО-ИНГОССТРАХ КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,650150,15197,0,0,0,0,650150,0,0,0,0,0,650150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650150,0,0,0,0,0,0,0,0,0
101,4117,  КРЕДИТ ЕВРОПА ЛАЙФ,Москва,297096,90,1580,1580,0,0,295516,295516,295516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,4246,  КРИСТАЛЛ,Краснодар,5047,0,0,0,0,0,5047,0,0,0,0,0,5047,0,0,0,0,0,0,0,0,0,0,5047,0,0,0,0,0,0,0,5047,0,0,0,0,0,0,0,0,0,0,0,0
103,3781,  КРК-СТРАХОВАНИЕ,Москва,538467,0,0,0,0,0,538467,150687,5389,0,0,145298,387780,384427,362522,0,0,183,1343,0,0,13859,6520,3324,1454,1454,0,0,14,0,68,792,996,0,0,29,0,0,0,0,0,0,0,0
104,4325,  КРЫММЕДСТРАХ,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,4326,  КРЫМСКАЯ ПЕРВАЯ СТРАХОВАЯ КОМПАНИЯ,Симферополь,481487,0,0,0,0,0,481487,12665,2658,0,0,10007,468822,443247,11012,0,0,20182,2501,82,0,408531,939,23913,0,0,0,0,9,17432,24,0,6448,0,1662,0,0,0,0,0,0,0,0,0
106,4337,  КРЫМСКИЙ СТРАХОВОЙ АЛЬЯНС,Красноперекопск,217143,0,0,0,0,0,217143,16185,12373,0,0,3812,200958,191848,181246,0,0,51,32,0,0,8027,2492,8652,82,82,0,0,0,0,0,0,6215,2355,458,0,0,0,0,0,0,0,0,0
107,4310,  КС СТРАХОВАНИЕ,Саранск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,348,  ЛЕКСГАРАНТ,Москва,223778,0,0,0,0,0,223778,2711,1153,0,0,1558,221067,47423,13393,0,26016,0,844,0,0,6103,1067,44670,49,49,0,0,43055,0,0,0,776,790,0,128974,0,0,0,0,0,0,0,0
109,1675,  ЛИБЕРТИ СТРАХОВАНИЕ,Санкт-Петербург,2837658,6681,0,0,0,0,2103414,540603,112254,0,0,428349,1562811,1498937,1117114,139,0,10307,94791,0,0,90209,186377,50032,7240,7240,0,0,0,6397,11,3797,31460,1127,11574,2268,0,0,0,705244,695034,1179,9031,0
110,1427,  МАКС,Москва,18003915,0,0,0,0,0,4514493,2060853,699000,0,0,1361853,2453640,2243486,1892631,1046,1264,1617,3458,14099,7165,148575,180796,151215,55321,55321,0,0,125,1872,32772,33691,22581,4853,8810,50129,8211284,8211284,0,5278138,5147959,10998,119181,0
111,4013,  МАКС-ЖИЗНЬ,Москва,358764,0,358764,358764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2226,  МАКС-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,195,  МАСКИ,Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2877,  МЕГАРУСС-Д,Москва,1056901,0,0,0,0,0,1021537,118715,77233,0,0,41482,902822,901454,435831,0,0,7,15283,0,0,444634,5699,1316,240,240,0,0,155,11,0,210,700,0,0,52,0,0,0,35364,35364,0,0,0
115,660,  МЕДИКА-ВОСТОК,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1958,  МЕДИЦИНСКАЯ СТРАХОВАЯ КОМПАНИЯ СТРАЖ,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,484,  МЕДСТРАХ,Москва,7594,0,0,0,0,0,7594,7594,0,0,0,7594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,141,  МЕДЭКСПРЕСС,Санкт-Петербург,700584,356,0,0,0,0,661512,630163,11970,0,0,618193,31349,30572,23869,0,0,0,1175,0,0,3262,2266,777,331,331,0,0,0,0,0,0,446,0,0,0,0,0,0,39072,39072,0,0,0
119,3594,  МЕЖДУНАРОДНАЯ СТРАХОВАЯ ГРУППА,Москва,72389,241,0,0,0,0,72389,71687,63763,0,0,7924,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0
120,3256,  МЕТЛАЙФ,Москва,5179073,0,3267491,2946030,1350152,321461,1911582,1911582,1122779,0,0,788803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,4349,  МОВС,Санкт-Петербург,22742,0,0,0,0,0,22742,0,0,0,0,0,22742,0,0,0,0,0,0,0,0,0,0,22742,0,0,0,0,0,0,0,0,0,22742,0,0,0,0,0,0,0,0,0,0
122,3128,  МСК АЙАЙСИ,Москва,7811,1308,0,0,0,0,7811,1308,0,0,0,1308,6503,6605,0,0,0,0,0,0,0,0,6605,-102,0,0,0,0,0,0,0,0,-102,0,0,0,0,0,0,0,0,0,0,0
123,413,  МСК СТРАЖ,Рязань,2145822,14881,0,0,0,0,414522,256482,127813,0,0,128669,158040,144964,65809,0,0,212,6700,23369,23228,12883,35991,13076,126,126,0,0,0,0,0,0,12950,0,0,0,0,0,0,1731300,1731300,0,0,0
124,2326,  МСК УРАЛСИБ,Климовск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3624,  МСК-МЕДИЦИНА,Краснодар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2182,  НАДЕЖДА,Красноярск,2140710,0,0,0,0,0,423236,195745,129882,0,0,65863,227491,173115,126613,0,0,237,2102,0,0,14109,30054,7782,1400,1400,0,0,0,1200,2,18,4733,429,0,46594,0,0,0,1717474,1717474,0,0,0
127,1447,  НАДЕЖДА,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4192,  НАРОДНЫЕ КАССЫ,Москва,11584,0,0,0,0,0,11584,0,0,0,0,0,11584,286,0,0,0,0,0,0,0,167,119,4558,0,0,0,0,0,0,0,0,0,4558,0,6740,0,0,0,0,0,0,0,0
129,3116,  НАСКО ТАТАРСТАН,Казань,2661314,0,0,0,0,0,1143208,450529,334712,0,0,115817,692679,647420,198701,739,1622,845,5647,19110,0,109435,311321,34744,180,180,0,0,136,2821,197,4995,20214,6201,0,10515,0,0,0,1519926,1475505,13306,31115,0
130,3493,  НАЦИОНАЛЬНЫЕ СТРАХОВЫЕ ТРАДИЦИИ,Москва,25,0,0,0,0,0,25,15,15,0,0,0,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,3847,  НЕЗАВИСИМАЯ СТРАХОВАЯ ГРУППА,Москва,2474309,3834,0,0,0,0,2464737,481063,14328,0,0,466735,1983674,1934902,27034,0,478044,10,1393512,0,0,33748,2554,48772,621,621,0,0,27584,0,0,0,20567,0,0,0,0,0,0,9572,0,9572,0,0
132,2917,  НИК,Ульяновск,511854,0,0,0,0,0,511854,46968,2044,0,0,44924,464886,388515,10643,0,371815,0,2347,0,0,2077,1633,73970,733,733,0,0,71478,0,0,0,1759,0,0,2401,0,0,0,0,0,0,0,0
133,401,  НИК-ЛАЙФ,Ульяновск,27,0,0,0,0,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,4323,  НКО ОВСС,Москва,454,0,0,0,0,0,454,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0
135,4354,  НКО ПОВС ВЗАИМОПОМОЩЬ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1961,  НОВЫЙ УРЕНГОЙ,Новый Уренгой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,3295,  НСГ-РОСЭНЕРГО,Горно-Алтайск,4045490,0,0,0,0,0,613266,378689,339069,0,0,39620,234577,226224,185184,0,0,0,172,11160,0,21507,8201,8353,0,0,0,0,0,0,0,28,8325,0,0,0,0,0,0,3432224,3432224,0,0,0
138,3010,  ОБЛАСТНАЯ МЕД.СТРАХ. КОМПАНИЯ,Калининград обл.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2346,  ОБЪЕДИНЕННАЯ СТРАХОВАЯ КОМПАНИЯ,Самара,1797544,0,0,0,0,0,784730,46616,30714,0,0,15902,738114,727171,662607,0,372,6780,4097,0,0,32116,21199,10902,2706,2706,0,0,440,302,16,3330,4065,43,0,41,0,0,0,1012814,1003779,4695,4340,0
140,4314,  ОВС ЗАСТРОЙЩИКОВ,Москва,1725457,0,0,0,0,0,1725457,0,0,0,0,0,1725457,0,0,0,0,0,0,0,0,0,0,1725457,0,0,0,0,0,0,0,0,0,1725457,0,0,0,0,0,0,0,0,0,0
141,4348,  ОВС МЕД,Тюмень,397,0,0,0,0,0,397,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0
142,4301,  ОВС НОВС,Камышин,5344,0,0,0,0,0,5344,0,0,0,0,0,5344,0,0,0,0,0,0,0,0,0,0,3210,0,0,0,0,0,0,0,0,0,3210,0,2134,0,0,0,0,0,0,0,0
143,4293,  ОЙЛЕР ГЕРМЕС РУ,Москва,724163,0,0,0,0,0,724163,0,0,0,0,0,724163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724163,0,0,0,0,0,0,0,0,0
144,3099,  ОПОРА,Рязань,1421848,0,0,0,0,0,986763,212084,85451,0,0,126633,774679,577182,99273,0,0,0,-692,14177,13947,440839,23585,160969,525,0,0,0,0,0,164,10094,150186,0,19323,17205,0,0,0,435085,383707,2821,48557,0
145,326,  ОРБИТА,Москва,24617,0,0,0,0,0,24617,2037,63,0,0,1974,22580,1330,816,0,0,0,0,0,0,420,94,12660,0,0,0,0,0,0,0,12408,181,71,8542,48,0,0,0,0,0,0,0,0
146,4008,  ОСЖ РЕСО-ГАРАНТИЯ,Москва,222684,125,210664,210664,0,0,12020,12020,12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,173,  ПАНАЦЕЯ,Ростов-на-Дону,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,915,  ПАРИ,Москва,2242221,0,0,0,0,0,2021759,465090,253586,0,0,211504,1556669,1390745,258357,223,240,3356,702435,0,0,289494,136640,118199,7485,7485,0,0,63,8274,161,12882,88641,693,207,47518,0,0,0,211371,201353,6710,3308,0
149,3268,  ПАРИТЕТ-СК,Москва,322133,15868,0,0,0,0,161857,57176,7931,0,0,49245,104681,97191,28850,0,0,20,39119,0,0,27858,1344,7160,371,371,0,0,103,4,5,231,6446,0,0,330,0,0,0,160276,158453,1579,244,0
150,2284,  ПЛАТО,Москва,299121,0,0,0,0,0,299121,284227,284047,0,0,180,14894,13673,415,0,0,0,1111,0,0,12091,56,1221,30,15,0,0,0,0,0,0,1031,160,0,0,0,0,0,0,0,0,0,0
151,3568,  ПОВОЛЖСКИЙ СТРАХОВОЙ АЛЬЯНС,Сызрань,1454084,0,0,0,0,0,217061,114457,108015,0,0,6442,102604,99021,83289,0,0,257,421,0,0,3665,11389,3559,515,515,0,0,0,0,0,517,2527,0,0,24,0,0,0,1237023,1237023,0,0,0
152,3390,  ПОЛИС-ГАРАНТ,Москва,470792,0,0,0,0,0,349465,97304,2543,0,0,94761,252161,234322,201331,0,0,0,3704,0,0,16622,12665,10935,4628,4628,0,0,0,0,0,3464,2843,0,0,6904,0,0,0,121327,121327,0,0,0
153,3609,  ППФ СТРАХОВАНИЕ ЖИЗНИ,Москва,2275657,0,2199296,1847763,0,351533,76361,76361,76361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3889,  ПРЕСТИЖ-ПОЛИС,Москва,943,0,0,0,0,0,943,1232,-1,0,0,1233,-289,-295,-44,0,0,0,23,0,0,-219,-55,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,3438,  ПРОМИНСТРАХ,Москва,3546856,18255,0,0,0,0,3320141,101825,55655,72,0,46170,3218316,274926,38690,0,1364,187,9396,0,0,219578,5711,2933657,214,214,0,0,311,547,4160,2783,9658,2915984,8698,1035,0,0,0,226715,196489,1769,28457,0
156,2682,  ПРОФСОДРУЖЕСТВО,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,4179,  РАЙФФАЙЗЕН ЛАЙФ,Москва,3970109,77910,3667794,3667794,1083080,0,302315,302315,146511,0,0,155804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,72,  РЕГИОНАЛЬНАЯ СТРАХОВАЯ КОМПАНИЯ,Москва,3696113,0,0,0,0,0,3696113,0,0,0,0,0,3696113,8243,0,0,0,0,0,0,0,0,8243,3687870,0,0,0,0,0,0,0,0,0,3687870,0,0,0,0,0,0,0,0,0,0
159,3621,  РЕГИОНАЛЬНЫЙ СТРАХОВОЙ ЦЕНТР,Москва,37813,0,0,0,0,0,37813,-8,-8,0,0,0,37821,-16853,-568,0,-4476,0,0,-11379,-11379,-450,20,54674,0,0,0,0,-2351,0,0,0,59282,-2257,0,0,0,0,0,0,0,0,0,0
160,2733,  РЕЗЕРВ,Хабаровск,123628,0,0,0,0,0,123628,111345,111345,0,0,0,12283,1560,0,0,0,0,0,0,0,0,1560,669,0,0,0,0,0,0,0,0,669,0,0,10054,0,0,0,0,0,0,0,0
161,3972,  РЕНЕССАНС ЖИЗНЬ,Москва,17696816,36040,15840518,15840518,7802724,0,1856298,1856298,1651522,0,0,204776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1209,  РЕСО-ГАРАНТИЯ,Москва,65867860,928401,12855,12855,0,0,39673385,13234327,2618464,1424,0,10615863,26439058,24217040,18347842,27840,0,995,656568,431,0,2485738,2697626,1471716,907961,576881,331080,0,0,809,86777,99098,374987,2084,245879,504423,0,0,0,26181620,25984816,135500,61304,0
163,879,  РЕСО-МЕД,Павловский Посад,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,13,  РЕСО-ШАНС,Москва,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,0,0
165,3492,  РЕСПЕКТ,Рязань,5677196,0,0,0,0,0,5677196,290295,289893,0,0,402,5386901,615009,0,0,0,0,391124,0,0,223885,0,4771892,0,0,0,0,0,0,0,0,-329,4772221,0,0,0,0,0,0,0,0,0,0
166,473,  РИКС,Москва,75734,0,0,0,0,0,75734,1560,841,0,0,719,74174,28452,0,0,0,0,2831,0,0,17018,8603,3077,0,0,0,0,0,0,0,0,3077,0,0,42645,0,0,0,0,0,0,0,0
167,4351,  РНПК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1,  РОСГОССТРАХ,Люберцы,67143744,420881,0,0,0,0,40054405,7468493,1786142,0,0,5682351,32585912,30235236,14458966,132387,108063,350023,353636,85044,-76179,1766022,12981095,2087893,521386,245799,275587,0,12443,193874,28775,18605,1287697,25113,211163,51620,0,0,0,27089339,26581157,396644,111538,0
169,3984,  РОСГОССТРАХ-ЖИЗНЬ,Москва,41722520,17499,38953749,38918104,1720477,35645,2768771,2768771,2768771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,3676,  РОСГОССТРАХ-МЕДИЦИНА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,3535,  РОСИНКОР РЕЗЕРВ,Дмитров,656129,0,0,0,0,0,656129,85622,85346,0,0,276,570507,427547,60969,0,0,452,4694,0,0,360526,906,25373,621,621,0,0,192,0,0,17607,5864,1089,0,117587,0,0,0,0,0,0,0,0
172,2191,  РОСМЕДСТРАХ - К,Курск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2947,  РСХБ-СТРАХОВАНИЕ,Москва,4259784,0,0,0,0,0,4258504,1593296,1435998,0,0,157298,2665208,2495426,214644,319,0,3679,21618,1239782,656399,715771,299613,96503,1060,1060,0,0,0,0,0,854,92575,2014,9064,64215,0,0,0,1280,0,1280,0,0
174,1999,  РУССКАЯ КОРОНА,Рязань,62039,0,0,0,0,0,62039,56095,49528,0,0,6567,5944,1200,0,0,0,0,666,0,0,0,534,4744,0,0,0,0,0,0,0,0,4744,0,0,0,0,0,0,0,0,0,0,0
175,3748,  РУССКИЙ СТАНДАРТ СТРАХОВАНИЕ,Москва,4882733,0,3695854,3695854,0,0,1186879,1186879,716762,0,0,470117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,235,  РУССКОЕ ПЕРЕСТРАХОВОЧНОЕ ОБ-ВО,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,4202,  САКЛАУ,Казань,4404,0,0,0,0,0,4404,0,0,0,0,0,4404,40,0,0,0,0,0,0,0,0,40,4364,0,0,0,0,0,0,0,0,4364,0,0,0,0,0,0,0,0,0,0,0
178,2873,  САХАМЕДСТРАХ,Якутск,42538,10657,0,0,0,0,42538,42538,0,0,0,42538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,4331,  СБЕРБАНК СТРАХОВАНИЕ,Москва,7737749,0,0,0,0,0,7737749,277129,49672,0,0,227457,7460620,6699300,99,0,0,0,575,2051,0,261231,6435344,371253,2,2,0,0,0,0,0,0,371251,0,78117,311950,0,0,0,0,0,0,0,0
180,3692,  СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ,Москва,70188779,0,69571299,69571299,15783055,0,617480,617480,585757,0,0,31723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,924,  СЕЛЕКТА,Москва,85058,9812,0,0,0,0,85058,29171,2473,0,0,26698,55887,40312,5052,0,-3,32846,3164,0,0,-1625,878,16447,0,0,0,0,-115,8617,0,1831,5364,750,0,-872,0,0,0,0,0,0,0,0
182,632,  СЕРВИСРЕЗЕРВ,Ковров,1302461,0,0,0,0,0,109131,51183,50779,0,0,404,57948,55900,40717,0,0,0,49,0,0,3278,11856,2048,0,0,0,0,0,0,52,98,1898,0,0,0,0,0,0,1193330,1193330,0,0,0
183,2353,  СИБИРСКИЙ ДОМ СТРАХОВАНИЯ,Кемерово,783523,0,0,0,0,0,227321,188172,55011,0,0,133161,39149,32144,14690,13,0,0,3849,0,0,9460,4132,5062,2781,2781,0,0,0,0,40,0,1479,762,1593,350,0,0,0,556202,522563,24095,9544,0
184,3467,  СИБИРСКИЙ СПАС,Новокузнецк,762412,40177,0,0,0,0,228987,173254,28716,0,0,144538,55733,55217,53561,0,0,0,0,0,0,57,1599,516,0,0,0,0,0,0,0,81,435,0,0,0,0,0,0,533425,533425,0,0,0
185,3270,  СИБИРСКИЙ СПАС-МЕД,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,4105,  СИВ ЛАЙФ,Москва,4313972,0,4136899,4136899,249331,0,177073,177073,158173,0,0,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2444,  СИМАЗ-МЕД,Новосибирск,13625,0,0,0,0,0,13625,13625,0,0,0,13625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,3803,  СК ДОМИНАНТА,Москва,20245,0,0,0,0,0,20245,27,27,0,0,0,20218,10702,0,0,0,0,0,0,0,10702,0,9516,0,0,0,0,0,0,0,1738,7778,0,0,0,0,0,0,0,0,0,0,0
189,3225,  СК ЕВРОПЛАН,Москва,751545,0,0,0,0,0,751545,0,0,0,0,0,751545,732779,732779,0,0,0,0,0,0,0,0,18766,18766,18766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,3825,  СК СОГАЗ-ЖИЗНЬ,Москва,8065297,15260,8024691,7999750,258,24941,40606,40606,40496,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,4174,  СКОР П.О.,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
