Сведения о страховых премиях в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
28,3767,  АСКОР,Москва,877,0,0,0,0,0,877,877,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2144,  АСКО-ЦЕНТР,Курск,32688,0,0,0,0,0,32688,16585,6107,0,0,10478,16103,15840,11610,0,0,0,55,319,0,2914,942,263,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0
30,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,758,  АСТРА-МЕТАЛЛ,Магнитогорск,18224,0,0,0,0,0,18224,18224,0,0,0,18224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2619,  АСТРО-ВОЛГА,Самара,97449,0,0,0,0,0,31138,7304,2069,0,0,5235,23834,21819,17262,0,0,275,1350,2,0,1344,1586,2015,0,0,0,0,0,6,6,0,0,0,0,129,1872,8,0,0,0,0,0,66311,66311,0,0,0
33,2684,  АСТРО-ВОЛГА-МЕД,Самара,2087,277,0,0,0,0,2087,2087,0,0,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,89130,0,0,0,0,0,89130,0,0,0,0,0,89130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89130,0,0,0,0,0,0,0,0,0
35,518,  БАСК,Белово,119521,0,0,0,0,0,62599,53113,2450,0,0,50663,9486,9176,3871,0,0,0,1397,0,0,3534,374,309,0,0,0,0,0,22,22,0,0,0,0,31,256,0,0,1,0,0,0,56922,50310,6612,0,0
36,4312,  БАШКОРТОСТАН МЕДИЦИНА,Уфа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3673,  БЕЛОКАМЕННАЯ,Москва,1365,0,0,0,0,0,1365,0,0,0,0,0,1365,1302,0,0,0,0,860,0,0,442,0,63,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0
38,3487,  БИН СТРАХОВАНИЕ,Москва,522957,34162,0,0,0,0,443528,249702,176090,0,0,73612,193826,108630,18754,53,6368,0,5806,30,0,38215,39404,64638,0,0,0,0,0,6966,247,0,6719,0,0,15869,37608,4195,60,20498,0,0,0,79429,59579,8302,11548,0
39,3991,  БЛАГОСОСТОЯНИЕ,Москва,633242,0,52247,22177,0,30070,580995,580995,571547,0,0,9448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,279599,0,0,0,0,0,279585,136376,103819,0,0,32557,143209,59796,0,0,0,0,0,0,0,0,59796,19268,0,0,0,0,0,0,0,0,0,0,0,0,19268,0,0,64145,0,0,0,14,14,0,0,0
41,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,41949,0,0,0,0,0,41031,1034,336,0,0,698,39997,39552,232,0,0,0,38124,0,0,1074,122,404,0,0,0,0,0,1,1,0,0,0,0,147,256,0,0,41,0,0,0,918,918,0,0,0
42,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,386739,0,0,0,0,0,386739,58946,859,0,0,58087,327793,229461,11529,0,0,0,55476,0,0,160544,1912,98121,0,0,0,0,0,132,132,0,0,0,0,0,97989,0,67,144,0,0,0,0,0,0,0,0
43,2664,  ВЕКТОР,Симферополь,94141,0,0,0,0,0,35767,14509,4930,0,0,9579,21258,11429,2147,0,0,1695,8,0,0,7501,78,9829,0,0,0,0,0,37,0,0,37,0,0,16,9776,0,0,0,0,0,0,58374,58374,0,0,0
44,3245,  ВЕРНА,Краснодар,75091,0,0,0,0,0,75091,10733,3586,0,0,7147,64358,9096,3903,0,0,76,2,2607,0,1842,666,55255,30,30,0,0,0,0,0,0,0,0,0,775,431,54019,0,7,0,0,0,0,0,0,0,0
45,4170,  ВИС,Махачкала,1282,0,0,0,0,0,1282,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0
46,3561,  ВИТАЛ-ПОЛИС,Москва,4716,0,0,0,0,0,4716,3693,120,0,0,3573,1023,1020,983,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
47,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,152490,0,31613,31593,34,20,120877,120877,394,0,0,120483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3279,  ВНЕШЭКОНОМСТРАХ,Москва,116221,0,0,0,0,0,116221,70380,181,0,0,70199,45841,28924,24411,0,0,0,27,0,0,4219,267,13917,0,0,0,0,0,0,0,0,0,0,0,37,1643,12237,0,3000,0,0,0,0,0,0,0,0
49,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,16443,0,0,0,0,0,16443,12041,6709,0,0,5332,4402,3899,3046,0,0,0,0,0,0,286,567,503,135,135,0,0,0,19,14,0,5,0,0,0,334,15,0,0,0,0,0,0,0,0,0,0
50,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,604,0,0,0,0,0,604,604,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,433,  ВОСТСИБЖАСО,Иркутск,33667,0,0,0,0,0,33667,22218,8163,0,0,14055,11449,11227,4200,0,0,0,424,0,0,854,5749,221,0,0,0,0,0,12,12,0,0,0,0,0,209,0,0,1,0,0,0,0,0,0,0,0
52,621,  ВСК,Москва,11539935,203587,0,0,0,0,6872700,1941183,720738,0,0,1220445,4931517,4254858,2877107,2637,117417,0,112768,14988,6029,687751,442190,597020,0,0,0,0,0,215015,195753,0,19262,0,8565,83403,158864,131173,10235,69404,0,0,0,4667235,4423383,179904,63948,0
53,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,1713098,0,33691,31347,0,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679407,1679407,0,0,0,0,0,0
54,3978,  ВСК-МИЛОСЕРДИЕ,Москва,37166,0,0,0,0,0,37166,37166,0,0,0,37166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,582,0,0,0,0,0,582,582,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3398,  ВТБ СТРАХОВАНИЕ,Москва,12484731,0,0,0,0,0,12130192,7394300,6871475,0,0,522825,4735892,2658590,160705,2502,226741,52697,64734,0,0,1005212,1145999,339145,542,0,0,542,0,4722,4610,0,93,19,1458,180635,140863,10925,91,1738066,229605,229605,0,124934,75054,39908,9972,0
57,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,1965541,16984,1965539,1965539,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3780,  ВЫРУЧИМ!,Екатеринбург,28753,0,0,0,0,0,28753,469,468,0,0,1,28284,27519,25619,0,0,0,54,0,0,1471,375,761,0,0,0,0,0,9,9,0,0,0,0,50,702,0,0,4,0,0,0,0,0,0,0,0
59,630,  ГАЙДЕ,Санкт-Петербург,531453,0,0,0,0,0,369431,87184,21531,0,0,65653,282247,274528,250508,0,0,563,10907,0,0,6267,6283,6075,0,0,0,0,0,1363,1363,0,0,0,0,83,809,3820,0,1644,0,0,0,162022,153877,323,7822,0
60,3933,  ГАЛА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3908,  ГАЛАКТИКА,Москва,331635,0,0,0,0,0,331635,49841,35158,0,0,14683,281794,281794,9216,0,0,0,119321,0,0,153257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,473,  ГЕВОРСТРАХ,Ярославль,1370,0,0,0,0,0,1370,0,0,0,0,0,1370,1346,0,0,0,0,1346,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
64,397,  ГЕЛИОС,Москва,688168,0,0,0,0,0,491284,250514,199010,0,0,51504,240770,202106,103239,0,569,981,3244,0,0,61809,32264,24477,79,0,0,79,0,2670,2670,0,0,0,120,74,20084,1450,0,14187,0,0,0,196884,193714,3170,0,0
65,2397,  ГЕОПОЛИС,Москва,115038,0,0,0,0,0,106920,13229,13229,0,0,0,93691,92971,71361,0,0,0,0,0,0,18993,2617,720,0,0,0,0,0,643,643,0,0,0,0,0,77,0,0,0,0,0,0,8118,8118,0,0,0
66,448,  ГЕОПОЛИС,Москва,4126,0,0,0,0,0,4126,4126,528,0,0,3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,4693,78,0,0,0,0,4693,4693,0,0,0,4693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,2826,0,0,0,0,0,2826,87,87,0,0,0,2739,2464,1998,0,0,0,92,0,0,328,46,275,0,0,0,0,0,13,13,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0
69,2042,  ГРАНТА,Казань,39074,0,0,0,0,0,39074,1676,1075,0,0,601,37398,25080,23406,0,0,0,282,0,0,900,492,8780,0,0,0,0,0,5,5,0,0,0,5,5535,3235,0,0,3538,0,0,0,0,0,0,0,0
70,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,5363087,2760,0,0,0,0,4369366,1753580,348097,0,0,1405483,2615786,2471472,2022967,428,0,59155,201644,0,0,112531,74747,90456,10656,10656,0,0,0,32973,32361,0,0,612,50,7830,38877,70,0,53858,0,0,0,993721,980524,12380,817,0
71,1820,  ГУТА-СТРАХОВАНИЕ,Москва,26354,0,0,0,0,0,26344,14,14,0,0,0,26330,24075,4202,0,0,0,1112,0,0,18755,6,2255,0,0,0,0,0,0,0,0,0,0,0,0,2255,0,0,0,0,0,0,10,10,0,0,0
72,2214,  ДАЛЬАКФЕС,Владивосток,111164,0,0,0,0,0,33811,4422,2548,0,0,1874,29389,28323,12623,0,0,3082,1091,0,0,9886,1641,529,232,0,0,0,232,0,0,0,0,0,0,0,297,0,537,0,0,0,0,77353,77353,0,0,0
73,55,  ДАЛЬЖАСО,Хабаровск,65949,0,0,0,0,0,65949,50124,11623,0,0,38501,15825,13790,3646,0,0,0,7411,0,0,2065,668,2035,27,27,0,0,0,0,0,0,0,0,0,0,438,1570,0,0,0,0,0,0,0,0,0,0
74,525,  ДАЛЬ-РОСМЕД,Хабаровск,9,0,0,0,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,184073,7565,0,0,0,0,101643,7422,7422,0,0,0,94221,45141,6821,0,0,0,22699,0,0,14283,1338,48700,0,0,0,0,0,43383,43383,0,0,0,0,1806,3511,0,0,380,0,0,0,82430,82430,0,0,0
76,2842,  ДЕЛЬТА,Челябинск,7,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1363,  ДИАМАНТ,Москва,21985,0,0,0,0,0,21985,350,350,0,0,0,21635,2854,2844,0,0,0,0,0,0,0,10,18781,0,0,0,0,0,30,30,0,0,0,0,1,168,18582,0,0,0,0,0,0,0,0,0,0
78,206,  ДИАНА,Ангарск,17763,0,0,0,0,0,17763,13454,1859,0,0,11595,4309,3591,783,0,0,0,35,0,0,624,2149,718,0,0,0,0,0,0,0,0,0,0,1,0,608,109,0,0,0,0,0,0,0,0,0,0
79,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,97102,0,0,0,0,0,97081,32012,13283,0,0,18729,65069,45715,0,0,0,0,3120,0,0,2374,40221,16209,0,0,0,0,0,0,0,0,0,0,0,0,16209,0,0,3145,0,0,0,21,21,0,0,0
80,3954,  ЕВРОИНС,Смоленск,234646,538,0,0,0,0,116346,34943,5207,0,0,29736,81403,36481,2539,0,0,0,1330,2558,0,26277,3777,21222,0,0,0,0,0,6,6,0,0,0,0,1199,11237,8780,0,23700,0,0,0,118300,118300,0,0,0
81,990,  ЕВРОПА,Лобня,153572,0,0,0,0,0,153572,7872,2718,0,0,5154,145700,111699,8831,0,0,0,4306,78951,77130,17440,2171,20311,0,0,0,0,0,79,79,0,0,0,18,75,19983,156,0,13690,0,0,0,0,0,0,0,0
82,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,169093,0,0,0,0,0,169093,157123,157123,0,0,0,11970,0,0,0,0,0,0,0,0,0,0,10827,0,0,0,0,0,0,0,0,0,0,0,0,0,10827,0,1143,0,0,0,0,0,0,0,0
