Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ИТОГО:,,,,134684399,3214464,9372950,9338620,6066784,34330,88607694,37008724,27033727,1760,1,9974997,51598970,39402864,4600319,5462,1582,3676,218566,51263,930,447719,34074277,6360392,808102,673277,134733,11,2858,6547,2277,27023,5484134,29440,31392,5804322,11,11,0,36703744,36412630,232064,59050,0,1198185
1,2284," ГСАО ""Плато""",Москва,242,0,0,0,0,0,242,189,189,0,0,0,53,33,1,0,0,0,5,0,0,14,13,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,150729,751,92316,92316,55935,0,58413,58413,55174,0,0,3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0191,"АО  ""Тинькофф  Страхование""",Москва,976071,0,0,0,0,0,559236,403544,403544,0,0,0,155692,112735,72546,0,0,0,0,0,0,2,40187,11184,5341,5341,0,0,0,0,0,0,5843,0,0,31773,0,0,0,416835,416835,0,0,0,0
4,0212,"АО  ""Цюрих надежное страхование""",Москва,3498,127,0,0,0,0,3498,35,35,0,0,0,3463,893,5,0,0,0,236,0,0,643,9,1673,8,8,0,0,0,0,0,607,1058,0,336,561,0,0,0,0,0,0,0,0,0
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,111905,819,6773,3499,0,3274,105132,105132,103431,0,0,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045
6,3947,"АО ""АИГ""",Москва,1697,0,0,0,0,0,1449,2,2,0,0,0,1447,309,1,0,0,0,128,0,0,180,0,610,18,18,0,0,0,0,0,0,592,0,0,528,0,0,0,248,0,248,0,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,16456664,4337,0,0,0,0,10839409,2109472,1781774,31,0,327698,8729937,7499856,349006,505,138,456,560,260,42,23268,7125663,609113,62305,32019,30286,0,125,554,117,825,542015,3172,1260,619708,0,0,0,5617255,5595432,19114,2709,0,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,113125,39082,0,0,0,0,73889,71108,31556,0,0,39552,2781,1531,326,0,0,0,3,0,0,372,830,1250,341,341,0,0,0,0,0,147,364,398,0,0,0,0,0,39236,39236,0,0,0,0
9,0433,"АО ""ВостСибЖАСО""",Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1284,"АО ""Группа Ренессанс Страхование""",Москва,2533860,145419,0,0,0,0,1667149,711588,224316,0,0,487272,955561,660349,168703,3,0,72,134,0,0,5143,486294,165675,18816,18816,0,0,0,10,1,127,146720,1,0,129537,0,0,0,866711,862856,3514,341,0,0
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,7637,0,6927,6927,0,0,710,710,709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5172
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,1961523,927,0,0,0,0,847772,400243,300931,2,0,99312,447529,385329,184681,0,0,7,3368,533,0,2146,194594,53573,1186,1186,0,0,0,61,1,28,52231,66,17,8610,0,0,0,1113751,1111627,1613,511,0,0
13,2071,"АО ""ГСМК""",Санкт-Петербург,110,102,0,0,0,0,110,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1820,"АО ""ГУТА-Страхование""",Москва,791,0,0,0,0,0,791,64,34,0,0,30,727,627,16,0,0,1,0,0,0,113,497,86,0,0,0,0,0,1,1,0,16,68,0,14,0,0,0,0,0,0,0,0,0
15,1412,"АО ""Д2  Страхование""",Новосибирск,280047,12167,0,0,0,0,280047,102038,73752,0,0,28286,178009,75103,299,0,0,0,24,0,0,627,74153,47398,0,0,0,0,0,0,0,0,47398,0,0,55508,0,0,0,0,0,0,0,0,0
16,0055,"АО ""ДальЖАСО""",Хабаровск,32934,0,0,0,0,0,32934,29899,6226,0,0,23673,3035,2386,90,0,0,2,901,0,0,405,988,648,6,6,0,0,0,7,0,0,367,268,0,1,0,0,0,0,0,0,0,0,0
17,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,54279,0,0,0,0,0,54279,36546,5220,0,0,31326,17733,5193,0,0,0,0,0,0,0,0,5193,5333,0,0,0,0,0,0,0,0,5234,99,0,7207,0,0,0,0,0,0,0,0,0
18,1427,"АО ""МАКС""",Москва,1310242,0,0,0,0,0,526524,333334,299296,0,0,34038,193190,141340,79981,5,0,30,35,7,2,2337,58945,32901,12441,12441,0,0,16,90,92,231,19840,191,99,18850,0,0,0,783718,780305,1634,1779,0,0
19,3256,"АО ""МетЛайф""",Москва,570932,0,142149,138920,0,3229,428783,428783,279172,0,0,149611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2346,"АО ""ОСК""",Самара,298244,0,0,0,0,0,75316,28288,23908,0,0,4380,47028,39406,19969,5,0,148,246,2,0,3375,15661,7479,1194,1194,0,0,85,128,4,375,5561,132,3,140,0,0,0,222928,222087,666,175,0,0
21,3748,"АО ""Русский Стандарт Страхование""",Москва,741601,0,280390,280390,0,0,461211,461211,368297,0,0,92914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49742
22,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,149,0,0,0,0,0,149,3,3,0,0,0,146,39,35,0,0,0,0,0,0,0,4,107,105,105,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
23,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,494765,18,0,0,0,0,494765,94820,86376,0,0,8444,399945,227568,0,0,0,0,0,0,0,0,227568,46938,0,0,0,0,0,0,0,0,46938,0,0,125439,0,0,0,0,0,0,0,0,0
24,2619,"АО ""СК ""Астро-Волга""",Самара,1021352,0,0,0,0,0,183355,112305,73149,0,0,39156,71050,68066,52694,0,0,9,86,9,0,300,14968,2982,0,0,0,0,0,0,0,14,2968,0,0,2,0,0,0,837997,837997,0,0,0,0
25,0507,"АО ""СК ""Колымская""",Хабаровск,170803,2926,96551,96179,0,372,74252,74252,38596,0,0,35656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0915,"АО ""СК ""ПАРИ""",Москва,369315,0,0,0,0,0,340803,100572,70016,0,0,30556,240231,211669,4529,27,8,41,68652,0,0,11442,126970,14673,4614,4614,0,0,16,193,16,555,8627,652,53,13836,0,0,0,28512,27121,1281,110,0,0
27,2733,"АО ""СК ""Резерв""",Хабаровск,190134,0,0,0,0,0,190134,190079,190079,0,0,0,55,18,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,18,0,0,19,0,0,0,0,0,0,0,0,0
28,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,625732,0,0,0,0,0,247597,201175,112595,0,0,88580,46422,35496,16307,10,0,13,932,0,0,4344,13890,4135,1493,1493,0,0,0,0,0,4,1241,1397,0,6791,0,0,0,378135,375777,813,1545,0,0
30,2359,"АО ""СК УСПЕХ""",Москва,993,0,0,0,0,0,993,966,169,0,0,797,27,10,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,2,0,11,4,0,0,0,0,0,0,0,0,0
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,783,606,0,0,0,0,783,783,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1587,"АО ""СО ""Талисман""",Казань,147098,0,0,0,0,0,7330,5023,5023,0,0,0,2307,1930,1164,0,3,0,0,49,13,132,582,372,0,0,0,0,3,0,0,6,363,0,0,5,0,0,0,139768,139768,0,0,0,0
33,1208,"АО ""СОГАЗ""",Москва,5280895,0,0,0,0,0,2929030,1503447,1034316,0,0,469131,1425583,1077796,186436,1566,455,508,2717,255,10,49330,836529,209379,26731,26731,0,4,664,524,554,5636,175037,229,2492,135916,4,4,0,2351861,2290778,52492,8591,0,0
34,3229,"АО ""Страховая бизнес группа""",Воронеж,49066,4316,0,0,0,0,23026,21178,15001,0,0,6177,1848,911,30,0,3,3,7,0,0,556,312,872,0,0,0,0,27,10,0,249,511,75,0,65,0,0,0,26040,24440,945,655,0,0
35,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,373,0,0,0,0,0,373,4,4,0,0,0,369,365,294,0,0,0,0,14,14,57,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,1449,0,0,0,0,0,1449,1449,0,0,0,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,58114,1,0,0,0,0,58114,54409,20404,0,0,34005,3705,1459,0,1,0,0,0,0,0,34,1424,2169,0,0,0,0,0,0,0,0,1285,884,0,77,0,0,0,0,0,0,0,0,0
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,35065,0,0,0,0,0,19247,7259,1167,0,0,6092,11988,3479,2549,0,0,0,5,0,0,156,769,2584,2023,2023,0,0,0,0,0,313,221,27,0,5925,0,0,0,15818,15818,0,0,0,0
39,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,28501,0,0,0,0,0,28501,24149,4661,0,0,19488,4352,3694,46,0,1,0,8,0,0,268,3371,658,0,0,0,0,1,0,12,16,629,0,0,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,173096,2,0,0,0,0,173096,79397,77945,0,0,1452,93699,93289,91852,0,0,0,7,22,0,480,928,369,0,0,0,0,0,0,0,0,369,0,0,41,0,0,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,77859,67,77607,77393,46642,214,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28585
43,3995,АО ВТБ Страхование жизни,Москва,104623,298,104602,104598,0,4,21,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34622
44,3300,"АО СГ ""Спасские ворота""",Салехард,53589,1725,0,0,0,0,43372,12694,3541,0,0,9153,30678,29787,112,0,1,8,27069,0,0,131,2466,891,196,1,195,0,1,19,1,23,651,0,0,0,0,0,0,10217,10118,89,10,0,0
45,1858,"АО СК "" Армеец""",Москва,238819,19988,0,0,0,0,67362,59719,37944,0,0,21775,7643,5884,488,0,0,3,5,0,0,274,5114,1737,10,10,0,0,14,0,2,180,1418,113,0,22,0,0,0,171457,171457,0,0,0,0
46,0290,"АО СК ""Альянс""",Москва,114729,617,0,0,0,0,113294,59667,11643,118,0,48024,53627,15965,12,124,48,96,230,0,0,1996,13459,2264,1,1,0,0,56,0,18,75,2091,23,111,35287,0,0,0,1435,0,997,438,0,0
47,0278,"АО СК ""АСКОМЕД""",Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,87481,0,0,0,0,0,28959,16971,10990,0,0,5981,11988,11771,10897,0,0,0,65,0,0,110,699,192,5,5,0,0,0,0,0,0,187,0,0,25,0,0,0,58522,58163,359,0,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,266358,20884,0,0,0,0,113960,102775,100912,0,0,1863,11185,2957,361,0,0,2,293,0,0,302,1999,8213,7932,211,7721,0,0,3,1,23,254,0,0,15,0,0,0,152398,152398,0,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,30752,0,0,0,0,0,30752,24960,24507,0,0,453,5792,5746,18,268,0,0,5131,0,0,64,265,46,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,272,0,0,0,0,0,272,3,3,0,0,0,269,244,0,0,0,0,91,0,0,127,26,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
52,1867,"АО СК ""Коместра - Томь""",Томск,58292,0,0,0,0,0,58292,40846,15717,0,0,25129,17446,15743,11867,0,0,0,5,0,0,337,3534,1703,165,165,0,0,0,0,0,20,1517,1,0,0,0,0,0,0,0,0,0,0,0
53,2947,"АО СК ""РСХБ-Страхование""",Москва,631044,0,0,0,0,0,630969,149022,149013,0,0,9,481947,229812,1804,7,8,7,7,1985,298,21092,204902,195551,132,132,0,0,0,3,0,18,195397,1,12404,44180,0,0,0,75,0,75,0,0,0
54,1216,"АО СК ""Чулпан""",Альметьевск,232512,0,0,0,0,0,70513,46904,46519,0,0,385,23609,15757,1533,0,0,3,12,408,0,393,13408,7769,126,126,0,0,1,2,31,5,7601,3,1,82,0,0,0,161999,160046,1887,66,0,0
55,1675,Либерти Страхование (АО),Санкт-Петербург,722484,292,0,0,0,0,577587,352285,86146,0,0,266139,225302,176731,28800,3,0,54,163,0,0,2075,145636,20644,4222,4222,0,0,0,24,10,48,15972,368,46,27881,0,0,0,144897,144564,249,84,0,0
56,4349,"НКО ""МОВС""",Санкт-Петербург,82,0,0,0,0,0,82,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,70,12,0,0,0,0,0,0,0,0,0,0
57,4314,"НКО ""ПОВС застройщиков""",Москва,211,0,0,0,0,0,211,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0
58,4301,НКО НОВС,Камышин,3441,0,0,0,0,0,3441,0,0,0,0,0,3441,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,3420,0,0,0,0,0,0,0,0,0
59,4202,"НКО ОВС ""Саклау""",Казань,29,0,0,0,0,0,29,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
60,4360,"НКО ПОВС ""P2P страхование""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,77,0,0,0,0,0,77,0,0,0,0,0,77,77,9,0,0,0,0,0,0,50,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,1036,0,0,0,0,0,1036,0,0,0,0,0,1036,1023,1019,0,0,0,2,0,0,2,0,9,2,2,0,0,0,0,0,1,4,2,0,4,0,0,0,0,0,0,0,0,0
63,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,8,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0
64,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,163,0,0,0,0,0,163,0,0,0,0,0,163,163,22,0,0,0,0,0,0,109,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4192,НКО ПОВС «Народные кассы»,Москва,10239,0,0,0,0,0,10239,0,0,0,0,0,10239,32,0,0,0,0,0,0,0,10,22,18,0,0,0,0,0,0,0,0,0,18,0,10189,0,0,0,0,0,0,0,0,0
66,4362,НКО ПОВС «Содружество»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2708,"ОАО ""ЧСК""",Москва,8750,0,0,0,0,0,5274,2191,2184,0,0,7,3083,31,9,0,4,0,10,0,0,0,8,853,3,3,0,0,150,0,50,0,650,0,0,2199,2,2,0,3474,0,3105,369,0,0
68,1083,"ООО  ""Зетта Страхование""",Москва,1173516,22976,0,0,0,0,776237,250436,171289,0,0,79147,525801,323156,63087,8,0,0,476,2255,0,12936,244394,105727,6123,2476,3647,0,0,0,34,72,99229,269,9,96909,0,0,0,397279,392707,3068,1504,0,0
69,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,50024,0,0,0,0,0,49213,10873,10870,0,0,3,38340,38298,36587,0,0,0,12,0,0,192,1507,42,7,6,0,0,12,0,0,9,14,0,0,0,0,0,0,811,811,0,0,0,0
70,3828,"ООО  СК ""Альянс Жизнь""",Москва,44814,442,22485,22485,35,0,22329,22329,18727,0,0,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3905
71,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,4963409,0,2343726,2343726,1884646,0,2619683,2619683,2593421,0,0,26262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214057
72,2496,"ООО ""Абсолют Страхование""     ",Москва,554337,60527,0,0,0,0,531567,397538,315141,19,0,82397,134029,80279,5413,8,0,161,1239,0,0,7051,66407,23896,1411,1411,0,1,0,547,0,5872,14038,2027,159,29695,0,0,0,22770,21817,642,311,0,0
73,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,52423,267,0,0,0,0,52423,49561,6396,0,0,43165,2862,1121,523,0,0,1,105,0,0,190,302,1717,1259,1259,0,0,0,1,0,3,285,169,0,24,0,0,0,0,0,0,0,0,0
74,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,228711,0,0,0,0,0,228711,89055,88051,0,0,1004,139656,112677,200,0,9,1,0,5468,0,1618,105381,26742,3,3,0,0,12,0,0,43,26684,0,0,237,0,0,0,0,0,0,0,0,0
75,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,2154875,764,2138866,2138858,1880709,8,16009,16009,14825,0,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235413
76,0436,"ООО ""АМТ Страхование""",Москва,585,127,0,0,0,0,585,137,137,0,0,0,448,105,0,0,0,93,4,0,0,8,0,343,0,0,0,0,0,341,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
77,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,166,0,0,0,0,0,166,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0
78,3487,"ООО ""БИН Страхование""",Москва,9821,0,0,0,0,0,9821,7410,7405,0,0,5,2411,1855,4,0,0,0,1,0,0,564,1286,333,3,3,0,0,0,0,0,0,45,285,0,223,0,0,0,0,0,0,0,0,0
79,3799,"ООО ""БСД""",Москва,33186,0,0,0,0,0,33186,13443,4283,0,0,9160,19743,1278,366,0,0,0,224,0,0,336,352,17743,231,231,0,0,0,0,0,4,17265,243,722,0,0,0,0,0,0,0,0,0,0
80,3826,"ООО ""Вита-страхование""",Сургут,5064,0,3268,3264,7,4,1796,1796,1784,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3866,"ООО ""ВСК-Линия жизни""",Москва,118571,187,118565,118512,0,53,5,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,93225
82,3978,"ООО ""ВСК-Милосердие""",Москва,7,0,0,0,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3535,"ООО ""ИНКОР Страхование""",Дмитров,36838,0,0,0,0,0,36838,30566,8560,0,0,22006,6272,4254,2898,4,2,1,9,0,0,761,579,1884,44,44,0,0,0,0,0,1152,651,37,0,134,0,0,0,0,0,0,0,0,0
84,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,1787513,211,1058954,1057552,240008,1402,728559,728559,634188,0,0,94371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196165
85,3993,"ООО ""Компания Банковского Страхования""",Москва,40982,0,0,0,0,0,40982,0,0,0,0,0,40982,8451,0,0,0,0,0,0,0,0,8451,8447,0,0,0,0,0,0,0,0,8447,0,0,24084,0,0,0,0,0,0,0,0,0
