Сведения о количестве урегулированных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
87,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,66,5,0,0,0,0,66,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
88,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,5156,0,498,202,0,296,4658,4658,4658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2169,  ИНЕРТЕК,Санкт-Петербург,30,0,0,0,0,0,30,10,4,0,0,6,20,9,5,0,0,0,1,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0
91,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,870,  ИНТАЧ СТРАХОВАНИЕ,Москва,12850,110,0,0,0,0,9166,677,491,0,0,186,8489,8181,8046,0,0,0,0,0,0,0,135,140,0,0,0,0,0,128,128,0,0,0,0,0,12,0,0,168,0,0,0,3684,3684,0,0,0
93,902,  КАЙРОС,Петропавловск-Камчатский,10,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3175,  КАПИТАЛ ПЕРЕСТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1298,  КАПИТАЛ СТРАХОВАНИЕ,Когалым,54576,0,0,0,0,0,52498,48668,115,0,0,48553,3830,3771,3656,0,0,7,62,0,0,18,28,21,0,0,0,0,0,11,7,0,2,2,7,0,3,0,0,38,0,0,0,2078,2061,17,0,0
96,1336,  КАПИТАЛ-ПОЛИС,Санкт-Петербург,223674,0,0,0,0,0,223674,221455,140,0,0,221315,2219,2071,1608,0,0,0,454,0,0,6,3,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0
97,2875,  КАПИТАЛ-ПОЛИС МЕДИЦИНА,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3629,  КЛУВЕР,Саратов,1033,0,0,0,0,0,1033,335,28,0,0,307,698,698,695,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,507,  КОЛЫМСКАЯ,Хабаровск,10797,7,8971,8920,0,51,1826,1826,629,0,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1867,  КОМЕСТРА-ТОМЬ,Томск,8780,0,0,0,0,0,8780,8112,527,0,0,7585,668,662,595,0,0,0,0,0,0,20,47,6,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
101,3993,  КОМПАНИЯ БАНКОВСКОГО СТРАХОВАН,Москва,771,0,0,0,0,0,771,85,1,0,0,84,686,56,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0
102,3059,  КОМПАНИЯ ПРОМЫШЛЕННО-ТОРГОВОГО,Новокузнецк,9,0,0,0,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,21,0,0,0,0,0,21,0,0,0,0,0,21,21,10,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,4296,  КООП-РЕСУРС,Вологда,27,0,0,0,0,0,27,0,0,0,0,0,27,27,2,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,4209,  КОФАС РУС СТРАХОВАЯ КОМПАНИЯ,Москва,40,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
106,4117,  КРЕДИТ ЕВРОПА ЛАЙФ,Москва,267,1,2,2,0,0,265,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,4246,  КРИСТАЛЛ,Краснодар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,3781,  КРК-СТРАХОВАНИЕ,Москва,28150,0,0,0,0,0,28150,24833,27,0,0,24806,3317,3313,3287,0,0,1,1,0,0,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
109,4325,  КРЫММЕДСТРАХ,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,4326,  КРЫМСКАЯ ПЕРВАЯ СТРАХОВАЯ КОМПАНИЯ,Симферополь,1890,0,0,0,0,0,1890,1862,9,0,0,1853,28,26,14,0,0,3,2,0,0,5,2,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111,4337,  КРЫМСКИЙ СТРАХОВОЙ АЛЬЯНС,Красноперекопск,503,0,0,0,0,0,503,176,176,0,0,0,327,327,324,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,4310,  КС СТРАХОВАНИЕ,Саранск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,348,  ЛЕКСГАРАНТ,Москва,2920,0,0,0,0,0,2920,9,1,0,0,8,2911,65,55,0,1,0,0,0,0,6,3,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2843,0,0,0,0,0,0,0,0
114,1675,  ЛИБЕРТИ СТРАХОВАНИЕ,Санкт-Петербург,63321,227,0,0,0,0,55750,45721,393,0,0,45328,10029,9767,9607,0,0,4,96,0,0,30,30,244,0,0,0,0,0,156,155,0,0,1,0,11,14,63,1,17,0,0,0,7571,7563,0,8,0
115,1427,  МАКС,Москва,332727,0,0,0,0,0,261354,240965,2358,0,192,238607,20389,20188,18917,0,0,11,5,11,7,325,919,180,48,47,0,0,1,79,79,0,0,0,0,13,39,1,0,21,1124,1124,0,70249,70109,6,134,0
116,4013,  МАКС-ЖИЗНЬ,Москва,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2226,  МАКС-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,195,  МАСКИ,Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2877,  МЕГАРУСС-Д,Москва,10288,0,0,0,0,0,6508,196,35,0,0,161,6312,6282,6262,0,0,0,0,0,0,3,17,25,0,0,0,0,0,24,17,0,0,7,0,0,0,1,0,5,4,4,0,3776,3776,0,0,0
120,797,  МЕД-ГАРАНТ,Балашиха,1128,0,0,0,0,0,831,800,28,0,0,772,31,31,27,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,297,0,0,0
121,660,  МЕДИКА-ВОСТОК,Красноярск,189,0,0,0,0,0,189,189,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1958,  МЕДИЦИНСКАЯ СТРАХОВАЯ КОМПАНИЯ СТРАЖ,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,484,  МЕДСТРАХ,Москва,796,0,0,0,0,0,796,796,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,141,  МЕДЭКСПРЕСС,Санкт-Петербург,70580,0,0,0,0,0,69878,69545,168,0,0,69377,333,330,322,0,0,0,2,0,0,2,4,3,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,702,702,0,0,0
125,3594,  МЕЖДУНАРОДНАЯ СТРАХОВАЯ ГРУППА,Москва,3616,10,0,0,0,0,3616,3596,2778,0,0,818,20,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
126,3256,  МЕТЛАЙФ,Москва,837517,0,10515,10514,8763,1,827002,827002,6770,0,0,820232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,166,  МИЛОСЕРДИЕ И БЛАГОПОЛУЧИЕ,Красногорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4349,  МОВС,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2950,  МОСКВА-ВОЛГА,Красногорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2290,  МОСКОВИЯ,Москва,15129,133,0,0,0,0,664,455,312,0,0,143,209,190,176,0,0,0,9,0,0,1,4,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,17,0,0,0,14465,14465,0,0,0
131,3128,  МСК АЙАЙСИ,Москва,26,0,0,0,0,0,26,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,413,  МСК СТРАЖ,Рязань,75851,240,0,0,0,0,50026,47596,980,0,0,46616,2430,2403,2305,0,0,0,0,2,0,36,60,27,0,0,0,0,0,22,22,0,0,0,0,0,5,0,0,0,0,0,0,25825,25825,0,0,0
133,2326,  МСК УРАЛСИБ,Климовск,417,0,0,0,0,0,417,417,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,3624,  МСК-МЕДИЦИНА,Краснодар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1447,  НАДЕЖДА,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2182,  НАДЕЖДА,Красноярск,53663,0,0,0,0,0,35154,30676,1007,0,0,29669,4478,3128,3005,0,0,0,1,0,0,11,111,83,0,0,0,0,0,42,42,0,0,0,0,6,35,0,0,1267,0,0,0,18509,18509,0,0,0
137,4192,  НАРОДНЫЕ КАССЫ,Москва,173,0,0,0,0,0,173,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0
138,3116,  НАСКО ТАТАРСТАН,Казань,53019,0,0,0,0,0,28142,23710,3663,0,0,20047,4432,4259,2641,0,1,2,4,346,0,268,997,138,1,0,0,0,1,1,1,0,0,0,0,56,80,0,0,35,2,2,0,24875,24851,0,24,0
139,1826,  НАЦИОНАЛЬНАЯ СТРАХОВАЯ ГРУППА,Долгопрудный,1340,0,1,1,0,0,1027,231,118,0,0,113,796,626,570,0,0,0,3,0,0,40,13,170,151,151,0,0,0,7,7,0,0,0,0,0,12,0,0,0,0,0,0,312,312,0,0,0
140,3493,  НАЦИОНАЛЬНЫЕ СТРАХОВЫЕ ТРАДИЦИИ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3847,  НЕЗАВИСИМАЯ СТРАХОВАЯ ГРУППА,Москва,34105,54,0,0,0,0,34105,33728,1,0,0,33727,377,377,373,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2917,  НИК,Ульяновск,5390,0,0,0,0,0,5390,5257,32,0,0,5225,133,99,83,0,14,0,1,0,0,1,0,12,12,2,0,10,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
143,401,  НИК-ЛАЙФ,Ульяновск,13,0,10,0,0,10,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,4323,  НКО ОВСС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1961,  НОВЫЙ УРЕНГОЙ,Новый Уренгой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,3295,  НСГ-РОСЭНЕРГО,Горно-Алтайск,22243,0,0,0,0,0,3063,2719,521,0,0,2198,344,340,316,0,0,0,0,1,0,2,21,4,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,19180,19180,0,0,0
147,3010,  ОБЛАСТНАЯ МЕД.СТРАХ. КОМПАНИЯ,Калининград обл.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2346,  ОБЪЕДИНЕННАЯ СТРАХОВАЯ КОМПАНИЯ,Самара,27996,0,0,0,0,0,14387,2191,902,0,0,1289,12196,12128,11851,0,1,6,10,1,0,92,167,68,1,0,0,0,1,48,48,0,0,0,0,0,14,5,0,0,0,0,0,13609,13583,0,26,0
149,4314,  ОВС ЗАСТРОЙЩИКОВ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,4348,  ОВС МЕД,Тюмень,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,4301,  ОВС НОВС,Камышин,82,0,0,0,0,0,82,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
152,4293,  ОЙЛЕР ГЕРМЕС РУ,Москва,129,0,0,0,0,0,129,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0
153,3099,  ОПОРА,Москва,11669,0,0,0,0,0,11526,9346,582,0,0,8764,2180,1906,1694,0,0,0,9,7,4,31,165,205,0,0,0,0,0,171,171,0,0,0,0,13,21,0,0,69,0,0,0,143,139,0,4,0
154,326,  ОРБИТА,Москва,3560,0,0,0,0,0,3560,3523,1,0,0,3522,37,29,27,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
155,4008,  ОСЖ РЕСО-ГАРАНТИЯ,Москва,165,0,134,134,0,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
156,3645,  ОТКРЫТИЕ СТРАХОВАНИЕ ЖИЗНИ,Москва,246,0,246,223,186,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,173,  ПАНАЦЕЯ,Ростов-на-Дону,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,915,  ПАРИ,Москва,33096,0,0,0,0,0,31576,26644,217,0,0,26427,4932,4620,3774,0,0,2,630,0,0,135,79,70,0,0,0,0,0,16,14,0,0,2,0,12,42,0,0,242,0,0,0,1520,1519,0,1,0
159,3268,  ПАРИТЕТ-СК,Москва,2572,68,0,0,0,0,1495,833,65,0,0,768,662,654,627,0,0,0,6,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1077,1077,0,0,0
160,2284,  ПЛАТО,Москва,481,0,0,0,0,0,481,473,461,0,0,12,8,7,3,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161,3568,  ПОВОЛЖСКИЙ СТРАХОВОЙ АЛЬЯНС,Сызрань,17169,0,0,0,0,0,2237,667,537,0,0,130,1570,1561,1498,0,0,0,0,0,0,3,60,9,0,0,0,0,0,2,2,0,0,0,0,0,7,0,0,0,0,0,0,14932,14932,0,0,0
162,1111,  ПОДМОСКОВЬЕ,Подольск,9459,0,0,0,0,0,2650,1963,363,0,0,1600,687,610,493,0,0,0,0,0,0,5,112,77,0,0,0,0,0,17,17,0,0,0,0,1,59,0,0,0,0,0,0,6809,6809,0,0,0
163,3390,  ПОЛИС-ГАРАНТ,Москва,10386,0,0,0,0,0,9435,5899,3,0,0,5896,3536,3433,3413,0,0,0,0,0,0,4,16,29,0,0,0,0,0,27,27,0,0,0,0,1,1,0,0,74,0,0,0,951,951,0,0,0
164,3609,  ППФ СТРАХОВАНИЕ ЖИЗНИ,Москва,12368,0,10384,8968,0,1416,1984,1984,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,3889,  ПРЕСТИЖ-ПОЛИС,Москва,2041,0,0,0,0,0,2041,1907,0,0,0,1907,134,134,132,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,3438,  ПРОМИНСТРАХ,Москва,8305,0,0,0,0,0,2615,1485,285,0,0,1200,1130,798,722,0,0,0,1,0,0,36,39,65,0,0,0,0,0,17,17,0,0,0,0,29,17,2,267,0,0,0,0,5690,5648,0,42,0
167,2682,  ПРОФСОДРУЖЕСТВО,Москва,71,0,0,0,0,0,71,70,39,0,0,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,4179,  РАЙФФАЙЗЕН ЛАЙФ,Москва,975,0,945,945,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,72,  РЕГИОНАЛЬНАЯ СТРАХОВАЯ КОМПАНИЯ,Москва,1875,0,0,0,0,0,1875,0,0,0,0,0,1875,1875,0,0,0,0,0,0,0,0,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,3621,  РЕГИОНАЛЬНЫЙ СТРАХОВОЙ ЦЕНТР,Москва,247,0,0,0,0,0,247,44,7,0,0,37,203,186,168,0,0,0,0,0,0,1,17,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
171,1908,  РЕГИОНГАРАНТ,Москва,6134,0,254,0,0,254,4718,3566,81,0,0,3485,1152,1145,1076,28,0,1,0,0,0,32,8,7,2,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1162,1151,0,11,0
172,2733,  РЕЗЕРВ,Хабаровск,2347,0,0,0,0,0,2347,1915,1915,0,0,0,432,197,0,0,0,0,0,0,0,0,197,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,231,0,0,0,0,0,0,0,0
173,3972,  РЕНЕССАНС ЖИЗНЬ,Москва,13494,3,11055,11055,1854,0,2439,2439,1527,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1209,  РЕСО-ГАРАНТИЯ,Москва,3016375,61842,995,885,0,110,2738510,2536979,12019,0,0,2524960,201531,186384,179707,8,0,18,74,0,0,1013,5564,2511,56,56,0,0,0,2278,2278,0,0,0,0,32,128,17,29,12607,0,0,0,276870,276784,19,67,0
175,879,  РЕСО-МЕД,Павловский Посад,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3492,  РЕСПЕКТ,Рязань,1857,0,0,0,0,0,1857,235,81,0,0,154,1622,1324,0,0,0,0,0,0,0,1324,0,298,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0
177,473,  РИКС,Ярославль,1697,0,0,0,0,0,1692,0,0,0,0,0,1692,6,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686,0,0,0,5,5,0,0,0
178,4351,  РНПК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,  РОСГОССТРАХ,Люберцы,1417882,134826,0,0,0,0,459295,237394,23988,0,0,213406,221901,219025,170737,110,5,306,126,2625,120,2531,42585,2836,218,171,0,2,45,1155,1155,0,0,0,1,22,1424,16,10,30,111,111,0,958476,958303,76,97,0
180,3984,  РОСГОССТРАХ-ЖИЗНЬ,Москва,61828,0,26812,26477,683,335,35016,35016,35016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,3676,  РОСГОССТРАХ-МЕДИЦИНА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3535,  РОСИНКОР РЕЗЕРВ,Дмитров,348,0,0,0,0,0,348,11,1,0,0,10,337,336,311,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183,3451,  РОСМЕД,Москва,121512,0,0,0,0,0,121512,121419,19,0,0,121400,93,92,90,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2191,  РОСМЕДСТРАХ - К,Курск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2890,  РОСНО-МС,Москва,15569,915,0,0,0,0,15569,15569,0,0,0,15569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2947,  РСХБ-СТРАХОВАНИЕ,Москва,4702,0,0,0,0,0,4594,2785,2704,0,0,81,1809,1786,1244,0,0,0,3,174,55,256,109,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,18,108,108,0,0,0,0,0,0
187,1999,  РУССКАЯ КОРОНА,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,3748,  РУССКИЙ СТАНДАРТ СТРАХОВАНИЕ,Москва,2760,0,619,619,0,0,2141,2141,1093,0,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,235,  РУССКОЕ ПЕРЕСТРАХОВОЧНОЕ ОБ-ВО,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,4202,  САКЛАУ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
