Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
44,3300,"АО СГ ""Спасские ворота""",Салехард,60085,2340,0,0,0,0,47566,10928,3071,0,0,7857,36638,34526,184,0,1,8,32081,0,0,129,2123,2112,1377,1,1376,0,1,18,1,29,686,0,0,0,0,0,0,12519,12377,113,29,0
45,1858,"АО СК "" Армеец""",Москва,203378,17997,0,0,0,0,67839,59890,42161,0,0,17729,7949,6051,1089,0,0,3,6,0,0,290,4663,1864,9,9,0,0,8,0,2,515,1226,104,0,34,0,0,0,135539,135539,0,0,0
46,0290,"АО СК ""Альянс""",Москва,139862,1737,0,0,0,0,138477,96427,57081,125,0,39346,42050,11790,107,142,39,59,248,0,0,1961,9234,1946,0,0,0,0,57,3,22,63,1781,20,96,28218,0,0,0,1385,0,989,396,0
47,0278,"АО СК ""АСКОМЕД""",Самара,97,0,0,0,0,0,97,97,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,107400,0,0,0,0,0,26433,17285,12631,0,0,4654,9148,8931,8063,0,0,0,52,0,0,100,716,191,5,5,0,0,0,0,0,1,185,0,0,26,0,0,0,80967,80608,359,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,285446,16698,0,0,0,0,121892,110179,109047,0,0,1132,11713,2820,357,0,0,1,34,0,0,301,2127,8883,8608,209,8399,0,0,1,1,20,253,0,0,10,0,0,0,163554,163554,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,34154,0,0,0,0,0,34154,26257,25658,0,0,599,7897,7840,22,299,0,0,7158,0,0,72,289,57,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,311,0,0,0,0,0,311,3,3,0,0,0,308,283,1,0,0,0,123,0,0,132,27,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,758624,0,0,0,0,0,758519,155231,155228,0,0,3,603288,299236,2253,12,0,6,7,2148,185,21236,273574,251964,129,129,0,0,0,0,0,8,251824,3,5070,47018,0,0,0,105,0,105,0,0
53,3467,"АО СК ""Сибирский Спас""",Новокузнецк,252227,0,0,0,0,0,102993,49772,30141,0,0,19631,53221,52132,50554,0,0,0,0,0,0,49,1529,1089,0,0,0,0,0,0,0,8,1081,0,0,0,0,0,0,149234,149234,0,0,0
54,3983,"АО СК ""Стерх""",Якутск,464708,0,0,0,0,0,89227,79030,79002,0,0,28,10197,6638,1242,0,77,87,58,20,10,2285,2869,2735,19,19,0,0,67,167,0,168,2304,10,79,745,0,0,0,375481,375481,0,0,0
55,1216,"АО СК ""Чулпан""",Альметьевск,247192,0,0,0,0,0,76251,52024,51653,0,0,371,24227,16362,1815,0,0,4,9,444,0,363,13727,7795,120,120,0,0,1,0,28,9,7636,1,1,69,0,0,0,170941,169101,1784,56,0
56,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,291,0,0,0,0,0,291,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0
57,2733,"ЗАО ""СК ""Резерв""",Хабаровск,221493,0,0,0,0,0,221493,215150,215150,0,0,0,6343,973,0,0,0,0,0,0,0,0,973,973,0,0,0,0,0,0,0,0,973,0,0,4397,0,0,0,0,0,0,0,0
58,2284,"ЗАО ГСАО ""Плато""",Москва,334,0,0,0,0,0,334,253,252,0,0,1,81,56,3,0,0,0,13,0,0,22,18,25,2,2,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0
59,1675,Либерти Страхование (АО),Санкт-Петербург,662751,355,0,0,0,0,520467,330592,82757,0,0,247835,189875,157080,32180,1,0,27,266,0,0,2033,122573,18659,4514,4514,0,0,0,18,16,64,13657,390,55,14081,0,0,0,142284,141880,281,123,0
60,4349,"НКО ""МОВС""",Санкт-Петербург,124,0,0,0,0,0,124,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,122,2,0,0,0,0,0,0,0,0,0
61,4314,"НКО ""ПОВС застройщиков""",Москва,36241,0,0,0,0,0,36241,0,0,0,0,0,36241,0,0,0,0,0,0,0,0,0,0,36241,0,0,0,0,0,0,0,0,0,36241,0,0,0,0,0,0,0,0,0,0
62,4301,НКО НОВС,Камышин,6246,0,0,0,0,0,6246,0,0,0,0,0,6246,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,0,6227,0,0,0,0,0,0,0,0
63,4202,"НКО ОВС ""Саклау""",Казань,29,0,0,0,0,0,29,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
64,4360,"НКО ПОВС ""P2P страхование""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4169,"НКО ПОВС ""ГарантИнвест""",Москва,8,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,81,0,0,0,0,0,81,0,0,0,0,0,81,81,9,0,0,0,0,0,0,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,39,0,0,0,0,0,39,0,0,0,0,0,39,29,27,0,0,0,0,0,0,2,0,9,2,2,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,0,0
68,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,1261,0,0,0,0,0,1261,0,0,0,0,0,1261,0,0,0,0,0,0,0,0,0,0,1259,0,0,0,0,0,0,0,0,0,1259,0,2,0,0,0,0,0,0,0,0
69,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,197,0,0,0,0,0,197,0,0,0,0,0,197,197,45,0,0,0,0,0,0,117,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,4362,НКО ПОВС «Содружество»,Москва,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
71,2708,"ОАО ""ЧСК""",Москва,8896,0,0,0,0,0,5205,1614,1609,0,0,5,3591,205,11,0,2,2,2,0,0,175,13,1131,13,13,0,0,284,18,58,0,758,0,0,2255,0,0,0,3691,0,3284,407,0
72,0436,"ООО  ""АМТ Страхование""",Москва,527,129,0,0,0,0,527,96,96,0,0,0,431,97,0,0,0,90,2,0,0,5,0,334,0,0,0,0,0,331,0,3,0,0,0,0,0,0,0,0,0,0,0,0
73,1083,"ООО  ""Зетта Страхование""",Москва,1283493,21085,0,0,0,0,947249,258611,185947,0,0,72664,688638,399703,70239,7,0,0,417,2164,0,29197,297679,158128,2031,2031,0,0,0,0,30,83,155766,218,4,130803,0,0,0,336244,331559,3200,1485,0
74,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,39019,0,0,0,0,0,35831,12725,12721,0,0,4,23106,23057,21013,0,6,0,11,0,0,152,1875,45,6,6,0,0,2,0,0,15,22,0,0,4,0,0,0,3188,3188,0,0,0
75,3828,"ООО  СК ""Альянс Жизнь""",Москва,50478,704,26479,26464,1711,15,23999,23999,19728,0,0,4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,4052314,0,2364130,2364130,1816259,0,1688184,1688184,1672814,0,0,15370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2496,"ООО ""Абсолют Страхование""     ",Москва,359457,52029,0,0,0,0,333516,193804,138250,8,0,55554,139712,72218,5547,0,0,179,1230,0,0,6292,58970,36099,1509,1509,0,1,0,114,0,4520,10249,19706,159,31236,0,0,0,25941,25171,525,245,0
78,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,48558,297,0,0,0,0,48558,45007,6993,0,0,38014,3551,1334,748,0,0,0,64,0,0,207,315,2128,1464,1464,0,0,0,2,0,3,477,182,0,89,0,0,0,0,0,0,0,0
79,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,331059,0,0,0,0,0,331059,127891,119383,0,0,8508,203168,146753,229,0,11,1,2,6413,0,6199,133898,56172,4,4,0,0,14,0,0,52,56102,0,0,243,0,0,0,0,0,0,0,0
80,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,1833982,837,1803683,1803675,0,8,30299,30299,24313,0,0,5986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,127,0,0,0,0,0,127,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0
82,3487,"ООО ""БИН Страхование""",Москва,14112,0,0,0,0,0,14112,10294,10248,0,0,46,3818,2736,26,0,0,0,1,0,0,586,2123,694,23,23,0,0,0,0,0,0,52,619,0,388,0,0,0,0,0,0,0,0
83,3799,"ООО ""БСД""",Москва,31343,0,0,0,0,0,31343,13027,4087,0,0,8940,18316,1326,389,0,0,0,234,0,0,355,348,16211,241,241,0,0,0,0,0,3,15464,503,779,0,0,0,0,0,0,0,0,0
84,3826,"ООО ""Вита-страхование""",Сургут,4878,0,3112,3108,13,4,1766,1766,1763,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3866,"ООО ""ВСК-Линия жизни""",Москва,102327,207,102326,102272,0,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3978,"ООО ""ВСК-Милосердие""",Москва,6,0,0,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
