Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
87,3978,"ООО ""ВСК-Милосердие""",Москва,6,0,0,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1284,"ООО ""Группа Ренессанс Страхование""",Москва,2219649,200265,0,0,0,0,1185359,734615,231499,0,0,503116,450744,305352,188185,21,0,56,130,0,0,5620,111340,105897,62042,62042,0,0,0,12,9,156,43677,1,0,39495,0,0,0,1034290,1032314,1732,244,0
89,3535,"ООО ""ИНКОР Страхование""",Дмитров,4313,0,0,0,0,0,4313,413,408,0,0,5,3900,2034,1187,0,0,1,207,0,0,536,103,1647,117,117,0,0,7,0,0,1022,462,39,0,219,0,0,0,0,0,0,0,0
90,3993,"ООО ""Компания Банковского Страхования""",Москва,98434,0,0,0,0,0,98434,13,0,0,0,13,98421,11999,0,0,0,0,0,0,0,0,11999,11617,0,0,0,0,0,0,0,0,11617,0,0,74805,0,0,0,0,0,0,0,0
91,4326,"ООО ""КПСК"" ",Симферополь,3718,0,0,0,0,0,3718,1724,820,0,0,904,1994,1619,142,0,0,9,1,3,0,455,1009,243,0,0,0,0,15,63,4,0,161,0,132,0,0,0,0,0,0,0,0,0
92,3059,"ООО ""КПТС""",Новокузнецк,4537,0,0,0,0,0,4537,4537,0,0,0,4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4189,"ООО ""Кредендо - Ингосстрах  Кредитное Страхование""",Москва,122,5,0,0,0,0,122,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0
94,3781,"ООО ""КРК-Страхование""",Москва,15445,0,0,0,0,0,15445,2919,420,0,0,2499,12526,8022,6746,0,0,5,40,0,0,274,957,899,486,486,0,0,0,0,0,36,377,0,0,3605,0,0,0,0,0,0,0,0
95,4013,"ООО ""МАКС-Жизнь""",Москва,12329,17,12329,12329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3594,"ООО ""МСГ""",Москва,64390,6516,0,0,0,0,64390,64372,58131,0,0,6241,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
97,3128,"ООО ""МСК ""АйАйСи""",Москва,10039,10004,0,0,0,0,10039,10004,0,0,0,10004,35,1,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
98,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,417,0,0,0,0,0,417,417,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,2978758,0,0,0,0,0,1294884,822946,790657,0,0,32289,471938,468264,456440,0,0,0,1,0,0,152,11671,3674,0,0,0,0,0,0,0,7,3667,0,0,0,0,0,0,1683874,1683874,0,0,0
101,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,24881,46,12789,12789,0,0,12092,12092,12092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,3609,"ООО ""ППФ Страхование жизни""",Москва,155085,0,140140,121645,0,18495,14945,14945,14558,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3438,"ООО ""ПРОМИНСТРАХ""",Москва,247014,8716,0,0,0,0,220615,32056,18100,0,0,13956,188559,1466,127,0,0,3,3,0,0,951,382,186903,58,58,0,0,11,7,28,54,281,186464,116,74,0,0,0,26399,26150,119,130,0
104,3568,"ООО ""ПСА""",Сызрань,558269,0,0,0,0,0,196118,173279,173182,0,0,97,22839,15926,2760,0,0,3,2,0,0,208,12953,6906,218,218,0,0,0,0,0,65,6623,0,0,7,0,0,0,362151,362151,0,0,0
105,3621,"ООО ""Региональный Страховой Центр""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0473,"ООО ""РИКС""",Москва,10854,0,0,0,0,0,10854,521,261,0,0,260,10333,9188,0,0,0,0,56,1,1,5,9126,558,0,0,0,0,0,0,0,0,540,18,0,587,0,0,0,0,0,0,0,0
107,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,13882,13401,0,0,0,0,13882,13882,0,0,0,13882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0066,"ООО ""СК ""Ангара""",Братск,278016,0,0,0,0,0,50854,45441,44931,0,0,510,5413,5123,1885,0,0,0,0,0,0,207,3031,259,120,120,0,0,0,0,0,0,139,0,0,31,0,0,0,227162,227162,0,0,0
109,3999,"ООО ""СК ""АСКО-Жизнь""",Москва,5883,0,0,0,0,0,5883,5883,5867,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2042,"ООО ""СК ""Гранта""",Казань .,23136,7249,0,0,0,0,23136,13194,5688,0,0,7506,9942,7235,5938,0,0,4,0,0,0,194,1099,1633,0,0,0,0,0,6,0,1006,612,9,0,1074,0,0,0,0,0,0,0,0
111,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,97245,741,30206,29716,736,490,67039,67039,66113,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3837,"ООО ""СК ""Ингосстрах-М""",Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,50,0,0,0,0,0,50,7,7,0,0,0,43,42,6,0,0,0,20,0,0,2,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114,3645,"ООО ""СК ""Капитал - Лайф""",Москва,55359,0,55050,54987,21231,63,309,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,11375,0,0,0,0,0,11375,5942,3315,0,0,2627,5433,2802,2312,0,0,0,296,0,0,78,116,231,121,121,0,0,0,0,3,20,87,0,0,2400,0,0,0,0,0,0,0,0
116,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,184,0,0,0,0,0,184,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0
117,3984,"ООО ""СК ""РГС-Жизнь""",Москва,2513116,0,1197578,1195670,52118,1908,1315538,1315538,1301365,0,0,14173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,3652997,939,1709613,1709613,1422513,0,1943384,1943384,1897806,0,0,45578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3492,"ООО ""СК ""РЕСПЕКТ""",Рязань,234438,0,0,0,0,0,234438,106,6,0,0,100,234332,331,0,0,0,0,1,0,0,330,0,234001,0,0,0,0,0,0,0,0,4,233997,0,0,0,0,0,0,0,0,0,0
120,1999,"ООО ""СК ""РУССКАЯ КОРОНА""",Рязань,7895,0,0,0,0,0,7895,7427,1070,0,0,6357,468,425,0,0,0,0,197,0,0,3,225,43,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
121,0632,"ООО ""СК ""СЕРВИСРЕЗЕРВ""",Ковров,632919,0,0,0,0,0,246460,129999,129986,0,0,13,116461,112030,69884,0,0,0,0,0,0,280,41866,4431,0,0,0,0,0,0,11,0,4420,0,0,0,0,0,0,386459,386459,0,0,0
122,1307,"ООО ""СК ""Согласие""",Москва,2001493,53699,0,0,0,0,953364,451150,302798,0,0,148352,502214,357002,203772,247,27,322,757,543,239,33821,117513,122227,70748,42295,28453,8,119,791,62,62,49606,831,195,22790,0,0,0,1048129,1037055,6545,4529,0
123,3678,"ООО ""СК ""Страховой Дом ЕДИНСТВО""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1182,"ООО ""СК ""ТИТ""",Москва,15076,0,0,0,0,0,15076,12509,10927,0,0,1582,2567,1371,540,0,40,0,15,0,0,555,221,764,167,167,0,0,124,0,0,340,23,110,0,432,0,0,0,0,0,0,0,0
125,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,472,0,0,0,0,0,472,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,308,82,0,82,0,0,0,0,0,0,0,0
126,3879,"ООО ""СК ""ЭРГО Жизнь""",Москва,140865,131,26983,26983,2,0,113882,113882,113882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,3803,"ООО ""СК Доминанта""",Москва,1509,0,0,0,0,0,1509,2,2,0,0,0,1507,573,0,0,0,0,0,0,0,573,0,924,0,0,0,0,0,0,0,20,904,0,0,10,0,0,0,0,0,0,0,0
128,0574,"ООО ""СК Екатеринбург""",Екатеринбург,37612,12784,0,0,0,0,37612,30481,4062,0,0,26419,7131,4811,2384,0,0,0,41,0,0,516,1870,2231,1842,1842,0,0,0,0,0,4,354,31,0,89,0,0,0,0,0,0,0,0
129,3225,"ООО ""СК ИНТЕРИ""",Москва,22540,0,0,0,0,0,22540,0,0,0,0,0,22540,11270,11270,0,0,0,0,0,0,0,0,11270,11270,11270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,4104,"ООО ""СК КАРДИФ""",Москва,1250368,33,0,0,0,0,1250368,638742,638742,0,0,0,611626,176629,71538,0,0,0,0,0,0,0,105091,67026,0,0,0,0,0,0,0,0,67026,0,0,367971,0,0,0,0,0,0,0,0
131,0401,"ООО ""СК НИК-Лайф""",Ульяновск,6,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2917,"ООО ""СК НИК""",Ульяновск,1806,0,0,0,0,0,1806,137,119,0,0,18,1669,249,111,0,0,0,3,0,0,17,118,123,35,35,0,0,5,0,0,0,83,0,0,1297,0,0,0,0,0,0,0,0
133,3825,"ООО ""СК СОГАЗ-ЖИЗНЬ""",Москва,87691,15,47404,47042,0,362,40287,40287,40265,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,3857,"ООО ""СК Трудстрах""",Москва,291,0,0,0,0,0,291,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0
135,3998,"ООО ""СК Чабб Жизнь""",Москва,7,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3969,"ООО ""СК Чабб""",Москва,1797,293,0,0,0,0,1797,405,405,251,0,0,1392,314,0,0,0,0,111,0,0,195,8,944,0,0,0,0,0,0,0,278,666,0,130,4,0,0,0,0,0,0,0,0
137,2444,"ООО ""СМО ""СИМАЗ-МЕД""",Новосибирск,7187,0,0,0,0,0,7187,7187,0,0,0,7187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3528,"ООО ""СМО ""Спасение""",Казань,2329,0,0,0,0,0,2329,2329,0,0,0,2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,3941,"ООО ""СМП-Страхование""",Москва,34387,268,0,0,0,0,34387,26928,19878,0,0,7050,7459,6808,1144,0,0,3,927,0,0,399,4335,467,312,312,0,0,0,2,0,1,152,0,0,184,0,0,0,0,0,0,0,0
140,4079,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование Жизни""",Москва,522335,0,228273,228273,228273,0,294062,294062,294062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1580,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",Москва,504901,0,0,0,0,0,504901,27367,27366,0,0,1,477534,137018,466,0,0,0,0,0,0,0,136552,14600,0,0,0,0,0,0,0,0,14600,0,0,325916,0,0,0,0,0,0,0,0
142,4133,"ООО ""Страховая  компания ""ЭчДиАй  Страхование""",Москва,3186,0,0,0,0,0,3186,2391,2391,0,0,0,795,283,0,0,0,0,130,0,0,153,0,390,0,0,0,0,0,0,0,361,29,0,120,2,0,0,0,0,0,0,0,0
143,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,183203,0,0,0,0,0,183203,59935,53060,0,0,6875,123268,4244,0,0,5,4,37,0,0,1630,2568,7451,0,0,0,0,27,97,1,0,3899,3427,0,111573,0,0,0,0,0,0,0,0
144,3561,"ООО ""Страховая компания ""ВИТАЛ-Полис""",Москва,67,0,0,0,0,0,67,13,3,0,0,10,54,40,22,0,0,0,0,0,0,2,16,14,9,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
145,4117,"ООО ""Страховая компания ""Кредит Европа Лайф""",Москва,32362,31,44,44,0,0,32318,32318,32318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,239210,0,0,0,0,0,106224,99907,78413,0,0,21494,6317,3679,312,0,0,0,1,0,0,181,3185,2622,1044,1044,0,0,0,0,0,0,1524,54,0,16,0,0,0,132986,132986,0,0,0
147,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,30141,0,19908,19908,6301,0,10233,10233,9346,0,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1149,"ООО ""Страховая компания ""СтрИж""",Ижевск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,131840,44,0,0,0,0,131840,85010,134,60,0,84876,46830,1296,103,0,0,4,193,0,0,605,391,5914,521,521,0,0,0,5,0,82,4689,617,0,39620,0,0,0,0,0,0,0,0
150,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,238978,439,0,0,0,0,98602,56410,51897,0,0,4513,42192,34531,3374,0,8,3,143,0,0,2245,28758,3684,1,1,0,0,10,10,22,131,3200,310,8,3969,0,0,0,140376,138903,1366,107,0
151,3928,"ООО ""Страховые инвестиции""",Уфа,2220,0,0,0,0,0,2220,455,455,0,0,0,1765,10,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,1,0,0,1754,0,0,0,0,0,0,0,0
152,0585,"ООО ""СФ ""Адонис""",Пермь,195696,0,0,0,0,0,117128,61709,49465,0,0,12244,55419,53750,17893,3,0,2,6,463,0,1061,34322,852,221,221,0,0,0,0,1,0,630,0,0,817,0,0,0,78568,77578,661,329,0
153,1688,"ООО ""ТСК""",Королев,1864,0,0,0,0,0,1864,21,17,0,0,4,1843,1000,896,0,0,0,2,0,0,47,55,843,723,723,0,0,0,0,0,52,68,0,0,0,0,0,0,0,0,0,0,0
154,3507,"ООО ""Хоум Кредит Страхование""",Москва,421531,0,0,0,0,0,421531,155575,155575,0,0,0,265956,191826,0,0,0,0,0,0,0,0,191826,71906,0,0,0,0,0,0,0,0,71906,0,0,2224,0,0,0,0,0,0,0,0
155,4358,ООО «РСХБ-Страхование жизни»,Москва,1493,3,1493,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2890,ООО ВТБ МС,Москва,3181,0,0,0,0,0,3181,3181,0,0,0,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,3954,"ООО РСО  ""ЕВРОИНС""",Смоленск,352768,0,0,0,0,0,142845,94107,76849,0,0,17258,48738,10878,2514,1,0,9,225,1411,0,632,6086,3738,57,57,0,0,0,22,0,233,3208,218,0,34122,0,0,0,209923,209923,0,0,0
158,3767,"ООО СК ""АСКОР""",Москва,2938,0,0,0,0,0,2938,2622,2622,0,0,0,316,311,296,0,0,0,2,0,0,7,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
159,3398,"ООО СК ""ВТБ Страхование""",Москва,14146021,855,0,0,0,0,14139307,5288591,4393139,0,0,895452,8850716,6563104,15245,282,109,61,29327,0,0,13981,6504099,828459,1356,1356,0,1,77,31,7,2743,818623,5621,73,1459080,2,2,0,6712,0,5399,1313,0
160,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,22049,0,10800,10800,0,0,11249,11249,11249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0902,"ООО СК ""Кайрос""",Петропавловск-Камчатский,65,0,0,0,0,0,65,15,15,0,0,0,50,20,0,0,0,20,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0
162,1867,"ООО СК ""Коместра-Томь""",Томск,103691,0,0,0,0,0,103691,58444,31830,0,0,26614,45247,41107,35523,0,0,0,2,0,0,341,5241,4140,195,195,0,0,0,0,0,18,3926,1,0,0,0,0,0,0,0,0,0,0
163,3847,"ООО СК ""Независимая страховая группа""",Москва,3156,54,0,0,0,0,2688,1993,70,0,0,1923,695,531,255,0,31,1,110,0,0,57,77,164,66,66,0,0,38,0,0,0,60,0,0,0,0,0,0,468,0,468,0,0
164,0326,"ООО СК ""Орбита""",Москва,1932,0,0,0,0,0,1932,130,121,0,0,9,1802,191,33,0,0,4,1,1,1,136,16,1491,0,0,0,0,0,16,0,1297,69,109,70,50,0,0,0,0,0,0,0,0
165,3268,"ООО СК ""Паритет-СК""",Москва,46001,3657,0,0,0,0,5789,4643,1038,0,0,3605,1146,597,350,0,1,2,1,0,0,149,94,516,71,71,0,0,5,0,2,17,421,0,0,33,0,0,0,40212,39987,205,20,0
166,0013,"ООО СК ""РЕСО-Шанс""",Москва,34,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0
167,4331,"ООО СК ""Сбербанк страхование""",Москва,9962083,0,0,0,0,0,9962083,413764,17943,0,0,395821,9548319,8158464,0,0,0,0,41,46,0,31030,8127347,846907,0,0,0,0,0,0,0,0,846906,1,15383,527565,0,0,0,0,0,0,0,0
168,3511,"ООО СК ""Согласие-Вита""",Москва,149635,9,133484,133484,0,0,16151,16151,16151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1623,"ООО СК ""Тюмень-Полис""",Тюмень,39625,0,0,0,0,0,39625,18806,18806,0,0,0,20819,13440,309,0,0,0,0,0,0,143,12988,24,0,0,0,0,0,0,0,0,24,0,0,7355,0,0,0,0,0,0,0,0
170,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,296396,4957,0,0,0,0,296396,184873,148416,0,0,36457,111523,75690,109,22,0,0,73,0,0,14920,60566,35203,1,1,0,0,0,0,0,310,34470,422,0,630,0,0,0,0,0,0,0,0
171,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,37756,0,20657,20200,0,457,17099,17099,17099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,3543,"ООО СК ""Экип""",Москва,5369,0,0,0,0,0,5369,1132,1076,0,0,56,4237,2776,1767,0,0,5,4,0,0,14,986,1461,474,474,0,0,0,0,0,8,943,36,0,0,0,0,0,0,0,0,0,0
173,0758,"ООО СМК ""АСТРА-МЕТАЛЛ""",Магнитогорск,135194,0,0,0,0,0,135194,135194,0,0,0,135194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,3313,"ООО СМК ""УГМК-Медицина""",Екатеринбург,13360,12378,0,0,0,0,13360,13360,0,0,0,13360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1457,"ООО СМК ""Урал-Рецепт М""",Екатеринбург,255,3,0,0,0,0,255,255,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3957,"ООО СМО ""Чулпан-Мед""",Альметьевск,31,0,0,0,0,0,31,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,3572,"ООО СО ""Акцепт""",Кинель,27619,0,0,0,0,0,27619,18002,18002,0,0,0,9617,9617,9617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3245,"ООО СО ""ВЕРНА""",Краснодар,301685,0,0,0,0,0,112862,65527,40405,0,0,25122,47335,14786,1071,0,0,2,4,11,0,1002,12696,32434,53,53,0,0,0,9,0,632,8698,23042,2,113,0,0,0,188823,188823,0,0,0
179,2397,"ООО СО ""Геополис""",Москва,19751,0,0,0,0,0,8414,1107,24,0,0,1083,7307,6448,3566,0,0,0,0,0,0,72,2810,859,753,753,0,0,0,0,0,0,106,0,0,0,0,0,0,11337,11337,0,0,0
180,1643,"ООО СПК ""Юнити Ре""",Москва,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0397,"ООО Страховая Компания  ""Гелиос""",Москва,493627,0,0,0,0,0,336123,184756,140515,0,0,44241,151367,92397,1262,0,3,7,156,0,0,1976,88993,36204,9043,9043,0,0,12,65,33,13,26890,148,0,22766,0,0,0,157504,157169,335,0,0
182,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,1229882,57712,0,0,0,0,549217,351133,261498,34,0,89635,198084,159026,42789,44,2,44,846,481,53,20553,94267,27461,11859,11790,0,0,0,208,253,221,14369,551,508,11089,0,0,0,680665,668968,7593,4104,0
183,2243,"ПАО ""СК ЮЖУРАЛ-АСКО""",Челябинск,2072205,0,0,0,0,0,705116,494299,151793,0,0,342506,210817,197847,153017,0,0,0,4,0,0,1414,43412,12970,100,100,0,0,0,0,0,25,12845,0,0,0,0,0,0,1367089,1367089,0,0,0
184,0001,"ПАО СК ""Росгосстрах""",Люберцы,12483315,376738,0,0,0,0,8646593,1759398,909679,0,0,849719,6887195,5888850,477408,803,63,418,3823,45090,40,27388,5333857,980460,37201,20915,16286,0,30,1143,164,214,940759,949,242,17643,0,0,0,3836722,3796728,34444,5550,0
185,4348,"ПК ""НОМПОВС""",Тюмень,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
186,0621,"САО ""ВСК""",Москва,8689218,101118,0,0,0,0,5272109,2664965,1487003,1,0,1177962,2607144,2122477,365546,230,147,41,6978,1461,57,34392,1713682,346693,102906,62095,40811,1,458,219,271,595,189930,52313,91,137883,0,0,0,3417109,3377581,30563,8965,0
187,0448,"САО ""ГЕОПОЛИС""",Москва,11499,0,519,0,0,519,10980,10980,83,0,0,10897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,4246,"САО ""Кристалл""",Москва,583,0,0,0,0,0,583,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0
189,0348,"САО ""ЛЕКСГАРАНТ""",Москва,16120,0,0,0,0,0,16120,796,376,0,0,420,15324,471,228,0,15,0,7,0,0,50,171,125,12,12,0,0,16,0,0,0,43,54,0,14728,0,0,0,0,0,0,0,0
190,0141,"САО ""Медэкспресс""",Санкт-Петербург,23524,7323,0,0,0,0,14246,13139,852,0,0,12287,1107,893,527,0,0,0,4,0,0,65,297,214,89,89,0,0,0,0,0,0,125,0,0,0,0,0,0,9278,9278,0,0,0
191,2182,"САО ""Надежда""",Красноярск,1301614,0,0,0,0,0,821522,641678,429906,0,0,211772,179844,150668,129469,0,0,0,3,0,0,690,20506,10318,581,581,0,0,0,15,2,12,9665,43,0,18858,0,0,0,480092,480092,0,0,0
192,0177,САО ЭРГО,Москва,819818,1143,0,0,0,0,619180,358798,328575,0,0,30223,260382,152318,67078,11,0,16,224,0,0,5708,79281,77710,10218,3697,6521,0,0,0,7,246,67239,0,160,30194,0,0,0,200638,200535,103,0,0
193,1372,"СМК ""АСТРАМЕД-МС"" (АО)",Екатеринбург,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
