Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
67,3767,"ООО СК ""АСКОР""",Москва,33219.56412,-,-,-,-,-,33219.56412,11126.60773,11126.60773,-,-,-,22092.95639,20257.63242,19979.0886,-,-,-,-,-,-,278.54382,-,1835.32397,-,-,-,-,-,-,-,-,1835.32397,-,-,-,-,-,-,-,-,-,-,-
68,0397,"ООО Страховая Компания  ""Гелиос""",Москва,1124513.87629,-,-,-,-,-,318132.81098,124602.96985,40568.1669,-,-,84034.80295,193529.84113,189096.16228,140813.8033,-,-,-,439.6649,-,-,34176.87184,13665.82224,4146.22616,1753.7587,1753.7587,-,-,-,-,-,63.7692,2258.79826,69.9,-,287.45269,-,-,-,806381.06531,806381.06531,-,-,-
69,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,99.68512,-,-,-,-,-,99.68512,-,-,-,-,-,99.68512,99.68512,99.68512,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,170323.73558,-,-,-,-,-,170323.73558,170323.73558,-,-,-,170323.73558,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
71,3487,"ООО ""БИН Страхование""",Москва,70339.75638,-,-,-,-,-,67583.93884,27817.07147,27471.97022,-,-,345.10125,39766.86737,30971.14776,5373.88346,-,-,-,-,-,-,-,25597.2643,6843.50921,907.9516,907.9516,-,-,-,-,-,-,5935.55761,-,-,1952.2104,-,-,-,2755.81754,2312.81754,-,443,-
72,0191,"АО  ""Тинькофф  Страхование""",Москва,1413000.32149,-,-,-,-,-,1062325.26307,114390.71683,114390.71683,-,-,-,947934.54624,930255.96471,917733.56157,-,-,-,-,-,-,-,12522.40314,12288.76062,10438.57201,10438.57201,-,-,-,-,-,-,1850.18861,-,-,5389.82091,-,-,-,350675.05842,350675.05842,-,-,-
73,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,371312.76369,54726.96226,-,-,-,-,40732.06936,10286.85587,10285.95387,-,-,0.902,30445.21349,12032.55654,10204.90914,-,-,-,1071.7529,-,-,267.4945,488.4,18412.65695,17091.49564,-,17091.49564,-,-,-,-,-,1321.16131,-,-,-,-,-,-,330580.69433,330580.69433,-,-,-
75,2071,"АО ""ГСМК""",Санкт-Петербург,10247.91105,182.74491,-,-,-,-,10247.91105,10247.91105,-,-,-,10247.91105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
76,0425,"АО СК ""Ингвар""",Москва,13295.7158,-,-,-,-,-,13295.7158,-,-,-,-,-,13295.7158,13295.7158,-,-,-,-,13225.02657,-,-,-,70.68923,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
77,2346,"АО ""ОСК""",Самара,1462677.53673,55.689,-,-,-,-,563534.67919,36669.27001,9640.58356,-,-,27028.68645,526865.40918,524270.15593,483769.25095,-,5600,9816.69041,8921.46136,-,-,11172.62673,4990.12648,2277.13525,936.4723,936.4723,-,-,-,38.814,-,55.068,368.51473,878.26622,-,318.118,-,-,-,899142.85754,895495.85754,-,3647,-
78,3969,"ООО ""СК Чабб""",Москва,40081.03641,10458.10024,-,-,-,-,40081.03641,7978.91029,7978.91029,4526.325,-,-,32102.12612,17777.24014,-,-,-,-,15229.78897,-,-,2449.39536,98.05581,14324.88598,-,-,-,-,-,-,-,2962.35896,11362.52702,-,-,-,-,-,-,-,-,-,-,-
79,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,4638737.34546,-,-,-,-,-,1820216.10706,169093.2339,75972.34938,-,-,93120.88452,1651122.87316,1625141.22985,1510727.73889,-,-,396.73558,-,1101.187,-,28840.67404,84074.89434,25736.56926,3127.0319,3127.0319,-,-,-,-,-,680.26287,1916.15785,20013.11664,-,245.07405,-,-,-,2818521.2384,2818520.2384,-,1,-
80,0518,"АО СК ""БАСК""",Белово,412185.52522,-,-,-,-,-,139080.90892,131119.58936,1914.22001,-,-,129205.36935,7961.31956,7909.59956,7073.14111,-,-,-,-,-,-,7.2056,829.25285,51.72,39.972,39.972,-,-,-,-,-,-,11.748,-,-,-,-,-,-,273104.6163,271028.8163,2075.8,-,-
81,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,3325.1316,-,-,-,-,-,3325.1316,-,-,-,-,-,3325.1316,63.1346,63.1346,-,-,-,-,-,-,-,-,3261.997,-,-,-,-,-,-,-,-,3261.997,-,-,-,-,-,-,-,-,-,-,-
82,1457,"ООО СМК ""Урал-Рецепт М""",Екатеринбург,5947.56,-,-,-,-,-,5947.56,5947.56,-,-,-,5947.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
83,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,59.019,-,-,-,-,-,59.019,-,-,-,-,-,59.019,-,-,-,-,-,-,-,-,-,-,59.019,-,-,-,-,-,-,-,-,59.019,-,-,-,-,-,-,-,-,-,-,-
84,3528,"ООО ""СМО ""Спасение""",Казань,205230.75513,-,-,-,-,-,205230.75513,205230.75513,-,-,-,205230.75513,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,171429.20696,4070.79794,-,-,-,-,171412.61586,75411.11028,60107.77119,-,-,15303.33909,96001.50558,62768.97563,149.12,-,-,-,-,-,-,-,62619.85563,437.72406,-,-,-,-,-,-,-,-,437.72406,-,-,32794.80589,-,-,-,16.5911,16.5911,-,-,-
86,2708,"ОАО ""ЧСК""",Москва,1174307.02109,-,-,-,-,-,518842.14087,517483.10789,21923.92995,-,-,495559.17794,1359.03298,974.23847,597.00047,-,-,-,-,-,-,377.238,-,251.352,-,-,-,-,-,-,-,-,251.352,-,-,133.44251,650082.49843,650082.49843,-,5382.38179,-,688.38179,4694,-
87,0278,"АО СК ""АСКОМЕД""",Самара,43433.52443,-,-,-,-,-,43433.52443,43433.52443,-,-,-,43433.52443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
88,0290,"АО СК ""Альянс""",Москва,1419164.5977,18333.74008,-,-,-,-,1417599.5977,189528.28406,162466.08832,1500,-,27062.19574,1228071.31364,524517.89508,23735.66712,4615.95831,1117.46088,118040.26307,110020.13798,-,-,261776.87003,5211.53769,227301.00719,15439.76355,15439.76355,-,-,1425.62505,1149.84649,-,1319.771,207966.0011,-,27373.80815,448878.60322,-,-,-,1565,-,-,1565,-
89,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,689865,-,688465,688013,-,452,1400,1400,1400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
90,2042,"ООО ""СК ""Гранта""",Казань,117507.18537,914.4584,-,-,-,-,117507.18537,4450.22186,2105.5199,-,-,2344.70196,113056.96351,111272.2847,102051.325,-,-,-,-,-,-,8008.2092,1212.7505,1351.412,-,-,-,-,-,39.868,-,1132.598,178.946,-,-,433.26681,-,-,-,-,-,-,-,-
91,3059,"ООО ""КПТС""",Новокузнецк,26.77196,-,-,-,-,-,26.77196,26.77196,-,-,-,26.77196,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
92,3991,"АО  СК  ""Ренессанс здоровье""",Москва,670944.09745,19511.75497,182788.18872,134603.53879,-,48184.64993,488155.90873,488155.90873,453356.52579,-,-,34799.38294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
93,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,130233.14883,-,-,-,-,-,130233.14883,-,-,-,-,-,130233.14883,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,130233.14883,-,-,-,-,-,-,-,-,-
94,0448,"САО ""ГЕОПОЛИС""",Москва,359003.86743,-,292121.19486,-,-,292121.19486,66882.67257,66882.67257,-,-,-,66882.67257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
95,0507,"АО ""СК ""Колымская""",Хабаровск,250455.04506,324.3559,233844.49571,232211.15989,-,1633.33582,16610.54935,16610.54935,11300.58316,-,-,5309.96619,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
96,0632,"ООО ""СК ""СЕРВИСРЕЗЕРВ""",Ковров,1291944.44218,-,-,-,-,-,62849.32773,10405.56041,9714.67041,-,-,690.89,52443.76732,52250.9924,43059.282,-,-,-,-,-,-,-,9191.7104,192.77492,-,-,-,-,-,-,-,-,192.77492,-,-,-,-,-,-,1230430.85576,1230430.85576,-,-,-
97,1372,"СМК ""АСТРАМЕД-МС"" (АО)",Екатеринбург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98,1209,"СПАО ""РЕСО-Гарантия""",Москва,44951391.71291,520651.30438,65067.60682,63718.47267,-,1349.13415,25971760.03367,12039063.60755,719452.27653,-,-,11319611.33102,13932696.42612,13385709.70382,11458144.77079,7217.76724,-,8835.27648,61991.04551,2443.93282,-,851142.41301,995934.49797,425231.27502,375066.49196,311753.3497,63313.14226,-,-,-,-,996.1099,49134.58566,34.0875,-,121755.44728,-,-,-,19106890.78714,19087656.97061,2100.40245,17133.41408,-
99,1216,"АО СК ""Чулпан""",Альметьевск,1065142.85241,-,-,-,-,-,649449.19252,596499.74019,12234.7896,-,-,584264.95059,52949.45233,51579.00069,43120.97075,-,1439.52328,-,2557.738,1092.78925,-,304.53733,3063.44208,1370.45164,370.45823,370.45823,-,-,-,-,-,-,999.99341,-,-,-,-,-,-,415693.65989,413693.65989,2000,-,-
100,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,2341871.83045,5306.76421,-,-,-,-,1656049.05119,212681.45175,45456.4089,-,-,167225.04285,1443367.59944,1360236.00601,155526.26816,-,880285.46495,-,13132.51333,-,-,300982.61179,10309.14778,82849.23289,648.98848,648.98848,-,-,57246.33225,-,-,6746.25376,18207.6584,-,-,282.36054,-,-,-,684574.84549,678363.84549,6000,211,-
101,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,1360916.69114,50763.31141,1025530.76877,929409.83807,11922.99115,96120.9307,335385.92237,335385.92237,335385.92237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
102,0066,"ООО ""СК ""Ангара""",Братск,1355869.24708,-,-,-,-,-,63662.67463,4961.06734,4889.65972,-,-,71.40762,58701.60729,58701.60729,56639.56415,-,-,-,-,-,-,740.71014,1321.333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1292206.57245,1292206.57245,-,-,-
103,0915,"АО ""СК ""ПАРИ""",Москва,1121959.58234,-,-,-,-,-,963131.89368,280899.73257,84336.10535,-,-,196563.62722,682232.16111,659186.77791,194148.92886,2680,-,-,228661.05399,-,-,82498.88546,151197.9096,15059.59041,3021.76096,3021.76096,-,-,-,538.72115,-,651.16271,10847.94559,-,-,7985.79279,-,-,-,163030.86876,156466.76152,-,6564.10724,-
104,1083,"ООО  ""Зетта Страхование""",Москва,2681904.19733,63438.47715,-,-,-,-,1810234.88353,227882.38548,74458.33594,-,-,153424.04954,1582352.49805,1567730.69394,1008773.10251,-,-,-,11133.17028,1457.65191,-,436889.3266,109477.44264,12115.8631,7057.01381,7057.01381,-,-,-,-,133.964,27.375,4897.51029,-,-,2505.94101,-,-,-,873689.78736,864917.47337,883.316,7888.99799,-
105,1580,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",Москва,33011.16285,-,-,-,-,-,33011.16285,7536.17805,92.06954,-,-,7444.10851,25474.9848,13097.11001,9688.89986,-,-,-,-,-,-,-,3408.21015,420.2729,-,-,-,-,-,-,-,-,420.2729,-,-,11957.60189,-,-,-,-,-,-,-,-
106,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,25452.404,-,-,-,-,-,25452.404,25452.404,-,-,-,25452.404,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
107,4192," ОВС ""Народные кассы""",Москва,7454.47064,-,-,-,-,-,7454.47064,-,-,-,-,-,7454.47064,183.399,-,-,-,-,-,-,-,183.399,-,-,-,-,-,-,-,-,-,-,-,-,-,7271.07164,-,-,-,-,-,-,-,-
108,4331,"ООО СК ""Сбербанк страхование""",Москва,908866.87826,-,-,-,-,-,908866.87826,255662.96221,4107.61584,-,-,251555.34637,653203.91605,614281.21661,-,-,-,-,3.4565,-,-,193356.82331,420920.9368,20704.95189,-,-,-,-,-,-,-,-,20704.95189,-,1398.55204,16819.19551,-,-,-,-,-,-,-,-
109,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,44650.36436,-,-,-,-,-,44650.36436,39547.52857,1542.275,-,-,38005.25357,5102.83579,4839.60419,996.67484,-,-,-,-,-,-,190.78755,3652.1418,263.2316,-,-,-,-,-,-,-,-,263.2316,-,-,-,-,-,-,-,-,-,-,-
110,0473,"ООО ""РИКС""",Москва,33546.71127,-,-,-,-,-,33546.71127,478.3154,127.5,-,-,350.8154,33068.39587,1648.89634,-,-,-,-,12.62558,-,-,-,1636.27076,46.64946,-,-,-,-,-,-,-,-,46.64946,-,-,31372.85007,-,-,-,-,-,-,-,-
111,4179," ООО ""СК"" Райффайзен Лайф""",Москва,1683234.44683,22348.11389,1671865.45619,1671865.45619,147182.32758,-,11368.99064,11368.99064,7357.91644,-,-,4011.0742,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
112,0141,"САО ""Медэкспресс""",Санкт-Петербург,665340.86079,5221.17556,-,-,-,-,613822.83492,597529.32518,2755.75,-,-,594773.57518,16293.50974,16230.40974,15002.90228,-,-,-,-,-,-,986.55983,240.94763,63.1,-,-,-,-,-,-,-,-,63.1,-,-,-,-,-,-,51996.52543,51996.52543,-,-,-
113,4301,НКО НОВС,Камышин,1814.46487,-,-,-,-,-,1814.46487,-,-,-,-,-,1814.46487,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1814.46487,-,-,-,-,-,-,-,-
114,1307,"ООО ""СК ""Согласие""",Москва,16376132,467797.58194,-,-,-,-,11587871.6446,2344499.71535,591255.82416,-,-,1753243.89119,9243371.92925,8493238.47873,7836698.865,5186.4141,640.90129,100722.23148,35010.89333,32308.63721,29911.10547,383101.67675,99568.85957,617231.05115,415309.81851,160624.19374,254685.62477,121256.74532,452.91746,37184.62647,-,-,42340.52441,686.41898,65580.06587,67322.3335,256.965,256.965,-,4745058.80358,4699635.30463,4154.17673,41269.32222,-
115,3507,"ООО ""Хоум Кредит Страхование""",Москва,51663.1286,-,-,-,-,-,51663.1286,30252.75688,30252.75688,-,-,-,21410.37172,21207.62375,-,-,-,-,-,-,-,-,21207.62375,144.27297,-,-,-,-,-,-,-,-,144.27297,-,-,58.475,-,-,-,-,-,-,-,-
116,3609,"ООО ""ППФ Страхование жизни""",Москва,1141291.49541,-,1079702.07376,981631.02251,-,98071.05125,61589.42165,61589.42165,61187.05165,-,-,402.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
117,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,194449.85871,-,-,-,-,-,194449.85871,-,-,-,-,-,194449.85871,194449.85871,5708.77571,-,-,-,-,188741.083,188741.083,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
118,4169,"НКО ПОВС ""ГарантИнвест""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
119,4013,"ООО ""МАКС-Жизнь""",Москва,32766.7477,-,32766.7477,32766.7477,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
120,0585,"ООО ""СФ ""Адонис""",Пермь,449127.58882,-,-,-,-,-,113742.37975,34853.64524,14684.995,-,-,20168.65024,78888.73451,78805.75851,39129.06235,-,-,-,-,287.5375,-,18997.07231,20392.08635,82.976,69.167,69.167,-,-,-,-,-,-,13.809,-,-,-,-,-,-,335385.20907,330988.20907,500,3897,-
121,0001,"ПАО СК ""Росгосстрах""",Люберцы,38845702.05855,170340.519,-,-,-,-,19769202.1334,4227801.59901,395233.10712,-,-,3832568.49189,15541400.53439,14736212.52135,9652444.24796,34299.66888,34830.11625,316576.11127,32696.99046,89738.74398,18985.338,1882028.3942,2693598.24835,783604.73583,531677.68764,420614.0485,111063.63914,-,123.21804,43082.80774,-,3505.97663,202026.89021,3188.15557,17921.02233,3662.25488,4051.3737,4051.3737,-,19072448.55145,18996586.45354,24113.33011,51748.7678,-
122,2144,"АО ""Страховая компания АСКО-Центр""",Курск,33167.508,7360.88662,-,-,-,-,33167.508,21486.88069,666.083,-,-,20820.79769,11680.62731,11680.62731,8941.77551,-,-,-,1100,-,-,1469.843,169.0088,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
123,4133,"ООО ""Страховая  компания ""ЭчДиАй  Страхование""",Москва,241104.35298,-,-,-,-,-,241104.35298,4685.48028,4685.48028,-,-,-,236418.8727,212602.96005,-,-,-,-,150556.99903,-,-,62045.96102,-,11582.36551,-,-,-,-,-,-,-,11582.36551,-,-,12165.381,68.16614,-,-,-,-,-,-,-,-
124,3799,"ООО ""БСД""",Москва,127778.74004,-,-,-,-,-,127778.74004,109268.04834,22.3,-,-,109245.74834,18510.6917,17566.8745,14705.48161,-,-,-,-,-,-,2818.51589,42.877,943.8172,631.344,631.344,-,-,-,-,-,67.41538,245.05782,-,-,-,-,-,-,-,-,-,-,-
125,2397,"ООО СО ""Геополис""",Москва,235936.46805,-,-,-,-,-,148497.9023,15571.857,-,-,-,15571.857,132926.0453,131130.17463,129059.74912,-,-,-,-,-,-,652.23585,1418.18966,1795.87067,1723.41867,1723.41867,-,-,-,-,-,-,72.452,-,-,-,-,-,-,87438.56575,87438.56575,-,-,-
126,4314,"НКО ""ПОВС застройщиков""",Москва,4442.487,-,-,-,-,-,4442.487,-,-,-,-,-,4442.487,-,-,-,-,-,-,-,-,-,-,4442.487,-,-,-,-,-,-,-,-,-,4442.487,-,-,-,-,-,-,-,-,-,-
127,3568,"ООО ""ПСА""",Сызрань,1476776.32566,-,-,-,-,-,73978.85056,12184.71398,9024.36198,-,-,3160.352,61794.13658,60581.56311,56659.06346,-,-,-,-,-,-,363.22343,3559.27622,1212.57347,323.92,323.92,-,-,-,-,-,16.85,871.80347,-,-,-,-,-,-,1402797.4751,1402797.4751,-,-,-
128,2444,"ООО ""СМО ""СИМАЗ-МЕД""",Новосибирск,16133.1426,-,-,-,-,-,16133.1426,16133.1426,-,-,-,16133.1426,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
129,4348,"ПК ""НОМПОВС""",Тюмень,100,-,-,-,-,-,100,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-
130,3645,"ООО ""СК ""Капитал - Лайф""",Москва,1140182.109,-,1140088.819,1139876.13245,10489.37393,212.68655,93.29,93.29,93.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
131,0055,"АО ""ДальЖАСО""",Хабаровск,86843.23404,-,-,-,-,-,86843.23404,78176.57353,4045.18564,-,-,74131.38789,8666.66051,7281.27591,5527.75297,-,-,-,155.42708,-,-,410.0141,1188.08176,1385.3846,-,-,-,-,-,-,-,-,125.1166,1260.268,-,-,-,-,-,-,-,-,-,-
132,2447,"АО СК ""ЖСФ""",Нижний Новгород,2289.7762,-,-,-,-,-,2289.7762,1269.9501,475.1306,-,-,794.8195,1019.8261,1000.2531,64.564,18.77432,-,-,318.05178,-,-,545.736,53.127,19.573,-,-,-,-,-,-,-,-,19.573,-,-,-,-,-,-,-,-,-,-,-
133,3398,"ООО СК ""ВТБ Страхование""",Москва,15717310.12412,119721.29063,-,-,-,-,13779289.49202,6422408.39734,2646398.70087,-,-,3776009.69647,7356881.09468,7011205.30569,190469.13766,1524.30848,84962.42587,36603.52352,58467.94896,-,-,5480813.89941,1158364.06179,279777.37576,32888.11066,30455.09694,2433.01372,-,1474.55551,-,-,117969.4891,126902.72049,542.5,-,65898.41323,1953393.28573,1953393.28573,-,22500.26901,-,7094.04957,15406.21944,-
134,0348,"САО ""ЛЕКСГАРАНТ""",Москва,26470.04402,-,-,-,-,-,26470.04402,8457.62631,-,-,-,8457.62631,18012.41771,5161.62869,4099.27536,-,-,-,-,-,-,-,1062.35333,-,-,-,-,-,-,-,-,-,-,-,-,12850.78902,-,-,-,-,-,-,-,-
135,3803,"ООО ""СК Доминанта""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
136,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
137,4358,ООО «РСХБ-Страхование жизни»,Москва,2328.92795,-,2328.92795,2328.92795,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
138,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,56318.43568,11.416,-,-,-,-,56318.43568,42340.7372,17679.55018,-,-,24661.18702,13977.69848,12715.29507,2282.29631,-,-,-,2582.48468,-,-,941.90781,6908.60627,1150.61341,-,-,-,-,-,-,-,-,1150.61341,-,-,111.79,-,-,-,-,-,-,-,-
139,4360,"НКО ПОВС ""P2P страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
140,3748,"АО ""Русский Стандарт Страхование""",Москва,89183.88548,-,27001.90454,27001.90454,-,-,62181.98094,62181.98094,31709.89362,-,-,30472.08732,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
141,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,28394.39524,-,27789.48624,27789.48624,-,-,604.909,604.909,604.909,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
142,4202,"НКО ОВС ""Саклау""",Казань,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
143,4246,"САО ""Кристалл""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
144,1208,"АО ""СОГАЗ""",Москва,109002252.58198,-,-,-,-,-,91610975.86258,51450262.8779,2967162.05259,-,-,48483100.82531,40160712.98468,33984422.41885,2773366.55737,517962.61034,1475765.35064,101960.04976,149586.07446,73186.53188,-,28582480.82687,310114.41753,1133406.98808,43114.66514,43114.66514,-,8820.97833,35292.61517,18777.33499,235398.1926,22441.95326,769369.48819,191.7604,4926229.35368,116654.22407,5915041.26584,5915041.26584,-,11476235.45356,11120983.92301,116049.76073,239201.76982,-
145,3993,"ООО ""Компания Банковского Страхования""",Москва,13192.57859,-,-,-,-,-,13192.57859,1287.82206,-,-,-,1287.82206,11904.75653,288.52421,-,-,-,-,-,-,-,-,288.52421,-,-,-,-,-,-,-,-,-,-,-,-,11616.23232,-,-,-,-,-,-,-,-
146,3511,"ООО СК ""Согласие-Вита""",Москва,86830.5514,500.0924,82647.7434,82647.7434,-,-,4182.808,4182.808,4182.808,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
147,3438,"ООО ""ПРОМИНСТРАХ""",Москва,523055.20711,1553.66421,-,-,-,-,335791.94622,15839.14864,8826.8344,-,-,7012.31424,319952.79758,18719.14126,8561.84242,-,-,-,-,-,-,7630.14107,2527.15777,300377.60398,430,430,-,-,-,-,-,-,8751.88572,291195.71826,685.13029,170.92205,-,-,-,182599.61164,157536.34263,-,25063.26901,-
148,3879,"ООО ""СК ""ЭРГО Жизнь""",Москва,394377.79597,10051.74625,173610.29327,173610.29327,-,-,220767.5027,220767.5027,219355.64949,-,-,1411.85321,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
149,0013,"ООО СК ""РЕСО-Шанс""",Москва,148.55933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148.55933,148.55933,-,-,-
150,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,295838.95049,177.74252,289595.79673,289595.79673,-,-,6243.15376,6243.15376,6243.15376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
151,2733,"ЗАО ""СК ""Резерв""",Хабаровск,27979.3518,-,-,-,-,-,27979.3518,27775.64917,27775.64917,-,-,-,203.70263,8.252,-,-,-,-,-,-,-,-,8.252,-,-,-,-,-,-,-,-,-,-,-,-,195.45063,-,-,-,-,-,-,-,-
