"Сведения о выплатах по договорам, принятым в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
,,ИТОГО:,,4875101.23159,-,-,-,-,4619284.39611,256461.37491,130258.56386,-,-,126202.81105,4362823.0212,3780665.84545,125561.88107,30.89576,979918.11205,48259.20063,90754.61988,203520.91004,-,2319049.58238,13570.64364,238475.67991,7714.4286,3156.27969,1357.8688,-,92959.84789,62.68785,23000.91202,96854.9753,13839.88012,4042.94813,119395.30206,224286.19378,-,-,-,255816.83548,-,46417.91721,209398.91827,-
1,0212,"АО  ""Цюрих надежное страхование""",Москва,4.0557,-,-,-,-,4.0557,-,-,-,-,-,4.0557,4.0557,-,-,-,-,-,-,-,4.0557,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3947,"АО ""АИГ""",Москва,82125.31475,-,-,-,-,82125.31475,-,-,-,-,-,82125.31475,20244.78158,-,-,-,-,3718.09341,-,-,16526.68817,-,-,-,-,-,-,-,-,-,-,-,-,-,61880.53317,-,-,-,-,-,-,-,-
3,2239,"АО ""АльфаСтрахование""",Москва,333579.47382,-,-,-,-,316420.87603,-,-,-,-,-,316420.87603,274165.95473,-,-,270339.1996,-,157.76986,-,-,3668.98527,-,41032.47884,-,-,-,-,41032.47884,-,-,-,-,-,1222.44246,-,-,-,-,17158.59779,-,3305.6587,13852.93909,-
4,1284,"АО ""Группа Ренессанс Страхование""",Москва,17250.29465,-,-,-,-,365.26653,448.8,448.8,-,-,-,-83.53347,6.83136,-,-,-,-,-,-,-,6.83136,-,-,-,-,-,-,-,-,-,-,-,-,-,-90.36483,-,-,-,16885.02812,-,3174.05349,13710.97463,-
5,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,1849.66542,-,-,-,-,35.83572,-,-,-,-,-,35.83572,35.83572,-,-,35.83572,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1813.8297,-,354.62234,1459.20736,-
6,1820,"АО ""ГУТА-Страхование""",Москва,496.15613,-,-,-,-,488.94064,-,-,-,-,-,488.94064,488.94064,-,-,488.94064,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.21549,-,-,7.21549,-
7,1427,"АО ""МАКС""",Москва,9693.96578,-,-,-,-,6375.42062,-,-,-,-,-,6375.42062,6375.42062,-,-,1206.55122,-,164.41606,-,-,5004.45334,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3318.54516,-,767.08581,2551.45935,-
8,2346,"АО ""ОСК""",Самара,10371.42645,-,-,-,-,9798.0203,296.29681,296.29681,-,-,-,9501.72349,9465.88216,4111.75916,-,861.82221,-,25.24648,-,-,1624.92678,2842.12753,35.84133,-,-,-,-,-,7.11285,-,-,28.72848,-,-,-,-,-,-,573.40615,-,122.71616,450.68999,-
9,0235,"АО ""Русское перестраховочное общество""",Москва,97220.24346,-,-,-,-,97220.24346,680.94639,680.94639,-,-,-,96539.29707,96444.29,6048.50518,-,-,0.00315,9365.12549,405.37529,-,75004.69425,5620.58664,95.00707,-,-,-,-,-,-,-,-,95.00707,-,-,-,-,-,-,-,-,-,-,-
10,0915,"АО ""СК ""ПАРИ""",Москва,9796.9113,-,-,-,-,7476.72364,2577.67854,2577.67854,-,-,-,4899.0451,4864.88036,2938.62431,-,281.46881,-,38.21967,-,-,198.91613,1407.65144,34.14827,-,-,-,-,-,-,-,19.75815,14.39012,-,-,0.01647,-,-,-,2320.18766,-,474.07759,1846.11007,-
11,1208,"АО ""СОГАЗ""",Москва,463247.232,-,-,-,-,452999.74981,30242.67018,30242.67018,-,-,-,422757.07963,447040.35089,3674.04109,-,825.92124,14919.89785,30198.02353,158201.44596,-,239221.02122,-,11903.66667,1780.2256,1780.2256,-,-,9374.28376,-,-,-,749.15731,-,-41984.82191,5797.88398,-,-,-,10247.48219,-,966.64486,9280.83733,-
12,3229,"АО ""Страховая бизнес группа""",Воронеж,466.76772,-,-,-,-,10.13,-,-,-,-,-,10.13,10.13,-,-,-,-,10.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,456.63772,-,44.69824,411.93948,-
13,0983,"АО ""Страховая группа ""УралСиб""",Москва,163.94797,-,-,-,-,163.94797,-,-,-,-,-,163.94797,163.94797,-,-,-,-,-,-,-,163.94797,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,4351,АО РНПК,Москва,1603278.20162,-,-,-,-,1597166.25784,101003.85582,36499.83421,-,-,64504.02161,1496162.40202,1310946.61497,36154.18791,1.04542,305272.47718,3552.73648,16307.15984,17371.96206,-,929275.8223,3011.22378,30238.73005,69.27417,-,-,-,21351.55666,-,-,1803.74478,2971.20631,4042.94813,2342.47632,152634.58068,-,-,-,6111.94378,-,6111.94378,-,-
15,3300,"АО СГ ""Спасские ворота""",Салехард,1436.53241,-,-,-,-,18.36853,-,-,-,-,-,18.36853,18.36853,-,-,-,-,18.36853,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1418.16388,-,235.03911,1183.12477,-
16,0290,"АО СК ""Альянс""",Москва,17841.91656,-,-,-,-,12497.13637,-,-,-,-,-,12497.13637,4880.58992,-,-,4850.05304,-,-,-,-,30.53688,-,4043.6653,-,-,-,-,4043.6653,-,-,-,-,-,-,3572.88115,-,-,-,5344.78019,-,838.76804,4506.01215,-
17,2947,"АО СК ""РСХБ-Страхование""",Москва,4475.99536,-,-,-,-,4475.99536,3047.7945,-,-,-,3047.7945,1428.20086,1428.20086,-,-,-,-,38.96698,-,-,1389.23388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,1216,"АО СК ""Чулпан""",Альметьевск,5184.59415,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5184.59415,-,939.51961,4245.07454,-
19,1675,Либерти Страхование (АО),Санкт-Петербург,4114.91685,-,-,-,-,2806.7998,1521.78038,-,-,-,1521.78038,1285.01942,158.05952,-,-,-,-,-,-,-,158.05952,-,1126.9599,1126.9599,-,1126.9599,-,-,-,-,-,-,-,-,-,-,-,-,1308.11705,-,241.47452,1066.64253,-
20,2708,"ОАО ""ЧСК""",Москва,1513.15346,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1513.15346,-,256.6478,1256.50566,-
21,1083,"ООО  ""Зетта Страхование""",Москва,2152.06823,-,-,-,-,73.10288,-,-,-,-,-,73.10288,73.10288,-,-,-,-,9.09873,-,-,32.2775,31.72665,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2078.96535,-,444.28868,1634.67667,-
22,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,2496,"ООО ""Абсолют Страхование""     ",Москва,28567.86199,-,-,-,-,26891.57187,0.23272,0.23272,-,-,-,26891.33915,26820.41276,14715.15363,-,9474.69809,-,26.60257,-,-,2603.95847,-,55.575,-,-,-,-,-,55.575,-,-,-,-,-,15.35139,-,-,-,1676.29012,-,282.06214,1394.22798,-
24,3487,"ООО ""БИН Страхование""",Москва,2065.796,-,-,-,-,211.22169,-,-,-,-,-,211.22169,211.22169,-,-,-,-,-,-,-,211.22169,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1854.57431,-,267.32095,1587.25336,-
25,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,3438,"ООО ""ПРОМИНСТРАХ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,1307,"ООО ""СК ""Согласие""",Москва,47315.72226,-,-,-,-,39881.23523,-,-,-,-,-,39881.23523,39836.18747,971.0849,-,-,-,181.93759,-,-,38674.88578,8.2792,28.92102,-,-,-,-,-,-,-,-,28.92102,-,16.12674,-,-,-,-,7434.48703,-,1234.21003,6200.277,-
28,1182,"ООО ""СК ""ТИТ""",Москва,71052.87675,-,-,-,-,71052.87675,56126.54451,56126.54451,-,-,-,14926.33224,13227.6143,2447.4056,-,-,-,2495.90649,-,-,7745.27297,539.02924,1698.71794,-,-,-,-,-,-,-,33.77249,1664.94545,-,-,-,-,-,-,-,-,-,-,-
29,3969,"ООО ""СК Чабб""",Москва,77448.90536,-,-,-,-,77448.90536,1527.27512,1527.27512,-,-,-,75921.63024,39949.64226,-,-,-,-,1011.86438,-,-,38937.77788,-,5042.94971,-,-,-,-,-,-,-,-,5042.94971,-,30929.03827,-,-,-,-,-,-,-,-,-
30,4174,"ООО ""СКОР П.О.""",Москва,713671.63849,-,-,-,-,713671.63849,750.21338,5.57449,-,-,744.63889,712921.42511,709648.37063,26550.23067,-,14952.36548,-,795.24608,27542.12673,-,639808.40167,-,3273.05448,3161.9029,30.89696,-,-,-,-,-,-,111.15158,-,-,-,-,-,-,-,-,-,-,-
31,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,231.00408,-,-,-,-,231.00408,-,-,-,-,-,231.00408,231.00408,-,-,31.27596,-,15.77705,-,-,182.98557,0.9655,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,1506.26245,-,-,-,-,1506.26245,-,-,-,-,-,1506.26245,-,-,-,-,-,-,-,-,-,-,1506.26245,-,-,-,-,-,-,-,-,1506.26245,-,-,-,-,-,-,-,-,-,-,-
33,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,13360.44613,-,-,-,-,9180.37862,-,-,-,-,-,9180.37862,2008.8249,5.23989,-,-,-,97.36634,-,-,1889.45962,16.75905,-,-,-,-,-,-,-,-,-,-,-,7171.55372,-,-,-,-,4180.06751,-,783.42791,3396.6396,-
34,0585,"ООО ""СФ ""Адонис""",Пермь,793.82475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,793.82475,-,174.05802,619.76673,-
35,3398,"ООО СК ""ВТБ Страхование""",Москва,77382.02045,-,-,-,-,66535.78181,-,-,-,-,-,66535.78181,66072.41842,-,-,51.79876,-,11168.33373,-,-,54818.08503,34.2009,40.22652,-,-,-,-,11.23529,-,-,-,28.99123,-,-,423.13687,-,-,-,10846.23864,-,2017.26192,8828.97672,-
36,3847,"ООО СК ""Независимая страховая группа""",Москва,808.28443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,808.28443,-,808.28443,-,-
37,3268,"ООО СК ""Паритет-СК""",Москва,5317.30028,-,-,-,-,4297.54029,-,-,-,-,-,4297.54029,4297.54029,-,-,861.82221,-,65.0786,-,-,3370.63948,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1019.75999,-,126.01216,893.74783,-
38,4331,"ООО СК ""Сбербанк страхование""",Москва,35588.64947,-,-,-,-,35588.64947,-,-,-,-,-,35588.64947,35588.64947,-,-,-,-,0.47841,-,-,35588.17106,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,1643,"ООО СПК ""Юнити Ре""",Москва,19528.92947,-,-,-,-,19528.92947,-,-,-,-,-,19528.92947,18078.04845,31.74564,-,372.68462,-,-,-,-,17673.61819,-,1450.88102,-,-,-,-,7.87044,-,-,-,1443.01058,-,-,-,-,-,-,-,-,-,-,-
41,0397,"ООО Страховая Компания  ""Гелиос""",Москва,107.80427,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,107.80427,-,107.80427,-,-
42,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,24548.54847,-,-,-,-,19147.60526,624.51362,624.51362,-,-,-,18523.09164,12304.46472,3353.28857,-,2240.73762,-,439.70562,-,-,6256.56091,14.172,140.78842,-,-,-,-,-,-,5.48073,-,135.30769,-,6077.8385,-,-,-,-,5400.94321,-,993.34563,4407.59758,-
43,0001,"ПАО СК ""Росгосстрах""",Люберцы,331884.85325,-,-,-,-,291038.61281,1.875,1.875,-,-,-,291036.73781,121249.85078,8.82892,29.85034,59603.71749,-,115.58169,-,-,61491.87234,-,95297.15492,378.29128,378.29128,-,-,11.9321,-,-,94887.08042,19.85112,-,74489.73211,-,-,-,-,40846.24044,-,4689.3793,36156.86114,-
44,0621,"САО ""ВСК""",Москва,181307.01151,-,-,-,-,172674.05544,1057.40462,1057.40462,-,-,-,171616.65082,164560.59773,8209.4284,-,140666.10515,-,467.48913,-,-,15217.57505,-,7056.05309,-,-,-,-,7030.7307,-,25.32239,-,-,-,-,-,-,-,-,8632.95607,-,2175.84809,6457.10798,-
45,0348,"САО ""ЛЕКСГАРАНТ""",Москва,13462.64175,-,-,-,-,13462.64175,-,-,-,-,-,13462.64175,13462.64175,-,-,13462.64175,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,0177,САО ЭРГО,Москва,1048.0601,-,-,-,-,1048.0601,-,-,-,-,-,1048.0601,85.92323,-,-,-,-,-,-,-,85.92323,-,230.9089,230.9089,-,230.9089,-,-,-,-,-,-,-,731.22797,-,-,-,-,-,-,-,-,-
47,0928,"СПАО ""Ингосстрах""",Москва,413391.05503,-,-,-,-,362332.3049,4392.15506,168.91765,-,-,4223.23741,357940.14984,324647.0814,12516.19253,-,152306.8013,29786.56315,13613.58835,-,-,116423.93607,-,33240.89354,966.86585,966.86585,-,-,10096.0948,-,22067.31343,110.61946,-,-,-,52.1749,-,-,-,51058.75013,-,7419.49093,43639.2592,-
48,1209,"СПАО ""РЕСО-Гарантия""",Москва,148448.90106,-,-,-,-,103032.93432,52161.33826,-,-,-,52161.33826,50871.59606,11569.11271,3826.16467,-,1731.19396,-,209.04527,-,-,5758.7871,43.92171,902.79547,-,-,-,-,-,-,902.79547,-,-,-,38399.68788,-,-,-,-,45415.96674,-,7062.1727,38353.79404,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,2922305.41316,-,-,-,-,2666488.57768,217250.85782,97584.70877,-,-,119666.14905,2449237.71986,2165434.76982,101621.03021,30.89576,343270.4994,31938.10948,72431.04795,45319.46408,-,1557253.0793,13570.64364,63625.93841,1363.98103,167.74696,1126.9599,-,25579.07353,62.68785,22995.43129,4957.24032,8360.18705,307.33734,130451.0857,89725.92593,-,-,-,255816.83548,-,46417.91721,209398.91827,-
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,1952795.81843,-,-,-,-,1952795.81843,39210.51709,32673.85509,-,-,6536.662,1913585.30134,1615231.07563,23940.85086,-,636647.61265,16321.09115,18323.57193,158201.44596,-,761796.50308,-,174849.7415,6350.44757,2988.53273,230.9089,-,67380.77436,-,5.48073,91897.73498,5479.69307,3735.61079,-11055.78364,134560.26785,-,-,-,-,-,-,-,-
