Сведения о количестве заявленных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,138793,2504,0,0,0,0,119980,79888,2019,0,0,77869,40092,29064,19141,0,0,3,7648,0,0,40,2232,174,47,47,0,0,0,1,0,1,125,0,0,10854,0,0,0,18813,18799,0,14,0,0
10,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,32683,459,0,0,0,0,13373,7866,1948,0,0,5918,5507,5480,5325,0,1,0,0,11,0,26,117,26,2,2,0,0,0,0,0,0,23,1,0,1,0,0,0,19310,19301,0,9,0,0
11,1820,"АО ""ГУТА-Страхование""",Москва,67,0,0,0,0,0,67,67,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1412,"АО ""Д2  Страхование""",Новосибирск,350,161,0,0,0,0,350,287,126,0,0,161,63,51,2,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
13,0055,"АО ""ДальЖАСО""",Хабаровск,1259,0,0,0,0,0,1259,1246,67,0,0,1179,13,13,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,11435,0,0,0,0,0,11435,10851,1,0,0,10850,584,19,0,0,0,0,0,0,0,0,19,13,0,0,0,0,0,0,0,0,3,10,0,552,0,0,0,0,0,0,0,0,0
15,1427,"АО ""МАКС""",Москва,37728,0,0,0,0,0,24023,19722,349,0,0,19373,4301,4209,4165,0,0,0,3,0,0,27,14,15,6,6,0,0,0,0,0,6,3,0,0,77,10,10,0,13695,13667,0,28,0,0
16,3256,"АО ""МетЛайф""",Москва,138204,0,2691,2691,1281,0,135513,135513,1653,0,0,133860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2346,"АО ""ОСК""",Самара,7296,3,0,0,0,0,3069,1648,214,0,0,1434,1421,1400,1341,0,0,3,1,1,0,21,33,19,12,12,0,0,0,0,0,0,7,0,0,2,0,0,0,4227,4225,0,2,0,0
18,3748,"АО ""Русский Стандарт Страхование""",Москва,3061,0,2206,2206,0,0,855,855,525,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914
19,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,65,0,0,0,0,0,65,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
20,2619,"АО ""СК ""Астро-Волга""",Самара,11701,0,0,0,0,0,2510,2248,551,0,0,1697,262,258,215,0,0,0,0,0,0,4,39,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9191,9191,0,0,0,0
21,0507,"АО ""СК ""Колымская""",Хабаровск,1709,0,1249,1216,0,33,460,460,453,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0915,"АО ""СК ""ПАРИ""",Москва,9583,0,0,0,0,0,9005,7351,129,0,0,7222,1654,1279,608,0,0,0,526,0,0,78,67,218,7,7,0,0,0,0,0,2,209,0,0,157,0,0,0,578,576,0,2,0,0
23,2733,"АО ""СК ""Резерв""",Хабаровск,109,0,0,0,0,0,109,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4014,"АО ""СК ""Югория-Жизнь""",Москва,98,0,95,95,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,19780,0,0,0,0,0,12301,11068,140,0,0,10928,1233,1137,1108,0,0,0,2,0,0,10,17,90,1,1,0,0,0,0,0,1,0,88,0,6,0,0,0,7479,7470,0,9,0,0
26,2873,"АО ""СМК ""Сахамедстрах""",Якутск,2118,1190,0,0,0,0,2118,2118,0,0,0,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1587,"АО ""СО ""Талисман""",Казань,2017,0,0,0,0,0,159,49,49,0,0,0,110,109,103,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1858,1858,0,0,0,0
28,1208,"АО ""СОГАЗ""",Москва,5912652,1,0,0,0,0,5863366,5836478,47997,0,0,5788481,26888,21503,10992,1362,102,83,181,5,0,3063,5715,1505,30,30,0,23,95,41,36,23,1256,1,29,3851,8138,8138,0,41148,38988,979,1181,0,0
29,3229,"АО ""Страховая бизнес группа""",Воронеж,1270,52,0,0,0,0,692,673,90,0,0,583,19,9,2,0,0,1,0,0,0,6,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,578,558,0,20,0,0
30,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,15,0,0,0,0,0,15,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0983,"АО ""Страховая группа ""УралСиб""",Москва,48,0,0,0,0,0,48,44,44,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
32,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,935,0,0,0,0,0,705,443,2,0,0,441,262,257,255,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,230,230,0,0,0,0
33,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,2859,0,0,0,0,0,2859,2859,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,753,0,0,0,0,0,753,741,62,0,0,679,12,12,3,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2144,"АО ""Страховая компания АСКО-Центр""",Курск,180,34,0,0,0,0,180,129,12,0,0,117,51,51,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3987,"АО ""УРАЛСИБ Жизнь""",Москва,3481,2,3479,3243,45,236,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3124
37,3300,"АО СГ ""Спасские ворота""",Салехард,2038,106,0,0,0,0,1983,1880,2,0,0,1878,103,100,3,0,0,0,96,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,55,53,0,2,0,0
38,1858,"АО СК "" Армеец""",Москва,4063,69,0,0,0,0,387,356,133,0,0,223,31,28,20,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3676,3676,0,0,0,0
39,0290,"АО СК ""Альянс""",Москва,2173,21,0,0,0,0,2171,1087,1005,3,0,82,1084,500,1,46,3,12,382,0,0,43,13,42,0,0,0,0,8,0,0,1,33,0,0,542,0,0,0,2,0,0,2,0,0
40,0518,"АО СК ""БАСК""",Белово,26639,0,0,0,0,0,25689,25665,71,0,0,25594,24,24,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,949,1,0,0,0
41,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,1947,149,0,0,0,0,225,112,112,0,0,0,113,55,52,0,0,0,2,0,0,0,1,58,57,0,57,0,0,0,0,1,0,0,0,0,0,0,0,1722,1722,0,0,0,0
42,2447,"АО СК ""ЖСФ""",Нижний Новгород,22,0,0,0,0,0,22,17,17,0,0,0,5,3,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
43,0425,"АО СК ""Ингвар""",Москва,1691,0,0,0,0,0,1691,0,0,0,0,0,1691,1691,0,0,0,0,1673,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2947,"АО СК ""РСХБ-Страхование""",Москва,2934,0,0,0,0,0,2934,2608,2545,0,0,63,326,306,140,0,0,1,1,18,13,58,88,8,0,0,0,0,0,0,0,0,8,0,3,9,0,0,0,0,0,0,0,0,0
45,1216,"АО СК ""Чулпан""",Альметьевск,7405,0,0,0,0,0,2779,2540,453,0,0,2087,239,231,207,0,0,0,0,2,0,3,19,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4626,4626,0,0,0,0
46,1675,Либерти Страхование (АО),Санкт-Петербург,29252,4269,0,0,0,0,26845,24950,138,0,0,24812,1895,1857,1737,0,0,3,63,0,0,32,22,9,0,0,0,0,0,0,0,0,8,1,0,29,0,0,0,2407,2406,0,1,0,0
47,4349,"НКО ""МОВС""",Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4301,НКО НОВС,Камышин,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
49,4202,"НКО ОВС ""Саклау""",Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4360,"НКО ПОВС ""P2P страхование""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,48,0,0,0,0,0,48,0,0,0,0,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,4,0,0,0,0,0,4,0,0,0,0,0,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,39932,0,0,0,0,0,39797,39790,34,0,0,39756,7,3,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,1,117,117,0,18,0,8,10,0,0
57,1083,"ООО  ""Зетта Страхование""",Москва,11640,675,0,0,0,0,5670,1784,610,0,0,1174,3886,3594,3360,0,0,0,5,15,0,24,190,82,47,8,39,0,0,0,1,0,34,0,0,210,0,0,0,5970,5955,1,14,0,0
58,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,571,0,0,0,0,0,549,61,21,0,0,40,488,488,487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0
59,3828,"ООО  СК ""Альянс Жизнь""",Москва,83497,0,1087,1086,7,1,82410,82410,494,0,0,81916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
60,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,67507,0,59494,59494,44621,0,8013,8013,7738,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
61,2496,"ООО ""Абсолют Страхование""     ",Москва,10160,625,0,0,0,0,9612,8788,1398,0,0,7390,824,760,561,0,0,7,38,0,0,47,107,51,6,6,0,0,0,0,0,6,39,0,0,13,0,0,0,548,545,0,3,0,0
62,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,1640,0,0,0,0,0,1640,1421,1388,0,0,33,219,210,16,0,0,0,0,58,0,4,132,9,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
63,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,23309,87,23155,23131,935,24,154,154,53,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21198
64,0436,"ООО ""АМТ Страхование""",Москва,18,0,0,0,0,0,18,4,4,0,0,0,14,11,0,0,0,10,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
66,3487,"ООО ""БИН Страхование""",Москва,33,0,0,0,0,0,31,4,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,2,0,0,2,0,0
67,3799,"ООО ""БСД""",Москва,4211,0,0,0,0,0,4211,4176,0,0,0,4176,35,32,31,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
68,3826,"ООО ""Вита-страхование""",Сургут,915,0,259,250,0,9,656,656,13,0,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,3866,"ООО ""ВСК-Линия жизни""",Москва,5802,9,4488,4394,0,94,76,76,34,0,34,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,1238,0,0,0,0,0,0,4242
70,3978,"ООО ""ВСК-Милосердие""",Москва,591,0,0,0,0,0,591,591,0,0,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,38106,79,29295,29269,241,26,8811,8811,4096,0,0,4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24019
72,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,40,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
73,4326,"ООО ""КПСК"" ",Симферополь,528,0,0,0,0,0,528,502,23,0,0,479,26,24,8,0,0,0,0,0,0,4,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
74,3059,"ООО ""КПТС""",Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,12,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
76,4013,"ООО ""МАКС-Жизнь""",Москва,176,2,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
77,3594,"ООО ""МСГ""",Москва,472,139,0,0,0,0,472,472,300,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3128,"ООО ""МСК ""АйАйСи""",Москва,67,28,0,0,0,0,67,28,0,0,0,28,39,39,6,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,25068,0,0,0,0,0,1486,1194,445,0,0,749,292,292,278,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23582,23582,0,0,0,0
82,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,57,1,45,45,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
83,3609,"ООО ""ППФ Страхование жизни""",Москва,5661,0,4825,3888,0,937,836,836,691,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
84,3438,"ООО ""ПРОМИНСТРАХ""",Москва,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,0,0,0,0
85,0473,"ООО ""РИКС""",Москва,144,0,0,0,0,0,144,74,8,0,0,66,70,5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
86,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,10275,1159,0,0,0,0,10275,10275,0,0,0,10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2042,"ООО ""СК ""Гранта""",Казань,670,67,0,0,0,0,670,189,80,0,0,109,481,478,468,0,0,0,0,0,0,1,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
88,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,2754,52,1896,1725,92,171,858,858,857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570
89,3837,"ООО ""СК ""Ингосстрах-М""",Москва,1052,0,0,0,0,0,1052,1052,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
