"Сведения о страховых премиях по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
18,1216,"АО СК ""Чулпан""",Альметьевск,18933.21541,-,-,-,-,267.32851,-,-,-,-,-,267.32851,237.98393,91.9,-,-,-0.74807,-,-,-,146.832,-,29.34458,-,-,-,-,-,-0.05872,-,5.93181,23.47149,-,-,-,-,-,-,18665.8869,-,4941.20596,13724.68094,-
19,3947,"АО""АИГ""",Москва,348122,-,-,-,-,347747,-,-,-,-,-,347747,133091,-,-,-,-,11888,-,-,121203,-,143171,-,-,-,-,-,-,-,-,143171,-,-,71485,-,-,-,375,-,-,375,-
20,3175,"ЗАО ""Капитал Ре""",Москва,21974.88835,-,-,-,-,21974.88835,73.73487,73.73487,-,-,-,21901.15348,5909.50707,3402.71308,-,709.45814,-,875.5359,-,-,471.74916,450.05079,241.64641,-,-,-,-,-,-,20.2767,72.95566,155.47705,-7.063,15750,-,-,-,-,-,-,-,-,-
21,1427,"ЗАО ""МАКС""",Москва,30542.2724,-,-,-,-,8895.25732,14.03057,14.03057,-,-,-,8881.22675,8197.98677,55,-,555.60241,-,4152.84623,-,-,3434.53813,-,683.23998,14.39,-,14.39,-,176.9796,-,142.19341,-,349.67697,-,-,-,-,-,-,21647.01508,-,4028.24162,17618.77346,-
22,2284,"ЗАО ГСАО ""Плато""",Москва,328.04444,-,-,-,-,328.04444,14.95007,14.95007,-,-,-,313.09437,328.15126,-,-,-,-,-,-,-,315.71467,12.43659,11.90865,-,-,-,-,-,-,-,-,11.90865,-,-,-26.96554,-,-,-,-,-,-,-,-
23,1675,Либерти Страхование (АО),Санкт-Петербург,7470.85207,-,-,-,-,7590.68034,364.66127,34.47585,-,-,330.18542,7226.01907,1678.1666,95.013,-,-,-,-,-,-,1503.80871,79.34489,5530.39697,5179.83633,-,5179.83633,-,-,-,-,46.71088,303.84976,-,17.4555,-,-,-,-,-119.82827,-,-94.78152,-25.04675,-
24,1298,"ОАО ""Капитал Страхование""",Когалым,316324.81363,-,-,-,-,248439.65366,-,-,-,-,-,248439.65366,210174.1472,-,-,-,88.98489,27547.76214,-,-,182537.40017,-,38265.50646,-,-,-,-,-,-,10867.38569,-,27398.12077,-,-,-,-,-,-,67885.15997,-,18379.71525,49505.44472,-
25,2708,"ОАО ""ЧСК""",Москва,5501.35893,-,-,-,-,85.49294,-,-,-,-,-,85.49294,72.22291,-,-,-,-,-,-,-,72.22291,-,13.27932,-,-,-,-,-,-,13.27703,-,0.00229,-,-,-0.00929,-,-,-,5415.86599,-,1423.33996,3992.52603,-
26,2496,"ООО ""Абсолют Страхование""",Москва,29166.80308,-,-,-,-,23148.58469,316.75532,316.75532,-,-,-,22831.82937,19371.34804,427.90434,-,3990.13627,12028.90821,619.0215,-,-,1746.721,558.65672,3192.56083,28.53606,28.53606,-,-,674.42026,2121.62409,-,21.98397,345.99645,-,226.79569,41.12481,-,-,-,6018.21839,-,1830.45816,4187.76023,-
27,3487,"ООО ""БИН Страхование""",Москва,4896.01721,-,-,-,-,17.3103,-,-,-,-,-,17.3103,17.3103,-,-,17.3103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4878.70691,-,1346.7826,3531.92431,-
28,1284,"ООО ""Группа Ренессанс Страхование""",Москва,39153.2845,-,-,-,-,14441.39077,-2.13461,-2.13461,-,-,-,14443.52538,14425.1767,-,-,-,13182.91733,983.34266,-,-,258.91671,-,8.26096,-,-,-,-,-,-,-,-,8.26096,-,-,10.08772,-,-,-,24711.89373,-,6579.86799,18132.02574,-
29,1083,"ООО ""Зетта Страхование""",Москва,21505.72416,-,-,-,-,5690.54274,0.69425,0.69425,-,-,-,5689.84849,5079.54064,-,-,-,-,156.6913,-,-,5186.14055,-263.29121,610.30785,-,-,-,-,-,-,309.23059,-,301.07726,-,-,-,-,-,-,15815.18142,-,3455.32981,12359.85161,-
30,4189,"ООО ""Кредендо - Ингосстрах Кредитное Страхование""",Москва,5509.344,-,-,-,-,5509.344,-,-,-,-,-,5509.344,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5509.344,-,-,-,-,-,-,-,-,-
31,3438,"ООО ""ПРОМИНСТРАХ""",Москва,4406.69695,-,-,-,-,1539.57531,5.95,5.95,-,-,-,1533.62531,1090.18977,26.45487,-,597.07336,-53.42466,-,5.26138,-,314.43168,200.39314,443.43554,-,-,-,-,56.1869,-,213.21508,6.62737,167.40619,-,-,-,-,-,-,2867.12164,-,570.47111,2296.65053,-
32,2877,"ООО ""СК ""Мегарусс-Д""",Москва,48655.33922,-,-,-,-,48655.33922,-,-,-,-,-,48655.33922,48580.33922,-3.07005,-,-,-,175.84981,-,-,48407.4923,0.06716,75,-,-,-,-,-,-,-,-,75,-,-,-,-,-,-,-,-,-,-,-
33,1307,"ООО ""СК ""Согласие""",Москва,120389.57867,-,-,-,-,91648.12244,122.54356,122.54356,-,-,-,91525.57888,80242.00136,7073.03808,48.85888,3613.70826,2780.10439,4218.64274,12.06121,-,62273.26802,222.31978,2068.74568,-,-,-,-,676.55262,-,-,153.66215,812.6103,425.92061,295.17653,8919.65531,-,-,-,28741.45623,-,7313.61676,21427.83947,-
34,1182,"ООО ""СК ""ТИТ""",Москва,52157.45246,-,-,-,-,52157.45246,1533.39159,1533.39159,-,-,-,50624.06087,46946.03982,6807.01014,-,5365.7974,72.79394,16223.97235,-,-,15748.98546,2727.48053,3586.84591,220.13015,-,-,-,-283.18691,-,2.03272,671.07898,2976.79097,-,-,91.17514,-,-,-,-,-,-,-,-
35,3969,"ООО ""СК Чабб""",Москва,1180637.64942,-,-,-,-,1180637.64942,-,-,-,-,-,1180637.64942,862455.66684,-,-,-,-,21514.10995,-,-,840941.55689,-,76558.55102,-,-,-,-,-,-,-,836.09073,75722.46029,-,234756.44585,6866.98571,-,-,-,-,-,-,-,-
36,4174,"ООО ""СКОР П.О.""",Москва,992303.37818,-,-,-,-,992214.32218,55900.71079,50213.8241,-,-,5686.88669,936313.61139,919152.26431,58770.05825,24.68947,8129.8039,25151.70921,22519.1726,40818.14925,-,763738.68163,-,17107.22831,8689.88553,509.02631,-,-,1114.3538,-,-,-,7302.98898,-,-,54.11877,-,-,-,89.056,-,-,89.056,-
37,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,13255.83342,-,-,-,-,13255.83342,29.81029,29.81029,-,-,-,13226.02313,2880.87028,12.6,79.5,523.87916,-,396.08755,-,-,1868.80357,-,10131.67389,-,-,-,-,-,-,-,-,10118.21176,13.46213,-,213.47896,-,-,-,-,-,-,-,-
38,2353,"ООО ""Страховая компания ""СДС""",Кемерово,-17.95377,-,-,-,-,-14.13952,-,-,-,-,-,-14.13952,-14.13952,-,-,-,-,-,-,-,-14.13952,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.81425,-,-2.43558,-1.37867,-
39,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,11864.33413,-,-,-,-,11863.3397,-,-,-,-,-,11863.3397,10690.97046,-,-,-,-,36.15834,-,-,10654.81212,-,1172.36924,-,-,-,-,-,-,-,-,981.74424,190.625,-,-,-,-,-,0.99443,-,-,0.99443,-
40,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,20199.90845,-,-,-,-,7479.24585,40.8855,40.8855,-,-,-,7438.36035,7031.89481,1160.57777,-,2250.23958,-297.551,3261.28745,-,-,258.0896,399.25141,229.60865,109.86301,109.86301,-,-,-,-,125.88334,5.1631,-,-11.3008,-,176.85689,-,-,-,12720.6626,-,2463.98784,10256.67476,-
41,3517,"ООО ""ЦСО""",Мытищи,7344.31386,-,-,-,-,1531.67353,-,-,-,-,-,1531.67353,1360.06623,67.43125,-,-,98.65496,-,1139.50842,1139.50842,54.4716,-,171.6073,-,-,-,-,-,-,-,171.6073,-,-,-,-,-,-,-,5812.64033,-,1371.6734,4440.96693,-
42,3398,"ООО СК ""ВТБ Страхование""",Москва,827475.21034,-,-,-,-,740048.28788,681.73603,681.73603,-,-,-,739366.55185,662658.15304,4.93684,77.37906,61578.79062,488.00295,14514.24829,-,-,585668.16527,326.63001,58858.09335,-,-,-,-,49358.24901,-,-,233.5928,9192.00154,74.25,140,17710.30546,-,-,-,87426.92246,-,25124.38,62302.54246,-
43,3847,"ООО СК ""Независимая страховая группа""",Москва,9343.73686,-,-,-,-,976.39082,-,-,-,-,-,976.39082,976.39082,-,-,-,-,976.39082,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8367.34604,-,-,8367.34604,-
44,3268,"ООО СК ""Паритет-СК""",Москва,14573.842,-,-,-,-,8874.481,50.064,50.064,-,-,-,8824.417,8375.696,-,-,326.851,-,11.835,-,-,8037.01,-,445.604,-,-,-,-,-,-,-,-,445.604,-,-,3.117,-,-,-,5699.361,-,1643.461,4055.9,-
45,4331,"ООО СК ""Сбербанк страхование""",Москва,6707.08507,-,-,-,-,6707.08507,19.50842,19.50842,-,-,-,6687.57665,4012.73999,30,-,-,-,10.74728,-,-,3490.61856,481.37415,39.50744,-,-,-,-,-,-,-,-,39.50744,-,2627.94484,7.38438,-,-,-,-,-,-,-,-
46,1643,"ООО СПК ""Юнити Ре""",Москва,2017.86585,-,-,-,-,2017.86585,13.79976,13.79976,-,-,-,2004.06609,1675.73617,79.39663,8.39443,52.08464,-331.78695,33.34295,-,-,1836.86559,-2.56112,332.26985,-0.684,-,-,-,337.0372,-,-,-,-4.08335,-,-,-3.93993,-,-,-,-,-,-,-,-
47,0397,"ООО Страховая Компания ""Гелиос""",Москва,3413.54109,-,-,-,-,1401.61277,1401.61277,1401.61277,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2011.92832,-,-,2011.92832,-
48,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,71202.4206,-,-,-,-,55133.92833,5524.47734,5524.47734,-,-,-,49609.45099,46874.03223,4980.82245,-,-,6.41926,4100.77345,351.8295,-,36552.6028,881.58477,2329.23137,-,-,-,0.96335,-,-,677.11978,19.20936,1631.93888,-,275.90448,130.28291,-,-,-,16068.49227,-,13040.80767,3027.6846,-
49,0001,"ПАО СК ""Росгосстрах""",Люберцы,51856.76847,-,-,-,-,-35541.51606,309.47426,44.86809,-,-,264.60617,-35850.99032,-38550.92357,-,-,-3292.96111,-,2673.38226,-,-,-37956.2039,24.85918,2504.39953,5,5,-,-,-1090.71914,764.71048,-,2780.77061,44.63758,-,195.53372,-,-,-,-,87398.28453,-,22163.78534,65234.49919,-
50,0621,"САО ""ВСК""",Москва,323221.03235,-,-,-,-,220704.02117,732.96493,732.96493,-,-,-,219971.05624,210853.86441,3853.84053,297.17306,12301.74613,91.299,4456.11857,609.38045,26.39862,189012.47568,231.83099,8739.33227,-,-,-,0.62618,1314.61056,-,3856.27234,-,3567.82319,-,377.85956,-,-,-,-,102517.01118,-,23162.3069,79354.70428,-
51,0348,"САО ""ЛЕКСГАРАНТ""",Москва,7207.66667,-,-,-,-,7207.66667,-49.51215,-49.51215,-,-,-,7257.17882,1512.48991,-,-,1512.48991,-,-,-,-,-,-,5744.68891,-,-,-,-,5744.68891,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,0177,САО ЭРГО,Москва,-951.37586,-,-,-,-,-181.00478,-,-,-,-,-,-181.00478,-176.6003,-,-,-,-,-,-,-,-176.6003,-,-4.40448,-,-,-,-,-,-,-,-,-4.40448,-,-,-,-,-,-,-770.37108,-,-,-770.37108,-
53,0928,"СПАО ""Ингосстрах""",Москва,1831468.27425,-,-,-,-,1667825.4746,49006.41394,17749.87816,-,-,31256.53578,1618819.06066,1337373.41765,21797.38478,-,209534.94881,40838.74632,27760.98949,8248.39819,-,1029192.95006,-,120335.60355,4255.30195,4255.30195,-,-,94227.36475,897.49296,1044.38283,5565.37156,14345.6895,-,-,161110.03946,-,-,-,163642.79965,-,52530.29301,111112.50664,-
54,1209,"СПАО ""РЕСО-Гарантия""",Москва,267330.09638,-,-,-,-,143621.27099,2334.58692,870.65103,-,-,1463.93589,141286.68407,130961.70691,12863.58357,20.99596,934.21024,611.48988,25608.33313,1011.59855,-,83290.75013,6620.74545,6077.3284,181.57204,181.57204,-,-,-,-,-,72.08942,5823.66694,-,4247.64876,-,-,-,-,123708.82539,-,33655.87673,90052.94866,-
в том числе,,,,7660876.40301,-,-,-,-,6647198.05617,130096.47879,106336.62722,-,-,23759.85157,6517101.57738,5694839.71601,268715.17842,2868.54739,356291.28636,151958.58061,287908.7729,68486.85348,1165.90704,4527124.61889,31485.87796,460755.10241,20551.04489,5140.99285,5194.22633,1.58953,86294.06442,35410.56063,5459.66412,63792.86718,204841.07293,44404.23871,263145.33569,98361.42327,-,-,-,1013678.34684,-,277922.92023,735755.42661,-
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,4434671.70667,-,-,-,-,4434671.70667,116282.41125,77467.96675,-,-,38814.4445,4318389.29542,3265514.63285,51196.38931,6215.75064,209604.0145,42996.15011,102753.3176,8332.30997,-,2844226.10804,190.59268,469045.48212,36898.32171,26397.23443,3212.15684,-,135678.12853,897.49296,15476.15466,8026.44203,270132.84305,1936.09918,368521.92318,215307.25727,-,-,-,-,-,-,-,-
