Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,971635,41400,0,0,0,0,764784,510070,348486,0,0,161584,254714,183567,46092,2,0,13,482,0,0,738,136240,21776,6965,6965,0,0,0,2,0,26,14782,1,0,49371,0,0,0,206851,205940,857,54,0,0
10,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,638995,9203,0,0,0,0,279641,147315,97210,0,0,50105,132326,116326,48598,0,2,45,2878,282,0,1627,62894,12914,227,227,0,0,2,31,0,7,12646,1,10,3076,0,0,0,359354,358262,882,210,0,0
11,1820,"АО ""ГУТА-Страхование""",Москва,70,0,0,0,0,0,70,1,0,0,0,1,69,65,1,0,0,0,46,0,0,17,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
12,1412,"АО ""Д2  Страхование""",Новосибирск,133013,12888,0,0,0,0,133013,76022,62264,0,0,13758,56991,13407,973,0,0,0,57,0,0,27,12350,5888,0,0,0,0,0,0,0,0,5888,0,0,37696,0,0,0,0,0,0,0,0,0
13,0055,"АО ""ДальЖАСО""",Хабаровск,12319,0,0,0,0,0,12319,9557,2283,0,0,7274,2762,2639,23,0,0,0,2387,0,0,110,119,123,0,0,0,0,0,2,0,0,82,39,0,0,0,0,0,0,0,0,0,0,0
14,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,62317,0,0,0,0,0,62317,41592,6487,0,0,35105,20725,6435,0,0,0,0,0,0,0,0,6435,6919,0,0,0,0,0,0,0,0,6902,17,0,7371,0,0,0,0,0,0,0,0,0
15,1427,"АО ""МАКС""",Москва,253295,0,0,0,0,0,94699,39792,33268,0,0,6524,54907,25203,14348,29,0,1,430,0,0,1223,9172,6317,1460,1460,0,0,1,10,26,47,4745,28,11,23376,1,1,0,158595,157686,539,370,0,0
16,3256,"АО ""МетЛайф""",Москва,38613,0,5639,5356,3347,283,32974,32974,26364,0,0,6610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2346,"АО ""ОСК""",Самара,69139,31,0,0,0,0,19033,5564,4862,0,0,702,13469,11788,5462,1,2,18,2531,1,0,1075,2698,1568,283,283,0,0,7,69,2,121,1028,58,1,112,0,0,0,50106,49779,261,66,0,0
18,3748,"АО ""Русский Стандарт Страхование""",Москва,96225,0,25290,25290,0,0,70935,70935,43757,0,0,27178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3530
19,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,67,0,0,0,0,0,67,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
20,2619,"АО ""СК ""Астро-Волга""",Самара,255116,0,0,0,0,0,57863,29521,19589,0,0,9932,28342,27731,24993,0,0,3,131,2,0,126,2476,611,0,0,0,0,0,0,0,1,609,1,0,0,0,0,0,197253,197253,0,0,0,0
21,0507,"АО ""СК ""Колымская""",Хабаровск,19472,394,6360,6352,0,8,13112,13112,4417,0,0,8695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0915,"АО ""СК ""ПАРИ""",Москва,441226,0,0,0,0,0,435098,33799,29107,0,0,4692,401299,386789,1188,5,4,3,365696,0,0,2367,17526,3627,1154,1154,0,0,3,31,4,191,2208,36,11,10872,0,0,0,6128,5688,416,24,0,0
23,2733,"АО ""СК ""Резерв""",Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4014,"АО ""СК ""Югория-Жизнь""",Москва,682,0,681,681,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647
25,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,154760,0,0,0,0,0,64002,48842,28493,0,0,20349,15160,12337,5539,10,0,2,1610,0,0,1132,4044,954,354,354,0,0,0,0,0,2,386,212,0,1869,0,0,0,90758,90087,320,351,0,0
26,2873,"АО ""СМК ""Сахамедстрах""",Якутск,665,495,0,0,0,0,665,665,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1587,"АО ""СО ""Талисман""",Казань,26993,0,0,0,0,0,1098,689,689,0,0,0,409,326,227,0,1,0,0,0,0,15,83,67,0,0,0,0,0,0,0,1,66,0,0,16,0,0,0,25895,25895,0,0,0,0
28,1208,"АО ""СОГАЗ""",Москва,1692894,11,0,0,0,0,1272208,948477,808630,0,0,139847,323731,188453,28052,191,76,115,7394,70,15,6081,146474,50825,3338,3338,0,2,99,103,181,1481,45583,38,394,84059,2,2,0,420684,397694,21274,1716,0,0
29,3229,"АО ""Страховая бизнес группа""",Воронеж,17128,6399,0,0,0,0,10558,10254,3613,0,0,6641,304,162,1,0,2,0,71,0,0,32,56,133,0,0,0,0,11,5,0,38,51,28,0,9,0,0,0,6570,6039,348,183,0,0
30,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,89,0,0,0,0,0,89,3,3,0,0,0,86,86,65,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0983,"АО ""Страховая группа ""УралСиб""",Москва,10254,0,0,0,0,0,10254,10250,5701,0,0,4549,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
32,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,20106,0,0,0,0,0,16844,7704,283,0,0,7421,9140,804,564,0,0,46,14,0,0,44,136,695,407,407,0,0,0,0,0,177,111,0,0,7641,0,0,0,3262,3262,0,0,0,0
33,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,4428,0,0,0,0,0,4428,3794,968,0,0,2826,634,519,12,0,0,0,3,0,0,69,435,115,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0
35,2144,"АО ""Страховая компания АСКО-Центр""",Курск,27421,0,0,0,0,0,27421,7468,7425,0,0,43,19953,19819,19355,0,0,0,74,2,0,103,285,132,0,0,0,0,0,0,0,0,132,0,0,2,0,0,0,0,0,0,0,0,0
36,3987,"АО ""УРАЛСИБ Жизнь""",Москва,5406,3,3883,3883,2073,0,1523,1523,0,0,0,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308
37,3300,"АО СГ ""Спасские ворота""",Салехард,68623,319,0,0,0,0,68165,1495,938,0,0,557,66670,66397,16,0,0,7,65794,0,0,93,487,273,2,2,0,0,0,15,0,6,250,0,0,0,0,0,0,458,440,18,0,0,0
38,1858,"АО СК "" Армеец""",Москва,79038,6211,0,0,0,0,16783,15375,8339,0,0,7036,1408,1015,83,0,0,0,4,0,0,67,861,386,9,9,0,0,6,0,0,0,342,29,0,7,0,0,0,62255,62255,0,0,0,0
39,0290,"АО СК ""Альянс""",Москва,105207,152,0,0,0,0,104866,62670,33879,0,0,28791,42196,6230,0,24,6,26,597,0,0,336,5241,531,1,0,0,0,6,0,1,24,487,12,16,35419,0,0,0,341,0,275,66,0,0
40,0518,"АО СК ""БАСК""",Белово,15557,0,0,0,0,0,5232,2244,1701,0,0,543,2988,2938,2444,0,0,0,305,0,0,17,172,48,1,1,0,0,0,0,0,0,47,0,0,2,0,0,0,10325,10188,137,0,0,0
41,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,81495,6983,0,0,0,0,42563,29195,28526,0,0,669,13368,1013,452,0,0,0,29,0,0,105,427,12351,12269,48,12221,0,0,0,0,9,73,0,0,4,0,0,0,38932,38932,0,0,0,0
42,2447,"АО СК ""ЖСФ""",Нижний Новгород,19074,0,0,0,0,0,19074,14030,14030,0,0,0,5044,5038,0,747,0,0,4235,0,0,30,26,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
43,0425,"АО СК ""Ингвар""",Москва,514,0,0,0,0,0,514,2,2,0,0,0,512,508,0,0,0,0,322,0,0,180,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
44,2947,"АО СК ""РСХБ-Страхование""",Москва,123698,0,0,0,0,0,123676,44085,44082,0,0,3,79591,36383,427,6,0,0,37,532,106,3931,31450,29041,27,27,0,0,0,0,0,6,29008,0,2480,11687,0,0,0,22,0,22,0,0,0
45,1216,"АО СК ""Чулпан""",Альметьевск,45109,0,0,0,0,0,12162,7016,6852,0,0,164,5146,3178,311,0,0,1,127,123,0,101,2515,1936,25,25,0,0,0,1,8,1,1901,0,0,32,0,0,0,32947,31661,1265,21,0,0
46,1675,Либерти Страхование (АО),Санкт-Петербург,513936,81,0,0,0,0,465816,93951,33034,0,0,60917,371865,353668,6494,0,0,8,319104,0,0,550,27512,4827,672,672,0,0,0,3,1,18,4123,10,8231,5139,0,0,0,48120,48024,84,12,0,0
47,4349,"НКО ""МОВС""",Санкт-Петербург,27,0,0,0,0,0,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,6,1,0,0,0,0,0,0,0,0,0
48,4301,НКО НОВС,Камышин,174,0,0,0,0,0,174,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,170,0,0,0,0,0,0,0,0,0
49,4202,"НКО ОВС ""Саклау""",Казань,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
50,4360,"НКО ПОВС ""P2P страхование""",Москва,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,8,0,0,0,0,0,8,0,0,0,0,0,8,8,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,316,0,0,0,0,0,316,0,0,0,0,0,316,316,311,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,29,0,0,0,0,0,29,0,0,0,0,0,29,29,9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,2181,0,0,0,0,0,1125,454,452,0,0,2,671,51,0,0,0,0,9,0,0,41,1,155,0,0,0,0,21,7,3,0,124,0,0,465,1,1,0,1055,0,998,57,0,0
57,1083,"ООО  ""Зетта Страхование""",Москва,324824,45400,0,0,0,0,227178,112874,36237,0,0,76637,114304,63365,16156,4,0,0,1834,624,0,1610,43137,23402,10043,912,9131,0,0,0,7,14,13300,38,4,27533,0,0,0,97646,96111,1163,372,0,0
58,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,5155,0,0,0,0,0,5106,1983,1982,0,0,1,3123,3106,2801,0,0,0,29,0,0,66,210,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,49,49,0,0,0,0
59,3828,"ООО  СК ""Альянс Жизнь""",Москва,10338,131,6376,6373,1,3,3962,3962,2751,0,0,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390
60,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,386552,0,367197,367197,323520,0,19355,19355,19212,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6734
61,2496,"ООО ""Абсолют Страхование""     ",Москва,601838,14807,0,0,0,0,588074,482739,457436,0,0,25303,105335,55174,1597,3,0,45,1567,1,1,1416,50545,37145,339,339,0,0,0,93,0,2024,34686,3,43,12973,0,0,0,13764,13402,320,42,0,0
62,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,55262,0,0,0,0,0,55262,21504,20667,0,0,837,33758,25927,43,0,2,0,1,1411,0,333,24137,7391,1,1,0,0,3,0,0,9,7378,0,0,440,0,0,0,0,0,0,0,0,0
63,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,284306,40,272962,272962,253448,0,11344,11344,1881,0,0,9463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17638
64,0436,"ООО ""АМТ Страхование""",Москва,95,33,0,0,0,0,95,18,18,0,0,0,77,21,0,0,0,19,2,0,0,0,0,56,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,63,0,0,0,0,0,63,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0
66,3487,"ООО ""БИН Страхование""",Москва,65,0,0,0,0,0,65,31,31,0,0,0,34,31,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
67,3799,"ООО ""БСД""",Москва,10710,0,0,0,0,0,10710,3777,1158,0,0,2619,6933,1939,80,0,0,0,1627,0,0,165,67,4849,57,57,0,0,0,0,0,0,4744,48,145,0,0,0,0,0,0,0,0,0,0
68,3826,"ООО ""Вита-страхование""",Сургут,550,0,327,327,1,0,223,223,214,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,3866,"ООО ""ВСК-Линия жизни""",Москва,3397,3,3047,3047,0,0,348,348,3,0,1,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2033
70,3978,"ООО ""ВСК-Милосердие""",Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,142843,7,40130,39549,17304,581,102713,102713,53122,0,0,49591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801
72,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,66,0,0,0,0,0,66,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0
73,4326,"ООО ""КПСК"" ",Симферополь,23119,0,0,0,0,0,23119,692,563,0,0,129,22427,11513,36,0,0,1,14,1,0,165,11296,10882,0,0,0,0,3,2,0,1,10875,1,32,0,0,0,0,0,0,0,0,0,0
74,3059,"ООО ""КПТС""",Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,14,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
76,4013,"ООО ""МАКС-Жизнь""",Москва,4422,3,4422,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125
77,3594,"ООО ""МСГ""",Москва,13728,4610,0,0,0,0,13728,13728,9161,0,0,4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3128,"ООО ""МСК ""АйАйСи""",Москва,190477,11787,0,0,0,0,190477,11787,0,0,0,11787,178690,178684,47,0,0,0,0,0,0,0,178637,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
79,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,583419,0,0,0,0,0,242158,112338,101283,0,0,11055,129820,129353,128028,0,0,0,12,0,0,62,1251,467,0,0,0,0,0,0,0,1,466,0,0,0,0,0,0,341261,341261,0,0,0,0
82,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,1803,0,921,921,0,0,882,882,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684
83,3609,"ООО ""ППФ Страхование жизни""",Москва,13054,0,10115,9319,0,796,2939,2939,2561,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
84,3438,"ООО ""ПРОМИНСТРАХ""",Москва,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0
85,0473,"ООО ""РИКС""",Москва,1099,0,0,0,0,0,1099,80,47,0,0,33,1019,229,0,0,0,0,123,0,0,0,106,150,0,0,0,0,0,0,0,0,129,21,0,640,0,0,0,0,0,0,0,0,0
86,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,5962,3192,0,0,0,0,5962,5962,0,0,0,5962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
