Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ИТОГО:,,,,77911339,1916650,2112822,2109916,1542139,2906,56697569,23036765,16793049,151,1,6243716,33660804,22775064,2436373,2920,775,2035,1384778,25943,1479,174563,18747677,4767979,632016,355929,274182,6,1572,4557,982,15144,4106448,7254,10733,6107028,10,10,0,19100938,18924269,147393,29276,0,151037
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,369291,3405,0,0,0,0,246572,127819,53167,0,0,74652,118753,90630,13716,3,0,36,1273,0,0,1085,74517,10627,1631,1631,0,0,0,19,3,35,8889,50,58,17438,0,0,0,122719,122513,170,36,0,0
2,3947,"АО ""АИГ""",Москва,1117,0,0,0,0,0,946,0,0,0,0,0,946,229,1,0,0,0,102,0,0,126,0,377,6,6,0,0,0,0,0,0,371,0,0,340,0,0,0,171,0,171,0,0,0
3,2239,"АО ""АльфаСтрахование""",Москва,14222902,5896,0,0,0,0,11894348,2786711,2553112,15,0,233599,9107637,5042799,204673,134,47,188,4948,95,24,9256,4823458,243047,88689,12506,76183,0,70,342,38,348,153134,426,486,3821305,0,0,0,2328554,2316134,10855,1565,0,0
4,3064,"АО ""Боровицкое страховое общество""",Москва,41169,0,0,0,0,0,23705,22738,12358,0,0,10380,967,356,154,0,0,0,8,0,0,144,50,611,1,1,0,0,0,0,0,30,98,482,0,0,0,0,0,17464,17464,0,0,0,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,1804970,68138,0,0,0,0,1333351,863228,571708,0,0,291520,470123,351180,105796,3,0,20,860,0,0,1579,242922,47406,23899,23899,0,0,0,4,1,61,23440,1,0,71537,0,0,0,471619,469356,2051,212,0,0
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,1358649,5233,0,0,0,0,533479,267192,163385,0,0,103807,266287,240204,98719,0,5,93,5795,557,0,3025,132010,21815,611,611,0,0,6,186,0,18,20993,1,11,4257,0,0,0,825170,823230,1436,504,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,217,0,0,0,0,0,217,30,0,0,0,30,187,181,4,0,0,0,134,0,0,41,2,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,252924,17066,0,0,0,0,252924,131523,107444,0,0,24079,121401,22535,1564,0,0,0,64,0,0,35,20872,7524,0,0,0,0,0,0,0,0,7524,0,0,91342,0,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,21855,0,0,0,0,0,21855,14646,5318,0,0,9328,7209,6872,43,112,0,1,6196,0,0,171,349,336,0,0,0,0,0,3,0,0,157,176,0,1,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,69449,0,0,0,0,0,69449,46602,6802,0,0,39800,22847,6749,0,0,0,0,0,0,0,0,6749,7266,0,0,0,0,0,0,0,0,7233,33,0,8832,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,510982,0,0,0,0,0,160195,67939,57495,0,0,10444,92256,45974,24989,50,0,9,933,12,9,2127,17854,12776,3013,3013,0,0,9,20,49,77,9559,49,21,33485,1,1,0,350786,349065,943,778,0,0
12,3256,"АО ""МетЛайф""",Москва,74143,0,9977,9578,6131,399,64166,64166,51342,0,0,12824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2346,"АО ""ОСК""",Самара,159101,61,0,0,0,0,39136,11606,8882,0,0,2724,27530,23941,10630,4,3,106,5044,2,0,2200,5952,3456,584,584,0,0,34,159,4,205,2400,70,2,131,0,0,0,119965,119384,453,128,0,0
14,3748,"АО ""Русский Стандарт Страхование""",Москва,157688,0,44144,44144,0,0,113544,113544,72804,0,0,40740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4546
15,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,121,0,0,0,0,0,121,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0
16,2619,"АО ""СК ""Астро-Волга""",Самара,716206,0,0,0,0,0,266584,75196,32810,0,0,42386,191388,189798,183563,0,0,8,241,5,0,224,5757,1590,446,446,0,0,0,0,0,7,1135,2,0,0,0,0,0,449622,449622,0,0,0,0
17,0507,"АО ""СК ""Колымская""",Хабаровск,42825,540,11415,11404,0,11,31410,31410,7308,0,0,24102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0915,"АО ""СК ""ПАРИ""",Москва,964099,0,0,0,0,0,950114,56436,50420,0,0,6016,893678,874107,2667,10,5,33,823591,0,0,4276,43525,7027,2372,2372,0,0,10,150,8,322,4102,63,20,12524,0,0,0,13985,13235,690,60,0,0
19,2733,"АО ""СК ""Резерв""",Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4014,"АО ""СК ""Югория-Жизнь""",Москва,1312,0,959,959,0,0,353,353,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875
21,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,320318,0,0,0,0,0,117391,77855,52465,0,0,25390,39536,33846,11560,17,0,8,3329,0,0,2072,16860,1979,806,806,0,0,0,0,0,4,743,426,0,3711,0,0,0,202927,201578,605,744,0,0
22,2873,"АО ""СМК ""Сахамедстрах""",Якутск,911,668,0,0,0,0,911,911,0,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1587,"АО ""СО ""Талисман""",Казань,72338,0,0,0,0,0,1796,1016,1016,0,0,0,780,655,442,0,1,0,0,7,7,32,173,100,0,0,0,0,1,0,0,1,98,0,0,25,0,0,0,70542,70542,0,0,0,0
24,1208,"АО ""СОГАЗ""",Москва,3386285,14268,0,0,0,0,2423099,1736192,1443656,0,0,292536,686907,373725,58686,513,184,214,15400,154,18,11760,286814,95204,7574,7574,0,5,266,285,324,2664,84013,73,769,217209,4,4,0,963182,920191,38594,4397,0,0
25,3229,"АО ""Страховая бизнес группа""",Воронеж,31392,8884,0,0,0,0,17834,17033,7109,0,0,9924,801,416,2,0,4,0,158,0,0,147,105,363,0,0,0,0,25,9,0,68,210,51,0,22,0,0,0,13558,12666,583,309,0,0
26,0983,"АО ""Страховая группа ""УралСиб""",Москва,19535,0,0,0,0,0,19535,19528,9922,0,0,9606,7,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
27,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,180,0,0,0,0,0,180,3,3,0,0,0,177,177,106,0,0,0,0,36,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,31884,0,0,0,0,0,23123,10032,510,0,0,9522,13091,1638,1172,0,0,59,28,0,0,84,295,1695,853,853,0,0,0,0,0,537,304,1,0,9758,0,0,0,8761,8761,0,0,0,0
29,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,16544,0,0,0,0,0,16544,14795,1994,0,0,12801,1749,1513,19,0,1,0,8,0,0,128,1357,236,0,0,0,0,1,0,1,2,232,0,0,0,0,0,0,0,0,0,0,0,0
31,2144,"АО ""Страховая компания АСКО-Центр""",Курск,55410,0,0,0,0,0,55410,14868,14721,0,0,147,40542,40355,39609,0,0,0,116,4,0,190,436,185,0,0,0,0,0,0,0,0,185,0,0,2,0,0,0,0,0,0,0,0,0
32,0191,"АО ""Тинькофф Страхование""",Москва,2101604,0,0,0,0,0,1967812,1699323,1699323,0,0,0,268489,166559,77679,0,0,0,0,0,0,2,88878,9836,6115,6115,0,0,0,0,0,0,3721,0,0,92094,0,0,0,133792,133792,0,0,0,0
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,11010,6,7617,7617,4268,0,3393,3393,0,0,0,3393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481
34,0212,"АО ""Цюрих надежное страхование""",Москва,1211,51,0,0,0,0,1211,11,11,0,0,0,1200,350,0,0,0,0,142,0,0,208,0,566,4,4,0,0,0,0,0,210,352,0,101,183,0,0,0,0,0,0,0,0,0
35,0177,"АО ""Юнити страхование""",Москва,322418,5209,0,0,0,0,76553,28451,22531,0,0,5920,48102,28462,18906,0,0,0,404,0,0,810,8342,17081,10361,877,9484,0,0,0,0,37,6683,0,20,2539,0,0,0,245865,245865,0,0,0,0
36,3300,"АО СГ ""Спасские ворота""",Салехард,108125,616,0,0,0,0,106800,2613,1467,0,0,1146,104187,103553,75,0,0,7,102296,0,0,162,1013,622,6,6,0,0,0,15,1,10,590,0,0,12,0,0,0,1325,1289,33,3,0,0
37,1858,"АО СК "" Армеец""",Москва,174829,7922,0,0,0,0,27546,24466,15558,0,0,8908,3080,2369,166,0,0,0,6,0,0,131,2066,702,9,9,0,0,14,0,0,0,644,35,0,9,0,0,0,147283,147283,0,0,0,0
38,0290,"АО СК ""Альянс""",Москва,217243,274,0,0,0,0,216534,121500,76943,12,0,44557,95034,13582,0,64,9,60,1220,0,0,725,11504,994,1,0,0,0,17,0,3,44,913,16,42,80416,0,0,0,709,0,538,171,0,0
39,0518,"АО СК ""БАСК""",Белово,40208,0,0,0,0,0,14273,7451,2775,0,0,4676,6822,6726,5738,0,0,0,556,0,0,45,387,90,1,1,0,0,0,0,0,0,89,0,0,6,0,0,0,25935,25632,303,0,0,0
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,138453,10922,0,0,0,0,57337,38810,37348,0,0,1462,18527,2037,991,0,0,2,56,0,0,146,842,16484,16326,96,16230,0,0,1,0,15,142,0,0,6,0,0,0,81116,81116,0,0,0,0
41,2447,"АО СК ""ЖСФ""",Нижний Новгород,21490,0,0,0,0,0,21490,14357,14357,0,0,0,7133,7127,0,993,0,0,6071,0,0,37,26,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
42,0425,"АО СК ""Ингвар""",Москва,1020,0,0,0,0,0,1020,2,2,0,0,0,1018,1010,0,0,0,0,628,0,0,371,11,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
43,3991,"АО СК ""Ренессанс здоровье""",Москва,219914,23584,67,29,0,38,219847,219847,219295,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2947,"АО СК ""РСХБ-Страхование""",Москва,299535,0,0,0,0,0,299481,119998,119995,0,0,3,179483,80308,826,9,0,0,68,1307,500,8457,69641,64872,149,149,0,0,0,3,0,11,64709,0,4408,29895,0,0,0,54,0,54,0,0,0
45,1216,"АО СК ""Чулпан""",Альметьевск,94855,0,0,0,0,0,21818,11595,11372,0,0,223,10223,6298,650,0,0,2,130,233,0,202,5081,3860,48,48,0,0,0,2,17,2,3789,2,1,64,0,0,0,73037,71362,1643,32,0,0
46,2284,"ГСАО ""Плато""",Москва,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4349,"НКО ""МОВС""",Санкт-Петербург,52,0,0,0,0,0,52,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,10,4,0,0,0,0,0,0,0,0,0
48,4301,НКО НОВС,Камышин,320,0,0,0,0,0,320,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,309,0,0,0,0,0,0,0,0,0
49,4202,"НКО ОВС ""Саклау""",Казань,6,0,0,0,0,0,6,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
50,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,37,0,0,0,0,0,37,0,0,0,0,0,37,37,3,0,0,0,0,0,0,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,785,0,0,0,0,0,785,0,0,0,0,0,785,781,770,0,0,0,8,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,72,0,0,0,0,0,72,0,0,0,0,0,72,72,19,0,0,0,0,0,0,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,3263,0,0,0,0,0,1755,736,733,0,0,3,1019,71,0,0,1,0,13,0,0,56,1,273,0,0,0,0,46,22,12,0,193,0,0,675,1,1,0,1507,0,1414,93,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,1097839,18741,0,0,0,0,1060221,808001,771384,4,0,36617,252220,132723,3640,8,0,96,2979,57,57,2660,123283,97931,725,725,0,0,0,382,0,3969,92852,3,81,21485,0,0,0,37618,36995,498,125,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,104509,0,0,0,0,0,104509,37479,36501,0,0,978,67030,53394,83,0,6,0,2,2924,0,736,49643,13109,1,1,0,0,9,0,0,25,13074,0,0,527,0,0,0,0,0,0,0,0,0
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,474204,97,449252,449252,410705,0,24952,24952,7017,0,0,17935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33395
60,0436,"ООО ""АМТ Страхование""",Москва,357,76,0,0,0,0,357,103,103,0,0,0,254,63,0,0,0,45,9,0,0,9,0,191,0,0,0,0,0,188,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,108,0,0,0,0,0,108,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0
62,3487,"ООО ""БИН Страхование""",Москва,132,0,0,0,0,0,132,60,60,0,0,0,72,67,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
63,3799,"ООО ""БСД""",Москва,18016,0,0,0,0,0,18016,4305,1275,0,0,3030,13711,3967,152,0,0,0,3328,0,0,348,139,9468,96,96,0,0,0,0,0,1,9272,99,276,0,0,0,0,0,0,0,0,0,0
64,3826,"ООО ""Вита-страхование""",Сургут,1255,0,718,718,2,0,537,537,527,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3866,"ООО ""ВСК-Линия жизни""",Москва,5394,4,5023,5023,0,0,369,369,3,0,1,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3382
66,3978,"ООО ""ВСК-Милосердие""",Москва,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1083,"ООО ""Зетта Страхование""",Москва,609601,46379,0,0,0,0,399256,206860,81124,0,0,125736,192396,123241,31806,5,0,0,4292,1297,0,3211,82630,32344,12467,1554,10913,0,0,0,21,32,19750,74,6,36805,0,0,0,210345,207677,1921,747,0,0
68,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,282775,15,83916,82919,40781,997,198859,198859,94975,0,0,103884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9066
69,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,115,0,0,0,0,0,115,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0
70,4326,"ООО ""КПСК""",Симферополь,44039,0,0,0,0,0,44039,1235,1011,0,0,224,42804,21988,66,0,0,2,24,1,0,259,21636,20749,0,0,0,0,8,5,2,1,20732,1,67,0,0,0,0,0,0,0,0,0,0
71,3059,"ООО ""КПТС""",Новокузнецк,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-
72,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,29,0,0,0,0,0,29,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
73,4013,"ООО ""МАКС-Жизнь""",Москва,12102,4,12102,12102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088
74,3594,"ООО ""МСГ""",Москва,20881,5780,0,0,0,0,20881,20881,15170,0,0,5711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3128,"ООО ""МСК ""АйАйСи""",Москва,348931,13906,0,0,0,0,348931,13906,0,0,0,13906,335025,335019,75,0,0,0,0,0,0,0,334944,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
76,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,1253776,0,0,0,0,0,491355,208682,170092,0,0,38590,282673,281905,279572,0,0,0,29,2,0,96,2206,768,0,0,0,0,0,0,0,5,763,0,0,0,0,0,0,762421,762421,0,0,0,0
79,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,2859,0,1455,1455,0,0,1404,1404,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118
80,3609,"ООО ""ППФ Страхование жизни""",Москва,30798,0,19125,17682,0,1443,11673,11673,8103,0,0,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
81,3438,"ООО ""ПРОМИНСТРАХ""",Москва,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0
82,0473,"ООО ""РИКС""",Москва,1691,0,0,0,0,0,1691,84,51,0,0,33,1607,437,0,0,0,1,255,0,0,11,170,481,0,0,0,0,0,0,0,0,369,112,0,689,0,0,0,0,0,0,0,0,0
83,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,9373,4338,0,0,0,0,9373,9373,0,0,0,9373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2042,"ООО ""СК ""Гранта""",Казань,27112,1565,0,0,0,0,27112,14012,10968,0,0,3044,13100,10597,3566,0,0,8,43,0,0,170,6810,1280,45,45,0,0,0,8,0,522,666,39,0,1223,0,0,0,0,0,0,0,0,0
85,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,18831,106,2781,2778,484,3,16050,16050,15972,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399
86,3837,"ООО ""СК ""Ингосстрах-М""",Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
