Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
9,0055,"АО ""ДальЖАСО""",Хабаровск,26304,0,0,0,0,0,26304,22830,6878,0,0,15952,3474,2863,82,37,0,1,1428,0,0,395,920,608,0,0,0,0,0,3,0,0,334,271,0,3,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,11583,0,0,0,0,0,11583,5286,2185,0,0,3101,6297,2182,0,0,0,0,0,0,0,0,2182,2290,0,0,0,0,0,0,0,0,2185,105,0,1825,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,1090331,0,0,0,0,0,398473,208483,187598,0,0,20885,189990,97977,57337,92,0,22,203,15,12,4090,36218,25329,6250,6250,0,0,12,69,72,190,18561,175,91,66593,0,0,0,691858,688833,1556,1469,0,0
12,3256,"АО ""МетЛайф""",Москва,380491,0,112645,109177,60991,3468,267846,267846,188640,0,0,79206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2346,"АО ""ОСК""",Самара,299692,111,0,0,0,0,69160,23074,19969,0,0,3105,46086,39257,21109,5,7,137,384,6,0,4252,13357,6763,1181,1181,0,0,45,168,4,385,4847,133,5,61,0,0,0,230532,229629,711,192,0,0
14,3748,"АО ""Русский Стандарт Страхование""",Москва,673917,0,257798,257798,0,0,416119,416119,325308,0,0,90811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44298
15,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,25,0,0,0,0,0,25,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
16,2619,"АО ""СК ""Астро-Волга""",Самара,1324584,0,0,0,0,0,321380,92568,74501,0,0,18067,228812,225900,209974,0,0,12,53,10,0,408,15443,2911,361,361,0,0,0,0,0,12,2537,1,0,1,0,0,0,1003204,1003204,0,0,0,0
17,0507,"АО ""СК ""Колымская""",Хабаровск,155626,1234,94256,93900,0,356,61370,61370,33888,0,0,27482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0915,"АО ""СК ""ПАРИ""",Москва,435866,0,0,0,0,0,401084,93026,78039,0,0,14987,308058,249818,4969,23,7,49,90772,0,0,10199,143799,14804,4957,4957,0,0,23,182,14,654,8255,719,43,43393,0,0,0,34782,33407,1247,128,0,0
19,2733,"АО ""СК ""Резерв""",Хабаровск,123144,0,0,0,0,0,123144,123132,123132,0,0,0,12,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
20,4014,"АО ""СК ""Югория-Жизнь""",Москва,9863,0,8911,8911,0,0,952,952,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7201
21,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,649845,0,0,0,0,0,235918,182282,121661,0,0,60621,53636,40992,21290,21,0,15,1053,0,0,1199,17414,3853,1519,1519,0,0,0,0,0,6,1441,887,0,8791,0,0,0,413927,411243,1331,1353,0,0
22,2873,"АО ""СМК ""Сахамедстрах""",Якутск,489,385,0,0,0,0,489,489,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1587,"АО ""СО ""Талисман""",Казань,136856,0,0,0,0,0,5297,3323,3323,0,0,0,1974,1709,1018,0,2,0,0,54,26,136,499,265,0,0,0,0,2,0,0,3,260,0,0,0,0,0,0,131559,131559,0,0,0,0
24,1208,"АО ""СОГАЗ""",Москва,5570844,0,0,0,0,0,3589376,2208720,1781027,0,0,427693,1380656,953949,161013,1493,332,400,1899,267,26,36753,751792,212718,22183,22183,0,7,480,440,559,5481,183406,162,1628,212361,5,5,0,1981463,1920627,53079,7757,0,0
25,3229,"АО ""Страховая бизнес группа""",Воронеж,62379,18677,0,0,0,0,33843,32060,12300,0,0,19760,1783,854,14,0,4,1,21,0,0,514,300,873,0,0,0,0,24,11,0,193,550,95,0,56,0,0,0,28536,26948,1000,588,0,0
26,0983,"АО ""Страховая группа ""УралСиб""",Москва,19551,0,0,0,0,0,19551,19532,9922,0,0,9610,19,12,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0
27,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,393,0,0,0,0,0,393,6,6,0,0,0,387,385,289,0,0,0,0,41,22,55,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,59331,0,0,0,0,0,46914,22183,1276,0,0,20907,24731,3766,2530,0,0,12,6,0,0,188,1030,2775,1897,1897,0,0,0,0,0,528,323,27,0,18190,0,0,0,12417,12417,0,0,0,0
29,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,160,0,0,0,0,0,160,160,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,22689,0,0,0,0,0,22689,18734,4028,0,0,14706,3955,3435,40,0,0,0,3,0,0,251,3141,520,0,0,0,0,0,0,5,15,500,0,0,0,0,0,0,0,0,0,0,0,0
31,2144,"АО ""Страховая компания АСКО-Центр""",Курск,140937,2,0,0,0,0,140937,39657,39189,0,0,468,101280,100793,99342,0,0,0,1,14,0,430,1006,454,0,0,0,0,0,0,0,0,454,0,0,33,0,0,0,0,0,0,0,0,0
32,0191,"АО ""Тинькофф Страхование""",Москва,693897,0,0,0,0,0,564354,302104,302104,0,0,0,262250,190623,93157,0,0,0,0,0,0,2,97464,15261,7357,7357,0,0,0,0,0,0,7904,0,0,56366,0,0,0,129543,129543,0,0,0,0
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,75122,46,66985,66760,38895,225,8137,8137,4744,0,0,3393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25320
34,0212,"АО ""Цюрих надежное страхование""",Москва,1806,105,0,0,0,0,1806,18,18,0,0,0,1788,468,0,0,0,0,130,0,0,337,1,850,4,4,0,0,0,0,0,301,545,0,163,307,0,0,0,0,0,0,0,0,0
35,0177,"АО ""Юнити страхование""",Москва,546902,5917,0,0,0,0,176191,70381,62193,0,0,8188,105810,76840,46991,6,0,1,23,0,0,4567,25252,22506,2856,2203,653,0,0,0,4,97,19549,0,55,6409,0,0,0,370711,370711,0,0,0,0
36,3300,"АО СГ ""Спасские ворота""",Салехард,21623,1591,0,0,0,0,19092,6936,3458,0,0,3478,12156,11380,105,0,2,7,8406,0,0,152,2708,760,6,6,0,0,2,16,1,17,718,0,0,16,0,0,0,2531,2476,51,4,0,0
37,1858,"АО СК "" Армеец""",Москва,329701,19607,0,0,0,0,60685,53596,35641,0,0,17955,7089,5518,367,0,0,0,6,0,0,247,4898,1553,10,10,0,0,23,0,2,0,1436,82,0,18,0,0,0,269016,269016,0,0,0,0
38,0290,"АО СК ""Альянс""",Москва,161120,641,0,0,0,0,159726,65706,11479,124,0,54227,94020,23735,1,87,36,80,180,0,0,1761,21590,2150,1,1,0,0,49,0,17,70,1996,17,66,68069,0,0,0,1394,0,965,429,0,0
39,0518,"АО СК ""БАСК""",Белово,77170,0,0,0,0,0,26599,14007,8806,0,0,5201,12592,12399,11522,0,0,0,83,0,0,105,689,173,3,3,0,0,0,0,0,0,170,0,0,20,0,0,0,50571,50225,346,0,0,0
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,155178,5741,0,0,0,0,96185,86780,85157,0,0,1623,9405,4036,1670,0,0,2,46,0,0,401,1917,5354,5057,202,4855,0,0,3,0,23,271,0,0,15,0,0,0,58993,58993,0,0,0,0
41,2447,"АО СК ""ЖСФ""",Нижний Новгород,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0425,"АО СК ""Ингвар""",Москва,376,0,0,0,0,0,376,5,5,0,0,0,371,346,0,0,0,0,144,0,0,172,30,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
43,3991,"АО СК ""Ренессанс здоровье""",Москва,66560,66,5401,2130,0,3271,61159,61159,60115,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989
44,2947,"АО СК ""РСХБ-Страхование""",Москва,623543,0,0,0,0,0,623471,211632,211622,0,0,10,411839,189748,1605,8,0,5,9,2193,782,17128,168800,159616,224,224,0,0,0,3,0,26,159363,0,10763,51712,0,0,0,72,0,72,0,0,0
45,1216,"АО СК ""Чулпан""",Альметьевск,211777,0,0,0,0,0,58977,39194,38877,0,0,317,19783,12212,1358,0,0,3,8,392,0,371,10080,7449,114,114,0,0,1,2,29,5,7294,4,1,121,0,0,0,152800,150862,1865,73,0,0
46,2284,"ГСАО ""Плато""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4349,"НКО ""МОВС""",Санкт-Петербург,74,0,0,0,0,0,74,0,0,0,0,0,74,1,1,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,49,20,4,0,0,0,0,0,0,0,0,0
48,4301,НКО НОВС,Камышин,820,0,0,0,0,0,820,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,806,0,0,0,0,0,0,0,0,0
49,4202,"НКО ОВС ""Саклау""",Казань,13,0,0,0,0,0,13,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
50,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,72,0,0,0,0,0,72,0,0,0,0,0,72,72,7,0,0,0,0,0,0,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,1802,0,0,0,0,0,1802,0,0,0,0,0,1802,1789,1778,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,41,0,0,0,0,0,41,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,31,0,10,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,160,0,0,0,0,0,160,0,0,0,0,0,160,160,36,0,0,0,0,0,0,96,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,6610,0,0,0,0,0,3883,1389,1385,0,0,4,2494,148,7,0,1,0,10,0,0,125,5,655,7,7,0,0,83,30,38,0,497,0,0,1691,1,1,0,2726,0,2526,200,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,617905,42486,0,0,0,0,571932,442628,379446,21,0,63182,129304,83923,6986,11,0,210,444,44,44,6989,69239,20165,1402,1402,0,0,0,592,0,7143,11015,13,216,25000,0,0,0,45973,44973,778,222,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,225774,0,0,0,0,0,225774,87824,87476,0,0,348,137950,110175,185,0,9,2,0,5175,0,1609,103195,27638,4,4,0,0,12,0,0,33,27589,0,0,137,0,0,0,0,0,0,0,0,0
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,2260737,714,2218097,2218089,1971558,8,42640,42640,18528,0,0,24112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219957
60,0436,"ООО ""АМТ Страхование""",Москва,541,137,0,0,0,0,541,130,130,0,0,0,411,89,0,0,0,80,2,0,0,7,0,322,0,0,0,0,0,319,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,163,0,0,0,0,0,163,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0
62,3487,"ООО ""БИН Страхование""",Москва,10694,0,0,0,0,0,10694,6667,6667,0,0,0,4027,1432,0,0,0,0,1,0,0,457,974,278,0,0,0,0,0,0,0,1,39,238,0,2317,0,0,0,0,0,0,0,0,0
63,3799,"ООО ""БСД""",Москва,38223,0,0,0,0,0,38223,18451,5791,0,0,12660,19772,1143,334,0,0,0,176,0,0,310,323,18182,217,217,0,0,0,0,0,4,17850,111,447,0,0,0,0,0,0,0,0,0,0
64,3826,"ООО ""Вита-страхование""",Сургут,5090,0,3327,3323,6,4,1763,1763,1750,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3866,"ООО ""ВСК-Линия жизни""",Москва,116844,186,116272,116220,0,52,570,570,3,0,1,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,91402
66,3978,"ООО ""ВСК-Милосердие""",Москва,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1083,"ООО ""Зетта Страхование""",Москва,1135658,8119,0,0,0,0,669598,252667,175362,0,0,77305,416931,278008,66553,9,0,0,638,2350,0,8339,200119,65171,9380,3274,6106,0,0,0,39,66,55547,139,12,73740,0,0,0,466060,461787,2971,1302,0,0
68,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,1699449,122,953882,950750,196721,3132,745567,745567,597386,0,0,148181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137237
69,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,380,0,0,0,0,0,380,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0
70,4326,"ООО ""КПСК""",Симферополь,15835,0,0,0,0,0,15835,3964,3266,0,0,698,11871,7073,156,0,0,7,0,2,0,453,6455,4647,0,0,0,0,16,13,5,2,4610,1,151,0,0,0,0,0,0,0,0,0,0
71,3059,"ООО ""КПТС""",Новокузнецк,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
72,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,174,4,0,0,0,0,174,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0
73,4013,"ООО ""МАКС-Жизнь""",Москва,56357,73,56357,56357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36169
74,3594,"ООО ""МСГ""",Москва,44636,11068,0,0,0,0,44636,44603,33686,0,0,10917,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
75,3128,"ООО ""МСК ""АйАйСи""",Москва,29801,29173,0,0,0,0,29801,29173,0,0,0,29173,628,622,620,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
76,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,2703027,0,0,0,0,0,1066638,507376,458856,0,0,48520,559262,556553,549235,0,0,0,7,2,0,239,7070,2709,0,0,0,0,0,0,0,0,2709,0,0,0,0,0,0,1636389,1636389,0,0,0,0
79,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,43459,41,22153,22153,0,0,21306,21306,21306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18260
80,3609,"ООО ""ППФ Страхование жизни""",Москва,207406,0,187395,165975,0,21420,20011,20011,15362,0,0,4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699
81,3438,"ООО ""ПРОМИНСТРАХ""",Москва,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,406,0,0,0,0
82,0473,"ООО ""РИКС""",Москва,3409,0,0,0,0,0,3409,375,200,0,0,175,3034,388,0,0,0,0,41,0,0,27,320,743,0,0,0,0,0,0,0,0,600,143,0,1903,0,0,0,0,0,0,0,0,0
83,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,18301,8777,0,0,0,0,18301,18301,0,0,0,18301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2042,"ООО ""СК ""Гранта""",Казань,56487,5265,0,0,0,0,56487,30995,24686,0,0,6309,25492,20510,7597,0,0,10,7,0,0,369,12527,2369,45,45,0,0,0,9,0,1052,1207,56,0,2613,0,0,0,0,0,0,0,0,0
85,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,112718,622,52758,51944,21761,814,59960,59960,58353,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24951
