Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
11,2346,"АО ""ОСК""",Самара,210051,13435,0,0,0,0,76464,33488,17789,0,0,15699,42976,36272,15634,3,5,111,7567,3,0,3662,9287,5288,847,847,0,0,145,367,4,334,3522,69,0,1416,0,0,0,133587,132949,531,107,0,0
12,3748,"АО ""Русский Стандарт Страхование""",Москва,374839,0,111963,111963,0,0,262876,262876,169760,0,0,93116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9036
13,2619,"АО ""СК ""Астро-Волга""",Самара,2486580,0,0,0,0,0,1580923,1271781,1185136,0,0,86645,309142,306672,242384,0,0,9,394,11,6,674,63200,2470,361,361,0,0,0,11,0,20,2067,11,0,0,0,0,0,905657,905657,0,0,0,0
14,0507,"АО ""СК ""Колымская""",Хабаровск,33111,17,5143,5141,0,2,27968,27968,7579,0,0,20389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0915,"АО ""СК ""ПАРИ""",Москва,2369426,0,0,0,0,0,2348906,191464,179577,0,0,11887,2157442,2101836,4162,19,21,62,1960955,0,0,8060,128557,17395,3430,3430,0,0,28,198,31,453,13200,55,25414,12797,0,0,0,20520,19189,1118,213,0,0
16,2733,"АО ""СК ""Резерв""",Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4014,"АО ""СК ""Югория-Жизнь""",Москва,35411,0,21947,21947,0,0,13464,13464,13346,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
18,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,440906,0,0,0,0,0,222642,121666,96137,0,0,25529,100976,91021,51128,30,0,22,5206,0,0,3306,31329,3689,1077,1077,0,0,0,0,0,4,1953,655,0,6266,0,0,0,218264,215574,1171,1519,0,0
19,2873,"АО ""СМК ""Сахамедстрах""",Якутск,1155,945,0,0,0,0,1155,1155,0,0,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1587,"АО ""СО ""Талисман""",Казань,145639,0,0,0,0,0,3930,2823,2823,0,0,0,1107,976,646,0,1,0,0,13,13,52,264,127,0,0,0,0,2,0,0,2,123,0,0,4,0,0,0,141709,141709,0,0,0,0
21,1208,"АО ""СОГАЗ""",Москва,8312282,23,0,0,0,0,6636445,4988286,4397347,1,1,590939,1648159,836902,123234,1093,435,312,22879,141,9,16937,671871,344284,23898,23898,0,6,569,286,473,4029,314919,104,1251,465722,4,4,0,1675833,1625218,44449,6166,0,0
22,3229,"АО ""Страховая бизнес группа""",Воронеж,162285,20142,0,0,0,0,107732,103294,81080,0,0,22214,4438,3843,8,151,5,1,3470,0,0,106,102,565,0,0,0,0,13,10,0,257,182,103,0,30,0,0,0,54553,53425,688,440,0,0
23,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,272,0,0,0,0,0,272,1,1,0,0,0,271,271,194,0,0,0,0,28,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,8752,0,0,0,0,0,6323,2795,105,0,0,2690,3528,384,256,0,0,0,9,0,0,15,104,474,202,202,0,0,0,0,0,113,159,0,0,2670,0,0,0,2429,2429,0,0,0,0
25,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Иваново,39813,0,0,0,0,0,39813,36827,8452,0,0,28375,2986,2437,38,0,2,0,52,0,0,283,2062,549,0,0,0,0,2,0,2,11,533,1,0,0,0,0,0,0,0,0,0,0,0
27,2144,"АО ""Страховая компания АСКО-Центр""",Курск,95651,2,0,0,0,0,95651,25621,25480,0,0,141,70030,69969,67646,0,0,0,144,13,0,299,1867,61,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
28,0191,"АО ""Тинькофф Страхование""",Москва,5113334,0,0,0,0,0,4777979,3556274,3556274,0,0,0,1221705,686029,196973,0,0,0,0,0,0,2,489054,47576,11588,11588,0,0,0,0,0,0,35988,0,0,488100,0,0,0,335355,335355,0,0,0,0
29,3987,"АО ""УРАЛСИБ Жизнь""",Москва,29518,72,28879,28879,22444,0,639,639,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4197
30,2708,"АО ""ЧСК""",Москва,35,0,0,0,0,0,35,22,20,0,0,2,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0
31,0177,"АО ""Юнити страхование""",Москва,23628,10508,0,0,0,0,21545,11325,836,0,0,10489,10220,10217,10155,0,0,0,0,0,0,0,62,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,2083,0,0,0,0
32,3300,"АО СГ ""Спасские ворота""",Москва,142770,1001,0,0,0,0,137620,4801,2583,0,0,2218,132819,132385,246,0,0,7,130207,0,0,219,1706,368,21,21,0,0,0,52,2,11,282,0,0,66,0,0,0,5150,5098,52,0,0,0
33,1858,"АО СК "" Армеец""",Москва,202641,3357,0,0,0,0,41420,36453,19618,0,0,16835,4967,3895,1265,0,0,0,0,0,0,152,2478,1061,10,10,0,0,10,0,1,0,1037,3,0,11,0,0,0,161221,161221,0,0,0,0
34,0290,"АО СК ""Альянс""",Москва,290936,1047,0,0,0,0,290142,185504,63638,16,0,121866,104638,16278,1,78,1,63,1555,0,0,1681,12899,2057,1,1,0,0,4,0,15,87,1942,8,77,86226,0,0,0,794,0,512,282,0,0
35,0518,"АО СК ""БАСК""",Белово,63336,0,0,0,0,0,20096,9448,4298,0,0,5150,10648,10500,9178,0,0,0,617,0,0,73,632,135,1,1,0,0,0,0,0,0,134,0,0,13,0,0,0,43240,42923,317,0,0,0
36,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,302840,38290,0,0,0,0,116627,52910,51420,0,0,1490,63717,39912,38378,0,0,1,108,0,0,237,1188,23792,23551,169,23382,0,0,1,0,21,219,0,0,13,0,0,0,186213,186213,0,0,0,0
37,2947,"АО СК ""РСХБ-Страхование""",Москва,471717,0,0,0,0,0,471651,194784,194774,0,0,10,276867,107602,1186,13,0,2,81,1789,673,13122,91409,86689,129,129,0,0,0,3,0,9,86547,1,6815,75761,0,0,0,66,0,66,0,0,0
38,3256,"АО СК ""Совкомбанк Жизнь""",Москва,117181,0,9732,9180,5617,552,107449,107449,99128,0,0,8321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0212,"АО СК ""Цюрих""",Москва,1812,0,0,0,0,0,1812,25,25,0,0,0,1787,487,0,0,0,0,180,0,0,307,0,864,5,5,0,0,0,0,0,312,547,0,164,272,0,0,0,0,0,0,0,0,0
40,1216,"АО СК ""Чулпан""",Альметьевск,156016,0,0,0,0,0,43244,27705,27383,0,0,322,15539,9145,842,0,0,3,26,263,0,217,7794,6368,92,92,0,0,2,17,19,2,6234,2,0,26,0,0,0,112772,110917,1796,59,0,0
41,4376,"НКО ""ВОВС""",Сызрань,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
42,4349,"НКО ""МОВС""",Санкт-Петербург,707,0,0,0,0,0,707,0,0,0,0,0,707,375,335,0,0,0,2,1,0,33,4,176,3,3,0,0,0,0,0,0,13,160,23,133,0,0,0,0,0,0,0,0,0
43,4379,"НКО ""ПОВСТО""",Екатеринбург,1383470,0,0,0,0,0,1383470,0,0,0,0,0,1383470,1359170,13,0,0,0,1359147,0,0,4,6,24300,0,0,0,0,0,0,0,0,0,24300,0,0,0,0,0,0,0,0,0,0,0
44,4381,НКО «ПОВС «РП»,Москва,5,0,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4301,НКО НОВС,Камышин,1049,0,0,0,0,0,1049,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,657,19,0,373,0,0,0,0,0,0,0,0,0
46,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,50,0,0,0,0,0,50,0,0,0,0,0,50,50,3,0,0,0,0,0,0,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4382,"НКО ПОВС ""РТ - ВС""",Москва,64,0,0,0,0,0,64,0,0,0,0,0,64,64,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4169,"НКО ПОВС ""СмартСтрах""",Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
49,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,637,0,0,0,0,0,637,0,0,0,0,0,637,631,597,0,0,0,14,0,0,17,3,5,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0
50,4360,"НКО ПОВС ""Эталон""",Москва,1110,0,0,0,0,0,1110,0,0,0,0,0,1110,1108,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
51,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,31,0,0,0,0,0,31,0,0,0,0,0,31,1,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,13,0,0,0,0,0,0,0,0,0
52,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,125,0,0,0,0,0,125,0,0,0,0,0,125,125,39,0,0,0,0,0,0,68,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4362,НКО ПОВС «Содружество»,Москва,128,0,0,0,0,0,128,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,1,0,124,0,3,0,0,0,0,0,0,0,0,0
54,2496,"ООО ""Абсолют Страхование""",Москва,2108184,32396,0,0,0,0,2038073,1632856,1583976,81,0,48880,405217,220482,15473,7,0,142,3955,182,164,5317,195406,127546,2072,2072,0,0,13,473,0,6468,118513,7,142,57047,0,0,0,70111,69153,737,221,0,0
55,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,213713,0,0,0,0,0,213713,82413,81746,0,0,667,131300,85972,339,0,12,1,6,3423,0,1136,81055,44707,1,1,0,0,18,0,0,20,44668,0,0,621,0,0,0,0,0,0,0,0,0
56,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,1026146,183,947623,947623,890876,0,78523,78523,58309,0,0,20214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45930
57,0436,"ООО ""АМТ Страхование""",Москва,932,226,0,0,0,0,932,257,257,0,0,0,675,355,0,0,0,80,124,0,0,18,133,256,0,0,0,0,0,255,0,0,1,0,0,64,0,0,0,0,0,0,0,0,0
58,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,142,0,0,0,0,0,142,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0
59,3799,"ООО ""БСД""",Москва,28479,0,0,0,0,0,28479,7762,2368,0,0,5394,20717,3196,207,0,0,0,2391,0,0,394,204,17085,136,136,0,0,0,0,0,4,16766,179,436,0,0,0,0,0,0,0,0,0,0
60,3826,"ООО ""Вита-страхование""",Сургут,3725,0,1789,1789,1004,0,1936,1936,1896,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3866,"ООО ""ВСК-Линия жизни""",Москва,11597,2,11540,11540,7948,0,55,55,51,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2586
62,3978,"ООО ""ВСК-Милосердие""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1083,"ООО ""Зетта Страхование""",Москва,860640,15130,0,0,0,0,477100,194996,128505,0,0,66491,282104,228888,62315,10,0,0,1753,1692,0,5663,157455,33094,12535,2177,10358,0,0,0,38,63,20290,168,20,20102,0,0,0,383540,379929,2454,1157,0,0
64,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,551252,62646,156396,154809,84467,1587,394856,394856,218488,0,0,176368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10897
65,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,185,0,0,0,0,0,185,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0
66,4326,"ООО ""КПСК""",Симферополь,78735,0,0,0,0,0,78735,3557,2344,0,0,1213,75178,38774,156,4,3,29,32,1,0,444,38105,36258,0,0,0,0,26,82,5,2,36143,0,100,46,0,0,0,0,0,0,0,0,0
67,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,38,0,0,0,0,0,38,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
68,4013,"ООО ""МАКС-Жизнь""",Москва,31556,441,31556,31556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392
69,3594,"ООО ""МСГ""",Москва,39980,13507,0,0,0,0,39980,36363,22973,0,0,13390,3617,0,0,0,0,0,0,0,0,0,0,3617,0,0,0,0,0,0,0,0,0,3617,0,0,0,0,0,0,0,0,0,0,0
70,3128,"ООО ""МСК ""АйАйСи""",Москва,821525,19446,0,0,0,0,821525,19453,7,0,0,19446,802072,689090,0,0,0,0,0,0,0,0,689090,112982,0,0,0,0,0,0,0,0,112977,5,0,0,0,0,0,0,0,0,0,0,0
71,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,666,0,379,379,0,0,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
72,3609,"ООО ""ППФ Страхование жизни""",Москва,58721,0,45488,42507,0,2981,13233,13233,9878,0,0,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
73,3438,"ООО ""ПРОМИНСТРАХ""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,25086,11636,0,0,0,0,25086,25086,0,0,0,25086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2042,"ООО ""СК ""Гранта""",Казань,43298,3990,0,0,0,0,43298,23280,18500,0,0,4780,20018,16181,5005,0,0,5,75,0,0,303,10793,2245,147,147,0,0,0,20,0,820,1240,18,0,1592,0,0,0,0,0,0,0,0,0
76,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,64902,2440,8707,8695,3321,12,56195,56195,55995,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732
77,3837,"ООО ""СК ""Ингосстрах-М""",Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,20,0,0,0,0,0,20,2,2,0,0,0,18,17,3,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,32811,0,0,0,0,0,32811,3307,2989,0,0,318,29504,3910,3910,0,0,0,0,0,0,0,0,825,825,825,0,0,0,0,0,0,0,0,0,24769,0,0,0,0,0,0,0,0,0
80,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,16021,0,0,0,0,0,16021,7458,4412,0,0,3046,8563,6825,3695,0,0,0,2899,0,0,75,156,228,96,96,0,0,0,0,2,3,127,0,0,1510,0,0,0,0,0,0,0,0,0
81,2877,"ООО ""СК ""Мегарусс-Д""",Москва,16068,0,0,0,0,0,16044,4641,4606,0,0,35,11403,11322,10648,0,0,0,63,0,0,63,548,81,0,0,0,0,5,0,0,11,65,0,0,0,0,0,0,24,24,0,0,0,0
82,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,147,0,0,0,0,0,147,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0
83,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,2000747,475,1437082,1437008,1135147,74,563665,563665,416978,0,0,146687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25341
84,1307,"ООО ""СК ""Согласие""",Москва,3210822,985137,0,0,0,0,1941817,917003,768845,1,0,148158,1024814,439088,225553,939,53,246,15298,859,306,29248,166892,120449,76493,33161,43332,0,113,871,84,38,42425,425,3625,461652,0,0,0,1269005,1262444,4395,2166,0,0
