"Сведения о выплатах по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
19,2284,"ЗАО ГСАО ""Плато""",Москва,80.63387,-,-,-,-,80.63387,-,-,-,-,-,80.63387,76.10593,-,-,-,-,-,-,-,76.10593,-,4.52794,-,-,-,-,-,-,-,-,4.52794,-,-,-,-,-,-,-,-,-,-,-
20,1675,Либерти Страхование (АО),Санкт-Петербург,2973.4565,-,-,-,-,1792.59128,1612.89503,21.74218,-,-,1591.15285,179.69625,150.56029,-,-,-,-,-,-,-,150.56029,-,29.13596,29.13596,-,29.13596,-,-,-,-,-,-,-,-,-,-,-,-,1180.86522,-,1049.44181,131.42341,-
21,2708,"ОАО ""ЧСК""",Москва,1111.57864,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1111.57864,-,889.74999,221.82865,-
22,1083,"ООО  ""Зетта Страхование""",Москва,5760.82722,-,-,-,-,3670.17032,-,-,-,-,-,3670.17032,3670.00888,-,-,-,-,3039.10194,-,-,630.90694,-,0.16144,-,-,-,-,-,-,-,-,0.16144,-,-,-,-,-,-,2090.6569,-,1675.99263,414.66427,-
23,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,16613.73794,-,-,-,-,16613.73794,-,-,-,-,-,16613.73794,16613.73794,-,-,-,-,-,-,-,16613.73794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,2496,"ООО ""Абсолют Страхование""     ",Москва,35014.59742,-,-,-,-,33880.32221,13.03615,13.03615,-,-,-,33867.28606,32422.02938,1863.36027,-,17853.44245,-,7670.13639,-,-,5035.09027,-,17.26241,-,-,-,-,-,-,-,-,17.26241,-,-,1427.99427,-,-,-,1134.27521,-,902.34328,231.93193,-
25,3487,"ООО ""БИН Страхование""",Москва,58774.55651,-,-,-,-,57662.81132,-,-,-,-,-,57662.81132,-,-,-,-,-,-,-,-,-,-,57662.81132,-,-,-,-,-,-,-,-,57662.81132,-,-,-,-,-,-,1111.74519,-,880.65559,231.0896,-
26,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,3438,"ООО ""ПРОМИНСТРАХ""",Москва,12667.0517,-,-,-,-,11927.55182,-,-,-,-,-,11927.55182,11916.81014,2.57528,-,2855.02868,-,-,35.35664,-,9023.84954,-,10.74168,-,-,-,-,-,-,-,-,10.74168,-,-,-,-,-,-,739.49988,-,608.37418,131.1257,-
29,1307,"ООО ""СК ""Согласие""",Москва,480635.12841,-,-,-,-,474081.4553,15.1937,15.1937,-,-,-,474066.2616,263432.86262,3708.76043,-,33.18543,-,84420.17371,-,-,175270.74305,-,210633.39898,-,-,-,-,-,210534.6528,-,-,98.74618,-,-,-,-,-,-,6553.67311,-,1192.71305,5360.96006,-
30,1182,"ООО ""СК ""ТИТ""",Москва,22534.65456,-,-,-,-,22534.65456,1341.83776,1341.83776,-,-,-,21192.8168,20999.38585,4523.23312,-,87.3299,-,5058.811,-,-,10937.02854,392.98329,193.43095,-,-,-,-,193.43095,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,3969,"ООО ""СК Чабб""",Москва,26327.96897,-,-,-,-,26327.96897,629.01767,629.01767,-,-,-,25698.9513,9864.34005,-,-,-,-,406.35136,-,-,9457.98869,-,3161.325,-,-,-,-,-,-,-,-,3161.325,-,12673.28625,-,-,-,-,-,-,-,-,-
32,4174,"ООО ""СКОР П.О.""",Москва,248853.64307,-,-,-,-,248853.64307,49417.47875,49417.47875,-,-,-,199436.16432,193674.99869,37213.50808,-,16558.49601,-,1317.78514,-,-,138585.20946,-,5761.16563,5741.6022,-,-,-,-,-,-,-,19.56343,-,-,-,-,-,-,-,-,-,-,-
33,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,7859.38389,-,-,-,-,7859.38389,-,-,-,-,-,7859.38389,7859.38389,-,-,9.76042,-,7602.7702,-,-,246.85327,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,1966.01567,-,-,-,-,1926.48176,-,-,-,-,-,1926.48176,-,-,-,-,-,-,-,-,-,-,1926.48176,-,-,-,-,-,-,-,-,-,1926.48176,-,-,-,-,-,39.53391,-,39.53391,-,-
35,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,54023.03041,-,-,-,-,50035.00613,-,-,-,-,-,50035.00613,49755.48904,205.1473,-,-,-,45567.75543,-,-,3954.5447,28.04161,279.51709,-,-,-,-,279.51709,-,-,-,-,-,-,-,-,-,-,3988.02428,-,456.11018,3531.9141,-
36,0585,"ООО ""СФ ""Адонис""",Пермь,1701.49987,-,-,-,-,1286.4288,-,-,-,-,-,1286.4288,1286.4288,687.4288,-,-,-,-,-,-,-,599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,415.07107,-,339.47218,75.59889,-
37,3398,"ООО СК ""ВТБ Страхование""",Москва,375366.38878,-,-,-,-,365256.99172,15199.37253,15199.37253,-,-,-,350057.61919,233019.09662,-,2482.00946,44363.01082,-,154512.93481,-,-,31661.14153,-,117038.52257,-,-,-,-,5616.19859,-,-,110564.79898,70.09556,787.42944,-,-,-,-,-,10109.39706,-,8362.90033,1746.49673,-
38,3847,"ООО СК ""Независимая страховая группа""",Москва,545.62851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,545.62851,-,-,545.62851,-
39,3268,"ООО СК ""Паритет-СК""",Москва,1396.18686,-,-,-,-,254.57652,-,-,-,-,-,254.57652,254.57652,-,-,9.76042,-,171.65647,-,-,73.15963,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1141.61034,-,919.822,221.78834,-
40,4331,"ООО СК ""Сбербанк страхование""",Москва,25.96231,-,-,-,-,25.96231,-,-,-,-,-,25.96231,25.96231,-,-,-,-,2.40365,-,-,23.55866,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,1643,"ООО СПК ""Юнити Ре""",Москва,80446.90493,-,-,-,-,80446.90493,-,-,-,-,-,80446.90493,77481.5206,120.04103,-,-,1307.81663,-,-,-,75750.91887,302.74407,2965.38433,-,-,-,-,-,-,-,-,2965.38433,-,-,-,-,-,-,-,-,-,-,-
43,0397,"ООО Страховая Компания  ""Гелиос""",Москва,83.04673,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,83.04673,-,-,83.04673,-
44,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,39104.4614,-,-,-,-,34084.63848,21.75054,21.75054,-,-,-,34062.88794,33583.53749,2683.38974,-,25.3771,-,25296.1561,-,-,5576.98331,1.63124,479.35045,-,-,-,-,-,-,-,-,479.35045,-,-,-,-,-,-,5019.82292,-,574.35618,4445.46674,-
45,0001,"ПАО СК ""Росгосстрах""",Люберцы,164339.90836,-,-,-,-,120796.09298,40.375,40.375,-,-,-,120755.71798,95392.48461,266.40557,19785.55233,424.70765,1446.01253,53004.10223,-,-,20398.67858,67.02572,535.92377,535.92377,-,535.92377,-,-,-,-,-,-,-,24827.3096,-,-,-,-,43543.81538,-,39456.68183,4087.13355,-
46,0621,"САО ""ВСК""",Москва,118448.49792,0,0,0,0,110512.79658,276.95075,276.95075,0,0,0,110235.84583,110213.2058,659.479,0,31131.03915,0,38255.61708,0,0,38528.88009,1638.19048,22.64003,0,0,0,0,0,0,0,0,22.64003,0,0,0,0,0,0,7935.70134,0,6214.74014,1720.9612,0
47,0348,"САО ""ЛЕКСГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,0177,САО ЭРГО,Москва,226.73025,-,-,-,-,226.73025,-,-,-,-,-,226.73025,-,-,-,-,-,-,-,-,-,-,226.73025,226.73025,-,226.73025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,0928,"СПАО ""Ингосстрах""",Москва,3584623.25553,-,-,-,-,3544480.37424,4097.28738,1382.62299,-,-,2714.66439,3540383.08686,3527595.57861,8691.08564,-,1211464.76369,2893.00074,154284.69647,-,-,2150262.03207,-,12787.50825,4570.51414,4570.51414,-,-,8034.10968,-,-,116.48698,66.39745,-,-,-,-,-,-,40142.88129,-,35630.26636,4512.61493,-
50,1209,"СПАО ""РЕСО-Гарантия""",Москва,234007.65498,-,-,-,-,209266.14702,48611.35692,-,-,-,48611.35692,160654.7901,126107.59072,19475.81274,-,19.52084,907.33927,101532.33936,-,-,4086.00115,86.57736,-,-,-,-,-,-,-,-,-,-,-,34547.19938,-,-,-,-,24741.50796,-,19717.95998,5023.54798,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,11645530.17036,0,0,0,0,11436377.72226,216662.04815,95334.94463,0,0,121327.10352,11219715.67411,10949330.96544,193047.09858,20368.74481,1409328.93294,14105.91051,4981347.1753,3629.57144,0,4311096.22777,16407.30409,201262.50412,674.80462,645.66866,29.13596,0,15870.58385,248.13876,0,110733.42596,66898.3472,6837.20373,61796.4405,7325.76405,0,0,0,209152.4481,0,167869.44144,41283.00666,0
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,1852088.69138,0,0,0,0,1852088.69138,39005.0104,34754.54486,0,0,4250.46554,1813083.68098,1382692.07457,43253.45348,2482.00946,432490.53922,79811.64173,25404.82497,4087.10502,0,795145.05498,17.44571,265321.18502,16777.93509,3924.84548,762.65402,0,35203.74095,210534.6528,0,0,2017.42674,787.42944,12771.93907,152298.48232,0,0,0,0,0,0,0,0
