"Сведения о доле перестраховщиков в выплатах по договорам, ",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
82,3984,"ООО ""СК ""РГС-Жизнь""",Москва,7230.36518,6565.94219,6565.94219,-,-,664.42299,664.42299,664.42299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
83,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,19595.60659,14864.90837,14864.90837,8884.64277,-,4730.69822,4730.69822,4730.69822,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
84,3492,"ООО ""СК ""РЕСПЕКТ""",Рязань,562.5,-,-,-,-,562.5,562.5,562.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85,0632,"ООО ""СК ""СЕРВИСРЕЗЕРВ""",Ковров,307.1646,-,-,-,-,307.1646,-,-,-,-,-,307.1646,307.1646,307.1646,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
86,1307,"ООО ""СК ""Согласие""",Москва,964959.01935,-,-,-,-,953099.59869,-,-,-,-,-,953099.59869,925937.88431,919006.44389,-,-,2965.54742,-,3965.893,3965.893,-,-,25005.09811,-,-,-,25005.09811,-,-,-,-,-,-,2156.61627,-,-,-,-,11859.42066,-,-,11859.42066,-
87,3678,"ООО ""СК ""Страховой Дом ЕДИНСТВО""",Москва,115.37855,-,-,-,-,115.37855,-,-,-,-,-,115.37855,115.37855,115.37855,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
88,1182,"ООО ""СК ""ТИТ""",Москва,18022.26789,-,-,-,-,18022.26789,-,-,-,-,-,18022.26789,17940.36778,-,-,16044.49812,-,-,-,-,1628.96412,266.90554,81.90011,-,-,-,-,81.90011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
89,3879,"ООО ""СК ""ЭРГО Жизнь""",Москва,22966.51578,179.81338,179.81338,-,-,22786.7024,22786.7024,22786.7024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
90,0574,"ООО ""СК Екатеринбург""",Екатеринбург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
91,3225,"ООО ""СК ИНТЕРИ""",Москва,933,-,-,-,-,933,-,-,-,-,-,933,933,933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
92,4104,"ООО ""СК КАРДИФ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
93,2917,"ООО ""СК НИК""",Ульяновск,2501.23977,-,-,-,-,2501.23977,-,-,-,-,-,2501.23977,1519.97993,1519.97993,-,-,-,-,-,-,-,-,981.25984,-,-,-,-,981.25984,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
94,3969,"ООО ""СК Чабб""",Москва,4070.23291,-,-,-,-,4070.23291,1208.95756,1208.95756,-,-,-,2861.27535,1707.28538,-,-,-,-,-,-,-,1694.70155,12.58383,1153.98997,-,-,-,-,-,-,-,-,1153.98997,-,-,-,-,-,-,-,-,-,-,-
95,4293,"ООО ""СК""Ойлер Гермес Ру""",Москва,24957.14975,-,-,-,-,24957.14975,-,-,-,-,-,24957.14975,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24957.14975,-,-,-,-,-,-,-,-,-
96,4174,"ООО ""СКОР П.О.""",Москва,51313.83179,-,-,-,-,51313.83179,8134.93078,8134.93078,-,-,-,43178.90101,42721.37579,20006.41486,86.12129,5340.65611,-,1196.62488,-,-,16091.55865,-,457.52522,362.61234,13.59355,-,-,-,-,-,-,94.91288,-,-,-,-,-,-,-,-,-,-,-
97,3941,"ООО ""СМП-Страхование""",Москва,3362.57473,-,-,-,-,3362.57473,-,-,-,-,-,3362.57473,3362.57473,3362.57473,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98,4079,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование Жизни""",Москва,2077.78291,2077.78291,2077.78291,2069.59168,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
99,1580,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",Москва,1560.01901,-,-,-,-,1560.01901,480.91245,-,-,-,480.91245,1079.10656,1079.10656,1010.07853,-,-,-,-,-,-,-,69.02803,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
100,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
101,4117,"ООО ""Страховая компания ""Кредит Европа Лайф""",Москва,100.81687,-,-,-,-,100.81687,100.81687,100.81687,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
102,2353,"ООО ""Страховая компания ""СДС""",Кемерово,500.75485,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,500.75485,-,-,500.75485,-
103,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,15673.53073,15666.05479,15666.05479,15666.05479,-,7.47594,7.47594,7.47594,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
104,4133,"ООО ""Страховая компания ""ЭчДиАй Страхование""",Москва,36953.7868,-,-,-,-,36953.7868,-,-,-,-,-,36953.7868,33475.37983,-,-,-,-,32836.20084,-,-,639.17899,-,3478.40697,-,-,-,-,-,-,-,3478.40697,-,-,-,-,-,-,-,-,-,-,-,-
105,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,2319.95316,-,-,-,-,2319.95316,-,-,-,-,-,2319.95316,2319.95316,-,-,-,2319.95316,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
106,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,8846.16654,-,-,-,-,8845.18292,632.03191,623.74892,-,-,8.28299,8213.15101,7288.55806,-,-,-,-,-,-,-,7288.55806,-,924.59295,-,-,-,-,924.59295,-,-,-,-,-,-,-,-,-,-,0.98362,-,0.98362,-,-
107,1688,"ООО ""ТСК""",Королев,814.83839,-,-,-,-,814.83839,405.87,405.87,-,-,-,408.96839,408.96839,408.96839,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
108,3507,"ООО ""Хоум Кредит Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
109,3517,"ООО ""ЦСО""",Мытищи,578.07768,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,578.07768,-,-,578.07768,-
110,3823,ООО «СК «Ингосстрах-Жизнь»,Москва,21370.75803,-,-,-,-,21370.75803,21370.75803,21370.75803,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
111,4179,ООО «СК «Райффайзен Лайф»,Москва,9820.40117,9793.33636,9793.33636,9626.549,-,27.06481,27.06481,-,-,-,27.06481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
112,3954,"ООО РСО ""ЕВРОИНС""",Смоленск,791.12104,-,-,-,-,791.12104,-,-,-,-,-,791.12104,402.041,-,-,-,-,11.9505,-,-,390.0905,-,-,-,-,-,-,-,-,-,-,-,-,-,389.08004,-,-,-,-,-,-,-,-
113,3828,"ООО СК ""Альянс Жизнь""",Москва,108359.93032,3303.14003,3303.14003,-,-,105056.79029,105056.79029,3040.89894,-,-,102015.89135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,0066,"ООО СК ""Ангара""",Братск,3904.28488,-,-,-,-,3904.28488,-,-,-,-,-,3904.28488,3904.28488,4011.66292,-,-,-,-,-,-,-107.37804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
115,3767,"ООО СК ""АСКОР""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
116,3398,"ООО СК ""ВТБ Страхование""",Москва,46949.76057,-,-,-,-,42125.57979,16756.8,16756.8,-,-,-,25368.77979,15150.10186,-,-,-,7470.65844,-,-,-,7679.44342,-,10218.67793,-,-,-,-,-,-,-,-,10218.67793,-,-,-,-,-,-,4824.18078,-,184.26522,4639.91556,-
117,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,574.49293,574.49293,574.49293,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
118,1363,"ООО СК ""Диамант""",Москва,329.8051,-,-,-,-,329.8051,-,-,-,-,-,329.8051,329.8051,329.8051,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
119,3847,"ООО СК ""Независимая страховая группа""",Москва,1909.60275,-,-,-,-,1909.60275,-,-,-,-,-,1909.60275,1909.60275,138.32513,-,-,-,1771.27762,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
120,3268,"ООО СК ""Паритет-СК""",Москва,24.34,-,-,-,-,24.34,-,-,-,-,-,24.34,24.34,-,-,-,-,-,-,-,24.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,3692,"ООО СК ""Сбербанк страхование жизни""",Москва,10061.66347,5591.78498,5591.78498,-,-,4469.87849,4469.87849,-,-,-,4469.87849,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
122,4331,"ООО СК ""Сбербанк страхование""",Москва,60656.17773,-,-,-,-,60656.17773,31638.93798,-,-,-,31638.93798,29017.23975,27572.05513,-,-,-,-,-,-,-,27572.05513,-,-,-,-,-,-,-,-,-,-,-,-,-,1445.18462,-,-,-,-,-,-,-,-
123,3511,"ООО СК ""Согласие-Вита""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
124,1623,"ООО СК ""Тюмень-Полис""",Тюмень,1214.9534,-,-,-,-,1214.9534,-,-,-,-,-,1214.9534,1214.9534,-,-,-,-,-,-,-,1214.9534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
125,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
126,0326,ООО СК Орбита,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
127,3572,"ООО СО ""Акцепт""",Кинель,846.571,-,-,-,-,846.571,-,-,-,-,-,846.571,846.571,846.571,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
128,3245,"ООО СО ""ВЕРНА""",Краснодар,539.97184,-,-,-,-,539.97184,-,-,-,-,-,539.97184,539.97184,539.97184,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
129,2397,"ООО СО ""Геополис""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
130,1643,"ООО СПК ""Юнити Ре""",Москва,48882.43753,-,-,-,-,48882.43753,44717.26384,395.87292,-,-,44321.39092,4165.17369,4165.17369,-,-,-,-,-,-,-,4165.17369,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
131,0397,"ООО Страховая Компания ""Гелиос""",Москва,-3325.75294,-,-,-,-,-3325.75294,189.79277,189.79277,-,-,-,-3515.54571,-3515.54571,-3515.54469,-,-,-,-,-,-,-0.00102,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
132,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,5940.62798,-,-,-,-,4136.45773,401.00531,401.00531,-,-,-,3735.45242,3735.45242,2554.50242,-,-,-,-,-,-,1082.94427,98.00573,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1804.17025,-,-,1804.17025,-
133,2243,"ПАО ""СК ЮЖУРАЛ-АСКО""",Челябинск,64049.05359,-,-,-,-,64049.05359,-,-,-,-,-,64049.05359,64049.05359,64049.05359,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
134,0319,"ПАО СГ ""ХОСКА""",Хабаровск,763,-,-,-,-,763,-,-,-,-,-,763,763,763,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
135,0001,"ПАО СК ""Росгосстрах""",Люберцы,26519.38566,-,-,-,-,18062.77403,-,-,-,-,-,18062.77403,17724.19487,-,-,32.59646,-,-,-,-,12446.15939,5245.43902,338.57916,-,-,-,-,-,34.67915,-,-,303.90001,-,-,-,-,-,-,8456.61163,-,-,8456.61163,-
136,0621,"САО ""ВСК""",Москва,11168.9658,-,-,-,-,223.01541,1.39286,1.39286,-,-,-,221.62255,221.62255,-,-,-,-,-,-,-,221.62255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10945.95039,-,-,10945.95039,-
137,0348,"САО ""ЛЕКСГАРАНТ""",Москва,385.89504,-,-,-,-,385.89504,-,-,-,-,-,385.89504,385.89504,335.22998,-,-,-,-,-,-,-,50.66506,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
138,0141,"САО ""Медэкспресс""",Санкт-Петербург,2342.92517,-,-,-,-,2342.92517,13.33334,13.33334,-,-,-,2329.59183,2329.59183,1914.27961,-,-,-,-,-,-,327.31222,88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
139,2182,"САО ""Надежда""",Красноярск,5796.82281,-,-,-,-,5796.82281,-,-,-,-,-,5796.82281,5796.82281,3776.81444,-,-,-,-,-,-,163.86814,1856.14023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
140,0177,САО ЭРГО,Москва,4853.38532,-,-,-,-,4853.38532,2855.87432,2855.87432,-,-,-,1997.511,1967.2405,71.63321,-,-,-,-,-,-,1787.43352,108.17377,-,-,-,-,-,-,-,-,-,-,-,-,30.2705,-,-,-,-,-,-,-,-
141,0928,"СПАО ""Ингосстрах""",Москва,1156898.95481,-,-,-,-,1108858.5441,161208.19736,-,-,-,161208.19736,947650.34674,919962.33652,6196.34192,-,65106.97538,165443.31296,12174.41165,-,-,671041.29461,-,27688.01022,-,-,-,-,25496.67734,-,-,-,2191.33288,-,-,-,-,-,-,48040.41071,-,-,48040.41071,-
142,1209,"СПАО ""РЕСО-Гарантия""",Москва,290207.15604,-,-,-,-,284732.84839,233016.87094,12370.17966,-,-,220646.69128,51715.97745,46138.9924,14339.93914,-,-,-,572.73302,-,-,31226.32024,-,1956.46172,1876.16693,1876.16693,-,-,-,-,-,-,80.29479,-,3609.4842,11.03913,-,-,-,5474.30765,-,-,5474.30765,-
в том числе,,,,1742453.16343,17266.13013,17266.13013,8740.0158,-,1554923.6228,185153.53383,16622.2316,-,-,168531.30223,1369770.08897,1294053.98526,121457.5326,17162.38896,63794.63429,39096.88194,10129.82818,25152.82854,197.90422,1003892.64818,13367.24257,44087.4747,639.02585,32.99087,606.03498,25005.09811,8842.55642,1602.17782,-,-,7998.6165,-,26337.68507,5290.94394,-,-,-,170263.4105,-,928.42084,169334.98966,-
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
за пределы территории Российской Федерации,,,,8296098.53678,56400.71968,56400.71968,27506.82244,-,8239697.8171,783903.66654,230869.4155,-,-,553034.25104,7455794.15056,5556054.9272,1089329.69532,86.12129,691044.9989,147254.24777,113091.11144,156642.10322,5351.22254,3347405.92283,11200.72643,243587.79578,2236.56684,1887.54805,-,-,117003.8683,83979.45923,-,3485.55744,36882.34397,-,1419683.16932,236468.25826,-,-,-,-,-,-,-,-
