Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
№ п/п,Рег №,Наименование,Город,Всего,из них страхование,,страхование жизни,,,Всего,,,участвующих в,,,,,,,,,,,,,,,владельцев средств,,,,,,,,,,страхование,страхование,,военнослужащих и," страхования,",,владельцев,владельца опасного,перевозчика за,имущественного,страхование
,,,,,нерезидентов,Всего,(кроме,страхование жизни,пенсионное,,Всего,от несчастных,клинических,,,,,,,,,,,,,,Всего,наземного транспорта,владельцев,владельцев,,,,,,,за неисполнение или,предпринимательских,финансовых рисков,,приравненных к ним в, предусмотренные,,транспортных средств,объекта за причинение,причинение вреда,"страхования,",жизни
,,,,,,,пенсионного), заемщика,страхование,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные,
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ИТОГО:,,,,134214245,2784567,9986634,9950408,4396785,36226,86677585,35745803,26119244,1610,0,9626559,50931782,39000256,4761282,5708,1517,3380,244000,49804,1229,442147,33492418,6053371,876053,711750,163059,10,2703,3941,2239,25854,5096825,45746,30050,5848105,5,5,0,37550021,37260984,229327,59710,0,1097971
1,2284," ГСАО ""Плато""",Москва,79,0,0,0,0,0,79,56,56,0,0,0,23,20,1,0,0,0,0,0,0,6,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,141231,792,87832,87832,56470,0,53399,53399,51581,0,0,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0191,"АО  ""Тинькофф  Страхование""",Москва,962160,0,0,0,0,0,498669,321097,321097,0,0,0,177572,124037,87011,0,0,0,0,0,0,2,37024,14092,6508,6508,0,0,0,0,0,0,7584,0,0,39443,0,0,0,463491,463491,0,0,0,0
4,0212,"АО  ""Цюрих надежное страхование""",Москва,1220,96,0,0,0,0,1220,17,17,0,0,0,1203,345,1,0,0,0,95,0,0,245,4,503,1,1,0,0,0,0,0,163,339,0,122,233,0,0,0,0,0,0,0,0,0
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,139545,5002,5740,2470,0,3270,133805,133805,132507,0,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041
6,3947,"АО ""АИГ""",Москва,1217,0,0,0,0,0,970,2,2,0,0,0,968,203,1,0,0,0,78,0,0,124,0,413,11,11,0,0,0,0,0,0,402,0,0,352,0,0,0,247,0,247,0,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,16748292,3772,0,0,0,0,11563891,1850136,1466058,31,0,384078,9713755,8477431,378603,478,127,442,704,244,44,23767,8073066,571407,77442,32262,45180,0,120,365,122,759,489248,3351,1246,663671,0,0,0,5184401,5162369,19157,2875,0,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,109659,0,0,0,0,0,68166,65973,31827,0,0,34146,2193,1286,349,0,0,0,0,0,0,283,654,907,6,6,0,0,0,0,0,160,349,392,0,0,0,0,0,41493,41493,0,0,0,0
9,1284,"АО ""Группа Ренессанс Страхование""",Москва,3162405,147234,0,0,0,0,2245265,810771,321046,0,0,489725,1434494,1010753,241235,7,0,66,110,0,0,4931,764404,224507,76288,76288,0,0,0,8,0,110,148100,1,0,199234,0,0,0,917140,913232,3542,366,0,0
10,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,2158127,67750,0,0,0,0,903261,426353,331397,2,0,94956,476908,405840,194360,0,7,9,3074,736,0,2954,204700,59816,1160,0,0,0,2,23,3,35,58530,63,22,11230,0,0,0,1254866,1252223,2005,638,0,0
11,2071,"АО ""ГСМК""",Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1820,"АО ""ГУТА-Страхование""",Москва,291,0,0,0,0,0,291,54,24,0,0,30,237,143,11,0,0,1,17,0,0,95,19,81,0,0,0,0,0,1,0,0,16,64,0,13,0,0,0,0,0,0,0,0,0
13,1412,"АО ""Д2  Страхование""",Новосибирск,300286,26643,0,0,0,0,300286,107487,89929,0,0,17558,192799,76978,250,0,0,0,34,0,0,142,76552,47088,0,0,0,0,0,0,0,0,47088,0,0,68733,0,0,0,0,0,0,0,0,0
14,0055,"АО ""ДальЖАСО""",Хабаровск,30919,0,0,0,0,0,30919,28274,6045,0,0,22229,2645,2049,83,0,0,0,616,0,0,397,953,593,0,0,0,0,0,2,0,0,309,282,0,3,0,0,0,0,0,0,0,0,0
15,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,37944,0,0,0,0,0,37944,22359,5827,0,0,16532,15585,5878,0,0,0,0,0,0,0,0,5878,6175,0,0,0,0,0,0,0,0,6069,106,0,3532,0,0,0,0,0,0,0,0,0
16,1427,"АО ""МАКС""",Москва,1158849,0,0,0,0,0,481194,283010,252937,0,0,30073,198184,126657,61265,47,1,27,235,4,4,2538,62540,29025,7125,7125,0,0,12,71,77,219,21337,184,98,42404,0,0,0,677655,674385,1570,1700,0,0
17,3256,"АО ""МетЛайф""",Москва,510845,0,129083,125693,0,3390,381762,381762,253303,0,0,128459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2346,"АО ""ОСК""",Самара,296905,42,0,0,0,0,73122,27207,22767,0,0,4440,45915,38709,20259,5,6,124,301,5,0,3574,14435,7120,1196,1196,0,0,60,77,4,388,5263,132,3,83,0,0,0,223783,222906,691,186,0,0
19,3748,"АО ""Русский Стандарт Страхование""",Москва,741379,0,275371,275371,0,0,466008,466008,361289,0,0,104719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49056
20,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,136,0,0,0,0,0,136,2,2,0,0,0,134,28,28,0,0,0,0,0,0,0,0,106,104,104,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
21,2619,"АО ""СК ""Астро-Волга""",Самара,1146452,0,0,0,0,0,169012,82245,78276,0,0,3969,86767,84419,74601,0,0,8,113,10,0,314,9373,2346,1,1,0,0,0,0,0,17,2328,0,0,2,0,0,0,977440,977440,0,0,0,0
22,0507,"АО ""СК ""Колымская""",Хабаровск,153900,2075,96333,95967,0,366,57567,57567,36904,0,0,20663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0915,"АО ""СК ""ПАРИ""",Москва,423744,0,0,0,0,0,396120,102745,78453,0,0,24292,293375,221842,4818,27,5,27,67442,0,0,11429,138094,15666,5335,5335,0,0,18,111,15,573,8693,921,50,55817,0,0,0,27624,26238,1267,119,0,0
24,2733,"АО ""СК ""Резерв""",Хабаровск,189775,0,0,0,0,0,189775,189749,189749,0,0,0,26,13,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
25,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4014,"АО ""СК ""Югория-Жизнь""",Москва,8990,0,8308,8308,0,0,682,682,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6575
27,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,675405,0,0,0,0,0,263363,207578,114268,0,0,93310,55785,44614,18371,16,0,9,1050,0,0,4424,20744,4184,1644,1644,0,0,0,0,0,4,1226,1310,0,6987,0,0,0,412042,409272,1145,1625,0,0
28,2359,"АО ""СК УСПЕХ""",Москва,910,0,0,0,0,0,910,910,167,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2873,"АО ""СМК ""Сахамедстрах""",Якутск,618,507,0,0,0,0,618,618,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1587,"АО ""СО ""Талисман""",Казань,6981,0,0,0,0,0,6981,4757,4757,0,0,0,2224,1864,1125,0,2,0,0,51,19,124,562,356,0,0,0,0,3,0,0,4,349,0,0,4,0,0,0,0,0,0,0,0,0
31,1208,"АО ""СОГАЗ""",Москва,5558627,0,0,0,0,0,3369871,1781847,1293728,0,0,488119,1588024,1184781,198512,1856,469,484,2973,263,14,48317,931907,228942,27602,27602,0,4,677,405,566,5771,193701,216,2175,172126,4,4,0,2188752,2126698,53171,8883,0,0
32,3229,"АО ""Страховая бизнес группа""",Воронеж,56263,9830,0,0,0,0,29131,27367,15690,0,0,11677,1764,901,22,0,3,3,18,0,0,500,355,804,0,0,0,0,11,3,0,249,466,75,0,59,0,0,0,27132,25519,948,665,0,0
33,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,357,0,0,0,0,0,357,5,5,0,0,0,352,349,296,0,0,0,0,6,6,47,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0983,"АО ""Страховая группа ""УралСиб""",Москва,49970,0,0,0,0,0,49970,48741,26360,0,0,22381,1229,1147,0,0,0,0,0,0,0,26,1121,8,0,0,0,0,0,0,0,0,0,8,0,74,0,0,0,0,0,0,0,0,0
36,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,44124,0,0,0,0,0,30726,13193,981,0,0,12212,17533,3478,2532,0,0,0,5,0,0,185,756,2774,1979,1979,0,0,0,0,0,439,329,27,0,11281,0,0,0,13398,13398,0,0,0,0
37,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,28846,0,0,0,0,0,28846,24589,4662,0,0,19927,4257,3668,46,0,1,0,2,0,0,285,3334,589,0,0,0,0,1,0,8,16,564,0,0,0,0,0,0,0,0,0,0,0,0
39,2144,"АО ""Страховая компания АСКО-Центр""",Курск,170826,2,0,0,0,0,170826,58740,57830,0,0,910,112086,111608,110112,0,0,0,2,20,0,458,1016,445,0,0,0,0,0,0,0,0,445,0,0,33,0,0,0,0,0,0,0,0,0
40,3987,"АО ""УРАЛСИБ Жизнь""",Москва,79930,123,73096,72882,44217,214,6834,6834,6834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26676
41,3995,АО ВТБ Страхование жизни,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3300,"АО СГ ""Спасские ворота""",Салехард,43750,1711,0,0,0,0,39096,10102,3582,0,0,6520,28994,28135,89,0,2,0,25101,0,0,131,2812,855,145,1,144,0,2,10,1,16,681,0,0,4,0,0,0,4654,4565,83,6,0,0
43,1858,"АО СК "" Армеец""",Москва,273383,20540,0,0,0,0,66780,59290,37105,0,0,22185,7490,5842,457,0,0,3,5,0,0,261,5116,1623,10,10,0,0,13,0,2,20,1472,106,0,25,0,0,0,206603,206603,0,0,0,0
44,0290,"АО СК ""Альянс""",Москва,134720,643,0,0,0,0,133298,63741,11765,99,0,51976,69557,18303,10,76,44,87,252,0,0,1866,15968,2280,0,0,0,0,60,0,25,69,2106,20,101,48873,0,0,0,1422,0,993,429,0,0
45,0278,"АО СК ""АСКОМЕД""",Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0518,"АО СК ""БАСК""",Белово,80915,0,0,0,0,0,27862,15621,10657,0,0,4964,12241,12037,11204,0,0,0,58,0,0,109,666,181,4,4,0,0,0,0,0,0,177,0,0,23,0,0,0,53053,52696,357,0,0,0
47,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,262343,15798,0,0,0,0,113549,101969,100512,0,0,1457,11580,3301,877,0,0,1,34,0,0,386,2003,8269,8018,206,7812,0,0,3,0,16,232,0,0,10,0,0,0,148794,148794,0,0,0,0
48,2447,"АО СК ""ЖСФ""",Нижний Новгород,25865,0,0,0,0,0,25865,20045,19833,0,0,212,5820,5778,16,242,0,0,5211,0,0,57,252,42,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
49,0425,"АО СК ""Ингвар""",Москва,272,0,0,0,0,0,272,3,3,0,0,0,269,244,0,0,0,0,87,0,0,133,24,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
50,2947,"АО СК ""РСХБ-Страхование""",Москва,642695,0,0,0,0,0,642622,169007,169007,0,0,0,473615,223755,1770,8,8,8,2,2005,361,18585,201369,191381,143,143,0,0,0,3,0,27,191208,0,12908,45571,0,0,0,73,0,73,0,0,0
51,1216,"АО СК ""Чулпан""",Альметьевск,225078,0,0,0,0,0,69029,46602,46242,0,0,360,22427,14676,1440,0,0,0,34,386,0,375,12441,7646,123,123,0,0,1,0,30,5,7484,3,1,104,0,0,0,156049,154111,1872,66,0,0
52,1675,Либерти Страхование (АО),Санкт-Петербург,743345,208,0,0,0,0,573553,337913,93734,0,0,244179,235640,184153,28094,3,0,48,142,0,0,2016,153850,21172,4025,4025,0,0,0,13,7,47,16722,358,36,30279,0,0,0,169792,169466,243,83,0,0
53,4349,"НКО ""МОВС""",Санкт-Петербург,86,0,0,0,0,0,86,0,0,0,0,0,86,1,1,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,65,20,0,0,0,0,0,0,0,0,0,0
54,4314,"НКО ""ПОВС застройщиков""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4301,НКО НОВС,Камышин,2164,0,0,0,0,0,2164,0,0,0,0,0,2164,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,2147,0,0,0,0,0,0,0,0,0
56,4202,"НКО ОВС ""Саклау""",Казань,16,0,0,0,0,0,16,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
57,4360,"НКО ПОВС ""P2P страхование""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4169,"НКО ПОВС ""ГарантИнвест""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,74,0,0,0,0,0,74,0,0,0,0,0,74,74,7,0,0,0,0,0,0,48,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,1695,0,0,0,0,0,1695,0,0,0,0,0,1695,1684,1675,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,1,3,5,0,2,0,0,0,0,0,0,0,0,0
61,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,22,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,0,0
62,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,173,0,0,0,0,0,173,0,0,0,0,0,173,173,41,0,0,0,0,0,0,103,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,4192,НКО ПОВС «Народные кассы»,Москва,9976,0,0,0,0,0,9976,0,0,0,0,0,9976,17,0,0,0,0,0,0,0,7,10,1,0,0,0,0,0,0,0,0,0,1,0,9958,0,0,0,0,0,0,0,0,0
64,4362,НКО ПОВС «Содружество»,Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
65,2708,"ОАО ""ЧСК""",Москва,7926,0,0,0,0,0,4699,1538,1534,0,0,4,3161,192,10,0,3,2,17,0,0,154,6,832,7,7,0,0,137,32,44,0,611,1,0,2137,0,0,0,3227,0,2919,308,0,0
66,1083,"ООО  ""Зетта Страхование""",Москва,1187209,17331,0,0,0,0,745899,242793,172152,0,0,70641,503106,308429,64065,7,0,0,355,2289,0,10691,231022,94737,8654,2900,5754,0,0,0,34,83,85817,149,11,99929,0,0,0,441310,436912,2983,1415,0,0
67,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,27544,0,0,0,0,0,27161,10260,10255,0,0,5,16901,16861,15031,0,6,0,13,0,0,165,1646,40,6,5,0,0,2,0,0,6,26,0,0,0,0,0,0,383,383,0,0,0,0
68,3828,"ООО  СК ""Альянс Жизнь""",Москва,41147,498,20598,20597,5,1,20549,20549,16694,0,0,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3627
69,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,5595839,0,2787240,2787240,2331259,0,2808599,2808599,2770896,0,0,37703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195675
70,2496,"ООО ""Абсолют Страхование""     ",Москва,648262,60521,0,0,0,0,627711,491791,426122,17,0,65669,135920,88649,5776,10,0,172,1292,0,0,7239,74160,24892,1389,1389,0,1,0,329,0,6206,16917,50,221,22158,0,0,0,20551,19589,659,303,0,0
71,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,247506,0,0,0,0,0,247506,97546,96649,0,0,897,149960,118242,207,0,9,2,0,5395,0,1645,110984,31463,3,3,0,0,13,0,0,38,31409,0,0,255,0,0,0,0,0,0,0,0,0
72,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,2264459,751,2241177,2241169,0,8,23282,23282,15236,0,0,8046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233035
73,0436,"ООО ""АМТ Страхование""",Москва,484,131,0,0,0,0,484,100,100,0,0,0,384,93,0,0,0,92,0,0,0,1,0,291,0,0,0,0,0,289,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
74,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,135,0,0,0,0,0,135,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0
75,3487,"ООО ""БИН Страхование""",Москва,14549,0,0,0,0,0,14549,8101,8100,0,0,1,6448,1578,0,0,0,0,1,0,0,475,1102,290,0,0,0,0,0,0,0,3,26,261,0,4580,0,0,0,0,0,0,0,0,0
76,3799,"ООО ""БСД""",Москва,35827,0,0,0,0,0,35827,15980,5109,0,0,10871,19847,1248,355,0,0,0,240,0,0,314,339,17947,223,223,0,0,0,0,0,4,17597,123,652,0,0,0,0,0,0,0,0,0,0
77,3826,"ООО ""Вита-страхование""",Сургут,4924,0,3333,3329,5,4,1591,1591,1581,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3866,"ООО ""ВСК-Линия жизни""",Москва,121317,197,121115,121063,0,52,202,202,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95054
79,3978,"ООО ""ВСК-Милосердие""",Москва,7,0,0,0,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3535,"ООО ""ИНКОР Страхование""",Дмитров,37358,0,0,0,0,0,37358,32235,13744,0,0,18491,5123,3072,2314,3,2,2,4,0,0,613,134,2007,51,51,0,0,0,0,0,1581,325,50,0,44,0,0,0,0,0,0,0,0,0
81,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,1769907,226,1024115,1021696,0,2419,745792,745792,626731,0,0,119061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176771
82,3993,"ООО ""Компания Банковского Страхования""",Москва,23925,0,0,0,0,0,23925,0,0,0,0,0,23925,5321,0,0,0,0,0,0,0,0,5321,5319,0,0,0,0,0,0,0,0,5319,0,0,13285,0,0,0,0,0,0,0,0,0
83,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,335,0,0,0,0,0,335,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0
84,4326,"ООО ""КПСК"" ",Симферополь,23355,0,0,0,0,0,23355,5082,4367,0,0,715,18273,10121,194,0,1,9,1,3,0,432,9481,7998,0,0,0,0,19,15,4,1,7959,0,154,0,0,0,0,0,0,0,0,0,0
85,3059,"ООО ""КПТС""",Новокузнецк,1127,0,0,0,0,0,1127,1126,0,0,0,1126,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
