Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными,
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами,
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ИТОГО:,,,,126326422,2858408,3669583,3664921,2706976,4662,92479819,36136973,27876557,360,1,8260416,56342846,37928155,4192313,4148,1336,3243,2513972,35087,2191,281678,30896378,7600328,940934,565625,372486,12,2625,6284,1515,24506,6613138,11314,17317,10797046,11,10,1,30177009,29946173,184690,46146,0,310029
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,660192,8109,0,0,0,0,452284,242669,154013,0,0,88656,209615,132870,24670,3,0,47,1796,0,0,1783,104571,16395,2755,2755,0,0,0,29,4,55,13481,71,76,60274,0,0,0,207908,207620,224,64,0,0
2,3947,"АО ""АИГ""",Москва,1419,0,0,0,0,0,1225,0,0,0,0,0,1225,290,1,0,0,0,125,0,0,164,0,491,11,11,0,0,0,0,0,0,480,0,0,444,0,0,0,194,0,194,0,0,0
3,2239,"АО ""АльфаСтрахование""",Москва,25045726,8815,0,0,0,0,21258083,5013973,4696265,23,0,317708,16244110,8787184,343949,185,103,360,7250,171,60,14073,8421093,394165,125212,20136,105076,0,132,509,69,547,266940,756,890,7061871,0,0,0,3787643,3770684,14577,2382,0,0
4,3064,"АО ""Боровицкое страховое общество""",Москва,71294,0,0,0,0,0,40998,38999,23210,0,0,15789,1999,990,256,0,0,0,13,0,0,280,441,1009,1,1,0,0,0,0,0,46,155,807,0,0,0,0,0,30296,30296,0,0,0,0
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,2675199,93952,0,0,0,0,1942930,1190178,759571,0,0,430607,752752,580381,180984,4,0,40,1447,0,0,2715,395191,73726,37771,37771,0,0,0,4,1,94,35855,1,0,98645,0,0,0,732269,729586,2394,289,0,0
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,2175408,16044,0,0,0,0,887933,455672,345069,0,0,110603,432261,392120,159670,0,12,111,9616,732,0,9241,212738,33610,951,951,0,0,10,299,9,27,32312,2,18,6513,0,0,0,1287475,1284627,1970,878,0,0
7,1820,"АО ""ГУТА-Страхование""",Москва,348,0,0,0,0,0,348,31,0,0,0,31,317,310,8,0,0,1,233,0,0,64,4,7,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
8,1412,"АО ""Д2 Страхование""",Новосибирск,445191,24507,0,0,0,0,445191,255208,224871,0,0,30337,189983,34863,1739,0,0,0,64,0,0,45,33015,10632,0,0,0,0,0,0,0,0,10632,0,0,144488,0,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,42123,0,0,0,0,0,42123,28141,16803,0,0,11338,13982,13522,71,334,0,1,12268,0,0,253,595,459,0,0,0,0,0,3,0,0,244,212,0,1,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,90888,0,0,0,0,0,90888,60421,8484,0,0,51937,30467,8378,0,0,0,0,0,0,0,0,8378,8962,0,0,0,0,0,0,0,0,8908,54,0,13127,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,822831,0,0,0,0,0,243664,93880,79764,0,0,14116,149784,72613,40175,76,0,20,1478,18,14,3398,27448,20376,5425,5425,0,0,10,74,106,91,14492,178,33,56762,1,1,0,579166,576716,1255,1195,0,0
12,3256,"АО ""МетЛайф""",Москва,108832,0,14501,13893,8961,608,94331,94331,76114,0,0,18217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2346,"АО ""ОСК""",Самара,244764,91,0,0,0,0,63493,19179,13648,0,0,5531,44314,38861,17342,4,6,162,8352,2,0,3536,9457,5250,896,896,0,0,41,186,4,273,3775,75,2,201,0,0,0,181271,180503,580,188,0,0
14,3748,"АО ""Русский Стандарт Страхование""",Москва,273394,0,78684,78684,0,0,194710,194710,130059,0,0,64651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7372
15,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,7577,0,0,0,0,0,7577,0,0,0,0,0,7577,7402,0,0,0,0,0,0,0,0,7402,175,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0
16,2619,"АО ""СК ""Астро-Волга""",Самара,1344713,0,0,0,0,0,647728,235754,191586,0,0,44168,411974,408795,398752,0,0,11,351,5,0,385,9291,3179,1389,1389,0,0,0,0,0,14,1770,6,0,0,0,0,0,696985,696985,0,0,0,0
17,0507,"АО ""СК ""Колымская""",Хабаровск,52110,700,16449,16426,0,23,35661,35661,10891,0,0,24770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0915,"АО ""СК ""ПАРИ""",Москва,1655607,0,0,0,0,0,1634569,98918,90289,0,0,8629,1535651,1509825,4337,12,14,60,1430740,0,0,6955,67707,10961,3632,3632,0,0,19,193,26,467,6546,78,59,14806,0,0,0,21038,20000,947,91,0,0
19,2733,"АО ""СК ""Резерв""",Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4014,"АО ""СК ""Югория-Жизнь""",Москва,2908,0,2473,2473,0,0,435,435,429,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
21,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,527587,0,0,0,0,0,185779,121423,91814,0,0,29609,64356,55838,19926,27,0,19,5203,0,0,3049,27614,2871,1151,1151,0,0,0,0,0,4,1191,525,0,5647,0,0,0,341808,339715,806,1287,0,0
22,2873,"АО ""СМК ""Сахамедстрах""",Якутск,1292,988,0,0,0,0,1292,1292,0,0,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1587,"АО ""СО ""Талисман""",Казань,129189,0,0,0,0,0,3353,2083,2083,0,0,0,1270,1087,729,0,1,0,0,19,19,50,288,156,0,0,0,0,2,0,0,2,152,0,0,27,0,0,0,125836,125836,0,0,0,0
24,1208,"АО ""СОГАЗ""",Москва,5719421,44280,0,0,0,0,4229889,2916792,2498870,0,0,417922,1313097,689412,96334,862,295,316,23605,211,20,17660,550129,245119,13928,13928,0,7,418,372,443,3970,225891,90,1168,377398,4,4,0,1489528,1437207,45774,6547,0,0
25,3229,"АО ""Страховая бизнес группа""",Воронеж,57726,11462,0,0,0,0,33812,32577,19153,0,0,13424,1235,676,39,0,4,0,257,0,0,219,157,529,0,0,0,0,26,9,0,108,297,89,0,30,0,0,0,23914,22682,747,485,0,0
26,0983,"АО ""Страховая группа ""УралСиб""",Москва,24821,0,0,0,0,0,24821,24811,12380,0,0,12431,10,8,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
27,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,305,0,0,0,0,0,305,4,4,0,0,0,301,301,200,0,0,0,0,49,24,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,48729,0,0,0,0,0,34046,14861,1201,0,0,13660,19185,2548,1857,0,0,59,43,0,0,106,483,2694,1297,1297,0,0,0,0,0,921,473,3,0,13943,0,0,0,14683,14683,0,0,0,0
29,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,19873,0,0,0,0,0,19873,17190,3296,0,0,13894,2683,2327,33,0,1,0,17,0,0,177,2099,356,0,0,0,0,1,0,3,5,347,0,0,0,0,0,0,0,0,0,0,0,0
31,2144,"АО ""Страховая компания АСКО-Центр""",Курск,90092,2,0,0,0,0,90092,23797,23566,0,0,231,66295,66031,64879,0,0,0,152,11,0,289,700,262,0,0,0,0,0,0,0,0,262,0,0,2,0,0,0,0,0,0,0,0,0
32,0191,"АО ""Тинькофф Страхование""",Москва,3247524,0,0,0,0,0,3047652,2579152,2579152,0,0,0,468500,285854,127957,0,0,0,0,0,0,2,157895,13909,9729,9729,0,0,0,0,0,0,4180,0,0,168737,0,0,0,199872,199872,0,0,0,0
33,3987,"АО ""УРАЛСИБ Жизнь""",Москва,21157,10,14534,14534,9076,0,6623,6623,0,0,0,6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3864
34,0212,"АО ""Цюрих надежное страхование""",Москва,1698,86,0,0,0,0,1698,21,21,0,0,0,1677,489,0,0,0,0,191,0,0,298,0,777,5,5,0,0,0,0,0,284,488,0,153,258,0,0,0,0,0,0,0,0,0
35,0177,"АО ""Юнити страхование""",Москва,387945,8425,0,0,0,0,99134,36001,26933,0,0,9068,63133,40858,29761,0,0,0,413,0,0,829,9855,18755,10605,1121,9484,0,0,0,0,37,8113,0,20,3500,0,0,0,288811,288811,0,0,0,0
36,3300,"АО СГ ""Спасские ворота""",Салехард,150088,947,0,0,0,0,148055,3612,1962,0,0,1650,144443,143443,141,0,0,7,141449,0,0,310,1536,986,12,12,0,0,0,15,1,14,944,0,0,14,0,0,0,2033,1990,40,3,0,0
37,1858,"АО СК "" Армеец""",Москва,283241,10806,0,0,0,0,40997,36156,24311,0,0,11845,4841,3741,266,0,0,0,11,0,0,168,3296,1088,10,10,0,0,18,0,1,0,1022,37,0,12,0,0,0,242244,242244,0,0,0,0
38,0290,"АО СК ""Альянс""",Москва,327786,432,0,0,0,0,326785,184113,120408,26,0,63705,142672,21256,0,85,15,80,1934,0,0,1170,17972,1492,1,0,0,0,24,0,10,60,1376,21,78,119846,0,0,0,1001,0,656,345,0,0
39,0518,"АО СК ""БАСК""",Белово,59747,0,0,0,0,0,19821,9382,4391,0,0,4991,10439,10293,8790,0,0,0,865,0,0,75,563,127,5,5,0,0,0,0,0,0,122,0,0,19,0,0,0,39926,39602,324,0,0,0
40,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,238306,20834,0,0,0,0,91893,51741,50159,0,0,1582,40152,17657,16060,0,0,2,87,0,0,234,1274,22484,22249,164,22085,0,0,1,0,20,214,0,0,11,0,0,0,146413,146413,0,0,0,0
41,0425,"АО СК ""Ингвар""",Москва,1578,0,0,0,0,0,1578,3,3,0,0,0,1575,1557,0,0,0,0,965,0,0,572,20,17,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0
42,3991,"АО СК ""Ренессанс здоровье""",Москва,416447,33219,103,40,0,63,416344,416344,415608,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2947,"АО СК ""РСХБ-Страхование""",Москва,458031,0,0,0,0,0,457969,191884,191881,0,0,3,266085,116507,1262,11,0,2,101,1904,723,12661,100566,93397,203,203,0,0,0,3,0,15,93176,0,6951,49230,0,0,0,62,0,62,0,0,0
44,1216,"АО СК ""Чулпан""",Альметьевск,156249,0,0,0,0,0,40353,25024,24718,0,0,306,15329,9361,1007,0,0,3,140,301,0,271,7639,5877,92,92,0,0,3,3,19,3,5755,2,1,90,0,0,0,115896,114050,1793,53,0,0
45,4376,"НКО ""ВОВС""",Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4349,"НКО ""МОВС""",Санкт-Петербург,93,0,0,0,0,0,93,0,0,0,0,0,93,1,0,0,0,0,0,1,0,0,0,57,0,0,0,0,0,0,0,0,0,57,29,6,0,0,0,0,0,0,0,0,0
47,4301,НКО НОВС,Камышин,455,0,0,0,0,0,455,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,435,0,0,0,0,0,0,0,0,0
48,4202,"НКО ОВС ""Саклау""",Казань,6,0,0,0,0,0,6,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
49,4169,"НКО ПОВС ""ГарантИнвест""",Москва,5,0,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,51,0,0,0,0,0,51,0,0,0,0,0,51,51,4,0,0,0,0,0,0,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,1184,0,0,0,0,0,1184,0,0,0,0,0,1184,1177,1165,0,0,0,9,0,0,3,0,5,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,21,0,0,0,0,0,21,0,0,0,0,0,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,27,0,0,0,0,0,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,114,0,0,0,0,0,114,0,0,0,0,0,114,114,30,0,0,0,0,0,0,67,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,3398,0,0,0,0,0,1868,806,803,0,0,3,1062,78,0,0,2,0,14,0,0,61,1,297,0,0,0,0,49,28,24,0,196,0,0,687,2,1,1,1528,0,1420,108,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,1722014,27416,0,0,0,0,1664695,1244099,1198366,16,0,45733,420596,220745,7283,9,0,150,4213,83,83,4290,204717,164186,1147,1147,0,0,0,458,0,5803,156775,3,127,35538,0,0,0,57319,56502,621,196,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,166849,0,0,0,0,0,166849,64415,63206,0,0,1209,102434,81413,211,0,7,2,2,3924,0,1176,76091,20378,3,3,0,0,13,0,0,28,20334,0,0,643,0,0,0,0,0,0,0,0,0
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,834763,156,789208,789208,729419,0,45555,45555,18064,0,0,27491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51051
60,0436,"ООО ""АМТ Страхование""",Москва,491,0,0,0,0,0,491,137,137,0,0,0,354,102,0,0,0,67,15,0,0,20,0,252,0,0,0,0,0,249,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,154,0,0,0,0,0,154,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0
62,3487,"ООО ""БИН Страхование""",Москва,156,0,0,0,0,0,156,69,69,0,0,0,87,80,0,0,0,0,0,0,0,0,80,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0
63,3799,"ООО ""БСД""",Москва,28298,0,0,0,0,0,28298,8250,2517,0,0,5733,20048,5197,232,0,0,0,4224,0,0,522,219,14396,149,149,0,0,0,0,0,2,14072,173,455,0,0,0,0,0,0,0,0,0,0
64,3826,"ООО ""Вита-страхование""",Сургут,1842,0,1044,1044,2,0,798,798,788,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3866,"ООО ""ВСК-Линия жизни""",Москва,9631,8,9258,9258,0,0,371,371,3,0,1,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6590
66,3978,"ООО ""ВСК-Милосердие""",Москва,7,0,0,0,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1083,"ООО ""Зетта Страхование""",Москва,1129040,48733,0,0,0,0,799957,332771,132844,0,0,199927,467186,375426,53364,6,0,0,189028,1791,0,5821,125416,43862,15788,2851,12937,0,0,0,27,54,27855,138,10,47888,0,0,0,329083,325441,2414,1228,0,0
68,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,438100,27601,148901,147405,80290,1496,289199,289199,152368,0,0,136831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80290
69,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,165,0,0,0,0,0,165,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0
70,4326,"ООО ""КПСК""",Симферополь,65598,0,0,0,0,0,65598,1837,1493,0,0,344,63761,32817,102,0,0,10,34,1,0,412,32258,30852,0,0,0,0,21,23,5,1,30801,1,92,0,0,0,0,0,0,0,0,0,0
71,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,61,0,0,0,0,0,61,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
72,4013,"ООО ""МАКС-Жизнь""",Москва,27437,5,27437,27437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3615
73,3594,"ООО ""МСГ""",Москва,31830,8295,0,0,0,0,31830,31830,23650,0,0,8180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3128,"ООО ""МСК ""АйАйСи""",Москва,522603,18591,0,0,0,0,522603,18591,0,0,0,18591,504012,504004,75,0,0,0,0,0,0,0,503929,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
75,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,1981311,0,0,0,0,0,776653,307306,259424,0,0,47882,469347,468281,464896,0,0,0,50,2,0,142,3191,1066,0,0,0,0,0,0,0,5,1061,0,0,0,0,0,0,1204658,1204658,0,0,0,0
77,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,3921,3,2006,2006,0,0,1915,1915,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530
78,3609,"ООО ""ППФ Страхование жизни""",Москва,45908,0,30560,28109,0,2451,15348,15348,11465,0,0,3883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
79,3438,"ООО ""ПРОМИНСТРАХ""",Москва,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0
80,0473,"ООО ""РИКС""",Москва,3372,0,0,0,0,0,3372,147,114,0,0,33,3225,652,0,0,0,1,361,0,0,52,238,1750,0,0,0,0,1,1,0,0,1555,193,0,823,0,0,0,0,0,0,0,0,0
81,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,16551,7497,0,0,0,0,16551,16551,0,0,0,16551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2042,"ООО ""СК ""Гранта""",Казань,43684,2037,0,0,0,0,43684,22135,18413,0,0,3722,21549,17452,5945,0,0,10,68,0,0,307,11122,1935,73,73,0,0,0,17,0,767,1036,42,0,2162,0,0,0,0,0,0,0,0,0
83,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,28474,190,4903,4898,826,5,23571,23571,23442,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465
84,3837,"ООО ""СК ""Ингосстрах-М""",Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,25,0,0,0,0,0,25,2,2,0,0,0,23,22,4,0,0,0,1,0,0,13,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
