Сведения о количестве урегулированных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,ИТОГО:,,10822827,67400,312735,182895,37172,129840,9935431,9529663,102021,38,35,9427642,405768,282423,205093,1085,47,148,24217,469,139,4312,47052,9554,1775,954,806,220,123,287,216,539,3887,2507,509,113282,13518,13488,30,561143,560230,248,665,0,101353
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,49206,338,-,-,-,-,45849,44018,427,-,-,43591,1831,1805,1641,-,-,5,112,-,-,23,24,5,1,1,-,-,-,-,-,1,3,-,-,21,-,-,-,3357,3357,-,-,-,-
2,3947,"АО ""АИГ""",Москва,37,-,-,-,-,-,37,-,-,-,-,-,37,31,-,-,-,-,28,-,-,3,-,5,-,-,-,-,-,-,-,-,5,-,-,1,-,-,-,-,-,-,-,-,-
3,2239,"АО ""АльфаСтрахование""",Москва,1575055,979,-,-,-,-,1503857,1439506,9052,-,-,1430454,64351,38572,24753,28,16,10,265,8,2,727,12765,1038,489,305,184,-,76,13,-,7,453,-,408,24333,-,-,-,71198,71166,5,27,-,-
4,3064,"АО ""Боровицкое страховое общество""",Москва,1176,41,-,-,-,-,201,168,6,-,-,162,33,29,25,-,-,-,-,-,-,3,1,4,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,975,975,-,-,-,-
5,1284,"АО ""Группа Ренессанс Страхование""",Москва,205770,2727,-,-,-,-,188105,75968,3384,-,-,72584,112137,32557,19268,-,-,1,10749,-,-,60,2479,147,43,43,-,-,-,1,-,1,102,-,-,79433,-,-,-,17665,17652,-,13,-,-
6,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,33958,133,-,-,-,-,13773,8841,1886,-,-,6955,4932,4897,4615,-,1,2,9,10,-,117,143,34,-,-,-,-,-,-,-,-,26,8,-,1,-,-,-,20185,20181,-,4,-,-
7,1820,"АО ""ГУТА-Страхование""",Москва,66,-,-,-,-,-,65,64,-,-,-,64,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,-,-,-,-
8,1412,"АО ""Д2 Страхование""",Новосибирск,371,178,-,-,-,-,371,342,163,-,-,179,29,23,3,-,-,-,-,-,-,-,20,1,-,-,-,-,-,-,-,-,1,-,-,5,-,-,-,-,-,-,-,-,-
9,0055,"АО ""ДальЖАСО""",Хабаровск,2034,-,-,-,-,-,2034,1986,44,-,-,1942,48,48,41,-,-,-,1,-,-,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,1659,-,-,-,-,-,1659,1218,3,-,-,1215,441,2,-,-,-,-,-,-,-,-,2,6,-,-,-,-,-,-,-,-,-,6,-,433,-,-,-,-,-,-,-,-,-
11,1427,"АО ""МАКС""",Москва,68408,-,-,-,-,-,52289,49803,262,-,-,49541,2486,2456,2333,48,-,-,-,3,3,43,29,13,8,8,-,-,-,-,-,-,5,-,-,17,71,71,-,16048,16024,-,24,-,-
12,2346,"АО ""ОСК""",Самара,7665,34,-,-,-,-,3141,1835,199,-,-,1636,1306,1290,1246,-,-,3,1,-,-,12,28,15,1,1,-,-,-,-,-,1,13,-,-,1,-,-,-,4524,4524,-,-,-,-
13,3748,"АО ""Русский Стандарт Страхование""",Москва,2519,-,1875,1875,-,-,644,644,427,-,-,217,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1756
14,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,118,-,-,-,-,-,118,-,-,-,-,-,118,-,-,-,-,-,-,-,-,-,-,118,-,-,-,-,-,-,-,-,118,-,-,-,-,-,-,-,-,-,-,-,-
15,2619,"АО ""СК ""Астро-Волга""",Самара,14215,-,-,-,-,-,6063,5434,481,-,-,4953,629,629,606,-,-,-,-,-,-,1,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8152,8152,-,-,-,-
16,0507,"АО ""СК ""Колымская""",Хабаровск,2821,-,2488,2463,-,25,333,333,321,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,0915,"АО ""СК ""ПАРИ""",Москва,9740,-,-,-,-,-,9186,7601,95,-,-,7506,1585,1416,514,-,-,-,721,-,-,74,107,155,1,1,-,-,-,-,-,1,153,-,-,14,-,-,-,554,553,-,1,-,-
18,2733,"АО ""СК ""Резерв""",Хабаровск,41,-,-,-,-,-,41,41,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,4014,"АО ""СК ""Югория-Жизнь""",Москва,451,-,431,431,-,-,20,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,343
20,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,14754,-,-,-,-,-,5967,4802,400,-,-,4402,1165,1155,1123,-,-,-,4,-,-,8,20,4,2,2,-,-,-,-,-,-,2,-,-,6,-,-,-,8787,8778,-,9,-,-
21,2873,"АО ""СМК ""Сахамедстрах""",Якутск,1250,717,-,-,-,-,1250,1250,-,-,-,1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,1587,"АО ""СО ""Талисман""",Казань,3351,-,-,-,-,-,96,38,38,-,-,-,58,58,57,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3255,3255,-,-,-,-
23,1208,"АО ""СОГАЗ""",Москва,4336196,2,-,-,-,-,4293825,4281675,21735,-,3,4259940,12150,11776,10160,104,8,21,127,1,1,744,611,179,19,19,-,1,26,5,5,10,113,-,1,194,11197,11197,-,31174,30735,191,248,-,-
24,3229,"АО ""Страховая бизнес группа""",Воронеж,1541,67,-,-,-,-,634,629,62,-,-,567,5,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,907,901,-,6,-,-
25,0983,"АО ""Страховая группа ""УралСиб""",Москва,50,-,-,-,-,-,49,46,39,-,-,7,3,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,-,1,1,-,-,-,-,-,-,-
26,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,10,-,-,-,-,-,10,-,-,-,-,-,10,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,1741,-,-,-,-,-,1420,1166,4,-,-,1162,254,254,250,-,-,1,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,321,321,-,-,-,-
28,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,50566,-,-,-,-,-,50566,50566,-,-,-,50566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,1110,-,-,-,-,-,1110,1102,40,-,-,1062,8,8,4,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,2144,"АО ""Страховая компания АСКО-Центр""",Курск,147,21,-,-,-,-,147,81,8,-,-,73,66,66,63,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,0191,"АО ""Тинькофф Страхование""",Москва,9309,-,-,-,-,-,5099,1091,1091,-,-,-,4008,3163,3018,-,-,-,-,-,-,-,145,12,2,2,-,-,-,-,-,-,10,-,-,833,-,-,-,4210,4210,-,-,-,-
32,3987,"АО ""УРАЛСИБ Жизнь""",Москва,3586,-,3581,3274,34,307,5,5,3,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3155
33,0212,"АО ""Цюрих надежное страхование""",Москва,155,2,-,-,-,-,155,1,1,-,-,-,154,58,-,-,-,-,24,-,-,34,-,82,-,-,-,-,-,-,-,14,68,-,14,-,-,-,-,-,-,-,-,-,-
34,0177,"АО ""Юнити страхование""",Москва,7509,160,-,-,-,-,2597,247,27,-,-,220,2350,2334,2315,-,-,-,2,-,-,10,7,16,12,7,5,-,-,-,-,1,3,-,-,-,-,-,-,4912,4912,-,-,-,-
35,3300,"АО СГ ""Спасские ворота""",Москва,1910,65,-,-,-,-,1848,1728,3,-,-,1725,120,118,16,-,-,-,100,-,-,2,-,2,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,62,62,-,-,-,-
36,1858,"АО СК "" Армеец""",Москва,4237,41,-,-,-,-,168,152,65,-,-,87,16,14,7,-,-,-,-,-,-,1,6,2,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,4069,4069,-,-,-,-
37,0290,"АО СК ""Альянс""",Москва,1722,3,-,-,-,-,1722,1176,807,4,-,369,546,468,4,82,5,11,298,-,-,59,9,56,15,-,-,-,2,-,-,2,37,-,-,22,-,-,-,-,-,-,-,-,-
38,0518,"АО СК ""БАСК""",Белово,24787,-,-,-,-,-,24027,24014,156,-,-,23858,13,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,760,760,-,-,-,-
39,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,2523,47,-,-,-,-,239,69,69,-,-,-,170,83,76,-,-,-,2,-,-,2,3,87,86,-,86,-,-,-,-,-,1,-,-,-,-,-,-,2284,2284,-,-,-,-
40,0425,"АО СК ""Ингвар""",Москва,1138,-,-,-,-,-,1138,-,-,-,-,-,1138,1138,-,-,-,-,1135,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,3991,"АО СК ""Ренессанс здоровье""",Москва,10657,14,51,51,-,-,10606,10606,944,-,-,9662,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
42,2947,"АО СК ""РСХБ-Страхование""",Москва,3267,-,-,-,-,-,3267,2842,2770,-,-,72,425,388,108,-,-,-,-,118,91,60,102,21,-,-,-,-,-,-,-,-,21,-,1,15,-,-,-,-,-,-,-,-,-
43,3256,"АО СК ""Совкомбанк Жизнь""",Москва,93346,-,2191,2186,1123,5,91155,91155,1458,-,-,89697,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,1216,"АО СК ""Чулпан""",Альметьевск,4730,-,-,-,-,-,1741,1622,328,-,-,1294,119,118,97,-,-,-,-,5,-,2,14,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2989,2984,-,5,-,-
45,4376,"НКО ""ВОВС""",Сызрань,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,4349,"НКО ""МОВС""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,4379,"НКО ""ПОВСТО""",Екатеринбург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,4301,НКО НОВС,Камышин,1,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
49,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,4169,"НКО ПОВС ""СмартСтрах""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,35,-,-,-,-,-,35,-,-,-,-,-,35,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,4360,"НКО ПОВС ""Эталон""",Москва,10,-,-,-,-,-,10,-,-,-,-,-,10,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,3,-,-,-,-,-,3,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,4362,НКО ПОВС «Содружество»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,2708,"ОАО ""ЧСК""",Москва,20709,-,-,-,-,-,20615,20610,19,-,-,20591,5,1,-,-,-,-,1,-,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,1,85,55,30,9,-,6,3,-,-
57,2496,"ООО ""Абсолют Страхование""",Москва,14139,531,-,-,-,-,12900,11879,515,-,-,11364,1021,946,788,-,-,12,26,-,-,38,82,56,2,2,-,-,-,4,-,6,44,-,-,19,-,-,-,1239,1239,-,-,-,-
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,1488,-,-,-,-,-,1488,1204,1184,-,-,20,284,277,19,-,-,-,-,51,-,15,192,7,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,26996,149,26433,26411,988,22,563,563,62,-,-,501,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24569
60,0436,"ООО ""АМТ Страхование""",Москва,7,2,-,-,-,-,7,1,1,-,-,-,6,2,-,-,-,2,-,-,-,-,-,4,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,44,-,-,-,-,-,44,-,-,-,-,-,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,-,-,-,-,-,-,-,-,-,-
62,3799,"ООО ""БСД""",Москва,2853,-,-,-,-,-,2853,2835,-,-,-,2835,18,18,12,-,-,-,5,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,3826,"ООО ""Вита-страхование""",Сургут,40628,-,275,263,-,12,40353,40353,20,-,-,40333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,3866,"ООО ""ВСК-Линия жизни""",Москва,11158,27,9754,9667,-,87,223,223,34,-,32,189,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1181,1181,-,-,-,-,-,-,9607
65,3978,"ООО ""ВСК-Милосердие""",Москва,603,-,-,-,-,-,603,603,-,-,-,603,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,1083,"ООО ""Зетта Страхование""",Москва,11734,102,-,-,-,-,5883,2196,1731,-,-,465,3687,3283,3004,-,-,-,8,21,-,51,199,85,59,4,55,-,-,-,1,-,25,-,-,319,-,-,-,5851,5839,-,12,-,-
67,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,37960,29,26552,26549,124,3,11408,11408,3650,-,-,7758,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19294
68,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,10,-,-,-,-,-,10,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-
69,4326,"ООО ""КПСК""",Симферополь,1725,-,-,-,-,-,1725,1704,7,-,-,1697,21,21,10,-,-,-,-,-,-,3,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,9,-,-,-,-,-,9,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-
71,4013,"ООО ""МАКС-Жизнь""",Москва,4381,8,4381,4381,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4309
72,3594,"ООО ""МСГ""",Москва,409,274,-,-,-,-,409,409,108,-,-,301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
73,3128,"ООО ""МСК ""АйАйСи""",Москва,55,14,-,-,-,-,55,14,-,-,-,14,41,41,-,-,-,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,2046,-,2026,2026,-,-,20,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1999
76,3609,"ООО ""ППФ Страхование жизни""",Москва,5566,-,4502,3736,-,766,1064,1064,583,-,-,481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10
77,3438,"ООО ""ПРОМИНСТРАХ""",Москва,2,-,-,-,-,-,2,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-
78,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,8993,434,-,-,-,-,8993,8993,-,-,-,8993,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
79,2042,"ООО ""СК ""Гранта""",Казань,764,9,-,-,-,-,764,249,70,-,-,179,515,504,485,-,-,2,-,-,-,5,12,11,2,2,-,-,-,-,-,2,7,-,-,-,-,-,-,-,-,-,-,-,-
80,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,4721,31,3462,3251,128,211,1259,1259,1244,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2999
81,3837,"ООО ""СК ""Ингосстрах-М""",Москва,11967,-,-,-,-,-,11967,11967,-,-,-,11967,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,1,-,-,-,-,-,1,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
83,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,7616,-,-,-,-,-,7616,7311,1,-,-,7310,305,268,268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-
84,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,48585,-,-,-,-,-,48585,48379,8,-,-,48371,206,203,133,-,-,-,69,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
85,2877,"ООО ""СК ""Мегарусс-Д""",Москва,459,-,-,-,-,-,454,199,93,-,-,106,255,255,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,-,-,-
86,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,12,-,-,-,-,-,12,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-
87,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,11005,11,10470,10470,953,-,535,535,510,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6304
88,1307,"ООО ""СК ""Согласие""",Москва,578468,5386,-,-,-,-,552884,536061,1827,-,-,534234,16823,14039,13424,72,-,8,24,23,14,253,235,2626,182,36,146,69,-,2,-,2,52,2319,3,155,-,-,-,25584,25566,2,16,-,-
