Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
29,2144,  АСКО-ЦЕНТР,Курск,11026,0,0,0,0,0,11026,6883,6552,0,0,331,4143,4099,3539,0,0,0,68,20,0,262,210,44,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
30,1372,  АСТРАМЕД-МС,Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,758,  АСТРА-МЕТАЛЛ,Магнитогорск,13459,0,0,0,0,0,13459,13459,0,0,0,13459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2619,  АСТРО-ВОЛГА,Самара,15959,0,0,0,0,0,4579,3024,3021,0,0,3,1555,1207,293,0,0,1,93,1,0,45,774,348,0,0,0,0,0,1,1,0,0,0,0,3,343,1,0,0,0,0,0,11380,11380,0,0,0
33,2684,  АСТРО-ВОЛГА-МЕД,Самара,230,224,0,0,0,0,230,230,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
35,518,  БАСК,Белово,13115,0,0,0,0,0,3783,3415,2706,0,0,709,368,305,35,0,0,0,36,0,0,13,221,57,0,0,0,0,0,1,1,0,0,0,0,1,55,0,0,6,0,0,0,9332,9182,150,0,0
36,4312,  БАШКОРТОСТАН МЕДИЦИНА,Уфа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3673,  БЕЛОКАМЕННАЯ,Москва,24,0,0,0,0,0,24,0,0,0,0,0,24,22,0,0,0,0,9,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
38,3487,  БИН СТРАХОВАНИЕ,Москва,123314,18881,0,0,0,0,111488,62438,43098,0,0,19340,49050,20945,228,1,1,0,1508,2,0,774,18431,18947,0,0,0,0,0,89,83,0,6,0,0,906,17408,544,1,9157,0,0,0,11826,9929,1024,873,0
39,3991,  БЛАГОСОСТОЯНИЕ,Москва,212095,0,386,309,0,77,211709,211709,211188,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,201271,0,0,0,0,0,201269,118713,110386,0,0,8327,82556,42860,0,0,0,0,0,0,0,0,42860,34195,0,0,0,0,0,0,0,0,0,0,0,0,34195,0,0,5501,0,0,0,2,2,0,0,0
41,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,419,0,0,0,0,0,312,164,5,0,0,159,148,79,3,0,0,0,36,0,0,23,17,68,0,0,0,0,0,1,1,0,0,0,0,20,47,0,0,1,0,0,0,107,107,0,0,0
42,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,5892,0,0,0,0,0,5892,414,103,0,0,311,5478,2071,160,0,0,0,1390,0,0,415,106,3376,0,0,0,0,0,76,76,0,0,0,0,0,3300,0,26,5,0,0,0,0,0,0,0,0
43,2664,  ВЕКТОР,Симферополь,12185,0,0,0,0,0,4863,3983,2772,0,0,1211,880,68,26,0,0,1,5,0,0,31,5,812,0,0,0,0,0,12,0,0,12,0,0,3,797,0,0,0,0,0,0,7322,7322,0,0,0
44,3245,  ВЕРНА,Краснодар,4273,0,0,0,0,0,4273,964,881,0,0,83,3309,307,52,0,0,1,3,2,0,79,170,2998,3,3,0,0,0,0,0,0,0,0,0,331,535,2129,0,4,0,0,0,0,0,0,0,0
45,4170,  ВИС,Махачкала,75,0,0,0,0,0,75,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
46,3561,  ВИТАЛ-ПОЛИС,Москва,59,0,0,0,0,0,59,44,1,0,0,43,15,14,10,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,508,0,329,329,3,0,179,179,176,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3279,  ВНЕШЭКОНОМСТРАХ,Москва,1443,0,0,0,0,0,1443,167,49,0,0,118,1276,560,516,0,0,0,12,0,0,13,19,714,0,0,0,0,0,0,0,0,0,0,0,13,179,522,0,2,0,0,0,0,0,0,0,0
49,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,6071,0,0,0,0,0,6071,5680,5676,0,0,4,391,330,26,0,0,0,0,0,0,7,297,61,1,1,0,0,0,4,3,0,1,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0
50,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,364,0,0,0,0,0,364,364,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,433,  ВОСТСИБЖАСО,Иркутск,17473,0,0,0,0,0,17473,15160,5816,0,0,9344,2313,1984,53,0,0,0,98,0,0,89,1744,328,0,0,0,0,0,2,2,0,0,0,0,0,326,0,0,1,0,0,0,0,0,0,0,0
52,621,  ВСК,Москва,1345689,36255,0,0,0,0,633698,346488,227552,0,0,118936,287210,196243,53548,16,24,0,1513,458,30,5807,134877,86351,0,0,0,0,0,52807,52722,0,85,0,107,106,30419,2912,14,4602,0,0,0,711991,695356,15139,1496,0
53,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,34,0,31,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
54,3978,  ВСК-МИЛОСЕРДИЕ,Москва,24,0,0,0,0,0,24,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3398,  ВТБ СТРАХОВАНИЕ,Москва,1622547,0,0,0,0,0,1609953,475282,329037,0,0,146245,1134671,784882,2263,17,29,5,14514,0,0,2750,765304,105316,14,0,0,14,0,1589,1581,0,6,2,8,841,102737,127,10,244463,1,1,0,12593,10560,1928,105,0
57,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,2092,10,2092,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3780,  ВЫРУЧИМ!,Екатеринбург,934,0,0,0,0,0,934,177,176,0,0,1,757,665,514,0,0,0,13,0,0,11,127,84,0,0,0,0,0,3,3,0,0,0,0,3,78,0,0,8,0,0,0,0,0,0,0,0
59,630,  ГАЙДЕ,Санкт-Петербург,40097,0,0,0,0,0,20357,13072,8219,0,0,4853,7285,6074,3261,0,0,3,701,0,0,714,1395,1014,0,0,0,0,0,620,620,0,0,0,0,4,174,216,0,197,0,0,0,19740,19609,25,106,0
60,3933,  ГАЛА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3908,  ГАЛАКТИКА,Москва,246,0,0,0,0,0,246,35,31,0,0,4,211,211,3,0,0,0,95,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,473,  ГЕВОРСТРАХ,Ярославль,361,0,0,0,0,0,361,0,0,0,0,0,361,352,0,0,0,0,352,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
64,397,  ГЕЛИОС,Москва,172701,0,0,0,0,0,135726,75716,69723,0,0,5993,60010,31665,1263,0,2,1,960,0,0,786,28653,17164,1,0,0,1,0,2429,2429,0,0,0,3,21,14639,71,0,11181,0,0,0,36975,36645,330,0,0
65,2397,  ГЕОПОЛИС,Москва,2774,0,0,0,0,0,1979,8,8,0,0,0,1971,1730,1155,0,0,0,0,0,0,53,522,241,0,0,0,0,0,218,218,0,0,0,0,0,23,0,0,0,0,0,0,795,795,0,0,0
66,448,  ГЕОПОЛИС,Москва,28,0,0,0,0,0,28,28,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,100,77,0,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,100,0,0,0,0,0,100,53,53,0,0,0,47,26,19,0,0,0,1,0,0,3,3,21,0,0,0,0,0,11,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
69,2042,  ГРАНТА,Казань,1370,0,0,0,0,0,1370,299,276,0,0,23,1071,798,684,0,0,0,5,0,0,20,89,190,0,0,0,0,0,1,1,0,0,0,1,113,75,0,0,83,0,0,0,0,0,0,0,0
70,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,713498,496,0,0,0,0,587349,501666,366964,0,0,134702,85683,57314,33402,5,0,25,16062,0,0,994,6826,17426,510,510,0,0,0,12137,12130,0,0,7,1,39,4739,0,0,10943,0,0,0,126149,125148,994,7,0
71,1820,  ГУТА-СТРАХОВАНИЕ,Москва,105,0,0,0,0,0,105,1,1,0,0,0,104,99,42,0,0,0,37,0,0,19,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
72,2214,  ДАЛЬАКФЕС,Владивосток,15727,0,0,0,0,0,2010,994,985,0,0,9,1016,829,153,0,0,2,189,0,0,182,303,181,10,0,0,0,10,0,0,0,0,0,0,0,171,0,6,0,0,0,0,13717,13717,0,0,0
73,55,  ДАЛЬЖАСО,Хабаровск,20761,0,0,0,0,0,20761,16097,11676,0,0,4421,4664,4522,35,0,0,0,4170,0,0,137,180,142,3,3,0,0,0,0,0,0,0,0,0,0,118,21,0,0,0,0,0,0,0,0,0,0
74,525,  ДАЛЬ-РОСМЕД,Хабаровск,8,0,0,0,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,41346,1748,0,0,0,0,23026,9673,9673,0,0,0,13353,773,107,0,0,0,147,0,0,43,476,12579,0,0,0,0,0,12478,12478,0,0,0,0,24,77,0,0,1,0,0,0,18320,18320,0,0,0
76,2842,  ДЕЛЬТА,Челябинск,37,0,0,0,0,0,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1363,  ДИАМАНТ,Москва,372,0,0,0,0,0,372,161,161,0,0,0,211,35,33,0,0,0,0,0,0,0,2,176,0,0,0,0,0,12,12,0,0,0,0,1,4,159,0,0,0,0,0,0,0,0,0,0
78,206,  ДИАНА,Ангарск,7141,0,0,0,0,0,7141,6341,882,0,0,5459,800,672,14,0,0,0,18,0,0,29,611,128,0,0,0,0,0,0,0,0,0,0,2,0,118,8,0,0,0,0,0,0,0,0,0,0
79,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,43524,0,0,0,0,0,43522,10410,3373,0,0,7037,33112,17750,0,0,0,0,1983,0,0,141,15626,14750,0,0,0,0,0,0,0,0,0,0,0,0,14750,0,0,612,0,0,0,2,2,0,0,0
80,3954,  ЕВРОИНС,Смоленск,48381,454,0,0,0,0,21729,4508,2945,0,0,1563,17221,2307,34,0,0,0,105,1006,0,66,1096,1159,0,0,0,0,0,4,4,0,0,0,0,45,1023,87,0,13755,0,0,0,26652,26652,0,0,0
81,990,  ЕВРОПА,Лобня,1521,0,0,0,0,0,1521,261,257,0,0,4,1260,611,207,0,0,0,132,81,64,84,107,632,0,0,0,0,0,61,61,0,0,0,1,6,545,19,0,17,0,0,0,0,0,0,0,0
82,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,22453,0,0,0,0,0,22453,20346,20346,0,0,0,2107,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2083,0,0,0,0,0,0,0,0
83,4307,  ЕСЕЯ,Казань,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1595,  ЖАСКО,Вологда,709,0,0,0,0,0,709,0,0,0,0,0,709,705,0,3,0,0,702,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
85,263,  ЖАСО,Москва,1169072,5368,0,0,0,0,1134607,1113179,1102784,0,0,10395,21428,14600,778,18,0,1,6134,0,0,297,7372,2821,0,0,0,0,0,473,473,0,0,0,1,229,2118,0,1,4006,0,0,0,34465,33939,475,51,0
86,4003,  ЖАСО-ЛАЙФ,Москва,1003,0,747,747,321,0,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
