Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
12,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,170.40279,-,-,-,-,-,170.40279,-,-,-,-,-,170.40279,170.40279,170.40279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,1307,"ООО ""СК ""Согласие""",Москва,9472748.91372,186114.57802,-,-,-,-,6058827.74419,1458232.67948,142052.38749,-,-,1316180.29199,4600595.06471,4326105.1212,3801885.46776,58476.61937,45.261,127219.27765,13581.25135,77101.12845,75208.76292,166304.23381,81491.88181,257075.64378,160683.09282,55072.05402,105611.0388,9576.44052,99.39232,2394.46918,-,-,34323.08241,49999.16653,1808.96111,15605.33862,-,-,-,3391527.79676,3380211.40725,1882.17834,9434.21117,-,-
14,4301,НКО НОВС,Камышин,50.90684,-,-,-,-,-,50.90684,-,-,-,-,-,50.90684,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.90684,-,-,-,-,-,-,-,-,-
15,0983,"АО ""Страховая группа ""УралСиб""",Москва,9299.30821,-,-,-,-,-,9291.91361,7600.29491,6757.56102,-,-,842.73389,1691.6187,926.6187,-,-,-,-,-,-,-,926.6187,-,85,-,-,-,-,-,-,-,-,85,-,-,680,7.3946,7.3946,-,-,-,-,-,-,-
16,3803,"ООО ""СК Доминанта""",Москва,1079.8946,-,-,-,-,-,1079.8946,-,-,-,-,-,1079.8946,-,-,-,-,-,-,-,-,-,-,1079.8946,-,-,-,-,-,-,-,-,1079.8946,-,-,-,-,-,-,-,-,-,-,-,-
17,3300,"АО СГ ""Спасские ворота""",Москва,134078.72105,2419.43202,-,-,-,-,121273.89025,109945.04385,1655.87956,-,-,108289.16429,11328.8464,10950.11712,3478.71837,-,-,-,7283.26239,-,-,188.13636,-,378.72928,378.72928,-,378.72928,-,-,-,-,-,-,-,-,-,-,-,-,12804.8308,12804.8308,-,-,-,-
18,0928,"СПАО ""Ингосстрах""",Москва,26963129.5223,1288889.50408,-,-,-,-,19418202.95261,3750480.19718,344961.01357,3202.07261,-,3405519.18361,15667722.75543,13659379.92077,9058983.96831,54937.76837,293142.67771,789938.42224,233486.21056,4562.27935,-,2741713.65476,482614.93947,1776964.8456,135498.93925,135498.93925,-,13668.79643,34553.26024,585403.64123,40394.59343,167738.46109,799701.31724,5.83669,44850.27902,186527.71004,-,-,-,7569266.4816,7466232.76069,15977.0711,87056.64981,-,-
19,0425,"АО СК ""Ингвар""",Москва,47334.56676,-,-,-,-,-,47334.56676,-,-,-,-,-,47334.56676,47334.56676,-,-,-,-,46655.01621,-,-,586.50807,93.04248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,296632.18645,-,-,-,-,-,291810.72642,50374.85436,15242.15312,-,-,35132.70124,241435.87206,33380.12559,32960.39456,-,-,-,5.641,-,-,345.63174,68.45829,207273.44697,-,-,-,-,-,-,-,-,2488.65019,204784.79678,-,782.2995,4821.46003,4821.46003,-,-,-,-,-,-,-
21,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,137296.5344,-,-,-,-,-,84237.26573,26240.15463,187.5,-,-,26052.65463,57997.1111,57992.57498,57315.22476,-,-,322.0715,-,-,-,-,355.27872,4.53612,-,-,-,-,-,-,-,-,4.53612,-,-,-,-,-,-,53059.26867,53059.26867,-,-,-,-
22,1587,"АО ""СО ""Талисман""",Казань,506660.71903,-,-,-,-,-,12266.8198,419.75,419.75,-,-,-,11847.0698,11847.0698,9045.23427,-,-,-,-,2676.667,2676.667,-,125.16853,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,494393.89923,494393.89923,-,-,-,-
23,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,53265.7035,-,-,-,-,-,53265.7035,-,-,-,-,-,53265.7035,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53265.7035,-,-,-,-,-,-,-,-,-,-
24,0348,"САО ""ЛЕКСГАРАНТ""",Москва,61125.50693,-,-,-,-,-,61125.50693,1022.0724,-,-,-,1022.0724,60103.43453,60103.43453,226.3982,-,59557.20357,-,40.00675,-,-,-,279.82601,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,359.446,-,-,-,-,-,359.446,-,-,-,-,-,359.446,359.446,182.67,-,-,-,-,-,-,176.776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,3954,"ООО РСО ""ЕВРОИНС""",Смоленск,641713.76977,15735.56093,-,-,-,-,285468.26104,230817.00259,7406.06616,-,-,223410.93643,54651.25845,48009.06983,35423.94863,-,-,6971.71551,928.91444,473.342,-,405.20238,3805.94687,6642.18862,-,-,-,-,-,-,-,2271.77762,3891.418,478.993,-,-,-,-,-,356245.50873,356245.50873,-,-,-,-
27,3847,"ООО СК ""НСГ""",Москва,356346.14097,1658.63026,-,-,-,-,352346.14097,256957.00994,-,-,-,256957.00994,95389.13103,95389.13103,4862.35126,-,16666.07265,-,73699.46253,-,-,130.71659,30.528,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4000,-,4000,-,-,-
28,1820,"АО ""ГУТА-Страхование""",Москва,14126.1521,-,-,-,-,-,13840.7691,9790.36316,77.52707,-,-,9712.83609,4050.40594,1005.40594,-,-,-,-,-,-,-,1005.40594,-,3045,-,-,-,-,-,-,-,-,3045,-,-,-,-,-,-,285.383,285.383,-,-,-,-
29,4133,ООО СК ЭчДиАй Глобал,Москва,162569.50942,-,-,-,-,-,162569.50942,515,515,-,-,-,162054.50942,162015.75942,-,-,-,-,160504.60343,-,-,1511.15599,-,-,-,-,-,-,-,-,-,-,-,-,-,38.75,-,-,-,-,-,-,-,-,-
30,3528,"ООО ""СМО ""Спасение""",Казань,129650.0774,-,-,-,-,-,129650.0774,129650.0774,-,-,-,129650.0774,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,315670.63118,-,315087.26118,314458.58517,-,628.67601,583.37,583.37,583.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,0055,"АО ""ДальЖАСО""",Хабаровск,29386.99038,-,-,-,-,-,29386.99038,20430.54169,1800.96707,-,-,18629.57462,8956.44869,8956.44869,1186.81115,-,-,-,109.025,-,-,7260.20854,400.404,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,2144,"АО ""Страховая компания АСКО-Центр""",Курск,27250.92423,2693.9225,-,-,-,-,27250.92423,11572.92786,616.92651,-,-,10956.00135,15677.99637,15677.99637,15517.95432,-,-,-,-,-,-,124.39005,35.652,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,3947,"АО ""АИГ""",Москва,104210.39046,-,-,-,-,-,104036.107,-,-,-,-,-,104036.107,78594.62185,-,-,-,-,43737.07043,-,-,34857.55142,-,18899.24271,-,-,-,-,-,-,-,174.2121,18725.03061,-,-,6542.24244,-,-,-,174.28346,-,174.28346,-,-,-
35,3594,"ООО ""МСГ""",Москва,10143.24726,1901.96,-,-,-,-,10143.24726,10143.24726,4902.06831,-,-,5241.17895,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,4014,"АО ""СК ""Югория-Жизнь""",Москва,338096.03208,-,337131.43841,337131.43841,-,-,964.59367,964.59367,964.59367,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,325734.40365
37,4179,"ООО ""СК"" Райффайзен Лайф""",Москва,2177803.42005,41176.72281,2164060.25567,2164060.25567,196498.68966,0,13743.16438,13743.16438,8268.921,0,0,5474.24338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,4362,НКО ПОВС «Содружество»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,3256,"АО СК ""Совкомбанк Жизнь""",Москва,1866116.03433,-,1488797.89147,1316075.23539,132491.8993,172722.65608,377318.14286,377318.14286,218256.5825,-,-,159061.56036,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,4376,"НКО ""ВОВС""",Сызрань,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,4360,"НКО ПОВС ""Эталон""",Москва,6770.8185,-,-,-,-,-,6770.8185,-,-,-,-,-,6770.8185,6770.8185,6770.8185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,3837,"ООО ""СК ""Ингосстрах-М""",Москва,12700.09554,-,-,-,-,-,12700.09554,12700.09554,-,-,-,12700.09554,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,3692,"ООО СК ""Сбербанк страхование жизни""",Москва,35901304.89096,-,35751224.29344,35751224.29344,5237779.33384,-,150080.59752,150080.59752,65713.82247,-,-,84366.77505,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27131749.98126
45,4380,ООО СК «Константа»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,71573.19115,618.8017,-,-,-,-,71573.19115,66660.97408,46988.20952,-,-,19672.76456,4912.21707,3603.25014,-,-,-,-,131.67613,-,-,2196.95059,1274.62342,181.18368,-,-,-,-,-,-,-,-,181.18368,-,-,1127.78325,-,-,-,-,-,-,-,-,-
47,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,832.954,-,-,-,-,-,832.954,-,-,-,-,-,832.954,832.954,-,-,-,-,-,-,-,827.954,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,2708,"АО ""ЧСК""",Москва,257501.61798,-,-,-,-,-,155818.1651,154860.62348,28544.0186,-,-,126316.60488,957.54162,272.32062,-,-,-,-,272.32062,-,-,-,-,545.221,-,-,-,-,-,-,-,-,545.221,-,-,140,98471.36488,22297.26579,76174.09909,3212.088,-,1492.088,1720,-,-
49,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,108573.77637,1737.71728,-,-,-,-,108573.77637,108573.77637,-,-,-,108573.77637,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,426415.86035,-,-,-,-,-,426415.86035,363473.12632,184.55,-,-,363288.57632,62942.73403,62921.3012,39484.66154,-,-,-,23425.53966,-,-,-,11.1,-,-,-,-,-,-,-,-,-,-,-,-,21.43283,-,-,-,-,-,-,-,-,-
51,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,175143.22734,-,172303.60934,172303.60934,-,-,2839.618,2839.618,2839.618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,3511,"ООО СК ""Согласие-Вита""",Москва,507643.14205,617.14966,507606.29205,507606.29205,29209.20109,-,36.85,36.85,12.5,-,-,24.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,472070.75148
53,0001,"ПАО СК ""Росгосстрах""",Люберцы,19167375.67722,287178.507,-,-,0,-,10091286.45597,4434491.72195,547297.77251,0,-,3887193.94944,5656794.73402,5296832.17874,3022732.00194,255313.50379,3000,290636.30109,18986.55262,201714.52277,178656.675,296084.01123,1208365.2853,356255.05505,132075.09976,90733.48055,41341.61921,-,-,152565.69814,-,887.50293,70726.75422,-,-,3707.50023,119413.35986,119413.35986,-,8956675.86139,8908876.15707,8115.23512,39684.4692,-,-
54,2877,"ООО ""СК ""Мегарусс-Д""",Москва,91277.2984,-,-,-,-,-,90330.87974,47161.83183,6288.4598,-,-,40873.37203,43169.04791,43169.04791,34619.04791,-,-,-,-,-,-,-,8550,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,946.41866,946.41866,-,-,-,-
55,2917,"ООО ""СК НИК""",Ульяновск,27637.91012,-,-,-,-,-,27637.91012,1489.615,957,-,-,532.615,26148.29512,16145.83926,-,-,16145.83926,-,-,-,-,-,-,9260.59062,-,-,-,-,9260.59062,-,-,-,-,-,-,741.86524,-,-,-,-,-,-,-,-,-
56,2353,"ООО ""Страховая компания ""СДС""",Кемерово,98983.09191,-,-,-,-,-,78861.3782,77961.7509,1724.6,-,-,76237.1509,899.6273,888.0142,590.1003,-,-,-,-,-,-,-,297.9139,11.6131,-,-,-,-,-,-,-,-,11.6131,-,-,-,-,-,-,20121.71371,20121.71371,-,-,-,-
57,3398,"ООО СК ""ВТБ Страхование""",Москва,2431572.87217,138147.06033,-,-,-,-,2174227.99214,1743962.23624,1665525.86545,-,-,78436.37079,430265.7559,256021.86694,19404.57338,222.16989,-,-,14.5,-,-,13397.44866,222983.17501,165951.70094,4583.005,1034.57259,3548.43241,-,137626.06555,-,-,-,23742.63039,-,-,8292.18802,276149.15296,276149.15296,-,1371.3615,-,90.3615,1281,-,-
58,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,439453.29901,-,-,-,-,-,439453.29901,-,-,-,-,-,439453.29901,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,439453.29901,-,-,-,-,-,-,-,-,-,-
59,3969,"ООО ""СК Чабб""",Москва,45679.85403,1014.72646,-,-,-,-,45679.85403,858.02871,858.02871,-,-,-,44821.82532,22056.41972,-,-,-,-,21108.63304,-,-,872.51438,75.2723,5928.47462,-,-,-,-,-,-,-,602.25054,5326.22408,-,-,16836.93098,-,-,-,-,-,-,-,-,-
60,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,15593372.48972,35661.18162,15326217.21562,15308225.28951,148886.78163,17991.92611,267155.2741,267155.2741,125976.71181,-,-,141178.56229,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11823898.67788
61,3245,"ООО СО ""ВЕРНА""",Краснодар,304482.18537,-,-,-,-,-,85186.19001,39728.82236,4792.73784,-,-,34936.08452,45457.36765,33601.65305,21207.20918,-,-,-,-,-,-,11794.03987,600.404,11855.7146,-,-,-,-,-,-,-,-,11855.7146,-,-,-,-,-,-,219295.99536,219295.99536,-,-,-,-
62,2346,"АО ""ОСК""",Самара,976835.50591,62660.77038,-,-,-,-,407277.082,50786.35247,9416.13415,-,-,41370.21832,356490.72953,353617.93158,283558.37017,-,-,62603.79354,769.78834,-,-,3309.39189,3376.58764,2636.75913,1200,1200,-,-,-,-,-,-,1436.75913,-,-,236.03882,-,-,-,569558.42391,569416.42391,-,142,-,-
63,0290,"АО СК ""Альянс""",Москва,1275751.56149,133904.74652,-,-,-,-,1274764.32639,161133.06234,115399.26481,1000,-,45733.79753,1113631.26405,1051090.47447,7744.58214,12453.25892,809799.66806,76421.69928,31143.62261,-,-,112795.35567,732.28779,12410.6933,1518.44357,1253.46915,264.97442,-,7948.21442,-,-,319.66683,2624.36848,-,658.79222,49471.30406,-,-,-,-,-,-,-,-,-
64,0621,"САО ""ВСК""",Москва,18707640.74733,284533.33801,-,-,-,-,11645649.10815,4050673.08411,730731.5182,-,-,3319941.56591,7594976.02404,7074664.12882,6250251.3979,17047.22397,2898.41357,-,87876.28527,25222.69115,2000,452036.32194,239331.79502,462264.09494,136378.18515,68503.18911,67874.99604,-,-,1247.94574,5597.93689,1676.03514,316777.75284,586.23918,-,58047.80028,-,-,-,7097948.38948,7069998.46993,2069.17805,25880.7415,-,-
65,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,1309550.70763,33564.33827,-,-,-,-,845302.3634,241364.92841,65290.23704,-,-,176074.69137,603937.43499,593749.7683,497490.65795,-,-,57442.39136,19295.71497,-,-,8050.57253,11470.43149,2835.58567,1424.73057,1424.73057,-,-,-,-,-,805.455,605.4001,-,-,7352.08102,-,-,-,448844.35917,448844.35917,-,-,-,-
