"Сведения о страховых премиях по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
16,2947,"АО СК ""РСХБ-Страхование""",Москва,35733.36863,-,-,-,-,6834.58324,4496.97979,-,-,-,4496.97979,2337.60345,2072.73121,-,-,-,-,1839.76264,-4.91327,-4.91327,235.96344,1.9184,264.87224,-,-,-,-,254.34474,-,-,-,10.5275,-,-,-,-,-,-,28898.78539,-,14907.80177,13990.98362,-
17,1216,"АО СК ""Чулпан""",Альметьевск,63439.10954,-,-,-,-,743.18594,4.8,4.8,-,-,-,738.38594,602.74987,80.75986,-,190,36,-,-,-,295.99001,-,135.63607,0.33037,0.33037,-,-,-,92.82084,-,15.31781,27.16705,-,-,-,-,-,-,62695.9236,-,32394.77949,30301.14411,-
18,2284,"ЗАО ГСАО ""Плато""",Москва,1757.3025,-,-,-,-,1757.3025,24.25,24.25,-,-,-,1733.0525,1081.91852,0.63606,-,-,-,-,-,-,1081.28246,-,649.48898,-,-,-,-,-,-,-,-,649.48898,-,-,1.645,-,-,-,-,-,-,-,-
19,1675,Либерти Страхование (АО),Санкт-Петербург,82702.81868,-,-,-,-,68416.30839,58375.30304,146.59678,-,-,58228.70626,10041.00535,2244.891,-,28.97437,-,8.4,-,-,-,1989.70252,217.81411,7567.52239,7280.83711,-0.4205,7281.35761,-,-,-,-,6.48751,280.19777,-,210.59196,18,-,-,-,14286.51029,-,7574.5519,6711.95839,-
20,2708,"ОАО ""ЧСК""",Москва,19442.87106,-,-,-,-,715.00378,-,-,-,-,-,715.00378,458.63364,-,-,-,-,-,-,-,452.87844,5.7552,256.33322,-,-,-,-,-,-,256.34231,-,-0.00909,-,-,0.03692,-,-,-,18727.86728,-,9656.70953,9071.15775,-
21,1083,"ООО  ""Зетта Страхование""",Москва,41014.60003,-,-,-,-,12897.22343,-,-,-,-,-,12897.22343,12188.63336,35.1,-,-,113.8165,160.00445,190.47273,-,11432.06111,257.17857,562.03369,-,-,-,-,-,-,160.64458,-,277.76108,123.62803,-,146.55638,-,-,-,28117.3766,-,13397.51332,14719.86328,-
22,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,92641.25338,-,-,-,-,92641.25338,-,-,-,-,-,92641.25338,92641.25338,-,-,-,-,124.62886,-,-,92516.62452,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,2496,"ООО ""Абсолют Страхование""     ",Москва,67660.12667,-,-,-,-,52305.5836,455.73037,455.73037,-,-,-,51849.85323,32060.11414,10929.78761,26.06251,2162.60511,7089.14452,1490.30455,-,-,9497.90155,864.30829,19345.49241,21.63096,21.63096,-,-,612.86433,11930.8905,-,8.56921,6771.53741,-,296.09464,148.15204,-,-,-,15354.54307,-,10607.70716,4746.83591,-
24,3487,"ООО ""БИН Страхование""",Москва,19913.93386,-,-,-,-,13.0896,-,-,-,-,-,13.0896,13.0896,-,-,-,-,-,-,-,13.0896,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19900.84426,-,10321.45546,9579.3888,-
25,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,187.47302,-,-,-,-,187.47302,187.47302,-,-,-,187.47302,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,6174.88518,-,-,-,-,6174.88518,-,-,-,-,-,6174.88518,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6174.88518,-,-,-,-,-,-,-,-,-
27,3438,"ООО ""ПРОМИНСТРАХ""",Москва,10463.15947,-,-,-,-,129.40628,0.29842,0.29842,-,-,-,129.10786,65.44024,-1,-,99.75104,-,-,-,-,-35.216,1.9052,63.66762,-,-,-,-,-,-,75.49762,-1.33,-10.5,-,-,-,-,-,-,10333.75319,-,5044.83488,5288.91831,-
28,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,168871.04447,-,-,-,-,168871.04447,168871.04447,156399.59982,-,-,12471.44465,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,1307,"ООО ""СК ""Согласие""",Москва,339935.22348,-,-,-,-,255347.77947,1048.23679,1048.23679,-,-,-,254299.54268,226094.94571,9383.3339,307.91595,11688.49011,7002.95695,19489.84703,14686.02357,14671.00255,162546.40438,989.97382,4938.95686,-,-,-,-,7.51051,108.5832,604.10959,3095.80232,1121.15102,1.80022,8186.4813,15079.15881,-,-,-,84587.44401,-,43808.48346,40778.96055,-
30,1182,"ООО ""СК ""ТИТ""",Москва,188932.82578,-,-,-,-,188932.82578,5095.17937,5095.17937,-,-,-,183837.64641,106880.90939,8171.80482,-,49332.71145,88.21381,25571.78231,-,-,20315.19038,3401.20662,74197.80487,228.6596,228.6596,-,-,65392.46056,-,1.6632,565.91088,8009.11063,-,-,2758.93215,-,-,-,-,-,-,-,-
31,3969,"ООО ""СК Чабб""",Москва,1940708.81293,-,-,-,-,1940708.81293,7436.39946,7436.39946,-,-,-,1933272.41347,1352447.72297,-,-,-,-,61276.25856,-,-,1291171.46441,-,138515.95376,-,-,-,-,-,-,-,1056.89542,137459.05834,-,440747.28951,1561.44723,-,-,-,-,-,-,-,-
32,4174,"ООО ""СКОР П.О.""",Москва,1069429.26968,-,-,-,-,1070929.50475,-46931.55816,-53640.88151,-,-,6709.32335,1117861.06291,1086839.47326,99989.31053,750.06,23401.06494,7883.00658,40290.01043,9133.54791,-,905392.47287,-,29593.43336,11539.65133,4927.59095,-,-,2172.61306,-,-,-,16202.30481,-321.13584,-,1428.15629,-,-,-,-1500.23507,-,-1500.23507,-,-
33,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,21798.6001,-,-,-,-,21798.6001,30.54575,30.54575,-,-,-,21768.05435,9887.36016,1086.85932,-,912.14509,-,634.36509,-,-,7208.8392,45.15146,11641.77967,-,-,-,-,-,-,-,-,11628.17152,13.60815,-,238.91452,-,-,-,-,-,-,-,-
34,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,2306.60784,-,-,-,-,2295.56895,20.24303,20.24303,-,-,-,2275.32592,2091.53393,-,-,-,-,728.70619,-,-,1348.23174,14.596,183.79199,-,-,-,-,-,-,-,-,104.41949,79.3725,-,-,-,-,-,11.03889,-,11.03889,-,-
35,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,56503.28341,-,-,-,-,7913.71589,50.98661,50.98661,-,-,-,7862.72928,6678.91639,1.16267,-,1.42864,-,3831.88457,-,-,2430.68978,413.75073,1089.852,-,-,-,-,41.92783,-,1021.53624,-,26.38793,-,-,93.96089,-,-,-,48589.56752,-,25043.39063,23546.17689,-
36,0585,"ООО ""СФ ""Адонис""",Пермь,14059.50635,-,-,-,-,2342.61604,18.52563,18.52563,-,-,-,2324.09041,2298.58351,17,-,-,99.21196,-,-,-,2178.62155,3.75,25.5069,-,-,-,-,-,-,17.9775,-,2.8764,4.653,-,-,-,-,-,11716.89031,-,5899.71562,5817.17469,-
37,3398,"ООО СК ""ВТБ Страхование""",Москва,389871.32899,-,-,-,-,181555.35544,402.9661,402.9661,-,-,-,181152.38934,133636.88342,-,-45.20436,17172.00253,-,11815.93696,-,-,103807.64991,886.49838,47114.44075,-,-,-,-,39421.04812,-,-,-138.6212,7774.17434,57.83949,-0.95723,402.0224,-,-,-,208315.97355,-,91737.42559,116578.54796,-
38,3847,"ООО СК ""Независимая страховая группа""",Москва,29197.05106,-,-,-,-,2340.04715,-,-,-,-,-,2340.04715,2339.44463,-,-,-,-,1689.71446,-,-,649.73017,-,0.60252,-,-,-,-,-,-,-,-,0.60252,-,-,-,-,-,-,26857.00391,-,26857.00391,-,-
39,3268,"ООО СК ""Паритет-СК""",Москва,29612.76837,-,-,-,-,15359.91181,215.20534,215.20534,-,-,-,15144.70647,14379.67829,47.20182,-,878.86779,24.82709,1538.28529,-,-,11888.6963,1.8,746.56955,-,-,-,-,-,43.25386,-,-,703.31569,-,-,18.45863,-,-,-,14252.85656,-,6889.37634,7363.48022,-
40,4331,"ООО СК ""Сбербанк страхование""",Москва,149082.95202,-,-,-,-,149082.95202,87.02782,87.02782,-,-,-,148995.9242,54981.12786,25,87.91146,-,-,1193.9479,12.25031,-,53457.00281,205.01538,55981.22916,-,-,-,-,-,-,-,15749.38594,40040.62076,191.22246,29822.18995,8211.37723,-,-,-,-,-,-,-,-
41,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,864.26156,-,-,-,-,864.26156,-,-,-,-,-,864.26156,621.55035,-,-,-,-,4.38591,-,-,617.16444,-,94.20538,-,-,-,-,-,-,94.20538,-,-,-,-,148.50583,-,-,-,-,-,-,-,-
42,1643,"ООО СПК ""Юнити Ре""",Москва,1390.23607,-,-,-,-,1390.23607,24.91761,24.91761,-,-,-,1365.31846,1425.43413,-919.56865,-,693.92488,-380.29251,-,-,-,1989.05831,42.3121,-59.98996,-,-,-,-,-,-,-,-,-59.98996,-,-,-0.12571,-,-,-,-,-,-,-,-
43,0397,"ООО Страховая Компания  ""Гелиос""",Москва,6633.5064,-,-,-,-,2828.86489,2828.85634,2828.85634,-,-,-,0.00855,0.00855,-,-,-,-,-,-,-,0.00855,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3804.64151,-,3804.64151,-,-
44,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,218195.71824,-,-,-,-,157310.63305,5984.67597,5984.67597,-,-,-,151325.95708,120688.68532,17937.50241,21.60421,2372.10234,341.68372,12201.41728,1917.16615,-,83130.05916,2767.15005,3800.49462,81.30661,81.30661,-,1.3172,-,91.67202,1075.90186,25.40242,2524.89451,-,26720.29607,116.48107,-,-,-,60885.08519,5.4,31615.72743,29263.95776,-
45,0001,"ПАО СК ""Росгосстрах""",Люберцы,1398270.49003,-,-,-,-,912982.60349,11.05235,11.05235,-,-,-,912971.55114,833035.29012,116.56664,-,11249.67803,527.91355,5880.91531,-,-,815211.40431,48.81228,28351.221,5547.34153,149.10903,5398.2325,-,4.83803,-,1405.2761,6607.18349,14786.58185,-,51585.04002,-,-,-,-,485287.88654,-,246494.5968,238793.28974,-
46,0621,"САО ""ВСК""",Москва,987381.94243,-,-,-,-,794318.14376,56074.96076,52294.93873,-,-,3780.02203,738243.183,685356.94265,10825.02867,7.34266,72794.06574,28678.32851,19732.49729,4165.12758,447.17211,548087.74123,1066.81097,51847.7001,137.40475,137.40475,-,0.856,16791.71324,10466.95615,2009.94137,6842.36026,15598.46833,-,978.78025,59.76,-,-,-,193063.79867,-,99169.53579,93894.26288,-
47,0348,"САО ""ЛЕКСГАРАНТ""",Москва,112545.15212,-,-,-,-,112545.15212,573.69495,573.69495,-,-,-,111971.45717,39055.45197,-,-,39055.45197,-,-,-,-,-,-,72916.0052,-,-,-,-,72916.0052,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,0177,САО ЭРГО,Москва,228.04056,-,-,-,-,228.04056,-,-,-,-,-,228.04056,228.04056,-,-,-,-,-,-,-,228.04056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,0928,"СПАО ""Ингосстрах""",Москва,4516186.43593,-,-,-,-,3991307.2108,54405.39948,8911.98916,-,-,45493.41032,3936901.81132,3088098.92615,51063.35853,-,529652.30181,114002.29429,53309.96514,14612.5695,-,2325458.43688,-,619130.63329,61323.93057,61323.93057,-,-,477576.74106,1324.81667,18547.27025,40826.67014,19531.2046,-,721.41822,228950.83366,-,-,-,524879.22513,-,270408.35641,254470.86872,-
50,1209,"СПАО ""РЕСО-Гарантия""",Москва,805951.19838,-,-,-,-,279839.52161,112534.56591,1837.07544,-,-,110697.49047,167304.9557,128555.00679,21817.06672,60.8263,1824.70527,1788.20227,25982.9522,547.12974,-,62143.47166,14390.65263,6303.11104,303.31656,303.31656,-,-,-,-,1460.32209,61.14715,4478.32524,-,30045.99939,2400.83848,-,-,-,526111.67677,-,239781.90834,286329.76843,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,18980694.36588,-,-,-,-,15491477.82459,315924.79613,166766.54932,-,-,149158.24681,15175553.02846,13144819.28952,1029099.97163,7859.23738,1708060.69334,307490.74294,1116763.84606,131882.02001,20371.39817,8787534.5051,56128.27306,1164077.82877,30721.40823,16809.59329,7281.35761,2.48346,300838.07268,95443.85853,19828.64601,192193.10152,536513.32189,-11463.06355,294907.44716,571748.46301,-,-,-,3489216.54129,5.4,1777112.44345,1712098.69784,-
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,11706876.52191,-,-,-,-,11706876.52191,362335.60459,233934.5004,-,-,128401.10419,11344540.91732,8937953.5894,121530.52687,3061.85868,752305.18914,114047.53575,214581.39853,382821.71919,-,7348435.86083,1169.50041,1387464.8681,59497.1129,51338.62973,5841.07839,28909.71659,730976.24553,1324.81667,25018.82369,48235.59961,490277.87378,3224.67933,691501.31837,327621.14145,-,-,-,-,-,-,-,-
