Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
88,3535,"ООО ""ИНКОР Страхование""",Дмитров,8775,0,0,0,0,0,8775,283,278,0,0,5,8492,7225,6301,1,5,0,529,0,0,335,54,1117,87,87,0,0,7,0,0,540,439,44,0,150,0,0,0,0,0,0,0,0
89,3993,"ООО ""Компания Банковского Страхования""",Москва,56652,0,0,0,0,0,56652,1,0,0,0,1,56651,5747,0,0,0,0,0,0,0,0,5747,5738,0,0,0,0,0,0,0,0,5738,0,0,45166,0,0,0,0,0,0,0,0
90,4326,"ООО ""КПСК"" ",Симферополь,14911,0,0,0,0,0,14911,1291,704,0,0,587,13620,7124,70,0,0,6,25,1,0,269,6753,6428,0,0,0,0,13,16,1,0,6398,0,68,0,0,0,0,0,0,0,0,0
91,3059,"ООО ""КПТС""",Новокузнецк,2300,0,0,0,0,0,2300,2300,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4189,"ООО ""Кредендо - Ингосстрах  Кредитное Страхование""",Москва,14,2,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
93,3781,"ООО ""КРК-Страхование""",Москва,17685,0,0,0,0,0,17685,7870,7195,0,0,675,9815,5357,3323,0,0,1,1466,0,0,185,382,466,264,264,0,0,0,0,0,13,189,0,0,3992,0,0,0,0,0,0,0,0
94,4013,"ООО ""МАКС-Жизнь""",Москва,8879,17,8879,8879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3594,"ООО ""МСГ""",Москва,33582,6298,0,0,0,0,33582,33576,27336,0,0,6240,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
96,3128,"ООО ""МСК ""АйАйСи""",Москва,219606,9423,0,0,0,0,219606,9423,0,0,0,9423,210183,210147,0,0,0,0,0,0,0,0,210147,36,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
97,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,1472621,0,0,0,0,0,644797,403960,372903,0,0,31057,240837,238840,233126,0,0,0,20,0,0,59,5635,1997,0,0,0,0,0,0,0,4,1993,0,0,0,0,0,0,827824,827824,0,0,0
100,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,17587,4,8826,8826,0,0,8761,8761,8761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3609,"ООО ""ППФ Страхование жизни""",Москва,22239,0,16633,15701,0,932,5606,5606,5385,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,3438,"ООО ""ПРОМИНСТРАХ""",Москва,104363,3859,0,0,0,0,97301,10506,3026,0,0,7480,86795,398,58,0,0,0,48,0,0,242,50,86332,24,24,0,0,4,4,8,13,99,86180,62,3,0,0,0,7062,7017,35,10,0
103,3568,"ООО ""ПСА""",Сызрань,300905,0,0,0,0,0,106304,95503,95419,0,0,84,10801,7275,1273,0,0,3,37,0,0,83,5879,3524,99,99,0,0,0,0,0,41,3384,0,0,2,0,0,0,194601,194601,0,0,0
104,3621,"ООО ""Региональный Страховой Центр""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0473,"ООО ""РИКС""",Москва,178454,0,0,0,0,0,178454,2378,2301,0,0,77,176076,56612,0,0,0,0,338,0,0,9,56265,310,0,0,0,0,0,0,0,0,293,17,0,119154,0,0,0,0,0,0,0,0
106,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,6839,6485,0,0,0,0,6839,6839,0,0,0,6839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0066,"ООО ""СК ""Ангара""",Братск,78463,0,0,0,0,0,13358,12233,12092,0,0,141,1125,1078,264,0,0,0,0,0,0,44,770,36,0,0,0,0,0,0,0,0,36,0,0,11,0,0,0,65105,65105,0,0,0
108,3999,"ООО ""СК ""АСКО-Жизнь""",Москва,656,0,0,0,0,0,656,656,641,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2042,"ООО ""СК ""Гранта""",Казань .,15708,4813,0,0,0,0,15708,10956,5025,0,0,5931,4752,3425,2747,0,0,3,26,0,0,95,554,824,0,0,0,0,0,6,0,495,314,9,0,503,0,0,0,0,0,0,0,0
110,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,41286,242,13411,13394,219,17,27875,27875,27366,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3837,"ООО ""СК ""Ингосстрах-М""",Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,39,0,0,0,0,0,39,4,4,0,0,0,35,34,6,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113,3645,"ООО ""СК ""Капитал - Лайф""",Москва,1582,0,1529,1529,25,0,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,14123,0,0,0,0,0,14123,6279,4676,0,0,1603,7844,3406,2148,0,0,0,1075,0,0,74,109,222,116,116,0,0,0,0,4,18,84,0,0,4216,0,0,0,0,0,0,0,0
115,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,129,0,0,0,0,0,129,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0
116,3984,"ООО ""СК ""РГС-Жизнь""",Москва,1958621,561,588209,586375,53623,1834,1370412,1370412,1354978,0,0,15434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,1159691,285,526389,526389,454661,0,633302,633302,609516,0,0,23786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3492,"ООО ""СК ""РЕСПЕКТ""",Рязань,81607,0,0,0,0,0,81607,14,9,0,0,5,81593,143,0,0,0,0,78,0,0,65,0,81450,0,0,0,0,0,0,0,0,1,81449,0,0,0,0,0,0,0,0,0,0
119,1999,"ООО ""СК ""РУССКАЯ КОРОНА""",Рязань,882388,0,0,0,0,0,882388,870995,867355,0,0,3640,11393,11355,0,0,0,0,11239,0,0,0,116,38,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
120,0632,"ООО ""СК ""СЕРВИСРЕЗЕРВ""",Ковров,356166,0,0,0,0,0,156316,66491,66481,0,0,10,89825,88929,53878,0,0,0,2,0,0,96,34953,896,0,0,0,0,0,0,8,0,888,0,0,0,0,0,0,199850,199850,0,0,0
121,1307,"ООО ""СК ""Согласие""",Москва,1184555,36645,0,0,0,0,728412,366430,248144,0,0,118286,361982,174773,99510,638,18,145,9221,240,86,15393,49608,127567,105890,16844,89046,1,80,727,28,29,20629,183,91,59551,0,0,0,456143,449729,3959,2455,0
122,3678,"ООО ""СК ""Страховой Дом ЕДИНСТВО""",Москва,842,0,0,0,0,0,842,744,730,0,0,14,98,56,46,0,0,0,1,0,0,7,2,42,25,25,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
123,1182,"ООО ""СК ""ТИТ""",Москва,36079,0,0,0,0,0,36079,31778,30341,0,0,1437,4301,1131,265,0,30,0,194,0,0,519,123,576,91,91,0,0,117,0,0,284,15,69,0,2594,0,0,0,0,0,0,0,0
124,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,378,0,0,0,0,0,378,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,198,90,0,90,0,0,0,0,0,0,0,0
125,3879,"ООО ""СК ""ЭРГО Жизнь""",Москва,32936,50,8212,8212,0,0,24724,24724,24572,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,3803,"ООО ""СК Доминанта""",Москва,803,0,0,0,0,0,803,2,2,0,0,0,801,348,0,0,0,0,87,0,0,261,0,453,0,0,0,0,0,0,0,4,449,0,0,0,0,0,0,0,0,0,0,0
127,0574,"ООО ""СК Екатеринбург""",Екатеринбург,44505,9782,0,0,0,0,44505,37178,4610,0,0,32568,7327,5000,2322,0,0,0,258,0,0,549,1871,2185,1792,1792,0,0,0,0,0,4,358,31,0,142,0,0,0,0,0,0,0,0
128,3225,"ООО ""СК ИНТЕРИ""",Москва,10696,0,0,0,0,0,10696,0,0,0,0,0,10696,5348,5348,0,0,0,0,0,0,0,0,5348,5348,5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,4104,"ООО ""СК КАРДИФ""",Москва,176109,15,0,0,0,0,176109,75886,75886,0,0,0,100223,25114,6299,0,0,0,0,0,0,0,18815,18230,0,0,0,0,0,0,0,0,18230,0,0,56879,0,0,0,0,0,0,0,0
130,0401,"ООО ""СК НИК-Лайф""",Ульяновск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2917,"ООО ""СК НИК""",Ульяновск,888,0,0,0,0,0,888,64,50,0,0,14,824,116,52,0,0,0,6,0,0,10,48,56,18,18,0,0,2,0,0,0,36,0,0,652,0,0,0,0,0,0,0,0
132,3825,"ООО ""СК СОГАЗ-ЖИЗНЬ""",Москва,30344,17,15072,15072,0,0,15272,15272,15271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,3857,"ООО ""СК Трудстрах""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,3998,"ООО ""СК Чабб Жизнь""",Москва,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,3969,"ООО ""СК Чабб""",Москва,1275,239,0,0,0,0,1275,279,279,40,0,0,996,229,0,0,0,0,78,0,0,145,6,672,0,0,0,0,0,0,0,200,472,0,92,3,0,0,0,0,0,0,0,0
136,2444,"ООО ""СМО ""СИМАЗ-МЕД""",Новосибирск,5129,0,0,0,0,0,5129,5129,0,0,0,5129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,3528,"ООО ""СМО ""Спасение""",Казань,97,0,0,0,0,0,97,97,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3941,"ООО ""СМП-Страхование""",Москва,19911,52,0,0,0,0,19911,16226,13603,0,0,2623,3685,3400,395,0,0,0,908,0,0,224,1873,104,62,62,0,0,0,0,0,0,42,0,0,181,0,0,0,0,0,0,0,0
139,4079,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование Жизни""",Москва,113902,0,41189,41189,37342,0,72713,72713,72713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1580,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",Москва,153799,0,0,0,0,0,153799,10968,10968,0,0,0,142831,41847,4,0,0,0,0,0,0,0,41843,8043,0,0,0,0,0,0,0,0,8043,0,0,92941,0,0,0,0,0,0,0,0
141,4133,"ООО ""Страховая  компания ""ЭчДиАй  Страхование""",Москва,717,0,0,0,0,0,717,9,9,0,0,0,708,256,0,0,0,0,124,0,0,132,0,337,0,0,0,0,0,0,0,321,16,0,115,0,0,0,0,0,0,0,0,0
142,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,277008,0,0,0,0,0,277008,32334,28075,0,0,4259,244674,3187,0,0,23,2,172,0,0,764,2226,177002,0,0,0,0,32,84,0,0,174659,2227,0,64485,0,0,0,0,0,0,0,0
143,3561,"ООО ""Страховая компания ""ВИТАЛ-Полис""",Москва,40,0,0,0,0,0,40,16,1,0,0,15,24,19,14,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,4117,"ООО ""Страховая компания ""Кредит Европа Лайф""",Москва,10056,0,30,30,0,0,10026,10026,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,123190,0,0,0,0,0,58410,55988,40271,0,0,15717,2422,1695,148,0,0,0,4,0,0,147,1396,715,7,7,0,0,0,0,0,0,676,32,0,12,0,0,0,64780,64780,0,0,0
146,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,5048,0,1899,1899,1107,0,3149,3149,2841,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1149,"ООО ""Страховая компания ""СтрИж""",Ижевск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,81870,55,0,0,0,0,81870,55213,82,11,0,55131,26657,1375,53,0,0,2,928,0,0,199,193,3347,315,315,0,0,0,2,0,31,2619,380,0,21935,0,0,0,0,0,0,0,0
149,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,311095,8986,0,0,0,0,237239,213938,209580,0,0,4358,23301,19010,1658,0,22,3,451,0,0,1142,15734,1437,0,0,0,0,23,11,10,75,1312,6,3,2851,0,0,0,73856,73210,564,82,0
150,3928,"ООО ""Страховые инвестиции""",Уфа,1631,0,0,0,0,0,1631,378,377,0,0,1,1253,8,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,1244,0,0,0,0,0,0,0,0
151,0585,"ООО ""СФ ""Адонис""",Пермь,126085,0,0,0,0,0,69732,37427,28535,0,0,8892,32305,31481,11404,3,0,1,117,339,0,726,18891,338,87,87,0,0,0,0,2,0,249,0,0,486,0,0,0,56353,55767,407,179,0
152,1688,"ООО ""ТСК""",Королев,882,0,0,0,0,0,882,4,4,0,0,0,878,501,457,0,0,0,1,0,0,20,23,377,323,323,0,0,0,0,0,17,37,0,0,0,0,0,0,0,0,0,0,0
153,3507,"ООО ""Хоум Кредит Страхование""",Москва,149777,0,0,0,0,0,149777,50760,50760,0,0,0,99017,63920,0,0,0,0,0,0,0,0,63920,35097,0,0,0,0,0,0,0,0,35097,0,0,0,0,0,0,0,0,0,0,0
154,4358,ООО «РСХБ-Страхование жизни»,Москва,1493,3,1493,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2890,ООО ВТБ МС,Москва,3181,0,0,0,0,0,3181,3181,0,0,0,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3954,"ООО РСО  ""ЕВРОИНС""",Смоленск,213039,0,0,0,0,0,102937,48838,38234,0,0,10604,54099,5975,946,1,0,9,633,797,0,496,3093,2222,15,15,0,0,0,21,0,110,1951,125,0,45902,0,0,0,110102,110102,0,0,0
157,3767,"ООО СК ""АСКОР""",Москва,580,0,0,0,0,0,580,439,439,0,0,0,141,136,109,0,0,0,21,0,0,3,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
158,3398,"ООО СК ""ВТБ Страхование""",Москва,5704256,470,0,0,0,0,5699602,2628210,2087213,0,0,540997,3071392,2103970,44894,80,62,34,272209,0,0,5388,1781303,428564,629,627,0,0,47,22,4,1159,426567,136,40,538818,2,2,0,4652,0,3767,885,0
159,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,7094,0,749,749,0,0,6345,6345,6342,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0902,"ООО СК ""Кайрос""",Петропавловск-Камчатский,86,0,0,0,0,0,86,22,22,0,0,0,64,21,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0
161,1867,"ООО СК ""Коместра-Томь""",Томск,68360,0,0,0,0,0,68360,46398,21910,0,0,24488,21962,19536,16936,0,0,0,33,0,0,140,2427,2426,86,86,0,0,0,0,0,5,2334,1,0,0,0,0,0,0,0,0,0,0
162,3847,"ООО СК ""Независимая страховая группа""",Москва,4088,14,0,0,0,0,3741,2164,89,0,0,2075,1577,1235,115,0,93,0,899,0,0,105,23,342,26,26,0,0,103,0,0,0,213,0,0,0,0,0,0,347,0,347,0,0
163,0326,"ООО СК ""Орбита""",Москва,946,0,0,0,0,0,946,120,115,0,0,5,826,129,23,0,0,4,2,1,1,83,16,595,0,0,0,0,0,16,0,465,35,79,37,65,0,0,0,0,0,0,0,0
164,3268,"ООО СК ""Паритет-СК""",Москва,20644,1618,0,0,0,0,2694,2030,421,0,0,1609,664,273,144,0,0,2,5,0,0,71,51,287,59,59,0,0,1,0,2,8,217,0,0,104,0,0,0,17950,17790,143,17,0
165,0013,"ООО СК ""РЕСО-Шанс""",Москва,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0
166,4331,"ООО СК ""Сбербанк страхование""",Москва,5368817,0,0,0,0,0,5368817,315659,8990,0,0,306669,5053158,4126648,0,0,0,0,232,24,0,11035,4115357,669398,0,0,0,0,0,0,0,0,669398,0,4904,252208,0,0,0,0,0,0,0,0
167,3511,"ООО СК ""Согласие-Вита""",Москва,32931,3,28357,28357,0,0,4574,4574,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1623,"ООО СК ""Тюмень-Полис""",Тюмень,18533,0,0,0,0,0,18533,8643,8643,0,0,0,9890,6375,182,0,0,0,0,0,0,68,6125,11,0,0,0,0,0,0,0,0,11,0,0,3504,0,0,0,0,0,0,0,0
169,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,191097,2409,0,0,0,0,191097,111211,79379,0,0,31832,79886,57668,28,0,0,0,2149,0,0,12680,42811,21249,0,0,0,0,0,0,0,306,20838,105,0,969,0,0,0,0,0,0,0,0
170,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,17798,0,9509,9388,0,121,8289,8289,8289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,3543,"ООО СК ""Экип""",Москва,3247,0,0,0,0,0,3247,852,811,0,0,41,2395,1561,950,0,0,2,33,0,0,41,535,834,242,242,0,0,0,0,0,7,558,27,0,0,0,0,0,0,0,0,0,0
172,0758,"ООО СМК ""АСТРА-МЕТАЛЛ""",Магнитогорск,145296,0,0,0,0,0,145296,145296,0,0,0,145296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,3313,"ООО СМК ""УГМК-Медицина""",Екатеринбург,22063,20100,0,0,0,0,22063,22063,0,0,0,22063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1457,"ООО СМК ""Урал-Рецепт М""",Екатеринбург,150,3,0,0,0,0,150,150,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3957,"ООО СМО ""Чулпан-Мед""",Альметьевск,13,0,0,0,0,0,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3572,"ООО СО ""Акцепт""",Кинель,4005,0,0,0,0,0,4005,2791,2791,0,0,0,1214,1214,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,3245,"ООО СО ""ВЕРНА""",Краснодар,141725,0,0,0,0,0,61020,36841,16273,0,0,20568,24179,6046,493,0,0,1,46,8,0,539,4959,17362,28,28,0,0,0,9,0,407,3069,13849,3,768,0,0,0,80705,80705,0,0,0
178,2397,"ООО СО ""Геополис""",Москва,9638,0,0,0,0,0,4414,1537,13,0,0,1524,2877,2497,1574,0,0,0,0,0,0,21,902,380,334,334,0,0,0,0,0,0,46,0,0,0,0,0,0,5224,5224,0,0,0
179,1643,"ООО СПК ""Юнити Ре""",Москва,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0397,"ООО Страховая Компания  ""Гелиос""",Москва,642359,0,0,0,0,0,483526,228263,183031,0,0,45232,255263,137379,1046,0,3,7,3438,0,0,17872,115013,92598,57898,57898,0,0,12,65,7,19,34490,107,0,25286,0,0,0,158833,158359,474,0,0
181,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,613524,28531,0,0,0,0,273971,194285,137416,12,0,56869,79686,64553,15472,4,1,32,2815,271,16,7790,38168,11502,3815,3775,0,0,0,176,140,120,7188,63,210,3421,0,0,0,339553,332301,4664,2588,0
182,2243,"ПАО ""СК ЮЖУРАЛ-АСКО""",Челябинск,1246783,0,0,0,0,0,510559,402195,75582,0,0,326613,108364,102553,75168,0,0,0,204,0,0,631,26550,5811,44,44,0,0,0,0,0,11,5756,0,0,0,0,0,0,736224,736224,0,0,0
183,0001,"ПАО СК ""Росгосстрах""",Люберцы,6839466,945233,0,0,0,0,4940488,1955071,1214684,0,0,740387,2985417,2433366,238979,558,36,210,8082,25153,13,9931,2150417,529258,42213,8527,33686,0,11,924,112,96,485640,262,14,22779,0,0,0,1898978,1872113,23623,3242,0
184,4348,"ПК ""НОМПОВС""",Тюмень,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
185,0621,"САО ""ВСК""",Москва,9687177,166557,0,0,0,0,7939468,3141190,2171432,1,0,969758,4798278,2879368,180858,175,339,49,191836,916,41,18477,2486718,1854563,191606,32282,159324,1,557,236,208,288,1637250,24417,57,64290,0,0,0,1747709,1721845,20660,5204,0
186,0448,"САО ""ГЕОПОЛИС""",Москва,17507,0,1,0,0,1,17506,17506,0,0,0,17506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,4246,"САО ""Кристалл""",Москва,299,0,0,0,0,0,299,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0
188,0348,"САО ""ЛЕКСГАРАНТ""",Москва,75677,0,0,0,0,0,75677,701,500,0,0,201,74976,302,104,0,8,0,35,0,0,24,131,72,7,7,0,0,13,0,0,0,17,35,0,74602,0,0,0,0,0,0,0,0
189,0141,"САО ""Медэкспресс""",Санкт-Петербург,14636,4847,0,0,0,0,9270,8710,571,0,0,8139,560,418,249,0,0,0,5,0,0,39,125,142,78,78,0,0,0,0,0,0,64,0,0,0,0,0,0,5366,5366,0,0,0
190,2182,"САО ""Надежда""",Красноярск,837268,0,0,0,0,0,589408,505983,310689,0,0,195294,83425,75431,65415,0,0,0,183,0,0,271,9562,5687,241,241,0,0,0,12,1,4,5407,22,0,2307,0,0,0,247860,247860,0,0,0
191,0177,САО ЭРГО,Москва,450185,626,0,0,0,0,360201,192996,178532,0,0,14464,167205,77581,30833,3,0,7,1757,0,0,2134,42847,69560,33099,1811,31288,0,0,0,2,121,36338,0,40,20024,0,0,0,89984,89984,0,0,0
192,1372,"СМК ""АСТРАМЕД-МС"" (АО)",Екатеринбург,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0928,"СПАО ""Ингосстрах""",Москва,3534378,317404,0,0,0,0,2094616,1007441,431987,84,0,575454,1087175,827021,218346,275,206,381,34091,102,0,13221,560399,184963,81778,81778,0,0,323,585,149,1006,100727,395,104,75087,0,0,0,1439762,1419915,15114,4733,0
194,1209,"СПАО ""РЕСО-Гарантия""",Москва,4975363,79740,0,0,0,0,2434238,993187,435767,10,0,557420,1441051,886931,263277,90,0,1,13589,23,0,19382,590569,363561,224489,145932,78557,8,0,12,101,309,138556,86,501,190058,0,0,0,2541125,2525299,14371,1455,0
