Сведения о количестве заявленных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,1276,6,1243,1243,380,0,33,33,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,2527,29,0,0,0,0,2526,298,242,0,0,56,2228,2100,1,0,0,0,0,0,0,0,2099,8,0,0,0,0,0,0,0,0,8,0,0,120,0,0,0,1,1,0,0,0
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,2298,17,167,103,0,64,2131,2131,2023,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,1995,0,0,0,0,0,1995,1957,212,0,0,1745,38,36,9,0,0,0,0,0,0,5,22,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6,0191,"АО  ""Тинькофф  Страхование""",Москва,8431,0,0,0,0,0,5482,1459,1459,0,0,0,4023,3840,3734,0,0,0,0,0,0,0,106,31,13,13,0,0,0,0,0,0,18,0,0,152,0,0,0,2949,2949,0,0,0
7,0212,"АО  ""Цюрих надежное страхование""",Москва,419,19,0,0,0,0,419,4,4,0,0,0,415,246,15,0,0,0,150,0,0,79,2,121,2,2,0,0,0,0,0,14,105,0,47,1,0,0,0,0,0,0,0,0
8,3947,"АО ""АИГ""",Москва,255,0,0,0,0,0,255,31,31,0,0,0,224,113,1,0,0,0,88,0,0,24,0,109,1,1,0,0,0,0,0,0,108,0,0,2,0,0,0,0,0,0,0,0
9,2239,"АО ""АльфаСтрахование""",Москва,2442578,18,0,0,0,0,2341710,2261732,5160,0,0,2256572,79978,65771,48626,77,45,21,424,35,11,1019,15524,1899,994,763,231,0,253,11,1,15,620,5,28,12280,0,0,0,100868,100800,3,65,0
10,3064,"АО ""Боровицкое страховое общество""",Москва,509,14,0,0,0,0,135,64,3,0,0,61,71,71,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,374,0,0,0
11,0433,"АО ""ВостСибЖАСО""",Иркутск,1048,0,0,0,0,0,1048,943,727,0,0,216,105,99,17,0,0,0,0,0,0,2,80,6,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
12,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,98,0,90,90,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,43076,0,0,0,0,0,15371,6254,2871,0,0,3383,9117,9063,8684,0,0,0,0,21,0,23,335,54,5,5,0,0,0,0,0,6,31,12,0,0,0,0,0,27705,27705,0,0,0
14,2071,"АО ""ГСМК""",Санкт-Петербург,1995,51,0,0,0,0,1995,1995,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1820,"АО ""ГУТА-Страхование""",Москва,104,0,0,0,0,0,77,54,9,0,0,45,23,17,14,0,0,0,0,0,0,3,0,6,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,27,27,0,0,0
16,1412,"АО ""Д2  Страхование""",Новосибирск,1177,1,0,0,0,0,1176,722,321,0,0,401,454,441,1,0,0,0,1,0,0,5,434,2,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,1,1,0,0,0
17,0055,"АО ""ДальЖАСО""",Хабаровск,1921,0,0,0,0,0,1921,1853,376,0,0,1477,68,58,41,0,0,0,1,0,0,6,10,10,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
18,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,28473,0,0,0,0,0,28473,28464,28464,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0
19,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,1002,0,0,0,0,0,1002,211,115,0,0,96,791,788,783,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
20,1427,"АО ""МАКС""",Москва,206452,0,0,0,0,0,127994,112872,2828,0,0,110044,15122,14538,13835,1,0,2,4,21,0,163,512,480,376,376,0,0,0,0,0,62,30,12,0,104,10179,10179,0,68279,67962,2,315,0
21,3256,"АО ""МетЛайф""",Москва,409222,0,4707,4707,3695,0,404515,404515,4413,0,0,400102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3116,"АО ""НАСКО""",Казань,32995,0,0,0,0,0,7464,5398,2016,0,0,3382,2066,1818,902,0,0,0,2,158,0,43,713,181,1,1,0,0,0,0,0,9,171,0,9,58,0,0,0,25531,25477,0,54,0
23,2346,"АО ""ОСК""",Самара,13323,1,0,0,0,0,4567,1275,370,0,0,905,3292,3278,3140,0,0,3,2,0,0,34,99,14,3,3,0,0,0,0,0,0,10,1,0,0,0,0,0,8756,8753,0,3,0
24,3748,"АО ""Русский Стандарт Страхование""",Москва,1198,0,301,301,0,0,897,897,529,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2619,"АО ""СК ""Астро-Волга""",Самара,7431,0,0,0,0,0,1905,1776,170,0,0,1606,129,126,110,0,0,0,0,2,0,1,13,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5526,5526,0,0,0
26,3780,"АО ""СК ""Выручим!""",Екатеринбург,38,0,0,0,0,0,38,3,2,0,0,1,35,35,21,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0507,"АО ""СК ""Колымская""",Хабаровск,3835,6,2285,2240,0,45,1550,1550,810,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0915,"АО ""СК ""ПАРИ""",Москва,33158,0,0,0,0,0,32024,29115,147,0,0,28968,2909,2574,1582,0,0,0,778,0,0,121,93,197,5,5,0,0,0,2,0,13,176,1,0,138,0,0,0,1134,1114,0,20,0
29,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,8719,0,0,0,0,0,8719,8719,0,0,0,8719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,24960,0,0,0,0,0,15047,12457,206,0,0,12251,2590,2553,2487,0,0,0,6,0,0,13,47,24,20,20,0,0,0,0,0,0,4,0,0,13,0,0,0,9913,9891,0,22,0
31,2359,"АО ""СК УСПЕХ""",Москва,432,0,0,0,0,0,432,430,0,0,0,430,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2873,"АО ""СМК ""Сахамедстрах""",Якутск,6485,3835,0,0,0,0,6485,6485,0,0,0,6485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1587,"АО ""СО ""Талисман""",Казань,4688,0,0,0,0,0,457,103,103,0,0,0,354,354,346,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4231,4231,0,0,0
34,1208,"АО ""СОГАЗ""",Москва,748583,0,0,0,0,0,492686,430805,34547,0,0,396258,61881,57232,36735,3811,248,123,247,8,0,5640,10420,1592,330,330,0,34,168,83,51,137,779,10,20,3037,13562,13562,0,242335,239432,1188,1715,0
35,3229,"АО ""Страховая бизнес группа""",Воронеж,2334,0,0,0,0,0,1332,1302,199,0,0,1103,30,15,7,0,1,0,1,0,0,4,2,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1002,962,0,40,0
36,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,48,0,0,0,0,0,48,0,0,0,0,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,3069,0,0,0,0,0,3069,3069,0,0,0,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0983,"АО ""Страховая группа ""УралСиб""",Москва,2560,0,0,0,0,0,2557,2261,171,0,0,2090,296,277,235,0,0,0,3,0,0,7,32,19,2,2,0,0,0,2,0,1,13,1,0,0,0,0,0,3,0,0,3,0
39,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,3732,0,0,0,0,0,3035,2010,1,0,0,2009,1025,999,991,0,0,0,0,0,0,1,7,5,1,1,0,0,0,0,0,0,4,0,0,21,0,0,0,697,697,0,0,0
40,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,851,0,0,0,0,0,851,851,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,278,62,0,0,0,0,278,228,24,0,0,204,50,50,42,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,1317,0,1246,552,172,694,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3995,АО ВТБ Страхование жизни,Москва,1970,23,1935,1911,3,24,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3300,"АО СГ ""Спасские ворота""",Салехард,5183,140,0,0,0,0,4921,4815,6,0,0,4809,106,106,34,0,0,0,62,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,262,0,0,0
45,1858,"АО СК "" Армеец""",Москва,6221,38,0,0,0,0,607,396,134,0,0,262,211,204,181,0,0,0,0,0,0,2,21,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5614,5614,0,0,0
46,0290,"АО СК ""Альянс""",Москва,2862,62,0,0,0,0,2856,1046,747,7,0,299,1810,743,25,24,1,9,558,0,0,118,8,67,6,6,0,0,13,0,0,3,45,0,0,1000,0,0,0,6,0,1,5,0
47,0278,"АО СК ""АСКОМЕД""",Самара,3740,0,0,0,0,0,3740,3740,0,0,0,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,2785,356,0,0,0,0,402,203,200,0,0,3,199,134,131,0,0,0,1,0,0,0,2,65,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,2383,2383,0,0,0
49,2447,"АО СК ""ЖСФ""",Нижний Новгород,113,0,0,0,0,0,113,88,58,0,0,30,25,24,1,7,0,0,3,0,0,12,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,0425,"АО СК ""Ингвар""",Москва,1100,0,0,0,0,0,1100,0,0,0,0,0,1100,1100,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2947,"АО СК ""РСХБ-Страхование""",Москва,5013,0,0,0,0,0,5013,4142,4082,0,0,60,871,834,377,0,0,0,1,72,26,115,269,28,0,0,0,0,0,0,0,0,28,0,2,7,0,0,0,0,0,0,0,0
52,3467,"АО СК ""Сибирский Спас""",Новокузнецк,17891,0,0,0,0,0,12943,12662,399,0,0,12263,281,279,271,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4948,4948,0,0,0
53,3983,"АО СК ""Стерх""",Якутск,21353,0,0,0,0,0,1156,695,687,0,0,8,461,452,92,0,0,1,0,0,0,330,29,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,20197,20197,0,0,0
54,1216,"АО СК ""Чулпан""",Альметьевск,10639,0,0,0,0,0,5652,5077,868,0,0,4209,575,565,505,0,0,0,0,13,0,14,33,10,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,4987,4987,0,0,0
55,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,5477,0,0,0,0,0,1600,1475,134,0,0,1341,125,84,50,0,0,0,14,0,0,19,1,41,30,30,0,0,0,0,0,0,3,8,0,0,0,0,0,3877,3877,0,0,0
56,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,28,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
57,2733,"ЗАО ""СК ""Резерв""",Хабаровск,617,0,0,0,0,0,617,613,613,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
58,2284,"ЗАО ГСАО ""Плато""",Москва,255,0,0,0,0,0,255,242,239,0,0,3,13,12,1,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1675,Либерти Страхование (АО),Санкт-Петербург,46498,191,0,0,0,0,41582,36551,309,0,0,36242,5031,4977,4844,0,0,2,65,0,0,29,37,43,25,25,0,0,0,0,0,5,4,9,2,9,0,0,0,4916,4914,0,2,0
60,4349,"НКО ""МОВС""",Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4314,"НКО ""ПОВС застройщиков""",Москва,13,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
62,4301,НКО НОВС,Камышин,23,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
63,4202,"НКО ОВС ""Саклау""",Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,7,0,0,0,0,0,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,9,0,0,0,0,0,9,0,0,0,0,0,9,9,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1298,"ОАО ""Капитал Страхование""",Когалым,14970,3,0,0,0,0,14393,13334,96,0,0,13238,1059,1052,1019,0,0,0,9,0,0,8,16,5,1,1,0,0,0,0,0,0,4,0,2,0,0,0,0,577,573,4,0,0
69,2708,"ОАО ""ЧСК""",Москва,119790,0,0,0,0,0,117932,117922,89,0,0,117833,10,9,7,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1854,1854,0,4,0,0,4,0
70,0518,"ОАО СК ""БАСК""",Белово,26593,0,0,0,0,0,25105,25063,184,0,0,24879,42,41,30,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1488,1488,0,0,0
71,0436,"ООО  ""АМТ Страхование""",Москва,8,7,0,0,0,0,8,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1083,"ООО  ""Зетта Страхование""",Москва,20838,1269,0,0,0,0,12902,4035,1246,0,0,2789,8867,8557,6868,0,0,0,14,24,0,946,705,63,5,5,0,0,0,0,0,1,57,0,0,247,0,0,0,7936,7913,1,22,0
73,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,1859,0,0,0,0,0,1449,112,11,0,0,101,1337,1335,1331,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,410,410,0,0,0
74,3828,"ООО  СК ""Альянс Жизнь""",Москва,158408,13863,1947,1947,55,0,156461,156461,470,0,0,155991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,51745,0,48994,48994,47062,0,2751,2751,1908,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2496,"ООО ""Абсолют Страхование""     ",Москва,13447,852,0,0,0,0,12880,11457,2994,0,0,8463,1423,1337,1085,0,0,27,42,0,0,76,107,71,6,6,0,0,0,13,0,13,39,0,2,13,0,0,0,567,567,0,0,0
77,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,4466,35,0,0,0,0,4466,4353,91,0,0,4262,113,111,106,0,0,0,2,0,0,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,3948,0,0,0,0,0,3948,2663,2638,0,0,25,1285,1265,41,0,0,0,3,217,0,16,988,20,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
79,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,11488,63,11194,11146,0,48,294,294,44,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,9,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
81,3487,"ООО ""БИН Страхование""",Москва,369,0,0,0,0,0,298,184,173,0,0,11,114,39,27,0,0,0,2,0,0,5,5,37,7,7,0,0,0,0,0,3,27,0,0,38,0,0,0,71,68,0,3,0
82,3799,"ООО ""БСД""",Москва,7132,0,0,0,0,0,7132,6972,1,0,0,6971,160,151,123,0,0,0,0,0,0,25,3,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
83,3826,"ООО ""Вита-страхование""",Сургут,1793,0,712,694,0,18,1081,1081,36,0,0,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3866,"ООО ""ВСК-Линия жизни""",Москва,3597,0,516,189,0,327,137,137,137,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2944,2944,0,0,0,0,0,0
85,3978,"ООО ""ВСК-Милосердие""",Москва,1063,0,0,0,0,0,1063,1063,0,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1284,"ООО ""Группа Ренессанс Страхование""",Москва,221541,9820,0,0,0,0,187016,136717,921,0,0,135796,50299,47745,31868,0,0,6,15175,0,0,200,496,669,526,526,0,0,0,0,0,12,131,0,0,1885,0,0,0,34525,34514,0,11,0
87,3535,"ООО ""ИНКОР Страхование""",Дмитров,501,0,0,0,0,0,501,60,28,0,0,32,441,435,424,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0
88,3993,"ООО ""Компания Банковского Страхования""",Москва,317,0,0,0,0,0,317,78,0,0,0,78,239,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0
89,4326,"ООО ""КПСК"" ",Симферополь,777,0,0,0,0,0,777,759,7,0,0,752,18,17,7,0,0,1,0,0,0,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3059,"ООО ""КПТС""",Новокузнецк,4,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
