Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
8,1412,"АО ""Д2 Страхование""",Новосибирск,223621,4442,0,0,0,0,223621,157756,150233,0,0,7523,65865,16386,220,0,0,0,0,0,0,12,16154,2640,0,0,0,0,0,0,0,0,2640,0,0,46839,0,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,13756,0,0,0,0,0,13756,8460,7509,0,0,951,5296,5230,6,134,0,0,4956,0,0,57,77,66,0,0,0,0,0,0,0,0,39,27,0,0,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,31594,0,0,0,0,0,31594,16144,1961,0,0,14183,15450,1877,0,0,0,0,0,0,0,0,1877,1888,0,0,0,0,0,0,0,0,1883,5,0,11685,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,285261,0,0,0,0,0,86898,32640,29525,0,0,3115,54258,28195,19404,11,2,2,73,0,0,358,8345,5854,3778,3778,0,0,0,4,28,35,1937,72,2,20207,2,2,0,198361,197496,559,306,0,0
12,2346,"АО ""ОСК""",Самара,64047,2475,0,0,0,0,22194,8429,5741,0,0,2688,13765,11710,5409,1,1,5,2333,1,0,1206,2754,1688,244,244,0,0,7,17,2,139,1241,38,0,367,0,0,0,41853,41464,321,68,0,0
13,3748,"АО ""Русский Стандарт Страхование""",Москва,111422,0,38460,38460,0,0,72962,72962,55907,0,0,17055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3142
14,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,67,0,0,0,0,0,67,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
15,2619,"АО ""СК ""Астро-Волга""",Самара,652338,0,0,0,0,0,413729,317040,304727,0,0,12313,96689,95697,60584,0,0,2,129,2,0,208,34772,992,273,273,0,0,0,0,0,6,711,2,0,0,0,0,0,238609,238609,0,0,0,0
16,0507,"АО ""СК ""Колымская""",Хабаровск,13567,10,3233,3233,0,0,10334,10334,3680,0,0,6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0915,"АО ""СК ""ПАРИ""",Москва,608099,0,0,0,0,0,601843,48059,46449,0,0,1610,553784,539775,1215,3,6,6,504695,0,0,2561,31289,4844,1003,1003,0,0,8,35,6,178,3603,11,5833,3332,0,0,0,6256,5667,476,113,0,0
18,2733,"АО ""СК ""Резерв""",Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4014,"АО ""СК ""Югория-Жизнь""",Москва,11560,0,7909,7909,0,0,3651,3651,3627,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
20,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,154289,0,0,0,0,0,65402,40493,34018,0,0,6475,24909,21737,9371,11,0,0,1761,0,0,1039,9555,1127,353,353,0,0,0,0,0,2,516,256,0,2045,0,0,0,88887,88075,390,422,0,0
21,2873,"АО ""СМК ""Сахамедстрах""",Якутск,444,351,0,0,0,0,444,444,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1587,"АО ""СО ""Талисман""",Казань,30075,0,0,0,0,0,1173,853,853,0,0,0,320,265,179,0,0,0,0,0,0,14,72,55,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,28902,28902,0,0,0,0
23,1208,"АО ""СОГАЗ""",Москва,1849181,15,0,0,0,0,1364779,912188,757890,0,1,154298,452591,244438,34974,329,93,87,6544,37,2,5452,196922,108871,6646,6646,0,1,125,78,172,1514,100304,31,374,98908,4,4,0,484398,461758,20958,1682,0,0
24,3229,"АО ""Страховая бизнес группа""",Воронеж,33502,3490,0,0,0,0,17434,17079,13416,0,0,3663,355,172,0,0,2,0,74,0,0,69,27,176,0,0,0,0,2,6,0,40,83,45,0,7,0,0,0,16068,15569,343,156,0,0
25,0983,"АО ""Страховая группа ""УралСиб""",Москва,2834,0,0,0,0,0,2834,2336,2336,0,0,0,498,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0
26,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,80,0,0,0,0,0,80,1,1,0,0,0,79,79,64,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,8523,0,0,0,0,0,6273,2764,103,0,0,2661,3509,379,251,0,0,0,9,0,0,15,104,466,196,196,0,0,0,0,0,112,158,0,0,2664,0,0,0,2250,2250,0,0,0,0
28,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,8229,0,0,0,0,0,8229,7559,2778,0,0,4781,670,531,12,0,0,0,18,0,0,75,426,139,0,0,0,0,0,0,0,6,133,0,0,0,0,0,0,0,0,0,0,0,0
30,2144,"АО ""Страховая компания АСКО-Центр""",Курск,27071,0,0,0,0,0,27071,6983,6950,0,0,33,20088,20073,19636,0,0,0,45,1,0,106,285,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
31,0191,"АО ""Тинькофф Страхование""",Москва,1319767,0,0,0,0,0,1270352,976647,976647,0,0,0,293705,168465,50347,0,0,0,0,0,0,0,118118,14076,3094,3094,0,0,0,0,0,0,10982,0,0,111164,0,0,0,49415,49415,0,0,0,0
32,3987,"АО ""УРАЛСИБ Жизнь""",Москва,7003,0,6792,6792,4603,0,211,211,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275
33,0212,"АО ""Цюрих надежное страхование""",Москва,741,41,0,0,0,0,741,7,7,0,0,0,734,192,0,0,0,0,100,0,0,92,0,376,0,0,0,0,0,0,0,142,234,0,48,118,0,0,0,0,0,0,0,0,0
34,0177,"АО ""Юнити страхование""",Москва,13834,1668,0,0,0,0,11848,2373,724,0,0,1649,9475,9472,9445,0,0,0,0,0,0,0,27,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1986,0,0,0,0
35,3300,"АО СГ ""Спасские ворота""",Москва,40671,271,0,0,0,0,39200,1538,1018,0,0,520,37662,37491,51,0,0,7,36863,0,0,96,474,161,6,6,0,0,0,15,0,4,136,0,0,10,0,0,0,1471,1455,16,0,0,0
36,1858,"АО СК "" Армеец""",Москва,58414,1912,0,0,0,0,10635,9226,6361,0,0,2865,1409,1026,262,0,0,0,0,0,0,61,703,379,9,9,0,0,3,0,0,0,366,1,0,4,0,0,0,47779,47779,0,0,0,0
37,0290,"АО СК ""Альянс""",Москва,69738,91,0,0,0,0,69403,38495,18288,0,0,20207,30908,5688,1,28,0,20,472,0,0,425,4742,572,1,1,0,0,0,0,1,23,539,8,9,24639,0,0,0,335,0,266,69,0,0
38,0518,"АО СК ""БАСК""",Белово,16635,0,0,0,0,0,5291,2441,2009,0,0,432,2850,2794,2431,0,0,0,165,0,0,19,179,54,1,1,0,0,0,0,0,0,53,0,0,2,0,0,0,11344,11227,117,0,0,0
39,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,88259,5704,0,0,0,0,39000,23306,23218,0,0,88,15694,10691,10192,0,0,0,35,0,0,56,408,5000,4924,52,4872,0,0,0,0,5,71,0,0,3,0,0,0,49259,49259,0,0,0,0
40,0425,"АО СК ""Ингвар""",Москва,533,0,0,0,0,0,533,2,2,0,0,0,531,519,0,0,0,0,319,0,0,193,7,10,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0
41,3991,"АО СК ""Ренессанс здоровье""",Москва,133075,10719,128,87,0,41,132947,132947,132803,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2947,"АО СК ""РСХБ-Страхование""",Москва,137422,0,0,0,0,0,137400,57888,57878,0,0,10,79512,30926,371,4,0,0,42,461,74,5129,24919,24547,32,32,0,0,0,0,0,1,24514,0,2791,21248,0,0,0,22,0,22,0,0,0
43,3256,"АО СК ""Совкомбанк Жизнь""",Москва,20411,0,2858,2624,1090,234,17553,17553,13966,0,0,3587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1216,"АО СК ""Чулпан""",Альметьевск,44354,0,0,0,0,0,12135,6874,6765,0,0,109,5261,3120,319,0,0,1,15,115,0,73,2597,2124,23,23,0,0,0,1,5,0,2093,2,0,17,0,0,0,32219,31458,737,24,0,0
45,4376,"НКО ""ВОВС""",Сызрань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4349,"НКО ""МОВС""",Санкт-Петербург,70,0,0,0,0,0,70,0,0,0,0,0,70,45,31,0,0,0,1,0,0,10,3,16,0,0,0,0,0,0,0,0,0,16,7,2,0,0,0,0,0,0,0,0,0
47,4379,"НКО ""ПОВСТО""",Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4301,НКО НОВС,Камышин,155,0,0,0,0,0,155,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,151,0,0,0,0,0,0,0,0,0
49,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,8,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4169,"НКО ПОВС ""СмартСтрах""",Москва,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,156,0,0,0,0,0,156,0,0,0,0,0,156,154,150,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,356,0,0,0,0,0,356,0,0,0,0,0,356,355,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,29,0,0,0,0,0,29,0,0,0,0,0,29,29,10,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,23,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,19,0,3,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,25,0,0,0,0,0,25,21,19,0,0,2,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,689634,6124,0,0,0,0,672907,525125,509047,21,0,16078,147782,69278,4148,4,0,43,1073,4,4,1376,62630,60099,654,654,0,0,7,73,0,2128,57234,3,35,18370,0,0,0,16727,16341,339,47,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,62245,0,0,0,0,0,62245,23390,23241,0,0,149,38855,26278,195,0,2,0,1,1216,0,400,24464,12473,0,0,0,0,4,0,0,6,12463,0,0,104,0,0,0,0,0,0,0,0,0
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,326292,44,302403,302403,284387,0,23889,23889,17185,0,0,6704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14507
60,0436,"ООО ""АМТ Страхование""",Москва,152,74,0,0,0,0,152,26,26,0,0,0,126,58,0,0,0,18,32,0,0,1,7,64,0,0,0,0,0,64,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,62,0,0,0,0,0,62,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
62,3799,"ООО ""БСД""",Москва,8806,0,0,0,0,0,8806,1223,396,0,0,827,7583,1502,78,0,0,0,1257,0,0,110,57,5966,56,56,0,0,0,0,0,1,5871,38,115,0,0,0,0,0,0,0,0,0,0
63,3826,"ООО ""Вита-страхование""",Сургут,585,0,285,285,0,0,300,300,276,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3866,"ООО ""ВСК-Линия жизни""",Москва,850,1,845,845,0,0,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,549
65,3978,"ООО ""ВСК-Милосердие""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1083,"ООО ""Зетта Страхование""",Москва,234257,1980,0,0,0,0,133365,48428,39583,0,0,8845,84937,68674,18158,3,0,0,470,610,0,1833,47600,9757,3151,676,2475,0,0,0,7,19,6545,35,9,6497,0,0,0,100892,99375,1168,349,0,0
67,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,120133,7849,39195,38675,16829,520,80938,80938,52372,0,0,28566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650
68,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,77,0,0,0,0,0,77,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0
69,4326,"ООО ""КПСК""",Симферополь,24971,0,0,0,0,0,24971,512,478,0,0,34,24459,12616,42,1,2,7,12,0,0,157,12395,11797,0,0,0,0,8,4,0,0,11785,0,38,8,0,0,0,0,0,0,0,0,0
70,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,14,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
71,4013,"ООО ""МАКС-Жизнь""",Москва,10598,33,10598,10598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643
72,3594,"ООО ""МСГ""",Москва,10113,2705,0,0,0,0,10113,9508,6826,0,0,2682,605,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0
73,3128,"ООО ""МСК ""АйАйСи""",Москва,247160,3663,0,0,0,0,247160,3664,1,0,0,3663,243496,219252,0,0,0,0,0,0,0,0,219252,24244,0,0,0,0,0,0,0,0,24239,5,0,0,0,0,0,0,0,0,0,0,0
74,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,288,0,157,157,0,0,131,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
76,3609,"ООО ""ППФ Страхование жизни""",Москва,14309,0,11719,10893,0,826,2590,2590,2245,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
77,3438,"ООО ""ПРОМИНСТРАХ""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,6233,1980,0,0,0,0,6233,6233,0,0,0,6233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2042,"ООО ""СК ""Гранта""",Казань,17424,556,0,0,0,0,17424,8700,8038,0,0,662,8724,7418,1728,0,0,0,22,0,0,103,5565,730,30,30,0,0,0,0,0,295,404,1,0,576,0,0,0,0,0,0,0,0,0
80,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,18506,379,2446,2443,720,3,16060,16060,16017,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670
81,3837,"ООО ""СК ""Ингосстрах-М""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,15,0,0,0,0,0,15,0,0,0,0,0,15,14,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,6065,0,0,0,0,0,6065,1070,848,0,0,222,4995,1065,1065,0,0,0,0,0,0,0,0,189,189,189,0,0,0,0,0,0,0,0,0,3741,0,0,0,0,0,0,0,0,0
84,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,4999,0,0,0,0,0,4999,2489,1477,0,0,1012,2510,1994,1073,0,0,0,837,0,0,20,64,78,30,30,0,0,0,0,1,1,46,0,0,438,0,0,0,0,0,0,0,0,0
85,2877,"ООО ""СК ""Мегарусс-Д""",Москва,4982,0,0,0,0,0,4971,1458,1455,0,0,3,3513,3476,3253,0,0,0,17,0,0,23,183,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,11,11,0,0,0,0
86,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
