Сведения о количестве заявленных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
46,0290,"АО СК ""Альянс""",Москва,12299,164,0,0,0,0,12289,3256,2215,12,0,1041,9033,1017,32,43,2,13,749,0,0,160,18,133,20,20,0,0,37,0,0,3,73,0,1,7882,0,0,0,10,0,1,9,0
47,0278,"АО СК ""АСКОМЕД""",Самара,7001,0,0,0,0,0,7001,7001,0,0,0,7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,56247,0,0,0,0,0,52580,52499,386,0,0,52113,81,80,64,0,0,0,0,0,0,2,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3667,3665,2,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,6519,846,0,0,0,0,882,458,454,0,0,4,424,271,250,0,0,0,5,0,0,2,14,153,152,0,152,0,0,0,0,0,1,0,0,0,0,0,0,5637,5637,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,184,0,0,0,0,0,184,147,100,0,0,47,37,36,2,7,0,0,11,0,0,13,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,2600,0,0,0,0,0,2600,0,0,0,0,0,2600,2599,0,0,0,0,2597,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,10425,0,0,0,0,0,10422,8781,8637,0,0,144,1641,1578,739,0,0,1,2,160,42,232,444,39,0,0,0,0,0,0,0,0,39,0,6,18,3,3,0,0,0,0,0,0
53,3467,"АО СК ""Сибирский Спас""",Новокузнецк,34600,0,0,0,0,0,24818,24286,793,0,0,23493,532,526,510,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9782,9782,0,0,0
54,3983,"АО СК ""Стерх""",Якутск,47193,0,0,0,0,0,3015,1715,1702,0,0,13,1300,1231,307,0,2,1,0,0,0,759,162,64,2,2,0,0,2,13,0,1,46,0,0,5,0,0,0,44178,44178,0,0,0
55,1216,"АО СК ""Чулпан""",Альметьевск,21860,0,0,0,0,0,11773,10770,1997,0,0,8773,1003,982,863,0,1,0,1,34,0,20,63,21,2,2,0,0,0,0,0,0,19,0,0,0,0,0,0,10087,10086,1,0,0
56,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,52,0,0,0,0,0,52,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
57,2733,"ЗАО ""СК ""Резерв""",Хабаровск,1141,0,0,0,0,0,1141,1131,1131,0,0,0,10,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0
58,2284,"ЗАО ГСАО ""Плато""",Москва,281,0,0,0,0,0,281,263,259,0,0,4,18,17,4,0,0,0,0,0,0,13,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1675,Либерти Страхование (АО),Санкт-Петербург,98656,502,0,0,0,0,89606,79343,625,0,0,78718,10263,10168,9853,0,0,3,144,0,0,63,105,70,36,36,0,0,0,0,0,7,15,12,5,20,0,0,0,9050,9047,0,3,0
60,4349,"НКО ""МОВС""",Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4314,"НКО ""ПОВС застройщиков""",Москва,64,0,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
62,4301,НКО НОВС,Камышин,54,0,0,0,0,0,54,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
63,4202,"НКО ОВС ""Саклау""",Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,4360,"НКО ПОВС ""P2P страхование""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4169,"НКО ПОВС ""ГарантИнвест""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,12,0,0,0,0,0,12,0,0,0,0,0,12,12,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,19,0,0,0,0,0,19,0,0,0,0,0,19,19,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,4362,НКО ПОВС «Содружество»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2708,"ОАО ""ЧСК""",Москва,200182,0,0,0,0,0,197179,197157,194,0,0,196963,22,15,10,0,0,0,1,0,0,4,0,6,0,0,0,0,0,0,0,0,6,0,0,1,2991,2991,0,12,0,1,11,0
72,0436,"ООО  ""АМТ Страхование""",Москва,22,12,0,0,0,0,22,0,0,0,0,0,22,8,0,0,0,7,1,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1083,"ООО  ""Зетта Страхование""",Москва,43468,2501,0,0,0,0,27579,9501,2597,0,0,6904,18078,17450,14208,0,0,0,22,57,0,1793,1370,114,8,8,0,0,0,0,1,1,104,0,0,514,0,0,0,15889,15832,9,48,0
74,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,3800,0,0,0,0,0,2828,222,23,0,0,199,2606,2600,2594,0,0,0,0,0,0,3,3,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,972,972,0,0,0
75,3828,"ООО  СК ""Альянс Жизнь""",Москва,306361,26912,4589,4589,93,0,301772,301772,1048,0,0,300724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,131448,0,115210,115210,103312,0,16238,16238,15394,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2496,"ООО ""Абсолют Страхование""     ",Москва,27270,1858,0,0,0,0,25670,22829,4270,0,0,18559,2841,2664,2062,0,0,53,116,0,0,179,254,151,13,13,0,0,0,27,0,22,89,0,7,19,0,0,0,1600,1596,0,4,0
78,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,8937,72,0,0,0,0,8937,8665,155,0,0,8510,272,265,232,0,0,0,8,0,0,23,2,7,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
79,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,8456,0,0,0,0,0,8456,5889,5840,0,0,49,2567,2499,111,0,0,0,4,471,0,34,1879,67,0,0,0,0,3,0,0,0,64,0,0,1,0,0,0,0,0,0,0,0
80,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,35285,162,34680,34584,0,96,605,605,84,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,24,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
82,3487,"ООО ""БИН Страхование""",Москва,1098,0,0,0,0,0,1006,372,268,0,0,104,634,453,364,0,0,0,5,0,0,13,71,103,18,18,0,0,3,0,0,3,73,6,0,78,0,0,0,92,83,4,5,0
83,3799,"ООО ""БСД""",Москва,14833,0,0,0,0,0,14833,14551,3,0,0,14548,282,267,231,0,0,0,1,0,0,31,4,15,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0
84,3826,"ООО ""Вита-страхование""",Сургут,3746,0,1461,1425,0,36,2285,2285,67,0,0,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3866,"ООО ""ВСК-Линия жизни""",Москва,6891,0,1086,435,0,651,244,244,244,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5561,5561,0,0,0,0,0,0
86,3978,"ООО ""ВСК-Милосердие""",Москва,2210,0,0,0,0,0,2210,2210,0,0,0,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,3535,"ООО ""ИНКОР Страхование""",Дмитров,953,0,0,0,0,0,953,123,52,0,0,71,830,820,739,0,2,0,3,0,0,76,0,5,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,0,0
88,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,136675,0,95189,93063,2115,2126,41486,41486,40057,0,0,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3993,"ООО ""Компания Банковского Страхования""",Москва,585,0,0,0,0,0,585,102,0,0,0,102,483,36,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,2,0,0,445,0,0,0,0,0,0,0,0
