"Сведения о выплатах по договорам, принятым в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
13,2708,"АО ""ЧСК""",Москва,1279.36986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1279.36986,-,285.62686,993.743,-
14,0177,"АО ""Юнити страхование""",Москва,1070.6603,-,-,-,-,1070.6603,-,-,-,-,-,1070.6603,-,-,-,-,-,-,-,-,-,-,1070.6603,1070.6603,-,1070.6603,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,4351,АО РНПК,Москва,2299590.22972,-,-,-,-,2285255.9087,219450.54623,115458.88736,-,-,103991.65887,2065805.36247,1699207.43672,369008.20078,35.73976,221946.19881,44710.40809,24397.28284,101824.65521,1211.8323,933896.6594,3388.29183,33217.3964,1391.9908,-,-,-,13396.39317,-,-,8707.42569,8391.20895,1330.37779,1898.18477,331482.34458,-,-,-,14334.32102,14041.53422,292.7868,-,-
16,3300,"АО СГ ""Спасские ворота""",Москва,2041.95344,-,-,-,-,600.0599,-,-,-,-,-,600.0599,600.0599,-,-,-,-,598.65263,-,-,1.40727,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1441.89354,-,338.80754,1103.086,-
17,0290,"АО СК ""Альянс""",Москва,167078.54977,-,-,-,-,161412.03336,-,-,-,-,-,161412.03336,142271.9025,-,-,141568.62186,-,-,-,-,703.28064,-,-,-,-,-,-,-,-,-,-,-,-,19140.13086,-,-,-,-,5666.51641,-,1249.78635,4416.73006,-
18,2947,"АО СК ""РСХБ-Страхование""",Москва,5736.90797,-,-,-,-,4774.95923,4336.27459,-,-,-,4336.27459,438.68464,438.68464,-,-,-,-,14.65824,-,-,424.0264,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,961.94874,-,287.59291,674.35583,-
19,3256,"АО СК ""Совкомбанк Жизнь""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,0212,"АО СК ""Цюрих""",Москва,76.66954,-,-,-,-,76.66954,-,-,-,-,-,76.66954,76.66954,-,-,-,-,-,-,-,76.66954,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,1216,"АО СК ""Чулпан""",Альметьевск,6202.40545,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6202.40545,-,1744.99167,4457.41378,-
22,2496,"ООО ""Абсолют Страхование""",Москва,95534.73586,-,-,-,-,93992.38302,-,-,-,-,-,93992.38302,92985.83959,71236.9165,-,177.58401,-,6136.26218,-,-,15435.0769,-,-,-,-,-,-,-,-,-,-,-,-,-,1006.54343,-,-,-,1542.35284,-,358.24365,1184.10919,-
23,4375,"ООО ""ДжиАйСи Перестрахование""",Москва,9127.54063,-,-,-,-,9127.54063,-,-,-,-,-,9127.54063,9127.54063,-,-,9127.54063,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,1083,"ООО ""Зетта Страхование""",Москва,3596.33539,-,-,-,-,876.73777,-,-,-,-,-,876.73777,876.73777,853.12603,-,-,-,2.62176,-,-,20.98998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2719.59762,-,687.77811,2031.81951,-
25,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,1307,"ООО ""СК ""Согласие""",Москва,56124.88153,-,-,-,-,49263.7572,7084.87896,7084.87896,-,-,-,42178.87824,41064.68025,1264.28659,-,911.45754,3567.72041,1954.87788,-,-,33359.34318,6.99465,704.64043,-,-,-,-,39.03605,-,319.85947,-,345.74491,-,409.55756,-,-,-,-,6861.12433,-,1540.26594,5320.85839,-
27,1182,"ООО ""СК ""ТИТ""",Москва,71065.99186,-,-,-,-,71065.99186,848.45904,848.45904,-,-,-,70217.53282,60727.32472,563.41087,-,4082.73179,-,7497.76958,-,-,48300.91364,282.49884,9490.2081,-,-,-,-,9284.22941,-,-,192.65708,13.32161,-,-,-,-,-,-,-,-,-,-,-
28,3969,"ООО ""СК Чабб""",Москва,102773.56402,-,-,-,-,102773.56402,1506.31623,1506.31623,-,-,-,101267.24779,95277.08715,-,-,-,-,169.92898,-,-,95107.15817,-,4628.22896,-,-,-,-,-,-,-,-,4628.22896,-,1361.93168,-,-,-,-,-,-,-,-,-
29,4174,"ООО ""СКОР П.О.""",Москва,719804.40162,-,-,-,-,719804.40162,4328.34278,3621.50917,-,-,706.83361,715476.05884,708558.45402,109433.68288,-637.7245,27948.02309,-,2649.86587,237230.91848,-,331933.6882,-,5167.60482,3572.25396,227.84803,-,-,-,-,-,-,1501.73179,93.61907,-,1750,-,-,-,-,-,-,-,-
30,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,573.61193,-,-,-,-,573.61193,-,-,-,-,-,573.61193,573.61193,562.95869,-,-,-,-,-,-,10.65324,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,816.81991,-,-,-,-,816.81991,-,-,-,-,-,816.81991,-,-,-,-,-,-,-,-,-,-,816.81991,-,-,-,-,-,-,-,-,816.81991,-,-,-,-,-,-,-,-,-,-,-
32,0585,"ООО ""СФ ""Адонис""",Пермь,3029.23273,-,-,-,-,2501.88329,1541.5713,1541.5713,-,-,-,960.31199,960.31199,178.86976,-,-,-,-,-,-,215.57792,565.86431,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,527.34944,-,112.79387,414.55557,-
33,3398,"ООО СК ""ВТБ Страхование""",Москва,45145.58662,-,-,-,-,16857.15269,641.84758,641.84758,-,-,-,16215.30511,12606.53095,51.81926,-,25.875,-,-,-,-,12528.83669,-,3608.77416,-,-,-,-,3608.77416,-,-,-,-,-,-,-,-,-,-,28288.43393,-,6658.17757,21630.25636,-
34,3847,"ООО СК ""НСГ""",Москва,1384.19115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1384.19115,-,1384.19115,-,-
35,3268,"ООО СК ""Паритет-СК""",Москва,3816.10554,-,-,-,-,2676.75451,-,-,-,-,-,2676.75451,2670.41089,-,-,23.041,-,-,-,-,2647.36989,-,6.34362,-,-,-,-,-,-,-,-,6.34362,-,-,-,-,-,-,1139.35103,-,256.6999,882.65113,-
36,4331,"ООО СК ""Сбербанк страхование""",Москва,25149.18634,-,-,-,-,24358.13431,-,-,-,-,-,24358.13431,21811.9501,-,-,-,-,5.27721,-,-,21806.67289,-,-,-,-,-,-,-,-,-,-,-,-,2546.18421,-,-,-,-,791.05203,-,171.65846,619.39357,-
37,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,1643,"ООО СПК ""Юнити Ре""",Москва,13685.92842,-,-,-,-,13685.92842,-,-,-,-,-,13685.92842,11640.07325,-,-,509.88049,-,-,-,-,11130.19276,-,2045.85517,321.07576,321.07576,-,-,-,-,-,162.00403,1562.77538,-,-,-,-,-,-,-,-,-,-,-
39,0397,"ООО Страховая Компания ""Гелиос""",Москва,118.76568,-,-,-,-,1.92691,1.92691,1.92691,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,116.83877,-,116.83877,-,-
40,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,25523.25239,-,-,-,-,18840.03423,163.02327,163.02327,-,-,-,18677.01096,15570.95334,2514.45888,-,59.90615,-,1673.31594,51.0471,-,11172.50658,99.71869,546.8998,273.68789,273.68789,-,-,-,-,48.83672,-,224.37519,-,2219.16207,339.99575,-,-,-,6683.21816,-,1905.60864,4777.60952,-
41,0001,"ПАО СК ""Росгосстрах""",Люберцы,102133.18897,-,-,-,-,51945.78893,-,-,-,-,-,51945.78893,43741.01027,-,566.57848,1548.5292,-,-,-,-,41625.90259,-,4487.28199,1194.72778,1194.72778,-,-,2362.71857,-,76.37916,543.06213,310.39435,-,3717.49667,-,-,-,-,50187.40004,-,12990.69985,37196.70019,-
42,0621,"САО ""ВСК""",Москва,203716.96906,-,-,-,-,183323.24596,-,-,-,-,-,183323.24596,183297.2082,404.74342,-,33102.45417,68302.42492,3579.64792,-,-,77806.69321,101.24456,14.41902,-,-,-,-,0.20859,14.21043,-,-,-,-,11.61874,-,-,-,-,20393.7231,-,5026.85359,15366.86951,-
43,0348,"САО ""ЛЕКСГАРАНТ""",Москва,59557.20357,-,-,-,-,59557.20357,-,-,-,-,-,59557.20357,59557.20357,-,-,59557.20357,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,1209,"САО ""РЕСО-Гарантия""",Москва,259076.39902,-,-,-,-,198010.05235,109474.37994,207.25518,-,-,109267.12476,88535.67241,88408.35992,782.82034,-,46.08125,-,71404.41878,-,-,15780.82913,394.21042,127.31249,-,-,-,-,-,-,76.37916,-,50.93333,-,-,-,-,-,-,61066.34667,-,14418.59335,46647.75332,-
45,0928,"СПАО ""Ингосстрах""",Москва,1940895.11099,-,-,-,-,1894007.4411,2472.0844,2002.58689,-,-,469.49751,1891535.3567,1799418.05891,7278.08892,552.75239,409016.8499,58524.76098,19112.63217,37298.26218,-,1267634.71237,-,92117.29779,8458.0535,8458.0535,-,-,76939.60507,-,1579.23594,137.69976,5002.70352,-,-,-,-,-,-,46887.66989,-,12677.22491,34210.44498,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,6158558.83092,-,-,-,-,5600573.70985,353973.49745,132466.9577,-,-,221506.53975,5246600.2124,4762164.15462,467927.43458,517.34613,1174442.04823,85772.55464,128436.99039,339055.57369,1211.8323,2552651.15984,13361.04712,104010.02891,4851.56478,3038.18318,271.84916,-,67094.55644,-,2100.21778,9894.80641,19311.11473,757.76877,43343.96572,337082.06315,-,-,-,557985.12107,211762.33924,82610.74084,263612.04099,-
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,5499890.10976,-,-,-,-,5499890.10976,28061.72379,26897.18217,-,-,1164.54162,5471828.38597,5365535.17788,112721.08863,-,968514.51404,178114.98114,100679.79427,616410.86662,-,3389093.93318,-,90974.84047,16332.46623,7437.20978,1070.6603,-,63514.8559,14.21043,0.47267,2.16794,10423.29381,687.37349,6392.0163,8926.35132,-,-,-,-,-,-,-,-
