"Сведения о выплатах по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
19,1216,"АО СК ""Чулпан""",Альметьевск,14276.04788,-,-,-,-,4477.44306,4477.44306,4477.44306,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9798.60482,-,9766.95104,31.65378,-
20,3175,"ЗАО ""Капитал  Ре""",Москва,49735.69908,-,-,-,-,49735.69908,243.58488,243.58488,-,-,-,49492.1142,22256.85476,4343.83083,-,513.42423,-,721.53096,-,-,15276.5636,1401.50514,46.37226,-,-,-,-,-,-,-,-,46.37226,-,27188.88718,-,-,-,-,-,-,-,-,-
21,2284,"ЗАО ГСАО ""Плато""",Москва,145.54916,-,-,-,-,145.54916,-,-,-,-,-,145.54916,145.54916,1.87275,-,-,-,-,-,-,143.67641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,1675,Либерти Страхование (АО),Санкт-Петербург,7013.19872,-,-,-,-,5087.26363,3711.07514,-,-,-,3711.07514,1376.18849,508.17251,1.08,-,-,-,-,-,-,507.09251,-,868.01598,859.79934,-,859.79934,-,-,-,-,-,8.21664,-,-,-,-,-,-,1925.93509,-,1920.06058,5.87451,-
23,1298,"ОАО ""Капитал Страхование""",Когалым,45517.72155,-,-,-,-,11923.02382,-,-,-,-,-,11923.02382,11923.02382,-,-,-,-,-,-,-,11923.02382,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33594.69773,-,32753.47018,841.22755,-
24,2708,"ОАО ""ЧСК""",Москва,3154.3297,-,-,-,-,547.49027,-,-,-,-,-,547.49027,547.49027,-,-,-,-,-,-,-,547.49027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2606.83943,-,2540.09009,66.74934,-
25,1083,"ООО  ""Зетта Страхование""",Москва,5926.77481,-,-,-,-,391.04349,-,-,-,-,-,391.04349,391.04349,-,-,-,-,-,-,-,391.04349,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5535.73132,-,5383.48679,152.24453,-
26,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,2159.23095,-,-,-,-,2159.23095,-,-,-,-,-,2159.23095,2159.23095,951.47198,-,-,-,2.63829,-,-,11.3615,1193.75918,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,2496,"ООО ""Абсолют Страхование""     ",Москва,13720.38128,-,-,-,-,10674.91246,68.34094,68.34094,-,-,-,10606.57152,9075.50365,189.01571,-,1078.74226,4705.61469,11.90661,-,-,3090.22438,-,702.34207,-,-,-,-,598.45127,-,-,-,103.8908,-,-,828.7258,-,-,-,3045.46882,-,2976.61931,68.84951,-
28,3487,"ООО ""БИН Страхование""",Москва,4079.10785,-,-,-,-,759.07752,-,-,-,-,-,759.07752,18.82886,-,-,18.82886,-,-,-,-,-,-,740.24866,-,-,-,-,740.24866,-,-,-,-,-,-,-,-,-,-,3320.03033,-,3319.13454,0.89579,-
29,1284,"ООО ""Группа Ренессанс Страхование""",Москва,8354.37008,-,-,-,-,5693.2941,4284.55313,4284.55313,-,-,-,1408.74097,88.9113,-,-,-,-,-,-,-,88.9113,-,1306.90996,-,-,-,-,-,-,-,-,1306.90996,-,-,12.91971,-,-,-,2661.07598,-,2376.3529,284.72308,-
30,4189,"ООО ""Кредендо - Ингосстрах  Кредитное Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,3438,"ООО ""ПРОМИНСТРАХ""",Москва,20369.58936,-,-,-,-,18611.06896,57.6002,57.6002,-,-,-,18553.46876,18511.71466,4680.22126,-,1894.64947,-,-,-,-,11825.34394,111.49999,16.7541,-,-,-,-,-,-,-,-,16.7541,-,-,25,-,-,-,1758.5204,-,1719.21993,39.30047,-
32,1307,"ООО ""СК ""Согласие""",Москва,61054.01775,-,-,-,-,39566.32575,-,-,-,-,-,39566.32575,39563.01272,6305.14404,-,1467.09914,-,519.43267,-,-,31194.51287,76.824,3.31303,-,-,-,-,-,-,-,-,3.31303,-,-,-,-,-,-,21487.692,-,379.70732,21107.98468,-
33,1182,"ООО ""СК ""ТИТ""",Москва,45487.70134,-,-,-,-,45487.70134,331.30176,331.30176,-,-,-,45156.39958,43217.68195,12894.29331,-,-,12.15797,18484.94451,-,-,9110.89988,2715.38628,1938.71763,-,-,-,-,1767.98306,-,-,170.73457,-,-,-,-,-,-,-,-,-,-,-,-
34,3969,"ООО ""СК Чабб""",Москва,89145.02585,-,-,-,-,89145.02585,2117.81628,2117.81628,-,-,-,87027.20957,24750.16672,-,-,-,-,-,-,-,24750.16672,-,3089.83445,-,-,-,-,-,-,-,-,3089.83445,-,59187.2084,-,-,-,-,-,-,-,-,-
35,4174,"ООО ""СКОР П.О.""",Москва,1340327.46215,-,-,-,-,1340327.46215,62070.14224,61215.07529,-,-,855.06695,1278257.31991,1275477.46575,74248.90163,172.24257,15910.06031,19096.71714,6857.41181,19082.7363,-,1140109.39599,-,2779.85416,2496.06211,26.90066,-,-,-,-,-,-,283.79205,-,-,-,-,-,-,-,-,-,-,-
36,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,477.45817,-,-,-,-,477.45817,28.8001,28.8001,-,-,-,448.65807,448.65807,-,10.19945,104.64896,-,11.90661,-,-,321.90305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,432.50386,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,432.50386,-,432.50386,-,-
38,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,21079.89471,-,-,-,-,20893.76764,-,-,-,-,-,20893.76764,7041.13692,-,-,-,4037.35644,-,-,-,3003.78048,-,13852.63072,-,-,-,-,-,-,-,-,13852.63072,-,-,-,-,-,-,186.12707,-,184.63929,1.48778,-
39,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,20029.50398,-,-,-,-,13877.46636,86.4003,86.4003,-,-,-,13791.06606,13782.44942,933.60429,-,641.77972,-,-,-,-,12146.04926,61.01615,8.61664,-,-,-,-,-,-,-,-,8.61664,-,-,-,-,-,-,6152.03762,-,22.99577,6129.04185,-
40,0585,"ООО ""СФ ""Адонис""",Пермь,2088.37683,-,-,-,-,515.92597,-,-,-,-,-,515.92597,515.92597,515.92597,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1572.45086,-,1533.01099,39.43987,-
41,3398,"ООО СК ""ВТБ Страхование""",Москва,96798.76112,-,-,-,-,62648.59146,2879.58688,2879.58688,-,-,-,59769.00458,52935.73155,52.07325,-,47.21678,761.67556,1517.76312,-,-,50557.00284,-,3984.82141,-,-,-,-,19.19284,-,-,-,2777.9887,1187.63987,-,2848.45162,-,-,-,34150.16966,-,33019.67352,1130.49614,-
42,3847,"ООО СК ""Независимая страховая группа""",Москва,188.30843,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,188.30843,-,-,188.30843,-
43,3268,"ООО СК ""Паритет-СК""",Москва,6497.09765,-,-,-,-,3342.80271,-,-,-,-,-,3342.80271,2872.78826,-,-,431.49965,-,-,-,-,2441.28861,-,470.01445,-,-,-,-,-,-,-,-,470.01445,-,-,-,-,-,-,3154.29494,-,3087.08438,67.21056,-
44,4331,"ООО СК ""Сбербанк страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,1643,"ООО СПК ""Юнити Ре""",Москва,378919.01289,-,-,-,-,378919.01289,759.53454,759.53454,-,-,-,378159.47835,367458.83791,6169.52706,73.90602,594,1009.78274,1008.97787,-,-,351827.08391,6775.56031,10700.64044,42.68414,-,-,-,780.15935,-,-,-,9877.79695,-,-,-,-,-,-,-,-,-,-,-
47,0397,"ООО Страховая Компания  ""Гелиос""",Москва,233352.57538,-,-,-,-,233347.19189,16.97165,16.97165,-,-,-,233330.22024,233330.22024,1.11724,-,-,-,-,-,-,233329.103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.38349,-,-,5.38349,-
48,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,69669.1471,-,-,-,-,59624.66668,270.79707,270.79707,-,-,-,59353.86961,56414.32669,32989.30291,-,1112.41841,44.13307,3082.52529,-,-,18695.89072,490.05629,2939.54292,27.97471,27.97471,-,-,-,-,-,2391.4616,520.10661,-,-,-,-,-,-,10044.48042,-,32.42973,10012.05069,-
49,0001,"ПАО СК ""Росгосстрах""",Люберцы,235084.3045,-,-,-,-,161752.40338,-,-,-,-,-,161752.40338,100369.03394,-,33958.50392,114.33414,-,71.43976,-,-,66212.05657,12.69955,18597.56041,331.91942,331.91942,-,-,-,-,-,18224.45876,41.18223,-,42785.80903,-,-,-,-,73331.90112,-,72146.78367,1185.11745,-
50,0621,"САО ""ВСК""",Москва,43407.52213,-,-,-,-,18224.47587,331.68452,331.68452,-,-,-,17892.79135,17892.79135,1046.12981,-,1026.84789,-,3197.18939,-,-,12609.92471,12.69955,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25183.04626,-,24143.54506,1039.5012,-
51,0348,"САО ""ЛЕКСГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,0177,САО ЭРГО,Москва,654.77529,-,-,-,-,649.08865,-,-,-,-,-,649.08865,460.48759,-,-,-,-,-,-,-,460.48759,-,188.60106,188.60106,-,188.60106,-,-,-,-,-,-,-,-,-,-,-,-,5.68664,-,-,5.68664,-
53,0928,"СПАО ""Ингосстрах""",Москва,1225010.56576,-,-,-,-,1170337.90215,110295.90527,9558.89311,-,-,100737.01216,1060041.99688,1008330.28012,12491.76721,-,136229.73899,37947.86156,4175.99432,-,-,817484.91804,-,51711.71676,30262.34925,30262.34925,-,-,9167.9213,594.62702,4.5677,1751.69856,9930.55293,-,-,-,-,-,-,54672.66361,-,52637.25135,2035.41226,-
54,1209,"СПАО ""РЕСО-Гарантия""",Москва,397528.09998,-,-,-,-,352928.74482,97389.65737,508.47495,-,-,96881.18242,255539.08745,176542.23822,9587.67997,72.80738,855.51667,-,124.69994,-,-,165721.78471,179.74955,374.70264,-,-,-,-,-,-,-,-,374.70264,-,78622.14659,-,-,-,-,44599.35516,-,43059.37887,1539.97629,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,5684427.92465,-,-,-,-,5205958.13556,283245.59156,83001.71381,-,-,200243.87775,4922712.544,4558202.14823,316498.11937,34615.65555,166276.11655,79761.2106,37813.20546,32721.6151,-,3870153.96024,20362.26536,96402.62801,1583.76242,58.58144,859.79934,-,42206.36268,25.01622,-,2668.44473,44284.83365,5634.20831,221268.01445,46839.75331,-,-,-,478469.78909,-,431223.65302,47246.13607,-
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,3341408.40422,-,-,-,-,3341408.40422,182901.04231,170703.28351,-,-,12197.7588,3158507.36191,2883058.01234,60291.38345,-,424429.22351,80782.05708,32149.65612,5222.267,-,2280102.98675,80.43843,204089.99913,128402.55292,125895.73797,188.60106,-,22139.55609,594.62702,4.5677,19885.83219,31874.58572,1188.27749,59373.45095,11985.89949,-,-,-,-,-,-,-,-
