Сведения о количестве заключенных договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ИТОГО:,,,,43507166,1155898,1136304,1135490,854189,814,34180019,14844844,11642737,63,1,3202107,19335175,12781843,951686,1736,382,790,632851,15207,81,110306,11068885,3226072,385778,165488,219731,2,602,1190,556,6704,2825402,5838,6548,3320712,5,5,0,8190838,8091138,86662,13038,0
1,4192," ОВС ""Народные кассы""",Москва,4867,0,0,0,0,0,4867,0,0,0,0,0,4867,15,0,0,0,0,0,0,0,6,9,13,0,0,0,0,0,0,0,0,0,13,0,4839,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,24853,2,15892,15892,13357,0,8961,8961,8557,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0191,"АО  ""Тинькофф  Страхование""",Москва,957670,0,0,0,0,0,904067,829250,829250,0,0,0,74817,55852,22490,0,0,0,0,0,0,0,33362,7875,1749,1749,0,0,0,0,0,0,6126,0,0,11090,0,0,0,53603,53603,0,0,0
4,0212,"АО  ""Цюрих надежное страхование""",Москва,848,39,0,0,0,0,848,7,7,0,0,0,841,213,1,0,0,0,89,0,0,121,2,459,4,4,0,0,0,0,0,185,270,0,63,106,0,0,0,0,0,0,0,0
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,157267,21749,113,88,0,25,157154,157154,156770,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3947,"АО ""АИГ""",Москва,588,0,0,0,0,0,480,0,0,0,0,0,480,117,0,0,0,0,56,0,0,61,0,172,9,9,0,0,0,0,0,0,163,0,0,191,0,0,0,108,0,108,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,8699901,4477,0,0,0,0,7504315,2199120,2167422,4,0,31698,5305195,3057240,67999,113,29,109,2502,53,6,5176,2981259,192743,73202,7227,65975,0,28,74,21,266,118876,276,199,2055013,0,0,0,1195586,1188509,6492,585,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,31870,16474,0,0,0,0,23635,22762,6187,0,0,16575,873,234,63,0,0,0,2,0,0,112,57,639,335,335,0,0,0,0,0,44,103,157,0,0,0,0,0,8235,8235,0,0,0
9,0433,"АО ""ВостСибЖАСО""",Иркутск,14868,0,0,0,0,0,14868,13072,5764,0,0,7308,1796,1493,10,0,0,0,33,0,0,44,1406,303,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0
10,1284,"АО ""Группа Ренессанс Страхование""",Москва,902937,66603,0,0,0,0,735825,462553,296393,0,0,166160,273272,142388,33982,1,0,13,557,0,0,764,107071,57326,4231,4231,0,0,0,2,0,30,53063,0,0,73558,0,0,0,167112,166314,769,29,0
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,866,0,855,855,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,428045,0,0,0,0,0,208501,99073,65669,0,0,33404,109428,95884,38507,0,0,0,3018,19,0,729,53611,11611,191,191,0,0,0,8,1,2,11409,0,4,1929,0,0,0,219544,218822,628,94,0
13,2071,"АО ""ГСМК""",Санкт-Петербург,23,22,0,0,0,0,23,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1820,"АО ""ГУТА-Страхование""",Москва,95,0,0,0,0,0,95,0,0,0,0,0,95,91,2,0,0,0,71,0,0,17,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
15,1412,"АО ""Д2  Страхование""",Новосибирск,96332,3351,0,0,0,0,96332,55628,46202,0,0,9426,40704,13317,104,0,0,0,62,0,0,93,13058,6547,0,0,0,0,0,0,0,0,6547,0,0,20840,0,0,0,0,0,0,0,0
16,0055,"АО ""ДальЖАСО""",Хабаровск,19859,0,0,0,0,0,19859,16584,5391,0,0,11193,3275,3159,25,0,0,0,2895,0,0,113,126,116,2,2,0,0,0,2,0,0,80,32,0,0,0,0,0,0,0,0,0,0
17,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,107133,0,0,0,0,0,107133,101074,101074,0,0,0,6059,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,6046,0,0,0,0,0,0,0,0
18,1427,"АО ""МАКС""",Москва,241403,0,0,0,0,0,98137,68034,58431,0,0,9603,30103,21947,12459,1,0,2,97,0,0,472,8916,6381,1444,1444,0,0,1,6,21,50,4827,32,6,1769,0,0,0,143266,142305,572,389,0
19,3256,"АО ""МетЛайф""",Москва,94010,0,8409,8100,6155,309,85601,85601,45871,0,0,39730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3116,"АО ""НАСКО""",Казань,461147,0,0,0,0,0,187256,102573,96413,0,0,6160,84683,58827,4103,2,0,1,52,1552,0,21464,31653,7518,20,17,0,0,7,1,0,92,6803,595,1,18337,0,0,0,273891,271898,1225,768,0
21,2346,"АО ""ОСК""",Самара,66662,5,0,0,0,0,20741,8175,7062,0,0,1113,12566,10851,4630,1,0,12,2458,1,0,734,3015,1570,275,275,0,0,5,29,3,128,1081,49,0,145,0,0,0,45921,45567,297,57,0
22,3748,"АО ""Русский Стандарт Страхование""",Москва,164581,0,61680,61680,0,0,102901,102901,82380,0,0,20521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,24,0,0,0,0,0,24,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,62452,0,0,0,0,0,62452,18654,18565,0,0,89,43798,38286,0,0,0,0,0,0,0,0,38286,585,0,0,0,0,0,0,0,0,585,0,0,4927,0,0,0,0,0,0,0,0
25,2619,"АО ""СК ""Астро-Волга""",Самара,173567,0,0,0,0,0,25099,15544,14742,0,0,802,9555,9057,7293,0,0,2,92,2,0,37,1631,498,0,0,0,0,0,0,0,3,495,0,0,0,0,0,0,148468,148468,0,0,0
26,0507,"АО ""СК ""Колымская""",Хабаровск,22152,557,6623,6612,0,11,15529,15529,4879,0,0,10650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0915,"АО ""СК ""ПАРИ""",Москва,410573,0,0,0,0,0,404086,18980,11465,0,0,7515,385106,378660,1083,7,3,1,364152,0,0,2674,10740,3334,1076,1076,0,0,1,26,5,163,2063,0,14,3098,0,0,0,6487,6033,437,17,0
28,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,779,0,0,0,0,0,779,779,0,0,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,182487,0,0,0,0,0,55496,44212,22669,0,0,21543,11284,8860,3071,0,0,0,1182,0,0,879,3728,924,337,337,0,0,0,0,0,1,271,315,0,1500,0,0,0,126991,126579,159,253,0
30,2359,"АО ""СК УСПЕХ""",Москва,26,0,0,0,0,0,26,22,2,0,0,20,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,814,551,0,0,0,0,814,814,0,0,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1587,"АО ""СО ""Талисман""",Казань,30620,0,0,0,0,0,1621,1024,1024,0,0,0,597,472,320,0,1,0,0,0,0,40,111,98,0,0,0,0,0,0,0,2,96,0,0,27,0,0,0,28999,28999,0,0,0
33,1208,"АО ""СОГАЗ""",Москва,1716435,0,0,0,0,0,1184133,942160,820390,0,0,121770,241973,177653,22174,220,73,109,6315,62,1,9376,139324,41467,3537,3537,0,1,141,134,149,1394,36064,47,518,22335,0,0,0,532302,509169,21217,1916,0
34,3229,"АО ""Страховая бизнес группа""",Воронеж,11155,7,0,0,0,0,5589,5091,4980,0,0,111,498,293,2,0,1,3,96,0,0,129,62,195,0,0,0,0,7,5,0,50,121,12,0,10,0,0,0,5566,5135,255,176,0
35,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,85,0,0,0,0,0,85,3,3,0,0,0,82,81,64,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,648,0,0,0,0,0,648,648,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,15117,25,0,0,0,0,15117,13608,7036,0,0,6572,1509,1441,0,0,0,0,12,0,0,11,1418,6,0,0,0,0,0,0,0,0,6,0,0,62,0,0,0,0,0,0,0,0
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,7869,0,0,0,0,0,2257,353,176,0,0,177,1904,691,509,0,0,0,22,0,0,32,128,576,448,448,0,0,0,0,0,87,31,10,0,637,0,0,0,5612,5612,0,0,0
39,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,5954,0,0,0,0,0,5954,4899,993,0,0,3906,1055,927,12,0,0,0,358,0,0,71,486,128,0,0,0,0,0,0,0,2,126,0,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,38191,0,0,0,0,0,38191,18404,18103,0,0,301,19787,19699,19302,0,0,0,50,5,0,101,241,83,0,0,0,0,0,0,0,0,83,0,0,5,0,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,2297,0,2213,2212,620,1,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3995,АО ВТБ Страхование жизни,Москва,12708,22,12703,12703,0,0,5,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3300,"АО СГ ""Спасские ворота""",Салехард,89985,376,0,0,0,0,87308,4038,972,0,0,3066,83270,79600,17,0,0,8,78946,0,0,131,498,3670,3417,0,3417,0,0,17,0,5,231,0,0,0,0,0,0,2677,2634,38,5,0
45,1858,"АО СК "" Армеец""",Москва,47500,4933,0,0,0,0,17803,16385,7713,0,0,8672,1418,1002,115,0,0,0,4,0,0,76,807,411,9,9,0,0,2,0,0,1,370,29,0,5,0,0,0,29697,29697,0,0,0
46,0290,"АО СК ""Альянс""",Москва,75963,182,0,0,0,0,75610,44601,22874,2,0,21727,31009,4276,5,21,11,45,645,0,0,426,3123,589,1,1,0,0,20,0,1,29,525,13,23,26121,0,0,0,353,0,287,66,0
47,0278,"АО СК ""АСКОМЕД""",Самара,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,17335,0,0,0,0,0,5207,2697,2232,0,0,465,2510,2455,2024,0,0,0,245,0,0,19,167,51,3,3,0,0,0,0,0,0,48,0,0,4,0,0,0,12128,11996,132,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,78407,10015,0,0,0,0,45215,31645,30164,0,0,1481,13570,797,93,0,0,0,134,0,0,102,468,12769,12676,48,12628,0,0,0,0,10,83,0,0,4,0,0,0,33192,33192,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,29270,0,0,0,0,0,29270,22258,22258,0,0,0,7012,7008,1,916,0,0,5974,0,0,71,46,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,379,0,0,0,0,0,379,0,0,0,0,0,379,375,0,0,0,0,255,0,0,118,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,188525,0,0,0,0,0,188495,46044,46036,0,0,8,142451,67034,467,6,8,0,24,558,46,5543,60428,58157,29,29,0,0,0,0,0,3,58125,0,2956,14304,0,0,0,30,0,30,0,0
53,3983,"АО СК ""Стерх""",Якутск,101861,0,0,0,0,0,16527,14440,14232,0,0,208,2087,1463,214,0,1,19,25,6,5,341,857,494,0,0,0,0,2,87,0,61,343,1,7,123,0,0,0,85334,85334,0,0,0
54,1216,"АО СК ""Чулпан""",Альметьевск,48035,0,0,0,0,0,14581,8405,8207,0,0,198,6176,4175,354,0,0,0,16,112,0,123,3570,1982,22,22,0,0,0,2,7,2,1947,2,1,18,0,0,0,33454,32109,1334,11,0
55,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,80,0,0,0,0,0,80,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
56,2733,"ЗАО ""СК ""Резерв""",Хабаровск,173,0,0,0,0,0,173,165,165,0,0,0,8,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
57,2284,"ЗАО ГСАО ""Плато""",Москва,125,0,0,0,0,0,125,103,103,0,0,0,22,19,0,0,0,0,15,0,0,3,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
58,1675,Либерти Страхование (АО),Санкт-Петербург,172162,118,0,0,0,0,145260,99992,28715,0,0,71277,45268,34373,5978,0,0,9,874,0,0,581,26931,4283,660,660,0,0,0,0,4,10,3603,6,48,6564,0,0,0,26902,26801,78,23,0
59,4349,"НКО ""МОВС""",Санкт-Петербург,40,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,0,0,0
60,4314,"НКО ""ПОВС застройщиков""",Москва,967,0,0,0,0,0,967,0,0,0,0,0,967,0,0,0,0,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0,0,0
61,4301,НКО НОВС,Камышин,1281,0,0,0,0,0,1281,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,1273,0,0,0,0,0,0,0,0
62,4202,"НКО ОВС ""Саклау""",Казань,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
63,4360,"НКО ПОВС ""P2P страхование""",Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
64,4169,"НКО ПОВС ""ГарантИнвест""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,7,0,0,0,0,0,7,0,0,0,0,0,7,7,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,126,0,0,0,0,0,126,0,0,0,0,0,126,124,122,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
67,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,116,0,0,0,0,0,116,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0
68,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,36,0,0,0,0,0,36,0,0,0,0,0,36,36,12,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,4362,НКО ПОВС «Содружество»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2708,"ОАО ""ЧСК""",Москва,3058,0,0,0,0,0,1987,1150,1147,0,0,3,837,55,1,0,0,1,11,0,0,40,2,164,1,1,0,0,23,5,5,0,130,0,0,618,2,2,0,1069,0,988,81,0
71,1083,"ООО  ""Зетта Страхование""",Москва,429679,43979,0,0,0,0,358395,220812,147199,0,0,73613,137583,80431,14285,4,0,0,1753,574,0,1461,62354,31766,1471,469,1002,0,0,0,5,12,30177,101,1,25385,0,0,0,71284,69712,1188,384,0
72,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,6739,0,0,0,0,0,6594,2278,2277,0,0,1,4316,4302,3783,0,0,0,53,0,0,68,398,14,2,1,0,0,0,0,0,0,12,0,0,0,0,0,0,145,145,0,0,0
73,3828,"ООО  СК ""Альянс Жизнь""",Москва,2735,169,359,359,0,0,2376,2376,1130,0,0,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,629826,0,324008,324008,264146,0,305818,305818,305751,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2496,"ООО ""Абсолют Страхование""     ",Москва,346003,15362,0,0,0,0,340588,296271,270192,5,0,26079,44317,21474,1250,2,0,80,1420,0,0,1611,17111,10245,402,402,0,0,0,158,0,1299,8192,194,27,12571,0,0,0,5415,5120,243,52,0
76,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,14356,97,0,0,0,0,14356,13503,2922,0,0,10581,853,422,123,0,0,0,190,0,0,48,61,378,266,266,0,0,0,0,0,0,84,28,0,53,0,0,0,0,0,0,0,0
77,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,53374,0,0,0,0,0,53374,19755,19139,0,0,616,33619,26280,50,0,2,0,3,1555,0,71,24599,6989,0,0,0,0,3,0,0,15,6971,0,0,350,0,0,0,0,0,0,0,0
78,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,300451,43,298551,298551,284244,0,1900,1900,1836,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0436,"ООО ""АМТ Страхование""",Москва,135,40,0,0,0,0,135,30,30,0,0,0,105,29,0,0,0,23,5,0,0,1,0,76,0,0,0,0,0,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,52,0,0,0,0,0,52,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
81,3487,"ООО ""БИН Страхование""",Москва,42,0,0,0,0,0,42,20,20,0,0,0,22,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
82,3799,"ООО ""БСД""",Москва,8059,0,0,0,0,0,8059,2426,732,0,0,1694,5633,1044,86,0,0,0,653,0,0,231,74,4365,54,54,0,0,0,0,0,0,4223,88,224,0,0,0,0,0,0,0,0,0
83,3826,"ООО ""Вита-страхование""",Сургут,737,0,422,422,0,0,315,315,307,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3866,"ООО ""ВСК-Линия жизни""",Москва,9634,34,9629,9629,0,0,4,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
85,3978,"ООО ""ВСК-Милосердие""",Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3535,"ООО ""ИНКОР Страхование""",Дмитров,703925,0,0,0,0,0,703925,701918,693874,0,0,8044,2007,1355,864,2,2,0,77,0,0,161,249,625,6,6,0,0,0,0,0,366,252,1,0,27,0,0,0,0,0,0,0,0
87,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,121080,7,38062,38062,14586,0,83018,83018,59092,0,0,23926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3993,"ООО ""Компания Банковского Страхования""",Москва,9167,0,0,0,0,0,9167,0,0,0,0,0,9167,3346,0,0,0,0,0,0,0,0,3346,3346,0,0,0,0,0,0,0,0,3346,0,0,2475,0,0,0,0,0,0,0,0
