"Сведения о страховых премиях по договорам страхования, заключенным при участии посредников",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
34,4334,  АТРАДИУС РУС КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,75930,0,0,0,0,75930,0,0,0,0,0,75930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75930,0,0,0,0,0,0,0,0,0
35,518,  БАСК,Белово,43475,0,0,0,0,4251,3215,1663,0,0,1552,1036,967,620,0,0,0,0,0,0,0,347,69,0,0,0,0,0,0,69,0,0,0,0,0,0,39224,39201,23,0,0
36,4312,  БАШКОРТОСТАН МЕДИЦИНА,Уфа,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3673,  БЕЛОКАМЕННАЯ,Москва,1365,0,0,0,0,1365,0,0,0,0,0,1365,1302,0,0,0,0,860,0,0,442,0,63,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0
38,3487,  БИН СТРАХОВАНИЕ,Москва,390576,0,0,0,0,343752,199036,172857,0,0,26179,144716,71422,9607,53,0,0,4998,2,0,24607,32155,53375,71,0,6671,0,0,9771,34443,2419,60,19859,0,0,0,46824,31469,3837,11518,0
39,3991,  БЛАГОСОСТОЯНИЕ,Москва,435236,11266,10382,0,884,423970,423970,417690,0,0,6280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1207,  БЛАГОСОСТОЯНИЕ ОБЩЕЕ СТРАХОВАНИЕ,Москва,273777,0,0,0,0,273777,131535,101379,0,0,30156,142242,59090,0,0,0,0,0,0,0,0,59090,19028,0,0,0,0,0,0,19028,0,0,64124,0,0,0,0,0,0,0,0
41,3064,  БОРОВИЦКОЕ СТРАХОВОЕ ОБЩЕСТВО,Москва,34629,0,0,0,0,33899,834,336,0,0,498,33065,32638,85,0,0,0,31414,0,0,1074,65,386,0,0,0,0,0,139,247,0,0,41,0,0,0,730,730,0,0,0
42,3799,  БРИТАНСКИЙ СТРАХОВОЙ ДОМ,Москва,367890,0,0,0,0,367890,44727,519,0,0,44208,323163,224968,8158,0,0,0,55476,0,0,160511,823,97984,79,0,0,0,0,0,97905,0,67,144,0,0,0,0,0,0,0,0
43,2664,  ВЕКТОР,Симферополь,94133,0,0,0,0,35767,14509,4930,0,0,9579,21258,11429,2147,0,0,1695,8,0,0,7501,78,9829,0,0,37,0,0,16,9776,0,0,0,0,0,0,58366,58366,0,0,0
44,3245,  ВЕРНА,Краснодар,47287,0,0,0,0,47287,4098,661,0,0,3437,43189,6513,1937,0,0,0,0,2607,0,1466,503,36676,30,0,0,0,0,579,288,35779,0,0,0,0,0,0,0,0,0,0
45,4170,  ВИС,Махачкала,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3561,  ВИТАЛ-ПОЛИС,Москва,3796,0,0,0,0,3796,3436,120,0,0,3316,360,360,326,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3826,  ВИТА-СТРАХОВАНИЕ,Сургут,27621,27360,27340,24,20,261,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3279,  ВНЕШЭКОНОМСТРАХ,Москва,114072,0,0,0,0,114072,69603,129,0,0,69474,44469,27572,23986,0,0,0,25,0,0,3344,217,13897,0,0,0,0,0,37,1623,12237,0,3000,0,0,0,0,0,0,0,0
49,1440,  ВОЗРОЖДЕНИЕ-КРЕДИТ,Красноярск,7855,0,0,0,0,7855,5970,5970,0,0,0,1885,1842,1255,0,0,0,0,0,0,88,499,43,9,0,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
50,3570,  ВОСТОЧНО-СТРАХОВОЙ АЛЬЯНС,Владивосток,604,0,0,0,0,604,604,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,433,  ВОСТСИБЖАСО,Иркутск,33667,0,0,0,0,33667,22218,8163,0,0,14055,11449,11227,4200,0,0,0,424,0,0,854,5749,221,12,0,0,0,0,0,209,0,0,1,0,0,0,0,0,0,0,0
52,621,  ВСК,Москва,9356943,0,0,0,0,5486640,1569484,641587,0,0,927897,3917156,3410358,2300570,2574,52380,0,97030,14333,5424,571874,371597,432594,174227,0,11654,0,8414,39792,134358,64149,8749,65455,0,0,0,3870303,3703275,122794,44234,0
53,3866,  ВСК-ЛИНИЯ ЖИЗНИ,Москва,33691,33691,31347,0,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3978,  ВСК-МИЛОСЕРДИЕ,Москва,195,0,0,0,0,195,195,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,257,  ВТБ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3398,  ВТБ СТРАХОВАНИЕ,Москва,8947189,0,0,0,0,8877845,5360780,5044811,0,0,315969,3517065,1708326,38551,1970,20851,52520,38262,0,0,513183,1042989,208547,752,0,242,0,1458,102976,100909,2210,75,1600117,0,0,0,69344,39121,23263,6960,0
57,3995,  ВТБ СТРАХОВАНИЕ ЖИЗНИ,Москва,1962639,1962637,1962637,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3780,  ВЫРУЧИМ!,Екатеринбург,27838,0,0,0,0,27838,457,456,0,0,1,27381,26651,24907,0,0,0,54,0,0,1326,364,726,9,0,0,0,0,50,667,0,0,4,0,0,0,0,0,0,0,0
59,630,  ГАЙДЕ,Санкт-Петербург,292746,0,0,0,0,205694,35473,12739,0,0,22734,170221,166052,150588,0,0,450,8533,0,0,2987,3494,3309,624,0,0,0,0,0,238,2447,0,860,0,0,0,87052,81408,48,5596,0
60,3933,  ГАЛА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3908,  ГАЛАКТИКА,Москва,56756,0,0,0,0,56756,971,971,0,0,0,55785,55785,7173,0,0,0,29927,0,0,18685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4169,  ГАРАНТИЯ ИНВЕСТИЦИЙ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,473,  ГЕВОРСТРАХ,Ярославль,1370,0,0,0,0,1370,0,0,0,0,0,1370,1346,0,0,0,0,1346,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
64,397,  ГЕЛИОС,Москва,642254,0,0,0,0,457187,243511,198440,0,0,45071,213676,175463,98746,0,569,981,2984,0,0,40751,31432,24032,2540,0,79,0,120,74,19769,1450,0,14181,0,0,0,185067,182585,2482,0,0
65,2397,  ГЕОПОЛИС,Москва,78478,0,0,0,0,71503,10,10,0,0,0,71493,70871,66585,0,0,0,0,0,0,1904,2382,622,579,0,0,0,0,0,43,0,0,0,0,0,0,6975,6975,0,0,0
66,448,  ГЕОПОЛИС,Москва,1520,0,0,0,0,1520,1520,12,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2071,  ГОРОДСКАЯ СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ,Санкт-Петербург,1583,0,0,0,0,1583,1583,0,0,0,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3678,  ГРАЖДАНСКИЙ СТРАХОВОЙ ДОМ,Москва,1221,0,0,0,0,1221,0,0,0,0,0,1221,978,872,0,0,0,92,0,0,14,0,243,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0
69,2042,  ГРАНТА,Казань,38243,0,0,0,0,38243,1616,1015,0,0,601,36627,24314,22840,0,0,0,282,0,0,900,292,8775,0,0,0,0,5,5535,3235,0,0,3538,0,0,0,0,0,0,0,0
70,1284,  ГРУППА РЕНЕССАНС СТРАХОВАНИЕ,Москва,3429123,0,0,0,0,2600700,787174,57406,0,0,729768,1813526,1723842,1508103,428,0,44985,70664,0,0,64133,35529,42888,22251,0,0,262,50,4642,15613,70,0,46796,0,0,0,828423,824066,3756,601,0
71,1820,  ГУТА-СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2214,  ДАЛЬАКФЕС,Владивосток,102074,0,0,0,0,28816,2380,2380,0,0,0,26436,25802,10381,0,0,3082,955,0,0,9773,1611,487,0,0,0,232,0,0,255,0,147,0,0,0,0,73258,73258,0,0,0
73,55,  ДАЛЬЖАСО,Хабаровск,40080,0,0,0,0,40080,30198,10984,0,0,19214,9882,9171,601,0,0,0,7228,0,0,1062,280,711,0,0,0,0,0,0,411,300,0,0,0,0,0,0,0,0,0,0
74,525,  ДАЛЬ-РОСМЕД,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2027,  ДВАДЦАТЬ ПЕРВЫЙ ВЕК,Санкт-Петербург,107506,0,0,0,0,41513,5284,5284,0,0,0,36229,7096,3717,0,0,0,1909,0,0,445,1025,29133,28720,0,0,0,0,207,206,0,0,0,0,0,0,65993,65993,0,0,0
76,2842,  ДЕЛЬТА,Челябинск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1363,  ДИАМАНТ,Москва,3972,0,0,0,0,3972,350,350,0,0,0,3622,2809,2799,0,0,0,0,0,0,0,10,813,27,0,0,0,0,1,168,617,0,0,0,0,0,0,0,0,0,0
78,206,  ДИАНА,Ангарск,6690,0,0,0,0,6690,3812,1341,0,0,2471,2878,2398,0,0,0,0,35,0,0,279,2084,480,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0
79,1412,  Д2  СТРАХОВАНИЕ,Новосибирск,92873,0,0,0,0,92873,28211,9485,0,0,18726,64662,45308,0,0,0,0,3108,0,0,1979,40221,16209,0,0,0,0,0,0,16209,0,0,3145,0,0,0,0,0,0,0,0
80,3954,  ЕВРОИНС,Смоленск,230732,0,0,0,0,114776,34677,5207,0,0,29470,80099,35438,2375,0,0,0,771,2558,0,26110,3624,21187,6,0,0,0,0,1179,11237,8765,0,23474,0,0,0,115956,115956,0,0,0
81,990,  ЕВРОПА,Лобня,75107,0,0,0,0,75107,6592,1438,0,0,5154,68515,34882,5027,0,0,0,4130,10163,10163,15254,308,19943,25,0,0,0,18,20,19724,156,0,13690,0,0,0,0,0,0,0,0
82,4009,  ЕРВ ТУРИСТИЧЕСКОЕ СТРАХОВАНИЕ,Москва,68691,0,0,0,0,68691,67548,67548,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,0
83,4307,  ЕСЕЯ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1595,  ЖАСКО,Вологда,1111,0,0,0,0,1111,0,0,0,0,0,1111,1111,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,263,  ЖАСО,Москва,257243,0,0,0,0,220858,149997,128574,0,0,21423,70861,55831,17926,2375,0,27,13715,0,0,6618,15170,10675,931,0,0,0,11,4047,5686,0,18,4337,0,0,0,36385,33790,1466,1129,0
86,4003,  ЖАСО-ЛАЙФ,Москва,27104,25357,25357,10204,0,1747,1747,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2447,  ЖЕЛЕЗНОДОРОЖНЫЙ СТРАХОВОЙ ФОНД,Нижний Новгород,15590,0,0,0,0,15590,4644,4584,0,0,60,10946,10913,650,1376,0,0,8137,0,0,468,282,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
88,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,1002269,0,0,0,0,730022,97207,54703,0,0,42504,632815,592376,411843,5,0,0,9646,849,0,25101,144932,32582,1467,0,0,0,0,173,30923,19,42,7815,0,0,0,272247,261017,8782,2448,0
91,907,  ИНВЕСТИЦИИ И ФИНАНСЫ,Москва,207984,0,0,0,0,148070,16345,7340,0,0,9005,131725,127095,100322,0,0,0,3062,0,0,16138,7573,4534,380,0,0,0,14,15,4015,110,0,96,0,0,0,59914,59914,0,0,0
92,3616,  ИНВЕСТ-ПОЛИС,Королев,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2401,  ИНВЕСТСТРАХ,Москва,28024,0,0,0,0,28024,16677,2999,0,0,13678,11347,2854,180,0,0,0,9,227,0,1548,890,6713,0,0,0,0,0,0,6713,0,0,1780,0,0,0,0,0,0,0,0
94,425,  ИНГВАР,Москва,23326,0,0,0,0,23326,0,0,0,0,0,23326,23326,0,0,0,0,23326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,928,  ИНГОССТРАХ,Москва,13337624,0,0,0,0,8890865,1581571,204810,0,0,1376761,7309294,6602826,5287570,5238,2987,295454,118492,6568,0,682449,204068,626651,136058,0,1566,275698,1864,23044,188168,253,7923,71894,0,0,0,4446759,4315790,63398,67571,0
96,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,43221,0,0,0,0,43221,0,0,0,0,0,43221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43221,0,0,0,0,0,0,0,0,0
