Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
11,2346,"АО ""ОСК""",Самара,269136,15331,0,0,0,0,88401,40444,22984,0,0,17460,47957,40323,21861,4,5,111,140,8,0,4929,13265,6711,1100,1100,0,0,56,347,4,468,4672,64,0,923,0,0,0,180735,179913,669,153,0,0
12,3748,"АО ""Русский Стандарт Страхование""",Москва,796830,0,315699,315699,0,0,481131,481131,380358,0,0,100773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36008
13,2619,"АО ""СК ""Астро-Волга""",Самара,2943250,0,0,0,0,0,1770598,1343336,1279094,0,0,64242,427262,423187,385094,0,0,8,78,8,0,1061,36938,4075,1049,1049,0,0,0,8,0,26,2978,14,0,0,0,0,0,1172652,1172652,0,0,0,0
14,0507,"АО ""СК ""Колымская""",Хабаровск,17470,1,16255,16179,0,76,1215,1215,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0915,"АО ""СК ""ПАРИ""",Москва,708763,0,0,0,0,0,683890,159848,145994,0,0,13854,524042,481821,5329,40,18,62,272654,0,0,11320,192398,14907,4377,4377,0,0,37,201,34,619,9204,435,10836,16478,0,0,0,24873,22974,1567,332,0,0
16,2733,"АО ""СК ""Резерв""",Хабаровск,5,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4014,"АО ""СК ""Югория-Жизнь""",Москва,43383,0,30876,30876,0,0,12507,12507,12378,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6898
18,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,638339,0,0,0,0,0,236583,156551,130772,0,0,25779,80032,67793,58709,36,0,21,854,0,0,1447,6726,4666,1357,1357,0,0,0,0,0,6,2414,889,0,7573,0,0,0,401756,399207,1154,1395,0,0
19,2873,"АО ""СМК ""Сахамедстрах""",Якутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1587,"АО ""СО ""Талисман""",Казань,180545,0,0,0,0,0,3829,2243,2243,0,0,0,1586,1410,862,0,3,0,0,27,13,113,405,176,0,0,0,0,2,0,0,3,171,0,0,0,0,0,0,176716,176716,0,0,0,0
21,1208,"АО ""СОГАЗ""",Москва,8768032,31,0,0,0,0,6541421,4158756,3421035,1,3,737721,2382665,1472223,208636,2094,500,352,2419,186,15,33065,1224971,493264,37305,37305,0,8,651,348,653,5480,448453,366,1969,415209,6,6,0,2226605,2167187,51898,7520,0,0
22,3229,"АО ""Страховая бизнес группа""",Воронеж,117447,22445,0,0,0,0,51121,48826,24278,0,0,24548,2295,1285,12,17,5,1,674,0,0,402,174,954,0,0,0,0,14,11,0,322,491,116,0,56,0,0,0,66326,64824,940,562,0,0
23,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,363,0,0,0,0,0,363,5,5,0,0,0,358,358,265,0,0,0,0,29,26,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,21198,0,0,0,0,0,14051,5690,284,0,0,5406,8361,1260,846,0,0,0,0,0,0,52,362,1847,633,633,0,0,0,0,0,447,752,15,0,5254,0,0,0,7147,7147,0,0,0,0
25,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Иваново,37635,0,0,0,0,0,37635,33493,6383,0,0,27110,4142,3389,60,0,1,0,1,0,0,358,2969,753,0,0,0,0,1,0,6,21,724,1,0,0,0,0,0,0,0,0,0,0,0
27,2144,"АО ""Страховая компания АСКО-Центр""",Курск,134172,2,0,0,0,0,134172,35376,35169,0,0,207,98796,98687,96098,0,0,0,1,16,0,441,2131,100,0,0,0,0,0,0,0,0,100,0,0,9,0,0,0,0,0,0,0,0,0
28,0191,"АО ""Тинькофф Страхование""",Москва,1402516,0,0,0,0,0,1045407,574824,574824,0,0,0,470583,307576,113311,0,0,0,0,0,0,2,194263,19263,6682,6682,0,0,0,0,0,0,12581,0,0,143744,0,0,0,357109,357109,0,0,0,0
29,3987,"АО ""УРАЛСИБ Жизнь""",Москва,114374,107,112487,112165,85999,322,1887,1887,323,0,0,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21239
30,2708,"АО ""ЧСК""",Москва,38,0,0,0,0,0,34,9,9,0,0,0,25,5,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,11,0,5,0,0,4,0,0,0,4,0,4,0,0,0
31,0177,"АО ""Юнити страхование""",Москва,44176,12115,0,0,0,0,37827,14570,2385,0,0,12185,23257,23082,22232,0,0,0,1,0,0,707,142,170,148,148,0,0,0,0,0,0,22,0,4,1,0,0,0,6349,6349,0,0,0,0
32,3300,"АО СГ ""Спасские ворота""",Москва,23898,1187,0,0,0,0,17452,5786,2675,0,0,3111,11666,11207,268,0,2,7,8563,0,0,132,2235,388,29,29,0,0,2,38,2,14,303,0,0,71,0,0,0,6446,6174,271,1,0,0
33,1858,"АО СК "" Армеец""",Москва,265413,5427,0,0,0,0,52912,46344,28011,0,0,18333,6568,5101,1287,0,0,0,4,0,0,198,3612,1453,10,10,0,0,12,0,2,0,1426,3,0,14,0,0,0,212501,212501,0,0,0,0
34,0290,"АО СК ""Альянс""",Москва,220927,1201,0,0,0,0,219614,103495,10141,158,0,93354,116119,18874,1,96,1,73,210,0,0,2212,16281,2632,1,1,0,0,4,0,17,96,2505,9,81,94532,0,0,0,1313,0,947,366,0,0
35,0518,"АО СК ""БАСК""",Белово,80368,0,0,0,0,0,26160,13128,7899,0,0,5229,13032,12831,11725,0,0,0,98,0,0,105,903,184,2,2,0,0,0,0,0,0,182,0,0,17,0,0,0,54208,53854,354,0,0,0
36,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,335477,16463,0,0,0,0,117182,55781,54252,0,0,1529,61401,53749,51608,0,0,1,58,0,0,330,1752,7636,7341,226,7115,0,0,1,0,21,273,0,0,16,0,0,0,218295,218295,0,0,0,0
37,2947,"АО СК ""РСХБ-Страхование""",Москва,634428,0,0,0,0,0,634352,271115,271103,0,0,12,363237,144212,1516,16,0,5,8,1747,380,16490,124430,115089,180,180,0,0,0,3,0,19,114887,0,9035,94901,0,0,0,76,0,76,0,0,0
38,3256,"АО СК ""Совкомбанк Жизнь""",Москва,309510,0,86366,82505,37330,3861,223144,223144,182347,0,0,40797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0212,"АО СК ""Цюрих""",Москва,13,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1216,"АО СК ""Чулпан""",Альметьевск,207270,0,0,0,0,0,58676,38117,37800,0,0,317,20559,12178,1219,0,0,3,12,360,0,271,10313,8315,117,117,0,0,3,17,31,3,8141,3,0,66,0,0,0,148594,146606,1918,70,0,0
41,4376,"НКО ""ВОВС""",Сызрань,8,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
42,4349,"НКО ""МОВС""",Санкт-Петербург,432,0,0,0,0,0,432,0,0,0,0,0,432,107,64,0,0,0,0,0,0,36,7,162,2,2,0,0,0,0,0,0,13,147,22,141,0,0,0,0,0,0,0,0,0
43,4379,"НКО ""ПОВСТО""",Екатеринбург,161884,0,0,0,0,0,161884,0,0,0,0,0,161884,160326,13,0,0,0,160303,0,0,4,6,1558,0,0,0,0,0,0,0,0,0,1558,0,0,0,0,0,0,0,0,0,0,0
44,4381,НКО «ПОВС «РП»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4301,НКО НОВС,Камышин,1154,0,0,0,0,0,1154,0,0,0,0,0,1154,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,657,19,0,478,0,0,0,0,0,0,0,0,0
46,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,66,0,0,0,0,0,66,0,0,0,0,0,66,66,3,0,0,0,0,0,0,46,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4382,"НКО ПОВС ""РТ - ВС""",Москва,64,0,0,0,0,0,64,0,0,0,0,0,64,64,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4169,"НКО ПОВС ""СмартСтрах""",Москва,9,0,0,0,0,0,9,0,0,0,0,0,9,8,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,729,0,0,0,0,0,729,0,0,0,0,0,729,717,687,0,0,0,0,0,0,26,4,10,0,0,0,0,0,0,0,1,5,4,0,2,0,0,0,0,0,0,0,0,0
50,4360,"НКО ПОВС ""Эталон""",Москва,358,0,0,0,0,0,358,0,0,0,0,0,358,356,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
51,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,21,0,0,0,0,0,21,0,0,0,0,0,21,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0
52,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,165,0,0,0,0,0,165,0,0,0,0,0,165,165,47,0,0,0,0,0,0,93,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4362,НКО ПОВС «Содружество»,Москва,89,0,0,0,0,0,89,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,1,0,85,0,3,0,0,0,0,0,0,0,0,0
54,2496,"ООО ""Абсолют Страхование""",Москва,571273,36559,0,0,0,0,490076,302821,249230,61,0,53591,187255,125126,18951,11,0,246,709,103,89,8354,96752,26132,2506,2506,0,0,10,468,0,8431,14709,8,211,35786,0,0,0,81197,79970,965,262,0,0
55,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,276368,0,0,0,0,0,276368,109474,109290,0,0,184,166894,112789,475,0,12,1,1,4462,0,1559,106279,53385,2,2,0,0,16,0,0,26,53341,0,0,720,0,0,0,0,0,0,0,0,0
56,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,2844731,655,2733617,2733609,2733609,8,111114,111114,82022,0,0,29092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193058
57,0436,"ООО ""АМТ Страхование""",Москва,899,158,0,0,0,0,899,268,268,0,0,0,631,264,0,0,0,95,21,0,0,16,132,304,0,0,0,0,0,303,0,0,1,0,0,63,0,0,0,0,0,0,0,0,0
58,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,171,0,0,0,0,0,171,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0
59,3799,"ООО ""БСД""",Москва,32329,0,0,0,0,0,32329,9950,3022,0,0,6928,22379,960,293,0,0,0,65,0,0,306,296,20838,191,191,0,0,0,0,0,6,20522,119,581,0,0,0,0,0,0,0,0,0,0
60,3826,"ООО ""Вита-страхование""",Сургут,7028,0,3919,3915,940,4,3109,3109,3082,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3866,"ООО ""ВСК-Линия жизни""",Москва,97100,54,97034,96983,7906,51,64,64,52,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,66404
62,3978,"ООО ""ВСК-Милосердие""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1083,"ООО ""Зетта Страхование""",Москва,1111145,15160,0,0,0,0,611962,226330,176777,0,0,49553,385632,319204,82247,15,0,0,143,2192,0,8581,226026,36742,9589,2941,6648,0,0,0,41,87,26860,165,24,29662,0,0,0,499183,494774,3025,1384,0,0
64,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,1609777,59951,861230,856357,145293,4873,748547,748547,562784,0,0,185763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91362
65,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,420,0,0,0,0,0,420,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0
66,4326,"ООО ""КПСК""",Симферополь,12038,0,0,0,0,0,12038,3887,2591,0,0,1296,8151,5646,236,5,3,25,0,1,0,519,4857,2320,0,0,0,0,27,86,5,3,2198,1,139,46,0,0,0,0,0,0,0,0,0
67,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,227,4,0,0,0,0,227,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0
68,4013,"ООО ""МАКС-Жизнь""",Москва,77794,586,77794,77794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26393
69,3594,"ООО ""МСГ""",Москва,41669,15617,0,0,0,0,41669,38452,22968,0,0,15484,3217,0,0,0,0,0,0,0,0,0,0,3217,0,0,0,0,0,0,0,0,0,3217,0,0,0,0,0,0,0,0,0,0,0
70,3128,"ООО ""МСК ""АйАйСи""",Москва,23031,23019,0,0,0,0,23031,23026,7,0,0,23019,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
71,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,21471,30,11199,11199,0,0,10272,10272,10272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7451
72,3609,"ООО ""ППФ Страхование жизни""",Москва,240082,0,222710,198442,0,24268,17372,17372,13532,0,0,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822
73,3438,"ООО ""ПРОМИНСТРАХ""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,30571,13284,0,0,0,0,30571,30571,0,0,0,30571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2042,"ООО ""СК ""Гранта""",Казань,62024,4571,0,0,0,0,62024,32851,27848,0,0,5003,29173,23854,6783,0,0,5,2,0,0,379,16685,2978,180,180,0,0,0,10,0,1054,1716,18,0,2341,0,0,0,0,0,0,0,0,0
76,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,131823,2744,45781,45107,19832,674,86042,86042,84252,0,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17472
77,3837,"ООО ""СК ""Ингосстрах-М""",Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,46,0,0,0,0,0,46,3,3,0,0,0,43,43,3,0,0,0,22,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,32825,0,0,0,0,0,32825,3326,2990,0,0,336,29499,3893,3893,0,0,0,0,0,0,0,0,819,819,819,0,0,0,0,0,0,0,0,0,24787,0,0,0,0,0,0,0,0,0
80,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,16209,0,0,0,0,0,16209,8996,5623,0,0,3373,7213,6081,5096,0,0,0,651,0,0,104,230,307,128,128,0,0,0,0,1,3,175,0,0,825,0,0,0,0,0,0,0,0,0
81,2877,"ООО ""СК ""Мегарусс-Д""",Москва,22218,0,0,0,0,0,22187,7009,6974,0,0,35,15178,15075,14165,0,6,0,13,0,0,94,797,103,0,0,0,0,4,0,0,11,66,22,0,0,0,0,0,31,31,0,0,0,0
82,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,170,0,0,0,0,0,170,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0
83,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,3821911,1177,2800149,2796878,2131665,3271,1021762,1021762,827449,0,0,194313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141928
84,1307,"ООО ""СК ""Согласие""",Москва,2719526,41695,0,0,0,0,1116638,431217,271553,2,0,159664,685421,534621,273337,543,65,275,913,966,203,30067,228455,102155,43889,30318,13571,8,129,851,87,57,56251,883,3993,44652,0,0,0,1602888,1594413,5714,2761,0,0
