"Сведения о страховых премиях по договорам, переданным в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
86,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,870,  ИНТАЧ СТРАХОВАНИЕ,Москва,1751,0,0,0,0,1751,0,0,0,0,0,1751,1751,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,902,  КАЙРОС,Петропавловск-Камчатский,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3175,  КАПИТАЛ ПЕРЕСТРАХОВАНИЕ,Москва,3876,0,0,0,0,3876,0,0,0,0,0,3876,3786,101,0,16,47,454,0,0,3160,8,90,0,0,0,0,0,0,0,0,0,0,68,22,0,0,0,0,0,0,0,0,0,0,0,0
90,1298,  КАПИТАЛ СТРАХОВАНИЕ,Когалым,806667,0,0,0,0,791307,10660,10660,0,0,0,780647,679904,260,135,3569,3616,145746,0,0,523975,2603,98597,101,101,0,0,0,12938,0,0,-6500,19438,11840,0,55591,18127,0,2146,0,0,0,15360,0,8087,7273,0
91,3645,  КАПИТАЛ-ЛАЙФ,Москва,559,559,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1336,  КАПИТАЛ-ПОЛИС,Санкт-Петербург,28400,0,0,0,0,28400,17,17,0,0,0,28383,28363,303,0,0,0,27420,0,0,527,113,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
93,2875,  КАПИТАЛ-ПОЛИС МЕДИЦИНА,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3629,  КЛУВЕР,Саратов,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,507,  КОЛЫМСКАЯ,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1867,  КОМЕСТРА-ТОМЬ,Томск,5445,0,0,0,0,5445,119,119,0,0,0,5326,5268,3175,0,0,0,56,0,0,1133,904,58,0,0,0,0,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0,0,0,0,0,0
97,3993,  КОМПАНИЯ БАНКОВСКОГО СТРАХОВАН,Москва,7151,0,0,0,0,7151,0,0,0,0,0,7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7151,0,0,0,0,0,0,0,0
98,3059,  КОМПАНИЯ ПРОМЫШЛЕННО-ТОРГОВОГО,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4296,  КООП-РЕСУРС,Вологда,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,4209,  КОФАС РУС СТРАХОВАЯ КОМПАНИЯ,Москва,182124,0,0,0,0,182124,0,0,0,0,0,182124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182124,0,0,0,0,0,0,0,0,0
102,4117,  КРЕДИТ ЕВРОПА ЛАЙФ,Москва,3636,31,31,0,0,3605,3605,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4246,  КРИСТАЛЛ,Краснодар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,3781,  КРК-СТРАХОВАНИЕ,Москва,59771,0,0,0,0,59771,210,210,0,0,0,59561,59544,54599,0,0,0,174,0,0,4260,511,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
105,4325,  КРЫММЕДСТРАХ,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,4326,  КРЫМСКАЯ ПЕРВАЯ СТРАХОВАЯ КОМПАНИЯ,Симферополь,824127,0,0,0,0,824127,0,0,0,0,0,824127,808853,521,0,0,17729,1116,0,0,789487,0,15274,0,0,0,0,0,11268,0,0,0,11268,0,0,4006,0,0,0,0,0,0,0,0,0,0,0
107,4337,  КРЫМСКИЙ СТРАХОВОЙ АЛЬЯНС,Красноперекопск,25394,0,0,0,0,25394,2,2,0,0,0,25392,25027,24433,0,0,0,0,0,0,570,24,365,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0
108,4310,  КС СТРАХОВАНИЕ,Саранск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,348,  ЛЕКСГАРАНТ,Москва,9141,0,0,0,0,9141,640,640,0,0,0,8501,10907,2071,0,6648,0,213,0,0,1350,625,-2406,-2895,0,0,-2895,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0
110,1675,  ЛИБЕРТИ СТРАХОВАНИЕ,Санкт-Петербург,50350,0,0,0,0,42245,2272,2264,0,0,8,39973,26718,2319,0,0,1363,9550,0,0,9853,3633,10347,0,0,0,0,0,530,0,0,0,530,0,877,8940,0,2908,0,0,0,0,8105,0,825,7280,0
111,1427,  МАКС,Москва,151078,0,0,0,0,58036,2427,2427,0,0,0,55609,47695,299,0,0,0,306,0,0,47090,0,118,0,0,0,0,0,0,0,0,0,0,0,118,0,0,7796,0,0,0,0,93042,0,1981,91061,0
112,4013,  МАКС-ЖИЗНЬ,Москва,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2226,  МАКС-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,195,  МАСКИ,Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2877,  МЕГАРУСС-Д,Москва,134591,0,0,0,0,134591,489,489,0,0,0,134102,134102,769,0,0,0,1778,0,0,131323,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,660,  МЕДИКА-ВОСТОК,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1958,  МЕДИЦИНСКАЯ СТРАХОВАЯ КОМПАНИЯ СТРАЖ,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,484,  МЕДСТРАХ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,141,  МЕДЭКСПРЕСС,Санкт-Петербург,14225,0,0,0,0,14225,3715,2541,0,0,1174,10510,10235,6374,0,0,0,645,0,0,2166,1050,275,0,0,0,0,0,160,160,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0
120,3594,  МЕЖДУНАРОДНАЯ СТРАХОВАЯ ГРУППА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,3256,  МЕТЛАЙФ,Москва,248141,39682,39672,0,10,208459,208459,74647,0,0,133812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,4349,  МОВС,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3128,  МСК АЙАЙСИ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,413,  МСК СТРАЖ,Рязань,2922,0,0,0,0,2922,0,0,0,0,0,2922,1484,201,0,0,0,219,0,0,725,339,1438,0,0,0,0,0,0,0,0,0,0,0,0,1438,0,0,0,0,0,0,0,0,0,0,0
125,2326,  МСК УРАЛСИБ,Климовск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,3624,  МСК-МЕДИЦИНА,Краснодар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1447,  НАДЕЖДА,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2182,  НАДЕЖДА,Красноярск,40953,0,0,0,0,40953,15,15,0,0,0,40938,40550,26405,0,0,54,457,0,0,3368,10266,251,189,0,0,0,189,0,0,0,0,0,0,0,62,0,0,137,0,0,0,0,0,0,0,0
129,4192,  НАРОДНЫЕ КАССЫ,Москва,23,0,0,0,0,23,0,0,0,0,0,23,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,3116,  НАСКО ТАТАРСТАН,Казань,169957,0,0,0,0,145724,57874,2928,0,0,54946,87850,87837,57828,0,0,0,740,1558,0,25686,2025,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,24233,0,-1537,25770,0
131,3493,  НАЦИОНАЛЬНЫЕ СТРАХОВЫЕ ТРАДИЦИИ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3847,  НЕЗАВИСИМАЯ СТРАХОВАЯ ГРУППА,Москва,180125,0,0,0,0,179163,0,0,0,0,0,179163,177280,1574,0,89536,0,83459,0,0,1849,862,1883,0,0,0,0,0,1883,0,0,1883,0,0,0,0,0,0,0,0,0,0,962,0,962,0,0
133,2917,  НИК,Ульяновск,37909,0,0,0,0,37909,2299,2299,0,0,0,35610,31145,605,0,28164,0,1056,0,0,766,554,4465,4465,365,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,401,  НИК-ЛАЙФ,Ульяновск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,4323,  НКО ОВСС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1961,  НОВЫЙ УРЕНГОЙ,Новый Уренгой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,3295,  НСГ-РОСЭНЕРГО,Горно-Алтайск,11,0,0,0,0,11,0,0,0,0,0,11,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3010,  ОБЛАСТНАЯ МЕД.СТРАХ. КОМПАНИЯ,Калининград обл.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2346,  ОБЪЕДИНЕННАЯ СТРАХОВАЯ КОМПАНИЯ,Самара,11325,0,0,0,0,9113,12,12,0,0,0,9101,8956,146,0,0,1174,59,0,0,4462,3115,145,0,0,0,0,0,0,0,0,0,0,0,80,65,0,0,0,0,0,0,2212,0,1766,446,0
140,4314,  ОВС ЗАСТРОЙЩИКОВ,Москва,17354,0,0,0,0,17354,0,0,0,0,0,17354,0,0,0,0,0,0,0,0,0,0,17354,0,0,0,0,0,0,0,0,0,0,0,0,0,17354,0,0,0,0,0,0,0,0,0,0
141,4348,  ОВС МЕД,Тюмень,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,4301,  ОВС НОВС,Камышин,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,4293,  ОЙЛЕР ГЕРМЕС РУ,Москва,394825,0,0,0,0,394825,0,0,0,0,0,394825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394825,0,0,0,0,0,0,0,0,0
144,3099,  ОПОРА,Москва,116767,0,0,0,0,87640,1030,1030,0,0,0,86610,77970,15773,0,0,0,660,-1935,-1935,59180,4292,5270,0,0,0,0,0,27,27,0,0,0,0,73,5170,0,3290,80,0,0,0,29127,0,1812,27315,0
145,326,  ОРБИТА,Москва,1210,0,0,0,0,1210,0,0,0,0,0,1210,8,0,0,0,0,0,0,0,0,8,1202,0,0,0,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,0
146,4008,  ОСЖ РЕСО-ГАРАНТИЯ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,173,  ПАНАЦЕЯ,Ростов-на-Дону,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,915,  ПАРИ,Москва,264080,0,0,0,0,262013,5238,5238,0,0,0,256775,251012,2613,0,106,329,138332,0,0,79001,30631,5282,0,0,0,0,0,506,0,0,0,506,0,893,3883,0,0,481,0,0,0,2067,0,412,1655,0
149,3268,  ПАРИТЕТ-СК,Москва,16941,0,0,0,0,16020,0,0,0,0,0,16020,15978,303,0,0,0,17609,0,0,-1934,0,42,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,921,0,763,158,0
150,2284,  ПЛАТО,Москва,2855,0,0,0,0,2855,65,65,0,0,0,2790,2438,41,0,0,0,62,0,0,2335,0,352,0,0,0,0,0,4,4,0,0,0,0,0,304,44,0,0,0,0,0,0,0,0,0,0
151,3568,  ПОВОЛЖСКИЙ СТРАХОВОЙ АЛЬЯНС,Сызрань,86,0,0,0,0,86,0,0,0,0,0,86,86,20,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3390,  ПОЛИС-ГАРАНТ,Москва,11203,0,0,0,0,11203,0,0,0,0,0,11203,10022,5311,0,0,0,70,0,0,1812,2829,1181,0,0,0,0,0,0,0,0,0,0,0,100,1081,0,0,0,0,0,0,0,0,0,0,0
153,3609,  ППФ СТРАХОВАНИЕ ЖИЗНИ,Москва,42572,12445,12445,0,0,30127,30127,30127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3889,  ПРЕСТИЖ-ПОЛИС,Москва,-49,0,0,0,0,-49,0,0,0,0,0,-49,-49,0,0,0,0,0,0,0,-31,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,3438,  ПРОМИНСТРАХ,Москва,162999,0,0,0,0,137300,0,0,0,0,0,137300,14712,1865,0,486,186,466,0,0,11430,279,122588,104,0,0,78,26,0,0,0,0,0,0,0,574,121910,0,0,0,0,0,25699,0,428,25271,0
156,2682,  ПРОФСОДРУЖЕСТВО,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,4179,  РАЙФФАЙЗЕН ЛАЙФ,Москва,143030,43865,43865,22999,0,99165,99165,11515,0,0,87650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,72,  РЕГИОНАЛЬНАЯ СТРАХОВАЯ КОМПАНИЯ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3621,  РЕГИОНАЛЬНЫЙ СТРАХОВОЙ ЦЕНТР,Москва,-4304,0,0,0,0,-4304,0,0,0,0,0,-4304,-3088,-208,0,-2880,0,0,0,0,0,0,-1216,-1216,0,0,-1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1908,  РЕГИОНГАРАНТ,Москва,14035,0,0,0,0,13233,0,0,0,0,0,13233,13220,778,1847,7215,412,1587,30,0,1187,164,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,377,425,0
161,2733,  РЕЗЕРВ,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,3972,  РЕНЕССАНС ЖИЗНЬ,Москва,194593,109904,109904,55353,0,84689,84689,42319,0,0,42370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1209,  РЕСО-ГАРАНТИЯ,Москва,1941108,0,0,0,0,1890975,586596,184762,0,0,401834,1304379,1013388,48115,0,0,728,142094,0,0,822437,14,188073,24597,24597,0,0,0,27858,27858,0,0,0,0,102512,32608,498,102882,36,0,0,0,50133,0,5687,44446,0
164,879,  РЕСО-МЕД,Павловский Посад,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,13,  РЕСО-ШАНС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,3492,  РЕСПЕКТ,Рязань,1402764,0,0,0,0,1402764,138396,138396,0,0,0,1264368,226293,0,0,0,0,132319,0,0,93974,0,1038075,0,0,0,0,0,0,0,0,0,0,0,0,0,1038075,0,0,0,0,0,0,0,0,0,0
167,473,  РИКС,Ярославль,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,4351,  РНПК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,  РОСГОССТРАХ,Люберцы,1108762,0,0,0,0,909005,18809,16980,0,0,1829,890196,826929,193530,0,124412,63107,21001,33600,33600,311712,79567,49547,23908,0,0,7127,16781,7935,7935,0,0,0,0,7463,10241,0,13720,0,0,0,0,199757,0,97990,101767,0
170,3984,  РОСГОССТРАХ-ЖИЗНЬ,Москва,32253,14379,14379,0,0,17874,17874,17874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,3676,  РОСГОССТРАХ-МЕДИЦИНА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,3535,  РОСИНКОР РЕЗЕРВ,Дмитров,35215,0,0,0,0,35215,6338,6338,0,0,0,28877,27407,1976,0,0,0,551,0,0,24880,0,39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1431,0,0,0,0,0,0,0,0
173,3451,  РОСМЕД,Москва,255759,0,0,0,0,255759,48069,48069,0,0,0,207690,189444,2613,0,0,0,86640,0,0,100191,0,18246,0,0,0,0,0,0,0,0,0,0,0,0,1,18245,0,0,0,0,0,0,0,0,0,0
174,2191,  РОСМЕДСТРАХ - К,Курск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2947,  РСХБ-СТРАХОВАНИЕ,Москва,1134791,0,0,0,0,1133889,409636,409636,0,0,0,724253,708892,72852,0,0,1911,8941,438970,213033,162275,23943,11845,0,0,0,0,0,0,0,0,0,0,0,272,11573,0,1955,1561,0,0,0,902,0,902,0,0
176,1999,  РУССКАЯ КОРОНА,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,3748,  РУССКИЙ СТАНДАРТ СТРАХОВАНИЕ,Москва,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,235,  РУССКОЕ ПЕРЕСТРАХОВОЧНОЕ ОБ-ВО,Москва,134858,0,0,0,0,134858,1420,1420,0,0,0,133438,133366,3897,10,0,0,4299,149,0,120937,4074,72,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0
179,4202,  САКЛАУ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2873,  САХАМЕДСТРАХ,Якутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,4331,  СБЕРБАНК СТРАХОВАНИЕ,Москва,133203,0,0,0,0,133203,50336,0,0,0,50336,82867,45648,0,0,0,0,168,510,43,38000,6970,1225,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,3,35991,0,0,0,0,0,0,0,0
182,3692,  СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ,Москва,76548,76548,76548,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,924,  СЕЛЕКТА,Москва,8076,0,0,0,0,8076,0,0,0,0,0,8076,7931,6133,0,0,1497,275,0,0,13,13,145,0,0,0,0,0,145,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,632,  СЕРВИСРЕЗЕРВ,Ковров,1125,0,0,0,0,1125,3,3,0,0,0,1122,1122,441,0,0,0,11,0,0,390,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2353,  СИБИРСКИЙ ДОМ СТРАХОВАНИЯ,Кемерово,28570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28570,0,21627,6943,0
186,3467,  СИБИРСКИЙ СПАС,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3270,  СИБИРСКИЙ СПАС-МЕД,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,4105,  СИВ ЛАЙФ,Москва,146739,115545,115545,46041,0,31194,31194,28312,0,0,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2444,  СИМАЗ-МЕД,Новосибирск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,3803,  СК ДОМИНАНТА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
