Сведения о количестве заявленных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ИТОГО:,,,,11887495,83410,182179,68258,20127,113921,10934516,10582079,113751,42,38,10468328,352437,321187,249252,2086,204,138,15072,524,15,7193,46718,10852,2467,1678,789,104,247,166,38,692,4187,2951,197,20201,12626,12626,0,758174,755868,694,1612,0
1,4192," ОВС ""Народные кассы""",Москва,26,0,0,0,0,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,905,6,853,853,321,0,52,52,47,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0191,"АО  ""Тинькофф  Страхование""",Москва,8554,0,0,0,0,0,6111,3086,3086,0,0,0,3025,2916,2838,0,0,0,0,0,0,0,78,22,15,15,0,0,0,0,0,0,7,0,0,87,0,0,0,2443,2443,0,0,0
4,0212,"АО  ""Цюрих надежное страхование""",Москва,238,14,0,0,0,0,238,0,0,0,0,0,238,119,0,0,0,0,64,0,0,55,0,84,0,0,0,0,0,0,0,24,60,0,35,0,0,0,0,0,0,0,0,0
5,3991,"АО  СК  ""Ренессанс здоровье""",Москва,2173,44,363,232,0,131,1810,1810,1558,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3947,"АО ""АИГ""",Москва,92,0,0,0,0,0,92,4,4,0,0,0,88,64,0,0,0,0,61,0,0,3,0,23,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0
7,2239,"АО ""АльфаСтрахование""",Москва,1228129,77,0,0,0,0,1117335,1075081,1983,0,0,1073098,42254,33182,26617,82,22,18,49,13,1,345,6036,873,555,470,85,0,46,10,0,13,248,1,19,8180,0,0,0,110794,110696,6,92,0
8,3064,"АО ""Боровицкое страховое общество""",Москва,791,99,0,0,0,0,331,279,2,0,0,277,52,52,50,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,460,0,0,0
9,0433,"АО ""ВостСибЖАСО""",Иркутск,330,0,0,0,0,0,330,300,298,0,0,2,30,27,4,0,0,0,0,0,0,2,21,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10,1284,"АО ""Группа Ренессанс Страхование""",Москва,128312,2990,0,0,0,0,109581,81576,882,0,0,80694,28005,26136,18040,0,0,2,7677,0,0,77,340,248,178,178,0,0,0,0,0,6,64,0,0,1621,0,0,0,18731,18725,0,6,0
11,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,55,0,51,51,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,23635,0,0,0,0,0,8287,2672,1527,0,0,1145,5615,5593,5392,0,0,0,1,8,0,56,136,22,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,15348,15346,0,2,0
13,2071,"АО ""ГСМК""",Санкт-Петербург,1532,45,0,0,0,0,1532,1532,0,0,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1820,"АО ""ГУТА-Страхование""",Москва,36,0,0,0,0,0,36,32,0,0,0,32,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1412,"АО ""Д2  Страхование""",Новосибирск,258,24,0,0,0,0,258,170,116,0,0,54,88,85,0,0,0,0,1,0,0,8,76,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
16,0055,"АО ""ДальЖАСО""",Хабаровск,1407,0,0,0,0,0,1407,1354,122,0,0,1232,53,53,43,0,0,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,11194,0,0,0,0,0,11194,11149,11149,0,0,0,45,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,39,0,6,0,0,0,0,0,0,0,0
18,1427,"АО ""МАКС""",Москва,116646,0,0,0,0,0,64079,51567,1038,0,0,50529,12512,12334,12019,0,1,0,3,0,0,116,195,172,82,82,0,0,0,0,0,5,84,1,0,6,438,438,0,52129,52065,0,64,0
19,3256,"АО ""МетЛайф""",Москва,130573,0,2067,2067,1524,0,128506,128506,2079,0,0,126427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3116,"АО ""НАСКО""",Казань,23858,0,0,0,0,0,3371,1894,920,0,0,974,1477,1349,1057,0,0,0,0,64,0,26,202,83,0,0,0,0,0,0,0,2,75,6,16,29,0,0,0,20487,20458,0,29,0
21,2346,"АО ""ОСК""",Самара,7720,1,0,0,0,0,2556,864,235,0,0,629,1692,1682,1580,0,0,1,1,0,0,13,87,9,2,2,0,0,0,0,0,5,2,0,0,1,0,0,0,5164,5159,0,5,0
22,3748,"АО ""Русский Стандарт Страхование""",Москва,727,0,183,183,0,0,544,544,311,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,2351,4,0,0,0,0,2351,229,202,0,0,27,2122,1987,1,0,0,0,0,0,0,0,1986,3,0,0,0,0,0,0,0,0,3,0,0,132,0,0,0,0,0,0,0,0
25,2619,"АО ""СК ""Астро-Волга""",Самара,6331,0,0,0,0,0,1177,1069,95,0,0,974,108,106,99,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5154,5154,0,0,0
26,0507,"АО ""СК ""Колымская""",Хабаровск,1652,2,1275,1253,0,22,377,377,374,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0915,"АО ""СК ""ПАРИ""",Москва,11287,0,0,0,0,0,10631,9143,79,0,0,9064,1488,1334,684,0,0,0,528,0,0,75,47,120,1,1,0,0,0,0,0,2,117,0,0,34,0,0,0,656,653,0,3,0
28,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,1679,0,0,0,0,0,1679,1679,0,0,0,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,17070,0,0,0,0,0,11172,9961,119,0,0,9842,1211,1201,1167,0,0,0,1,0,0,12,21,5,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5898,5877,0,21,0
30,2359,"АО ""СК УСПЕХ""",Москва,198,0,0,0,0,0,198,198,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2873,"АО ""СМК ""Сахамедстрах""",Якутск,2253,1457,0,0,0,0,2253,2253,0,0,0,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1587,"АО ""СО ""Талисман""",Казань,3573,0,0,0,0,0,172,36,36,0,0,0,136,136,133,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3401,3401,0,0,0
33,1208,"АО ""СОГАЗ""",Москва,5629393,0,0,0,0,0,5487395,5466274,17398,0,0,5448876,21121,18484,9482,1397,146,36,104,12,1,3065,4242,1219,103,103,0,6,89,35,38,58,886,4,14,1404,5734,5734,0,136264,134702,475,1087,0
34,3229,"АО ""Страховая бизнес группа""",Воронеж,1198,0,0,0,0,0,593,577,101,0,0,476,16,5,2,0,0,0,1,0,0,2,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,605,589,0,16,0
35,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,22,0,0,0,0,0,22,0,0,0,0,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,1991,0,0,0,0,0,1991,1991,0,0,0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0983,"АО ""Страховая группа ""УралСиб""",Москва,236,0,0,0,0,0,234,180,34,0,0,146,54,38,14,0,0,0,0,0,0,7,17,16,0,0,0,0,0,0,0,0,8,8,0,0,1,1,0,1,0,0,1,0
38,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,1822,0,0,0,0,0,1379,1030,3,0,0,1027,349,347,340,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,443,443,0,0,0
39,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,452,0,0,0,0,0,452,452,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,624,0,0,0,0,0,624,608,67,0,0,541,16,12,5,0,0,0,0,0,0,2,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
41,2144,"АО ""Страховая компания АСКО-Центр""",Курск,155,31,0,0,0,0,155,119,9,0,0,110,36,35,31,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,3987,"АО ""УРАЛСИБ Жизнь""",Москва,529,0,513,224,16,289,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3995,АО ВТБ Страхование жизни,Москва,1952,9,1933,1921,0,12,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3300,"АО СГ ""Спасские ворота""",Салехард,2884,83,0,0,0,0,2646,2585,3,0,0,2582,61,54,9,0,0,0,41,0,0,4,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,238,235,0,3,0
45,1858,"АО СК "" Армеец""",Москва,3210,56,0,0,0,0,358,258,86,0,0,172,100,87,76,0,0,0,0,0,0,2,9,13,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,2852,2852,0,0,0
46,0290,"АО СК ""Альянс""",Москва,5246,11,0,0,0,0,5242,2962,2924,23,0,38,2280,1243,33,53,5,29,914,0,0,196,13,473,114,114,0,0,88,14,0,9,248,0,4,560,0,0,0,4,0,0,4,0
47,0278,"АО СК ""АСКОМЕД""",Самара,1305,0,0,0,0,0,1305,1305,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0518,"АО СК ""БАСК""",Белово,11667,0,0,0,0,0,10311,10283,82,0,0,10201,28,27,25,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1356,1356,0,0,0
49,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,2176,250,0,0,0,0,259,106,105,0,0,1,153,96,89,0,0,0,0,0,0,0,7,57,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,1917,1917,0,0,0
50,2447,"АО СК ""ЖСФ""",Нижний Новгород,19,0,0,0,0,0,19,16,16,0,0,0,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0425,"АО СК ""Ингвар""",Москва,781,0,0,0,0,0,781,0,0,0,0,0,781,781,0,0,0,0,779,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2947,"АО СК ""РСХБ-Страхование""",Москва,3378,0,0,0,0,0,3378,2537,2495,0,0,42,841,773,210,0,0,0,0,11,4,55,497,54,0,0,0,0,0,0,0,0,54,0,7,7,0,0,0,0,0,0,0,0
53,3983,"АО СК ""Стерх""",Якутск,9406,0,0,0,0,0,556,370,369,0,0,1,186,134,75,0,0,2,0,4,4,28,25,43,0,0,0,0,2,0,0,1,40,0,0,9,0,0,0,8850,8850,0,0,0
54,1216,"АО СК ""Чулпан""",Альметьевск,8376,0,0,0,0,0,2893,2605,434,0,0,2171,288,284,256,0,0,0,0,3,0,9,16,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5483,5482,1,0,0
55,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,29,0,0,0,0,0,29,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
56,2733,"ЗАО ""СК ""Резерв""",Хабаровск,196,0,0,0,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2284,"ЗАО ГСАО ""Плато""",Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1675,Либерти Страхование (АО),Санкт-Петербург,26572,133,0,0,0,0,24412,21933,137,0,0,21796,2479,2459,2374,0,0,1,35,0,0,22,27,7,4,4,0,0,0,0,0,1,2,0,0,13,0,0,0,2160,2159,0,1,0
59,4349,"НКО ""МОВС""",Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,4314,"НКО ""ПОВС застройщиков""",Москва,306,0,0,0,0,0,306,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0
61,4301,НКО НОВС,Камышин,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
62,4202,"НКО ОВС ""Саклау""",Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,4360,"НКО ПОВС ""P2P страхование""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,4169,"НКО ПОВС ""ГарантИнвест""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,9,0,0,0,0,0,9,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,9,0,0,0,0,0,9,0,0,0,0,0,9,9,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,4362,НКО ПОВС «Содружество»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2708,"ОАО ""ЧСК""",Москва,43616,0,0,0,0,0,43260,43259,39,0,0,43220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,352,352,0,4,0,1,3,0
71,1083,"ООО  ""Зетта Страхование""",Москва,10089,653,0,0,0,0,5589,1688,567,0,0,1121,3901,3691,3284,0,0,0,4,12,0,152,239,32,0,0,0,0,0,0,0,0,32,0,0,178,0,0,0,4500,4481,2,17,0
72,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,682,0,0,0,0,0,585,57,11,0,0,46,528,527,527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,97,0,0,0
73,3828,"ООО  СК ""Альянс Жизнь""",Москва,93833,0,880,880,13,0,92953,92953,264,0,0,92689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,29747,0,23132,23132,16074,0,6615,6615,6427,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2496,"ООО ""Абсолют Страхование""     ",Москва,7124,484,0,0,0,0,6492,5812,959,0,0,4853,680,641,497,0,0,11,33,0,0,41,59,36,8,8,0,0,0,1,0,5,22,0,0,3,0,0,0,632,630,0,2,0
76,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,2433,10,0,0,0,0,2433,2373,23,0,0,2350,60,57,49,0,0,0,0,0,0,7,1,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
77,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,1744,0,0,0,0,0,1744,1323,1317,0,0,6,421,399,46,0,0,0,6,92,0,5,250,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
78,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,10971,31,10798,10774,620,24,173,173,29,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0436,"ООО ""АМТ Страхование""",Москва,3,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,7,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
81,3487,"ООО ""БИН Страхование""",Москва,113,0,0,0,0,0,113,20,20,0,0,0,93,11,7,0,0,0,0,0,0,4,0,78,4,4,0,0,0,0,0,0,74,0,0,4,0,0,0,0,0,0,0,0
82,3799,"ООО ""БСД""",Москва,3850,0,0,0,0,0,3850,3804,1,0,0,3803,46,40,34,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
83,3826,"ООО ""Вита-страхование""",Сургут,1316,0,264,255,0,9,1052,1052,21,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3866,"ООО ""ВСК-Линия жизни""",Москва,1602,0,325,141,0,184,41,41,41,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,1236,0,0,0,0,0,0
85,3978,"ООО ""ВСК-Милосердие""",Москва,615,0,0,0,0,0,615,615,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3535,"ООО ""ИНКОР Страхование""",Дмитров,226,0,0,0,0,0,226,62,27,0,0,35,164,162,150,0,0,0,0,0,0,6,6,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
87,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,19333,0,13807,13800,194,7,5526,5526,4874,0,0,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3993,"ООО ""Компания Банковского Страхования""",Москва,157,0,0,0,0,0,157,1,0,0,0,1,156,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0
89,4326,"ООО ""КПСК"" ",Симферополь,187,0,0,0,0,0,187,169,15,0,0,154,18,18,3,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3059,"ООО ""КПТС""",Новокузнецк,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,26,0,0,0,0,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
