Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
№ п/п,Рег №,Наименование,Город,Всего,из них страхование,,страхование жизни,,,Всего,,,участвующих в,,,,,,,,,,,,,,,владельцев средств,,,,,,,,,,страхование,страхование,,военнослужащих и," страхования,",,владельцев,владельца опасного,перевозчика за,имущественного
,,,,,нерезидентов,Всего,(кроме,страхование жизни,пенсионное страхование,,Всего,от несчастных,клинических,,,,,,,,,,,,,,Всего,наземного транспорта,владельцев,владельцев,,,,,,,за неисполнение или,предпринимательских,финансовых рисков,,приравненных к ним в, предусмотренные,,транспортных средств,объекта за причинение,причинение вреда,"страхования,"
,,,,,,,пенсионного), заемщика,,,,случаев и болезней,исследованиях,работников,медицинское,Всего,,средств наземного,,,,,,,,,, (кроме средств,автотранспортных,автотранспортных,владельцев средств,владельцев средств,владельцев средств,"организаций,",за причинение вреда,за причинение вреда,ненадлежащее,рисков,,,обязательном, федеральными,,,вреда в результате," жизни, здоровью,",предусмотренные
,,,,,,, страхования)-всего,,,,,,лекарственного,налоговых органов,страхование,,Всего,транспорта,средств,,,,,"страхование,",,,, железнодорожного, средств (кроме, средств (страхования,железнодорожного,воздушного транспорта,водного транспорта,эксплуатирующих,вследствие недостатков,третьим лицам,исполнение,,,,государственном,законами,,,аварии на опасном, имуществу пассажиров,федеральными
,,,,,,,,,,,,,препарата для,,,,,(кроме средств,железнодорожного,средств воздушного,средств водного,грузов,сельскохозяйственное,осуществляемое с,прочего имущества,прочего имущества,,транспорта)," страхования,", осуществляемого в,транспорта,,,опасные объекты,"товаров, работ, услуг",, обязательств по,,,, страховании лиц,,,, объекте,,законами
,,,,,,,,,,,,,медицинского,,,,,железнодорожного,транспорта,транспорта,транспорта,,страхование - всего,государственной,юридических лиц,граждан,,, осуществляемого в,рамках международной,,,,,,, договору,,,,,,,,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,, поддержкой,,,,,рамках международной, системы страхования,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, системы страхования," ""Зеленая карта"")",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ""Зеленая карта"")",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ИТОГО:,,,,128550681,1253948,7176596,7144064,3099343,32532,85318073,33596022,26286967,1623,1,7309055,51722051,37857290,4165397,5404,1507,3358,278501,72290,521,1361338,31969495,8464689,968206,851619,116517,23,2339,4190,2821,30444,6879032,577634,26981,5373091,9,9,0,36056003,35778090,222605,55308,0
1,4192," ОВС ""Народные кассы""",Москва,22874,0,0,0,0,0,22874,0,0,0,0,0,22874,101,0,0,0,0,0,0,0,13,88,22,0,0,0,0,0,0,0,0,0,22,0,22751,0,0,0,0,0,0,0,0
2,4179," ООО ""СК"" Райффайзен Лайф""",Москва,115287,655,71335,71335,46048,0,43952,43952,31266,0,0,12686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1207,"АО  ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,1381674,198,0,0,0,0,1381674,342610,292362,0,0,50248,1039064,481159,515,0,0,0,0,0,0,0,480644,288467,0,0,0,0,0,0,0,0,288467,0,0,269438,0,0,0,0,0,0,0,0
4,3991,"АО  ""СК  БЛАГОСОСТОЯНИЕ""",Москва,326559,3567,8559,5312,0,3247,318000,318000,313834,0,0,4166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0206,"АО  ""Страховая Компания ""ДИАНА""",Ангарск,31873,0,0,0,0,0,31873,26825,4330,0,0,22495,5048,4566,70,0,0,0,3,0,0,354,4139,482,0,0,0,0,0,0,8,23,451,0,0,0,0,0,0,0,0,0,0,0
6,0191,"АО  ""Тинькофф  Страхование""",Москва,452345,0,0,0,0,0,369441,298068,298068,0,0,0,71373,55115,36685,0,0,0,0,0,0,0,18430,6951,3624,3624,0,0,0,0,0,0,3327,0,0,9307,0,0,0,82904,82904,0,0,0
7,0212,"АО  ""Цюрих надежное страхование""",Москва,1659,116,0,0,0,0,1659,24,24,0,0,0,1635,455,2,0,0,0,131,0,0,315,7,814,1,1,0,0,0,0,0,295,518,0,146,220,0,0,0,0,0,0,0,0
8,3947,"АО ""АИГ""",Москва,1901,0,0,0,0,0,1706,1,1,0,0,0,1705,395,1,0,0,0,130,0,0,264,0,689,40,40,0,0,0,0,0,0,649,0,0,621,0,0,0,195,0,195,0,0
9,2239,"АО ""АльфаСтрахование""",Москва,15949760,1945,0,0,0,0,12634638,4348535,4188691,3,0,159844,8286103,5513185,242204,666,179,375,356,248,38,920564,4348593,1913196,56217,34842,21375,0,167,330,102,590,1853344,2446,748,858974,0,0,0,3315122,3297922,15749,1451,0
10,3064,"АО ""Боровицкое страховое общество""",Москва,24905,0,0,0,0,0,12705,11015,7047,0,0,3968,1690,1015,338,0,0,0,1,0,0,201,475,675,6,6,0,0,0,0,0,101,237,331,0,0,0,0,0,12200,12200,0,0,0
11,0433,"АО ""ВостСибЖАСО""",Иркутск,47025,0,0,0,0,0,47025,34613,28799,0,0,5814,12412,11355,100,0,0,0,49,0,0,342,10864,1052,0,0,0,0,0,0,0,0,1052,0,0,5,0,0,0,0,0,0,0,0
12,4014,"АО ""ГСК ""Югория-Жизнь""",.Ханты-Мансийск,3241,0,2390,2390,0,0,851,851,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,1746431,0,0,0,0,0,749487,310450,221983,5,0,88467,439037,383296,146187,0,0,5,481,165,0,2078,234380,55063,262,262,0,0,1,8,0,15,54584,193,13,665,0,0,0,996944,995999,940,5,0
14,2071,"АО ""ГСМК""",Санкт-Петербург,330,306,0,0,0,0,330,330,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1820,"АО ""ГУТА-Страхование""",Москва,5390,0,0,0,0,0,5390,2610,2610,0,0,0,2780,1564,105,0,0,1,0,0,0,181,1277,109,0,0,0,0,0,1,2,0,16,90,0,1107,0,0,0,0,0,0,0,0
16,1412,"АО ""Д2  Страхование""",Новосибирск,267390,0,0,0,0,0,267390,83046,71434,0,0,11612,184344,93519,0,0,0,0,370,0,0,1459,91690,64339,0,0,0,0,0,0,0,0,64339,0,0,26486,0,0,0,0,0,0,0,0
17,0055,"АО ""ДальЖАСО""",Хабаровск,30197,0,0,0,0,0,30197,27283,9354,0,0,17929,2914,2287,162,0,0,2,626,0,0,458,1039,627,8,8,0,0,0,4,0,0,416,199,0,0,0,0,0,0,0,0,0,0
18,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,17433,0,0,0,0,0,17433,16219,16219,0,0,0,1214,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,113,0,1101,0,0,0,0,0,0,0,0
19,0870,"АО ""ИНТАЧ СТРАХОВАНИЕ""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4337,"АО ""КСА - КЛУВЕР""",Красноперекопск,3672,0,0,0,0,0,3672,2313,2272,0,0,41,1359,1058,317,0,0,0,0,0,0,103,638,279,1,1,0,0,0,0,0,0,190,88,0,22,0,0,0,0,0,0,0,0
21,3256,"АО ""МетЛайф""",Москва,1010123,0,205140,203071,150902,2069,804983,804983,491835,0,0,313148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3116,"АО ""НАСКО""",Казань,1116578,0,0,0,0,0,502433,221683,131817,0,0,89866,280750,206516,1722,8,2,23,70,6816,0,3902,193973,36513,247,247,0,0,44,109,28,976,34706,403,21,37700,0,0,0,614145,608192,2743,3210,0
23,2346,"АО ""ОСК""",Самара,346103,0,0,0,0,0,93386,42273,27744,0,0,14529,51113,42464,17503,0,0,80,212,0,0,4002,20667,8555,1266,1266,0,0,10,11,3,276,6909,80,0,94,0,0,0,252717,251919,673,125,0
24,3983,"АО ""РСК ""Стерх""",Якутск,349190,0,0,0,0,0,31142,17193,17015,0,0,178,13949,10087,576,0,65,53,11,26,8,1852,7504,3417,40,40,0,0,27,22,0,196,3085,47,61,384,0,0,0,318048,318048,0,0,0
25,3748,"АО ""Русский Стандарт Страхование""",Москва,528303,0,186220,186220,0,0,342083,342083,288373,0,0,53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2619,"АО ""СК ""Астро-Волга""",Самара,282731,0,0,0,0,0,63270,51925,51587,0,0,338,11345,8837,4699,0,0,8,154,15,0,182,3779,2506,10,10,0,0,0,0,0,7,2486,3,0,2,0,0,0,219461,219461,0,0,0
28,3780,"АО ""СК ""Выручим!""",Екатеринбург,24223,0,0,0,0,0,24223,23915,23644,0,0,271,308,250,209,0,0,0,0,0,0,12,29,58,0,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0
29,0507,"АО ""СК ""Колымская""",Хабаровск,160243,0,97191,96831,0,360,63052,63052,35200,0,0,27852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0915,"АО ""СК ""ПАРИ""",Москва,302711,0,0,0,0,0,265176,88198,51031,0,0,37167,176978,150842,4307,13,2,16,81273,0,0,9121,56110,14005,4520,4520,0,0,9,78,18,795,7767,818,31,12100,0,0,0,37535,36020,1395,120,0
31,0552,"АО ""СК ""Чувашия-Мед""",Чебоксары,1604,0,0,0,0,0,1604,1604,0,0,0,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,401061,0,0,0,0,0,137058,110898,60117,0,0,50781,26160,23292,13881,0,0,0,525,0,0,4315,4571,1244,1244,1244,0,0,0,0,0,0,0,0,0,1624,0,0,0,264003,262399,173,1431,0
33,3099,"АО ""СК Опора""",Рязань ,1064,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,0,364,699,0
34,2359,"АО ""СК УСПЕХ""",Москва,125,0,0,0,0,0,125,115,22,0,0,93,10,8,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,2873,"АО ""СМК ""Сахамедстрах""",Якутск,1093,818,0,0,0,0,1093,1093,0,0,0,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1587,"АО ""СО ""Талисман""",Казань,129918,0,0,0,0,0,9381,6737,6737,0,0,0,2644,2145,1180,0,3,0,0,48,9,89,825,494,0,0,0,0,3,0,0,3,488,0,0,5,0,0,0,120537,120537,0,0,0
37,1208,"АО ""СОГАЗ""",Москва,5462798,0,0,0,0,0,2672622,1345441,919114,0,0,426327,1327181,988894,135893,781,383,193,2053,328,14,50403,798860,182071,22632,22632,0,1,581,476,575,6331,150823,652,570,155646,3,3,0,2790173,2733379,50460,6334,0
38,3229,"АО ""Страховая бизнес группа""",Воронеж,38604,41,0,0,0,0,17107,15832,15485,0,0,347,1275,574,33,0,7,0,17,0,0,250,267,634,0,0,0,0,18,0,0,267,317,32,0,67,0,0,0,21497,20401,629,467,0
39,0796,"АО ""Страховая группа  АВАНГАРД - ГАРАНТ""",Москва,387,0,0,0,0,0,387,5,5,0,0,0,382,376,326,0,0,0,0,7,7,43,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2354,"АО ""Страховая группа ""Спасские ворота-М""",Москва,3305,0,0,0,0,0,3305,3305,0,0,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0983,"АО ""Страховая группа ""УралСиб""",Москва,229105,114,0,0,0,0,229105,158032,106943,0,0,51089,71073,43948,17,34,0,0,55,0,0,3109,40733,26820,2,2,0,0,0,0,0,2,25718,1098,0,305,0,0,0,0,0,0,0,0
42,3390,"АО ""Страховая Компания  ""ПОЛИС-ГАРАНТ""",Москва,36617,0,0,0,0,0,13684,3903,1775,0,0,2128,9781,5240,3166,0,0,0,8,0,0,139,1927,2617,2460,2460,0,0,0,0,0,10,147,0,0,1924,0,0,0,22933,22933,0,0,0
43,3230,"АО ""Страховая компания  ""СОГАЗ-Мед""",Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2144,"АО ""Страховая компания АСКО-Центр""",Курск,135740,2,0,0,0,0,135740,89156,84655,0,0,4501,46584,46484,45107,0,0,0,6,28,0,699,644,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
45,3987,"АО ""УРАЛСИБ Жизнь""",Москва,105009,0,90037,89780,76086,257,14972,14972,14972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3995,АО ВТБ Страхование жизни,Москва,77988,223,77914,77910,1220,4,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3300,"АО СГ ""Спасские ворота""",Салехард,70424,1572,0,0,0,0,63221,8798,3444,0,0,5354,54423,53665,201,0,1,9,50917,0,0,108,2429,758,186,122,64,0,1,20,1,40,510,0,0,0,0,0,0,7203,7100,102,1,0
48,1858,"АО СК "" Армеец""",Москва,150493,18145,0,0,0,0,46196,37839,20118,0,0,17721,8357,6570,1065,0,1,3,7,0,0,281,5213,1771,9,9,0,0,21,0,2,382,1342,15,0,16,0,0,0,104297,104297,0,0,0
49,0290,"АО СК ""Альянс""",Москва,327816,0,0,0,0,0,326711,271769,245305,211,0,26464,54942,2731,718,166,40,41,206,2,0,1458,100,1850,0,0,0,0,50,0,14,75,1693,18,21,50340,0,0,0,1105,0,962,143,0
50,0278,"АО СК ""АСКОМЕД""",Самара,123,0,0,0,0,0,123,123,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,213732,11976,0,0,0,0,93247,84268,83347,0,0,921,8979,2760,388,0,0,0,195,0,0,226,1951,6212,5972,209,5763,0,0,0,0,26,214,0,0,7,0,0,0,120485,120485,0,0,0
52,2447,"АО СК ""ЖСФ""",Нижний Новгород,32748,0,0,0,0,0,32748,26430,25770,0,0,660,6318,6259,29,385,0,0,5433,0,0,103,309,59,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
53,0425,"АО СК ""Ингвар""",Москва,326,0,0,0,0,0,326,4,4,0,0,0,322,293,1,0,0,0,142,0,0,123,27,28,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0
54,2947,"АО СК ""РСХБ-Страхование""",Москва,776902,0,0,0,0,0,776779,205359,205256,0,0,103,571420,285290,2487,12,0,8,4,2194,147,20391,260194,234506,121,121,0,0,0,0,0,5,234376,4,525,51099,0,0,0,123,0,123,0,0
55,3467,"АО СК ""Сибирский Спас""",Новокузнецк,279042,0,0,0,0,0,112789,45971,31253,0,0,14718,66818,65198,62829,0,0,0,0,0,0,58,2311,1620,0,0,0,0,0,0,0,5,1615,0,0,0,0,0,0,166253,166253,0,0,0
56,1216,"АО СК ""Чулпан""",Альметьевск,202610,0,0,0,0,0,70084,49077,48761,0,0,316,21007,13860,2020,0,0,3,5,474,0,356,11002,7128,133,133,0,0,0,0,23,8,6963,1,1,18,0,0,0,132526,130905,1566,55,0
57,1621,"АО Страховое общество ""ЯКОРЬ""",Москва,116763,0,0,0,0,0,64587,60851,17910,0,0,42941,3736,1987,199,0,0,5,83,0,0,667,1033,1733,136,136,0,0,0,13,0,5,1107,472,0,16,0,0,0,52176,52176,0,0,0
58,4209,"ЗАО ""Кофас Рус Страховая Компания""",Москва,281,0,0,0,0,0,281,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0
59,1427,"ЗАО ""МАКС""",Москва,2035186,0,0,0,0,0,707402,525276,475901,0,0,49375,182126,147844,70033,6,1,17,14,13,0,1698,76062,20295,14168,14168,0,0,12,68,72,249,5444,282,108,13879,0,0,0,1327784,1322141,1715,3928,0
60,2733,"ЗАО ""СК ""Резерв""",Хабаровск,480683,0,0,0,0,0,480683,464648,464648,0,0,0,16035,1815,0,0,0,0,0,0,0,0,1815,1815,0,0,0,0,0,0,0,0,1815,0,0,12405,0,0,0,0,0,0,0,0
61,2284,"ЗАО ГСАО ""Плато""",Москва,102,0,0,0,0,0,102,88,87,0,0,1,14,9,0,0,0,0,4,0,0,4,1,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
62,1675,Либерти Страхование (АО),Санкт-Петербург,617112,261,0,0,0,0,460967,320033,71490,0,0,248543,140934,125605,30398,2,0,14,413,0,0,1866,92912,15069,5844,5844,0,0,0,18,13,66,8711,417,73,187,0,0,0,156145,155762,266,117,0
63,4349,"НКО ""МОВС""",Санкт-Петербург,117,0,0,0,0,0,117,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0
64,4314,"НКО ""ПОВС застройщиков""",Москва,54336,0,0,0,0,0,54336,0,0,0,0,0,54336,0,0,0,0,0,0,0,0,0,0,54336,0,0,0,0,0,0,0,0,0,54336,0,0,0,0,0,0,0,0,0,0
65,4301,НКО НОВС,Камышин,7715,0,0,0,0,0,7715,0,0,0,0,0,7715,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,0,7696,0,0,0,0,0,0,0,0
66,4202,"НКО ОВС ""Саклау""",Казань,29,0,0,0,0,0,29,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
67,4170,"НКО ПОВС ""ВиС""",Махачкала,285,0,0,0,0,0,285,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0
68,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,88,0,0,0,0,0,88,0,0,0,0,0,88,88,12,0,0,0,0,0,0,60,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,226,0,0,0,0,0,226,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,224,0,2,0,0,0,0,0,0,0,0
70,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,201,0,0,0,0,0,201,0,0,0,0,0,201,201,46,0,0,0,0,0,0,119,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1298,"ОАО ""Капитал Страхование""",Когалым,43525,6,0,0,0,0,11639,2630,237,0,0,2393,9009,6158,3614,19,7,25,15,0,0,786,1692,2613,1543,1543,0,0,19,56,88,1,906,0,71,167,0,0,0,31886,27897,3949,40,0
72,2708,"ОАО ""ЧСК""",Москва,9135,0,0,0,0,0,5630,1639,1629,0,0,10,3991,200,21,0,1,3,8,0,0,152,15,1568,24,24,0,0,89,19,72,1,1363,0,0,2223,3,3,0,3502,0,3106,396,0
73,0518,"ОАО СК ""БАСК""",Белово,81154,0,0,0,0,0,20568,19060,15461,0,0,3599,1508,1283,353,0,0,0,21,0,0,102,807,192,4,4,0,0,0,0,0,2,186,0,0,33,0,0,0,60586,60262,324,0,0
74,0436,"ООО  ""АМТ Страхование""",Москва,425,0,0,0,0,0,425,22,22,0,0,0,403,83,0,0,0,83,0,0,0,0,0,320,0,0,0,0,0,314,0,3,3,0,0,0,0,0,0,0,0,0,0,0
75,1083,"ООО  ""Зетта Страхование""",Москва,1249173,32969,0,0,0,0,927547,256112,173113,0,0,82999,671435,378662,70685,5,0,0,509,2341,0,42738,262384,149589,2174,2174,0,0,0,0,18,85,147087,225,6,143178,0,0,0,321626,317043,3176,1407,0
76,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,41285,0,0,0,0,0,36042,12363,12359,0,0,4,23679,23616,21558,0,0,0,13,0,0,206,1839,56,11,11,0,0,0,0,0,14,31,0,0,7,0,0,0,5243,5243,0,0,0
77,3517,"ООО  ""ЦСО""",Мытищи,131517,112,0,0,0,0,103729,88174,57378,0,0,30796,15555,10822,6439,0,2,77,100,36,7,2298,1870,4632,39,39,0,0,6,224,0,2068,1673,622,2,99,1,1,0,27787,25802,1098,887,0
78,3828,"ООО  СК ""Альянс  Жизнь""",Москва,48064,861,24933,24918,8,15,23131,23131,17960,0,0,5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,1828610,0,1288326,1288326,970200,0,540284,540284,539963,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2496,"ООО ""Абсолют Страхование""     ",Москва,274595,60613,0,0,0,0,261301,155976,81674,8,0,74302,105325,58530,5110,1,0,186,1869,0,0,5238,46126,32312,1407,1407,0,1,0,113,0,3575,5989,21227,129,14354,0,0,0,13294,12697,467,130,0
81,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,46731,1268,0,0,0,0,46731,43764,8412,0,0,35352,2967,1455,712,0,0,2,88,0,0,309,344,1331,843,843,0,0,0,2,0,2,353,131,0,181,0,0,0,0,0,0,0,0
82,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,313948,0,0,0,0,0,313948,125832,120980,0,0,4852,188116,134911,234,0,11,4,0,7196,0,1349,126117,52982,5,5,0,0,15,0,1,74,52887,0,0,223,0,0,0,0,0,0,0,0
83,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,1430969,799,1406606,1406598,0,8,24363,24363,23353,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,46,0,0,0,0,0,46,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
85,3487,"ООО ""БИН Страхование""",Москва,27010,0,0,0,0,0,27010,16595,15822,0,0,773,10415,8175,42,0,0,0,1,0,0,690,7442,1409,24,24,0,0,0,0,0,0,89,1296,1,830,0,0,0,0,0,0,0,0
86,3799,"ООО ""БСД""",Москва,22520,0,0,0,0,0,22520,5214,1555,0,0,3659,17306,1722,519,0,0,0,197,0,0,613,393,14803,274,274,0,0,0,0,0,4,13623,902,781,0,0,0,0,0,0,0,0,0
