"Сведения о страховых премиях по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
16,0290,"АО СК ""Альянс""",Москва,196131.65223,-,-,-,-,154407.19551,-,-,-,-,-,154407.19551,44466.3484,6575.83713,-,10473.38957,-,924.90775,-,-,15451.28418,11040.92977,61087.03027,-,-,-,-,18957.56758,-,1061.44699,-,41068.0157,-,-19952.38963,68806.20647,-,-,-,41724.45672,-,17520.17586,24204.28086,-
17,2947,"АО СК ""РСХБ-Страхование""",Москва,3212.22186,-,-,-,-,1124.51751,869.98572,-,-,-,869.98572,254.53179,254.76517,-,-,-,-,217.87742,-,-,34.96935,1.9184,-0.23338,-,-,-,-,-,-,-,-,-0.23338,-,-,-,-,-,-,2087.70435,-,958.00268,1129.70167,-
18,1216,"АО СК ""Чулпан""",Альметьевск,20619.46748,-,-,-,-,275.43432,4.8,4.8,-,-,-,270.63432,228.95499,86.08109,-,-,-,-,-,-,142.8739,-,41.67933,-0.80553,-0.80553,-,-,-,-,-,15.31781,27.16705,-,-,-,-,-,-,20344.03316,-,5317.62788,15026.40528,-
19,2284,"ЗАО ГСАО ""Плато""",Москва,655.86941,-,-,-,-,655.86941,21.25,21.25,-,-,-,634.61941,244.016,0.63606,-,-,-,-,-,-,243.37994,-,388.95841,-,-,-,-,-,-,-,-,388.95841,-,-,1.645,-,-,-,-,-,-,-,-
20,1675,Либерти Страхование (АО),Санкт-Петербург,26627.28348,-,-,-,-,20136.23624,15182.93163,69.45035,-,-,15113.48128,4953.30461,1265.01556,-,-,-,-,-,-,-,1253.83076,11.1848,3488.28905,3204.93525,-2.39307,3207.32832,-,-,-,-,6.48751,276.86629,-,200,-,-,-,-,6491.04724,-,2118.87791,4372.16933,-
21,2708,"ОАО ""ЧСК""",Москва,6305.14679,-,-,-,-,285.13092,-,-,-,-,-,285.13092,205.02597,-,-,-,-,-,-,-,199.27077,5.7552,80.06803,-,-,-,-,-,-,80.07712,-,-0.00909,-,-,0.03692,-,-,-,6020.01587,-,1576.83198,4443.18389,-
22,1083,"ООО  ""Зетта Страхование""",Москва,14943.38985,-,-,-,-,2461.4316,-,-,-,-,-,2461.4316,2052.26555,-,-,-,28.69001,111.57807,-,-,1887.13764,24.85983,315.27919,-,-,-,-,-,-,27.49798,-,216.8227,70.95851,-,93.88686,-,-,-,12481.95825,-,3192.00691,9289.95134,-
23,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,59517.18608,-,-,-,-,59517.18608,-,-,-,-,-,59517.18608,59517.18608,-,-,-,-,97.06741,-,-,59420.11867,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,2496,"ООО ""Абсолют Страхование""     ",Москва,31418.57043,-,-,-,-,25113.16067,348.78687,348.78687,-,-,-,24764.3738,18943.77624,7815.89418,1089.99709,-,6370.59672,574.52723,-,-,2601.50638,491.25464,5686.24729,21.00294,21.00294,-,-,619.1466,-,-,8.56921,5037.52854,-,-16.33508,150.68535,-,-,-,6305.40976,-,1417.40471,4888.00505,-
25,3487,"ООО ""БИН Страхование""",Москва,6508.52566,-,-,-,-,1.99798,-,-,-,-,-,1.99798,1.99798,-,-,-,-,-,-,-,1.99798,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6506.52768,-,1685.37702,4821.15066,-
26,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,187.47302,-,-,-,-,187.47302,187.47302,-,-,-,187.47302,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,5794.02655,-,-,-,-,5794.02655,-,-,-,-,-,5794.02655,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5794.02655,-,-,-,-,-,-,-,-,-
28,3438,"ООО ""ПРОМИНСТРАХ""",Москва,3610.38372,-,-,-,-,48.21233,0.29842,0.29842,-,-,-,47.91391,47.45315,-,-,52.54795,-,-,-,-,-7,1.9052,0.46076,-,-,-,-,-,-,10.96076,-,-10.5,-,-,-,-,-,-,3562.17139,-,1019.7278,2542.44359,-
29,1307,"ООО ""СК ""Согласие""",Москва,163693.68164,-,-,-,-,136388.70237,200.08497,200.08497,-,-,-,136188.6174,118617.24164,4308.1226,294.13155,9562.76226,1017.37406,7101.12981,507.28437,492.26335,95190.20895,636.22804,1369.33395,-,-,-,-,7.51051,-,604.10959,230.88156,525.03207,1.80022,4783.56562,11418.47619,-,-,-,27304.97927,-,20182.21265,7122.76662,-
30,1182,"ООО ""СК ""ТИТ""",Москва,131590.8521,-,-,-,-,131590.8521,4445.85257,4445.85257,-,-,-,127144.99953,78087.25996,4925.56943,-,44208.43989,125.86364,16325.1749,-,-,10702.66204,1799.55006,48633.13251,220.6723,220.6723,-,-,44002.79129,-,-,402.46613,4007.20279,-,-,424.60706,-,-,-,-,-,-,-,-
31,3969,"ООО ""СК Чабб""",Москва,1550424.32234,-,-,-,-,1550424.32234,-,-,-,-,-,1550424.32234,1090032.24616,-,-,-,-,42943.20582,-,-,1047089.04034,-,75939.50302,-,-,-,-,-,-,-,1056.89542,74882.6076,-,382309.53222,2143.04094,-,-,-,-,-,-,-,-
32,4174,"ООО ""СКОР П.О.""",Москва,843187.04374,-,-,-,-,843187.04374,-46070.39681,-49011.27758,-,-,2940.88077,889257.44055,868456.95979,56269.41928,750.06,9429.87282,5252.88863,22204.20822,2512.45945,-,772038.05139,-,19907.14462,4284.08296,-299.61737,-,-,-62.83044,-,-,-,16333.67191,-647.77981,-,893.33614,-,-,-,-,-,-,-,-
33,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,9384.12058,-,-,-,-,9384.12058,11.38575,11.38575,-,-,-,9372.73483,3200.60352,1009.68055,-,348.58819,-,348.03985,-,-,1467.40044,26.89449,5933.21679,-,-,-,-,-,-,-,-,5933.21679,-,-,238.91452,-,-,-,-,-,-,-,-
34,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,1086.25544,-,-,-,-,1086.25544,-,-,-,-,-,1086.25544,1006.88294,-,-,-,-,411.43244,-,-,580.8545,14.596,79.3725,-,-,-,-,-,-,-,-,-,79.3725,-,-,-,-,-,-,-,-,-,-
35,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,19061.49512,-,-,-,-,5824.82994,36.32998,36.32998,-,-,-,5788.49996,4773.87445,1.16267,-,-,-,3168.98934,-,-,1254.66626,349.05618,911.70828,-,-,-,-,41.92783,-,843.18088,-,26.59957,-,-,102.91723,-,-,-,13236.66518,-,10416.34961,2820.31557,-
36,0585,"ООО ""СФ ""Адонис""",Пермь,4388.68098,-,-,-,-,-618.09335,14.82563,14.82563,-,-,-,-632.91898,-652.58848,17,-,-,-,-,-,-,-670.33848,0.75,19.6695,-,-,-,-,-,-,17.9775,-,1.692,-,-,-,-,-,-,5006.77433,-,1263.46765,3743.30668,-
37,3398,"ООО СК ""ВТБ Страхование""",Москва,138762.58797,-,-,-,-,88612.6218,257.71263,257.71263,-,-,-,88354.90917,45926.97071,-,-,9937.81406,-,7508.37064,-,-,27594.28763,886.49838,42024.41562,-,-,-,-,37239.76631,-,-,31,4695.80982,57.83949,-,403.52284,-,-,-,50149.96617,-,13816.14289,36333.82328,-
38,3847,"ООО СК ""Независимая страховая группа""",Москва,18397.64764,-,-,-,-,1363.34265,-,-,-,-,-,1363.34265,1362.49625,-,-,-,-,941.43304,-,-,421.06321,-,0.8464,-,-,-,-,-,-,-,-,0.8464,-,-,-,-,-,-,17034.30499,-,-,17034.30499,-
39,3268,"ООО СК ""Паритет-СК""",Москва,16088.97341,-,-,-,-,11294.98899,183.35203,183.35203,-,-,-,11111.63696,10595.18657,47.20182,-,313.28794,-,1374.75205,-,-,8859.94476,-,497.99176,1.09402,-,-,-,-,-,-,-,496.89774,-,-,18.45863,-,-,-,4793.98442,-,1321.65796,3472.32646,-
40,4331,"ООО СК ""Сбербанк страхование""",Москва,88706.63539,-,-,-,-,88706.63539,52.9395,52.9395,-,-,-,88653.69589,40890.61092,25,-,-,-,272.57154,-,-,40104.5612,488.47818,15872.84114,-,-,-,-,-,-,-,14786.99144,1013.02456,72.82514,24439.26509,7450.97874,-,-,-,-,-,-,-,-
41,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,344.34886,-,-,-,-,344.34886,-,-,-,-,-,344.34886,276.85751,-,-,-,-,-,-,-,276.85751,-,67.49135,-,-,-,-,-,-,67.49135,-,-,-,-,-,-,-,-,-,-,-,-,-
42,1643,"ООО СПК ""Юнити Ре""",Москва,550.07867,-,-,-,-,550.07867,-0.11912,-0.11912,-,-,-,550.19779,550.3235,0.21759,-,-,-377.16925,-,-,-,929.12984,-1.85468,-,-,-,-,-,-,-,-,-,-,-,-,-0.12571,-,-,-,-,-,-,-,-
43,0397,"ООО Страховая Компания  ""Гелиос""",Москва,4236.09762,-,-,-,-,2484.44246,2484.43615,2484.43615,-,-,-,0.00631,0.00631,-,-,-,-,-,-,-,0.00631,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1751.65516,-,-,1751.65516,-
44,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,109806.50494,-,-,-,-,93226.92683,4673.63279,4673.63279,-,-,-,88553.29404,69722.1839,7466.86524,-,906.84764,86.5775,6653.74418,1264.06,-,52336.2324,1007.85694,1877.64732,59.82173,59.82173,-,-,-,-,114.80599,25.40242,1677.61718,-,16938.13376,15.32906,-,-,-,16579.57811,5.4,13325.26706,3248.91105,-
45,0001,"ПАО СК ""Росгосстрах""",Люберцы,681164.60074,-,-,-,-,552256.66845,11.05258,11.05258,-,-,-,552245.61587,510105.27406,21.19525,-,11249.67803,452.91355,3332.05912,-,-,495000.61583,48.81228,14447.77994,5398.2325,-,5398.2325,-,4.83803,-,420.86303,3081.19816,5542.64822,-,27692.56187,-,-,-,-,128907.93229,-,26020.84514,102887.08715,-
46,0621,"САО ""ВСК""",Москва,523754.7447,0,0,0,0,471062.52493,36903.88507,36066.12992,0,0,837.75515,434158.63986,399343.0823,8473.71012,0,34744.16153,19209.45329,4608.70233,-1468.01828,0,333348.56164,426.51167,34815.55756,134.79519,134.79519,0,0,10271.46364,10466.95615,391.97667,6758.21018,6792.15573,0,0,0,0,0,0,52692.21977,0,10868.2376,41823.98217,0
47,0348,"САО ""ЛЕКСГАРАНТ""",Москва,77235.22399,-,-,-,-,77235.22399,63.21495,63.21495,-,-,-,77172.00904,31375.58575,-,-,31375.58575,-,-,-,-,-,-,45796.42329,-,-,-,-,45796.42329,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,0177,САО ЭРГО,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,0928,"СПАО ""Ингосстрах""",Москва,1753605.61622,-,-,-,-,1496792.01787,45900.21609,3880.12062,-,-,42020.09547,1450891.80178,1029423.22559,24005.20237,-,188709.97036,18424.82322,22453.92873,11012.78027,-,764816.52064,-,225286.53496,6028.04187,6028.04187,-,-,174786.42178,-,6814.17603,32663.01117,4994.88411,-,721.41822,195460.62301,-,-,-,256813.59835,-,54538.0756,202275.52275,-
50,1209,"СПАО ""РЕСО-Гарантия""",Москва,271256.70388,-,-,-,-,110261.77658,1799.54862,898.88296,-,-,900.66566,108462.22796,81551.03826,15984.67521,3.1392,697.57963,730.54072,24007.80605,498.16833,-,32399.71218,7229.41694,3646.41766,266.61395,266.61395,-,-,-,-,169.15068,61.14715,3149.50588,-,20863.93356,2400.83848,-,-,-,160994.9273,-,51166.46825,109828.45905,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,8940633.67451,0,0,0,0,7784981.15492,88205.40018,84835.46719,0,0,3369.93299,7696775.75474,6553053.13479,369390.60531,6038.87524,369681.89932,176733.30199,497626.63593,66782.8927,1138.65765,5019060.77853,47738.14577,542391.68611,13945.77279,5822.51407,3207.32832,-0.00806,111548.95561,69667.2353,9287.54224,109659.61491,233352.94033,-5070.36701,206970.66348,394360.27036,0,0,0,1155652.51959,5.4,309373.16732,846273.95227,0
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,5819628.97409,0,0,0,0,5818622.07357,123126.99221,63432.12413,0,0,59694.86808,5695495.08136,4232746.11571,51600.53478,3129.04444,372378.04189,67485.08483,110197.18684,11347.54864,0,3615999.09666,609.57763,729274.16496,8878.95691,1371.30029,5841.07839,0,361616.10373,0,5048.54713,40972.23866,313177.26578,-418.94725,485539.68202,247935.11867,0,0,0,1006.90052,0,151.36358,855.53694,0
