Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
18,0928,"СПАО ""Ингосстрах""",Москва,22786409.30756,851553.50864,-,-,-,-,16455877.00074,4166144.5388,172913.42358,9309.0558,-,3993231.11522,12289732.46194,10791235.31975,7232644.82106,27074.82591,199802.90373,486808.81777,265380.11474,2078.42941,-,2203463.316,373982.09113,1013353.91455,202379.8988,202379.8988,-,60668.30621,44167.41975,453957.36671,241.425,56081.6611,194898.89819,958.93879,879.59068,484263.63696,-,-,-,6370673.8673,6251614.10521,35733.79617,83325.96592,-,-
19,0425,"АО СК ""Ингвар""",Москва,17846.76789,-,-,-,-,-,17846.76789,-,-,-,-,-,17846.76789,17607.87618,-,-,-,-,15318.7309,-,-,2289.14528,-,238.89171,-,-,-,-,-,-,-,-,238.89171,-,-,-,-,-,-,-,-,-,-,-,-
20,4169,"НКО ПОВС ""ГарантИнвест""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,193517.38176,-,-,-,-,-,155975.32264,61329.6357,1544.82325,-,-,59784.81245,94645.68694,14041.41693,846.66761,-,-,-,-,-,-,-,13194.74932,74419.2249,-,-,-,-,-,-,-,-,5686.78064,68732.44426,-,6185.04511,37542.05912,37542.05912,-,-,-,-,-,-,-
22,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,12840.00152,-,12664.50152,12664.50152,-,-,175.5,175.5,175.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2225.80494
23,3568,"ООО ""ПСА""",Сызрань,816244.47483,-,-,-,-,-,35357.33025,4099.33276,3834.90476,-,-,264.428,31257.99749,31198.23687,28587.54905,-,-,-,-,-,-,122.117,2488.57082,59.76062,-,-,-,-,-,-,-,-,59.76062,-,-,-,-,-,-,780887.14458,780887.14458,-,-,-,-
24,2444,"ООО ""СМО ""СИМАЗ-МЕД""",Новосибирск,5178.54921,-,-,-,-,-,5178.54921,5178.54921,-,-,-,5178.54921,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,1587,"АО ""СО ""Талисман""",Казань,399209.72986,-,-,-,-,-,91612.79255,459.075,459.075,-,-,-,91153.71755,91051.27755,10865.62558,-,-,-,-,79877.27143,75000,45.657,262.72354,102.44,-,-,-,-,-,-,-,-,102.44,-,-,-,-,-,-,307596.93731,307596.93731,-,-,-,-
26,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,108066.359,-,-,-,-,-,108066.359,-,-,-,-,-,108066.359,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,108066.359,-,-,-,-,-,-,-,-,-,-
27,0348,"САО ""ЛЕКСГАРАНТ""",Москва,4933.5361,-,-,-,-,-,4933.5361,201.65034,-,-,-,201.65034,4731.88576,1610.71197,1610.71197,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,-,90,-,-,3031.17379,-,-,-,-,-,-,-,-,-
28,1457,"ООО СМК ""Урал-Рецепт М""",Екатеринбург,2445.69,21.19,-,-,-,-,2445.69,2445.69,-,-,-,2445.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,37290.17823,157.1338,-,-,-,-,37290.17823,26218.2285,521.005,-,-,25697.2235,11071.94973,10257.12319,9517.11254,-,-,-,343.2363,-,-,315.7705,81.00385,814.82654,680.97423,680.97423,-,-,-,-,-,-,133.85231,-,-,-,-,-,-,-,-,-,-,-,-
30,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,2922.1,-,-,-,-,-,2922.1,-,-,-,-,-,2922.1,2922.1,324.64,-,-,-,-,-,-,2597.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,1820,"АО ""ГУТА-Страхование""",Москва,29267.95035,-,-,-,-,-,20341.65468,12359.39731,4344.2977,-,-,8015.09961,7982.25737,5468.64726,4782.88353,-,-,-,-,-,-,350,335.76373,1696.13601,-,-,-,-,-,-,-,57.71992,1638.41609,-,-,817.4741,-,-,-,8926.29567,8906.43799,19.85768,-,-,-
32,0632,"ООО ""СК ""СЕРВИСРЕЗЕРВ""",Ковров,806343.8322,-,-,-,-,-,61438.09204,3534.04968,2856.55668,-,-,677.493,57904.04236,57904.04236,50337.87865,-,-,-,-,-,-,643.692,6922.47171,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,749313.50765,749313.50765,-,-,-,-
33,4133,ООО СК ЭчДиАй Глобал,Москва,119331.77779,-,-,-,-,-,119331.77779,-,-,-,-,-,119331.77779,114425.72741,-,-,-,-,60329.95689,-,-,54095.77052,-,4744.49393,-,-,-,-,-,-,-,4744.49393,-,-,-,161.55645,-,-,-,-,-,-,-,-,-
34,3528,"ООО ""СМО ""Спасение""",Казань,98265.78679,-,-,-,-,-,98265.78679,98265.78679,-,-,-,98265.78679,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,2397,"ООО СО ""Геополис""",Москва,99561.29711,-,-,-,-,-,54782.10565,6939.2,-,-,-,6939.2,47842.90565,46595.99232,43429.11827,-,-,-,-,-,-,-,3166.87405,1246.91333,1246.91333,1246.91333,-,-,-,-,-,-,-,-,-,-,-,-,-,44779.19146,44779.19146,-,-,-,-
36,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,318003.50209,-,317347.67909,316707.31525,-,640.36384,655.823,655.823,655.823,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,14173943.34083,-,14035573.93736,14035573.93736,3289131.57778,-,138369.40347,138369.40347,117814.9478,-,-,20554.45567,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10103797.05407
38,4360,"НКО ПОВС ""P2P страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,0055,"АО ""ДальЖАСО""",Хабаровск,36962.27258,-,-,-,-,-,36962.27258,33141.51811,2754.83463,-,-,30386.68348,3820.75447,3820.75447,991.71548,-,-,-,118.17809,-,-,255.6549,2455.206,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,2144,"АО ""Страховая компания АСКО-Центр""",Курск,24276.82318,4283.20775,-,-,-,-,24276.82318,12841.6741,426.1132,-,-,12415.5609,11435.14908,11416.18128,6515.09508,-,-,-,-,-,-,4901.0862,-,18.9678,-,-,-,-,-,-,-,-,18.9678,-,-,-,-,-,-,-,-,-,-,-,-
41,3999,"ООО ""СК ""АСКО-Жизнь""",Москва,34902.28057,-,-,-,-,-,34902.28057,34902.28057,-,-,-,34902.28057,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,3947,"АО ""АИГ""",Москва,94669.60306,-,-,-,-,-,94669.60306,146.32597,146.32597,-,-,-,94523.27709,39219.57956,-,-,-,-,24501.36472,-,-,14718.21484,-,2012.69253,1305.19196,1305.19196,-,-,-,-,-,-,707.50057,-,-,53291.005,-,-,-,-,-,-,-,-,-
43,3594,"ООО ""МСГ""",Москва,9674.48849,638.926,-,-,-,-,9674.48849,9674.48849,6234.04886,-,-,3440.43963,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,3487,"ООО ""БИН Страхование""",Москва,14797.81215,-,-,-,-,-,14797.81215,6797.82451,6797.82451,-,-,-,7999.98764,1847.29513,1649.63157,-,-,-,-,-,-,167.66356,30,6031.41254,508.05539,508.05539,-,-,-,-,-,-,5523.35715,-,-,121.27997,-,-,-,-,-,-,-,-,-
45,4362,НКО ПОВС «Содружество»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,2543765.67788,-,-,-,-,-,57322.08481,25395.64328,8162.459,-,-,17233.18428,31926.44153,30924.97225,29308.09344,-,-,-,-,-,-,52.854,1564.02481,1001.46928,-,-,-,-,-,-,-,-,1001.46928,-,-,-,-,-,-,2486443.59307,2486443.59307,-,-,-,-
48,3543,"ООО СК ""Экип""",Москва,51392.8596,-,-,-,-,-,51392.8596,11630.44516,5,-,-,11625.44516,39762.41444,39638.27983,38291.29619,-,-,-,-,-,-,-,1346.98364,97.13461,-,-,-,-,-,-,-,-,-,97.13461,-,27,-,-,-,-,-,-,-,-,-
49,0212,"АО  ""Цюрих надежное страхование""",Москва,73471.45459,10036.31012,-,-,-,-,73471.45459,-,-,-,-,-,73471.45459,68629.65735,336.534,-,-,-,20711.1955,-,-,47581.92785,-,4683.28124,-,-,-,-,-,-,-,464.58843,4218.69281,-,158.516,-,-,-,-,-,-,-,-,-,-
50,4314,"НКО ""ПОВС застройщиков""",Москва,3886.348,-,-,-,-,-,3886.348,-,-,-,-,-,3886.348,-,-,-,-,-,-,-,-,-,-,3886.348,-,-,-,-,-,-,-,-,-,3886.348,-,-,-,-,-,-,-,-,-,-,-
51,3837,"ООО ""СК ""Ингосстрах-М""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,41280.67831,-,-,-,-,-,41280.67831,36936.96003,17886.91405,-,-,19050.04598,4343.71828,3638.03424,3.72923,-,-,-,-,-,-,1097.88306,2536.42195,705.68404,-,-,-,-,-,-,-,-,705.68404,-,-,-,-,-,-,-,-,-,-,-,-
53,4179," ООО ""СК"" Райффайзен Лайф""",Москва,991707.82595,17256.09814,984650.80368,984650.80368,97877.5109,-,7057.02227,7057.02227,2426.232,-,-,4630.79027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,17.93723,-,-,-,-,-,17.93723,-,-,-,-,-,17.93723,17.93723,-,-,-,-,-,-,-,17.93723,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,86708.43098,1840.9325,-,-,-,-,86708.43098,86708.43098,-,-,-,86708.43098,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,411924.65478,-,-,-,-,-,411924.65478,352777.0703,282,-,-,352495.0703,59147.58448,57940.5693,35811.6279,-,-,-,21219.83265,-,-,877.22375,31.885,660.3,660.3,660.3,-,-,-,-,-,-,-,-,-,546.71518,-,-,-,-,-,-,-,-,-
57,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,115607.29016,-,113704.56816,113704.56816,-,-,1902.722,1902.722,1902.722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,3511,"ООО СК ""Согласие-Вита""",Москва,38525.48677,-,37915.61177,37915.61177,18295.71528,-,609.875,609.875,609.875,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15394.54743
59,2182,"САО ""Надежда""",Красноярск,1152843.57586,-,-,-,-,-,117052.10438,15210.14839,6381.37268,-,-,8828.77571,101841.95599,98047.96866,82818.07116,-,-,-,28.0917,-,-,582.35219,14619.45361,1958.47071,830.6288,830.6288,-,-,-,-,-,-,1127.84191,-,-,1835.51662,-,-,-,1035791.47148,1035791.47148,-,-,-,-
60,0001,"ПАО СК ""Росгосстрах""",Люберцы,16752344.43003,51129.915,-,-,-,-,9036908.86529,2637427.81025,202417.00253,-,-,2435010.80772,6399481.05504,6071921.79247,4151165.50995,37883.54808,6194.19156,104922.26668,4228.02771,80747.76365,47840.532,548101.46249,1138679.02235,325848.5576,263657.66613,236657.28216,27000.38397,76.27,61.60902,3396.3145,-,2565.249,55264.66717,826.78178,1483.19236,227.51261,833.42808,833.42808,-,7714602.13666,7663847.73714,29246.32623,21508.07329,-,-
61,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,19.124,-,-,-,-,-,19.124,19.124,-,-,-,19.124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,96359.79689,327.41543,-,-,-,-,96359.79689,38546.36563,35504.46097,-,-,3041.90466,57813.43126,30740.33638,90,-,-,-,-,-,-,-,30650.33638,201.43384,-,-,-,-,-,-,-,-,201.43384,-,-,26871.66104,-,-,-,-,-,-,-,-,-
63,2917,"ООО ""СК НИК""",Ульяновск,57133.98547,-,-,-,-,-,57133.98547,25868.30409,4379.5,-,-,21488.80409,31265.68138,3446.6696,2371.56804,-,1072.10156,-,-,-,-,-,3,24969.04695,-,-,-,-,22668.48595,-,-,-,2300.561,-,-,2849.96483,-,-,-,-,-,-,-,-,-
64,3866,"ООО ""ВСК-Линия жизни""",Москва,773324.06053,2.09802,151416.29021,148282.11769,-,3134.17252,8654.63224,8654.63224,8654.63224,-,6810.81124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,613253.13808,613253.13808,-,-,-,-,-,-,-
65,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,328383.21159,-,-,-,-,-,84507.50402,77398.69202,1751.00305,-,-,75647.68897,7108.812,6213.05328,5662.20181,-,-,-,-,-,-,249.05,301.80147,895.75872,875.75672,875.75672,-,-,-,-,-,-,20.002,-,-,-,-,-,-,243875.70757,243875.70757,-,-,-,-
66,0433,"АО ""ВостСибЖАСО""",Иркутск,8274.59846,-,-,-,-,-,8274.59846,3878.77152,3083.20452,-,-,795.567,4395.82694,4381.07194,780.45447,-,-,-,-,-,-,1303.86711,2296.75036,14.755,-,-,-,-,-,-,-,-,14.755,-,-,-,-,-,-,-,-,-,-,-,-
67,3398,"ООО СК ""ВТБ Страхование""",Москва,10107700.85721,45791.38836,-,-,-,-,7236857.28772,3450543.48894,1437290.30999,-,-,2013253.17895,3786313.79878,3541168.7248,87334.1775,212.05361,86295.71513,-,10132.41147,-,-,3135093.8191,222100.54799,63742.85227,7786.86419,6628.18384,1158.68035,-,-,-,-,595.61774,55360.37034,-,-,181402.22171,2807087.15817,2807087.15817,-,10161.49895,-,2460.60015,7700.8988,-,-
