"Сведения о страховых премиях по договорам, принятым в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
№ п\п,Рег №,Наименование,Город,Всего,,страхование жизни ,страхование жизни,пенсионное,,,,в клинических ,,,,,,,,,,,,,,,,владельцев ,,,,,,,,,,,,военнослужащих и,"личного страхования, ",,ответственности ,владельца опасного ,перевозчика за ,имущественного 
,,,,,Всего,(кроме пенсионного ,заемщика,страхование,Всего,Всего,от несчастных случаев и ,исследованиях ,работников налоговых ,,Всего,,средств наземного ,,,,,,"страхование, ",,,,владельцев средств ,автотранспортных ,владельцев ,владельцев средств ,,,"организаций, ",за причинение вреда ,,за неисполнение или ,страхование ,страхование финансовых ,Всего,приравненных к ним,предусмотренные ,Всего,владельцев,объекта за причинение ,"причинение вреда жизни, ","страхования, "
,,,,,,страхования)-всего,,,,,болезней,лекарственного,органов,медицинское страхование,,Всего,транспорта ,средств ,средств воздушного ,средств водного ,грузов,сельскохозяйственное,осуществляемое с ,прочего имущества ,прочего имущества ,Всего,наземного транспорта ,средств (кроме ,автотранспортных ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,предпринимательских ,рисков,,в обязательном ,федеральными законами,, транспортных средств,вреда в результате ,"здоровью, имуществу ",предусмотренные 
,,,,,,,,,,,,препарата для ,,,,,(кроме средств ,железнодорожного ,транспорта,транспорта,,страхование - всего,государственной ,юридических лиц,граждан,,(кроме средств ,"страхования, ","средств (страхование, ",транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,по договору,рисков,,,государственном ,,,,аварии на опасном ,пассажиров,федеральными законами
,,,,,,,,,,,,медицинского ,,,,,железнодорожного ,транспорта,,,,,поддержкой,,,,железнодорожного ,осуществляемого в,осуществляемое в ,,,,,,,,,,,страховании лиц,,,,объекте,,
,,,,,,,,,,,,применения,,,,,транспорта),,,,,,,,,,транспорта),рамках международной ,рамках международной ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,системы страхования ,системы страхования ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,«Зеленая карта»),«Зеленая карта»),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
,,ИТОГО:,,36975280.72525,-,-,-,-,33556019.7287,737919.08252,306899.90969,-,-,431019.17283,32818100.64618,27522957.72854,862393.2649,8609.15724,2539878.15679,590856.24697,1547662.42368,870174.69055,71652.14529,20979937.41658,123446.37183,2994728.40815,52014.79847,23102.91775,6816.06476,77.38253,1051955.3624,129989.60346,79848.24598,272532.73565,1385798.43389,22511.84577,1113349.0325,1187065.47699,-,-,-,3419260.99655,558994.85617,1678269.85173,1181996.28865,-
1,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,21215.19002,-,-,-,-,9963.28652,4311.31157,57.95447,-,-,4253.3571,5651.97495,2185.95244,-,-,-,-,-,-,-,1905.91339,280.03905,3466.02251,3161.26499,-,3161.26499,-,-,-,-,59.76952,244.988,-,-,-,-,-,-,11251.9035,-,6803.65581,4448.24769,-
2,3947,"АО ""АИГ""",Москва,729380.52193,-,-,-,-,719678.74791,-,-,-,-,-,719678.74791,283499.21282,-,-,-,-,95286.89741,-,-,188212.31541,-,261606.68286,1153.13819,1153.13819,-,-,-,-,-,-,260453.54467,-,-,174572.85223,-,-,-,9701.77402,-,9701.77402,-,-
3,2239,"АО ""АльфаСтрахование""",Москва,2562836.32629,-,-,-,-,1822335.46809,2385.80559,2385.80559,-,-,-,1819949.6625,1433888.8179,1587.27816,-,76728.50661,13201.14362,623.69907,100,-,1341648.19044,-,110282.79744,3033.57323,-,3033.57323,-,58647.12345,314.35532,10561.32346,1807.88875,35146.99583,771.5374,275524.89343,253.15373,-,-,-,740500.8582,558994.85617,104815.51178,76690.49025,-
4,1284,"АО ""Группа Ренессанс Страхование""",Москва,203230.04469,-,-,-,-,879.49726,-,-,-,-,-,879.49726,670.58339,-,-,-,-,124.90735,-,-,545.38607,0.28997,180.97281,-,-,-,-,-,-,-,-,180.97281,-,-,27.94106,-,-,-,202350.54743,-,116639.09076,85711.45667,-
5,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,40527.1097,-,-,-,-,3225.68562,1603.22483,1603.22483,-,-,-,1622.46079,1622.46079,664.83934,-,-,-,30.0375,-,-,437.9562,489.62775,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37301.42408,-,21549.23398,15752.1901,-
6,1820,"АО ""ГУТА-Страхование""",Москва,36881.38441,-,-,-,-,36881.38441,-,-,-,-,-,36881.38441,36177.75267,-,-,-,-,-,24632.346,24632.346,11545.40667,-,703.63174,-,-,-,-,-,-,-,-,703.63174,-,-,-,-,-,-,-,-,-,-,-
7,1427,"АО ""МАКС""",Москва,138262.94553,-,-,-,-,82925.00816,11785,11785,-,-,-,71140.00816,67663.96701,274.11066,127.4477,2236.76123,184.71086,12107.81197,-,-,52612.96056,120.16403,3290.16754,5.93,-,5.93,-,312.96593,37.02818,2098.52759,210.72935,624.98649,-,-,185.87361,-,-,-,55337.93737,-,32284.96862,23052.96875,-
8,2346,"АО ""ОСК""",Самара,37261.97651,-,-,-,-,28142.18262,1733.76928,1733.76928,-,-,-,26408.41334,25079.25092,8406.20117,-13.8572,2799.70456,290.135,3558.67504,-,-,8675.48192,1362.91043,1329.16242,41.20885,41.20885,-,-,341.9479,294.21305,-,13.5,638.29262,-,-,-,-,-,-,9119.79389,-,5205.49089,3914.303,-
9,0235,"АО ""Русское перестраховочное общество""",Москва,1163920.74243,-,-,-,-,1163920.74243,3846.75321,3846.75321,-,-,-,1160073.98922,1156081.78604,27749.95822,-,-,-,7009.9462,6377.95467,-,1109233.0868,5710.84015,3992.20318,509.33903,509.33903,-,-,-,-,253.59136,109.46176,3119.81103,-,-,-,-,-,-,-,-,-,-,-
10,0915,"АО ""СК ""ПАРИ""",Москва,110855.15439,-,-,-,-,85472.45108,3003.89472,3003.89472,-,-,-,82468.55636,80532.53247,6517.8545,110.21906,590.83047,161.16829,7859.4725,-,-,13558.38526,51734.60239,1834.67553,221.97459,-,-,-,-,-,-,448.27569,1119.42525,45,-,101.34836,-,-,-,25382.70331,-,14278.56282,11104.14049,-
11,1208,"АО ""СОГАЗ""",Москва,7353921.27479,-,-,-,-,7062329.52855,-52930.61222,-52930.61222,-,-,-,7115260.14077,6715639.80572,4481.9515,-,42517.89481,135905.12984,200787.3366,506821.65055,108.53142,5825022.9191,102.92332,244668.18577,317.81534,-,-,-,12890.10846,2074.79153,17938.06636,-,202307.58995,9139.81413,137606.61626,17345.53302,-,-,-,291591.74624,-,165049.37482,126542.37142,-
12,3229,"АО ""Страховая бизнес группа""",Воронеж,21231.3659,-,-,-,-,12279.4536,9,9,-,-,-,12270.4536,9289.32203,561.49971,-,-,17.5,4991.46192,-,-,3718.8604,-,2551.66891,-,-,-,-,-,-,-,54.52417,144.84764,2352.2971,429.46266,-,-,-,-,8951.9123,-,5140.23675,3811.67555,-
13,0212,"АО ""Цюрих надежное страхование""",Москва,11035.51326,-,-,-,-,11035.51326,-,-,-,-,-,11035.51326,7538.71518,-,-,-,-,1958.93829,-,-,5579.77689,-,3236.38942,-,-,-,-,-,-,-,-,3236.38942,-,260.40866,-,-,-,-,-,-,-,-,-
14,0177,"АО ""Юнити страхование""",Москва,5.67696,-,-,-,-,5.67696,-,-,-,-,-,5.67696,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.67696,-,-,-,-,-,-,-,-,-
15,4351,АО РНПК,Москва,9297896.52774,-,-,-,-,9297546.39626,512275.06286,264706.73004,-,-,247568.33282,8785271.3334,7501258.82416,502582.06827,4597.87045,1049513.16542,196973.55458,852423.20977,157354.28968,6929.50635,4710243.88551,27570.78048,733431.566,6694.66152,-,-,-,148481.69049,112090.62289,-,229912.56227,228052.40718,8199.62165,4895.86642,545685.07682,-,-,-,350.13148,-,350.13148,-,-
16,3300,"АО СГ ""Спасские ворота""",Салехард,15870.25891,-,-,-,-,3859.65853,-,-,-,-,-,3859.65853,1023.64131,-,-,-,-,689.49247,-,-,329.50403,4.64481,2836.01722,-,-,-,-,-,-,-,38.92417,2797.09305,-,-,-,-,-,-,12010.60038,-,6815.3018,5195.29858,-
17,0290,"АО СК ""Альянс""",Москва,388623.12139,-,-,-,-,346866.78683,62.3592,62.3592,-,-,-,346804.42763,178264.94688,-,-,63143.45177,-,-,-,-,114275.22281,846.2723,117687.87387,-,-,-,-,4611.94705,-,1560.54275,-,111515.38407,-,3811.27167,47040.33521,-,-,-,41756.33456,-,23810.95688,17945.37768,-
18,2947,"АО СК ""РСХБ-Страхование""",Москва,37963.57406,-,-,-,-,8470.28013,312.3147,-,-,-,312.3147,8157.96543,8145.56933,-,38.4,101.47541,-,6908.84937,-114.36967,-,1211.21422,-,12.3961,-,-,-,-,-,-,-,-,12.3961,-,-,-,-,-,-,29493.29393,-,14999.29395,14493.99998,-
19,1216,"АО СК ""Чулпан""",Альметьевск,40995.8742,-,-,-,-,594.88666,-,-,-,-,-,594.88666,534.7756,154.36713,-,-,101.97704,221.62856,-,-,56.80287,-,60.11106,-,-,-,-,-,51.11106,-,-,9,-,-,-,-,-,-,40400.98754,-,23317.00561,17083.98193,-
20,2708,"ОАО ""ЧСК""",Москва,9743.51747,-,-,-,-,588.39158,-,-,-,-,-,588.39158,283.18392,-,-,-,-,-,-,-,268.78392,14.4,305.20766,-,-,-,-,-,-,293.7713,-,11.43636,-,-,-,-,-,-,9155.12589,-,5209.69973,3945.42616,-
21,2496,"ООО ""Абсолют Страхование""",Москва,126465.52676,-,-,-,-,117187.78536,335.52084,335.52084,-,-,-,116852.26452,102216.72456,69721.60051,-,4740.17019,1436.83476,677.65308,-,-,25024.66247,615.80355,13494.18001,26.04347,26.04347,-,-,813.59841,10590.57306,-,364.14064,1699.82443,-,717.97587,423.38408,-,-,-,9277.7414,-,7732.75004,1544.99136,-
22,3487,"ООО ""БИН Страхование""",Москва,12032.54524,-,-,-,-,-0.0016,-,-,-,-,-,-0.0016,-,-,-,-,-,-,-,-,-,-,-0.0016,-,-,-,-,-,-,-,-,-0.0016,-,-,-,-,-,-,12032.54684,-,6614.29733,5418.24951,-
23,1083,"ООО ""Зетта Страхование""",Москва,43803.13895,-,-,-,-,23477.6684,15.17982,15.17982,-,-,-,23462.48858,22120.58939,4041.72921,-,-,38.45568,295.78605,160.96504,-,17381.49387,202.15954,1340.72321,-,-,-,-,-,-,666.47513,-,674.24808,-,1.17598,-,-,-,-,20325.47055,-,11396.89514,8928.57541,-
24,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,-15149.12197,-,-,-,-,-15149.12197,-,-,-,-,-,-15149.12197,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-15149.12197,-,-,-,-,-,-,-,-,-
25,3438,"ООО ""ПРОМИНСТРАХ""",Москва,-89.42261,-,-,-,-,-89.42261,-,-,-,-,-,-89.42261,-88.03095,-,-,-,-,-,-,-,-88.03095,-,-1.39166,-,-,-,-,-,-,-1.39166,-,-,-,-,-,-,-,-,-,-,-,-,-
26,2877,"ООО ""СК ""Мегарусс-Д""",Москва,2754.60986,-,-,-,-,2754.60986,-,-,-,-,-,2754.60986,2754.60986,-,-,-,-,350,-,-,2404.60986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,1307,"ООО ""СК ""Согласие""",Москва,570670.18282,-,-,-,-,523450.96849,872.62573,872.62573,-,-,-,522578.34276,472871.6881,11851.55396,873.72961,81413.31194,25769.80978,32286.47404,40255.72222,39981.76152,278206.74638,2214.34017,8160.4047,-,-,-,-,2074.16875,13.82948,3011.72036,2234.5791,818.75009,7.35692,35060.55625,6485.69371,-,-,-,47219.21433,-,27248.69848,19970.51585,-
28,1182,"ООО ""СК ""ТИТ""",Москва,91984.36219,-,-,-,-,91984.36219,1266.09754,1266.09754,-,-,-,90718.26465,66927.38345,3635.59969,-,37520.53377,22.5318,13919.11602,-,-,10211.92602,1617.67615,23584.95894,199.15565,-,-,-,20306.66096,-,-,536.03155,2543.11078,-,-,205.92226,-,-,-,-,-,-,-,-
29,3969,"ООО ""СК Чабб""",Москва,2601284.36552,-,-,-,-,2601284.36552,10011.45186,10011.45186,-,-,-,2591272.91366,1846433.40444,-,-,-,-,42887.44487,-,-,1803545.95957,-,255476.74895,-,-,-,-,-,-,-,7887.33076,247589.41819,-,489362.76027,-,-,-,-,-,-,-,-,-
30,4174,"ООО ""СКОР П.О.""",Москва,1614149.80243,-,-,-,-,1614299.78497,7440.86544,-3288.64623,-,-,10729.51167,1606858.91953,1528518.50012,158530.60628,2248.99715,35465.96964,11657.02468,50971.53941,104968.76088,-,1164675.60208,-,77469.38949,15601.57182,939.36296,-,-,3486.09974,-,-,-,57311.99524,1069.72269,-,871.02992,-,-,-,-149.98254,-,-149.98254,-,-
31,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,26254.32157,-,-,-,-,26254.32157,49.91307,49.91307,-,-,-,26204.4085,16100.36078,2249.5418,-,1305.74482,3.5,1392.4223,-,-,11102.60165,46.55021,9501.92181,-,-,-,-,203.46455,-,-,-,8835.41271,463.04455,-,602.12591,-,-,-,-,-,-,-,-
32,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,1269.39604,-,-,-,-,1269.39604,-,-,-,-,-,1269.39604,1269.39604,-,-,-,-,1269.39604,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,32387.62953,-,-,-,-,201.09999,-,-,-,-,-,201.09999,23.73742,-0.9631,-,-,-,-,-,-,22.30933,2.39119,177.36257,-,-,-,-,-,-,177.36257,-,-,-,-,-,-,-,-,32186.52954,-,18478.04182,13708.48772,-
34,0585,"ООО ""СФ ""Адонис""",Пермь,18676.74201,-,-,-,-,11860.82054,4221.3689,4221.3689,-,-,-,7639.45164,7613.45914,431.90213,-,-,101.30457,-,-,-,2977.25806,4102.99438,25.9925,-,-,-,-,-,-,20.1551,-,1.1844,4.653,-,-,-,-,-,6815.92147,-,3727.1378,3088.78367,-
35,3398,"ООО СК ""ВТБ Страхование""",Москва,304645.40431,-,-,-,-,47735.3817,105.34958,105.34958,-,-,-,47630.03212,33486.70132,-,-,-176.23545,-,11.8904,-0.85795,-,33657.64107,-5.73675,13536.52093,-,-,-,-,0.61148,-,-,-,13535.90945,-,-,606.80987,-,-,-,256910.02261,-,147540.56472,109369.45789,-
36,3847,"ООО СК ""НСГ""",Москва,32745.97316,-,-,-,-,4586.734,-,-,-,-,-,4586.734,4586.734,-,-,-,-,4025.85497,-,-,560.87903,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28159.23916,-,28159.23916,-,-
37,3268,"ООО СК ""Паритет-СК""",Москва,18940.25615,-,-,-,-,10603.20088,24.01168,24.01168,-,-,-,10579.1892,10051.2949,347.17823,-,815.67338,12.38542,1081.98597,-,-,7786.35528,7.71662,527.8943,-,-,-,-,-,26.16858,-,-,501.72572,-,-,-,-,-,-,8337.05527,-,4644.5069,3692.54837,-
38,4331,"ООО СК ""Сбербанк страхование""",Москва,322581.23715,-,-,-,-,322581.23715,247.93048,247.93048,-,-,-,322333.30667,208899.43911,-,12.73592,-,-,5576.59274,5,-,201344.71657,1960.39388,62193.75172,-,-,-,77.38253,-,-,84.95661,12832.02284,49101.37017,98.01957,38655.25545,12584.86039,-,-,-,-,-,-,-,-
39,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,1152.5226,-,-,-,-,1152.5226,-,-,-,-,-,1152.5226,599.19725,-,-,-,-,-,-,-,599.19725,-,553.32535,-,-,-,-,-,-,553.32535,-,-,-,-,-,-,-,-,-,-,-,-,-
40,2397,"ООО СО ""Геополис""",Москва,2197.44091,-,-,-,-,2197.44091,-,-,-,-,-,2197.44091,2193.31615,1094.93295,-,-,-,-,-,-,565.19644,533.18676,4.12476,-,-,-,-,-,-,-,-,4.12476,-,-,-,-,-,-,-,-,-,-,-
41,1643,"ООО СПК ""Юнити Ре""",Москва,136.12326,-,-,-,-,136.12326,-,-,-,-,-,136.12326,160.20137,-74.70224,-,-,460.90055,-,-,-,-147.04427,-78.95267,-24.07811,-,-,-,-,3.12389,-,-,-11.452,-15.75,-,-,-,-,-,-,-,-,-,-,-
42,0397,"ООО Страховая Компания ""Гелиос""",Москва,3107.9471,-,-,-,-,-0.01079,-,-,-,-,-,-0.01079,-0.01079,-,-,-,-,-,-,-,-0.01079,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3107.95789,-,3107.95789,-,-
43,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,236180.47713,-,-,-,-,194927.90444,7616.49362,7616.49362,-,-,-,187311.41082,147720.98658,11425.36997,270.48028,3205.91025,111.69158,11753.69001,3299.55418,-,115884.95477,1769.33554,5329.61015,20.52646,20.52646,-,-,-,66.95187,2188.17678,139.98127,2913.97377,-,33965.99643,294.81766,-,-,-,41252.57269,-,24014.92465,17237.64804,-
44,0001,"ПАО СК ""Росгосстрах""",Люберцы,1306763.82085,-,-,-,-,921350.6225,69.153,69.153,-,-,-,921281.4695,741760.44352,-0.5779,9.04059,67245.11909,174.89407,12512.62147,1796.89366,-,659983.71611,38.73643,133413.4293,718.83504,103.5385,615.29654,-,34556.19033,7.45192,16260.45527,8041.13901,73148.48733,680.8704,46107.59668,-,-,-,-,385413.19835,-,220044.09551,165369.10284,-
45,0621,"САО ""ВСК""",Москва,1321681.00485,-,-,-,-,1141612.48801,39157.95843,38896.68789,-,-,261.27054,1102454.52958,911614.65688,3624.31406,-,191597.44826,41555.75645,19601.85613,11399.06762,-,639071.04096,4765.1734,70025.30822,158.97971,158.97971,-,-,46155.1555,2126.19556,4751.56793,162.07016,16671.33936,-,43635.20226,77179.36222,-,-,-,180068.51684,-,102904.72497,77163.79187,-
46,0348,"САО ""ЛЕКСГАРАНТ""",Москва,209209.32008,-,-,-,-,209209.32008,3477.23988,3477.23988,-,-,-,205732.0802,96463.40934,-,-,96463.40934,-,-,-,-,-,-,109268.67086,-,-,-,-,109268.67086,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,0928,"СПАО ""Ингосстрах""",Москва,5084025.26904,-,-,-,-,4651271.89477,45094.31712,5420.94595,-,-,39673.37117,4606177.57765,3602376.39054,36338.84992,-,780348.66296,155036.02932,127674.40929,12934.05291,-,2490044.38614,-,705148.23331,19731.38058,19731.38058,-,-,609801.83465,2296.31096,8682.84435,7523.28304,57112.57973,-,-,298652.9538,-,-,-,432753.37427,-,259626.48549,173126.88878,-
48,1209,"СПАО ""РЕСО-Гарантия""",Москва,783761.74974,-,-,-,-,352867.20598,129515.72179,1294.70696,-,-,128221.01483,223351.48419,186902.04544,6196.20077,334.09368,2300.64832,7639.80908,26791.32687,183.66076,-,126039.19721,17417.10875,14045.5964,419.4,419.4,-,-,-,-,10746.77537,167.9736,3031.53907,-320.09164,18457.43922,3946.40313,-,-,-,430894.54376,-,257209.22467,173685.31909,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,21919905.01497,-,-,-,-,18500699.58593,684739.55082,300157.727,-,-,384581.82382,17815960.03511,15257210.73015,670118.60048,7542.09723,1723289.65271,378924.85895,1234906.54234,296521.71952,71652.14529,10827929.10723,117978.15169,1428600.07,23647.02753,3942.63862,3167.19499,77.38253,297705.96177,125567.09694,22569.30947,258609.30319,684459.58611,15964.40246,384024.48883,746124.74613,-,-,-,3419205.42904,558994.85617,1678214.28422,1181996.28865,-
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,15055375.71028,-,-,-,-,15055320.14277,53179.5317,6742.18269,-,-,46437.34901,15002140.61107,12265746.99839,192274.66442,1067.06001,816588.50408,211931.38802,312755.88134,573652.97103,-,10152008.30935,5468.22014,1566128.33815,28367.77094,19160.27913,3648.86977,-,754249.40063,4422.50652,57278.93651,13923.43246,701338.84778,6547.44331,729324.54367,440940.73086,-,-,-,55.56751,-,55.56751,-,-
