Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,нерезидентов,Всего,(кроме пенсионного ,заемщика,страхование,Всего,Всего,от несчастных случаев и ,исследованиях ,работников налоговых ,,Всего,,средств наземного ,,,,,,"страхование, ",,,,владельцев средств ,автотранспортных ,владельцев ,владельцев средств ,,,"организаций, ",за причинение вреда ,,за неисполнение или ,страхование ,страхование финансовых ,Всего,приравненных к ним,предусмотренные ,Всего,владельцев,объекта за причинение ,"причинение вреда жизни, ","страхования, ",страхование
,,,,,,,страхования)-всего,,,,,болезней,лекарственного,органов,медицинское страхование,,Всего,транспорта ,средств ,средств воздушного ,средств водного ,грузов,сельскохозяйственное,осуществляемое с ,прочего имущества ,прочего имущества ,Всего,наземного транспорта ,средств (кроме ,автотранспортных ,железнодорожного ,владельцев средств ,владельцев средств ,эксплуатирующих ,вследствие недостатков ,за причинение вреда ,ненадлежащее ,предпринимательских ,рисков,,в обязательном ,федеральными законами,, транспортных средств,вреда в результате ,"здоровью, имуществу ",предусмотренные ,жизни
,,,,,,,,,,,,,препарата для ,,,,,(кроме средств ,железнодорожного ,транспорта,транспорта,,страхование - всего,государственной ,юридических лиц,граждан,,(кроме средств ,"страхования, ","средств (страхование, ",транспорта,воздушного транспорта,водного транспорта,опасные объекты,"товаров, работ, услуг",третьим лицам,по договору,рисков,,,государственном ,,,,аварии на опасном ,пассажиров,федеральными законами,
,,,,,,,,,,,,,медицинского ,,,,,железнодорожного ,транспорта,,,,,поддержкой,,,,железнодорожного ,осуществляемого в,осуществляемое в ,,,,,,,,,,,страховании лиц,,,,объекте,,,
,,,,,,,,,,,,,применения,,,,,транспорта),,,,,,,,,,транспорта),рамках международной ,рамках международной ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,системы страхования ,системы страхования ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,«Зеленая карта»),«Зеленая карта»),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
,,ИТОГО:,,433540576.71371,4259338.07271,88399029.99377,87687038.62598,7069508.97644,711991.36779,230531136.95645,104076092.43588,12756428.79528,17052.27091,11253.46138,91319663.6406,126455044.52057,114805061.51827,70610798.08079,541763.73369,4715876.44261,1582145.12167,7287871.08257,1352490.17654,183184.50973,22171430.71992,6542686.16048,6455818.95267,2124258.77233,1641613.63903,482645.1333,198385.54773,462548.51182,766176.52436,108435.19317,376925.82102,1326644.55724,1092444.025,2478014.23627,2716149.81336,10580023.79784,10580023.79784,-,103954634.60158,103142944.48286,211692.46584,599997.65288,-,62816022.58899
1,4013,"ООО ""МАКС-Жизнь""",Москва,110948.65101,-,110948.65101,110948.65101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98102.90153
2,0326,"ООО СК ""Орбита""",Москва,28199.65126,2057.31296,-,-,-,-,28199.65126,3864.50386,2141.44871,-,-,1723.05515,24335.1474,7694.98807,2520.29204,-,-,1954.66881,-,-,-,1959.02722,1261,16383.9003,-,-,-,-,-,-,-,-,-,16383.9003,-,256.25903,-,-,-,-,-,-,-,-,-
3,1643,"ООО СПК ""Юнити Ре""",Москва,142470.15805,-,-,-,-,-,142470.15805,142470.15805,-,-,-,142470.15805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,3130204.37336,-,3030014.78317,3030014.78317,75348.69377,-,100189.59019,100189.59019,75954.20263,-,-,24235.38756,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124863.3227
5,3438,"ООО ""ПРОМИНСТРАХ""",Москва,615341.03962,-,-,-,-,-,573068.8388,1095.05392,1080.65492,-,-,14.399,571973.78488,1292.86927,1072.84464,-,-,-,134.03418,-,-,37.85145,48.139,570665.46025,-,-,-,-,-,-,-,-,1882.07215,568783.3881,15.45536,-,-,-,-,47936.26007,45587.28007,-,2348.98,-,-
6,2071,"АО ""ГСМК""",Санкт-Петербург,7131.63777,90.8146,-,-,-,-,7131.63777,7131.63777,-,-,-,7131.63777,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,1867,"АО СК ""Коместра - Томь""",Томск,57637.18667,-,-,-,-,-,57637.18667,21939.73424,4752.97,-,-,17186.76424,35697.45243,34568.94383,32055.4195,-,-,-,-,-,-,555.414,1958.11033,1128.5086,-,-,-,-,-,-,-,25.1,1103.4086,-,-,-,-,-,-,-,-,-,-,-,-
8,3879,"ООО СК ""Росгосстрах Жизнь""",Москва,443134.63488,7538.63526,212237.53338,212237.53338,-,-,230897.1015,230897.1015,210203.48159,-,-,20693.61991,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9584.68276
9,1412,"АО ""Д2  Страхование""",Новосибирск,9963.60023,287.59216,-,-,-,-,9860.9001,8314.92245,5916.68907,-,-,2398.23338,1545.97765,1294.73164,-,-,-,-,-,-,-,315.42362,979.30802,77.41,-,-,-,-,-,-,-,-,77.41,-,-,173.83601,-,-,-,90.07015,90.07015,-,-,-,-
10,1623,"ООО СК ""Тюмень-Полис""",Тюмень,19196.47357,-,-,-,-,-,19196.47357,11453.96364,11453.96364,-,-,-,7742.50993,7742.50993,4232.74854,-,-,-,-,-,-,1702.42802,1807.33337,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,1307,"ООО ""СК ""Согласие""",Москва,16282390.84622,255237.0489,-,-,-,-,13651135.06948,1971257.49918,352733.63207,-,-,1618523.86711,11679877.5703,11219708.01591,6042470.77917,22671.04117,35179.1692,59637.30173,28795.16865,32447.83001,2068.76185,4905943.23432,92563.49166,430026.21529,291658.21373,130952.21196,160706.00177,88040.35842,472.26916,18548.60904,-,-,30726.01819,580.74675,6873.65512,23269.68398,-,-,-,2693305.60704,2656520.25796,6193.38608,30591.963,-,-
13,4301,НКО НОВС,Камышин,628.21303,-,-,-,-,-,628.21303,-,-,-,-,-,628.21303,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,628.21303,-,-,-,-,-,-,-,-,-
14,3313,"ООО СМК ""УГМК-Медицина""",Екатеринбург,267191.55188,45599.26572,-,-,-,-,267191.55188,267191.55188,-,-,-,267191.55188,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,0983,"АО ""Страховая группа ""УралСиб""",Москва,50100.88055,-,-,-,-,-,47612.8198,22199.8591,10218.20958,-,-,11981.64952,25412.9607,17699.24668,560,-,-,-,4545.74865,-,-,11910.8664,682.63163,7713.71402,-,-,-,-,-,-,-,-,3677.27227,4036.44175,-,-,2488.06075,2488.06075,-,-,-,-,-,-,-
16,0278,"АО СК ""АСКОМЕД""",Самара,19574.65393,-,-,-,-,-,19574.65393,19574.65393,-,-,-,19574.65393,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,3803,"ООО ""СК Доминанта""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,0928,"СПАО ""Ингосстрах""",Москва,35108118.48759,1333987.86225,-,-,-,-,24777929.19922,6235040.7701,281999.38124,13302.27091,-,5953041.38886,18542888.42912,16275183.49269,11438351.60808,52520.14921,272902.95329,756817.62588,390257.82912,5913.22178,-,2808756.35433,549663.751,1765999.81996,308421.73721,308421.73721,-,107519.83547,95945.16456,699066.99093,241.425,204323.20698,349353.81846,1127.64135,1201.5852,500503.53127,-,-,-,10367747.37747,10192722.60804,49301.43837,125723.33106,-,-
19,0425,"АО СК ""Ингвар""",Москва,30354.02785,-,-,-,-,-,30354.02785,-,-,-,-,-,30354.02785,30115.13614,-,-,-,-,27270.41983,-,-,2844.71631,-,238.89171,-,-,-,-,-,-,-,-,238.89171,-,-,-,-,-,-,-,-,-,-,-,-
20,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,262554.77055,-,-,-,-,-,206393.47612,98150.07165,2315.72001,-,-,95834.35164,108243.40447,14570.03889,1177.52034,-,-,-,-,-,-,44.24404,13348.27451,85166.42419,-,-,-,-,-,-,-,-,9581.94504,75584.47915,-,8506.94139,56161.29443,56161.29443,-,-,-,-,-,-,-
21,4014,"АО ""ГСК ""Югория-Жизнь""",Ханты-Мансийск,20067.71135,-,19847.21135,19847.21135,-,-,220.5,220.5,220.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5029.05903
22,2444,"ООО ""СМО ""СИМАЗ-МЕД""",Новосибирск,9092.21082,-,-,-,-,-,9092.21082,9092.21082,-,-,-,9092.21082,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,1587,"АО ""СО ""Талисман""",Казань,569878.42952,-,-,-,-,-,97636.23792,816.05,816.05,-,-,-,96820.18792,96698.81292,16508.82739,-,-,-,-,79877.27143,75000,45.657,267.0571,121.375,-,-,-,-,-,-,-,-,121.375,-,-,-,-,-,-,472242.1916,472242.1916,-,-,-,-
24,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,146101.219,-,-,-,-,-,146101.219,-,-,-,-,-,146101.219,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146101.219,-,-,-,-,-,-,-,-,-,-
25,0348,"САО ""ЛЕКСГАРАНТ""",Москва,12037.56397,-,-,-,-,-,12037.56397,340.85711,-,-,-,340.85711,11696.70686,2475.0788,2350.5288,-,-,-,-,-,-,124.55,-,381.69215,-,-,-,-,-,-,-,-,381.69215,-,-,8839.93591,-,-,-,-,-,-,-,-,-
26,1457,"ООО СМК ""Урал-Рецепт М""",Екатеринбург,4520.69,21.19,-,-,-,-,4520.69,4520.69,-,-,-,4520.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,3290,"ООО ""Адвант-Страхование""",Санкт-Петербург,51447.71844,209.12153,-,-,-,-,51447.71844,36894.55549,716.53,-,-,36178.02549,14553.16295,12885.86716,12058.31831,-,-,-,343.2363,-,-,403.3087,81.00385,1667.29579,1533.44348,1533.44348,-,-,-,-,-,-,133.85231,-,-,-,-,-,-,-,-,-,-,-,-
28,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,4678.0235,-,-,-,-,-,4678.0235,-,-,-,-,-,4678.0235,4678.0235,583.0725,-,-,-,-,-,-,4094.951,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,1820,"АО ""ГУТА-Страхование""",Москва,40394.11584,-,-,-,-,-,26322.72027,14900.93722,4344.2977,-,-,10556.63952,11421.78305,8381.11786,6091.64476,-,-,-,-,-,-,1866.14567,423.32743,2223.19109,-,-,-,-,-,-,-,57.71992,2165.47117,-,-,817.4741,-,-,-,14071.39557,14051.53789,19.85768,-,-,-
30,4133,ООО СК ЭчДиАй Глобал,Москва,165164.6573,-,-,-,-,-,165164.6573,556.46363,556.46363,-,-,-,164608.19367,158305.11822,-,-,-,-,92163.69144,-,-,66141.42678,-,6029.79318,-,-,-,-,-,-,-,5922.90635,106.88683,-,-,273.28227,-,-,-,-,-,-,-,-,-
31,3528,"ООО ""СМО ""Спасение""",Казань,145817.1784,-,-,-,-,-,145817.1784,145817.1784,-,-,-,145817.1784,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,2397,"ООО СО ""Геополис""",Москва,144852.31777,-,-,-,-,-,84444.65406,8592.28,-,-,-,8592.28,75852.37406,74605.46073,71338.58668,-,-,-,-,-,-,-,3266.87405,1246.91333,1246.91333,1246.91333,-,-,-,-,-,-,-,-,-,-,-,-,-,60407.66371,60407.66371,-,-,-,-
33,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,459005.80651,-,457954.94851,457138.32948,-,816.61903,1050.858,1050.858,1050.858,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,3692,"ООО  СК ""Сбербанк страхование жизни""",Москва,25944508.37255,-,25720257.61867,25720257.61867,5234529.4704,-,224250.75388,224250.75388,187126.67678,-,-,37124.0771,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17956221.79842
35,4360,"НКО ПОВС ""P2P страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,0055,"АО ""ДальЖАСО""",Хабаровск,56665.29779,-,-,-,-,-,56665.29779,52327.42699,3751.66617,-,-,48575.76082,4337.8708,4337.8708,1233.39538,-,-,-,118.17809,-,-,456.18078,2530.11655,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,2144,"АО ""Страховая компания АСКО-Центр""",Курск,36169.78933,5347.03749,-,-,-,-,36169.78933,18129.09057,494.7472,-,-,17634.34337,18040.69876,18021.73096,11722.82969,-,-,-,-,-,-,5958.45429,340.44698,18.9678,-,-,-,-,-,-,-,-,18.9678,-,-,-,-,-,-,-,-,-,-,-,-
38,3999,"ООО ""СК ""АСКО-Жизнь""",Москва,48807.92593,-,-,-,-,-,48807.92593,48807.92593,229,-,-,48578.92593,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,3947,"АО ""АИГ""",Москва,113225.97036,-,-,-,-,-,113225.97036,439.48273,439.48273,-,-,-,112786.48763,44662.09966,-,-,-,-,29534.22145,-,-,15127.87821,-,3312.62997,1305.19196,1305.19196,-,-,-,-,-,-,2007.43801,-,-,64811.758,-,-,-,-,-,-,-,-,-
40,3594,"ООО ""МСГ""",Москва,16784.72333,960.054,-,-,-,-,16784.72333,16784.72333,11280.02998,-,-,5504.69335,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,3487,"ООО ""БИН Страхование""",Москва,22814.46768,-,-,-,-,-,22814.46768,7192.37892,7192.37892,-,-,-,15622.08876,3416.36305,1649.63157,-,-,-,-,-,-,167.66356,1599.06792,12080.40774,508.05539,508.05539,-,-,-,-,-,-,11572.35235,-,-,125.31797,-,-,-,-,-,-,-,-,-
42,4362,НКО ПОВС «Содружество»,Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,21.84183,-,-,-,-,-,21.84183,-,-,-,-,-,21.84183,-,-,-,-,-,-,-,-,-,-,21.84183,-,-,-,-,-,-,-,-,21.84183,-,-,-,-,-,-,-,-,-,-,-,-
44,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,3765034.50773,-,-,-,-,-,92312.89975,46949.19752,12776.081,-,-,34173.11652,45363.70223,44353.83895,42187.49292,-,-,-,309.77672,-,-,52.854,1803.71531,1009.86328,-,-,-,-,-,-,-,-,1009.86328,-,-,-,-,-,-,3672721.60798,3672721.60798,-,-,-,-
45,3543,"ООО СК ""Экип""",Москва,75084.91432,-,-,-,-,-,75084.91432,14441.97575,38.09464,-,-,14403.88111,60642.93857,60335.64233,58644.04633,-,-,-,-,-,-,-,1691.596,238.29624,-,-,-,-,-,-,-,-,-,238.29624,-,69,-,-,-,-,-,-,-,-,-
46,0212,"АО  ""Цюрих надежное страхование""",Москва,97526.02688,17967.5796,-,-,-,-,97526.02688,8095.34714,8095.34714,-,-,-,89430.67974,83026.20651,336.534,-,-,-,30651.70573,-,-,52037.96678,-,6245.95723,-,-,-,-,-,-,-,1204.7017,5041.25553,-,158.516,-,-,-,-,-,-,-,-,-,-
47,4314,"НКО ""ПОВС застройщиков""",Москва,3886.348,-,-,-,-,-,3886.348,-,-,-,-,-,3886.348,-,-,-,-,-,-,-,-,-,-,3886.348,-,-,-,-,-,-,-,-,-,3886.348,-,-,-,-,-,-,-,-,-,-,-
48,3837,"ООО ""СК ""Ингосстрах-М""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,76540.69979,-,-,-,-,-,76540.69979,64438.93199,35510.74115,-,-,28928.19084,12101.7678,10938.69128,3.72923,-,-,-,3572.7187,-,-,1157.20306,6205.04029,1023.77652,-,-,-,-,-,-,-,-,1023.77652,-,-,139.3,-,-,-,-,-,-,-,-,-
50,4179," ООО ""СК"" Райффайзен Лайф""",Москва,1721430.51117,24029.34583,1703907.88059,1703907.88059,177681.70392,-,17522.63058,17522.63058,11213.781,-,-,6308.84958,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,17.93723,-,-,-,-,-,17.93723,-,-,-,-,-,17.93723,17.93723,-,-,-,-,-,-,-,17.93723,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,131017.63323,3844.254,-,-,-,-,131017.63323,131017.63323,-,-,-,131017.63323,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,592486.91406,-,-,-,-,-,592486.91406,506003.37654,477.9,-,-,505525.47654,86483.53752,84340.0184,50001.85158,-,-,-,33429.05807,-,-,877.22375,31.885,660.3,660.3,660.3,-,-,-,-,-,-,-,-,-,1483.21912,-,-,-,-,-,-,-,-,-
54,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,166273.63406,-,163576.02206,163576.02206,-,-,2697.612,2697.612,2697.612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,3511,"ООО СК ""Согласие-Вита""",Москва,57268.45522,-,56617.70522,56617.70522,25729.35702,-,650.75,650.75,650.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19613.41667
56,2182,"САО ""Надежда""",Красноярск,1715970.64768,-,-,-,-,-,206574.98894,42365.43885,10350.69376,-,-,32014.74509,164209.55009,157684.26825,137066.36749,-,-,-,28.0917,-,-,676.73572,19913.07334,3577.31876,1054.87874,1054.87874,-,-,-,-,-,-,2522.44002,-,-,2947.96308,-,-,-,1509395.65874,1509395.65874,-,-,-,-
57,0001,"ПАО СК ""Росгосстрах""",Люберцы,25070795.41425,95636.958,-,-,-,-,14116490.4584,4466590.45403,334017.02592,-,-,4132573.42811,9649900.00437,9170447.69029,6052655.86557,68987.78562,6194.19156,220959.36446,6594.36555,107443.68066,63052.045,703452.01833,2004160.41854,477279.92941,378743.17082,343785.51675,34957.65407,1094.91627,61.60902,6564.72431,-,2565.249,86492.18092,1758.07907,1834.41804,337.96663,225572.4417,225572.4417,-,10728732.51415,10669572.73248,32379.50708,26780.27459,-,-
58,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,19.124,-,-,-,-,-,19.124,19.124,-,-,-,19.124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,1207,"АО ""СК  БЛАГОСОСТОЯНИЕ ОС""",Москва,131726.36226,333.7926,-,-,-,-,131530.79126,54907.13335,49478.18102,-,-,5428.95233,76623.65791,42232.04734,90,-,-,-,-,-,-,-,42142.04734,271.5257,-,-,-,-,-,-,-,-,271.5257,-,-,34120.08487,-,-,-,195.571,195.571,-,-,-,-
60,2917,"ООО ""СК НИК""",Ульяновск,111898.51029,2300.561,-,-,-,-,111898.51029,36552.03806,5176,-,-,31376.03806,75346.47223,3769.50193,2694.40037,-,1072.10156,-,-,-,-,-,3,67919.15704,-,-,-,-,29315.07896,-,-,-,38604.07808,-,-,3657.81326,-,-,-,-,-,-,-,-,-
61,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,512837.29651,-,-,-,-,-,139913.38827,129610.60905,4128.652,-,-,125481.95705,10302.77922,8855.5905,7468.18013,-,-,-,-,-,-,295.029,1092.38137,1447.18872,1427.18672,1427.18672,-,-,-,-,-,-,20.002,-,-,-,-,-,-,372923.90824,372923.90824,-,-,-,-
62,0433,"АО ""ВостСибЖАСО""",Иркутск,25334.70939,-,-,-,-,-,25334.70939,7635.41614,4490.74614,-,-,3144.67,17699.29325,17684.53825,1026.54147,-,-,-,60.595,-,-,2756.78811,13840.61367,14.755,-,-,-,-,-,-,-,-,14.755,-,-,-,-,-,-,-,-,-,-,-,-
63,3398,"ООО СК ""ВТБ Страхование""",Москва,14092895.11842,150180.75581,-,-,-,-,9675329.3984,5042187.72646,2241316.11827,-,-,2800871.60819,4633141.67194,4371784.81477,129830.81936,2634.06461,183780.67471,-,11199.63234,-,-,3735995.76905,308343.8547,67250.559,8181.25509,8167.13761,14.11748,-,-,-,-,595.61774,58473.68617,-,-,194106.29817,4326976.26811,4326976.26811,-,14572.98553,-,2792.08673,11780.8988,-,-
64,3300,"АО СГ ""Спасские ворота""",Салехард,252467.47814,5798.66581,-,-,-,-,217639.05973,201238.03112,18944.48705,-,-,182293.54407,16401.02861,15141.60501,957.47975,-,-,-,13714.84161,-,-,469.28365,-,1259.4236,1259.4236,-,1259.4236,-,-,-,-,-,-,-,-,-,-,-,-,34828.41841,34447.41841,-,381,-,-
65,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,162358.1544,-,-,-,-,-,162358.1544,-,-,-,-,-,162358.1544,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,162358.1544,-,-,-,-,-,-,-,-,-,-
66,3969,"ООО ""СК Чабб""",Москва,43386.06472,15866.52339,-,-,-,-,43386.06472,12763.43813,12763.43813,3750,-,-,30622.62659,20899.10521,-,-,-,-,11545.73338,-,-,8328.86443,1024.5074,9723.52138,-,-,-,-,-,-,-,4260.20845,5463.31293,-,-,-,-,-,-,-,-,-,-,-,-
