"Сведения о страховых премиях по договорам, принятым в перестрахование",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
20,2708,"ОАО ""ЧСК""",Москва,12289.8943,-,-,-,-,664.43689,-,-,-,-,-,664.43689,349.95968,-,-,-,-,-,-,-,335.55968,14.4,314.47721,-,-,-,-,-,-,303.04085,-,11.43636,-,-,-,-,-,-,11625.45741,-,6286.74963,5338.70778,-
21,2496,"ООО ""Абсолют Страхование""",Москва,216716.72713,-,-,-,-,205379.85028,653.4034,653.4034,-,-,-,204726.44688,185377.61854,129281.54354,-,8061.44421,11965.09785,1209.90249,-,-,33891.36558,968.26487,18467.61458,75.53881,75.53881,-,-,931.61975,10709.06995,-,517.39417,6233.9919,-,788.27696,92.9368,-,-,-,11336.87685,-,9570.80499,1766.07186,-
22,3487,"ООО ""БИН Страхование""",Москва,14515.96805,-,-,-,-,-9.18437,-,-,-,-,-,-9.18437,-9.18437,-,-,-,-,-,-,-,-9.18437,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14525.15242,-,7988.27453,6536.87789,-
23,4375,"ООО ""ДжиАйСи Перестрахование""",Москва,1321.17376,-,-,-,-,1321.17376,-,-,-,-,-,1321.17376,1321.17376,-,-,-,-,-,-,-,1321.17376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,1083,"ООО ""Зетта Страхование""",Москва,52954.94495,-,-,-,-,27314.50036,19.53544,19.53544,-,-,-,27294.96492,25343.32176,4415.32921,-,-,38.45568,378.33142,160.96504,-,20114.84116,235.39925,1950.46718,-,-,-,-,-,-,1035.59949,41.04,873.82769,-,1.17598,-,-,-,-,25640.44459,-,13621.68777,12018.75682,-
25,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,-15149.12197,-,-,-,-,-15149.12197,-,-,-,-,-,-15149.12197,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-15149.12197,-,-,-,-,-,-,-,-,-
26,3438,"ООО ""ПРОМИНСТРАХ""",Москва,-89.42261,-,-,-,-,-89.42261,-,-,-,-,-,-89.42261,-88.03095,-,-,-,-,-,-,-,-88.03095,-,-1.39166,-,-,-,-,-,-,-1.39166,-,-,-,-,-,-,-,-,-,-,-,-,-
27,2877,"ООО ""СК ""Мегарусс-Д""",Москва,5674.60986,-,-,-,-,5674.60986,-,-,-,-,-,5674.60986,6054.60986,-,-,-,-,350,-,-,5704.60986,-,-380,-,-,-,-,-,-,-,-,-380,-,-,-,-,-,-,-,-,-,-,-
28,1307,"ООО ""СК ""Согласие""",Москва,1284515.42387,-,-,-,-,1224876.44152,1018.96215,1018.96215,-,-,-,1223857.47937,1169068.08387,13592.91575,873.72961,144938.58731,49715.83003,39509.5848,39956.56001,37053.24468,878023.96033,2456.91603,10860.3519,-,-,-,-,2290.31019,1320.24724,3011.72036,3102.82563,1205.10475,-69.85627,37242.36018,6686.68342,-,-,-,59638.98235,-,32826.29774,26812.68461,-
29,1182,"ООО ""СК ""ТИТ""",Москва,132261.89071,-,-,-,-,132261.89071,1899.29656,1899.29656,-,-,-,130362.59415,82918.87013,4619.85204,-,41394.20184,36.0318,19045.65594,-,-,15439.74861,2383.3799,47229.58215,10,-,-,-,42706.90123,-,-,570.15052,3942.5304,-,-,214.14187,-,-,-,-,-,-,-,-
30,4104,"ООО ""СК КАРДИФ""",Москва,9862.71695,-,-,-,-,9862.71695,2117.1338,2117.1338,-,-,-,7745.58315,3764.43268,-,-,-,-,-,-,-,-,3764.43268,-,-,-,-,-,-,-,-,-,-,-,-,3981.15047,-,-,-,-,-,-,-,-
31,3969,"ООО ""СК Чабб""",Москва,3201508.93796,-,-,-,-,3201508.93796,10011.45186,10011.45186,-,-,-,3191497.4861,2179648.32151,-,-,-,-,53323.06758,-,-,2126325.25393,-,488053.81272,-,-,-,-,-,-,-,7887.33076,480166.48196,-,523795.35187,-,-,-,-,-,-,-,-,-
32,4174,"ООО ""СКОР П.О.""",Москва,2111597.50329,-,-,-,-,2111747.48583,14767.02558,-1550.86267,-,-,16317.88825,2096980.46025,1977703.32343,282150.09689,2282.88847,61146.64981,13402.73276,76696.72245,134299.1503,-,1407725.08275,-,117484.85008,21607.39427,1607.13448,-,-,21791.27602,-,-,-,72152.03081,1934.14898,-,1792.28674,-,-,-,-149.98254,-,-149.98254,-,-
33,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,39942.9628,-,-,-,-,39942.9628,77.34759,77.34759,-,-,-,39865.61521,25016.90184,2470.12514,-,2215.09324,22,1803.94904,-,-,18449.0064,56.72802,14246.58746,-,-,-,-,203.46455,-,-,-,13040.27231,1002.8506,-,602.12591,-,-,-,-,-,-,-,-
34,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,1285.70992,-,-,-,-,1285.70992,-,-,-,-,-,1285.70992,1285.70992,-,-,-,-,1285.70992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,0585,"ООО ""СФ ""Адонис""",Пермь,27167.12195,-,-,-,-,19093.21618,7914.13979,7914.13979,-,-,-,11179.07639,11140.47849,455.70397,-,-,120.81037,-,-,-,3003.20098,7560.76317,38.5979,-,-,-,-,-,-,20.1551,10.998,7.4448,-,-,-,-,-,-,8073.90577,-,4231.00621,3842.89956,-
36,3398,"ООО СК ""ВТБ Страхование""",Москва,381355.1877,-,-,-,-,35536.06223,105.34958,105.34958,-,-,-,35430.71265,32735.17102,-,-,-8704.1117,-,11.8904,-0.85795,-,41433.98702,-5.73675,2088.73176,-,-,-,-,-10209.20618,-,-,-,12297.93794,-,-,606.80987,-,-,-,345819.12547,-,186935.79049,158883.33498,-
37,3847,"ООО СК ""НСГ""",Москва,38031.7934,-,-,-,-,4921.1331,-,-,-,-,-,4921.1331,4921.1331,-,-,-,-,4158.38569,-,-,762.74741,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33110.6603,-,33110.6603,-,-
38,3268,"ООО СК ""Паритет-СК""",Москва,23487.0067,-,-,-,-,12861.24797,198.51943,198.51943,-,-,-,12662.72854,12108.15415,347.17823,-,1452.89937,95.66042,1470.56656,-,-,8734.13295,7.71662,551.57439,-,-,-,-,-,50.57795,-,-,500.99644,-,-,3,-,-,-,10625.75873,-,5636.69854,4989.06019,-
39,4331,"ООО СК ""Сбербанк страхование""",Москва,401157.91212,-,-,-,-,398437.22007,340.36645,340.36645,-,-,-,398096.85362,236228.92632,-,378.06696,-,-,7083.94367,31.37229,26.37229,226111.00978,2624.53362,107401.67691,-,-,-,-,-,-,2289.27636,12832.02284,92163.20575,117.17196,41718.06075,12748.18964,-,-,-,2720.69205,-,1346.86983,1373.82222,-
40,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,1490.7855,-,-,-,-,1490.7855,-,-,-,-,-,1490.7855,903.63555,-,-,-,-,-,-,-,903.63555,-,587.14995,-,-,-,-,-,-,587.14995,-,-,-,-,-,-,-,-,-,-,-,-,-
41,1643,"ООО СПК ""Юнити Ре""",Москва,4635.87597,-,-,-,-,4635.87597,-,-,-,-,-,4635.87597,4659.85905,-122.43936,-13.77,-,460.90055,1027.56195,-,-,3386.55858,-78.95267,-23.98308,-,-,-,-,3.57487,-,-,-11.452,-16.10595,-,-,-,-,-,-,-,-,-,-,-
42,0397,"ООО Страховая Компания ""Гелиос""",Москва,3400.45585,-,-,-,-,6.47078,-,-,-,-,-,6.47078,6.47078,-,-,-,-,-,-,-,6.47078,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3393.98507,-,3393.98507,-,-
43,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,295603.56382,-,-,-,-,242383.04396,8049.11011,8049.11011,-,-,-,234333.93385,193779.58919,18359.80756,805.28684,5508.58293,729.3075,15799.19018,3380.65229,-,146589.07011,2607.69178,5993.05838,20.52646,20.52646,-,-,-,74.18247,2354.22354,218.95485,3325.17106,-,34170.19227,391.09401,-,-,-,53220.51986,-,29429.20071,23791.31915,-
44,0001,"ПАО СК ""Росгосстрах""",Люберцы,1902633.80014,-,-,-,-,1400685.92773,289.14407,289.14407,-,-,-,1400396.78366,1157351.48598,-0.5779,34.66586,113121.33856,264.89137,18719.59425,1806.74281,-,1023352.25732,52.57371,179746.93187,718.83504,103.5385,615.29654,-,44992.47494,7.45192,16260.45527,15755.45368,101331.39062,680.8704,63106.96581,191.4,-,-,-,501947.87241,-,270924.61298,231023.25943,-
45,0621,"САО ""ВСК""",Москва,1797343.8846,-,-,-,-,1565926.94245,44669.9273,44408.65676,-,-,261.27054,1521257.01515,1267008.6919,4818.53523,-,356019.93057,74943.90527,28789.86706,11138.62085,-,786308.40948,4989.42344,111081.21731,254.16304,254.16304,-,-,62133.64303,2266.07462,5753.58148,819.07016,39854.68498,-,50741.24578,92425.86016,-,-,-,231416.94215,-,124668.22914,106748.71301,-
46,0348,"САО ""ЛЕКСГАРАНТ""",Москва,494227.84491,-,-,-,-,494227.84491,3707.00422,3707.00422,-,-,-,490520.84069,282955.95325,-,-,282955.95325,-,-,-,-,-,-,207564.88744,-,-,-,-,207564.88744,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,1209,"САО ""РЕСО-Гарантия""",Москва,1002226.50001,-,-,-,-,445297.10648,134228.85392,3030.39683,-,-,131198.45709,311068.25256,254548.30925,15649.79145,1505.553,4072.5584,8870.80839,30153.02615,1124.14696,-,167772.86514,25399.55976,20796.99257,563.22364,563.22364,-,-,-,-,14957.84163,196.47083,5399.54811,-320.09164,26176.33268,9546.61806,-,-,-,556929.39353,-,314652.705,242276.68853,-
48,0928,"СПАО ""Ингосстрах""",Москва,7801123.79137,-,-,-,-,7266802.90345,66796.04604,7825.46174,-,-,58970.5843,7200006.85741,5923106.6005,36741.03425,2071.59741,1010083.94752,173665.80501,177445.87076,24593.56065,-,4498504.7849,-,960675.12703,27559.80038,27559.80038,-,-,813584.30745,2972.79271,22584.10098,10895.58106,83078.54445,-,2273.66972,313951.46016,-,-,-,534320.88792,-,308056.7737,226264.11422,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,30146583.68922,-,-,-,-,25836123.93394,977944.49701,529956.05819,-,-,447988.43882,24858179.43693,20859408.67635,889135.25295,12455.18249,2567818.7626,464160.42448,1741082.40147,343035.16833,69167.438,14658470.41975,183251.06428,2522340.62252,45490.07634,12242.40242,4143.05701,-,653069.66372,142669.39469,30427.5395,563727.60361,1065988.21826,20968.1264,547993.56153,928436.57653,-,-,-,4310459.75528,665316.73548,2025062.7991,1620080.2207,-
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,19919828.40212,-,-,-,-,19919550.4043,99036.4464,21958.47224,-,-,77077.97416,19820513.9579,16139826.50942,323255.57403,3604.96745,1476809.08016,307898.55227,510256.36313,661819.9566,-,12849092.2577,7089.75808,2307562.64869,29650.77614,20194.3924,3648.86977,-,1125707.5691,5098.98827,76604.40009,15393.58317,1042631.53938,12475.79254,790789.95308,582334.84671,-,-,-,277.99782,-,277.99782,-,-
