"Сведения о количестве договоров страхования, действовавших на конец отчетного периода, в разрезе страховщиков, единиц",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
0191,"Акционерное общество ""Т-Страхование""",3393571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,845439,845439,118617,0,0,0,0,726822,0,0,0,0,906130,592934,226888,226888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366046,268946,0,97100,63133,20825,20825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42308,0,0,0,0,42308,0,,0,0,0,0,0,,0,0,0,250063,97381,0,152682,,,,,,,,,1642002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0206,"Акционерное общество ""Страховая Компания ""СОЛИДАРНОСТЬ""",167952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,154434,12756,0,0,0,947,0,11809,141678,2590,244,138844,13518,11072,241,215,26,0,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,803,0,9,794,9999,1830,925,7244,1845,61,0,0,61,0,4,0,0,0,4,0,0,4,15,0,15,1583,180,0,5,1,1397,178,,0,0,0,0,0,,178,0,0,601,0,0,601,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0212,"Акционерное общество Страховая компания ""Турикум""",715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,179,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,64,0,6,58,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,177,177,0,255,1,0,0,0,254,0,,0,0,0,0,0,,0,0,30,74,0,0,74,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0290,"Акционерное общество ""Зетта Страхование""",1498042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,263433,205678,134,0,52,1486,0,204006,57755,8035,1418,48302,650157,444025,165108,165108,0,17,0,0,0,0,355,1448,0,0,0,0,0,1448,0,0,1448,0,11678,0,2003,9675,265419,213150,46316,5953,46517,6961,3018,3943,0,0,0,0,0,0,39,39,0,0,231,126,105,38890,9387,0,180,29,29294,396,,0,0,86,0,0,,9,301,32,159583,4610,0,154973,,,,,,,,,579088,3682,1799,38,167,1678,1682,0,0,0,0,0,0,111,107,107,0,1464,542,342,431,149,0,0,0
0348,"Страховое акционерное общество ""ЛЕКСГАРАНТ""",13447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,13407,21,0,0,0,0,0,21,13386,0,0,13386,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,0,0,0,0,0,,1,29,0,10,10,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0397,"Общество с ограниченной ответственностью Страховая Компания ""Гелиос""",618870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,193731,168917,42,0,0,0,0,168875,24814,0,895,23919,133582,122124,101036,101036,0,1,1,2,0,2,157,0,0,0,0,0,0,0,0,0,0,0,5020,8,217,4795,15907,2342,2620,10945,9790,48,48,0,0,0,45,313,0,313,0,0,0,0,18,0,18,9290,383,0,83,0,8824,76,,0,0,0,0,0,,76,0,0,1668,10,0,1658,,,,,,,,,291557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0436,"Общество с ограниченной ответственностью ""АМТ Страхование""",98206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,54460,53921,0,0,0,0,0,53921,539,0,0,539,43746,38475,0,0,0,0,8,45,45,0,46,3,0,0,0,0,0,3,0,3,0,0,1043,0,0,1043,37330,0,0,37330,665,0,0,0,0,0,63,276,276,0,0,0,0,0,43,0,43,279,0,0,0,0,279,4,,4,0,0,0,0,,0,0,0,4606,0,4606,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0448,"Страховое Акционерное Общество ""Геополис""",543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,502,502,,0,0,0,502,0,0,0,0,0,0,41,0,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0518,"Акционерное общество Страховая компания ""БАСК""",92798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,12143,7142,0,0,0,0,0,7142,5001,0,0,5001,21210,20981,19654,19654,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,211,0,0,211,1108,883,222,3,219,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,2,0,215,0,,0,0,0,0,0,,0,0,0,10,0,0,10,,,,,,,,,59134,311,281,14,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0585,"Общество с ограниченной ответственностью ""Страховая фирма ""Адонис""",127932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,32255,23481,1,0,0,0,0,23480,8774,0,3881,4893,51310,50550,22471,22471,0,0,0,2,0,2,77,183,0,0,0,0,0,183,0,0,183,0,617,0,0,617,27200,9579,8025,9596,540,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,507,0,,0,0,0,0,0,,0,0,0,220,0,0,220,,,,,,,,,44367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0621,"Страховое акционерное общество ""ВСК""",12923684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2660727,1380432,105646,59,17,4174,0,1270536,1280295,0,156610,1123685,5970039,5385856,795963,795963,0,1095,126,314,314,0,21439,1287,501,315,0,186,0,786,20,0,766,0,58056,1841,13000,43215,4507576,914149,3590271,3156,189230,66259,57898,8361,0,1,1168,558,558,0,236,54,1,181,917,917,0,119339,6157,17,2918,225,110022,752,,0,0,0,0,709,,16,27,199,394754,0,45,394709,,,,,,,,,4247253,36557,25450,1383,1064,8660,9108,4,0,4,11,4,7,189,187,170,17,8701,2742,802,2156,3001,13,3,0
0630,"Акционерное общество ""Страховая компания ГАЙДЕ""",618128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,144993,114360,0,0,0,0,0,114360,30633,1659,0,28974,134687,122540,104727,104727,0,40,0,16,0,16,1613,0,0,0,0,0,0,0,0,0,0,0,1751,0,0,1751,14393,5606,0,8787,4889,1082,1082,0,0,0,0,0,0,0,0,0,0,0,12,0,12,3012,0,0,0,0,3012,783,,0,0,0,0,0,,783,0,0,7258,0,0,7258,,,,,,,,,334948,2248,2248,0,0,0,1252,0,0,0,0,0,0,0,0,0,0,1252,0,0,1252,0,0,0,0
0796,"Акционерное общество ""Страховая группа АВАНГАРД - ГАРАНТ""",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0915,"Акционерное общество ""Страховая компания ""ПАРИ""",663643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,182959,152794,0,0,0,0,0,152794,30165,0,10777,19388,447675,381563,10457,10457,0,35,10,79,0,79,206303,0,0,0,0,0,0,0,0,0,0,0,12940,3895,266,8779,151739,9095,22019,120625,27835,6947,6947,0,0,0,48,217,0,217,33,33,0,0,540,66,474,19732,191,0,56,9,19476,318,,0,0,0,0,180,,137,1,43,38234,26822,34,11378,,,,,,,,,31364,1448,573,39,20,816,197,0,0,0,5,0,5,8,45,34,11,139,72,45,16,6,0,0,0
0928,"Страховое публичное акционерное общество ""Ингосстрах""",11641068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2348849,1709787,6018,3018,885,5,0,1699861,639062,73247,4462,561353,3710244,3119361,1466889,1466889,0,761,409,894,648,246,98575,378,294,167,0,127,0,84,0,0,84,0,120539,0,12215,108324,1430916,463044,394117,573755,445541,148055,148055,0,0,1,2527,1241,886,355,300,124,4,172,2224,14,2210,290443,11852,3699,3487,163,271242,750,,10,0,0,0,0,,585,155,375,144967,986,0,143981,,,,,,,,,5476872,46322,29146,1827,1224,14125,58781,5,2,3,39,8,31,200,260,192,68,14117,6721,4249,1102,2045,34,25,2
1182,"Общество с ограниченной ответственностью ""Страховая компания ""ТИТ""",235121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,195763,21177,2,0,0,0,0,21175,174586,0,0,174586,39358,24737,4258,4258,0,0,44,2,0,2,281,0,0,0,0,0,0,0,0,0,0,0,1027,0,5,1022,19125,77,0,19048,11577,403,403,0,0,0,297,1,0,1,0,0,0,0,10495,0,10495,0,0,0,0,0,0,381,,0,0,0,0,0,,247,134,11,3033,3,1,3029,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,"Акционерное общество ""Страховое общество газовой промышленности""",13528461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,6119199,4802562,319,2161086,0,47682,2,2593473,1316637,0,233669,1082968,4842508,1629724,314493,277596,36897,2443,385,237,142,95,2377,72,30,0,0,30,0,42,0,0,42,0,27739,0,9940,17799,1281978,33350,1084,1247544,525801,51708,51708,0,0,9,846,280,182,98,653,35,191,427,4229,468,3761,467712,6207,469,226,55,460755,364,,1,39,0,2,73,,23,226,633,2686350,2156810,8,529532,,,,,,,,,2507524,53463,38161,1165,6002,8135,5767,16,4,12,21,3,18,25,147,138,9,5536,2381,483,461,2211,9,13,0
1209,"Страховое акционерное общество ""РЕСО-Гарантия""",10657255,1080,989,719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,718,0,0,0,0,718,0,0,0,0,0,0,270,0,,,0,0,,0,0,0,0,0,0,193,0,0,0,0,193,77,0,0,0,0,77,0,0,0,0,0,0,91,4,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,4,0,0,0,0,0,0,0,,0,,,0,87,0,,,0,0,0,0,,,,0,,87,0,0,0,0,87,0,0,,0,0,0,0,,0,0,0,0,708,708,,0,0,0,708,0,0,0,0,0,0,1632898,974099,710,55,47,28346,0,944941,658799,9487,22211,627101,3540056,2518050,603156,603156,0,82,0,2,2,0,7588,354,2,0,0,2,0,352,0,0,352,0,98231,0,25797,72434,1808637,489726,682019,636892,612814,198352,191675,6677,0,1,5,36,2,34,106,16,0,90,899,899,0,413064,5005,0,1934,202,405923,351,,0,0,0,0,0,,23,328,5498,403694,1343,102,402249,,,,,,,,,5449599,28935,13025,672,520,14718,3979,2,0,2,0,0,0,34,55,50,5,3673,1557,1223,574,319,0,1,0
1216,"Акционерное общество Страховая компания ""Чулпан""",181266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,50780,50475,0,0,0,89,0,50386,305,0,196,109,26625,15485,1339,1339,0,0,0,2,0,2,1,245,0,0,0,0,0,245,0,0,245,0,204,0,0,204,13694,8017,5537,140,11131,145,145,0,0,0,3,17,0,17,13,4,0,9,2,0,2,10947,33,0,3,0,10911,4,,0,0,0,0,0,,4,0,0,9,0,0,9,,,,,,,,,102158,1612,904,9,634,65,91,0,0,0,0,0,0,0,1,1,0,90,56,22,11,1,0,0,0
1284,"Публичное акционерное общество ""Группа Ренессанс Страхование""",4117816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,987969,611469,19795,325,0,0,0,591349,376500,112565,4727,259208,1677466,1354273,346067,346067,0,33,0,23,23,0,739,0,0,0,0,0,0,0,0,0,0,0,4626,779,282,3565,1002785,24436,272185,706164,129194,38202,38202,0,0,0,0,2,2,0,0,0,0,0,107,107,0,90881,277,0,88,9,90507,2,,0,0,0,0,0,,1,1,0,193999,18904,0,175095,,,,,,,,,1447459,3133,1759,260,57,1057,1789,1,0,1,0,0,0,158,1,0,1,1626,685,185,643,113,3,0,0
1307,"Общество с ограниченной ответственностью ""Страховая Компания ""Согласие""",2590096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,430097,326494,2975,7787,12,84,0,315636,103603,0,3989,99614,993823,708374,469637,469637,0,368,73,334,212,122,405,1072,708,570,0,138,0,364,5,0,359,0,43753,1273,5995,36485,192732,19809,50749,122174,125635,68775,63667,5108,0,1,168,953,911,42,107,0,0,107,60,59,1,54837,2445,0,122,0,52270,734,,0,49,0,17,89,,93,486,4142,155672,723,0,154949,,,,,,,,,1160234,4118,2268,0,187,1663,1824,0,0,0,7,2,5,44,57,55,2,1716,619,59,508,530,0,0,0
