Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
8,1412,"АО ""Д2 Страхование""",Новосибирск,405067,76,0,0,0,0,405067,250056,225721,0,0,24335,155011,54364,860,0,0,0,0,0,0,60,53444,25200,0,0,0,0,0,0,0,0,25200,0,0,75447,0,0,0,0,0,0,0,0,0
9,0055,"АО ""ДальЖАСО""",Хабаровск,17570,0,0,0,0,0,17570,14310,9367,0,0,4943,3260,2725,53,14,0,0,1586,0,0,287,785,533,0,0,0,0,0,0,0,0,289,244,0,2,0,0,0,0,0,0,0,0,0
10,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,16099,0,0,0,0,0,16099,6734,1457,0,0,5277,9365,1411,0,0,0,0,0,0,0,0,1411,1513,0,0,0,0,0,0,0,0,1411,102,0,6441,0,0,0,0,0,0,0,0,0
11,1427,"АО ""МАКС""",Москва,1207848,0,0,0,0,0,375700,164442,151354,0,0,13088,211258,105531,65965,139,2,16,26,6,6,1349,38028,23818,10574,10574,0,0,6,47,77,88,12703,323,31,81878,2,2,0,832146,829223,1567,1356,0,0
12,2346,"АО ""ОСК""",Самара,298171,7125,0,0,0,0,79446,29701,20285,0,0,9416,49745,42507,23640,4,5,113,188,6,0,4948,13603,6913,1103,1103,0,0,38,78,4,425,5181,84,0,325,0,0,0,218725,217759,750,216,0,0
13,3748,"АО ""Русский Стандарт Страхование""",Москва,707774,0,292404,292404,0,0,415370,415370,351314,0,0,64056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41864
14,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2619,"АО ""СК ""Астро-Волга""",Самара,2615842,0,0,0,0,0,1608204,976896,916623,0,0,60273,631308,626224,578711,0,0,5,124,8,0,667,46709,5084,2114,2114,0,0,0,0,0,24,2939,7,0,0,0,0,0,1007638,1007638,0,0,0,0
16,0507,"АО ""СК ""Колымская""",Хабаровск,168212,39,117772,117429,0,343,50440,50440,30996,0,0,19444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0915,"АО ""СК ""ПАРИ""",Москва,588435,0,0,0,0,0,561608,117145,109619,0,0,7526,444463,406041,5377,37,13,40,219694,0,0,10660,170220,14314,4401,4401,0,0,30,132,31,621,8574,525,5879,18229,0,0,0,26827,25278,1344,205,0,0
18,2733,"АО ""СК ""Резерв""",Хабаровск,8,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4014,"АО ""СК ""Югория-Жизнь""",Москва,23915,0,19739,19739,0,0,4176,4176,4126,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7418
20,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,635160,0,0,0,0,0,222894,159771,133879,0,0,25892,63123,51855,31339,32,0,14,921,0,0,921,18628,4117,1429,1429,0,0,0,0,0,5,1864,819,0,7151,0,0,0,412266,410492,575,1199,0,0
21,2873,"АО ""СМК ""Сахамедстрах""",Якутск,526,435,0,0,0,0,526,526,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1587,"АО ""СО ""Талисман""",Казань,168735,0,0,0,0,0,4797,3098,3098,0,0,0,1699,1506,906,0,2,0,0,36,13,135,427,193,0,0,0,0,2,0,0,3,188,0,0,0,0,0,0,163938,163938,0,0,0,0
23,1208,"АО ""СОГАЗ""",Москва,7461523,46,0,0,0,0,5384198,3289392,2792221,0,3,497171,2094806,1335373,184747,1952,405,344,1804,217,14,32813,1113091,438565,30857,30857,0,7,556,318,595,5435,400430,367,1725,319143,6,6,0,2077319,2023038,46866,7415,0,0
24,3229,"АО ""Страховая бизнес группа""",Воронеж,72903,11038,0,0,0,0,27666,26131,13371,0,0,12760,1535,679,43,0,4,0,17,0,0,413,202,798,0,0,0,0,11,3,0,170,494,120,0,58,0,0,0,45237,43727,934,576,0,0
25,0983,"АО ""Страховая группа ""УралСиб""",Москва,49393,0,0,0,0,0,49393,47937,41364,0,0,6573,1456,65,0,0,0,0,0,0,0,4,61,512,0,0,0,0,0,0,0,0,0,512,0,879,0,0,0,0,0,0,0,0,0
26,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,356,0,0,0,0,0,356,6,6,0,0,0,350,350,273,0,0,0,0,14,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3390,"АО ""Страховая Компания ""ПОЛИС-ГАРАНТ""",Москва,48589,0,0,0,0,0,30536,12300,728,0,0,11572,18236,2985,2141,0,0,0,1,0,0,120,723,3771,1538,1538,0,0,0,0,0,1173,1032,28,0,11480,0,0,0,18053,18053,0,0,0,0
28,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,26885,0,0,0,0,0,26885,22978,6675,0,0,16303,3907,3334,56,0,1,0,11,0,0,259,3007,573,0,0,0,0,1,0,6,20,546,0,0,0,0,0,0,0,0,0,0,0,0
30,2144,"АО ""Страховая компания АСКО-Центр""",Курск,128736,2,0,0,0,0,128736,33438,33146,0,0,292,95298,95107,93591,0,0,0,10,14,0,435,1057,182,0,0,0,0,0,0,0,0,182,0,0,9,0,0,0,0,0,0,0,0,0
31,0191,"АО ""Тинькофф Страхование""",Москва,1000852,0,0,0,0,0,757697,425136,425136,0,0,0,332561,222731,96084,0,0,0,0,0,0,0,126647,16196,6337,6337,0,0,0,0,0,0,9859,0,0,93634,0,0,0,243155,243155,0,0,0,0
32,3987,"АО ""УРАЛСИБ Жизнь""",Москва,74593,45,67308,66984,40670,324,7285,7285,368,0,0,6917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22186
33,0212,"АО ""Цюрих надежное страхование""",Москва,1487,92,0,0,0,0,1487,20,20,0,0,0,1467,374,0,0,0,0,116,0,0,258,0,697,1,1,0,0,0,0,0,245,451,0,124,272,0,0,0,0,0,0,0,0,0
34,0177,"АО ""Юнити страхование""",Москва,187249,8150,0,0,0,0,61434,16079,7930,0,0,8149,45355,42219,39256,1,0,0,1,0,0,1074,1887,2255,743,724,19,0,0,0,0,1,1511,0,6,875,0,0,0,125815,125815,0,0,0,0
35,3300,"АО СГ ""Спасские ворота""",Москва,22790,1284,0,0,0,0,18634,5566,2552,0,0,3014,13068,12483,208,0,2,7,10025,0,0,191,2050,554,23,23,0,0,2,16,1,0,512,0,0,31,0,0,0,4156,4113,42,1,0,0
36,1858,"АО СК "" Армеец""",Москва,327927,8739,0,0,0,0,47193,40663,30983,0,0,9680,6530,5029,527,0,0,0,4,0,0,205,4293,1485,10,10,0,0,11,0,2,0,1435,27,0,16,0,0,0,280734,280734,0,0,0,0
37,0290,"АО СК ""Альянс""",Москва,181091,603,0,0,0,0,179803,64650,10453,145,0,54197,115153,22502,1,90,7,75,176,0,0,1851,20302,2060,1,1,0,0,16,0,17,63,1951,12,44,90547,0,0,0,1288,0,934,354,0,0
38,0518,"АО СК ""БАСК""",Белово,77271,0,0,0,0,0,25520,13031,8610,0,0,4421,12489,12293,11270,0,0,0,94,0,0,117,812,181,6,6,0,0,0,0,0,0,175,0,0,15,0,0,0,51751,51445,306,0,0,0
39,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,305285,9324,0,0,0,0,102998,56035,55043,0,0,992,46963,41419,39191,0,0,1,53,0,0,343,1831,5530,5227,229,4998,0,0,1,0,22,280,0,0,14,0,0,0,202287,202287,0,0,0,0
40,0425,"АО СК ""Ингвар""",Москва,395,0,0,0,0,0,395,4,4,0,0,0,391,351,0,0,0,0,156,0,0,161,34,35,0,0,0,0,0,0,0,0,35,0,0,5,0,0,0,0,0,0,0,0,0
41,3991,"АО СК ""Ренессанс здоровье""",Москва,860,0,860,341,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2947,"АО СК ""РСХБ-Страхование""",Москва,612314,0,0,0,0,0,612252,274238,274228,0,0,10,338014,141742,1348,18,1,6,11,1925,514,21214,117219,111099,270,270,0,0,0,3,0,20,110806,0,9458,75715,0,0,0,62,0,62,0,0,0
43,3256,"АО СК ""Совкомбанк Жизнь""",Москва,293590,0,92197,88402,41401,3795,201393,201393,149984,0,0,51409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1216,"АО СК ""Чулпан""",Альметьевск,209168,0,0,0,0,0,58298,37845,37563,0,0,282,20453,12324,1377,0,0,0,19,386,0,287,10255,8010,113,113,0,0,4,0,26,3,7861,3,1,118,0,0,0,150870,149388,1412,70,0,0
45,4376,"НКО ""ВОВС""",Сызрань,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
46,4349,"НКО ""МОВС""",Санкт-Петербург,124,0,0,0,0,0,124,0,0,0,0,0,124,38,16,0,0,0,0,1,0,15,6,45,0,0,0,0,0,0,0,0,0,45,30,11,0,0,0,0,0,0,0,0,0
47,4379,"НКО ""ПОВСТО""",Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4301,НКО НОВС,Камышин,580,0,0,0,0,0,580,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,0,558,0,0,0,0,0,0,0,0,0
49,4296,"НКО ПОВС ""Кооп-Ресурс""",Вологда,66,0,0,0,0,0,66,0,0,0,0,0,66,66,2,0,0,0,0,0,0,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4169,"НКО ПОВС ""СмартСтрах""",Москва,9,0,0,0,0,0,9,0,0,0,0,0,9,8,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,1195,0,0,0,0,0,1195,0,0,0,0,0,1195,1182,1171,0,0,0,0,0,0,10,1,10,0,0,0,0,0,0,0,1,7,2,0,3,0,0,0,0,0,0,0,0,0
52,4360,"НКО ПОВС ""Эталон""",Москва,761,0,0,0,0,0,761,0,0,0,0,0,761,760,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,4354,НКО ПОВС «ВЗАИМОПОМОЩЬ»,Москва,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0
54,4279,НКО ПОВС «Кооперативное единство»,Новосибирск,115,0,0,0,0,0,115,0,0,0,0,0,115,115,0,0,0,0,0,0,0,88,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4362,НКО ПОВС «Содружество»,Москва,23,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,19,0,3,0,0,0,0,0,0,0,0,0
56,2708,"ОАО ""ЧСК""",Москва,913,0,0,0,0,0,571,227,227,0,0,0,344,45,0,0,0,0,18,0,0,27,0,108,0,0,0,0,16,3,19,0,70,0,0,191,0,0,0,342,0,325,17,0,0
57,2496,"ООО ""Абсолют Страхование""",Москва,550261,22605,0,0,0,0,478861,308940,273413,52,0,35527,169921,110333,13649,13,0,274,476,56,56,7502,88363,23357,1938,1938,0,0,5,184,0,8053,13173,4,183,36048,0,0,0,71400,70332,829,239,0,0
58,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,237623,0,0,0,0,0,237623,94329,94187,0,0,142,143294,108876,858,0,9,1,0,4763,0,1659,101586,34276,2,2,0,0,15,0,0,29,34230,0,0,142,0,0,0,0,0,0,0,0,0
59,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,2615342,642,2515987,2515987,2278915,0,99355,99355,55623,0,0,43732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203259
60,0436,"ООО ""АМТ Страхование""",Москва,464,124,0,0,0,0,464,112,112,0,0,0,352,88,0,0,0,70,8,0,0,3,7,260,0,0,0,0,0,257,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0
61,4334,"ООО ""Атрадиус Рус Кредитное Страхование""",Москва,166,0,0,0,0,0,166,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0
62,3799,"ООО ""БСД""",Москва,31153,0,0,0,0,0,31153,9310,2914,0,0,6396,21843,1087,314,0,0,0,192,0,0,279,302,20292,200,200,0,0,0,0,0,5,20011,76,464,0,0,0,0,0,0,0,0,0,0
63,3826,"ООО ""Вита-страхование""",Сургут,5282,0,3197,3193,5,4,2085,2085,2055,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3866,"ООО ""ВСК-Линия жизни""",Москва,102472,58,102439,102387,0,52,31,31,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,80068
65,3978,"ООО ""ВСК-Милосердие""",Москва,5,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1083,"ООО ""Зетта Страхование""",Москва,1047478,7415,0,0,0,0,598743,224207,188396,0,0,35811,374536,304285,74864,8,0,0,125,2284,0,7817,219187,35241,8046,2737,5309,0,0,0,30,81,26950,134,18,34992,0,0,0,448735,444450,2930,1355,0,0
67,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,1580455,8921,883491,879367,162529,4124,696964,696964,571054,0,0,125910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95522
68,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,395,0,0,0,0,0,395,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0
69,4326,"ООО ""КПСК""",Симферополь,9726,0,0,0,0,0,9726,2105,1804,0,0,301,7621,5264,202,2,3,22,0,0,0,466,4569,2211,0,0,0,0,27,35,5,1,2142,1,138,8,0,0,0,0,0,0,0,0,0
70,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,225,54,0,0,0,0,225,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0
71,4013,"ООО ""МАКС-Жизнь""",Москва,81628,157,81628,81628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34561
72,3594,"ООО ""МСГ""",Москва,37028,8500,0,0,0,0,37028,36398,28006,0,0,8392,630,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0
73,3128,"ООО ""МСК ""АйАйСи""",Москва,14374,14367,0,0,0,0,14374,14368,1,0,0,14367,6,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
74,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,35298,39,18096,18096,0,0,17202,17202,17202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14347
76,3609,"ООО ""ППФ Страхование жизни""",Москва,220940,0,201648,178401,0,23247,19292,19292,14861,0,0,4431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841
77,3438,"ООО ""ПРОМИНСТРАХ""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,23471,8044,0,0,0,0,23471,23471,0,0,0,23471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2042,"ООО ""СК ""Гранта""",Казань,66233,1928,0,0,0,0,66233,33588,31493,0,0,2095,32645,27120,7505,0,0,6,8,0,0,354,19247,2736,125,125,0,0,0,6,0,1018,1565,22,0,2789,0,0,0,0,0,0,0,0,0
80,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,112417,864,47933,47211,21590,722,64484,64484,62816,0,0,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18962
81,3837,"ООО ""СК ""Ингосстрах-М""",Москва,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,47,0,0,0,0,0,47,2,2,0,0,0,45,44,3,0,0,0,22,0,0,13,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,16270,0,0,0,0,0,16270,2448,1775,0,0,673,13822,3471,3471,0,0,0,0,0,0,0,0,749,749,749,0,0,0,0,0,0,0,0,0,9602,0,0,0,0,0,0,0,0,0
84,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,16032,0,0,0,0,0,16032,8879,5736,0,0,3143,7153,6161,5245,0,0,0,582,0,0,102,232,310,132,132,0,0,0,0,1,2,175,0,0,682,0,0,0,0,0,0,0,0,0
85,2877,"ООО ""СК ""Мегарусс-Д""",Москва,23832,0,0,0,0,0,23764,7850,7838,0,0,12,15914,15851,14795,0,6,0,9,0,0,91,950,63,0,0,0,0,0,0,0,11,52,0,0,0,0,0,0,68,68,0,0,0,0
