"Сведения о выплатах по договорам,",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
19,1675,Либерти Страхование (АО),Санкт-Петербург,4691.12133,-,-,-,-,2642.09233,2075.13102,21.74218,-,-,2053.38884,566.96131,487.63744,-,-,-,-,-,-,-,487.63744,-,79.32387,64.02387,-,64.02387,-,-,-,-,-,15.3,-,-,-,-,-,-,2049.029,-,306.28837,1742.74063,-
20,2708,"ОАО ""ЧСК""",Москва,2928.21883,-,-,-,-,567.07561,-,-,-,-,-,567.07561,567.07561,-,-,-,-,-,-,-,567.07561,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2361.14322,-,483.65132,1877.4919,-
21,1083,"ООО  ""Зетта Страхование""",Москва,7861.92703,-,-,-,-,3750.37047,-,-,-,-,-,3750.37047,3750.20903,-,-,-,-,3064.51549,-,-,685.69354,-,0.16144,-,-,-,-,-,-,-,-,0.16144,-,-,-,-,-,-,4111.55656,-,816.78986,3294.7667,-
22,2877,"ООО  ""СК ""Мегарусс-Д""",Москва,482543.20825,-,-,-,-,482543.20825,-,-,-,-,-,482543.20825,482543.20825,-,-,-,-,-,-,-,482543.20825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,2496,"ООО ""Абсолют Страхование""     ",Москва,62884.51738,-,-,-,-,60425.90754,13.7021,13.7021,-,-,-,60412.20544,54027.12379,11114.22107,-,20373.86283,2748.80833,8121.96473,-,-,11668.26683,-,17.26241,-,-,-,-,-,-,-,-,17.26241,-,-,6367.81924,-,-,-,2458.60984,-,506.73148,1951.87836,-
24,3487,"ООО ""БИН Страхование""",Москва,60097.20325,-,-,-,-,57662.81132,-,-,-,-,-,57662.81132,-,-,-,-,-,-,-,-,-,-,57662.81132,-,-,-,-,-,-,-,-,57662.81132,-,-,-,-,-,-,2434.39193,-,478.94303,1955.4489,-
25,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,3438,"ООО ""ПРОМИНСТРАХ""",Москва,22205.13598,-,-,-,-,20587.1478,-,-,-,-,-,20587.1478,15230.96398,2.57528,-,3077.38182,-,-,35.35664,-,12115.65024,-,5356.18382,-,-,-,-,-,-,-,-,5356.18382,-,-,-,-,-,-,1617.98818,-,1331.75736,286.23082,-
28,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,83953.01505,-,-,-,-,83953.01505,83953.01505,83953.01505,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,1307,"ООО ""СК ""Согласие""",Москва,506847.34753,-,-,-,-,493229.23023,23.79994,23.79994,-,-,-,493205.43029,272713.58775,11141.6865,-,46.99111,-,84962.28909,-,-,176562.62105,-,211630.15416,-,-,-,-,-,210534.6528,-,-,1095.50136,-,-,8861.68838,-,-,-,13618.1173,-,2542.82477,11075.29253,-
30,1182,"ООО ""СК ""ТИТ""",Москва,64581.28191,-,-,-,-,64581.28191,1756.48875,1756.48875,-,-,-,62824.79316,52685.52764,5432.47927,-,20746.66381,-,12153.80346,-,-,12653.68192,1698.89918,10139.26552,-,-,-,-,4130.03258,-,-,-,6009.23294,-,-,-,-,-,-,-,-,-,-,-
31,3969,"ООО ""СК Чабб""",Москва,61073.63997,-,-,-,-,61073.63997,2478.21704,2478.21704,-,-,-,58595.42293,25955.04296,-,-,-,-,814.40811,-,-,25140.63485,-,3161.325,-,-,-,-,-,-,-,-,3161.325,-,29479.05497,-,-,-,-,-,-,-,-,-
32,4174,"ООО ""СКОР П.О.""",Москва,362034.03999,-,-,-,-,362034.03999,67900.79946,67900.79946,-,-,-,294133.24053,284042.50091,84480.14031,-,27080.72286,133.43974,4857.45514,4472.8656,-,163017.87726,-,10090.73962,10008.43237,567.83043,-,-,-,-,-,-,82.30725,-,-,-,-,-,-,-,-,-,-,-
33,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,44142.29367,-,-,-,-,44142.29367,-,-,-,-,-,44142.29367,44142.29367,286.65464,-,10.77195,-,8598.01381,-,-,35246.85327,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,8136.19855,-,-,-,-,8058.97395,-,-,-,-,-,8058.97395,2683.90413,-,-,-,2003.4594,-,-,-,680.44473,-,5375.06982,-,-,-,-,-,-,-,-,5375.06982,-,-,-,-,-,-,77.2246,-,-,77.2246,-
35,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,74175.70378,-,-,-,-,67274.47479,-,-,-,-,-,67274.47479,61144.08542,585.82643,-,-,-,45954.33219,-,-,14547.08887,56.83793,6031.75867,-,-,-,-,6024.21211,-,-,-,7.54656,-,98.6307,-,-,-,-,6901.22899,-,1061.42495,5839.80404,-
36,0585,"ООО ""СФ ""Адонис""",Пермь,2908.714,-,-,-,-,1515.71218,-,-,-,-,-,1515.71218,1515.71218,916.71218,-,-,-,-,-,-,-,599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1393.00182,-,265.15908,1127.84274,-
37,3398,"ООО СК ""ВТБ Страхование""",Москва,3017519.49007,-,-,-,-,2987921.28303,15199.37253,15199.37253,-,-,-,2972721.9105,2852408.74202,16.30962,2482.00946,310942.21607,-,154554.87667,41.24017,-,2383995.83063,376.2594,120313.16848,-,-,-,-,5616.19859,-,-,110564.79898,70.09556,4062.07535,-,-,-,-,-,29598.20704,-,6024.97574,23573.2313,-
38,3847,"ООО СК ""Независимая страховая группа""",Москва,1110.70659,-,-,-,-,16.90568,-,-,-,-,-,16.90568,16.90568,-,-,-,-,16.90568,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1093.80091,-,1093.80091,-,-
39,3268,"ООО СК ""Паритет-СК""",Москва,10244.66125,-,-,-,-,7872.32171,-,-,-,-,-,7872.32171,7872.32171,-,-,381.36117,-,352.49326,-,-,7138.46728,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2372.33954,-,1895.43314,476.9064,-
40,4331,"ООО СК ""Сбербанк страхование""",Москва,32.60054,-,-,-,-,32.60054,-,-,-,-,-,32.60054,32.60054,-,-,-,-,4.82708,-,-,27.77346,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,1643,"ООО СПК ""Юнити Ре""",Москва,120199.90851,-,-,-,-,120199.90851,-,-,-,-,-,120199.90851,111340.53165,705.62225,-,4626.16546,1307.81663,-,-,-,104195.14324,505.78407,8859.37686,23.5343,23.5343,-,-,-,-,-,-,8835.84256,-,-,-,-,-,-,-,-,-,-,-
43,0397,"ООО Страховая Компания  ""Гелиос""",Москва,1682.91892,-,-,-,-,1472.384,3.6,3.6,-,-,-,1468.784,1468.784,-,-,-,-,-,-,-,1468.784,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,210.53492,-,210.53492,-,-
44,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,77306.38647,-,-,-,-,68488.83715,1436.06032,1436.06032,-,-,-,67052.77683,65112.03336,6533.33007,-,28.00707,-,26468.0862,6665.95456,-,24157.90626,1258.7492,1940.74347,53.39047,53.39047,-,-,-,-,-,-,1887.353,-,-,-,-,-,-,8817.54932,-,1344.00488,7473.54444,-
45,0001,"ПАО СК ""Росгосстрах""",Люберцы,224051.76212,-,-,-,-,147498.08378,64.875,64.875,-,-,-,147433.20878,114822.84548,423.83227,20907.34631,869.41458,1446.01253,53428.81015,-,-,37680.40392,67.02572,7783.0537,1080.71392,544.79015,535.92377,-,-,-,-,3192.9223,3509.41748,-,24827.3096,-,-,-,-,76553.67834,-,11323.22068,65230.45766,-
46,0621,"САО ""ВСК""",Москва,686415.79963,-,-,-,-,664715.29356,2377.70087,2377.70087,-,-,-,662337.59269,662110.18547,10572.42061,-,53607.63703,931.53974,38592.12417,-,-,556715.77344,1690.69048,96.68222,-,-,-,-,74.04219,-,-,-,22.64003,-,-,130.725,-,-,-,21700.50607,-,5147.45504,16553.05103,-
47,0348,"САО ""ЛЕКСГАРАНТ""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,0177,САО ЭРГО,Москва,3002.86092,-,-,-,-,3002.86092,-,-,-,-,-,3002.86092,1.89483,-,-,-,-,-,-,-,1.89483,-,3000.96609,3000.96609,-,3000.96609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,0928,"СПАО ""Ингосстрах""",Москва,3983918.12153,-,-,-,-,3915278.05835,11331.59613,5397.35952,-,-,5934.23661,3903946.46222,3860644.93923,26599.96516,-,1305546.95127,53008.03974,161665.14227,-,-,2313824.84079,-,43301.52299,20959.60339,20959.60339,-,-,16887.27356,-,-,2904.08051,2550.56553,-,-,-,-,-,-,68640.06318,-,9776.9409,58863.12228,-
50,1209,"СПАО ""РЕСО-Гарантия""",Москва,344486.78575,-,-,-,-,289870.50581,97821.97599,-,-,-,97821.97599,192048.52982,155312.05941,27977.30579,-,762.72168,4750.05387,102139.06515,-,-,19532.98365,149.92927,-,-,-,-,-,-,-,-,-,-,-,36736.47041,-,-,-,-,54616.27994,-,11174.00262,43442.27732,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
в том числе,,,,18322434.84305,-,-,-,-,17897139.30035,382883.08183,157024.04584,-,-,225859.03599,17514256.21852,17078444.5127,469707.37726,21495.59118,2051643.91256,68099.19214,5014716.57979,229437.28041,-,9194890.94254,28453.63682,302935.68824,-465.42944,1708.23701,64.02387,-,34009.61739,248.13876,-,111858.87313,102601.48954,54682.99886,69732.40856,63143.60902,-,-,-,425295.5427,-,104327.87034,320967.67236,-
на территории Российской Федерации,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
из-за пределов территории Российской Федерации,,,,3448295.76504,-,-,-,-,3448295.76504,170973.2205,162033.04909,-,-,8940.17141,3277322.54454,2767437.25258,88240.54771,2482.00946,814607.47083,113120.92285,36733.55838,267164.98126,-,1445068.50566,19.25643,310977.59704,43091.96452,20440.91173,3536.88986,-,41901.19257,210534.6528,-,5973.99844,5413.71336,4062.07535,30387.72711,168519.96781,-,-,-,-,-,-,-,-
